osmid,oneway,lanes,name,highway,reversed,length,geometry,width
80854374,False,,Carrera 2,residential,False,9.537,"LINESTRING (-73.9471754 4.4033434, -73.9472603 4.4033296)",
80854374,False,,Carrera 2,residential,True,84.231,"LINESTRING (-73.9471754 4.4033434, -73.9464211 4.403434)",
307053589,False,,Calle 4,residential,False,102.295,"LINESTRING (-73.9471754 4.4033434, -73.9472416 4.4039105, -73.9473371 4.4042463)",
80854376,False,,Carrera 7,residential,False,51.483,"LINESTRING (-73.9473945 4.4080475, -73.9478568 4.4080038)",
80854382,False,,Calle 4,residential,False,28.17,"LINESTRING (-73.9473945 4.4080475, -73.9471436 4.4080875)",
80854382,False,,Calle 4,residential,True,36.46,"LINESTRING (-73.9473945 4.4080475, -73.9474058 4.4077198)",
80859341,False,,Calle 3,residential,False,26.349,"LINESTRING (-73.9464129 4.4026046, -73.9464627 4.4028363)",
"[816917277, 816917278]",False,,"['Calle 3A', 'Carrera 2 Sur']",residential,False,66.455,"LINESTRING (-73.9464129 4.4026046, -73.9466116 4.4025676, -73.9465848 4.4021724)",
80854377,False,,Carrera 3,residential,False,21.452,"LINESTRING (-73.9471514 4.4043005, -73.9473371 4.4042463)",
80854377,False,,Carrera 3,residential,True,60.735,"LINESTRING (-73.9471514 4.4043005, -73.9466163 4.4044175)",
80854382,False,,Calle 4,residential,False,103.133,"LINESTRING (-73.9471514 4.4043005, -73.947151 4.405228)",
80854367,False,,Calle 5,residential,False,4.97,"LINESTRING (-73.948297 4.404936, -73.948297 4.4049807)",
80854367,False,,Calle 5,residential,True,91.025,"LINESTRING (-73.948297 4.404936, -73.9482971 4.4049004, -73.9482987 4.4041174)",
80854375,False,,Carrera 4,residential,False,169.89900000000003,"LINESTRING (-73.948297 4.404936, -73.9486494 4.4049246, -73.9489613 4.4049629, -73.9491677 4.4050386, -73.9494359 4.405163, -73.9495788 4.4052385, -73.9497612 4.4052846)",
816273342,False,2,Calle 4,unclassified,True,54.269,"LINESTRING (-73.9472332 4.4028423, -73.9472603 4.4033296)",5
816273342,False,2,Calle 4,unclassified,False,84.5,"LINESTRING (-73.9472332 4.4028423, -73.947205 4.402452, -73.9471153 4.4020944)",5
816939772,False,,Carrera 1A,residential,False,77.99699999999999,"LINESTRING (-73.9472332 4.4028423, -73.9474793 4.4028403, -73.947559 4.4028196, -73.947832 4.4027019, -73.9479078 4.4026852)",
816939772,False,,Carrera 1A,residential,True,86.757,"LINESTRING (-73.9472332 4.4028423, -73.9468731 4.4027781, -73.9467055 4.4027808, -73.9464627 4.4028363)",
80859286,False,2,Vía Cáqueza-Puente Quetame,secondary,False,91.396,"LINESTRING (-73.943625 4.4028891, -73.9434694 4.4027795, -73.9433447 4.4027126, -73.9428621 4.4026158)",
"[80859286, 816939767]",False,2,"['Carrera 5', 'Vía Cáqueza-Puente Quetame']",secondary,True,497.71400000000006,"LINESTRING (-73.943625 4.4028891, -73.9437336 4.4030068, -73.9437556 4.4031067, -73.9437443 4.40319, -73.9434975 4.4035724, -73.9434412 4.4036888, -73.9434104 4.4038546, -73.9434359 4.4040043, -73.9435297 4.4041781, -73.9439106 4.4045953, -73.944089 4.4048213, -73.9441761 4.4050085, -73.944224 4.405225, -73.9442365 4.4055781, -73.9442528 4.405842, -73.9442834 4.4060261, -73.9445248 4.4062882, -73.9446205 4.4063351, -73.9447166 4.4063591, -73.9448413 4.406339, -73.9449567 4.4063122, -73.9450828 4.4062534)",
231938342,False,2,,tertiary,False,158.62199999999999,"LINESTRING (-73.943625 4.4028891, -73.9434527 4.4030593, -73.9433833 4.4031227, -73.9432937 4.4031821, -73.9431846 4.4032196, -73.9430636 4.4032562, -73.9428993 4.4033119, -73.9425382 4.4034486, -73.9423632 4.4035079)",
80854383,False,,Carrera 2B Sur,residential,False,37.042,"LINESTRING (-73.9495761 4.4018381, -73.9494829 4.401774, -73.9493736 4.4017004, -73.9492961 4.4016568)",
"[816923270, 816923271]",False,,"['Carrera 2A Sur', 'Calle 6']",residential,False,132.246,"LINESTRING (-73.9495761 4.4018381, -73.9494427 4.4019959, -73.9492831 4.4021911, -73.9491463 4.4023623, -73.9490967 4.4024104, -73.9489679 4.4023877, -73.9486636 4.4023116)",
80859341,False,,Calle 3,residential,False,83.271,"LINESTRING (-73.9465459 4.4059987, -73.9466693 4.4067374)",
80859341,False,,Calle 3,residential,True,78.365,"LINESTRING (-73.9465459 4.4059987, -73.9466216 4.405298)",
403734707,True,2,Carrera 5,secondary,False,72.137,"LINESTRING (-73.9465459 4.4059987, -73.9471945 4.4059471)",
816935033,False,,Calle 5,residential,False,79.423,"LINESTRING (-73.9479078 4.4026852, -73.9478508 4.4019732)",
80854367,False,,Calle 5,residential,False,83.626,"LINESTRING (-73.9479078 4.4026852, -73.9479855 4.4027187, -73.9480363 4.4027742, -73.9481974 4.40295, -73.9482819 4.4031285, -73.948303 4.4032841)",
816939772,False,,Carrera 1A,residential,True,77.997,"LINESTRING (-73.9479078 4.4026852, -73.947832 4.4027019, -73.947559 4.4028196, -73.9474793 4.4028403, -73.9472332 4.4028423)",
816935029,False,2,Carrera 4,residential,True,94.137,"LINESTRING (-73.9454535 4.4053923, -73.9453268 4.4053789, -73.9452469 4.405345, -73.9451411 4.4052553, -73.9450659 4.4052265, -73.9449721 4.4052294, -73.944721 4.4054297)",5
816935035,False,2,Calle 2,tertiary,True,94.34299999999999,"LINESTRING (-73.9454535 4.4053923, -73.9454415 4.405099, -73.9455065 4.4045479)",5
1050935200,False,2,Carrera 4,tertiary,False,83.88,"LINESTRING (-73.9454535 4.4053923, -73.9455253 4.405401, -73.9456299 4.4054137, -73.9457251 4.4054491, -73.9457654 4.4054591, -73.9460846 4.4054237, -73.94619 4.4053789)",5
816935035,False,2,Calle 2,tertiary,True,122.075,"LINESTRING (-73.9455065 4.4045479, -73.9456219 4.4034561)",5
80854377,False,,Carrera 3,residential,False,124.815,"LINESTRING (-73.9455065 4.4045479, -73.9456031 4.4045619, -73.9458022 4.4045659, -73.9459511 4.4045579, -73.9466163 4.4044175)",
"[80854377, 817293971]",False,,"['Calle 1', 'Carrera 3']",residential,True,154.57999999999998,"LINESTRING (-73.9455065 4.4045479, -73.945418 4.4045285, -73.9451653 4.4043975, -73.9446811 4.4052913)",
816935035,False,2,Calle 2,tertiary,False,94.34299999999999,"LINESTRING (-73.9455065 4.4045479, -73.9454415 4.405099, -73.9454535 4.4053923)",5
80854383,False,,Carrera 2B Sur,residential,True,4.747,"LINESTRING (-73.948579 4.4012551, -73.9486192 4.4012698)",
80854383,False,,Carrera 2B Sur,residential,False,173.325,"LINESTRING (-73.948579 4.4012551, -73.948347 4.4012204, -73.9482263 4.401219, -73.9480264 4.4012538, -73.9472192 4.4015385, -73.9470703 4.4015401)",
80854369,False,,Carrera 5A,residential,True,77.964,"LINESTRING (-73.946297 4.4062473, -73.945595 4.4062886)",
816939765,False,2,Calle 2,tertiary,True,26.965,"LINESTRING (-73.946297 4.4062473, -73.9462666 4.4060067)",
816939765,False,2,Calle 2,tertiary,False,68.459,"LINESTRING (-73.946297 4.4062473, -73.9463494 4.4067764, -73.9463702 4.4068578)",
816935035,False,2,Calle 2,tertiary,False,122.075,"LINESTRING (-73.9456219 4.4034561, -73.9455065 4.4045479)",5
816935035,False,2,Calle 2,tertiary,True,65.058,"LINESTRING (-73.9456219 4.4034561, -73.9456502 4.4028717)",5
80854374,False,,Carrera 2,residential,False,88.912,"LINESTRING (-73.9456219 4.4034561, -73.9458069 4.4034748, -73.9459652 4.4034748, -73.9464211 4.403434)",
80859341,False,,Calle 3,residential,True,26.349,"LINESTRING (-73.9464627 4.4028363, -73.9464129 4.4026046)",
80859341,False,,Calle 3,residential,False,66.97800000000001,"LINESTRING (-73.9464627 4.4028363, -73.946466 4.4029828, -73.9464178 4.4032321, -73.9464211 4.403434)",
816939772,False,,Carrera 1A,residential,False,86.757,"LINESTRING (-73.9464627 4.4028363, -73.9467055 4.4027808, -73.9468731 4.4027781, -73.9472332 4.4028423)",
816939772,False,,Carrera 1A,residential,True,44.869,"LINESTRING (-73.9464627 4.4028363, -73.946334 4.4028905, -73.946216 4.402894, -73.9460718 4.4028658)",
80854369,False,,Carrera 5A,residential,False,77.964,"LINESTRING (-73.945595 4.4062886, -73.946297 4.4062473)",
817613550,False,,,residential,True,23.496,"LINESTRING (-73.945595 4.4062886, -73.9455689 4.4060789)",
1055635925,False,,,residential,False,57.394,"LINESTRING (-73.945595 4.4062886, -73.9451954 4.4062862, -73.9451437 4.4062781, -73.9450828 4.4062534)",
1082823829,False,,,residential,True,45.886,"LINESTRING (-73.949737 4.4056069, -73.9497283 4.4056951, -73.9497102 4.4058175, -73.9496827 4.4058436, -73.9496505 4.4058496, -73.9495204 4.4058449)",
403734707,True,2,Carrera 5,secondary,False,30.978,"LINESTRING (-73.9462666 4.4060067, -73.9465459 4.4059987)",
816939765,False,2,Calle 2,tertiary,False,26.965,"LINESTRING (-73.9462666 4.4060067, -73.946297 4.4062473)",
80854360,False,,Carrera 6,residential,False,35.761,"LINESTRING (-73.9466693 4.4067374, -73.9463702 4.4068578)",
80854360,False,,Carrera 6,residential,True,63.65,"LINESTRING (-73.9466693 4.4067374, -73.947241 4.406685)",
80859341,False,,Calle 3,residential,False,70.373,"LINESTRING (-73.9466693 4.4067374, -73.9467578 4.4073641)",
80859341,False,,Calle 3,residential,True,83.271,"LINESTRING (-73.9466693 4.4067374, -73.9465459 4.4059987)",
80854360,False,,Carrera 6,residential,False,63.65,"LINESTRING (-73.947241 4.406685, -73.9466693 4.4067374)",
80854360,False,,Carrera 6,residential,True,69.47,"LINESTRING (-73.947241 4.406685, -73.9478642 4.4066199)",
80854382,False,,Calle 4,residential,False,71.956,"LINESTRING (-73.947241 4.406685, -73.9473893 4.407315)",
80854382,False,,Calle 4,residential,True,82.213,"LINESTRING (-73.947241 4.406685, -73.9471945 4.4059471)",
80854374,False,,Carrera 2,residential,False,84.231,"LINESTRING (-73.9464211 4.403434, -73.9471754 4.4033434)",
80854374,False,,Carrera 2,residential,True,88.91199999999999,"LINESTRING (-73.9464211 4.403434, -73.9459652 4.4034748, -73.9458069 4.4034748, -73.9456219 4.4034561)",
80859341,False,,Calle 3,residential,False,111.59,"LINESTRING (-73.9464211 4.403434, -73.9464621 4.4037335, -73.946523 4.4039669, -73.9466163 4.4044175)",
80859341,False,,Calle 3,residential,True,66.978,"LINESTRING (-73.9464211 4.403434, -73.9464178 4.4032321, -73.946466 4.4029828, -73.9464627 4.4028363)",
80854367,False,,Calle 5,residential,False,91.455,"LINESTRING (-73.9483393 4.4057675, -73.948387 4.4065886)",
80854367,False,,Calle 5,residential,True,87.614,"LINESTRING (-73.9483393 4.4057675, -73.948297 4.4049807)",
403734707,True,2,Carrera 5,secondary,False,17.163,"LINESTRING (-73.9483393 4.4057675, -73.9484919 4.4057935)",
403734708,True,2,Calle 2,secondary,False,61.049,"LINESTRING (-73.94619 4.4053789, -73.9462566 4.4059239)",
1050935200,False,2,Carrera 4,tertiary,True,83.88000000000001,"LINESTRING (-73.94619 4.4053789, -73.9460846 4.4054237, -73.9457654 4.4054591, -73.9457251 4.4054491, -73.9456299 4.4054137, -73.9455253 4.405401, -73.9454535 4.4053923)",5
80854385,False,,Calle 4A,residential,True,103.059,"LINESTRING (-73.9477059 4.4050859, -73.9476161 4.4041634)",
80854593,True,,Carrera 4,secondary,False,63.517,"LINESTRING (-73.9477059 4.4050859, -73.947151 4.405228)",
80854382,False,,Calle 4,residential,False,82.213,"LINESTRING (-73.9471945 4.4059471, -73.947241 4.406685)",
80854382,False,,Calle 4,residential,True,80.106,"LINESTRING (-73.9471945 4.4059471, -73.947151 4.405228)",
403734707,True,2,Carrera 5,secondary,False,128.482,"LINESTRING (-73.9471945 4.4059471, -73.9483393 4.4057675)",
80854377,False,,Carrera 3,residential,False,32.276,"LINESTRING (-73.9473371 4.4042463, -73.9476161 4.4041634)",
80854377,False,,Carrera 3,residential,True,21.452,"LINESTRING (-73.9473371 4.4042463, -73.9471514 4.4043005)",
307053589,False,,Calle 4,residential,True,102.295,"LINESTRING (-73.9473371 4.4042463, -73.9472416 4.4039105, -73.9471754 4.4033434)",
80854382,False,,Calle 4,residential,False,80.106,"LINESTRING (-73.947151 4.405228, -73.9471945 4.4059471)",
80854382,False,,Calle 4,residential,True,103.133,"LINESTRING (-73.947151 4.405228, -73.9471514 4.4043005)",
80854593,True,,Carrera 4,secondary,False,59.207,"LINESTRING (-73.947151 4.405228, -73.9466216 4.405298)",
817613549,False,,Avenida 4,residential,False,8.46,"LINESTRING (-73.9446811 4.4052913, -73.9446316 4.4052334)",
816939771,False,,Calle 1,residential,True,16.136,"LINESTRING (-73.9446811 4.4052913, -73.9447126 4.4053685, -73.944721 4.4054297)",
"[80854377, 817293971]",False,,"['Calle 1', 'Carrera 3']",residential,False,154.57999999999998,"LINESTRING (-73.9446811 4.4052913, -73.9451653 4.4043975, -73.945418 4.4045285, -73.9455065 4.4045479)",
816935034,False,2,Calle 4,tertiary,False,10.203,"LINESTRING (-73.9453986 4.4014948, -73.9454898 4.4015071)",5
816939770,False,,Calle 3 Este,residential,True,107.565,"LINESTRING (-73.9453986 4.4014948, -73.9451844 4.4020667, -73.9451012 4.4024138)",
816935030,False,,Carrera 1,residential,True,64.49,"LINESTRING (-73.9451012 4.4024138, -73.9456808 4.4024629)",
80854358,False,,Calle 3 Este,residential,True,129.37,"LINESTRING (-73.9451012 4.4024138, -73.9450293 4.402578, -73.9449403 4.4027228, -73.9445389 4.403265, -73.9444563 4.4033789)",
816939770,False,,Calle 3 Este,residential,False,107.565,"LINESTRING (-73.9451012 4.4024138, -73.9451844 4.4020667, -73.9453986 4.4014948)",
80854367,False,,Calle 5,residential,True,92.66,"LINESTRING (-73.9482987 4.4041174, -73.948303 4.4032841)",
80854367,False,,Calle 5,residential,False,91.025,"LINESTRING (-73.9482987 4.4041174, -73.9482971 4.4049004, -73.948297 4.404936)",
"[80854377, 816923267]",False,,Carrera 3,residential,False,209.333,"LINESTRING (-73.9482987 4.4041174, -73.9487869 4.4041059, -73.9488197 4.4040906, -73.9489927 4.4039609, -73.9491114 4.403902, -73.9492254 4.4038686, -73.9493709 4.4038526, -73.9495392 4.4037977, -73.9496867 4.4037409, -73.9498778 4.4036045, -73.9500233 4.4035003)",
80854377,False,,Carrera 3,residential,True,76.44800000000001,"LINESTRING (-73.9482987 4.4041174, -73.948003 4.4040986, -73.9478266 4.4041146, -73.9476161 4.4041634)",
816935034,False,2,Calle 4,tertiary,True,31.488,"LINESTRING (-73.9457713 4.4015447, -73.9454898 4.4015071)",5
816935035,False,2,Calle 2,tertiary,False,102.591,"LINESTRING (-73.9457713 4.4015447, -73.9456808 4.4024629)",5
80854391,False,,Calle 2A,residential,False,153.497,"LINESTRING (-73.9457713 4.4015447, -73.9458531 4.4016241, -73.9458928 4.4016964, -73.9459131 4.4017715, -73.9460086 4.4025558, -73.9460718 4.4028658)",
80854367,False,,Calle 5,residential,False,92.66,"LINESTRING (-73.948303 4.4032841, -73.9482987 4.4041174)",
80854374,False,,Carrera 2,residential,True,115.712,"LINESTRING (-73.948303 4.4032841, -73.9472603 4.4033296)",
816923268,False,,Calle 5,residential,True,115.291,"LINESTRING (-73.948303 4.4032841, -73.9486636 4.4023116)",
80854367,False,,Calle 5,residential,True,83.626,"LINESTRING (-73.948303 4.4032841, -73.9482819 4.4031285, -73.9481974 4.40295, -73.9480363 4.4027742, -73.9479855 4.4027187, -73.9479078 4.4026852)",
816939774,False,,Carrera 2A Sur,residential,False,59.451,"LINESTRING (-73.9471153 4.4020944, -73.9465848 4.4021724)",
816939774,False,,Carrera 2A Sur,residential,True,82.649,"LINESTRING (-73.9471153 4.4020944, -73.9478508 4.4019732)",
816273342,False,2,Calle 4,unclassified,False,34.019999999999996,"LINESTRING (-73.9471153 4.4020944, -73.9470976 4.4019425, -73.9470798 4.4017905)",5
816273342,False,2,Calle 4,unclassified,True,84.5,"LINESTRING (-73.9471153 4.4020944, -73.947205 4.402452, -73.9472332 4.4028423)",5
80854391,False,,Calle 2A,residential,True,153.49699999999999,"LINESTRING (-73.9460718 4.4028658, -73.9460086 4.4025558, -73.9459131 4.4017715, -73.9458928 4.4016964, -73.9458531 4.4016241, -73.9457713 4.4015447)",
816939772,False,,Carrera 1A,residential,False,44.869,"LINESTRING (-73.9460718 4.4028658, -73.946216 4.402894, -73.946334 4.4028905, -73.9464627 4.4028363)",
816939772,False,,Carrera 1A,residential,True,46.995000000000005,"LINESTRING (-73.9460718 4.4028658, -73.9459645 4.4028524, -73.9458076 4.4028504, -73.9456502 4.4028717)",
80854371,False,,Calle 4A,residential,False,29.12,"LINESTRING (-73.9478568 4.4080038, -73.9478667 4.4077421)",
80854376,False,,Carrera 7,residential,False,72.028,"LINESTRING (-73.9478568 4.4080038, -73.9485035 4.4079418)",
80854376,False,,Carrera 7,residential,True,51.483,"LINESTRING (-73.9478568 4.4080038, -73.9473945 4.4080475)",
80854377,False,,Carrera 3,residential,False,60.735,"LINESTRING (-73.9466163 4.4044175, -73.9471514 4.4043005)",
80854377,False,,Carrera 3,residential,True,124.815,"LINESTRING (-73.9466163 4.4044175, -73.9459511 4.4045579, -73.9458022 4.4045659, -73.9456031 4.4045619, -73.9455065 4.4045479)",
80859341,False,,Calle 3,residential,False,98.102,"LINESTRING (-73.9466163 4.4044175, -73.9466458 4.4047791, -73.9466216 4.405298)",
80859341,False,,Calle 3,residential,True,111.59,"LINESTRING (-73.9466163 4.4044175, -73.946523 4.4039669, -73.9464621 4.4037335, -73.9464211 4.403434)",
80854377,False,,Carrera 3,residential,True,32.276,"LINESTRING (-73.9476161 4.4041634, -73.9473371 4.4042463)",
80854385,False,,Calle 4A,residential,False,103.059,"LINESTRING (-73.9476161 4.4041634, -73.9477059 4.4050859)",
80854377,False,,Carrera 3,residential,False,76.44800000000001,"LINESTRING (-73.9476161 4.4041634, -73.9478266 4.4041146, -73.948003 4.4040986, -73.9482987 4.4041174)",
80854367,False,,Calle 5,residential,False,87.614,"LINESTRING (-73.948297 4.4049807, -73.9483393 4.4057675)",
80854367,False,,Calle 5,residential,True,4.97,"LINESTRING (-73.948297 4.4049807, -73.948297 4.404936)",
80854593,True,,Carrera 4,secondary,False,66.569,"LINESTRING (-73.948297 4.4049807, -73.9477059 4.4050859)",
80854367,False,,Calle 5,residential,False,158.656,"LINESTRING (-73.9485035 4.4079418, -73.9484782 4.4093684)",
80854367,False,,Calle 5,residential,True,42.644,"LINESTRING (-73.9485035 4.4079418, -73.9484579 4.407561)",
80854376,False,,Carrera 7,residential,True,72.028,"LINESTRING (-73.9485035 4.4079418, -73.9478568 4.4080038)",
80854383,False,,Carrera 2B Sur,residential,True,173.325,"LINESTRING (-73.9470703 4.4015401, -73.9472192 4.4015385, -73.9480264 4.4012538, -73.9482263 4.401219, -73.948347 4.4012204, -73.948579 4.4012551)",
816273342,False,2,Calle 4,unclassified,True,28.048,"LINESTRING (-73.9470703 4.4015401, -73.9470598 4.4016197, -73.9470798 4.4017905)",5
816923265,False,2,Carrera 6B,secondary,False,151.273,"LINESTRING (-73.9501913 4.407635, -73.9501155 4.4076969, -73.9500207 4.4077684, -73.9499348 4.4078499, -73.9498088 4.4079328, -73.9496894 4.4079409, -73.949554 4.4079248, -73.9493461 4.4078874, -73.949093 4.407795, -73.9489725 4.4077215)",
80854593,True,,Carrera 4,secondary,False,48.688,"LINESTRING (-73.9466216 4.405298, -73.94619 4.4053789)",
80859341,False,,Calle 3,residential,False,78.365,"LINESTRING (-73.9466216 4.405298, -73.9465459 4.4059987)",
80859341,False,,Calle 3,residential,True,98.102,"LINESTRING (-73.9466216 4.405298, -73.9466458 4.4047791, -73.9466163 4.4044175)",
372250389,True,,Calle 6,secondary,False,26.751,"LINESTRING (-73.9487387 4.40608, -73.9487159 4.4058405)",
816923266,False,2,Calle 6,secondary,True,54.04,"LINESTRING (-73.9487387 4.40608, -73.948788 4.4065635)",
80854360,False,,Carrera 6,residential,False,58.065,"LINESTRING (-73.948387 4.4065886, -73.9478642 4.4066199)",
80854360,False,,Carrera 6,residential,True,44.545,"LINESTRING (-73.948387 4.4065886, -73.948788 4.4065635)",
80854367,False,,Calle 5,residential,False,108.411,"LINESTRING (-73.948387 4.4065886, -73.9484579 4.407561)",
80854367,False,,Calle 5,residential,True,91.455,"LINESTRING (-73.948387 4.4065886, -73.9483393 4.4057675)",
816939774,False,,Carrera 2A Sur,residential,True,59.451,"LINESTRING (-73.9465848 4.4021724, -73.9471153 4.4020944)",
"[816917277, 816917278]",False,,"['Carrera 2 Sur', 'Calle 3A']",residential,True,66.455,"LINESTRING (-73.9465848 4.4021724, -73.9466116 4.4025676, -73.9464129 4.4026046)",
816935033,False,,Calle 5,residential,True,79.423,"LINESTRING (-73.9478508 4.4019732, -73.9479078 4.4026852)",
816939774,False,,Carrera 2A Sur,residential,False,82.649,"LINESTRING (-73.9478508 4.4019732, -73.9471153 4.4020944)",
80854380,False,,Carrera 2,residential,True,61.561,"LINESTRING (-73.9478508 4.4019732, -73.9480204 4.4019337, -73.9481042 4.4019304, -73.9483949 4.4019922)",
80854374,False,,Carrera 2,residential,False,115.712,"LINESTRING (-73.9472603 4.4033296, -73.948303 4.4032841)",
80854374,False,,Carrera 2,residential,True,9.537,"LINESTRING (-73.9472603 4.4033296, -73.9471754 4.4033434)",
816273342,False,2,Calle 4,unclassified,False,54.269,"LINESTRING (-73.9472603 4.4033296, -73.9472332 4.4028423)",5
230910524,False,,,residential,True,48.353,"LINESTRING (-73.9497365 4.4031727, -73.9500233 4.4035003)",
230910525,False,,,residential,True,31.695,"LINESTRING (-73.9499913 4.4031433, -73.9502104 4.4033264)",
230910529,False,,,residential,True,38.111999999999995,"LINESTRING (-73.9502461 4.4028973, -73.9502139 4.4029561, -73.950222 4.4030043, -73.9502541 4.4030604, -73.9503827 4.4031599)",
816923268,False,,Calle 5,residential,False,115.291,"LINESTRING (-73.9486636 4.4023116, -73.948303 4.4032841)",
230910526,False,,Calle 5A,residential,True,99.602,"LINESTRING (-73.9486636 4.4023116, -73.9487414 4.4019479, -73.9487843 4.401861, -73.949041 4.4015192)",
"[816939773, 816923270]",False,,"['Carrera 2A Sur', 'Calle 5']",residential,"[False, True]",64.50999999999999,"LINESTRING (-73.9486636 4.4023116, -73.9483309 4.4022192, -73.9483949 4.4019922)",
"[816923270, 816923271]",False,,"['Carrera 2A Sur', 'Calle 6']",residential,True,132.246,"LINESTRING (-73.9486636 4.4023116, -73.9489679 4.4023877, -73.9490967 4.4024104, -73.9491463 4.4023623, -73.9492831 4.4021911, -73.9494427 4.4019959, -73.9495761 4.4018381)",
230910525,False,,,residential,False,31.695,"LINESTRING (-73.9502104 4.4033264, -73.9499913 4.4031433)",
816923267,False,,,residential,False,26.755,"LINESTRING (-73.9502104 4.4033264, -73.9502892 4.4032324, -73.9503827 4.4031599)",
816923267,False,,,residential,True,28.359,"LINESTRING (-73.9502104 4.4033264, -73.9501273 4.4034046, -73.9500233 4.4035003)",
80854383,False,,Carrera 2B Sur,residential,False,54.368,"LINESTRING (-73.949041 4.4015192, -73.9486192 4.4012698)",
80854383,False,,Carrera 2B Sur,residential,True,32.548,"LINESTRING (-73.949041 4.4015192, -73.9490625 4.4015179, -73.9491966 4.4016008, -73.9492961 4.4016568)",
230910526,False,,Calle 5A,residential,False,99.602,"LINESTRING (-73.949041 4.4015192, -73.9487843 4.401861, -73.9487414 4.4019479, -73.9486636 4.4023116)",
230910529,False,,,residential,False,38.112,"LINESTRING (-73.9503827 4.4031599, -73.9502541 4.4030604, -73.950222 4.4030043, -73.9502139 4.4029561, -73.9502461 4.4028973)",
816923267,False,,,residential,True,26.755,"LINESTRING (-73.9503827 4.4031599, -73.9502892 4.4032324, -73.9502104 4.4033264)",
230910524,False,,,residential,False,48.353,"LINESTRING (-73.9500233 4.4035003, -73.9497365 4.4031727)",
816923267,False,,,residential,False,28.359,"LINESTRING (-73.9500233 4.4035003, -73.9501273 4.4034046, -73.9502104 4.4033264)",
"[80854377, 816923267]",False,,Carrera 3,residential,True,209.33299999999997,"LINESTRING (-73.9500233 4.4035003, -73.9498778 4.4036045, -73.9496867 4.4037409, -73.9495392 4.4037977, -73.9493709 4.4038526, -73.9492254 4.4038686, -73.9491114 4.403902, -73.9489927 4.4039609, -73.9488197 4.4040906, -73.9487869 4.4041059, -73.9482987 4.4041174)",
80854383,False,,Carrera 2B Sur,residential,False,4.747,"LINESTRING (-73.9486192 4.4012698, -73.948579 4.4012551)",
80854383,False,,Carrera 2B Sur,residential,True,54.368,"LINESTRING (-73.9486192 4.4012698, -73.949041 4.4015192)",
816939773,False,,Calle 5,residential,False,84.088,"LINESTRING (-73.9486192 4.4012698, -73.9483949 4.4019922)",
80854370,False,,Carrera 6A,residential,True,54.802,"LINESTRING (-73.9478833 4.4072976, -73.9473893 4.407315)",
80854371,False,,Calle 4A,residential,True,36.098,"LINESTRING (-73.9478833 4.4072976, -73.9478664 4.4076218)",
80854371,False,,Calle 4A,residential,False,75.392,"LINESTRING (-73.9478833 4.4072976, -73.9478768 4.4069326, -73.9478642 4.4066199)",
80859341,False,,Calle 3,residential,True,16.385,"LINESTRING (-73.9467378 4.4075101, -73.9467578 4.4073641)",
"[816939764, 816923261]",False,2,"['Diagonal 3', 'Diagonal 4']",tertiary,False,84.307,"LINESTRING (-73.9467378 4.4075101, -73.9467714 4.407573, -73.9468434 4.407812, -73.9469536 4.4080142, -73.9470113 4.4080574, -73.947078 4.4080724, -73.9471436 4.4080875)",
