osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access
228913225,2,Calle 30,primary,80,False,True,9.573,"LINESTRING (-74.8036686 4.3073266, -74.8036984 4.3074074)",,
"[228913225, 1055786699]",2,Calle 30,primary,80,False,False,38.826,"LINESTRING (-74.8036686 4.3073266, -74.8036468 4.3072737, -74.8036158 4.3071968, -74.8035502 4.3069982)",,
228906397,2,Calle 28,tertiary,60,True,False,86.076,"LINESTRING (-74.8039657 4.3035832, -74.8035421 4.3034245, -74.8032412 4.3033053)",,
277447783,4,Carrera 12,residential,60,False,False,123.423,"LINESTRING (-74.8039657 4.3035832, -74.8041858 4.3032453, -74.8044041 4.3025726)",,
31234302,2,Carrera 8,residential,60,False,False,95.081,"LINESTRING (-74.8018219 4.3041681, -74.8019076 4.3050189)",,
31234302,2,Carrera 8,residential,60,False,True,76.773,"LINESTRING (-74.8018219 4.3041681, -74.8017444 4.303482)",,
130889330,,Calle 30,residential,,False,False,75.637,"LINESTRING (-74.8018219 4.3041681, -74.8011427 4.3042312)",,
736661323,2,Transversal 31,tertiary,,False,True,15.05,"LINESTRING (-74.8006306 4.3053855, -74.8005684 4.3055058)",,
31234324,,Traversal 30,residential,60,False,False,89.012,"LINESTRING (-74.8006306 4.3053855, -74.8005898 4.3052611, -74.8005506 4.3051649, -74.8003547 4.3049797, -74.8000962 4.304833)",,
530291003,2,Avenida 30,tertiary,60,True,False,74.21,"LINESTRING (-74.8006306 4.3053855, -74.8007057 4.3053895, -74.8012825 4.3052477)",,
230664995,,Carrera 7B,residential,,False,True,111.487,"LINESTRING (-74.8013744 4.3031776, -74.800767 4.3039766)",,
732660379,2,Calle 29,primary,30,True,False,53.187,"LINESTRING (-74.8013744 4.3031776, -74.8017444 4.303482)",,
31234302,2,Carrera 8,residential,60,False,False,12.627,"LINESTRING (-74.8017606 4.3032511, -74.8017546 4.3033645)",,
31234302,2,Carrera 8,residential,60,False,True,75.831,"LINESTRING (-74.8017606 4.3032511, -74.8018175 4.3025715)",,
199754139,,Calle 28,residential,,False,True,81.501,"LINESTRING (-74.8017606 4.3032511, -74.8024939 4.3033013)",,
35972409,,Calle 27,residential,,False,False,84.642,"LINESTRING (-74.8025554 4.3026167, -74.8033165 4.3026752)",,
35972409,,Calle 27,residential,,False,True,81.974,"LINESTRING (-74.8025554 4.3026167, -74.8018175 4.3025715)",,
130610180,,Carrera 8A,residential,,False,True,76.429,"LINESTRING (-74.8025554 4.3026167, -74.8024939 4.3033013)",,
130458294,2,Calle 35,tertiary,30,False,True,6.998,"LINESTRING (-74.8055654 4.3093402, -74.8056282 4.3093465)",,
530291001,2,Carrera 19,tertiary,,True,False,37.551,"LINESTRING (-74.8055654 4.3093402, -74.8055346 4.3096765)",,
127288773,2,Calle 30,residential,,False,False,87.478,"LINESTRING (-74.8001547 4.3034805, -74.800767 4.3039766)",,
732660380,2,Carrera 7A,tertiary,30,False,True,111.518,"LINESTRING (-74.8001547 4.3034805, -74.8007844 4.3026985)",,
732660380,2,Carrera 7A,tertiary,30,False,False,208.246,"LINESTRING (-74.8001547 4.3034805, -74.7996482 4.3041093, -74.7991653 4.3047164, -74.7989897 4.3049493)",,
33814049,,Carrera 7B,residential,,False,True,120.833,"LINESTRING (-74.800767 4.3039766, -74.8000962 4.304833)",,
127288773,2,Calle 30,residential,,False,True,87.478,"LINESTRING (-74.800767 4.3039766, -74.8001547 4.3034805)",,
230664995,,Carrera 7B,residential,,False,False,111.487,"LINESTRING (-74.800767 4.3039766, -74.8013744 4.3031776)",,
230664997,2,Calle 30,residential,,False,False,50.367,"LINESTRING (-74.800767 4.3039766, -74.8011427 4.3042312)",,
130889330,,Calle 30,residential,,False,True,75.637,"LINESTRING (-74.8011427 4.3042312, -74.8018219 4.3041681)",,
230654654,2,Carrera 7C,residential,,False,False,105.577,"LINESTRING (-74.8011427 4.3042312, -74.8012711 4.305172)",,
230664997,2,Calle 30,residential,,False,True,50.367,"LINESTRING (-74.8011427 4.3042312, -74.800767 4.3039766)",,
130453712,,Carrera 12,residential,,False,True,111.873,"LINESTRING (-74.8021652 4.3104677, -74.8030928 4.3100719)",,
130452002,2,Calle 32,residential,60,False,False,117.291,"LINESTRING (-74.8021652 4.3104677, -74.8020019 4.3100085, -74.8019776 4.309951, -74.8017807 4.3094855)",,
130453712,,Carrera 12,residential,,False,False,156.772,"LINESTRING (-74.8021652 4.3104677, -74.8013875 4.310769, -74.8011911 4.3108451, -74.8008473 4.3109783)",,
130452002,2,Calle 32,residential,60,False,False,32.157,"LINESTRING (-74.8011453 4.307851, -74.8010177 4.3075913)",,
130452002,2,Calle 32,residential,60,False,True,86.81899999999999,"LINESTRING (-74.8011453 4.307851, -74.8013863 4.3084904, -74.8014193 4.3085824)",,
"[130453730, 238920053]",,"['Carrera 9', 'Calle 33']",residential,,False,"[False, True]",245.976,"LINESTRING (-74.8011453 4.307851, -74.799821 4.3083869, -74.80011 4.3090635, -74.8001303 4.3091109)",,
130452082,,Carrera 12A,residential,,False,False,162.90300000000002,"LINESTRING (-74.8047331 4.3102498, -74.8039618 4.3105665, -74.8038503 4.3106131, -74.803378 4.3108157)",,
228913225,2,Calle 30,primary,80,False,False,198.98700000000002,"LINESTRING (-74.8047331 4.3102498, -74.8045825 4.3098328, -74.8044658 4.3095098, -74.8043585 4.3092158, -74.8043492 4.3091905, -74.8041215 4.3085674)",,
130452089,,Calle 31,residential,,False,False,88.546,"LINESTRING (-74.803378 4.3108157, -74.8030928 4.3100719)",,
130452082,,Carrera 12A,residential,,False,True,162.90300000000002,"LINESTRING (-74.803378 4.3108157, -74.8038503 4.3106131, -74.8039618 4.3105665, -74.8047331 4.3102498)",,
130452094,,Calle 33,residential,30,False,False,55.938,"LINESTRING (-74.8008473 4.3109783, -74.8006669 4.3105085)",,
130453712,,Carrera 12,residential,,False,True,156.772,"LINESTRING (-74.8008473 4.3109783, -74.8011911 4.3108451, -74.8013875 4.310769, -74.8021652 4.3104677)",,
130452094,,Calle 33,residential,30,False,False,60.28,"LINESTRING (-74.8006669 4.3105085, -74.8004718 4.3100025)",,
130452094,,Calle 33,residential,30,False,True,55.938,"LINESTRING (-74.8006669 4.3105085, -74.8008473 4.3109783)",,
130453714,,Carrera 11A,residential,,False,False,107.98,"LINESTRING (-74.8006669 4.3105085, -74.7997504 4.3108368)",,
130453714,,Carrera 11A,residential,,False,True,107.98,"LINESTRING (-74.7997504 4.3108368, -74.8006669 4.3105085)",,
351304572,,Carrera 11A,residential,,False,False,8.336,"LINESTRING (-74.7997504 4.3108368, -74.7996785 4.3108587)",,
727421346,2,Calle 34,tertiary,60,True,False,56.847,"LINESTRING (-74.7997504 4.3108368, -74.7995798 4.3103547)",,
130453715,,Carrera 10A,residential,,False,True,106.18,"LINESTRING (-74.799412 4.3099107, -74.8003043 4.3095641)",,
351304560,,Carrera 10A,residential,,False,False,9.227,"LINESTRING (-74.799412 4.3099107, -74.7993351 4.3099424)",,
727421346,2,Calle 34,tertiary,60,True,False,49.642,"LINESTRING (-74.799412 4.3099107, -74.7992379 4.3094994)",,
219433635,,Calle 35,residential,,False,False,59.002,"LINESTRING (-74.7986173 4.3107349, -74.7984228 4.310241)",,
351304564,,Carrera 11,residential,,False,False,114.682,"LINESTRING (-74.7986173 4.3107349, -74.7976557 4.3111147)",,
351304564,,Carrera 11,residential,,False,True,106.764,"LINESTRING (-74.7986173 4.3107349, -74.7995125 4.3103813)",,
130453716,,Transversal 9,residential,,False,False,129.124,"LINESTRING (-74.7984228 4.310241, -74.7976557 4.3111147)",,
219433635,,Calle 35,residential,,False,True,59.002,"LINESTRING (-74.7984228 4.310241, -74.7986173 4.3107349)",,
351304562,,Carrera 10A,residential,,False,True,106.466,"LINESTRING (-74.7984228 4.310241, -74.7993351 4.3099424)",,
