osmid,oneway,name,highway,reversed,length,geometry,lanes,access,ref,junction
68323366,True,Calle 7,residential,False,134.249,"LINESTRING (-69.9415973 -4.2165577, -69.940402 -4.2163663)",,,,
48419034,True,Carrera 10,residential,False,126.24499999999999,"LINESTRING (-69.9415973 -4.2165577, -69.9417912 -4.2154576, -69.9417944 -4.2154395)",,,,
68323366,True,Calle 7,residential,False,118.543,"LINESTRING (-69.940402 -4.2163663, -69.9393503 -4.2161754)",,,,
147321859,False,Carrera 12,residential,False,94.598,"LINESTRING (-69.9448684 -4.2161001, -69.9448603 -4.2161482, -69.9448416 -4.2162505, -69.9447678 -4.2167487, -69.9447423 -4.2169414)",,,,
"[48419048, 147321859]",False,"['Carrera 12', 'Calle 8A']",residential,True,304.78,"LINESTRING (-69.9448684 -4.2161001, -69.9448758 -4.2160573, -69.9449173 -4.2158499, -69.9449965 -4.2154788, -69.9450189 -4.2153927, -69.9439698 -4.2153417, -69.9430358 -4.2152039, -69.9430096 -4.2152154)",,,,
881301271,False,Calle 8,residential,False,222.42000000000002,"LINESTRING (-69.9448684 -4.2161001, -69.9438259 -4.2158686, -69.9437571 -4.2158532, -69.9429211 -4.2156669, -69.9429112 -4.2156633)",,,,
881301272,True,Carrera 11,tertiary,False,80.586,"LINESTRING (-69.9431698 -4.2145085, -69.9430096 -4.2152154)",,,,
881301281,False,Calle 9,residential,True,126.965,"LINESTRING (-69.9431698 -4.2145085, -69.9420574 -4.2142383)",,,,
68323366,True,Calle 7,residential,False,121.291,"LINESTRING (-69.9393503 -4.2161754, -69.9382776 -4.2159624)",,,,
68323559,True,Carrera 8,tertiary,False,131.026,"LINESTRING (-69.9393503 -4.2161754, -69.9395858 -4.2150207)",,,,
881301272,True,Carrera 11,tertiary,False,50.986,"LINESTRING (-69.9430096 -4.2152154, -69.9429112 -4.2156633)",,,,
"[48419048, 147321859]",False,"['Carrera 12', 'Calle 8A']",residential,False,304.78000000000003,"LINESTRING (-69.9430096 -4.2152154, -69.9430358 -4.2152039, -69.9439698 -4.2153417, -69.9450189 -4.2153927, -69.9449965 -4.2154788, -69.9449173 -4.2158499, -69.9448758 -4.2160573, -69.9448684 -4.2161001)",,,,
48419034,True,Carrera 10,residential,False,136.715,"LINESTRING (-69.9417944 -4.2154395, -69.9420574 -4.2142383)",,,,
515876554,True,Calle 8,residential,False,126.322,"LINESTRING (-69.9417944 -4.2154395, -69.9429112 -4.2156633)",,,,
515876554,True,Calle 8,residential,False,127.69,"LINESTRING (-69.9406563 -4.2152651, -69.9417944 -4.2154395)",,,,
293344883,True,Carrera 9,tertiary,False,125.653,"LINESTRING (-69.9406563 -4.2152651, -69.9406522 -4.2152826, -69.940402 -4.2163663)",2,,,
515876554,True,Calle 8,residential,False,121.783,"LINESTRING (-69.9395858 -4.2150207, -69.9406563 -4.2152651)",,,,
68323559,True,Carrera 8,tertiary,False,135.431,"LINESTRING (-69.9395858 -4.2150207, -69.9397616 -4.2142695, -69.9398633 -4.2138346)",,,,
68323559,True,Carrera 8,tertiary,False,151.112,"LINESTRING (-69.9398633 -4.2138346, -69.940154 -4.2125069)",,,,
68323928,True,Calle 9,residential,False,123.664,"LINESTRING (-69.9398633 -4.2138346, -69.9387664 -4.2136342)",,,,
68323928,True,Calle 9,residential,False,123.76,"LINESTRING (-69.940958 -4.2140511, -69.9398633 -4.2138346)",,,,
293344883,True,Carrera 9,tertiary,False,139.075,"LINESTRING (-69.940958 -4.2140511, -69.9406563 -4.2152651)",2,,,
68323928,True,Calle 9,residential,False,123.682,"LINESTRING (-69.9420574 -4.2142383, -69.940958 -4.2140511)",,,,
881301281,False,Calle 9,residential,False,126.965,"LINESTRING (-69.9420574 -4.2142383, -69.9431698 -4.2145085)",,,,
881301282,True,Carrera 10,residential,False,132.937,"LINESTRING (-69.9420574 -4.2142383, -69.9423364 -4.2130756)",,,,
881301271,False,Calle 8,residential,True,222.42000000000002,"LINESTRING (-69.9429112 -4.2156633, -69.9429211 -4.2156669, -69.9437571 -4.2158532, -69.9438259 -4.2158686, -69.9448684 -4.2161001)",,,,
881301272,True,Carrera 11,tertiary,False,125.036,"LINESTRING (-69.9429112 -4.2156633, -69.9429005 -4.2156906, -69.9428856 -4.2157611, -69.9427765 -4.2162501, -69.9426783 -4.216763)",,,,
30270194,False,Calle 13,residential,False,10.600000000000001,"LINESTRING (-69.9465063 -4.2109695, -69.9464601 -4.2109472, -69.9464203 -4.2109279)",,,,
30270194,False,Calle 13,residential,False,103.853,"LINESTRING (-69.945422 -4.2104469, -69.9445685 -4.2100625)",,,,
30270194,False,Calle 13,residential,True,123.065,"LINESTRING (-69.945422 -4.2104469, -69.9460731 -4.2107661, -69.9462694 -4.2108726, -69.9464203 -4.2109279)",,,,
"[881301276, 179280950]",False,"['Carrera 11A', 'Calle 12']",residential,True,186.829,"LINESTRING (-69.945422 -4.2104469, -69.9453463 -4.2106223, -69.9452727 -4.2107979, -69.9452 -4.2109278, -69.945087 -4.2110351, -69.9449103 -4.2112032, -69.9448011 -4.2112844, -69.944704 -4.2113226, -69.9445931 -4.2113184, -69.9444826 -4.211297, -69.9443412 -4.2112695, -69.9442097 -4.211209)",,,,
30270194,False,Calle 13,residential,False,175.31,"LINESTRING (-69.9445685 -4.2100625, -69.9431516 -4.2093633)",,,,
30270194,False,Calle 13,residential,True,103.853,"LINESTRING (-69.9445685 -4.2100625, -69.945422 -4.2104469)",,,,
881301270,False,Carrera 11,residential,True,133.55,"LINESTRING (-69.9445685 -4.2100625, -69.9442097 -4.211209)",,,,
881301270,False,Carrera 11,residential,False,175.749,"LINESTRING (-69.9445685 -4.2100625, -69.9447192 -4.2097527, -69.9448031 -4.2095509, -69.9448264 -4.2094407, -69.9448256 -4.2093486, -69.9448379 -4.2092379, -69.9448701 -4.2091068, -69.9448917 -4.2090422, -69.9449136 -4.2089451, -69.9449472 -4.2088213, -69.9449907 -4.208554)",,,,
881301270,False,Carrera 11,residential,True,175.74900000000002,"LINESTRING (-69.9449907 -4.208554, -69.9449472 -4.2088213, -69.9449136 -4.2089451, -69.9448917 -4.2090422, -69.9448701 -4.2091068, -69.9448379 -4.2092379, -69.9448256 -4.2093486, -69.9448264 -4.2094407, -69.9448031 -4.2095509, -69.9447192 -4.2097527, -69.9445685 -4.2100625)",,,,
881301270,False,Carrera 11,residential,False,122.559,"LINESTRING (-69.9438108 -4.2122369, -69.9442097 -4.211209)",,,,
"[881301280, 883860718]",True,Carrera 11,residential,False,134.618,"LINESTRING (-69.9438108 -4.2122369, -69.9437778 -4.2123376, -69.9436104 -4.2128339, -69.9434414 -4.21339)",,no,,
881301270,False,Carrera 11,residential,False,133.55,"LINESTRING (-69.9442097 -4.211209, -69.9445685 -4.2100625)",,,,
881301270,False,Carrera 11,residential,True,122.559,"LINESTRING (-69.9442097 -4.211209, -69.9438108 -4.2122369)",,,,
881301276,False,Calle 12,residential,True,161.788,"LINESTRING (-69.9442097 -4.211209, -69.9428565 -4.2106652)",,,,
"[881301276, 179280950]",False,"['Carrera 11A', 'Calle 12']",residential,False,186.82900000000004,"LINESTRING (-69.9442097 -4.211209, -69.9443412 -4.2112695, -69.9444826 -4.211297, -69.9445931 -4.2113184, -69.944704 -4.2113226, -69.9448011 -4.2112844, -69.9449103 -4.2112032, -69.945087 -4.2110351, -69.9452 -4.2109278, -69.9452727 -4.2107979, -69.9453463 -4.2106223, -69.945422 -4.2104469)",,,,
881301278,False,Calle 12,residential,False,4.643,"LINESTRING (-69.942816 -4.2106546, -69.9428565 -4.2106652)",,,,
525660982,True,Carrera 10,secondary,False,148.179,"LINESTRING (-69.942816 -4.2106546, -69.9428729 -4.2103943, -69.9431007 -4.2093526)",2,,85,
265972524,True,Calle 12,residential,False,121.247,"LINESTRING (-69.9417873 -4.2102852, -69.942816 -4.2106546)",,,,
633121933,True,Carrera 9,tertiary,False,134.837,"LINESTRING (-69.9417873 -4.2102852, -69.9415093 -4.2114657)",,,,
888045448,True,Carrera 9,tertiary,False,12.495,"LINESTRING (-69.9415093 -4.2114657, -69.9414849 -4.2115754)",2,,,
264058074,True,Calle 11,secondary,False,124.054,"LINESTRING (-69.9415093 -4.2114657, -69.9422298 -4.2117237, -69.9422819 -4.2117357, -69.9425629 -4.2118395)",,,85,
633121931,True,Carrera 8,tertiary,False,141.077,"LINESTRING (-69.9404947 -4.2111307, -69.9407861 -4.2098957)",,,,
883860717,True,Calle 11,secondary,False,118.52,"LINESTRING (-69.9404947 -4.2111307, -69.9415093 -4.2114657)",,,85,
265972524,True,Calle 12,residential,False,119.177,"LINESTRING (-69.9407861 -4.2098957, -69.9417873 -4.2102852)",,,,
633121931,True,Carrera 8,tertiary,False,146.526,"LINESTRING (-69.9407861 -4.2098957, -69.9411117 -4.2086186)",,,,
30270194,False,Calle 13,residential,True,114.59,"LINESTRING (-69.9411117 -4.2086186, -69.9420801 -4.2089781)",,,,
"[30270194, 881301269]",False,"['Carrera 7', 'Calle 13']",residential,False,140.18599999999998,"LINESTRING (-69.9411117 -4.2086186, -69.9408199 -4.2085122, -69.94078 -4.2085118, -69.9407556 -4.208535, -69.94028 -4.2092732)",,,,
30270194,False,Calle 13,residential,False,120.597,"LINESTRING (-69.9431007 -4.2093526, -69.9420801 -4.2089781)",,,,
30270194,False,Calle 13,residential,True,5.769,"LINESTRING (-69.9431007 -4.2093526, -69.9431516 -4.2093633)",,,,
265972524,True,Calle 12,residential,False,87.547,"LINESTRING (-69.9400464 -4.2096206, -69.9407861 -4.2098957)",,,,
881301269,False,Carrera 7,residential,True,46.511,"LINESTRING (-69.9400464 -4.2096206, -69.94028 -4.2092732)",,,,
883860714,True,Carrera 7,residential,False,72.519,"LINESTRING (-69.9400464 -4.2096206, -69.9396803 -4.210161)",,,,
30270194,False,Calle 13,residential,False,114.59,"LINESTRING (-69.9420801 -4.2089781, -69.9411117 -4.2086186)",,,,
30270194,False,Calle 13,residential,True,120.597,"LINESTRING (-69.9420801 -4.2089781, -69.9431007 -4.2093526)",,,,
633121933,True,Carrera 9,tertiary,False,148.926,"LINESTRING (-69.9420801 -4.2089781, -69.9417873 -4.2102852)",,,,
48419035,True,Carrera 7,residential,False,132.794,"LINESTRING (-69.9385035 -4.2147896, -69.9382776 -4.2159624)",2,,,
515876554,True,Calle 8,residential,False,122.741,"LINESTRING (-69.9385035 -4.2147896, -69.9395858 -4.2150207)",,,,
470574768,False,Calle 11A,residential,False,125.64,"LINESTRING (-69.9396803 -4.210161, -69.9386098 -4.209791)",,,,
883860714,True,Carrera 7,residential,False,71.65599999999999,"LINESTRING (-69.9396803 -4.210161, -69.9395978 -4.2103221, -69.9395194 -4.2105027, -69.9394631 -4.2106485, -69.9394329 -4.2107548)",,,,
48419035,True,Carrera 7,residential,False,170.682,"LINESTRING (-69.9394329 -4.2107548, -69.9394217 -4.2108562, -69.9391284 -4.212259)",2,,,
48419035,True,Carrera 7,residential,False,131.741,"LINESTRING (-69.9387664 -4.2136342, -69.9385035 -4.2147896)",2,,,
68323722,False,Calle 10,residential,False,131.122,"LINESTRING (-69.9423364 -4.2130756, -69.9411948 -4.2127685)",2,,,
68323722,False,Calle 10,residential,True,127.478,"LINESTRING (-69.9423364 -4.2130756, -69.9429503 -4.2132439, -69.9433259 -4.2133469, -69.9434414 -4.21339)",2,,,
881301282,True,Carrera 10,residential,False,123.679,"LINESTRING (-69.9423364 -4.2130756, -69.9424721 -4.2125498, -69.9426119 -4.2119978)",,,,
68323722,False,Calle 10,residential,False,119.028,"LINESTRING (-69.9411948 -4.2127685, -69.940154 -4.2125069)",2,,,
68323722,False,Calle 10,residential,True,131.122,"LINESTRING (-69.9411948 -4.2127685, -69.9423364 -4.2130756)",2,,,
293344883,True,Carrera 9,tertiary,False,145.016,"LINESTRING (-69.9411948 -4.2127685, -69.940958 -4.2140511)",2,,,
68323722,False,Calle 10,residential,False,127.47800000000001,"LINESTRING (-69.9434414 -4.21339, -69.9433259 -4.2133469, -69.9429503 -4.2132439, -69.9423364 -4.2130756)",2,,,
881301272,True,Carrera 11,tertiary,False,128.055,"LINESTRING (-69.9434414 -4.21339, -69.9434209 -4.2134689, -69.9432459 -4.2141083, -69.9431698 -4.2145085)",,,,
68323722,False,Calle 10,residential,False,117.026,"LINESTRING (-69.940154 -4.2125069, -69.9391284 -4.212259)",2,,,
68323722,False,Calle 10,residential,True,119.028,"LINESTRING (-69.940154 -4.2125069, -69.9411948 -4.2127685)",2,,,
68323559,True,Carrera 8,tertiary,False,147.386,"LINESTRING (-69.940154 -4.2125069, -69.9402513 -4.212159, -69.9403567 -4.2117266, -69.9404738 -4.2112206)",,,,
48419035,True,Carrera 7,residential,False,158.097,"LINESTRING (-69.9391284 -4.212259, -69.9387664 -4.2136342)",2,,,
68323722,False,Calle 10,residential,False,119.513,"LINESTRING (-69.9391284 -4.212259, -69.9380888 -4.2119757)",2,,,
68323722,False,Calle 10,residential,True,117.026,"LINESTRING (-69.9391284 -4.212259, -69.940154 -4.2125069)",2,,,
865067528,True,Carrera 8,tertiary,False,125.441,"LINESTRING (-69.9391074 -4.2172772, -69.9393503 -4.2161754)",,,,
881301269,False,Carrera 7,residential,False,46.511,"LINESTRING (-69.94028 -4.2092732, -69.9400464 -4.2096206)",,,,
"[30270194, 881301269]",False,"['Carrera 7', 'Calle 13']",residential,True,140.186,"LINESTRING (-69.94028 -4.2092732, -69.9407556 -4.208535, -69.94078 -4.2085118, -69.9408199 -4.2085122, -69.9411117 -4.2086186)",,,,
30270194,False,Calle 13,residential,False,5.769,"LINESTRING (-69.9431516 -4.2093633, -69.9431007 -4.2093526)",,,,
30270194,False,Calle 13,residential,True,175.31,"LINESTRING (-69.9431516 -4.2093633, -69.9445685 -4.2100625)",,,,
264058071,True,Carrera 10,secondary,False,148.418,"LINESTRING (-69.9431516 -4.2093633, -69.9428565 -4.2106652)",2,,85,
881301276,False,Calle 12,residential,False,161.788,"LINESTRING (-69.9428565 -4.2106652, -69.9442097 -4.211209)",,,,
881301278,False,Calle 12,residential,True,4.643,"LINESTRING (-69.9428565 -4.2106652, -69.942816 -4.2106546)",,,,
881301277,True,Carrera 10,secondary,False,133.414,"LINESTRING (-69.9428565 -4.2106652, -69.9427324 -4.2112521, -69.942658 -4.2118475)",2,,85,
264058076,True,,secondary,False,7.619,"LINESTRING (-69.9425936 -4.2118291, -69.9426165 -4.2118292, -69.9426385 -4.2118355, -69.942658 -4.2118475)",,,85,roundabout
881301279,True,Carrera 10,secondary,False,133.025,"LINESTRING (-69.9425936 -4.2118291, -69.9426768 -4.2112537, -69.942816 -4.2106546)",2,,85,
264058076,True,,secondary,False,3.596,"LINESTRING (-69.9425629 -4.2118395, -69.9425936 -4.2118291)",,,85,roundabout
264058076,True,,secondary,False,22.016,"LINESTRING (-69.942658 -4.2118475, -69.9426724 -4.2118627, -69.9426826 -4.2118809, -69.9426886 -4.2119103, -69.9426839 -4.2119399, -69.942669 -4.2119659, -69.942655 -4.2119791, -69.9426448 -4.211985, -69.9426383 -4.2119888, -69.9426119 -4.2119978)",,,85,roundabout
264058076,True,,secondary,False,25.055999999999997,"LINESTRING (-69.9426119 -4.2119978, -69.9425818 -4.2119926, -69.9425484 -4.2119741, -69.9425266 -4.2119428, -69.9425208 -4.2119137, -69.9425255 -4.2118845, -69.9425401 -4.2118586, -69.9425629 -4.2118395)",,,85,roundabout
264058993,True,,secondary,False,6.001,"LINESTRING (-69.9384678 -4.2103896, -69.9384832 -4.210423, -69.9384835 -4.2104402)",,,85,roundabout
883860715,True,Calle 11,secondary,False,110.943,"LINESTRING (-69.9384835 -4.2104402, -69.9394329 -4.2107548)",,,85,
264058993,True,,secondary,False,14.604999999999999,"LINESTRING (-69.9384835 -4.2104402, -69.9384862 -4.2104545, -69.9384794 -4.2104853, -69.9384634 -4.2105127, -69.9384438 -4.2105311, -69.9384202 -4.2105437)",,,85,roundabout
264058993,True,,secondary,False,11.038,"LINESTRING (-69.9384202 -4.2105437, -69.9383877 -4.2105503, -69.9383548 -4.2105461, -69.9383249 -4.2105317)",,,85,roundabout
264059616,True,Carrera 6,secondary,False,163.419,"LINESTRING (-69.9384202 -4.2105437, -69.9383405 -4.210874, -69.9380888 -4.2119757)",2,,85,
48419040,False,Calle 12,residential,True,14.795,"LINESTRING (-69.9387481 -4.209141, -69.9386241 -4.2090919)",,,,
264059614,True,Carrera 6,residential,False,73.886,"LINESTRING (-69.9387481 -4.209141, -69.9386098 -4.209791)",,,,
265972524,True,Calle 12,residential,False,153.534,"LINESTRING (-69.9387481 -4.209141, -69.9387881 -4.2091557, -69.9400464 -4.2096206)",,,,
68323722,False,Calle 10,residential,True,119.513,"LINESTRING (-69.9380888 -4.2119757, -69.9391284 -4.212259)",2,,,
264058993,True,,secondary,False,14.924000000000001,"LINESTRING (-69.9382825 -4.2104622, -69.9382818 -4.2104405, -69.9382858 -4.2104191, -69.9382942 -4.2103991, -69.9383059 -4.2103835, -69.9383103 -4.2103773, -69.9383315 -4.2103605, -69.9383459 -4.2103563)",,,85,roundabout
899638349,True,Carrera 8,tertiary,False,10.262,"LINESTRING (-69.9404738 -4.2112206, -69.9404947 -4.2111307)",,,,
293344883,True,Carrera 9,tertiary,False,136.512,"LINESTRING (-69.9414849 -4.2115754, -69.9411948 -4.2127685)",2,,,
899638348,True,Calle 11,secondary,False,118.864,"LINESTRING (-69.9414849 -4.2115754, -69.9404738 -4.2112206)",,,85,
264059614,True,Carrera 6,residential,False,68.399,"LINESTRING (-69.9386098 -4.209791, -69.9384678 -4.2103896)",,,,
470574768,False,Calle 11A,residential,False,16.096,"LINESTRING (-69.9386098 -4.209791, -69.9384743 -4.2097391)",,,,
470574768,False,Calle 11A,residential,True,125.64,"LINESTRING (-69.9386098 -4.209791, -69.9396803 -4.210161)",,,,
1101837486,True,Calle 7,residential,False,122.031,"LINESTRING (-69.9426783 -4.216763, -69.9415973 -4.2165577)",,,,
147321859,False,Carrera 12,residential,True,94.598,"LINESTRING (-69.9447423 -4.2169414, -69.9447678 -4.2167487, -69.9448416 -4.2162505, -69.9448603 -4.2161482, -69.9448684 -4.2161001)",,,,
264058993,True,,secondary,False,9.285,"LINESTRING (-69.9383249 -4.2105317, -69.9383098 -4.2105186, -69.9382974 -4.2105028, -69.9382878 -4.2104833, -69.9382825 -4.2104622)",,,85,roundabout
782549191,False,Carrera 12,residential,True,179.15999999999997,"LINESTRING (-69.9470396 -4.2094909, -69.9470128 -4.2099082, -69.9467112 -4.2104606, -69.9466869 -4.2104947, -69.9466766 -4.2105203, -69.9466701 -4.2105506, -69.9466691 -4.2106023, -69.9466533 -4.2106291, -69.9465999 -4.2106851, -69.9465469 -4.2107327, -69.9464203 -4.2109279)",,,,
30270194,False,Calle 13,residential,False,123.065,"LINESTRING (-69.9464203 -4.2109279, -69.9462694 -4.2108726, -69.9460731 -4.2107661, -69.945422 -4.2104469)",,,,
