osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,bridge
761267463,True,2,Calle 13,secondary,False,10.578,,"LINESTRING (-74.2109918 4.7121876, -74.2110071 4.7122815)",
"[527609163, 1229048278]",True,2,Carrera 9,primary,False,231.47500000000002,60,"LINESTRING (-74.2109918 4.7121876, -74.2101561 4.7126989, -74.2100742 4.7127508, -74.2093132 4.7132329, -74.2092771 4.7132559, -74.2092217 4.7132926)",
1061330150,False,2,Calle 15,tertiary,False,9.685,,"LINESTRING (-74.2092217 4.7132926, -74.209261 4.7133704)",
97121374,True,2,Calle 15,tertiary,False,66.363,30,"LINESTRING (-74.2118888 4.717727, -74.2115643 4.7172254)",
29058467,False,,Carrera 15,residential,False,46.981,,"LINESTRING (-74.2118888 4.717727, -74.2121788 4.7175735, -74.2122632 4.7175288)",
29058467,False,,Carrera 15,residential,True,111.136,,"LINESTRING (-74.2118888 4.717727, -74.2110787 4.7180932, -74.2110231 4.7181253, -74.2109854 4.7181566)",
97123394,False,,Calle 9A,residential,False,58.096,,"LINESTRING (-74.2160834 4.7167117, -74.2158867 4.7162274)",
154715231,False,,Carrera 16,residential,False,32.318,,"LINESTRING (-74.2160834 4.7167117, -74.2163533 4.7166016)",
154715231,False,,Carrera 16,residential,True,26.999,,"LINESTRING (-74.2160834 4.7167117, -74.2158651 4.7168195)",
29058437,True,1,Calle 10,residential,False,116.09,,"LINESTRING (-74.2156937 4.7168963, -74.2152743 4.7159396)",
154715231,False,,Carrera 16,residential,False,20.826,,"LINESTRING (-74.2156937 4.7168963, -74.2158651 4.7168195)",
"[993132368, 1008665158]",True,2,Carrera 13,residential,False,56.701,,"LINESTRING (-74.2148669 4.7149792, -74.2151013 4.7148797, -74.2153411 4.7147879)",
154715232,True,,Carrera 16,residential,False,8.114,30,"LINESTRING (-74.2156263 4.7169248, -74.2156937 4.7168963)",
29058439,True,1,Calle 10,residential,False,58.107,,"LINESTRING (-74.2148013 4.7150025, -74.2150029 4.7154849)",
993132368,True,2,Carrera 13,residential,False,7.718,,"LINESTRING (-74.2148013 4.7150025, -74.2148669 4.7149792)",
