osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,maxspeed,access
577258962,شمس الدين الخليلي,residential,False,False,52.693,,"LINESTRING (13.1763449 32.8926798, 13.1766556 32.8922842)",,,
975783729,شارع الرافعي,residential,False,False,45.971,,"LINESTRING (13.1763449 32.8926798, 13.1759294 32.892458)",,,
975783730,,residential,False,True,42.461,,"LINESTRING (13.1763449 32.8926798, 13.1764914 32.8930413)",,,
101288526,شارع ابن الرومي,residential,False,True,65.659,,"LINESTRING (13.1735127 32.8926762, 13.172846 32.892864)",,,
37459217,Maydan 9 Aug,residential,True,False,33.921,roundabout,"LINESTRING (13.1735127 32.8926762, 13.1734909 32.8926027, 13.1734869 32.8925535, 13.1734935 32.8925019, 13.1735088 32.8924752, 13.1735299 32.8924462, 13.1735512 32.8924226, 13.173561 32.8924118, 13.1735808 32.8923985)",,,
37459217,Maydan 9 Aug,residential,True,False,19.837000000000003,roundabout,"LINESTRING (13.173992 32.8932021, 13.1739394 32.8932089, 13.1738675 32.8932102, 13.1738259 32.8932064, 13.1737835 32.8931926)",,,
577258964,شارع ابونجيم,residential,False,False,58.899,,"LINESTRING (13.173992 32.8932021, 13.1741157 32.8934557, 13.1742176 32.8936966)",,,
23707869,ميدان الشهداء,secondary,True,False,61.907,,"LINESTRING (13.1821632 32.8953529, 13.1816547 32.8957102)",,,
671751208,ميدان الشهداء,secondary,True,False,12.600999999999999,,"LINESTRING (13.1804755 32.8940765, 13.1805425 32.8940699, 13.1806091 32.8940791)",3,40,yes
56011799,شارع القاهرة,residential,False,False,67.513,,"LINESTRING (13.1813806 32.893648, 13.1818531 32.8941076)",,,
56011799,شارع القاهرة,residential,False,True,26.736,,"LINESTRING (13.1813806 32.893648, 13.181153 32.8935021)",,,
445047631,الاول من سبتمبر 1,residential,True,False,83.064,,"LINESTRING (13.1813806 32.893648, 13.1808077 32.8942195)",,,
56011799,شارع القاهرة,residential,False,False,35.857,,"LINESTRING (13.1818531 32.8941076, 13.1821076 32.8943491)",,,
56011799,شارع القاهرة,residential,False,True,67.513,,"LINESTRING (13.1818531 32.8941076, 13.1813806 32.893648)",,,
39878862,شارع امحمد المقريف,tertiary,True,False,75.962,,"LINESTRING (13.1818531 32.8941076, 13.182242 32.8938424, 13.1824847 32.893677)",,,
56011799,شارع القاهرة,residential,False,False,15.55,,"LINESTRING (13.1821076 32.8943491, 13.1822086 32.8944603)",,,
56011799,شارع القاهرة,residential,False,True,35.857,,"LINESTRING (13.1821076 32.8943491, 13.1818531 32.8941076)",,,
56011800,شارع غرناطة,residential,False,False,97.723,,"LINESTRING (13.1821076 32.8943491, 13.182368 32.8941639, 13.1825195 32.8940395, 13.1828835 32.8937597)",,,
56011799,شارع القاهرة,residential,False,True,15.55,,"LINESTRING (13.1822086 32.8944603, 13.1821076 32.8943491)",,,
1105450254,شارع البلدية,tertiary,True,False,73.252,,"LINESTRING (13.1822086 32.8944603, 13.1816213 32.8948971)",,,
39371567,شارع عمر بن العاص,tertiary,True,False,8.707,,"LINESTRING (13.1802192 32.892308, 13.1802308 32.8923857)",2,40,yes
127177352,,residential,True,False,74.66799999999999,,"LINESTRING (13.1802192 32.892308, 13.1802665 32.8923188, 13.1803165 32.8923254, 13.1810138 32.8923776)",,,
444895226,شارع ميزران,tertiary,True,False,14.918,,"LINESTRING (13.1810138 32.8923776, 13.1810528 32.8922475)",2,40,yes
176090768,شارع البحرين,residential,False,True,17.576,,"LINESTRING (13.1825184 32.8924368, 13.18236 32.8923514)",,,
445047631,الاول من سبتمبر 1,residential,True,False,62.911,,"LINESTRING (13.1825184 32.8924368, 13.182416 32.8925552, 13.1821225 32.8928946)",,,
"[102545656, 671980725]",,residential,False,True,233.212,,"LINESTRING (13.1792546 32.8962652, 13.1791131 32.8961993, 13.179099 32.896183, 13.179101 32.8961599, 13.1791332 32.8961138, 13.1799801 32.895242, 13.1794129 32.8949207, 13.1793954 32.8949117, 13.179376 32.8949072, 13.1793559 32.8949128, 13.1793438 32.8949246, 13.1792852 32.895009)",,,
97208522,شارع الحارة الكبيرة,residential,False,True,8.111,,"LINESTRING (13.1764388 32.9001042, 13.1763737 32.9000559)",,,
186095490,,residential,False,False,139.13299999999998,,"LINESTRING (13.1764388 32.9001042, 13.1768726 32.8996183, 13.177346 32.8991116)",,,
"[515954320, 186095490]",,residential,False,True,59.391,,"LINESTRING (13.1764388 32.9001042, 13.1763945 32.900165, 13.1763791 32.9002005, 13.1763677 32.9002568, 13.1763692 32.9003257, 13.176384 32.9003634, 13.1764088 32.9003966, 13.1764752 32.9004676, 13.1765395 32.9005183, 13.1765925 32.900552)",,,
515954318,,residential,False,True,35.382999999999996,,"LINESTRING (13.1757466 32.8993937, 13.1756652 32.899537, 13.1756169 32.899609, 13.1755564 32.8996666)",,,
97208522,شارع الحارة الكبيرة,residential,False,False,88.178,,"LINESTRING (13.1755564 32.8996666, 13.175665 32.8996943, 13.1757605 32.8997361, 13.175875 32.8997872, 13.1759233 32.8998194, 13.1760423 32.8998806, 13.1761106 32.8999089, 13.1761972 32.8999523, 13.1763737 32.9000559)",,,
97208522,شارع الحارة الكبيرة,residential,False,True,58.066,,"LINESTRING (13.1755564 32.8996666, 13.1754928 32.899721, 13.1754512 32.8997362, 13.1754063 32.8997261, 13.175363 32.8997072, 13.1750315 32.8995339)",,,
515954318,,residential,False,False,35.382999999999996,,"LINESTRING (13.1755564 32.8996666, 13.1756169 32.899609, 13.1756652 32.899537, 13.1757466 32.8993937)",,,
445047631,الاول من سبتمبر 1,residential,True,False,17.585,,"LINESTRING (13.182626 32.892307, 13.1825184 32.8924368)",,,
101238183,شارع نامق باشا,residential,False,True,26.656,,"LINESTRING (13.18236 32.8923514, 13.1821867 32.8925419)",,,
176090768,شارع البحرين,residential,False,False,17.576,,"LINESTRING (13.18236 32.8923514, 13.1825184 32.8924368)",,,
101238186,شارع طهران,residential,False,True,81.679,,"LINESTRING (13.1824847 32.893677, 13.1818966 32.8931332)",,,
39878862,شارع امحمد المقريف,tertiary,True,False,21.637,,"LINESTRING (13.1824847 32.893677, 13.1825705 32.8936217, 13.1826629 32.8935528)",,,
101238187,شارع الكويت,residential,False,False,42.109,,"LINESTRING (13.1810528 32.8922475, 13.1814269 32.892459)",,,
101238187,شارع الكويت,residential,False,True,42.109,,"LINESTRING (13.1814269 32.892459, 13.1810528 32.8922475)",,,
1050883780,شارع الجزائر,residential,False,False,32.507,,"LINESTRING (13.1814269 32.892459, 13.181612 32.8922114)",,,
101238187,شارع الكويت,residential,False,False,63.336,,"LINESTRING (13.1814269 32.892459, 13.1818576 32.8927199, 13.1819754 32.8927941)",,,
101238186,شارع طهران,residential,False,False,81.679,,"LINESTRING (13.1818966 32.8931332, 13.1824847 32.893677)",,,
445047631,الاول من سبتمبر 1,residential,True,False,74.819,,"LINESTRING (13.1818966 32.8931332, 13.1817581 32.8932714, 13.1813806 32.893648)",,,
56011799,شارع القاهرة,residential,False,False,36.916,,"LINESTRING (13.1808286 32.8933123, 13.181153 32.8935021)",,,
444895226,شارع ميزران,tertiary,True,False,11.26,,"LINESTRING (13.1808286 32.8933123, 13.1808483 32.8932124)",2,40,yes
101238183,شارع نامق باشا,residential,False,False,26.656,,"LINESTRING (13.1821867 32.8925419, 13.18236 32.8923514)",,,
101238183,شارع نامق باشا,residential,False,True,34.288,,"LINESTRING (13.1821867 32.8925419, 13.1819754 32.8927941)",,,
101238184,,residential,False,True,65.038,,"LINESTRING (13.1821867 32.8925419, 13.181612 32.8922114)",,,
101238184,,residential,False,False,65.038,,"LINESTRING (13.181612 32.8922114, 13.1821867 32.8925419)",,,
1050883780,شارع الجزائر,residential,False,True,32.507,,"LINESTRING (13.181612 32.8922114, 13.1814269 32.892459)",,,
101238187,شارع الكويت,residential,False,False,90.161,,"LINESTRING (13.1821225 32.8928946, 13.1828115 32.8934627)",,,
101238187,شارع الكويت,residential,False,True,17.707,,"LINESTRING (13.1821225 32.8928946, 13.1819754 32.8927941)",,,
445047631,الاول من سبتمبر 1,residential,True,False,33.894,,"LINESTRING (13.1821225 32.8928946, 13.1818966 32.8931332)",,,
444472206,شارع الرشيد,residential,False,False,47.488,,"LINESTRING (13.1749582 32.8934829, 13.1744772 32.8936217)",,,
444472206,شارع الرشيد,residential,False,True,16.182,,"LINESTRING (13.1749582 32.8934829, 13.1751221 32.8934356)",,,
101287938,شارع جوهرة الصقيلي,residential,False,True,88.97300000000001,,"LINESTRING (13.1749582 32.8934829, 13.1748886 32.89334, 13.1748632 32.8933143, 13.1748331 32.8932926, 13.17421 32.8930445)",,,
37459217,Maydan 9 Aug,residential,True,False,63.921,roundabout,"LINESTRING (13.1737835 32.8931926, 13.1737376 32.8931652, 13.1737088 32.89314, 13.1736652 32.8930614, 13.1735127 32.8926762)",,,
101287936,شارع القرضابية,residential,False,True,88.045,,"LINESTRING (13.1737835 32.8931926, 13.1735801 32.8935498, 13.1734548 32.8938033, 13.1734449 32.8938289, 13.1734416 32.8938526, 13.1734334 32.8939229)",,,
101288525,طريق بلرم,residential,False,True,49.909,,"LINESTRING (13.1774796 32.8933935, 13.1779307 32.8936343)",,,
62249563,شارع المأمون,residential,False,False,56.156,,"LINESTRING (13.1774796 32.8933935, 13.1775742 32.8933256, 13.1776476 32.8932624, 13.1778915 32.8930267)",,,
62249563,شارع المأمون,residential,False,True,21.101,,"LINESTRING (13.1774796 32.8933935, 13.1773799 32.8934237, 13.177268 32.8934601)",,,
101288525,طريق بلرم,residential,False,False,61.856,,"LINESTRING (13.1784908 32.8939314, 13.1779307 32.8936343)",,,
102545647,,residential,False,False,43.298,,"LINESTRING (13.1784908 32.8939314, 13.1786323 32.8937298, 13.17875 32.8936099)",,,
671961829,شارع جامع الدروج,residential,False,True,33.19,,"LINESTRING (13.1784908 32.8939314, 13.1784399 32.894016, 13.1783307 32.8941979)",,,
101238183,شارع نامق باشا,residential,False,False,34.288,,"LINESTRING (13.1819754 32.8927941, 13.1821867 32.8925419)",,,
101238187,شارع الكويت,residential,False,False,17.707,,"LINESTRING (13.1819754 32.8927941, 13.1821225 32.8928946)",,,
101238187,شارع الكويت,residential,False,True,63.336,,"LINESTRING (13.1819754 32.8927941, 13.1818576 32.8927199, 13.1814269 32.892459)",,,
"[444472210, 975783732]","['شارع ابن مطروح', 'شارع الادريسي']",residential,False,True,45.989,,"LINESTRING (13.1727848 32.8924774, 13.1727478 32.8925326, 13.1727328 32.8925707, 13.1727329 32.8926044, 13.172846 32.892864)",,,
101740106,,residential,False,True,65.69,,"LINESTRING (13.177268 32.8934601, 13.1770366 32.8929022)",,,
671241208,,residential,False,True,46.245,,"LINESTRING (13.177268 32.8934601, 13.1774121 32.893858)",,,
62249563,شارع المأمون,residential,False,False,21.101,,"LINESTRING (13.177268 32.8934601, 13.1773799 32.8934237, 13.1774796 32.8933935)",,,
62249563,شارع المأمون,residential,False,True,53.484,,"LINESTRING (13.177268 32.8934601, 13.1771057 32.8935066, 13.1767259 32.8936155)",,,
101288526,شارع ابن الرومي,residential,False,False,65.659,,"LINESTRING (13.172846 32.892864, 13.1735127 32.8926762)",,,
"[444472210, 975783732]","['شارع ابن مطروح', 'شارع الادريسي']",residential,False,False,45.989,,"LINESTRING (13.172846 32.892864, 13.1727329 32.8926044, 13.1727328 32.8925707, 13.1727478 32.8925326, 13.1727848 32.8924774)",,,
444472210,شارع ابن مطروح,residential,False,True,72.232,,"LINESTRING (13.172846 32.892864, 13.172867 32.8929185, 13.1730869 32.8934813)",,,
101740106,,residential,False,False,65.69,,"LINESTRING (13.1770366 32.8929022, 13.177268 32.8934601)",,,
444472206,شارع الرشيد,residential,False,False,53.203,,"LINESTRING (13.1770366 32.8929022, 13.1764914 32.8930413)",,,
444472206,شارع الرشيد,residential,False,True,39.741,,"LINESTRING (13.1770366 32.8929022, 13.1774433 32.8927968)",,,
62249563,شارع المأمون,residential,False,False,59.317,,"LINESTRING (13.1735352 32.89454, 13.1741358 32.8943661)",,,
62249563,شارع المأمون,residential,False,True,21.928,,"LINESTRING (13.1735352 32.89454, 13.1733138 32.8946058)",,,
444472210,شارع ابن مطروح,residential,False,False,67.986,,"LINESTRING (13.1735352 32.89454, 13.173289 32.8939646)",,,
512653560,,residential,False,True,5.597,,"LINESTRING (13.1733102 32.8986063, 13.1732626 32.8985757)",,,
97208522,شارع الحارة الكبيرة,residential,False,False,96.125,,"LINESTRING (13.1733102 32.8986063, 13.1733527 32.8986344, 13.1735522 32.8987462, 13.173568 32.8987628, 13.1735851 32.8987743, 13.1738184 32.8988964, 13.1741704 32.8990786)",,,
