osmid,oneway,lanes,highway,reversed,length,name,maxspeed,geometry,junction
177303150,True,1,residential,False,91.636,,,"LINESTRING (9.491891 30.121511, 9.4909505 30.1216428)",
323230809,False,2,primary,True,8.319,غدامس - الحدود الليبية الجزائرية,120,"LINESTRING (9.491891 30.121511, 9.4918692 30.1214386)",
650348621,False,2,tertiary,False,95.311,غدامس-الحدود الليبيه الجزائريه,,"LINESTRING (9.491891 30.121511, 9.4920922 30.1223503)",
177294257,False,,residential,False,102.399,,,"LINESTRING (9.4923483 30.1242068, 9.4914302 30.1243427, 9.491302 30.1243741)",
177688413,True,2,tertiary,False,11.713000000000001,,,"LINESTRING (9.4923483 30.1242068, 9.4923426 30.1241543, 9.4923561 30.124103)",roundabout
177691287,False,,tertiary,True,168.664,,,"LINESTRING (9.4926268 30.1245673, 9.4928071 30.1252962, 9.4928314 30.1253973, 9.4928554 30.1254972, 9.4928957 30.1257044, 9.492964 30.1260555)",
205460307,True,1,tertiary,False,37.36,,,"LINESTRING (9.4926268 30.1245673, 9.4925804 30.1244946, 9.4925126 30.1244067, 9.4924495 30.1243367, 9.492408 30.1242905)",
177303142,False,2,residential,True,40.462,,,"LINESTRING (9.489804 30.1247764, 9.4895436 30.1244906)",
177294257,False,,residential,False,151.72699999999998,,,"LINESTRING (9.489804 30.1247764, 9.4896193 30.1248542, 9.4894288 30.1249528, 9.4892372 30.1250603, 9.4890761 30.1251628, 9.4888458 30.1253227, 9.4885199 30.1255606)",
177294257,False,,residential,True,150.901,,,"LINESTRING (9.489804 30.1247764, 9.489917 30.1247371, 9.490642 30.1245444, 9.4911132 30.1244228, 9.491302 30.1243741)",
177303142,False,2,residential,False,214.78099999999998,,,"LINESTRING (9.489804 30.1247764, 9.4908352 30.1258832, 9.4910663 30.1261313, 9.4911106 30.1261893, 9.491179 30.126296)",
177296271,False,,residential,False,105.459,,,"LINESTRING (9.4885199 30.1255606, 9.4877608 30.1248762)",
177294257,False,,residential,False,134.315,,,"LINESTRING (9.4885199 30.1255606, 9.4880765 30.1262724, 9.487887 30.1266366)",
177294257,False,,residential,True,151.727,,,"LINESTRING (9.4885199 30.1255606, 9.4888458 30.1253227, 9.4890761 30.1251628, 9.4892372 30.1250603, 9.4894288 30.1249528, 9.4896193 30.1248542, 9.489804 30.1247764)",
177296271,False,,residential,True,242.36,,,"LINESTRING (9.4885199 30.1255606, 9.4892749 30.1262592, 9.4902534 30.1271425)",
177294226,False,2,residential,False,3.677,,,"LINESTRING (9.4936635 30.1260323, 9.4936253 30.1260336)",
177686332,False,,residential,False,17.132,,,"LINESTRING (9.4936635 30.1260323, 9.4936758 30.1258786)",
177294226,False,2,residential,True,146.87599999999998,,,"LINESTRING (9.4936635 30.1260323, 9.4940156 30.1260681, 9.4943198 30.1261242, 9.4946529 30.1262176, 9.4951156 30.1264061)",
177294226,False,2,residential,True,64.799,,,"LINESTRING (9.4922923 30.126101, 9.492964 30.1260555)",
177319443,False,,residential,True,49.304,,,"LINESTRING (9.4922923 30.126101, 9.4923528 30.1265413)",
177294226,False,2,residential,False,110.284,,,"LINESTRING (9.4922923 30.126101, 9.4919354 30.126122, 9.4917773 30.1261346, 9.4916417 30.1261545, 9.4915143 30.1261812, 9.4913701 30.1262214, 9.4912729 30.1262531, 9.491179 30.126296)",
177294226,False,2,residential,False,112.367,,,"LINESTRING (9.4910243 30.1263871, 9.4909497 30.1264376, 9.4908705 30.126499, 9.4907892 30.1265682, 9.4902534 30.1271425)",
177294226,False,2,residential,True,18.02,,,"LINESTRING (9.4910243 30.1263871, 9.4911079 30.1263332, 9.491179 30.126296)",
177319468,False,,residential,True,17.328,,,"LINESTRING (9.4910243 30.1263871, 9.491065 30.1264364, 9.4910918 30.1264793, 9.4911062 30.1265241)",
177319480,False,,residential,False,18.048,,,"LINESTRING (9.4951156 30.1264061, 9.495169 30.1262505)",
177319480,False,,residential,True,85.541,,,"LINESTRING (9.4951156 30.1264061, 9.4948251 30.1271332)",
177294226,False,2,residential,False,146.876,,,"LINESTRING (9.4951156 30.1264061, 9.4946529 30.1262176, 9.4943198 30.1261242, 9.4940156 30.1260681, 9.4936635 30.1260323)",
177294274,False,,residential,False,41.201,,,"LINESTRING (9.487887 30.1266366, 9.4882263 30.1268628)",
177294257,False,,residential,False,129.846,,,"LINESTRING (9.487887 30.1266366, 9.487845 30.1267159, 9.4877779 30.1268598, 9.487727 30.1270129, 9.4875956 30.1273957, 9.4875473 30.1275395, 9.4874578 30.1277422)",
177294257,False,,residential,True,134.315,,,"LINESTRING (9.487887 30.1266366, 9.4880765 30.1262724, 9.4885199 30.1255606)",
177688442,False,,residential,False,58.435,,,"LINESTRING (9.493066 30.1266465, 9.4936726 30.1266165)",
177691287,False,,tertiary,False,66.444,,,"LINESTRING (9.493066 30.1266465, 9.492964 30.1260555)",
177691287,False,,tertiary,True,48.567,,,"LINESTRING (9.493066 30.1266465, 9.4931397 30.1270786)",
177691287,False,,tertiary,False,3.868,,,"LINESTRING (9.4931438 30.1271132, 9.4931397 30.1270786)",
177691287,False,,tertiary,True,43.385,,,"LINESTRING (9.4931438 30.1271132, 9.4931722 30.1275026)",
177319463,False,,residential,True,60.456,,,"LINESTRING (9.4931438 30.1271132, 9.4928266 30.1271061, 9.4925154 30.1270992)",
177294226,False,2,residential,False,92.57,,,"LINESTRING (9.4902534 30.1271425, 9.489633 30.127779)",
177294226,False,2,residential,True,112.367,,,"LINESTRING (9.4902534 30.1271425, 9.4907892 30.1265682, 9.4908705 30.126499, 9.4909497 30.1264376, 9.4910243 30.1263871)",
177296271,False,,residential,False,242.36,,,"LINESTRING (9.4902534 30.1271425, 9.4892749 30.1262592, 9.4885199 30.1255606)",
177294274,False,,residential,False,107.329,,,"LINESTRING (9.4887407 30.1271993, 9.489633 30.127779)",
177294274,False,,residential,True,62.028,,,"LINESTRING (9.4887407 30.1271993, 9.4882263 30.1268628)",
177294275,False,,residential,True,16.829,,,"LINESTRING (9.4887407 30.1271993, 9.4886297 30.1273163)",
177294258,False,,residential,False,106.967,,,"LINESTRING (9.4886297 30.1273163, 9.4895303 30.1278808)",
177294275,False,,residential,False,16.829,,,"LINESTRING (9.4886297 30.1273163, 9.4887407 30.1271993)",
177294275,False,,residential,True,62.235,,,"LINESTRING (9.4886297 30.1273163, 9.4882392 30.1277626)",
177319426,False,,residential,False,19.601,,,"LINESTRING (9.4874578 30.1277422, 9.4873358 30.1278834)",
177319426,False,,residential,True,122.575,,,"LINESTRING (9.4874578 30.1277422, 9.4882263 30.1268628)",
177294257,False,,residential,True,129.846,,,"LINESTRING (9.4874578 30.1277422, 9.4875473 30.1275395, 9.4875956 30.1273957, 9.487727 30.1270129, 9.4877779 30.1268598, 9.487845 30.1267159, 9.487887 30.1266366)",
177294269,False,,residential,False,36.882,,,"LINESTRING (9.4882392 30.1277626, 9.4885432 30.1279648)",
177294275,False,,residential,False,62.235,,,"LINESTRING (9.4882392 30.1277626, 9.4886297 30.1273163)",
177294275,False,,residential,True,62.301,,,"LINESTRING (9.4882392 30.1277626, 9.4878414 30.1282048)",
177294226,False,2,residential,False,6.341,,,"LINESTRING (9.489633 30.127779, 9.4895897 30.127822)",
177294226,False,2,residential,True,92.57,,,"LINESTRING (9.489633 30.127779, 9.4902534 30.1271425)",
177294274,False,,residential,True,107.329,,,"LINESTRING (9.489633 30.127779, 9.4887407 30.1271993)",
177294259,False,,residential,True,60.346,,,"LINESTRING (9.4873358 30.1278834, 9.4878414 30.1282048)",
177319426,False,,residential,False,65.437,,,"LINESTRING (9.4873358 30.1278834, 9.4869285 30.1283548)",
177319426,False,,residential,True,19.601,,,"LINESTRING (9.4873358 30.1278834, 9.4874578 30.1277422)",
177294226,False,2,residential,True,8.682,,,"LINESTRING (9.4895303 30.1278808, 9.4895897 30.127822)",
177294258,False,,residential,True,106.967,,,"LINESTRING (9.4895303 30.1278808, 9.4886297 30.1273163)",
177294226,False,2,residential,False,37.013,,,"LINESTRING (9.4895303 30.1278808, 9.4893762 30.128049, 9.4892913 30.1281417)",
177294269,False,,residential,False,68.605,,,"LINESTRING (9.4885432 30.1279648, 9.4891086 30.128341)",
177294269,False,,residential,True,36.882,,,"LINESTRING (9.4885432 30.1279648, 9.4882392 30.1277626)",
177294273,False,,residential,True,61.5,,,"LINESTRING (9.4885432 30.1279648, 9.4881622 30.128409)",
177294259,False,,residential,False,60.346,,,"LINESTRING (9.4878414 30.1282048, 9.4873358 30.1278834)",
177294259,False,,residential,True,38.307,,,"LINESTRING (9.4878414 30.1282048, 9.4881622 30.128409)",
177294275,False,,residential,False,62.301,,,"LINESTRING (9.4878414 30.1282048, 9.4882392 30.1277626)",
177319426,False,,residential,True,65.437,,,"LINESTRING (9.4869285 30.1283548, 9.4873358 30.1278834)",
208600653,False,,residential,False,58.65,,,"LINESTRING (9.4869285 30.1283548, 9.4865622 30.1287765)",
636516563,False,,residential,False,98.904,,,"LINESTRING (9.4869285 30.1283548, 9.4877678 30.1288688)",
177294226,False,2,residential,True,20.346,,,"LINESTRING (9.4891086 30.128341, 9.48924 30.1281976)",
177294269,False,,residential,True,68.605,,,"LINESTRING (9.4891086 30.128341, 9.4885432 30.1279648)",
177294226,False,2,residential,False,79.19,,,"LINESTRING (9.4891086 30.128341, 9.4888594 30.1286597, 9.4887489 30.1287876, 9.4886415 30.1289273)",
177294259,False,,residential,False,38.307,,,"LINESTRING (9.4881622 30.128409, 9.4878414 30.1282048)",
177294273,False,,residential,False,61.5,,,"LINESTRING (9.4881622 30.128409, 9.4885432 30.1279648)",
177294273,False,,residential,True,63.661,,,"LINESTRING (9.4881622 30.128409, 9.4877678 30.1288688)",
177294276,True,,tertiary,False,20.496,,,"LINESTRING (9.4932654 30.1286285, 9.4933778 30.1287851)",
177691287,False,,tertiary,False,22.018,,,"LINESTRING (9.4932654 30.1286285, 9.4932401 30.1284317)",
177294273,False,,residential,False,63.661,,,"LINESTRING (9.4877678 30.1288688, 9.4881622 30.128409)",
636516563,False,,residential,False,79.554,,,"LINESTRING (9.4877678 30.1288688, 9.4884169 30.1293123)",
636516563,False,,residential,True,98.904,,,"LINESTRING (9.4877678 30.1288688, 9.4869285 30.1283548)",
177691288,False,2,residential,True,18.764,,,"LINESTRING (9.4930345 30.1290532, 9.4928738 30.1291489)",
177691295,True,,residential,False,26.351,,,"LINESTRING (9.4930345 30.1290532, 9.4931608 30.1288429)",
177691288,False,2,residential,False,18.764,,,"LINESTRING (9.4928738 30.1291489, 9.4930345 30.1290532)",
177688426,False,,residential,True,52.571,,,"LINESTRING (9.4928738 30.1291489, 9.4930436 30.1293739, 9.4931726 30.1295448)",
177691288,False,2,residential,True,52.143,,,"LINESTRING (9.4928738 30.1291489, 9.4924694 30.1293836, 9.4924222 30.1294083)",
636516563,False,,residential,True,79.554,,,"LINESTRING (9.4884169 30.1293123, 9.4877678 30.1288688)",
177294226,False,2,residential,False,69.16699999999999,,,"LINESTRING (9.4884169 30.1293123, 9.488324 30.1295366, 9.4882661 30.129683, 9.4882125 30.129857, 9.4881987 30.1299045)",
177294226,False,2,residential,True,48.041999999999994,,,"LINESTRING (9.4884169 30.1293123, 9.4884914 30.1291588, 9.4885673 30.1290323, 9.4886415 30.1289273)",
177294226,False,2,residential,False,22.717,,,"LINESTRING (9.4881371 30.1301166, 9.4880771 30.1303142)",
177294226,False,2,residential,True,24.317,,,"LINESTRING (9.4881371 30.1301166, 9.4881987 30.1299045)",
177319430,False,,residential,False,150.43,,,"LINESTRING (9.4881371 30.1301166, 9.4897002 30.130167)",
177691288,False,2,residential,False,14.353,,,"LINESTRING (9.49171 30.1301944, 9.4917463 30.1300692)",
177319479,False,,residential,False,52.665,,,"LINESTRING (9.49171 30.1301944, 9.4920082 30.1302376, 9.4922501 30.1302726)",
25436718,True,,primary,False,97.009,غدامس-درج,,"LINESTRING (9.4938582 30.1213957, 9.4928506 30.1214349)",
284982461,False,,residential,True,63.83,,,"LINESTRING (9.4938582 30.1213957, 9.4938827 30.1217188, 9.4938625 30.1217617, 9.4938254 30.1217912, 9.4936413 30.1218099)",
323230809,False,2,primary,False,8.319,غدامس - الحدود الليبية الجزائرية,120,"LINESTRING (9.4918692 30.1214386, 9.491891 30.121511)",
177303150,True,1,residential,False,110.89099999999999,,,"LINESTRING (9.4888669 30.1221912, 9.4886778 30.1222756, 9.4884807 30.1223742, 9.4883171 30.1224565, 9.4878658 30.1226855)",
636773693,False,,residential,False,125.874,,,"LINESTRING (9.4888669 30.1221912, 9.4890975 30.1226474, 9.4891587 30.1227686, 9.4893912 30.1232284)",
177303142,False,2,residential,False,62.207,,,"LINESTRING (9.4878658 30.1226855, 9.4882783 30.1231164)",
177303142,False,2,residential,True,8.282,,,"LINESTRING (9.4878658 30.1226855, 9.4878125 30.122627)",
177303150,True,1,residential,False,177.327,,,"LINESTRING (9.4878658 30.1226855, 9.487031 30.1231363, 9.4862864 30.1235078)",
177296271,False,,residential,False,6.583,,,"LINESTRING (9.4862864 30.1235078, 9.4862396 30.1234646)",
177296271,False,,residential,True,103.235,,,"LINESTRING (9.4862864 30.1235078, 9.4870182 30.124187)",
177303150,True,1,residential,False,63.329,,,"LINESTRING (9.4862864 30.1235078, 9.4862008 30.1235678, 9.4858 30.1238914)",
177319470,False,,residential,True,22.89,,,"LINESTRING (9.4858 30.1238914, 9.485963 30.1240414)",
177695846,False,,residential,False,6.489,,,"LINESTRING (9.4858 30.1238914, 9.4857521 30.1238503)",
177294226,False,2,residential,False,18.02,,,"LINESTRING (9.491179 30.126296, 9.4911079 30.1263332, 9.4910243 30.1263871)",
177294226,False,2,residential,True,110.28399999999999,,,"LINESTRING (9.491179 30.126296, 9.4912729 30.1262531, 9.4913701 30.1262214, 9.4915143 30.1261812, 9.4916417 30.1261545, 9.4917773 30.1261346, 9.4919354 30.126122, 9.4922923 30.126101)",
177303142,False,2,residential,True,214.781,,,"LINESTRING (9.491179 30.126296, 9.4911106 30.1261893, 9.4910663 30.1261313, 9.4908352 30.1258832, 9.489804 30.1247764)",
177319470,False,,residential,False,22.89,,,"LINESTRING (9.485963 30.1240414, 9.4858 30.1238914)",
177319470,False,,residential,True,62.066,,,"LINESTRING (9.485963 30.1240414, 9.4864024 30.1244502)",
177319470,False,,residential,False,62.066,,,"LINESTRING (9.4864024 30.1244502, 9.485963 30.1240414)",
177319470,False,,residential,True,63.527,,,"LINESTRING (9.4864024 30.1244502, 9.486856 30.1248655)",
177319476,False,,residential,True,35.408,,,"LINESTRING (9.4864024 30.1244502, 9.4861347 30.1246688)",
177319441,False,,residential,True,63.354,,,"LINESTRING (9.4861347 30.1246688, 9.4865869 30.1250831)",
177319476,False,,residential,False,35.408,,,"LINESTRING (9.4861347 30.1246688, 9.4864024 30.1244502)",
177319467,False,,residential,True,35.43,,,"LINESTRING (9.486856 30.1248655, 9.4865869 30.1250831)",
177319470,False,,residential,False,63.527,,,"LINESTRING (9.486856 30.1248655, 9.4864024 30.1244502)",
177319470,False,,residential,True,60.679,,,"LINESTRING (9.486856 30.1248655, 9.487293 30.1252591)",
177296271,False,,residential,False,104.757,,,"LINESTRING (9.4877608 30.1248762, 9.4870182 30.124187)",
177296271,False,,residential,True,105.459,,,"LINESTRING (9.4877608 30.1248762, 9.4885199 30.1255606)",
177319473,False,,residential,True,61.943,,,"LINESTRING (9.4877608 30.1248762, 9.487293 30.1252591)",
636760599,False,,residential,False,161.726,,,"LINESTRING (9.4877608 30.1248762, 9.4891758 30.1240904)",
177319441,False,,residential,False,63.354,,,"LINESTRING (9.4865869 30.1250831, 9.4861347 30.1246688)",
177319467,False,,residential,False,35.43,,,"LINESTRING (9.4865869 30.1250831, 9.486856 30.1248655)",
177319467,False,,residential,True,194.133,,,"LINESTRING (9.4865869 30.1250831, 9.4851125 30.1262755)",
177319470,False,,residential,False,60.679,,,"LINESTRING (9.487293 30.1252591, 9.486856 30.1248655)",
177319473,False,,residential,False,61.943,,,"LINESTRING (9.487293 30.1252591, 9.4877608 30.1248762)",
177319473,False,,residential,True,271.144,,,"LINESTRING (9.487293 30.1252591, 9.4870375 30.1254682, 9.4852451 30.126935)",
177319467,False,,residential,False,194.133,,,"LINESTRING (9.4851125 30.1262755, 9.4865869 30.1250831)",
177319432,False,,residential,False,119.907,,,"LINESTRING (9.4911062 30.1265241, 9.4923528 30.1265413)",
177319468,False,,residential,True,60.42,,,"LINESTRING (9.4911062 30.1265241, 9.4910962 30.1270674)",
177319468,False,,residential,False,17.328,,,"LINESTRING (9.4911062 30.1265241, 9.4910918 30.1264793, 9.491065 30.1264364, 9.4910243 30.1263871)",
177319432,False,,residential,True,119.907,,,"LINESTRING (9.4923528 30.1265413, 9.4911062 30.1265241)",
177319443,False,,residential,False,49.304,,,"LINESTRING (9.4923528 30.1265413, 9.4922923 30.126101)",
177319443,False,,residential,True,62.249,,,"LINESTRING (9.4923528 30.1265413, 9.4924292 30.1270972)",
177294274,False,,residential,False,62.028,,,"LINESTRING (9.4882263 30.1268628, 9.4887407 30.1271993)",
177294274,False,,residential,True,41.201,,,"LINESTRING (9.4882263 30.1268628, 9.487887 30.1266366)",
177319426,False,,residential,False,122.575,,,"LINESTRING (9.4882263 30.1268628, 9.4874578 30.1277422)",
177319473,False,,residential,False,271.144,,,"LINESTRING (9.4852451 30.126935, 9.4870375 30.1254682, 9.487293 30.1252591)",
177319468,False,,residential,False,60.42,,,"LINESTRING (9.4910962 30.1270674, 9.4911062 30.1265241)",
177319463,False,,residential,False,128.24400000000003,,,"LINESTRING (9.4910962 30.1270674, 9.4914796 30.1270744, 9.4918188 30.1270839, 9.4921383 30.1270895, 9.4924292 30.1270972)",
177319468,False,,residential,True,96.481,,,"LINESTRING (9.4910962 30.1270674, 9.4910726 30.1276253, 9.4910596 30.1279345)",
177319443,False,,residential,False,62.249,,,"LINESTRING (9.4924292 30.1270972, 9.4923528 30.1265413)",
