osmid,oneway,ref,name,highway,reversed,length,access,geometry,bridge,junction
93386909,False,,Treasury Street,residential,True,73.281,,"LINESTRING (10.1508688 5.9572379, 10.1515301 5.9572793)",,
97680481,False,,,residential,False,96.681,,"LINESTRING (10.1508688 5.9572379, 10.1509141 5.9581062)",,
93386909,False,,Treasury Street,residential,False,70.529,,"LINESTRING (10.1502368 5.9572359, 10.1495996 5.9572616)",,
93386909,False,,Treasury Street,residential,True,69.896,,"LINESTRING (10.1502368 5.9572359, 10.1508688 5.9572379)",,
97680480,False,,Angwafo Street,residential,False,100.048,,"LINESTRING (10.1502368 5.9572359, 10.1502684 5.9581351)",,
97257110,False,,,residential,True,112.345,,"LINESTRING (10.148978 5.9591564, 10.1489687 5.9581461)",,
97680482,False,,Fomukong Street,residential,False,73.634,,"LINESTRING (10.148978 5.9591564, 10.1496424 5.9591134)",,
97680482,False,,Fomukong Street,residential,True,58.627,,"LINESTRING (10.148978 5.9591564, 10.1484488 5.9591872)",,
97257110,False,,,residential,False,101.77099999999999,,"LINESTRING (10.148978 5.9591564, 10.1489636 5.9597242, 10.1489771 5.9600712)",,
97680481,False,,,residential,False,101.167,,"LINESTRING (10.1509252 5.9590944, 10.1509662 5.9600033)",,
97680481,False,,,residential,True,109.89,,"LINESTRING (10.1509252 5.9590944, 10.1509141 5.9581062)",,
97680482,False,,Fomukong Street,residential,True,71.309,,"LINESTRING (10.1509252 5.9590944, 10.1502806 5.9591097)",,
97680482,False,,Fomukong Street,residential,False,72.77499999999999,,"LINESTRING (10.1509252 5.9590944, 10.1515205 5.9590879, 10.151583 5.9590928)",,
95647219,False,,Unification Street,residential,False,70.841,,"LINESTRING (10.1509662 5.9600033, 10.1516066 5.9599897)",,
95647219,False,,Unification Street,residential,True,72.84,,"LINESTRING (10.1509662 5.9600033, 10.1503078 5.9600203)",,
97680481,False,,,residential,True,101.167,,"LINESTRING (10.1509662 5.9600033, 10.1509252 5.9590944)",,
95647219,False,,Unification Street,residential,False,69.161,,"LINESTRING (10.1496828 5.9600413, 10.1503078 5.9600203)",,
95647219,False,,Unification Street,residential,True,78.117,,"LINESTRING (10.1496828 5.9600413, 10.1489771 5.9600712)",,
97680479,False,,,residential,True,103.275,,"LINESTRING (10.1496828 5.9600413, 10.1496424 5.9591134)",,
93386909,False,,Treasury Street,residential,False,72.097,,"LINESTRING (10.1495996 5.9572616, 10.1489477 5.9572636)",,
93386909,False,,Treasury Street,residential,True,70.529,,"LINESTRING (10.1495996 5.9572616, 10.1502368 5.9572359)",,
97680479,False,,,residential,False,95.997,,"LINESTRING (10.1495996 5.9572616, 10.1496049 5.9581249)",,
97257111,False,,Ngwafang Street,residential,False,73.388,,"LINESTRING (10.1502684 5.9581351, 10.1496049 5.9581249)",,
97257111,False,,Ngwafang Street,residential,True,71.483,,"LINESTRING (10.1502684 5.9581351, 10.1509141 5.9581062)",,
97680480,False,,Angwafo Street,residential,False,108.379,,"LINESTRING (10.1502684 5.9581351, 10.1502806 5.9591097)",,
97680480,False,,Angwafo Street,residential,True,100.048,,"LINESTRING (10.1502684 5.9581351, 10.1502368 5.9572359)",,
626091164,False,,Fomukong Street,residential,True,8.706,,"LINESTRING (10.1516616 5.9590884, 10.151583 5.9590928)",,
93712106,True,,Commercial Avenue,secondary,False,99.873,,"LINESTRING (10.1516616 5.9590884, 10.151677 5.9594206, 10.1516891 5.9599861)",,
97257111,False,,Ngwafang Street,residential,False,71.483,,"LINESTRING (10.1509141 5.9581062, 10.1502684 5.9581351)",,
97257111,False,,Ngwafang Street,residential,True,71.11,,"LINESTRING (10.1509141 5.9581062, 10.1515516 5.9581895)",,
97680481,False,,,residential,False,109.89,,"LINESTRING (10.1509141 5.9581062, 10.1509252 5.9590944)",,
97680481,False,,,residential,True,96.681,,"LINESTRING (10.1509141 5.9581062, 10.1508688 5.9572379)",,
95647233,False,N6,Sonac Street,trunk,True,22.672,,"LINESTRING (10.1521584 5.9614547, 10.1519545 5.9614758)",,
"[95647233, 289025349, 289025329]",False,N6,Sonac Street,trunk,False,110.576,,"LINESTRING (10.1521584 5.9614547, 10.152717 5.9613746, 10.1527552 5.961368, 10.1528384 5.9613508, 10.1529131 5.9613353, 10.153027 5.961307, 10.1531415 5.9612786)",yes,
163210148,False,,Mafo Street,residential,False,208.59900000000005,yes,"LINESTRING (10.1521584 5.9614547, 10.152196 5.9611879, 10.1522309 5.9609505, 10.1522456 5.9607571, 10.1522322 5.9605263, 10.152196 5.9602842, 10.1521725 5.9601628, 10.152133 5.9599821, 10.1521035 5.9598327, 10.1520739 5.9595986)",,
"[163210147, 791677068, 289025350, 289025351]",False,,Ndefru Street,residential,"[False, True]",150.50300000000001,yes,"LINESTRING (10.1520739 5.9595986, 10.1523468 5.9595385, 10.1524408 5.9595099, 10.1525893 5.9594523, 10.1526655 5.9594129, 10.1528491 5.9592231, 10.152896 5.9590191, 10.1529893 5.958775)",yes,
163210148,False,,Mafo Street,residential,False,160.36700000000002,yes,"LINESTRING (10.1520739 5.9595986, 10.1520793 5.9592118, 10.1520639 5.9589804, 10.1520377 5.9587296, 10.1520042 5.9585109, 10.1519432 5.9581661)",,
163210148,False,,Mafo Street,residential,True,208.599,yes,"LINESTRING (10.1520739 5.9595986, 10.1521035 5.9598327, 10.152133 5.9599821, 10.1521725 5.9601628, 10.152196 5.9602842, 10.1522322 5.9605263, 10.1522456 5.9607571, 10.1522309 5.9609505, 10.152196 5.9611879, 10.1521584 5.9614547)",,
93712106,True,,Commercial Avenue,secondary,False,24.341,,"LINESTRING (10.1516321 5.9581874, 10.1516415 5.9584061)",,
163210149,False,,,residential,False,8.906,yes,"LINESTRING (10.1516321 5.9581874, 10.1515516 5.9581895)",,
163210149,False,,,residential,True,34.501000000000005,yes,"LINESTRING (10.1516321 5.9581874, 10.1518459 5.9581687, 10.1519432 5.9581661)",,
791677067,False,,,residential,False,29.508,,"LINESTRING (10.1540662 5.9576292, 10.1542693 5.9574571)",,
791677067,False,,,residential,True,178.93400000000003,,"LINESTRING (10.1540662 5.9576292, 10.1533614 5.9582001, 10.1531616 5.9583828, 10.1530664 5.9585055, 10.1529893 5.958775)",,
791677067,False,,,residential,True,59.992,,"LINESTRING (10.1547146 5.957149, 10.1542693 5.9574571)",,
"[163213141, 163212158]",False,,,residential,"[False, True]",189.24999999999997,yes,"LINESTRING (10.1547146 5.957149, 10.1547977 5.9572917, 10.1548822 5.9575198, 10.1549318 5.9576879, 10.1550056 5.9578719, 10.1550351 5.9579747, 10.1550646 5.9580614, 10.1551008 5.9581827, 10.1550572 5.9582294, 10.1550445 5.9582421, 10.1549654 5.9582774, 10.154789 5.9583315, 10.1545443 5.9583521)",,
163213141,False,,,residential,False,178.485,yes,"LINESTRING (10.1529893 5.958775, 10.1531348 5.958745, 10.1532816 5.9586909, 10.1535493 5.9586019, 10.1538509 5.9585189, 10.1542157 5.9584382, 10.1545443 5.9583521)",,
791677067,False,,,residential,False,178.93400000000003,,"LINESTRING (10.1529893 5.958775, 10.1530664 5.9585055, 10.1531616 5.9583828, 10.1533614 5.9582001, 10.1540662 5.9576292)",,
"[163210147, 791677068, 289025350, 289025351]",False,,Ndefru Street,residential,"[False, True]",150.503,yes,"LINESTRING (10.1529893 5.958775, 10.152896 5.9590191, 10.1528491 5.9592231, 10.1526655 5.9594129, 10.1525893 5.9594523, 10.1524408 5.9595099, 10.1523468 5.9595385, 10.1520739 5.9595986)",yes,
"[163213141, 163212158]",False,,,residential,"[False, True]",189.24999999999997,yes,"LINESTRING (10.1545443 5.9583521, 10.154789 5.9583315, 10.1549654 5.9582774, 10.1550445 5.9582421, 10.1550572 5.9582294, 10.1551008 5.9581827, 10.1550646 5.9580614, 10.1550351 5.9579747, 10.1550056 5.9578719, 10.1549318 5.9576879, 10.1548822 5.9575198, 10.1547977 5.9572917, 10.1547146 5.957149)",,
163213141,False,,,residential,True,178.485,yes,"LINESTRING (10.1545443 5.9583521, 10.1542157 5.9584382, 10.1538509 5.9585189, 10.1535493 5.9586019, 10.1532816 5.9586909, 10.1531348 5.958745, 10.1529893 5.958775)",,
608609725,False,,,residential,True,108.309,,"LINESTRING (10.1545443 5.9583521, 10.1545617 5.9581254, 10.1545496 5.9579599, 10.1544732 5.9577399, 10.1542693 5.9574571)",,
608609726,False,,,residential,False,236.611,,"LINESTRING (10.1545443 5.9583521, 10.1545402 5.958783, 10.1545496 5.9590031, 10.1545389 5.9591711, 10.1545188 5.9593912, 10.1544665 5.9596486, 10.1544638 5.9597527, 10.1544826 5.9598447, 10.1547791 5.9603977)",,
93386909,False,,Treasury Street,residential,False,17.009,,"LINESTRING (10.1483282 5.9572763, 10.1481753 5.9572928)",,
93386909,False,,Treasury Street,residential,True,68.528,,"LINESTRING (10.1483282 5.9572763, 10.1489477 5.9572636)",,
289025329,False,N6,Sonac Street,trunk,True,22.233,,"LINESTRING (10.1549486 5.9602902, 10.1547791 5.9603977)",,
284507668,False,,,unclassified,False,113.852,,"LINESTRING (10.1549486 5.9602902, 10.1549895 5.960429, 10.1550237 5.960547, 10.1550626 5.9606957, 10.1551263 5.9609251, 10.155247 5.9612696)",,
284507668,False,,,unclassified,False,46.646,,"LINESTRING (10.155247 5.9612696, 10.1553163 5.9614623, 10.1553825 5.9616668)",,
284507668,False,,,unclassified,True,113.852,,"LINESTRING (10.155247 5.9612696, 10.1551263 5.9609251, 10.1550626 5.9606957, 10.1550237 5.960547, 10.1549895 5.960429, 10.1549486 5.9602902)",,
95647218,True,N6,Sonac Street,trunk,False,8.516,,"LINESTRING (10.151853 5.961482, 10.151776 5.9614814)",,
284507670,False,,Mafo Street,residential,True,535.0889999999999,,"LINESTRING (10.151853 5.961482, 10.1518383 5.9616354, 10.1518265 5.9618435, 10.1518111 5.9619829, 10.1517789 5.9620989, 10.1517313 5.9622043, 10.1516823 5.9622817, 10.1516488 5.9623184, 10.1515751 5.9623904, 10.151457 5.9625051, 10.1514228 5.9625564, 10.1513551 5.9626798, 10.1512639 5.9628452, 10.1511426 5.9631213, 10.1510802 5.9632967, 10.1510292 5.9634795, 10.1509729 5.9636439, 10.1508965 5.9638583, 10.150867 5.9639476, 10.1508296 5.9640724, 10.1507516 5.9643025, 10.1507074 5.9644358, 10.1506282 5.9646306, 10.1505612 5.96482, 10.1504955 5.9649934, 10.1503842 5.9652335, 10.1503104 5.9653989, 10.1502152 5.9655909, 10.1500408 5.9658758)",,
284507668,False,,,unclassified,False,39.958,,"LINESTRING (10.1553825 5.9616668, 10.155424 5.9618068, 10.1554374 5.9619402, 10.1554274 5.9620189)",,
284507668,False,,,unclassified,True,46.646,,"LINESTRING (10.1553825 5.9616668, 10.1553163 5.9614623, 10.155247 5.9612696)",,
284507675,False,,Awanwu Street,residential,False,199.11800000000002,,"LINESTRING (10.1553825 5.9616668, 10.1551651 5.9617458, 10.1549115 5.9618449, 10.1547246 5.9619309, 10.1544725 5.9620623, 10.1542881 5.9621723, 10.1541014 5.9622895, 10.1539485 5.9624051, 10.1538191 5.9625268)",,
284507668,False,,,unclassified,False,15.335999999999999,,"LINESTRING (10.1554274 5.9620189, 10.1554012 5.9620923, 10.1553918 5.9621516)",,
284507668,False,,,unclassified,True,39.958,,"LINESTRING (10.1554274 5.9620189, 10.1554374 5.9619402, 10.155424 5.9618068, 10.1553825 5.9616668)",,
284507668,False,,,unclassified,False,166.92000000000002,,"LINESTRING (10.1553918 5.9621516, 10.1553952 5.9623003, 10.1554008 5.9624109, 10.1554167 5.9626217, 10.1554234 5.9627619, 10.155434 5.9628999, 10.1554502 5.9630786, 10.1554676 5.9632314, 10.155485 5.9633774, 10.1555008 5.9635111, 10.1555089 5.9636058, 10.1555133 5.9636472)",,
284507668,False,,,unclassified,True,15.335999999999999,,"LINESTRING (10.1553918 5.9621516, 10.1554012 5.9620923, 10.1554274 5.9620189)",,
284507677,False,,Fundzon Street,residential,False,164.492,,"LINESTRING (10.1553918 5.9621516, 10.1553139 5.9621742, 10.155161 5.9622442, 10.1549866 5.9623364, 10.1548847 5.9624095, 10.1547286 5.9625261, 10.1546104 5.9626214, 10.15454 5.9626924, 10.1544278 5.962809, 10.1543147 5.9629419, 10.1542244 5.9630346)",,
284507675,False,,Awanwu Street,residential,False,39.003,,"LINESTRING (10.1538191 5.9625268, 10.1537792 5.9625658, 10.1537094 5.9626298, 10.1535703 5.9627752)",,
284507675,False,,Awanwu Street,residential,True,199.118,,"LINESTRING (10.1538191 5.9625268, 10.1539485 5.9624051, 10.1541014 5.9622895, 10.1542881 5.9621723, 10.1544725 5.9620623, 10.1547246 5.9619309, 10.1549115 5.9618449, 10.1551651 5.9617458, 10.1553825 5.9616668)",,
284507680,False,,,residential,True,159.245,,"LINESTRING (10.1538191 5.9625268, 10.1535317 5.9621756, 10.1534814 5.9621009, 10.1534446 5.9620222, 10.153356 5.9618135, 10.1532722 5.9616234, 10.1531415 5.9612786)",,
284507655,False,,,residential,True,206.99999999999994,,"LINESTRING (10.1535703 5.9627752, 10.1535002 5.9627158, 10.1533909 5.9626418, 10.1533064 5.9625931, 10.1532742 5.9625845, 10.1532327 5.9625911, 10.1530825 5.9627032, 10.1528376 5.9629507, 10.152715 5.9630899, 10.1526343 5.9631989, 10.1526238 5.9632487, 10.1526278 5.9632881, 10.1526459 5.9633461, 10.1526934 5.9634255, 10.152741 5.96349, 10.1528145 5.963556, 10.1529571 5.9636822)",,
284507675,False,,Awanwu Street,residential,False,121.97900000000001,,"LINESTRING (10.1535703 5.9627752, 10.1534841 5.9628619, 10.1534097 5.9629546, 10.1533122 5.9630937, 10.1532368 5.9632053, 10.1531583 5.96333, 10.1530726 5.9634781, 10.1530141 5.9635915, 10.1529571 5.9636822)",,
284507675,False,,Awanwu Street,residential,True,39.003,,"LINESTRING (10.1535703 5.9627752, 10.1537094 5.9626298, 10.1537792 5.9625658, 10.1538191 5.9625268)",,
284507652,False,,,residential,False,112.815,,"LINESTRING (10.1542244 5.9630346, 10.1542749 5.9630808, 10.154331 5.9631433, 10.1543837 5.9631984, 10.1544299 5.9632492, 10.1545007 5.9633194, 10.1545961 5.9634135, 10.1546844 5.9635028, 10.1547602 5.9635838, 10.1548329 5.9636619, 10.1548779 5.9637149, 10.1549245 5.9637716)",,
284507677,False,,Fundzon Street,residential,False,94.83700000000002,,"LINESTRING (10.1542244 5.9630346, 10.1541036 5.963162, 10.1540118 5.9632741, 10.1539153 5.9633928, 10.1538449 5.9634928, 10.1537899 5.9636055, 10.1537348 5.9637269)",,
284507677,False,,Fundzon Street,residential,True,164.492,,"LINESTRING (10.1542244 5.9630346, 10.1543147 5.9629419, 10.1544278 5.962809, 10.15454 5.9626924, 10.1546104 5.9626214, 10.1547286 5.9625261, 10.1548847 5.9624095, 10.1549866 5.9623364, 10.155161 5.9622442, 10.1553139 5.9621742, 10.1553918 5.9621516)",,
284507668,False,,,unclassified,True,166.92000000000002,,"LINESTRING (10.1555133 5.9636472, 10.1555089 5.9636058, 10.1555008 5.9635111, 10.155485 5.9633774, 10.1554676 5.9632314, 10.1554502 5.9630786, 10.155434 5.9628999, 10.1554234 5.9627619, 10.1554167 5.9626217, 10.1554008 5.9624109, 10.1553952 5.9623003, 10.1553918 5.9621516)",,
284507674,False,,,residential,False,70.145,,"LINESTRING (10.1555133 5.9636472, 10.1554659 5.9636325, 10.1553782 5.9636132, 10.1552589 5.9636122, 10.1551447 5.9636416, 10.155057 5.9636792, 10.1549591 5.9637431, 10.1549245 5.9637716)",,
306538732,False,,,unclassified,True,64.312,,"LINESTRING (10.1555133 5.9636472, 10.1556451 5.9637013, 10.1558223 5.9637569, 10.1559578 5.9637936, 10.1560671 5.9638209)",,
