osmid,highway,oneway,reversed,length,ref,geometry,name,bridge
90301276,residential,False,True,76.28,,"LINESTRING (13.4986581 9.3821168, 13.4986427 9.3821823, 13.4986353 9.3822333, 13.4986252 9.3823113, 13.4986195 9.3824236, 13.4986085 9.3827996)",,
90301276,residential,False,False,17.425,,"LINESTRING (13.4985314 9.384265, 13.4985662 9.3841121)",,
257087800,trunk,False,False,117.32499999999999,N1,"LINESTRING (13.4985314 9.384265, 13.4978474 9.3838164, 13.4976397 9.3836825)",Garoua-Maroua,
257087800,trunk,False,True,152.374,N1,"LINESTRING (13.4985314 9.384265, 13.4988646 9.38448, 13.4991053 9.3846408, 13.4993246 9.3847863, 13.4996852 9.3850278)",Garoua-Maroua,
90301286,residential,False,False,55.172,,"LINESTRING (13.5017143 9.390178, 13.5016018 9.3896944)",,
203992883,residential,False,False,64.548,,"LINESTRING (13.5017143 9.390178, 13.5014378 9.3896656)",,
90301285,residential,False,False,72.746,,"LINESTRING (13.5019841 9.3835465, 13.5019633 9.3842004)",,
90301285,residential,False,True,73.373,,"LINESTRING (13.5019841 9.3835465, 13.50203 9.3828882)",,
90301292,residential,False,False,252.807,,"LINESTRING (13.5019841 9.3835465, 13.5042864 9.3836431)",,
90301292,residential,False,True,374.247,,"LINESTRING (13.5019841 9.3835465, 13.4991074 9.383442, 13.4985749 9.3834288)",,
257087800,trunk,False,False,123.083,N1,"LINESTRING (13.5038944 9.3906154, 13.5033439 9.3896509)",Garoua-Maroua,
90301277,residential,False,False,115.564,,"LINESTRING (13.5033439 9.3896509, 13.5024735 9.3902363)",,
257087800,trunk,False,True,123.083,N1,"LINESTRING (13.5033439 9.3896509, 13.5038944 9.3906154)",Garoua-Maroua,
257087800,trunk,False,False,168.417,N1,"LINESTRING (13.5033439 9.3896509, 13.5028236 9.3887385, 13.502592 9.3883304)",Garoua-Maroua,
732252693,unclassified,False,True,153.579,,"LINESTRING (13.5033439 9.3896509, 13.504052 9.3891633, 13.5044507 9.3888967, 13.5044631 9.3888735, 13.5044694 9.3888464)",,
90301278,residential,False,False,80.92,,"LINESTRING (13.5042398 9.3849993, 13.5042331 9.3842716)",,
732253720,secondary,False,False,66.587,D16,"LINESTRING (13.5042398 9.3849993, 13.5036329 9.3850072)",,
732253720,secondary,False,True,18.155,D16,"LINESTRING (13.5042398 9.3849993, 13.5044052 9.3850045)",,
90301276,residential,False,False,70.07,,"LINESTRING (13.4985749 9.3834288, 13.4985834 9.383175, 13.4986085 9.3827996)",,
90301276,residential,False,True,67.96799999999999,,"LINESTRING (13.4985749 9.3834288, 13.4985709 9.3836299, 13.4985734 9.38404)",,
90301292,residential,False,False,374.247,,"LINESTRING (13.4985749 9.3834288, 13.4991074 9.383442, 13.5019841 9.3835465)",,
90301292,residential,False,True,95.364,,"LINESTRING (13.4985749 9.3834288, 13.498245 9.3833996, 13.4981069 9.3833838, 13.4979929 9.3833917, 13.4979124 9.3834142, 13.4978387 9.3834473, 13.4977341 9.3835055)",,
90301278,residential,False,False,71.654,,"LINESTRING (13.5043068 9.3829921, 13.5043054 9.3823477)",,
90301278,residential,False,True,72.423,,"LINESTRING (13.5043068 9.3829921, 13.5042864 9.3836431)",,
90301289,residential,False,True,250.049,,"LINESTRING (13.5043068 9.3829921, 13.50203 9.3828882)",,
90301285,residential,False,False,73.373,,"LINESTRING (13.50203 9.3828882, 13.5019841 9.3835465)",,
90301285,residential,False,True,70.931,,"LINESTRING (13.50203 9.3828882, 13.5020497 9.3822506)",,
90301289,residential,False,False,250.049,,"LINESTRING (13.50203 9.3828882, 13.5043068 9.3829921)",,
90301289,residential,False,True,375.493,,"LINESTRING (13.50203 9.3828882, 13.4986085 9.3827996)",,
90301278,residential,False,False,72.423,,"LINESTRING (13.5042864 9.3836431, 13.5043068 9.3829921)",,
90301278,residential,False,True,70.13,,"LINESTRING (13.5042864 9.3836431, 13.5042331 9.3842716)",,
90301292,residential,False,True,252.807,,"LINESTRING (13.5042864 9.3836431, 13.5019841 9.3835465)",,
90301285,residential,False,False,99.041,,"LINESTRING (13.5019545 9.3848604, 13.5019736 9.3857509)",,
90301285,residential,False,True,73.395,,"LINESTRING (13.5019545 9.3848604, 13.5019633 9.3842004)",,
283736354,secondary,False,False,246.17199999999997,D16,"LINESTRING (13.5019545 9.3848604, 13.5002848 9.3847956, 13.5000005 9.3847704, 13.4999228 9.384785, 13.4998731 9.3848035, 13.4998396 9.3848287, 13.4998074 9.3848644, 13.4997712 9.3849173)",,
283736354,secondary,False,True,185.554,D16,"LINESTRING (13.5019545 9.3848604, 13.5031025 9.3849021, 13.5032078 9.38491, 13.5032956 9.3849206, 13.5036329 9.3850072)",,
90301278,residential,False,True,73.103,,"LINESTRING (13.5043265 9.3816906, 13.5043054 9.3823477)",,
90301285,residential,False,False,70.931,,"LINESTRING (13.5020497 9.3822506, 13.50203 9.3828882)",,
203962560,residential,False,False,247.703,,"LINESTRING (13.5020497 9.3822506, 13.5043054 9.3823477)",,
203962560,residential,False,True,372.382,,"LINESTRING (13.5020497 9.3822506, 13.4986581 9.3821168)",,
90301278,residential,False,False,73.103,,"LINESTRING (13.5043054 9.3823477, 13.5043265 9.3816906)",,
90301278,residential,False,True,71.654,,"LINESTRING (13.5043054 9.3823477, 13.5043068 9.3829921)",,
203962560,residential,False,True,247.703,,"LINESTRING (13.5043054 9.3823477, 13.5020497 9.3822506)",,
90301276,residential,False,False,4.414,,"LINESTRING (13.4985736 9.3840797, 13.4985734 9.38404)",,
90301276,residential,False,True,3.693,,"LINESTRING (13.4985736 9.3840797, 13.4985662 9.3841121)",,
203962555,residential,False,False,372.116,,"LINESTRING (13.4985736 9.3840797, 13.5019633 9.3842004)",,
90301285,residential,False,False,73.395,,"LINESTRING (13.5019633 9.3842004, 13.5019545 9.3848604)",,
90301285,residential,False,True,72.746,,"LINESTRING (13.5019633 9.3842004, 13.5019841 9.3835465)",,
203962555,residential,False,False,249.139,,"LINESTRING (13.5019633 9.3842004, 13.5042331 9.3842716)",,
203962555,residential,False,True,372.116,,"LINESTRING (13.5019633 9.3842004, 13.4985736 9.3840797)",,
90301278,residential,False,False,70.13,,"LINESTRING (13.5042331 9.3842716, 13.5042864 9.3836431)",,
90301278,residential,False,True,80.92,,"LINESTRING (13.5042331 9.3842716, 13.5042398 9.3849993)",,
203962555,residential,False,False,37.682,,"LINESTRING (13.5042331 9.3842716, 13.5045764 9.3842825)",,
203962555,residential,False,True,249.139,,"LINESTRING (13.5042331 9.3842716, 13.5019633 9.3842004)",,
732253720,secondary,False,False,199.939,D16,"LINESTRING (13.5036329 9.3850072, 13.5019736 9.3857509)",,
732253720,secondary,False,True,66.587,D16,"LINESTRING (13.5036329 9.3850072, 13.5042398 9.3849993)",,
283736354,secondary,False,False,185.554,D16,"LINESTRING (13.5036329 9.3850072, 13.5032956 9.3849206, 13.5032078 9.38491, 13.5031025 9.3849021, 13.5019545 9.3848604)",,
732252686,unclassified,False,False,11.034,,"LINESTRING (13.5018869 9.3857957, 13.5018559 9.3858901)",,
732253720,secondary,False,False,34.285,D16,"LINESTRING (13.5018869 9.3857957, 13.5015995 9.3859168)",,
732253720,secondary,False,True,10.737,D16,"LINESTRING (13.5018869 9.3857957, 13.5019736 9.3857509)",,
203962561,residential,False,False,224.565,,"LINESTRING (13.5018559 9.3858901, 13.5038951 9.3860658)",,
732252686,unclassified,False,False,54.738,,"LINESTRING (13.5018559 9.3858901, 13.5018341 9.3863819)",,
732252686,unclassified,False,True,11.034,,"LINESTRING (13.5018559 9.3858901, 13.5018869 9.3857957)",,
203962554,residential,False,False,130.608,,"LINESTRING (13.5038951 9.3860658, 13.5044052 9.3850045)",,
203962554,residential,False,True,130.516,,"LINESTRING (13.5038951 9.3860658, 13.5034056 9.3871356)",,
203962561,residential,False,False,119.533,,"LINESTRING (13.5038951 9.3860658, 13.5049817 9.3861451)",,
203962561,residential,False,True,224.565,,"LINESTRING (13.5038951 9.3860658, 13.5018559 9.3858901)",,
257087800,trunk,False,False,1.011,N1,"LINESTRING (13.5011398 9.3860407, 13.5011327 9.3860349)",Garoua-Maroua,
257087800,trunk,False,True,21.546,N1,"LINESTRING (13.5011398 9.3860407, 13.5012759 9.3861804)",Garoua-Maroua,
628508282,secondary,True,False,52.28,D16,"LINESTRING (13.5011398 9.3860407, 13.5015995 9.3859168)",,
90301299,residential,False,False,19.809,,"LINESTRING (13.5034056 9.3871356, 13.5035551 9.3872355)",,
203962554,residential,False,False,130.516,,"LINESTRING (13.5034056 9.3871356, 13.5038951 9.3860658)",,
90301299,residential,False,True,191.715,,"LINESTRING (13.5034056 9.3871356, 13.5027766 9.3868478, 13.5018341 9.3863819)",,
90301299,residential,False,True,19.809,,"LINESTRING (13.5035551 9.3872355, 13.5034056 9.3871356)",,
203962562,residential,False,False,179.054,,"LINESTRING (13.5035551 9.3872355, 13.505187 9.3872622)",,
90301299,residential,False,False,135.227,,"LINESTRING (13.5035551 9.3872355, 13.503812 9.3875861, 13.5041781 9.3881418, 13.5042344 9.388249)",,
203992886,residential,False,True,129.825,,"LINESTRING (13.5047868 9.3849935, 13.5049817 9.3861451)",,
732253720,secondary,False,False,41.882,D16,"LINESTRING (13.5047868 9.3849935, 13.5044052 9.3850045)",,
203962561,residential,False,True,119.533,,"LINESTRING (13.5049817 9.3861451, 13.5038951 9.3860658)",,
203992886,residential,False,False,129.825,,"LINESTRING (13.5049817 9.3861451, 13.5047868 9.3849935)",,
203992886,residential,False,True,126.241,,"LINESTRING (13.5049817 9.3861451, 13.505187 9.3872622)",,
203962562,residential,False,True,179.054,,"LINESTRING (13.505187 9.3872622, 13.5035551 9.3872355)",,
203992886,residential,False,False,126.241,,"LINESTRING (13.505187 9.3872622, 13.5049817 9.3861451)",,
203992886,residential,False,True,107.992,,"LINESTRING (13.505187 9.3872622, 13.5052925 9.3882278)",,
203992886,residential,False,False,107.992,,"LINESTRING (13.5052925 9.3882278, 13.505187 9.3872622)",,
90301299,residential,False,True,117.05700000000002,,"LINESTRING (13.5052925 9.3882278, 13.5044724 9.3881987, 13.5044034 9.3881997, 13.5043578 9.388204, 13.5042344 9.388249)",,
203992883,residential,False,True,125.754,,"LINESTRING (13.5008356 9.3887033, 13.5014378 9.3896656)",,
"[203992888, 203992883, 484337086]",residential,False,"[False, True]",468.258,,"LINESTRING (13.5008356 9.3887033, 13.5004887 9.388761, 13.5003211 9.3887954, 13.5002299 9.3888179, 13.4995797 9.3890952, 13.4992656 9.3892572, 13.4992294 9.3892877, 13.4992173 9.3893273, 13.4992321 9.3893737, 13.4993622 9.3895205, 13.4994266 9.3895991, 13.4995213 9.3896868, 13.4996271 9.3897894, 13.4996819 9.3898413, 13.4997236 9.3898745, 13.4997511 9.3898811, 13.4997913 9.3898798, 13.499845 9.3898784, 13.4998805 9.3898745, 13.49991 9.3898712, 13.4999422 9.3898559, 13.5000227 9.3898202, 13.5003063 9.3897514, 13.5003962 9.3897329, 13.5005598 9.3897018, 13.5006738 9.3897044, 13.5009098 9.3897071, 13.5014378 9.3896656)",,
732252682,residential,False,False,42.68599999999999,,"LINESTRING (13.5008356 9.3887033, 13.5010144 9.3886512, 13.5010379 9.388643, 13.5010613 9.3886294, 13.5011699 9.3885265)",,
90301286,residential,False,False,52.454,,"LINESTRING (13.5016391 9.3889892, 13.5017627 9.3885335)",,
90301286,residential,False,True,11.978,,"LINESTRING (13.5016391 9.3889892, 13.501613 9.3890938)",,
203992881,residential,False,True,166.159,,"LINESTRING (13.5016391 9.3889892, 13.5024735 9.3902363)",,
90301286,residential,False,False,11.978,,"LINESTRING (13.501613 9.3890938, 13.5016391 9.3889892)",,
203992874,residential,False,True,53.581,,"LINESTRING (13.501613 9.3890938, 13.5013149 9.3887121)",,
90301286,residential,False,True,67.392,,"LINESTRING (13.501613 9.3890938, 13.501575 9.3893366, 13.5015683 9.3894398, 13.501575 9.3895324, 13.5016018 9.3896944)",,
90301286,residential,False,True,55.172,,"LINESTRING (13.5016018 9.3896944, 13.5017143 9.390178)",,
203992888,residential,False,True,18.274,,"LINESTRING (13.5016018 9.3896944, 13.5014378 9.3896656)",,
90301286,residential,False,False,67.392,,"LINESTRING (13.5016018 9.3896944, 13.501575 9.3895324, 13.5015683 9.3894398, 13.501575 9.3893366, 13.501613 9.3890938)",,
203992883,residential,False,False,125.754,,"LINESTRING (13.5014378 9.3896656, 13.5008356 9.3887033)",,
"[203992888, 203992883, 484337086]",residential,False,"[False, True]",468.258,,"LINESTRING (13.5014378 9.3896656, 13.5009098 9.3897071, 13.5006738 9.3897044, 13.5005598 9.3897018, 13.5003962 9.3897329, 13.5003063 9.3897514, 13.5000227 9.3898202, 13.4999422 9.3898559, 13.49991 9.3898712, 13.4998805 9.3898745, 13.499845 9.3898784, 13.4997913 9.3898798, 13.4997511 9.3898811, 13.4997236 9.3898745, 13.4996819 9.3898413, 13.4996271 9.3897894, 13.4995213 9.3896868, 13.4994266 9.3895991, 13.4993622 9.3895205, 13.4992321 9.3893737, 13.4992173 9.3893273, 13.4992294 9.3892877, 13.4992656 9.3892572, 13.4995797 9.3890952, 13.5002299 9.3888179, 13.5003211 9.3887954, 13.5004887 9.388761, 13.5008356 9.3887033)",,
203992883,residential,False,True,64.548,,"LINESTRING (13.5014378 9.3896656, 13.5017143 9.390178)",,
203992888,residential,False,False,18.274,,"LINESTRING (13.5014378 9.3896656, 13.5016018 9.3896944)",,
90301277,residential,False,True,115.564,,"LINESTRING (13.5024735 9.3902363, 13.5033439 9.3896509)",,
203992881,residential,False,False,166.159,,"LINESTRING (13.5024735 9.3902363, 13.5016391 9.3889892)",,
257087800,trunk,False,False,21.546,N1,"LINESTRING (13.5012759 9.3861804, 13.5011398 9.3860407)",Garoua-Maroua,
257087800,trunk,False,True,184.89800000000002,N1,"LINESTRING (13.5012759 9.3861804, 13.5013436 9.3862524, 13.5014328 9.3863655, 13.5015542 9.3865415, 13.5016762 9.3867373, 13.5021698 9.3875861)",Garoua-Maroua,
646764200,secondary,True,False,36.859,D16,"LINESTRING (13.5015995 9.3859168, 13.5013305 9.3861154)",,
732253720,secondary,False,True,34.285,D16,"LINESTRING (13.5015995 9.3859168, 13.5018869 9.3857957)",,
203962555,residential,False,True,37.682,,"LINESTRING (13.5045764 9.3842825, 13.5042331 9.3842716)",,
257087800,trunk,False,True,1.011,N1,"LINESTRING (13.5011327 9.3860349, 13.5011398 9.3860407)",Garoua-Maroua,
257087800,trunk,False,False,190.731,N1,"LINESTRING (13.5011327 9.3860349, 13.5010057 9.3859305, 13.5008837 9.3858356, 13.5004961 9.3855709, 13.499713 9.3850464)",Garoua-Maroua,
732252675,residential,False,True,25.644,,"LINESTRING (13.5011327 9.3860349, 13.5010459 9.38604, 13.5009742 9.3860334, 13.5009021 9.3860138)",,
732252674,residential,False,False,119.935,,"LINESTRING (13.500423 9.3858541, 13.5002238 9.3859328, 13.5001507 9.3859752, 13.5000636 9.3860321, 13.499965 9.3860929, 13.4998544 9.386124, 13.4995949 9.3862325, 13.4994319 9.3862987)",,
732252675,residential,False,False,55.496,,"LINESTRING (13.500423 9.3858541, 13.5008253 9.385993, 13.5009021 9.3860138)",,
732252675,residential,False,True,151.796,,"LINESTRING (13.500423 9.3858541, 13.5001145 9.3856629, 13.4999248 9.3855432, 13.4996746 9.3854188, 13.4995788 9.3853923, 13.499501 9.3853831, 13.4994178 9.3853877, 13.499165 9.3853867)",,
257087800,trunk,False,False,3.685,N1,"LINESTRING (13.499713 9.3850464, 13.4996852 9.3850278)",Garoua-Maroua,
257087800,trunk,False,True,190.73100000000002,N1,"LINESTRING (13.499713 9.3850464, 13.5004961 9.3855709, 13.5008837 9.3858356, 13.5010057 9.3859305, 13.5011327 9.3860349)",Garoua-Maroua,
732252676,residential,False,True,71.378,,"LINESTRING (13.499713 9.3850464, 13.4994701 9.3851965, 13.4994098 9.3852534, 13.4993561 9.3852898, 13.4992965 9.3853281, 13.499165 9.3853867)",,
732252675,residential,False,False,151.796,,"LINESTRING (13.499165 9.3853867, 13.4994178 9.3853877, 13.499501 9.3853831, 13.4995788 9.3853923, 13.4996746 9.3854188, 13.4999248 9.3855432, 13.5001145 9.3856629, 13.500423 9.3858541)",,
732252676,residential,False,False,71.378,,"LINESTRING (13.499165 9.3853867, 13.4992965 9.3853281, 13.4993561 9.3852898, 13.4994098 9.3852534, 13.4994701 9.3851965, 13.499713 9.3850464)",,
732252676,residential,False,True,47.43,,"LINESTRING (13.499165 9.3853867, 13.4990799 9.38543, 13.4989897 9.3854892, 13.4987815 9.3855815)",,
90301276,residential,False,False,3.693,,"LINESTRING (13.4985662 9.3841121, 13.4985736 9.3840797)",,
90301276,residential,False,True,17.425,,"LINESTRING (13.4985662 9.3841121, 13.4985314 9.384265)",,
732252678,residential,False,False,159.828,,"LINESTRING (13.4985662 9.3841121, 13.4987345 9.3842167, 13.4989116 9.384356, 13.4989686 9.3844033, 13.4991546 9.384526, 13.4993897 9.3846689, 13.4997712 9.3849173)",,
90301276,residential,False,True,4.414,,"LINESTRING (13.4985734 9.38404, 13.4985736 9.3840797)",,
90301276,residential,False,False,67.96799999999999,,"LINESTRING (13.4985734 9.38404, 13.4985709 9.3836299, 13.4985749 9.3834288)",,
732252679,residential,False,True,115.604,,"LINESTRING (13.4985734 9.38404, 13.4984854 9.3840725, 13.4984606 9.3840698, 13.4984365 9.3840619, 13.4983922 9.3840377, 13.4983496 9.3840109, 13.4980533 9.3838019, 13.4978078 9.3836166, 13.4977703 9.383569, 13.4977341 9.3835055)",,
90301292,residential,False,True,24.735,,"LINESTRING (13.4977341 9.3835055, 13.4975396 9.383618)",,
90301292,residential,False,False,95.364,,"LINESTRING (13.4977341 9.3835055, 13.4978387 9.3834473, 13.4979124 9.3834142, 13.4979929 9.3833917, 13.4981069 9.3833838, 13.498245 9.3833996, 13.4985749 9.3834288)",,
732252679,residential,False,False,115.60400000000001,,"LINESTRING (13.4977341 9.3835055, 13.4977703 9.383569, 13.4978078 9.3836166, 13.4980533 9.3838019, 13.4983496 9.3840109, 13.4983922 9.3840377, 13.4984365 9.3840619, 13.4984606 9.3840698, 13.4984854 9.3840725, 13.4985734 9.38404)",,
257087800,trunk,False,False,13.116,N1,"LINESTRING (13.4976397 9.3836825, 13.4975396 9.383618)",Garoua-Maroua,
257087800,trunk,False,True,117.32499999999999,N1,"LINESTRING (13.4976397 9.3836825, 13.4978474 9.3838164, 13.4985314 9.384265)",Garoua-Maroua,
484337085,residential,False,True,255.63200000000003,,"LINESTRING (13.4976397 9.3836825, 13.4977482 9.3838495, 13.4977716 9.3839097, 13.4977723 9.3839593, 13.4977669 9.3840056, 13.4977569 9.3840864, 13.4977609 9.3842346, 13.4977616 9.3842875, 13.4977696 9.3843278, 13.4978756 9.384525, 13.4980077 9.3847162, 13.4982195 9.3849848, 13.4983268 9.3851396, 13.498465 9.3852494, 13.4986004 9.3853553, 13.4986755 9.3854452, 13.4987815 9.3855815)",,
484337085,residential,False,False,255.632,,"LINESTRING (13.4987815 9.3855815, 13.4986755 9.3854452, 13.4986004 9.3853553, 13.498465 9.3852494, 13.4983268 9.3851396, 13.4982195 9.3849848, 13.4980077 9.3847162, 13.4978756 9.384525, 13.4977696 9.3843278, 13.4977616 9.3842875, 13.4977609 9.3842346, 13.4977569 9.3840864, 13.4977669 9.3840056, 13.4977723 9.3839593, 13.4977716 9.3839097, 13.4977482 9.3838495, 13.4976397 9.3836825)",,
484337085,residential,False,True,107.045,,"LINESTRING (13.4987815 9.3855815, 13.4990779 9.3859269, 13.4994319 9.3862987)",,
732252676,residential,False,False,47.43,,"LINESTRING (13.4987815 9.3855815, 13.4989897 9.3854892, 13.4990799 9.38543, 13.499165 9.3853867)",,
484337085,residential,False,False,107.045,,"LINESTRING (13.4994319 9.3862987, 13.4990779 9.3859269, 13.4987815 9.3855815)",,
484337085,residential,False,True,94.188,,"LINESTRING (13.4994319 9.3862987, 13.4996255 9.3866126, 13.4997953 9.3868306, 13.4998678 9.3869351, 13.4999215 9.3869924)",,
732252674,residential,False,True,119.935,,"LINESTRING (13.4994319 9.3862987, 13.4995949 9.3862325, 13.4998544 9.386124, 13.499965 9.3860929, 13.5000636 9.3860321, 13.5001507 9.3859752, 13.5002238 9.3859328, 13.500423 9.3858541)",,
203992874,residential,False,False,53.581,,"LINESTRING (13.5013149 9.3887121, 13.501613 9.3890938)",,
203992874,residential,False,True,26.057,,"LINESTRING (13.5013149 9.3887121, 13.5011699 9.3885265)",,
732252681,residential,False,False,52.988,,"LINESTRING (13.5013149 9.3887121, 13.5017627 9.3885335)",,
257087800,trunk,False,False,94.842,N1,"LINESTRING (13.502592 9.3883304, 13.5023055 9.3878252, 13.5021698 9.3875861)",Garoua-Maroua,
257087800,trunk,False,True,168.417,N1,"LINESTRING (13.502592 9.3883304, 13.5028236 9.3887385, 13.5033439 9.3896509)",Garoua-Maroua,
732252681,residential,False,True,96.285,,"LINESTRING (13.502592 9.3883304, 13.502208 9.3883257, 13.5021651 9.3883363, 13.5021007 9.3883641, 13.5017627 9.3885335)",,
90301286,residential,False,True,52.454,,"LINESTRING (13.5017627 9.3885335, 13.5016391 9.3889892)",,
732252681,residential,False,True,52.988,,"LINESTRING (13.5017627 9.3885335, 13.5013149 9.3887121)",,
90301286,residential,False,False,116.19399999999999,,"LINESTRING (13.5017627 9.3885335, 13.5019485 9.3879255, 13.5019726 9.3878468, 13.5020062 9.387776, 13.5020645 9.3876992, 13.5021698 9.3875861)",,
732252681,residential,False,False,96.285,,"LINESTRING (13.5017627 9.3885335, 13.5021007 9.3883641, 13.5021651 9.3883363, 13.502208 9.3883257, 13.502592 9.3883304)",,
203992874,residential,False,False,26.057,,"LINESTRING (13.5011699 9.3885265, 13.5013149 9.3887121)",,
"[203992874, 484337085]",residential,False,"[False, True]",220.40200000000002,,"LINESTRING (13.5011699 9.3885265, 13.5007676 9.3880307, 13.5006456 9.3879142, 13.5004941 9.3877647, 13.5004766 9.3877409, 13.5004565 9.3876959, 13.5004404 9.3876311, 13.5003975 9.3875596, 13.5003425 9.3874948, 13.5002553 9.3873519, 13.5001722 9.3872447, 13.5001266 9.3871944, 13.5000609 9.3871296, 13.4999496 9.3870224, 13.4999215 9.3869924)",,
732252682,residential,False,True,42.68599999999999,,"LINESTRING (13.5011699 9.3885265, 13.5010613 9.3886294, 13.5010379 9.388643, 13.5010144 9.3886512, 13.5008356 9.3887033)",,
283736354,secondary,False,False,15.492,D16,"LINESTRING (13.4997712 9.3849173, 13.4996852 9.3850278)",,
283736354,secondary,False,True,246.172,D16,"LINESTRING (13.4997712 9.3849173, 13.4998074 9.3848644, 13.4998396 9.3848287, 13.4998731 9.3848035, 13.4999228 9.384785, 13.5000005 9.3847704, 13.5002848 9.3847956, 13.5019545 9.3848604)",,
732252678,residential,False,True,159.82799999999997,,"LINESTRING (13.4997712 9.3849173, 13.4993897 9.3846689, 13.4991546 9.384526, 13.4989686 9.3844033, 13.4989116 9.384356, 13.4987345 9.3842167, 13.4985662 9.3841121)",,
257087800,trunk,False,True,3.685,N1,"LINESTRING (13.4996852 9.3850278, 13.499713 9.3850464)",Garoua-Maroua,
283736354,secondary,False,True,15.492,D16,"LINESTRING (13.4996852 9.3850278, 13.4997712 9.3849173)",,
257087800,trunk,False,False,152.374,N1,"LINESTRING (13.4996852 9.3850278, 13.4993246 9.3847863, 13.4991053 9.3846408, 13.4988646 9.38448, 13.4985314 9.384265)",Garoua-Maroua,
90301285,residential,False,True,99.041,,"LINESTRING (13.5019736 9.3857509, 13.5019545 9.3848604)",,
732253720,secondary,False,False,10.737,D16,"LINESTRING (13.5019736 9.3857509, 13.5018869 9.3857957)",,
732253720,secondary,False,True,199.939,D16,"LINESTRING (13.5019736 9.3857509, 13.5036329 9.3850072)",,
732252693,unclassified,False,False,153.579,,"LINESTRING (13.5044694 9.3888464, 13.5044631 9.3888735, 13.5044507 9.3888967, 13.504052 9.3891633, 13.5033439 9.3896509)",,
732252693,unclassified,False,True,71.28399999999999,,"LINESTRING (13.5044694 9.3888464, 13.504461 9.388814, 13.5042344 9.388249)",,
90301299,residential,False,False,117.057,,"LINESTRING (13.5042344 9.388249, 13.5043578 9.388204, 13.5044034 9.3881997, 13.5044724 9.3881987, 13.5052925 9.3882278)",,
90301299,residential,False,True,135.227,,"LINESTRING (13.5042344 9.388249, 13.5041781 9.3881418, 13.503812 9.3875861, 13.5035551 9.3872355)",,
732252693,unclassified,False,False,71.28399999999999,,"LINESTRING (13.5042344 9.388249, 13.504461 9.388814, 13.5044694 9.3888464)",,
90301299,residential,False,False,62.694,,"LINESTRING (13.5013305 9.3861154, 13.5018341 9.3863819)",,
646764200,secondary,True,False,9.387,D16,"LINESTRING (13.5013305 9.3861154, 13.5012759 9.3861804)",,
1147994333,residential,False,True,70.774,,"LINESTRING (13.4994118 9.3873784, 13.4996746 9.3872077, 13.4998195 9.3870979, 13.4999215 9.3869924)",,
484337085,residential,False,False,94.18799999999999,,"LINESTRING (13.4999215 9.3869924, 13.4998678 9.3869351, 13.4997953 9.3868306, 13.4996255 9.3866126, 13.4994319 9.3862987)",,
