osmid,name,highway,oneway,reversed,length,lanes,maxspeed,ref,geometry
484769625,4a Calle S,residential,False,False,99.276,,,,"LINESTRING (-84.4600853 11.6838861, -84.4592001 11.6840998)"
591308771,7a Avenida SO,residential,False,False,99.915,2,80,,"LINESTRING (-84.4600853 11.6838861, -84.459877 11.683011)"
591308771,7a Avenida SO,residential,False,True,99.749,2,80,,"LINESTRING (-84.4600853 11.6838861, -84.4602943 11.6847595)"
267802044,3a Avenida SO,residential,False,False,103.05,,,,"LINESTRING (-84.4569675 11.6865171, -84.4567344 11.6856189)"
555506967,2a Calle SO,tertiary,False,False,99.754,2,80,NIC-71,"LINESTRING (-84.4569675 11.6865171, -84.4560773 11.6867289)"
555506967,2a Calle SO,tertiary,False,True,100.658,2,80,NIC-71,"LINESTRING (-84.4569675 11.6865171, -84.4578658 11.6863035)"
591308395,3a Avenida SO,residential,False,True,97.85000000000001,,,,"LINESTRING (-84.4569675 11.6865171, -84.4569823 11.6865994, -84.4570036 11.6869809, -84.4571058 11.6873103, -84.4571637 11.6873515)"
591308395,3a Avenida SO,residential,False,False,51.271,,,,"LINESTRING (-84.4573967 11.6882619, -84.4572896 11.6878129)"
591308924,Calle Central,trunk,True,False,98.783,,,71,"LINESTRING (-84.4573967 11.6882619, -84.4565159 11.6884746)"
590558609,3a Avenida NO,residential,False,True,103.023,,,,"LINESTRING (-84.4573967 11.6882619, -84.4575047 11.6886938, -84.4576218 11.6891618)"
468152455,1a Avenida SO,residential,False,True,50.452,,,,"LINESTRING (-84.4556256 11.6886896, -84.4555179 11.6882483)"
591308924,Calle Central,trunk,True,False,97.22,,,71,"LINESTRING (-84.4556256 11.6886896, -84.4547587 11.6888988)"
1172552735,,residential,False,False,101.788,,,,"LINESTRING (-84.4556256 11.6886896, -84.4558464 11.6895791)"
590592709,1a Avenida SE,residential,False,False,102.579,,20,,"LINESTRING (-84.4522828 11.6829689, -84.4525223 11.6838611)"
591307651,7a Calle,residential,False,True,101.886,,,,"LINESTRING (-84.4522828 11.6829689, -84.4531921 11.6827529)"
267802049,6a Calle,residential,False,True,100.665,,,,"LINESTRING (-84.4534185 11.683639, -84.4525223 11.6838611)"
326114960,,residential,False,True,100.575,,,,"LINESTRING (-84.4534185 11.683639, -84.4536642 11.6845109)"
330559887,6a Calle,residential,False,False,100.881,,,,"LINESTRING (-84.4534185 11.683639, -84.454318 11.6834218)"
330559893,,unclassified,False,False,101.567,,,,"LINESTRING (-84.4534185 11.683639, -84.4531921 11.6827529)"
267802049,6a Calle,residential,False,False,100.665,,,,"LINESTRING (-84.4525223 11.6838611, -84.4534185 11.683639)"
590592709,1a Avenida SE,residential,False,False,104.007,,20,,"LINESTRING (-84.4525223 11.6838611, -84.4527545 11.6847684)"
590592709,1a Avenida SE,residential,False,True,102.579,,20,,"LINESTRING (-84.4525223 11.6838611, -84.4522828 11.6829689)"
326114957,5a Calle S,residential,False,True,98.234,,,,"LINESTRING (-84.4554137 11.6840885, -84.4562896 11.683877)"
326993661,2a Avenida SO,residential,False,False,99.913,,,,"LINESTRING (-84.4554137 11.6840885, -84.455633 11.684961)"
590592705,5a Calle S,residential,False,True,98.427,,,,"LINESTRING (-84.4554137 11.6840885, -84.4545361 11.6843005)"
590592707,,residential,False,True,100.53,,,,"LINESTRING (-84.4554137 11.6840885, -84.4551931 11.6832106)"
484769625,4a Calle S,residential,False,False,99.165,,,,"LINESTRING (-84.4582971 11.6843178, -84.4574129 11.6845313)"
484769625,4a Calle S,residential,False,True,101.272,,,,"LINESTRING (-84.4582971 11.6843178, -84.4592001 11.6840998)"
591308400,5a Avenida SO,residential,False,False,99.752,,,,"LINESTRING (-84.4582971 11.6843178, -84.4585289 11.6851857)"
591308400,5a Avenida SO,residential,False,True,99.907,,,,"LINESTRING (-84.4582971 11.6843178, -84.4580768 11.6834456)"
326114958,5a Calle S,residential,False,True,97.782,,,,"LINESTRING (-84.4545361 11.6843005, -84.4536642 11.6845109)"
590565532,1a Avenida SO,residential,False,True,99.9,,,,"LINESTRING (-84.4545361 11.6843005, -84.4547528 11.6851735)"
590592705,5a Calle S,residential,False,False,98.427,,,,"LINESTRING (-84.4545361 11.6843005, -84.4554137 11.6840885)"
590592706,,residential,False,False,100.552,,,,"LINESTRING (-84.4545361 11.6843005, -84.454318 11.6834218)"
267802047,4a Avenida SO,residential,False,False,100.573,,,,"LINESTRING (-84.4571755 11.6836632, -84.4569759 11.6827801)"
267802047,4a Avenida SO,residential,False,True,99.93,,,,"LINESTRING (-84.4571755 11.6836632, -84.4574129 11.6845313)"
326114957,5a Calle S,residential,False,False,99.353,,,,"LINESTRING (-84.4571755 11.6836632, -84.4562896 11.683877)"
326114957,5a Calle S,residential,False,True,101.082,,,,"LINESTRING (-84.4571755 11.6836632, -84.4580768 11.6834456)"
267802047,4a Avenida SO,residential,False,False,99.93,,,,"LINESTRING (-84.4574129 11.6845313, -84.4571755 11.6836632)"
267802047,4a Avenida SO,residential,False,True,99.738,,,,"LINESTRING (-84.4574129 11.6845313, -84.4576366 11.6854011)"
484769625,4a Calle S,residential,False,False,100.521,,,,"LINESTRING (-84.4574129 11.6845313, -84.4565166 11.6847477)"
484769625,4a Calle S,residential,False,True,99.165,,,,"LINESTRING (-84.4574129 11.6845313, -84.4582971 11.6843178)"
267802044,3a Avenida SO,residential,False,False,100.551,,,,"LINESTRING (-84.4562896 11.683877, -84.4560891 11.6829943)"
267802044,3a Avenida SO,residential,False,True,99.923,,,,"LINESTRING (-84.4562896 11.683877, -84.4565166 11.6847477)"
326114957,5a Calle S,residential,False,False,98.234,,,,"LINESTRING (-84.4562896 11.683877, -84.4554137 11.6840885)"
326114957,5a Calle S,residential,False,True,99.353,,,,"LINESTRING (-84.4562896 11.683877, -84.4571755 11.6836632)"
267802044,3a Avenida SO,residential,False,False,99.923,,,,"LINESTRING (-84.4565166 11.6847477, -84.4562896 11.683877)"
267802044,3a Avenida SO,residential,False,True,99.734,,,,"LINESTRING (-84.4565166 11.6847477, -84.4567344 11.6856189)"
484769625,4a Calle S,residential,False,False,99.096,,,,"LINESTRING (-84.4565166 11.6847477, -84.455633 11.684961)"
484769625,4a Calle S,residential,False,True,100.521,,,,"LINESTRING (-84.4565166 11.6847477, -84.4574129 11.6845313)"
326114958,5a Calle S,residential,False,False,97.782,,,,"LINESTRING (-84.4536642 11.6845109, -84.4545361 11.6843005)"
326114960,,residential,False,False,100.575,,,,"LINESTRING (-84.4536642 11.6845109, -84.4534185 11.683639)"
326993666,5a Calle S,residential,False,True,103.113,,,,"LINESTRING (-84.4536642 11.6845109, -84.4527545 11.6847684)"
591307652,Avenida Central,residential,False,True,105.137,,,,"LINESTRING (-84.4536642 11.6845109, -84.4538517 11.6850127, -84.4538932 11.6852602, -84.4539007 11.6854204)"
326993666,5a Calle S,residential,False,False,103.113,,,,"LINESTRING (-84.4527545 11.6847684, -84.4536642 11.6845109)"
326993666,5a Calle S,residential,False,True,97.37,,,,"LINESTRING (-84.4527545 11.6847684, -84.4518841 11.6849691)"
590592709,1a Avenida SE,residential,False,False,100.254,,20,,"LINESTRING (-84.4527545 11.6847684, -84.4529991 11.6856376)"
590592709,1a Avenida SE,residential,False,True,104.007,,20,,"LINESTRING (-84.4527545 11.6847684, -84.4525223 11.6838611)"
267802039,3a Calle SO,residential,False,False,101.182,,,,"LINESTRING (-84.4576366 11.6854011, -84.4567344 11.6856189)"
267802039,3a Calle SO,residential,False,True,100.072,,,,"LINESTRING (-84.4576366 11.6854011, -84.4585289 11.6851857)"
267802047,4a Avenida SO,residential,False,False,99.738,,,,"LINESTRING (-84.4576366 11.6854011, -84.4574129 11.6845313)"
267802047,4a Avenida SO,residential,False,True,103.4,,,,"LINESTRING (-84.4576366 11.6854011, -84.4578658 11.6863035)"
267802058,2a Avenida SE,residential,False,False,96.697,,,,"LINESTRING (-84.4518841 11.6849691, -84.4520721 11.685819)"
326993666,5a Calle S,residential,False,False,97.37,,,,"LINESTRING (-84.4518841 11.6849691, -84.4527545 11.6847684)"
267802039,3a Calle SO,residential,False,False,98.974,,,,"LINESTRING (-84.4567344 11.6856189, -84.4558519 11.685832)"
267802039,3a Calle SO,residential,False,True,101.182,,,,"LINESTRING (-84.4567344 11.6856189, -84.4576366 11.6854011)"
267802044,3a Avenida SO,residential,False,False,99.734,,,,"LINESTRING (-84.4567344 11.6856189, -84.4565166 11.6847477)"
267802044,3a Avenida SO,residential,False,True,103.05,,,,"LINESTRING (-84.4567344 11.6856189, -84.4569675 11.6865171)"
