osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,name,geometry,bridge
"[592130028, 592130029]",2,residential,35,False,False,169.65999999999997,,"['5a Avenida SO', '3a Calle SO']","LINESTRING (-86.8186649 12.9616311, -86.8185847 12.9612958, -86.8185537 12.9613033, -86.817617 12.9614849, -86.8174954 12.9614849, -86.8173919 12.9614925)",
592130027,2,residential,35,False,True,17.766,,,"LINESTRING (-86.8173738 12.9616513, -86.8173919 12.9614925)",
273177445,2,residential,35,False,False,120.49100000000001,,3a Avenida SO,"LINESTRING (-86.8165044 12.9618455, -86.8162612 12.9619564, -86.8161603 12.9619943, -86.8154384 12.9621304)",
273177439,2,residential,35,False,False,70.673,,,"LINESTRING (-86.8173764 12.9621279, -86.8173919 12.9614925)",
273177439,2,residential,35,False,True,25.544,,,"LINESTRING (-86.8173764 12.9621279, -86.817366 12.9623574)",
273177368,2,residential,35,False,False,150.596,,2a Avenida SO,"LINESTRING (-86.8173764 12.9621279, -86.8174695 12.9621178, -86.8179171 12.9619539, -86.8180595 12.9618959, -86.8186649 12.9616311)",
273177445,2,residential,35,False,False,82.593,,3a Avenida SO,"LINESTRING (-86.8154384 12.9621304, -86.8146921 12.9622813)",
273177445,2,residential,35,False,True,120.49100000000001,,3a Avenida SO,"LINESTRING (-86.8154384 12.9621304, -86.8161603 12.9619943, -86.8162612 12.9619564, -86.8165044 12.9618455)",
764041810,2,residential,35,False,False,98.758,,1a Avenida SO,"LINESTRING (-86.8154384 12.9621304, -86.8154513 12.9618934, -86.8155108 12.9613992, -86.8155651 12.9612554)",
764041810,2,residential,35,False,True,77.947,,1a Avenida SO,"LINESTRING (-86.8154384 12.9621304, -86.815428 12.962201, -86.8155486 12.9628196)",
273177370,2,residential,35,False,False,78.775,,Avenida Central,"LINESTRING (-86.8146921 12.9622813, -86.8148582 12.962971)",
273177370,2,residential,35,False,True,45.582,,Avenida Central,"LINESTRING (-86.8146921 12.9622813, -86.8146239 12.9618768)",
273177445,2,residential,35,False,True,82.593,,3a Avenida SO,"LINESTRING (-86.8146921 12.9622813, -86.8154384 12.9621304)",
592145744,2,residential,35,False,False,89.517,,3a Avenida SE,"LINESTRING (-86.8146921 12.9622813, -86.8138828 12.9624428)",
273177406,2,residential,35,False,False,110.344,,2a Avenida SO,"LINESTRING (-86.817366 12.9623574, -86.8164345 12.9627583)",
273177439,2,residential,35,False,False,25.544,,,"LINESTRING (-86.817366 12.9623574, -86.8173764 12.9621279)",
273177439,2,residential,35,False,True,102.398,,,"LINESTRING (-86.817366 12.9623574, -86.8175109 12.963013, -86.8175471 12.9631264, -86.8175948 12.9632494)",
273177437,2,residential,35,False,False,80.557,,,"LINESTRING (-86.8138828 12.9624428, -86.814026 12.9631537)",
592145744,2,residential,35,False,False,110.951,,3a Avenida SE,"LINESTRING (-86.8138828 12.9624428, -86.8128797 12.9626429)",
592145744,2,residential,35,False,True,89.517,,3a Avenida SE,"LINESTRING (-86.8138828 12.9624428, -86.8146921 12.9622813)",
592145744,2,residential,35,False,True,110.951,,3a Avenida SE,"LINESTRING (-86.8128797 12.9626429, -86.8138828 12.9624428)",
273177406,2,residential,35,False,False,94.596,,2a Avenida SO,"LINESTRING (-86.8164345 12.9627583, -86.8155858 12.9629575)",
273177406,2,residential,35,False,True,110.344,,2a Avenida SO,"LINESTRING (-86.8164345 12.9627583, -86.817366 12.9623574)",
273177418,2,residential,35,False,False,84.864,,,"LINESTRING (-86.8164345 12.9627583, -86.8166036 12.9635035)",
273177408,2,residential,35,False,False,76.683,,2a Avenida SO,"LINESTRING (-86.8155486 12.9628196, -86.8148582 12.962971)",
764041810,2,residential,35,False,True,15.855,,1a Avenida SO,"LINESTRING (-86.8155486 12.9628196, -86.8155858 12.9629575)",
764041810,2,residential,35,False,False,77.947,,1a Avenida SO,"LINESTRING (-86.8155486 12.9628196, -86.815428 12.962201, -86.8154384 12.9621304)",
273177406,2,residential,35,False,True,94.596,,2a Avenida SO,"LINESTRING (-86.8155858 12.9629575, -86.8164345 12.9627583)",
764041810,2,residential,35,False,False,15.855,,1a Avenida SO,"LINESTRING (-86.8155858 12.9629575, -86.8155486 12.9628196)",
764041810,2,residential,35,False,True,83.159,,1a Avenida SO,"LINESTRING (-86.8155858 12.9629575, -86.8157297 12.9636921)",
273177370,2,residential,35,False,False,99.595,,Avenida Central,"LINESTRING (-86.8148582 12.962971, -86.8151093 12.9638326)",
273177370,2,residential,35,False,True,78.775,,Avenida Central,"LINESTRING (-86.8148582 12.962971, -86.8146921 12.9622813)",
273177408,2,residential,35,False,True,76.683,,2a Avenida SO,"LINESTRING (-86.8148582 12.962971, -86.8155486 12.9628196)",
592145742,2,residential,35,False,False,92.438,,2a Avenida SE,"LINESTRING (-86.8148582 12.962971, -86.814026 12.9631537)",
273177433,2,residential,35,False,True,41.321,,,"LINESTRING (-86.8196715 12.9630003, -86.8197982 12.9633508)",
273177437,2,residential,35,False,False,98.108,,,"LINESTRING (-86.814026 12.9631537, -86.8142003 12.9640195)",
273177437,2,residential,35,False,True,80.557,,,"LINESTRING (-86.814026 12.9631537, -86.8138828 12.9624428)",
592145742,2,residential,35,False,True,92.438,,2a Avenida SE,"LINESTRING (-86.814026 12.9631537, -86.8148582 12.962971)",
592145737,2,residential,35,False,True,48.429,,Calle Central,"LINESTRING (-86.8202252 12.9632222, -86.8197982 12.9633508)",
592149735,,residential,,False,False,90.657,,,"LINESTRING (-86.8202252 12.9632222, -86.8199757 12.962444)",
273177433,2,residential,35,False,False,41.321,,,"LINESTRING (-86.8197982 12.9633508, -86.8196715 12.9630003)",
592145737,2,residential,35,False,False,48.429,,Calle Central,"LINESTRING (-86.8197982 12.9633508, -86.8202252 12.9632222)",
592145737,2,residential,35,False,True,53.343,,Calle Central,"LINESTRING (-86.8197982 12.9633508, -86.8193247 12.963482)",
273177433,2,residential,35,False,True,57.663,,,"LINESTRING (-86.8197982 12.9633508, -86.8198422 12.9635248, -86.8198603 12.9636509, -86.81985 12.9638627)",
273177432,2,residential,35,False,True,87.797,,,"LINESTRING (-86.8193247 12.963482, -86.8191032 12.9627225)",
592145737,2,residential,35,False,False,53.343,,Calle Central,"LINESTRING (-86.8193247 12.963482, -86.8197982 12.9633508)",
592145737,2,residential,35,False,True,206.113,,Calle Central,"LINESTRING (-86.8193247 12.963482, -86.8182509 12.9638098, -86.817498 12.9639963)",
592149733,2,residential,35,False,False,43.471000000000004,,,"LINESTRING (-86.8193247 12.963482, -86.819392 12.9636585, -86.8194308 12.963777, -86.8194256 12.9638551)",
592149733,2,residential,35,False,True,43.471000000000004,,,"LINESTRING (-86.8194256 12.9638551, -86.8194308 12.963777, -86.819392 12.9636585, -86.8193247 12.963482)",
273177433,2,residential,35,False,False,57.663,,,"LINESTRING (-86.81985 12.9638627, -86.8198603 12.9636509, -86.8198422 12.9635248, -86.8197982 12.9633508)",
273177391,2,residential,35,False,False,75.643,,,"LINESTRING (-86.817498 12.9639963, -86.817372 12.9633272)",
592145737,2,residential,35,False,True,84.945,,Calle Central,"LINESTRING (-86.817498 12.9639963, -86.8167347 12.9641703)",
592145737,2,residential,35,False,False,206.113,,Calle Central,"LINESTRING (-86.817498 12.9639963, -86.8182509 12.9638098, -86.8193247 12.963482)",
273177450,2,residential,35,False,True,45.164,,,"LINESTRING (-86.8123618 12.9640644, -86.8124058 12.9641048, -86.8124498 12.9642208, -86.8125113 12.9644362)",
592130025,2,residential,35,False,False,88.78,,1a Avenida SE,"LINESTRING (-86.8123618 12.9640644, -86.8122946 12.9640594, -86.8120953 12.9641022, -86.811922 12.9641275, -86.811552 12.9641703)",
1246218670,,residential,,False,False,85.231,,,"LINESTRING (-86.8123618 12.9640644, -86.8122217 12.9637094, -86.8122169 12.963672, -86.8122409 12.9636455, -86.812535 12.9635194)",
273177441,2,residential,35,False,False,123.406,,,"LINESTRING (-86.811552 12.9641703, -86.8117847 12.9652567)",
273177441,2,residential,35,False,True,141.25400000000002,,,"LINESTRING (-86.811552 12.9641703, -86.8114769 12.9637089, -86.8113376 12.9629173)",
592130025,2,residential,35,False,True,88.78,,1a Avenida SE,"LINESTRING (-86.811552 12.9641703, -86.811922 12.9641275, -86.8120953 12.9641022, -86.8122946 12.9640594, -86.8123618 12.9640644)",
273177418,2,residential,35,False,True,75.494,,,"LINESTRING (-86.8167347 12.9641703, -86.8166036 12.9635035)",
592145737,2,residential,35,False,False,84.945,,Calle Central,"LINESTRING (-86.8167347 12.9641703, -86.817498 12.9639963)",
592145737,2,residential,35,False,True,94.081,,Calle Central,"LINESTRING (-86.8167347 12.9641703, -86.8158836 12.9643375)",
"[592149731, 273177364]",2,residential,35,False,False,158.397,,1a Avenida NO,"LINESTRING (-86.8167347 12.9641703, -86.8168589 12.9647604, -86.8160361 12.9649419)",
273177372,2,residential,35,False,False,55.336,,Calle Central,"LINESTRING (-86.8143362 12.9646939, -86.8148343 12.9645842)",
273177372,2,residential,35,False,True,95.021,,Calle Central,"LINESTRING (-86.8143362 12.9646939, -86.8134809 12.9648824)",
273177437,2,residential,35,False,False,67.911,,,"LINESTRING (-86.8143362 12.9646939, -86.8144569 12.9652932)",
273177437,2,residential,35,False,True,76.422,,,"LINESTRING (-86.8143362 12.9646939, -86.8142003 12.9640195)",
273177372,2,residential,35,False,False,95.021,,Calle Central,"LINESTRING (-86.8134809 12.9648824, -86.8143362 12.9646939)",
273177372,2,residential,35,False,True,94.965,,Calle Central,"LINESTRING (-86.8134809 12.9648824, -86.8126262 12.9650712)",
273177430,2,residential,35,False,False,73.693,,,"LINESTRING (-86.8134809 12.9648824, -86.8133624 12.9642298)",
273177430,2,residential,35,False,True,67.369,,,"LINESTRING (-86.8134809 12.9648824, -86.8135892 12.965479)",
273177364,2,residential,35,False,False,77.264,,1a Avenida NO,"LINESTRING (-86.8160361 12.9649419, -86.8153426 12.9651034)",
1147460094,2,residential,35,False,False,69.208,,,"LINESTRING (-86.8160361 12.9649419, -86.8158836 12.9643375)",
"[592149731, 273177364]",2,residential,35,False,True,158.397,,1a Avenida NO,"LINESTRING (-86.8160361 12.9649419, -86.8168589 12.9647604, -86.8167347 12.9641703)",
"[1144415375, 1147460094, 1147460095]",2,residential,35,False,True,221.638,,,"LINESTRING (-86.8160361 12.9649419, -86.8162575 12.9659133, -86.8162739 12.966105, -86.8163621 12.9669062)",cantilever
273177364,2,residential,35,False,True,77.264,,1a Avenida NO,"LINESTRING (-86.8153426 12.9651034, -86.8160361 12.9649419)",
592145733,2,residential,35,False,False,98.268,,1a Avenida NE,"LINESTRING (-86.8153426 12.9651034, -86.8144569 12.9652932)",
"[1147460096, 1147460097, 592145736]",2,residential,35,False,False,150.489,,Avenida Central,"LINESTRING (-86.8153426 12.9651034, -86.815542 12.9660291, -86.8155755 12.9661813, -86.8156259 12.9664283)",cantilever
1147460097,2,residential,35,False,True,68.839,,Avenida Central,"LINESTRING (-86.8153426 12.9651034, -86.8152672 12.9645393, -86.8152658 12.9644891)",
273177437,2,residential,35,False,True,67.911,,,"LINESTRING (-86.8144569 12.9652932, -86.8143362 12.9646939)",
592145733,2,residential,35,False,False,96.267,,1a Avenida NE,"LINESTRING (-86.8144569 12.9652932, -86.8135892 12.965479)",
592145733,2,residential,35,False,True,98.268,,1a Avenida NE,"LINESTRING (-86.8144569 12.9652932, -86.8153426 12.9651034)",
273177430,2,residential,35,False,False,67.369,,,"LINESTRING (-86.8135892 12.965479, -86.8134809 12.9648824)",
273177430,2,residential,35,False,True,81.936,,,"LINESTRING (-86.8135892 12.965479, -86.8137209 12.9662046)",
592145733,2,residential,35,False,False,91.937,,1a Avenida NE,"LINESTRING (-86.8135892 12.965479, -86.8127605 12.9656563)",
592145733,2,residential,35,False,True,96.267,,1a Avenida NE,"LINESTRING (-86.8135892 12.965479, -86.8144569 12.9652932)",
592145724,2,residential,35,False,False,66.668,,,"LINESTRING (-86.8127605 12.9656563, -86.8126262 12.9650712)",
592145733,2,residential,35,False,False,93.205,,1a Avenida NE,"LINESTRING (-86.8127605 12.9656563, -86.8119204 12.9658362)",
592145733,2,residential,35,False,True,91.937,,1a Avenida NE,"LINESTRING (-86.8127605 12.9656563, -86.8135892 12.965479)",
"[592145724, 592145749]",2,residential,35,False,True,191.351,,2a Avenida NE,"LINESTRING (-86.8127605 12.9656563, -86.8129285 12.9665052, -86.8129052 12.966538, -86.812085 12.9667044)",
273177441,2,residential,35,False,False,98.173,,,"LINESTRING (-86.8119204 12.9658362, -86.812085 12.9667044)",
273177441,2,residential,35,False,True,66.094,,,"LINESTRING (-86.8119204 12.9658362, -86.8117847 12.9652567)",
592145733,2,residential,35,False,False,96.944,,1a Avenida NE,"LINESTRING (-86.8119204 12.9658362, -86.8110466 12.9660233)",
592145733,2,residential,35,False,True,93.205,,1a Avenida NE,"LINESTRING (-86.8119204 12.9658362, -86.8127605 12.9656563)",
363977054,2,tertiary,65,False,False,99.781,NN-270,NN-270,"LINESTRING (-86.8110466 12.9660233, -86.8112368 12.9669013)",
592145733,2,residential,35,False,True,96.944,,1a Avenida NE,"LINESTRING (-86.8110466 12.9660233, -86.8119204 12.9658362)",
273177430,2,residential,35,False,False,81.936,,,"LINESTRING (-86.8137209 12.9662046, -86.8135892 12.965479)",
592145736,2,residential,35,False,False,67.454,,Avenida Central,"LINESTRING (-86.8156259 12.9664283, -86.8157067 12.9670298)",
1094543840,,residential,,False,False,108.194,,,"LINESTRING (-86.8156259 12.9664283, -86.8146287 12.9663792)",
"[592145736, 1147460096, 1147460097]",2,residential,35,False,True,150.489,,Avenida Central,"LINESTRING (-86.8156259 12.9664283, -86.8155755 12.9661813, -86.815542 12.9660291, -86.8153426 12.9651034)",cantilever
273177441,2,residential,35,False,False,145.754,,,"LINESTRING (-86.812085 12.9667044, -86.8123179 12.9679954)",
273177441,2,residential,35,False,True,98.173,,,"LINESTRING (-86.812085 12.9667044, -86.8119204 12.9658362)",
592145749,2,residential,35,False,True,94.482,,2a Avenida NE,"LINESTRING (-86.812085 12.9667044, -86.8112368 12.9669013)",
"[592145724, 592145749]",2,residential,35,False,False,191.351,,2a Avenida NE,"LINESTRING (-86.812085 12.9667044, -86.8129052 12.966538, -86.8129285 12.9665052, -86.8127605 12.9656563)",
273177378,2,residential,35,False,False,72.336,,3a Avenida NO,"LINESTRING (-86.8163621 12.9669062, -86.8157067 12.9670298)",
1144415375,,residential,,False,True,93.203,,,"LINESTRING (-86.8163621 12.9669062, -86.8165432 12.9677256)",
"[1147460095, 1147460094, 1144415375]",2,residential,35,False,False,221.638,,,"LINESTRING (-86.8163621 12.9669062, -86.8162739 12.966105, -86.8162575 12.9659133, -86.8160361 12.9649419)",cantilever
273177378,2,residential,35,False,True,72.336,,3a Avenida NO,"LINESTRING (-86.8157067 12.9670298, -86.8163621 12.9669062)",
592145736,2,residential,35,False,False,90.131,,Avenida Central,"LINESTRING (-86.8157067 12.9670298, -86.815873 12.967824)",
592145736,2,residential,35,False,True,67.454,,Avenida Central,"LINESTRING (-86.8157067 12.9670298, -86.8156259 12.9664283)",
592145727,2,residential,35,False,False,102.944,,4a Avenida NO,"LINESTRING (-86.8174828 12.9675888, -86.8165432 12.9677256)",
592146679,2,residential,35,False,True,82.113,,2a Avenida NO,"LINESTRING (-86.8174828 12.9675888, -86.8176111 12.9683166)",
1248717394,,unclassified,,False,True,336.251,,,"LINESTRING (-86.8174828 12.9675888, -86.8184656 12.9665924, -86.8185568 12.9665296, -86.8186426 12.9665192, -86.8196527 12.9675823)",
592145727,2,residential,35,False,False,73.442,,4a Avenida NO,"LINESTRING (-86.8165432 12.9677256, -86.815873 12.967824)",
592145727,2,residential,35,False,True,102.944,,4a Avenida NO,"LINESTRING (-86.8165432 12.9677256, -86.8174828 12.9675888)",
1144415375,,residential,,False,False,93.203,,,"LINESTRING (-86.8165432 12.9677256, -86.8163621 12.9669062)",
1144415375,,residential,,False,True,94.142,,,"LINESTRING (-86.8165432 12.9677256, -86.8167166 12.9685552)",
592145727,2,residential,35,False,True,73.442,,4a Avenida NO,"LINESTRING (-86.815873 12.967824, -86.8165432 12.9677256)",
592145736,2,residential,35,False,False,98.21,,Avenida Central,"LINESTRING (-86.815873 12.967824, -86.8160438 12.9686914)",
592145736,2,residential,35,False,True,90.131,,Avenida Central,"LINESTRING (-86.815873 12.967824, -86.8157067 12.9670298)",
592146673,2,residential,35,False,False,63.255,,4a Avenida NE,"LINESTRING (-86.815873 12.967824, -86.8153019 12.9679418)",
592146673,2,residential,35,False,True,63.255,,4a Avenida NE,"LINESTRING (-86.8153019 12.9679418, -86.815873 12.967824)",
273177441,2,residential,35,False,True,145.754,,,"LINESTRING (-86.8123179 12.9679954, -86.812085 12.9667044)",
273177443,2,residential,35,False,False,125.394,,,"LINESTRING (-86.8114718 12.9680055, -86.8112368 12.9669013)",
273177451,2,residential,35,False,False,100.036,,5a Avenida NO,"LINESTRING (-86.8176291 12.9684187, -86.8167166 12.9685552)",
592146679,2,residential,35,False,False,11.519,,2a Avenida NO,"LINESTRING (-86.8176291 12.9684187, -86.8176111 12.9683166)",
273177451,2,residential,35,False,False,74.46,,5a Avenida NO,"LINESTRING (-86.8167166 12.9685552, -86.8160438 12.9686914)",
273177451,2,residential,35,False,True,100.036,,5a Avenida NO,"LINESTRING (-86.8167166 12.9685552, -86.8176291 12.9684187)",
1144415375,,residential,,False,False,94.142,,,"LINESTRING (-86.8167166 12.9685552, -86.8165432 12.9677256)",
273177451,2,residential,35,False,True,74.46,,5a Avenida NO,"LINESTRING (-86.8160438 12.9686914, -86.8167166 12.9685552)",
592145736,2,residential,35,False,True,98.21,,Avenida Central,"LINESTRING (-86.8160438 12.9686914, -86.815873 12.967824)",
592146675,2,residential,35,False,False,41.321000000000005,,5a Avenida NE,"LINESTRING (-86.8160438 12.9686914, -86.8158983 12.968712, -86.8158416 12.9686906, -86.8157977 12.9686728, -86.8157556 12.9686799, -86.8157519 12.9687174, -86.8157666 12.9687584)",
592146675,2,residential,35,False,True,41.321000000000005,,5a Avenida NE,"LINESTRING (-86.8157666 12.9687584, -86.8157519 12.9687174, -86.8157556 12.9686799, -86.8157977 12.9686728, -86.8158416 12.9686906, -86.8158983 12.968712, -86.8160438 12.9686914)",
592145737,2,residential,35,False,False,94.081,,Calle Central,"LINESTRING (-86.8158836 12.9643375, -86.8167347 12.9641703)",
592145737,2,residential,35,False,True,69.035,,Calle Central,"LINESTRING (-86.8158836 12.9643375, -86.8152658 12.9644891)",
592149729,2,residential,35,False,False,73.677,,,"LINESTRING (-86.8158836 12.9643375, -86.8157297 12.9636921)",
1147460094,2,residential,35,False,True,69.208,,,"LINESTRING (-86.8158836 12.9643375, -86.8160361 12.9649419)",
273177372,2,residential,35,False,True,47.938,,Calle Central,"LINESTRING (-86.8152658 12.9644891, -86.8148343 12.9645842)",
592145737,2,residential,35,False,False,69.035,,Calle Central,"LINESTRING (-86.8152658 12.9644891, -86.8158836 12.9643375)",
1147460097,2,residential,35,False,True,74.943,,Avenida Central,"LINESTRING (-86.8152658 12.9644891, -86.8151093 12.9638326)",
1147460097,2,residential,35,False,False,68.839,,Avenida Central,"LINESTRING (-86.8152658 12.9644891, -86.8152672 12.9645393, -86.8153426 12.9651034)",
273177430,2,residential,35,False,True,93.725,,,"LINESTRING (-86.8132117 12.9633998, -86.8133624 12.9642298)",
592146680,2,secondary,65,False,False,99.488,NN-270,1a Calle SO,"LINESTRING (-86.8199757 12.962444, -86.8191032 12.9627225)",
592149735,,residential,,False,True,90.657,,,"LINESTRING (-86.8199757 12.962444, -86.8202252 12.9632222)",
592146680,2,secondary,65,False,False,164.039,NN-270,1a Calle SO,"LINESTRING (-86.8190206 12.9627537, -86.8175948 12.9632494)",
592146680,2,secondary,65,False,True,9.599,NN-270,1a Calle SO,"LINESTRING (-86.8190206 12.9627537, -86.8191032 12.9627225)",
1094543839,,residential,,False,False,130.643,,,"LINESTRING (-86.8190206 12.9627537, -86.8186649 12.9616311)",
1094543840,,residential,,False,True,108.194,,,"LINESTRING (-86.8146287 12.9663792, -86.8156259 12.9664283)",
592146679,2,residential,35,False,False,82.113,,2a Avenida NO,"LINESTRING (-86.8176111 12.9683166, -86.8174828 12.9675888)",
592146679,2,residential,35,False,True,11.519,,2a Avenida NO,"LINESTRING (-86.8176111 12.9683166, -86.8176291 12.9684187)",
1094543841,,residential,,False,False,118.201,,,"LINESTRING (-86.8176111 12.9683166, -86.8186864 12.9681379)",
1094543841,,residential,,False,False,121.575,,,"LINESTRING (-86.8186864 12.9681379, -86.8196527 12.9675823)",
1094543841,,residential,,False,True,118.201,,,"LINESTRING (-86.8186864 12.9681379, -86.8176111 12.9683166)",
1094543842,,residential,,False,False,64.201,,,"LINESTRING (-86.8186864 12.9681379, -86.8186507 12.9678865, -86.8185069 12.9677162, -86.8184234 12.967653)",
1094543842,,residential,,False,True,104.021,,,"LINESTRING (-86.8186864 12.9681379, -86.8187883 12.9685293, -86.8192662 12.9682728)",
1094543841,,residential,,False,True,121.575,,,"LINESTRING (-86.8196527 12.9675823, -86.8186864 12.9681379)",
1248717394,,unclassified,,False,False,336.251,,,"LINESTRING (-86.8196527 12.9675823, -86.8186426 12.9665192, -86.8185568 12.9665296, -86.8184656 12.9665924, -86.8174828 12.9675888)",
1094543842,,residential,,False,False,104.021,,,"LINESTRING (-86.8192662 12.9682728, -86.8187883 12.9685293, -86.8186864 12.9681379)",
