osmid,name,highway,oneway,reversed,length,lanes,maxspeed,ref,bridge,geometry
405361684,Primera Calle Del Barrio Reperto Bartolomé,residential,False,True,101.179,,,,,"LINESTRING (-85.9526718 11.9446806, -85.9536014 11.9446519)"
405361687,Calle Mario José Rojas Cruz,residential,False,False,103.267,2,40,,,"LINESTRING (-85.9526718 11.9446806, -85.9528822 11.9455862)"
405361687,Calle Mario José Rojas Cruz,residential,False,True,44.776,2,40,,,"LINESTRING (-85.9526718 11.9446806, -85.9525863 11.9442867)"
27408000,,residential,False,True,72.394,,,,,"LINESTRING (-85.9524488 11.9428081, -85.9531117 11.9427511)"
27424869,,living_street,False,False,55.212,,,,,"LINESTRING (-85.9524488 11.9428081, -85.9519428 11.9428465)"
405361687,Calle Mario José Rojas Cruz,residential,False,False,99.971,2,40,,,"LINESTRING (-85.9524488 11.9428081, -85.9524955 11.943706)"
27424771,,residential,False,True,109.939,,,,,"LINESTRING (-85.9524955 11.943706, -85.9534966 11.9435709)"
405361687,Calle Mario José Rojas Cruz,residential,False,False,65.322,2,40,,,"LINESTRING (-85.9524955 11.943706, -85.9525863 11.9442867)"
405361687,Calle Mario José Rojas Cruz,residential,False,True,99.971,2,40,,,"LINESTRING (-85.9524955 11.943706, -85.9524488 11.9428081)"
290560593,,living_street,False,False,90.678,,,,,"LINESTRING (-85.9528822 11.9455862, -85.9537145 11.9455418)"
405361687,Calle Mario José Rojas Cruz,residential,False,False,78.213,2,40,,,"LINESTRING (-85.9528822 11.9455862, -85.9529999 11.9462801)"
405361687,Calle Mario José Rojas Cruz,residential,False,True,103.267,2,40,,,"LINESTRING (-85.9528822 11.9455862, -85.9526718 11.9446806)"
"[1209842745, 284848699, 276286671]","['Avenida España', 'Carretera a Malacatoya']",secondary,False,False,332.814,,,39,yes,"LINESTRING (-85.9458013 11.9455825, -85.9458106 11.9465821, -85.9458149 11.9466527, -85.945833 11.947684, -85.9458585 11.9485749)"
"[405361675, 414216099]",Calle Carlos José Méndez Pérez,residential,False,True,88.362,,,,,"LINESTRING (-85.9458013 11.9455825, -85.9463206 11.9455507, -85.946611 11.9455215)"
412524249,,residential,False,True,81.84599999999998,,,,,"LINESTRING (-85.9458585 11.9485749, -85.9460716 11.9485687, -85.9462447 11.9485647, -85.9462795 11.9485639, -85.9463641 11.9485552, -85.9464037 11.9485434, -85.9464315 11.9485294, -85.9464466 11.9485014, -85.9464579 11.9484712, -85.9464581 11.9483653)"
"[1209842745, 284848699, 276286671]","['Avenida España', 'Carretera a Malacatoya']",secondary,False,True,332.81399999999996,,,39,yes,"LINESTRING (-85.9458585 11.9485749, -85.945833 11.947684, -85.9458149 11.9466527, -85.9458106 11.9465821, -85.9458013 11.9455825)"
405361684,Primera Calle Del Barrio Reperto Bartolomé,residential,False,False,101.179,,,,,"LINESTRING (-85.9536014 11.9446519, -85.9526718 11.9446806)"
27407987,,residential,False,False,121.244,,,,,"LINESTRING (-85.9536014 11.9446519, -85.9535168 11.9442798, -85.9534966 11.9435709)"
412501036,,residential,False,True,100.504,,,,,"LINESTRING (-85.9536014 11.9446519, -85.9537083 11.9450377, -85.9537145 11.9455418)"
27407987,,residential,False,True,96.127,,,,,"LINESTRING (-85.953541 11.9427075, -85.9534966 11.9435709)"
27408000,,residential,False,False,46.954,,,,,"LINESTRING (-85.953541 11.9427075, -85.9531117 11.9427511)"
27408020,Avenida Urania Quintana Primera Etapa,residential,False,False,28.837,,,,,"LINESTRING (-85.9505632 11.9431996, -85.9505407 11.9429412)"
27408020,Avenida Urania Quintana Primera Etapa,residential,False,True,49.37,,,,,"LINESTRING (-85.9505632 11.9431996, -85.9505866 11.943643)"
"[27424976, 290559536]",,living_street,False,True,172.069,,,,,"LINESTRING (-85.9505632 11.9431996, -85.9496433 11.9432414, -85.9496337 11.9429573, -85.9495955 11.942597)"
27408020,Avenida Urania Quintana Primera Etapa,residential,False,False,42.068,,,,,"LINESTRING (-85.9507035 11.9451521, -85.9506711 11.9447751)"
27408035,Calle Carlos José Méndez Pérez,residential,False,False,69.119,,,,,"LINESTRING (-85.9507035 11.9451521, -85.9500711 11.945212)"
27408020,Avenida Urania Quintana Primera Etapa,residential,False,True,150.219,,,,,"LINESTRING (-85.9507035 11.9451521, -85.9507511 11.9454194, -85.9507955 11.9455491, -85.9508946 11.9456595, -85.9509875 11.9458324, -85.9510877 11.9460497, -85.9511089 11.9464113)"
27408020,Avenida Urania Quintana Primera Etapa,residential,False,False,53.559,,,,,"LINESTRING (-85.9511306 11.9468925, -85.9511089 11.9464113)"
27424780,,residential,False,False,75.106,,,,,"LINESTRING (-85.9511306 11.9468925, -85.9504406 11.9469155)"
27424780,,residential,False,True,89.337,,,,,"LINESTRING (-85.9511306 11.9468925, -85.9519506 11.9468489)"
27408020,Avenida Urania Quintana Primera Etapa,residential,False,True,48.812,,,,,"LINESTRING (-85.9511306 11.9468925, -85.9511506 11.9472154, -85.951155 11.9473308)"
284848734,Avenida Urania Quintana Primera Etapa,living_street,False,False,42.058,,,,,"LINESTRING (-85.9511768 11.9479107, -85.9511954 11.9482885)"
27408020,Avenida Urania Quintana Primera Etapa,residential,False,False,64.526,,,,,"LINESTRING (-85.9511768 11.9479107, -85.9511708 11.9477514, -85.9511629 11.9475416, -85.951155 11.9473308)"
27408026,La Última Calle De La Villa Sandino,residential,False,False,163.563,,,,,"LINESTRING (-85.9511768 11.9479107, -85.9500896 11.9479571, -85.9496747 11.9479748)"
27408026,La Última Calle De La Villa Sandino,residential,False,False,102.538,,,,,"LINESTRING (-85.9496747 11.9479748, -85.948733 11.9480142)"
284848717,,living_street,False,True,40.727,,,,,"LINESTRING (-85.9496747 11.9479748, -85.9496889 11.9483408)"
27408026,La Última Calle De La Villa Sandino,residential,False,True,163.563,,,,,"LINESTRING (-85.9496747 11.9479748, -85.9500896 11.9479571, -85.9511768 11.9479107)"
27408026,La Última Calle De La Villa Sandino,residential,False,True,13.054,,,,,"LINESTRING (-85.9471995 11.9477967, -85.947304 11.9478544)"
984273624,,residential,False,True,83.44,,,,,"LINESTRING (-85.9471995 11.9477967, -85.9464325 11.9477993)"
27408026,La Última Calle De La Villa Sandino,residential,False,False,59.4,,,,,"LINESTRING (-85.9471995 11.9477967, -85.9470023 11.9476006, -85.946906 11.9474602, -85.9468717 11.9474061, -85.9468575 11.9473837)"
27408035,Calle Carlos José Méndez Pérez,residential,False,True,72.127,,,,,"LINESTRING (-85.946611 11.9455215, -85.947271 11.9454598)"
27408026,La Última Calle De La Villa Sandino,residential,False,True,209.422,,,,,"LINESTRING (-85.946611 11.9455215, -85.9466469 11.9458769, -85.9466854 11.9463208, -85.9467029 11.9465366, -85.9467287 11.9467803, -85.9467464 11.946975, -85.9467689 11.9470858, -85.9467725 11.9471022, -85.9467963 11.9472116, -85.9468575 11.9473837)"
"[405361675, 414216099]",Calle Carlos José Méndez Pérez,residential,False,False,88.362,,,,,"LINESTRING (-85.946611 11.9455215, -85.9463206 11.9455507, -85.9458013 11.9455825)"
27408035,Calle Carlos José Méndez Pérez,residential,False,False,37.474,,,,,"LINESTRING (-85.9484981 11.945369, -85.9481547 11.9453956)"
27408035,Calle Carlos José Méndez Pérez,residential,False,True,85.659,,,,,"LINESTRING (-85.9484981 11.945369, -85.949281 11.9452868)"
"[419104993, 419104986, 50652377]",,residential,False,True,209.246,,,,,"LINESTRING (-85.9484981 11.945369, -85.9485339 11.9457043, -85.9486196 11.9466336, -85.9486497 11.9469517, -85.9486736 11.9472429)"
27424764,,residential,False,True,38.275,,,,,"LINESTRING (-85.9519464 11.9425023, -85.9519428 11.9428465)"
27424776,,living_street,False,True,155.975,,,,,"LINESTRING (-85.9519464 11.9425023, -85.9510259 11.942561, -85.9505161 11.9425992)"
27407987,,residential,False,False,96.127,,,,,"LINESTRING (-85.9534966 11.9435709, -85.953541 11.9427075)"
27424771,,residential,False,False,109.939,,,,,"LINESTRING (-85.9534966 11.9435709, -85.9524955 11.943706)"
27407987,,residential,False,True,121.244,,,,,"LINESTRING (-85.9534966 11.9435709, -85.9535168 11.9442798, -85.9536014 11.9446519)"
284848722,,residential,False,False,83.196,,,,,"LINESTRING (-85.9530702 11.9467867, -85.9532132 11.9475217)"
405361687,Calle Mario José Rojas Cruz,residential,False,True,7.536,2,40,,,"LINESTRING (-85.9530702 11.9467867, -85.9530669 11.946719)"
27424780,,residential,False,False,33.128,,,,,"LINESTRING (-85.9530702 11.9467867, -85.9529085 11.9467991, -85.9527666 11.9468099)"
412483739,,residential,False,False,67.805,,,,,"LINESTRING (-85.9528123 11.9472616, -85.9529057 11.9478645)"
412483739,,residential,False,True,50.472,,,,,"LINESTRING (-85.9528123 11.9472616, -85.9527666 11.9468099)"
290560591,,residential,False,False,92.601,,,,,"LINESTRING (-85.9528123 11.9472616, -85.9524177 11.9472787, -85.9519624 11.9473073)"
290560580,,living_street,False,False,48.976,,,,,"LINESTRING (-85.9529057 11.9478645, -85.952973 11.9483)"
412483739,,residential,False,True,67.805,,,,,"LINESTRING (-85.9529057 11.9478645, -85.9528123 11.9472616)"
"[27424793, 412483740]",,residential,False,False,154.528,,,,,"LINESTRING (-85.9529057 11.9478645, -85.952798 11.9478697, -85.9524584 11.9478743, -85.9520457 11.9478484, -85.9520189 11.9477105, -85.9519624 11.9473073)"
27424780,,residential,False,False,89.337,,,,,"LINESTRING (-85.9519506 11.9468489, -85.9511306 11.9468925)"
27424780,,residential,False,True,78.638,,,,,"LINESTRING (-85.9519506 11.9468489, -85.9526726 11.9468144)"
412483740,,residential,False,True,50.988,,,,,"LINESTRING (-85.9519506 11.9468489, -85.9519624 11.9473073)"
27408026,La Última Calle De La Villa Sandino,residential,False,False,209.42199999999997,,,,,"LINESTRING (-85.9468575 11.9473837, -85.9467963 11.9472116, -85.9467725 11.9471022, -85.9467689 11.9470858, -85.9467464 11.946975, -85.9467287 11.9467803, -85.9467029 11.9465366, -85.9466854 11.9463208, -85.9466469 11.9458769, -85.946611 11.9455215)"
27408026,La Última Calle De La Villa Sandino,residential,False,True,59.4,,,,,"LINESTRING (-85.9468575 11.9473837, -85.9468717 11.9474061, -85.946906 11.9474602, -85.9470023 11.9476006, -85.9471995 11.9477967)"
27424804,,residential,False,False,83.97300000000001,,,,,"LINESTRING (-85.9468575 11.9473837, -85.9466816 11.9473894, -85.9465934 11.9474019, -85.9465244 11.9474109, -85.9464647 11.9474557, -85.9464322 11.9474986, -85.9464325 11.9477993)"
27424804,,residential,False,True,62.998,,,,,"LINESTRING (-85.9464581 11.9483653, -85.9464325 11.9477993)"
