osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry
488266036,residential,False,False,113.227,,,,,"LINESTRING (-84.9616545 13.1708517, -84.9623935 13.1715722)"
1089712654,trunk,False,True,76.029,2,21,Carretera Rio Blanco - Mulukuku,80,"LINESTRING (-84.9616545 13.1708517, -84.9610252 13.1711551)"
1089712654,trunk,False,False,101.209,2,21,Carretera Rio Blanco - Mulukuku,80,"LINESTRING (-84.9616545 13.1708517, -84.9621359 13.1706233, -84.9624771 13.1704214)"
488266036,residential,False,True,113.227,,,,,"LINESTRING (-84.9623935 13.1715722, -84.9616545 13.1708517)"
591225179,residential,False,False,72.049,,,,,"LINESTRING (-84.9623935 13.1715722, -84.9629459 13.1712109)"
591225179,residential,False,True,80.377,,,,,"LINESTRING (-84.9623935 13.1715722, -84.9617481 13.1719294)"
488266036,residential,False,False,125.109,,,,,"LINESTRING (-84.9623935 13.1715722, -84.9625323 13.171915, -84.9625517 13.1720218, -84.9628303 13.1726105)"
488266036,residential,False,False,86.413,,,,,"LINESTRING (-84.9628303 13.1726105, -84.9632611 13.1732647)"
488266039,residential,False,False,89.85,,,,,"LINESTRING (-84.9628303 13.1726105, -84.9635018 13.1721357)"
488266036,residential,False,True,125.109,,,,,"LINESTRING (-84.9628303 13.1726105, -84.9625517 13.1720218, -84.9625323 13.171915, -84.9623935 13.1715722)"
488266039,residential,False,True,161.294,,,,,"LINESTRING (-84.9628303 13.1726105, -84.9625498 13.1727574, -84.9624798 13.1727131, -84.9617481 13.1719294)"
488266036,residential,False,True,69.037,,,,,"LINESTRING (-84.9637105 13.1739389, -84.9633648 13.1734172)"
488266039,residential,False,False,116.357,,,,,"LINESTRING (-84.9610252 13.1711551, -84.9617481 13.1719294)"
1089712654,trunk,False,False,76.029,2,21,Carretera Rio Blanco - Mulukuku,80,"LINESTRING (-84.9610252 13.1711551, -84.9616545 13.1708517)"
1089712654,trunk,False,True,139.692,2,21,Carretera Rio Blanco - Mulukuku,80,"LINESTRING (-84.9610252 13.1711551, -84.9598664 13.1717075)"
488266039,residential,False,True,106.765,,,,,"LINESTRING (-84.9642997 13.1715715, -84.9635018 13.1721357)"
488266039,residential,False,False,106.765,,,,,"LINESTRING (-84.9635018 13.1721357, -84.9642997 13.1715715)"
488266039,residential,False,True,89.85,,,,,"LINESTRING (-84.9635018 13.1721357, -84.9628303 13.1726105)"
488266042,residential,False,False,84.404,,,,,"LINESTRING (-84.9635018 13.1721357, -84.9639056 13.172785)"
591225179,residential,False,True,120.102,,,,,"LINESTRING (-84.9635018 13.1721357, -84.9631515 13.171687, -84.9629459 13.1712109)"
488266042,residential,False,True,96.543,,,,,"LINESTRING (-84.9644159 13.173497, -84.9639056 13.172785)"
488266044,residential,False,False,125.594,,,,,"LINESTRING (-84.9598664 13.1717075, -84.9603861 13.1727173)"
1089712654,trunk,False,False,139.692,2,21,Carretera Rio Blanco - Mulukuku,80,"LINESTRING (-84.9598664 13.1717075, -84.9610252 13.1711551)"
"[591225184, 591225185]",residential,False,False,291.763,,,,,"LINESTRING (-84.9598664 13.1717075, -84.9597722 13.1715138, -84.9595836 13.1711356, -84.9595762 13.1711291, -84.9595628 13.1711293, -84.959192 13.1713283, -84.9588 13.1715235, -84.9587309 13.1715453, -84.9586699 13.1715414, -84.9586292 13.1715057, -84.9581667 13.1706785)"
488266044,residential,False,True,197.437,,,,,"LINESTRING (-84.9614793 13.1739038, -84.9612261 13.1739243, -84.9610467 13.1738935, -84.960957 13.1738267, -84.9603861 13.1727173)"
488266044,residential,False,True,125.594,,,,,"LINESTRING (-84.9603861 13.1727173, -84.9598664 13.1717075)"
488266044,residential,False,False,197.43700000000004,,,,,"LINESTRING (-84.9603861 13.1727173, -84.960957 13.1738267, -84.9610467 13.1738935, -84.9612261 13.1739243, -84.9614793 13.1739038)"
502968729,residential,False,False,171.666,,,,,"LINESTRING (-84.9603861 13.1727173, -84.9612972 13.1722247, -84.9617481 13.1719294)"
"[502968730, 591225178]",residential,False,"[False, True]",588.4010000000001,,,,,"LINESTRING (-84.9603861 13.1727173, -84.9595871 13.1730801, -84.9595401 13.1732629, -84.9596273 13.1734458, -84.9598956 13.1737396, -84.9603516 13.1744057, -84.9605715 13.1753198, -84.9607003 13.17547, -84.9608935 13.1754397, -84.9613605 13.175342, -84.9619536 13.1752419, -84.9624042 13.1750646)"
488266039,residential,False,True,116.357,,,,,"LINESTRING (-84.9617481 13.1719294, -84.9610252 13.1711551)"
591225179,residential,False,False,80.377,,,,,"LINESTRING (-84.9617481 13.1719294, -84.9623935 13.1715722)"
488266039,residential,False,False,161.294,,,,,"LINESTRING (-84.9617481 13.1719294, -84.9624798 13.1727131, -84.9625498 13.1727574, -84.9628303 13.1726105)"
502968729,residential,False,True,171.666,,,,,"LINESTRING (-84.9617481 13.1719294, -84.9612972 13.1722247, -84.9603861 13.1727173)"
488266036,residential,False,False,69.037,,,,,"LINESTRING (-84.9633648 13.1734172, -84.9637105 13.1739389)"
488266036,residential,False,True,20.337,,,,,"LINESTRING (-84.9633648 13.1734172, -84.9632611 13.1732647)"
591225178,residential,False,False,271.827,,,,,"LINESTRING (-84.9633648 13.1734172, -84.9627475 13.1737982, -84.9627218 13.1738414, -84.9627288 13.1739028, -84.9627708 13.174046, -84.9630067 13.174594, -84.9630253 13.1746872, -84.9630253 13.1747554, -84.962981 13.1748281, -84.9628946 13.1748941, -84.9627661 13.1749827, -84.9625467 13.1750714, -84.9624042 13.1750646)"
"[591225178, 502968730]",residential,False,"[False, True]",588.4010000000001,,,,,"LINESTRING (-84.9624042 13.1750646, -84.9619536 13.1752419, -84.9613605 13.175342, -84.9608935 13.1754397, -84.9607003 13.17547, -84.9605715 13.1753198, -84.9603516 13.1744057, -84.9598956 13.1737396, -84.9596273 13.1734458, -84.9595401 13.1732629, -84.9595871 13.1730801, -84.9603861 13.1727173)"
591225178,residential,False,True,271.827,,,,,"LINESTRING (-84.9624042 13.1750646, -84.9625467 13.1750714, -84.9627661 13.1749827, -84.9628946 13.1748941, -84.962981 13.1748281, -84.9630253 13.1747554, -84.9630253 13.1746872, -84.9630067 13.174594, -84.9627708 13.174046, -84.9627288 13.1739028, -84.9627218 13.1738414, -84.9627475 13.1737982, -84.9633648 13.1734172)"
1016057889,residential,False,False,103.55100000000002,,,,,"LINESTRING (-84.9624042 13.1750646, -84.9624305 13.1749201, -84.9626773 13.1744865, -84.9628637 13.1742619)"
591225179,residential,False,True,72.049,,,,,"LINESTRING (-84.9629459 13.1712109, -84.9623935 13.1715722)"
591225182,residential,False,False,101.406,,,,,"LINESTRING (-84.9629459 13.1712109, -84.9624771 13.1704214)"
591225179,residential,False,False,120.102,,,,,"LINESTRING (-84.9629459 13.1712109, -84.9631515 13.171687, -84.9635018 13.1721357)"
488266042,residential,False,False,96.543,,,,,"LINESTRING (-84.9639056 13.172785, -84.9644159 13.173497)"
488266042,residential,False,True,84.404,,,,,"LINESTRING (-84.9639056 13.172785, -84.9635018 13.1721357)"
591225180,residential,False,False,83.334,,,,,"LINESTRING (-84.9639056 13.172785, -84.9645221 13.1723363)"
591225181,residential,False,False,87.831,,,,,"LINESTRING (-84.9639056 13.172785, -84.9632611 13.1732647)"
591225180,residential,False,True,83.334,,,,,"LINESTRING (-84.9645221 13.1723363, -84.9639056 13.172785)"
488266036,residential,False,False,20.337,,,,,"LINESTRING (-84.9632611 13.1732647, -84.9633648 13.1734172)"
488266036,residential,False,True,86.413,,,,,"LINESTRING (-84.9632611 13.1732647, -84.9628303 13.1726105)"
591225181,residential,False,True,87.831,,,,,"LINESTRING (-84.9632611 13.1732647, -84.9639056 13.172785)"
591225182,residential,False,True,101.406,,,,,"LINESTRING (-84.9624771 13.1704214, -84.9629459 13.1712109)"
1089712654,trunk,False,True,101.209,2,21,Carretera Rio Blanco - Mulukuku,80,"LINESTRING (-84.9624771 13.1704214, -84.9621359 13.1706233, -84.9616545 13.1708517)"
"[591225184, 591225185]",residential,False,True,291.76300000000003,,,,,"LINESTRING (-84.9581667 13.1706785, -84.9586292 13.1715057, -84.9586699 13.1715414, -84.9587309 13.1715453, -84.9588 13.1715235, -84.959192 13.1713283, -84.9595628 13.1711293, -84.9595762 13.1711291, -84.9595836 13.1711356, -84.9597722 13.1715138, -84.9598664 13.1717075)"
1016057889,residential,False,True,103.551,,,,,"LINESTRING (-84.9628637 13.1742619, -84.9626773 13.1744865, -84.9624305 13.1749201, -84.9624042 13.1750646)"
