osmid,highway,oneway,reversed,length,geometry,lanes,name
161037741,unclassified,False,True,84.58,"LINESTRING (-86.5645754 12.2603574, -86.5644809 12.2604347, -86.5643303 12.2605245, -86.5639934 12.2607615, -86.5639494 12.2608064)",,
591082023,unclassified,False,True,121.93,"LINESTRING (-86.5645754 12.2603574, -86.5646555 12.2605973, -86.5646994 12.2614404)",,
591082029,tertiary,False,True,15.032,"LINESTRING (-86.5671762 12.2604946, -86.5671852 12.2606295)",2,
401313580,residential,False,False,100.357,"LINESTRING (-86.5671762 12.2604946, -86.5670119 12.2607985, -86.5668724 12.2608928, -86.5666578 12.2609924, -86.5664965 12.2610248)",,
591082029,tertiary,False,False,15.032,"LINESTRING (-86.5671852 12.2606295, -86.5671762 12.2604946)",2,
591082029,tertiary,False,True,85.513,"LINESTRING (-86.5671852 12.2606295, -86.5672146 12.261398)",2,
161037739,unclassified,False,False,77.485,"LINESTRING (-86.5639494 12.2608064, -86.5640159 12.2615002)",,
161037741,unclassified,False,False,84.58000000000001,"LINESTRING (-86.5639494 12.2608064, -86.5639934 12.2607615, -86.5643303 12.2605245, -86.5644809 12.2604347, -86.5645754 12.2603574)",,
161037741,unclassified,False,True,90.52300000000001,"LINESTRING (-86.5639494 12.2608064, -86.5638786 12.2608787, -86.5637714 12.2609959, -86.5636514 12.2611281, -86.5635187 12.2612478, -86.5634345 12.2612902, -86.5633213 12.2613004)",,
1093265858,residential,False,False,117.497,"LINESTRING (-86.5624424 12.2609291, -86.5613654 12.2608345)",,
161037744,residential,False,True,87.93199999999999,"LINESTRING (-86.5624424 12.2609291, -86.5624016 12.2614005, -86.5624199 12.2617177)",,Avenida Central
591082951,residential,False,True,130.754,"LINESTRING (-86.5601854 12.2612915, -86.5603334 12.2613439, -86.5603513 12.2615085, -86.5604125 12.2617579, -86.5605742 12.2623368)",,3a Avenida SE
591080279,residential,False,True,29.948,"LINESTRING (-86.5633213 12.2613004, -86.5633476 12.2615685)",,1a Avenida SO
161037741,unclassified,False,False,90.52299999999998,"LINESTRING (-86.5633213 12.2613004, -86.5634345 12.2612902, -86.5635187 12.2612478, -86.5636514 12.2611281, -86.5637714 12.2609959, -86.5638786 12.2608787, -86.5639494 12.2608064)",,
161037804,unclassified,False,True,107.47,"LINESTRING (-86.5672146 12.261398, -86.5662282 12.2614688)",,
591082029,tertiary,False,False,85.513,"LINESTRING (-86.5672146 12.261398, -86.5671852 12.2606295)",2,
591082029,tertiary,False,True,87.939,"LINESTRING (-86.5672146 12.261398, -86.5672583 12.2621877)",2,
161037818,unclassified,False,False,74.565,"LINESTRING (-86.5646994 12.2614404, -86.5640159 12.2615002)",,
591082023,unclassified,False,True,112.025,"LINESTRING (-86.5646994 12.2614404, -86.5647549 12.2624464)",,
591082023,unclassified,False,False,121.93,"LINESTRING (-86.5646994 12.2614404, -86.5646555 12.2605973, -86.5645754 12.2603574)",,
161037739,unclassified,False,False,112.733,"LINESTRING (-86.5640159 12.2615002, -86.5639858 12.2625136)",,
161037739,unclassified,False,True,77.485,"LINESTRING (-86.5640159 12.2615002, -86.5639494 12.2608064)",,
161037818,unclassified,False,True,74.565,"LINESTRING (-86.5640159 12.2615002, -86.5646994 12.2614404)",,
