osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed
50532841,66,residential,False,True,85.654,"LINESTRING (-82.2940444 22.6835439, -82.294075 22.6839998, -82.2941074 22.6843119)",,,,
50532837,5,residential,False,False,24.834,"LINESTRING (-82.2957155 22.6854236, -82.2954749 22.6853991)",,,,
50532841,66,residential,False,True,109.518,"LINESTRING (-82.2941074 22.6843119, -82.2942001 22.6852931)",,,,
51063166,3,tertiary,False,True,57.971,"LINESTRING (-82.2941074 22.6843119, -82.2946723 22.684324)",,,,
50532841,66,residential,False,False,85.654,"LINESTRING (-82.2941074 22.6843119, -82.294075 22.6839998, -82.2940444 22.6835439)",,,,
"[51063166, 422888631]",3,tertiary,False,False,94.25699999999999,"LINESTRING (-82.2941074 22.6843119, -82.2935234 22.6844011, -82.293344 22.6844614, -82.2932215 22.6845156)",yes,,,
50617558,68,residential,False,True,79.946,"LINESTRING (-82.2951861 22.6843463, -82.2952912 22.6836339)",,,,
316109018,68,tertiary,False,False,114.303,"LINESTRING (-82.2951861 22.6843463, -82.2950378 22.6853651)",,,,
50532833,3,tertiary,False,True,283.204,"LINESTRING (-82.2951861 22.6843463, -82.2954679 22.684357, -82.2955892 22.6843256, -82.2956463 22.6843108, -82.295716 22.6842898, -82.2957471 22.6842804, -82.2958498 22.6842532, -82.2959684 22.6842217, -82.2978823 22.6838457)",,,,
51063166,3,tertiary,False,False,52.774,"LINESTRING (-82.2951861 22.6843463, -82.2950379 22.6843423, -82.2948019 22.6843312, -82.2946723 22.684324)",,,,
50532837,5,residential,False,True,41.414,"LINESTRING (-82.2942001 22.6852931, -82.2946028 22.685319)",,,,
50532841,66,residential,False,False,109.518,"LINESTRING (-82.2942001 22.6852931, -82.2941074 22.6843119)",,,,
50532841,66,residential,False,True,87.294,"LINESTRING (-82.2942001 22.6852931, -82.2942763 22.686075)",,,,
"[422888643, 50532837]",5,residential,False,False,52.708999999999996,"LINESTRING (-82.2942001 22.6852931, -82.2937915 22.6853009, -82.293688 22.6853177)",yes,,,
50617570,64,residential,False,True,101.219,"LINESTRING (-82.2932215 22.6845156, -82.293688 22.6853177)",,,,
"[51063166, 422888631]",3,tertiary,False,True,94.257,"LINESTRING (-82.2932215 22.6845156, -82.293344 22.6844614, -82.2935234 22.6844011, -82.2941074 22.6843119)",yes,,,
422888633,3,tertiary,False,False,94.717,"LINESTRING (-82.2932215 22.6845156, -82.2930092 22.684579, -82.2923432 22.6847781)",,,,
50532841,66,residential,False,False,5.567,"LINESTRING (-82.2942629 22.6863668, -82.2943049 22.6863351)",,,,
50617570,64,residential,False,False,46.985,"LINESTRING (-82.2942629 22.6863668, -82.2940429 22.6859962)",,,,
50617570,64,residential,False,True,121.56400000000001,"LINESTRING (-82.2942629 22.6863668, -82.2944697 22.6866654, -82.2946 22.6869298, -82.2946796 22.6873722)",,,,
50532834,62,residential,False,True,133.266,"LINESTRING (-82.2933358 22.6863082, -82.293827 22.6874177)",,,,
50532836,7,residential,False,False,80.412,"LINESTRING (-82.2933358 22.6863082, -82.2940429 22.6859962)",,,,
50532836,7,residential,False,True,62.414,"LINESTRING (-82.2933358 22.6863082, -82.2927761 22.6865282)",,,,
50532836,7,residential,False,False,103.549,"LINESTRING (-82.2912953 22.6871345, -82.2922128 22.6867464)",,,,
50532849,56,residential,False,False,48.707,"LINESTRING (-82.2912953 22.6871345, -82.2913912 22.6875635)",,,,
"[422888644, 422888638]","['5', '56']",residential,False,"[False, True]",239.803,"LINESTRING (-82.2912953 22.6871345, -82.2912766 22.6870517, -82.2912279 22.6869176, -82.2911956 22.6866563, -82.2911403 22.6864016, -82.2910333 22.6858821, -82.2919625 22.6856879)",,,,
50617563,58,residential,False,False,97.636,"LINESTRING (-82.2927008 22.6883527, -82.2924283 22.6875114)",,,,
51063173,11,residential,False,False,54.334,"LINESTRING (-82.2927008 22.6883527, -82.2932297 22.6883272)",,,,
"[50532849, 51063173]","['11', '56']",residential,False,True,210.57999999999998,"LINESTRING (-82.2927008 22.6883527, -82.2916074 22.6884232, -82.2913912 22.6875635)",,,,
50532833,3,tertiary,False,False,38.521,"LINESTRING (-82.2982516 22.6837836, -82.2979835 22.6838321, -82.2978823 22.6838457)",,,,
