osmid,highway,oneway,reversed,length,ref,maxspeed,geometry
116564243,residential,False,True,82.377,,,"LINESTRING (-81.2445149 22.5876575, -81.2446083 22.5869217)"
116564139,residential,False,False,365.749,,,"LINESTRING (-81.2415469 22.5874262, -81.2396043 22.584669)"
"[116564074, 772959366]",residential,False,False,177.33499999999998,,,"LINESTRING (-81.2415469 22.5874262, -81.2418176 22.5871545, -81.2419895 22.5866177, -81.2423379 22.5866979, -81.2427 22.5867006)"
772959366,residential,False,True,127.53399999999999,,,"LINESTRING (-81.2415469 22.5874262, -81.2411437 22.5878096, -81.2407948 22.5883306)"
116564171,residential,False,False,79.941,,,"LINESTRING (-81.2454965 22.5921571, -81.245516 22.5914384)"
116564290,residential,False,True,82.489,,,"LINESTRING (-81.2454965 22.5921571, -81.2462991 22.5921921)"
116564290,residential,False,False,173.606,,,"LINESTRING (-81.2454965 22.5921571, -81.244609 22.5921571, -81.2438115 22.5922479)"
116564083,residential,False,False,45.059,,,"LINESTRING (-81.2404916 22.5889928, -81.2400987 22.5888122)"
116564083,residential,False,True,97.255,,,"LINESTRING (-81.2404916 22.5889928, -81.2413098 22.5894336)"
116564202,residential,False,False,79.318,,,"LINESTRING (-81.2404916 22.5889928, -81.2408885 22.5883808)"
116564202,residential,False,True,60.298,,,"LINESTRING (-81.2404916 22.5889928, -81.2401898 22.589458)"
116564137,residential,False,False,56.662,,,"LINESTRING (-81.2471452 22.5920273, -81.2470498 22.5915254)"
116564290,residential,False,False,38.381,,,"LINESTRING (-81.2471452 22.5920273, -81.2467774 22.5920892)"
116564204,residential,False,True,70.963,,,"LINESTRING (-81.2383836 22.5915278, -81.2384804 22.5921597)"
116564142,residential,False,True,73.729,,,"LINESTRING (-81.2463733 22.5921787, -81.2464376 22.5915183)"
116564290,residential,False,False,7.762,,,"LINESTRING (-81.2463733 22.5921787, -81.2462991 22.5921921)"
116564290,residential,False,True,42.663,,,"LINESTRING (-81.2463733 22.5921787, -81.2467774 22.5920892)"
116564286,residential,False,True,77.215,,,"LINESTRING (-81.2410307 22.5903944, -81.2417804 22.5903388)"
116564294,residential,False,True,62.053,,,"LINESTRING (-81.2410307 22.5903944, -81.2410949 22.5909493)"
116564294,residential,False,False,113.416,,,"LINESTRING (-81.2410307 22.5903944, -81.2410374 22.5899389, -81.2413098 22.5894336)"
116564207,residential,False,False,122.276,,,"LINESTRING (-81.2454852 22.5892189, -81.2466642 22.5893748)"
116564207,residential,False,True,274.765,,,"LINESTRING (-81.2454852 22.5892189, -81.2451736 22.5891883, -81.2439823 22.5890655, -81.243463 22.5889241, -81.2429148 22.5886511)"
"[116564065, 398955190]",residential,False,"[False, True]",187.999,,,"LINESTRING (-81.2454852 22.5892189, -81.2455457 22.5887408, -81.2468431 22.5889071)"
116564221,residential,False,False,120.42,,,"LINESTRING (-81.2440566 22.5904633, -81.2441959 22.589388)"
116564221,residential,False,True,110.299,,,"LINESTRING (-81.2440566 22.5904633, -81.2439201 22.5914472)"
116564286,residential,False,False,152.936,,,"LINESTRING (-81.2440566 22.5904633, -81.2425803 22.5902794)"
116564286,residential,False,True,156.055,,,"LINESTRING (-81.2440566 22.5904633, -81.2455596 22.590673)"
116564132,residential,False,False,48.283,,,"LINESTRING (-81.2385895 22.5929037, -81.2381219 22.5929503)"
116564132,residential,False,True,51.312,,,"LINESTRING (-81.2385895 22.5929037, -81.2390861 22.5928514)"
116564204,residential,False,False,83.484,,,"LINESTRING (-81.2385895 22.5929037, -81.2384804 22.5921597)"
116564142,residential,False,False,73.729,,,"LINESTRING (-81.2464376 22.5915183, -81.2463733 22.5921787)"
116564142,residential,False,True,81.275,,,"LINESTRING (-81.2464376 22.5915183, -81.2464834 22.5907886)"
116564164,residential,False,True,46.274,,,"LINESTRING (-81.2464376 22.5915183, -81.2468874 22.5915451)"
116564164,residential,False,False,95.032,,,"LINESTRING (-81.2464376 22.5915183, -81.2464029 22.5915163, -81.245516 22.5914384)"
"[116564181, 1232511974]",residential,False,True,124.765,,,"LINESTRING (-81.2395154 22.5920445, -81.2394728 22.5917365, -81.2394533 22.5915949, -81.2394319 22.59144, -81.2394103 22.5912837, -81.2394719 22.5912382, -81.2397746 22.5911988)"
116564199,residential,False,False,55.266,,,"LINESTRING (-81.2395154 22.5920445, -81.2393259 22.5920728, -81.2389814 22.592106)"
116564199,residential,False,True,39.556,,,"LINESTRING (-81.2395154 22.5920445, -81.2396113 22.5920333, -81.2398976 22.5919995)"
116564068,residential,False,False,111.967,,,"LINESTRING (-81.2401898 22.589458, -81.2403307 22.5904565)"
116564068,residential,False,True,16.35,,,"LINESTRING (-81.2401898 22.589458, -81.2401676 22.5893124)"
116564202,residential,False,False,60.298,,,"LINESTRING (-81.2401898 22.589458, -81.2404916 22.5889928)"
116564142,residential,False,False,122.561,,,"LINESTRING (-81.2466262 22.5896943, -81.2464834 22.5907886)"
116564142,residential,False,True,35.74,,,"LINESTRING (-81.2466262 22.5896943, -81.2466642 22.5893748)"
141654936,secondary,False,False,106.355,CS,50,"LINESTRING (-81.2466262 22.5896943, -81.2456001 22.5895627)"
116564139,residential,False,True,365.749,,,"LINESTRING (-81.2396043 22.584669, -81.2415469 22.5874262)"
116564078,residential,False,False,68.825,,,"LINESTRING (-81.2395043 22.5894022, -81.2401676 22.5893124)"
116564098,residential,False,False,127.272,,,"LINESTRING (-81.2395043 22.5894022, -81.2396756 22.5905358)"
116564098,residential,False,True,156.219,,,"LINESTRING (-81.2395043 22.5894022, -81.2392985 22.5880102)"
116564186,residential,False,False,50.919,,,"LINESTRING (-81.2386797 22.5933514, -81.2381879 22.5934108)"
116564186,residential,False,True,47.967,,,"LINESTRING (-81.2386797 22.5933514, -81.239143 22.5932955)"
116564068,residential,False,False,163.39,,,"LINESTRING (-81.2403307 22.5904565, -81.240537 22.5919135)"
116564068,residential,False,True,111.967,,,"LINESTRING (-81.2403307 22.5904565, -81.2401898 22.589458)"
116564101,residential,False,False,67.83,,,"LINESTRING (-81.2403307 22.5904565, -81.2396756 22.5905358)"
116564294,residential,False,False,64.375,,,"LINESTRING (-81.2413757 22.5893113, -81.2416694 22.5887998)"
116564294,residential,False,True,15.189,,,"LINESTRING (-81.2413757 22.5893113, -81.2413098 22.5894336)"
116564268,residential,False,True,134.958,,,"LINESTRING (-81.2413757 22.5893113, -81.2417063 22.5894734, -81.2417804 22.5903388)"
116564137,residential,False,True,56.662,,,"LINESTRING (-81.2470498 22.5915254, -81.2471452 22.5920273)"
116564164,residential,False,False,16.816,,,"LINESTRING (-81.2470498 22.5915254, -81.2468874 22.5915451)"
116564164,residential,False,True,44.036,,,"LINESTRING (-81.2470498 22.5915254, -81.2474725 22.5914581)"
115887495,tertiary,False,True,60.372,,,"LINESTRING (-81.2429548 22.5929106, -81.2428688 22.5923735)"
116564187,residential,False,True,89.595,,,"LINESTRING (-81.2429548 22.5929106, -81.2438212 22.5928138)"
116564157,residential,False,False,60.788,,,"LINESTRING (-81.2440403 22.5876119, -81.2439717 22.5881549)"
116564157,residential,False,True,84.153,,,"LINESTRING (-81.2440403 22.5876119, -81.2441372 22.5868604)"
116564223,residential,False,False,49.735,,,"LINESTRING (-81.2440403 22.5876119, -81.2435577 22.587573)"
116564223,residential,False,True,48.988,,,"LINESTRING (-81.2440403 22.5876119, -81.2445149 22.5876575)"
116564171,residential,False,False,123.53,,,"LINESTRING (-81.2455596 22.590673, -81.2456001 22.5895627)"
116564171,residential,False,True,85.226,,,"LINESTRING (-81.2455596 22.590673, -81.245516 22.5914384)"
116564286,residential,False,False,156.055,,,"LINESTRING (-81.2455596 22.590673, -81.2440566 22.5904633)"
116564286,residential,False,True,95.708,,,"LINESTRING (-81.2455596 22.590673, -81.2464834 22.5907886)"
116564074,residential,False,False,50.967,,,"LINESTRING (-81.2436481 22.5867819, -81.2441372 22.5868604)"
116564074,residential,False,True,52.935,,,"LINESTRING (-81.2436481 22.5867819, -81.2431343 22.5867421)"
116564118,residential,False,False,88.455,,,"LINESTRING (-81.2436481 22.5867819, -81.2435577 22.587573)"
116564171,residential,False,False,85.226,,,"LINESTRING (-81.245516 22.5914384, -81.2455596 22.590673)"
116564171,residential,False,True,79.941,,,"LINESTRING (-81.245516 22.5914384, -81.2454965 22.5921571)"
116564164,residential,False,False,164.542,,,"LINESTRING (-81.245516 22.5914384, -81.2447886 22.5913745, -81.2439201 22.5914472)"
116564164,residential,False,True,95.032,,,"LINESTRING (-81.245516 22.5914384, -81.2464029 22.5915163, -81.2464376 22.5915183)"
116564164,residential,False,False,44.036,,,"LINESTRING (-81.2474725 22.5914581, -81.2470498 22.5915254)"
116564199,residential,False,False,49.308,,,"LINESTRING (-81.2384804 22.5921597, -81.238001 22.5921867)"
116564199,residential,False,True,51.779,,,"LINESTRING (-81.2384804 22.5921597, -81.2389814 22.592106)"
116564204,residential,False,False,70.963,,,"LINESTRING (-81.2384804 22.5921597, -81.2383836 22.5915278)"
116564204,residential,False,True,83.484,,,"LINESTRING (-81.2384804 22.5921597, -81.2385895 22.5929037)"
116564290,residential,False,False,82.489,,,"LINESTRING (-81.2462991 22.5921921, -81.2454965 22.5921571)"
116564290,residential,False,True,7.762,,,"LINESTRING (-81.2462991 22.5921921, -81.2463733 22.5921787)"
"[116564187, 722583838]",residential,False,"[False, True]",330.13500000000005,,,"LINESTRING (-81.2462991 22.5921921, -81.2463964 22.592737, -81.2454726 22.5928409, -81.2449041 22.5929048, -81.244344 22.5927451, -81.2438212 22.5928138)"
116564098,residential,False,False,74.42,,,"LINESTRING (-81.2396756 22.5905358, -81.2397746 22.5911988)"
116564098,residential,False,True,127.272,,,"LINESTRING (-81.2396756 22.5905358, -81.2395043 22.5894022)"
116564101,residential,False,True,67.83,,,"LINESTRING (-81.2396756 22.5905358, -81.2403307 22.5904565)"
116564074,residential,False,True,48.844,,,"LINESTRING (-81.2446083 22.5869217, -81.2441372 22.5868604)"
116564243,residential,False,False,82.377,,,"LINESTRING (-81.2446083 22.5869217, -81.2445149 22.5876575)"
115887495,tertiary,False,False,149.517,,,"LINESTRING (-81.2425803 22.5902794, -81.2427648 22.5916132)"
115887495,tertiary,False,True,124.608,,,"LINESTRING (-81.2425803 22.5902794, -81.2424266 22.5891678)"
116564286,residential,False,False,82.386,,,"LINESTRING (-81.2425803 22.5902794, -81.2417804 22.5903388)"
116564286,residential,False,True,152.936,,,"LINESTRING (-81.2425803 22.5902794, -81.2440566 22.5904633)"
116564142,residential,False,False,81.275,,,"LINESTRING (-81.2464834 22.5907886, -81.2464376 22.5915183)"
116564142,residential,False,True,122.561,,,"LINESTRING (-81.2464834 22.5907886, -81.2466262 22.5896943)"
116564286,residential,False,False,95.708,,,"LINESTRING (-81.2464834 22.5907886, -81.2455596 22.590673)"
116564164,residential,False,False,120.034,,,"LINESTRING (-81.2439201 22.5914472, -81.2427648 22.5916132)"
116564221,residential,False,False,110.299,,,"LINESTRING (-81.2439201 22.5914472, -81.2440566 22.5904633)"
116564221,residential,False,True,89.729,,,"LINESTRING (-81.2439201 22.5914472, -81.2438115 22.5922479)"
116564164,residential,False,True,164.542,,,"LINESTRING (-81.2439201 22.5914472, -81.2447886 22.5913745, -81.245516 22.5914384)"
116564132,residential,False,False,51.312,,,"LINESTRING (-81.2390861 22.5928514, -81.2385895 22.5929037)"
116564132,residential,False,True,35.717,,,"LINESTRING (-81.2390861 22.5928514, -81.2394308 22.5928079)"
116564267,residential,False,False,49.726,,,"LINESTRING (-81.2390861 22.5928514, -81.239143 22.5932955)"
116564267,residential,False,True,83.579,,,"LINESTRING (-81.2390861 22.5928514, -81.2389814 22.592106)"
141654936,secondary,False,False,98.002,CS,50,"LINESTRING (-81.2407948 22.5883306, -81.2399685 22.5878893)"
141654936,secondary,False,True,11.122,CS,50,"LINESTRING (-81.2407948 22.5883306, -81.2408885 22.5883808)"
772959366,residential,False,False,127.53399999999999,,,"LINESTRING (-81.2407948 22.5883306, -81.2411437 22.5878096, -81.2415469 22.5874262)"
116564068,residential,False,False,16.35,,,"LINESTRING (-81.2401676 22.5893124, -81.2401898 22.589458)"
116564068,residential,False,True,56.068,,,"LINESTRING (-81.2401676 22.5893124, -81.2400987 22.5888122)"
116564078,residential,False,True,68.825,,,"LINESTRING (-81.2401676 22.5893124, -81.2395043 22.5894022)"
116564199,residential,False,False,68.511,,,"LINESTRING (-81.241199 22.5918357, -81.240537 22.5919135)"
116564199,residential,False,True,162.642,,,"LINESTRING (-81.241199 22.5918357, -81.2427648 22.5916132)"
116564294,residential,False,False,99.141,,,"LINESTRING (-81.241199 22.5918357, -81.2410949 22.5909493)"
116564202,residential,False,True,79.318,,,"LINESTRING (-81.2408885 22.5883808, -81.2404916 22.5889928)"
141654936,secondary,False,False,11.122,CS,50,"LINESTRING (-81.2408885 22.5883808, -81.2407948 22.5883306)"
141654936,secondary,False,True,92.726,CS,50,"LINESTRING (-81.2408885 22.5883808, -81.2416694 22.5887998)"
116564268,residential,False,True,61.409,,,"LINESTRING (-81.2417804 22.5903388, -81.2418345 22.5908888)"
116564286,residential,False,False,77.215,,,"LINESTRING (-81.2417804 22.5903388, -81.2410307 22.5903944)"
116564286,residential,False,True,82.386,,,"LINESTRING (-81.2417804 22.5903388, -81.2425803 22.5902794)"
116564268,residential,False,False,134.958,,,"LINESTRING (-81.2417804 22.5903388, -81.2417063 22.5894734, -81.2413757 22.5893113)"
116564118,residential,False,True,80.17,,,"LINESTRING (-81.2434757 22.58829, -81.2435577 22.587573)"
116564222,residential,False,False,64.125,,,"LINESTRING (-81.2379135 22.5916157, -81.238001 22.5921867)"
116564142,residential,False,False,35.74,,,"LINESTRING (-81.2466642 22.5893748, -81.2466262 22.5896943)"
116564142,residential,False,True,55.154,,,"LINESTRING (-81.2466642 22.5893748, -81.2468431 22.5889071)"
116564207,residential,False,True,122.276,,,"LINESTRING (-81.2466642 22.5893748, -81.2454852 22.5892189)"
116564098,residential,False,True,74.42,,,"LINESTRING (-81.2397746 22.5911988, -81.2396756 22.5905358)"
116564098,residential,False,False,89.92500000000001,,,"LINESTRING (-81.2397746 22.5911988, -81.2398047 22.5913947, -81.2398501 22.5916902, -81.2398976 22.5919995)"
"[116564181, 1232511974]",residential,False,False,124.76500000000001,,,"LINESTRING (-81.2397746 22.5911988, -81.2394719 22.5912382, -81.2394103 22.5912837, -81.2394319 22.59144, -81.2394533 22.5915949, -81.2394728 22.5917365, -81.2395154 22.5920445)"
116564290,residential,False,False,42.663,,,"LINESTRING (-81.2467774 22.5920892, -81.2463733 22.5921787)"
116564290,residential,False,True,38.381,,,"LINESTRING (-81.2467774 22.5920892, -81.2471452 22.5920273)"
398955202,residential,False,True,61.546,,,"LINESTRING (-81.2467774 22.5920892, -81.2468874 22.5915451)"
116564132,residential,False,True,264.861,,,"LINESTRING (-81.2403127 22.5926965, -81.2428688 22.5923735)"
116564132,residential,False,False,35.852,,,"LINESTRING (-81.2403127 22.5926965, -81.2400112 22.5927345, -81.2399667 22.5927402)"
398955220,residential,False,True,72.766,,,"LINESTRING (-81.2399667 22.5927402, -81.2400567 22.5933893)"
116564132,residential,False,False,55.528999999999996,,,"LINESTRING (-81.2399667 22.5927402, -81.2397286 22.5927703, -81.2394308 22.5928079)"
116564132,residential,False,True,35.852,,,"LINESTRING (-81.2399667 22.5927402, -81.2400112 22.5927345, -81.2403127 22.5926965)"
116564132,residential,False,False,35.717,,,"LINESTRING (-81.2394308 22.5928079, -81.2390861 22.5928514)"
398955238,residential,False,True,73.507,,,"LINESTRING (-81.2394308 22.5928079, -81.239543 22.5934608)"
