osmid,highway,oneway,reversed,length,name,geometry,maxspeed
120726916,residential,False,False,74.054,,"LINESTRING (-77.5770202 20.8271786, -77.5768665 20.8278289)",
120726916,residential,False,True,53.068,,"LINESTRING (-77.5770202 20.8271786, -77.5771064 20.8267082)",
572895986,residential,False,False,143.565,Calle A,"LINESTRING (-77.5770202 20.8271786, -77.5783794 20.827409)",
572895986,residential,False,True,125.683,Calle A,"LINESTRING (-77.5770202 20.8271786, -77.5758293 20.8269821)",
120727142,residential,False,True,26.16,45,"LINESTRING (-77.5772854 20.8308637, -77.5772665 20.8310983)",
120727181,residential,False,True,75.027,,"LINESTRING (-77.5772854 20.8308637, -77.5765697 20.8307753)",
"[120726941, 120727142]",residential,False,"[False, True]",110.27100000000002,45,"LINESTRING (-77.5772854 20.8308637, -77.5773199 20.8305571, -77.5773012 20.830512, -77.5772828 20.8304892, -77.577248 20.8304736, -77.5766394 20.8304311)",
1027633681,residential,False,True,86.255,,"LINESTRING (-77.5772854 20.8308637, -77.57753 20.8308764, -77.5781083 20.8309588)",
120727117,residential,True,False,145.64,Calle B,"LINESTRING (-77.5784832 20.8269522, -77.5771064 20.8267082)",
120727162,secondary,False,False,51.927,Avenida Primera,"LINESTRING (-77.5784832 20.8269522, -77.5783794 20.827409)",
120727162,secondary,False,True,57.634,Avenida Primera,"LINESTRING (-77.5784832 20.8269522, -77.5785873 20.8264431)",
120727165,residential,False,False,64.51,Calle C,"LINESTRING (-77.5765875 20.826094, -77.5771974 20.8262018)",
120726880,residential,False,False,57.335,,"LINESTRING (-77.5804824 20.8273295, -77.5806028 20.8268263)",
120727117,residential,True,False,43.861,Calle B,"LINESTRING (-77.5804824 20.8273295, -77.5800666 20.827262)",
120727162,secondary,False,False,57.634,Avenida Primera,"LINESTRING (-77.5785873 20.8264431, -77.5784832 20.8269522)",
120727162,secondary,False,True,66.799,Avenida Primera,"LINESTRING (-77.5785873 20.8264431, -77.5787105 20.8258535)",
120727165,residential,False,False,167.112,Calle C,"LINESTRING (-77.5785873 20.8264431, -77.5801623 20.8267457)",
120727165,residential,False,True,146.923,Calle C,"LINESTRING (-77.5785873 20.8264431, -77.5771974 20.8262018)",
120726843,residential,False,False,58.265,Avenida Segunda,"LINESTRING (-77.5801623 20.8267457, -77.5800666 20.827262)",
120726843,residential,False,True,66.357,Avenida Segunda,"LINESTRING (-77.5801623 20.8267457, -77.58029 20.826161)",
120727165,residential,False,False,46.65,Calle C,"LINESTRING (-77.5801623 20.8267457, -77.5806028 20.8268263)",
120727165,residential,False,True,167.112,Calle C,"LINESTRING (-77.5801623 20.8267457, -77.5785873 20.8264431)",
120727162,secondary,False,False,59.498,Avenida Primera,"LINESTRING (-77.5788227 20.8253288, -77.5787105 20.8258535)",
436026872,secondary,False,True,19.243,Avenida Primera,"LINESTRING (-77.5788227 20.8253288, -77.5788595 20.8251592)",
"[120727075, 120727079]",residential,False,"[False, True]",193.879,E,"LINESTRING (-77.5788227 20.8253288, -77.5800753 20.825599, -77.5801346 20.8256851, -77.5800489 20.8261174)",
120727006,residential,False,False,38.953,Dario Guevara,"LINESTRING (-77.5765697 20.8307753, -77.5766394 20.8304311)",
120727006,residential,False,True,98.506,Dario Guevara,"LINESTRING (-77.5765697 20.8307753, -77.5764105 20.8316486)",
120727181,residential,False,False,75.027,,"LINESTRING (-77.5765697 20.8307753, -77.5772854 20.8308637)",
120727181,residential,False,True,51.036,,"LINESTRING (-77.5765697 20.8307753, -77.5760826 20.830717)",
120726913,residential,False,True,213.285,,"LINESTRING (-77.5782912 20.8301706, -77.5762773 20.8298015)",
468198306,secondary,False,False,89.682,Avenida Sergio Reynó Reina,"LINESTRING (-77.5782912 20.8301706, -77.5781083 20.8309588)",50
468198306,secondary,False,True,53.37,Avenida Sergio Reynó Reina,"LINESTRING (-77.5782912 20.8301706, -77.5783634 20.8296954)",50
120726843,residential,False,False,196.995,Avenida Segunda,"LINESTRING (-77.57999 20.8276804, -77.5796466 20.8294227)",
120726843,residential,False,True,47.2,Avenida Segunda,"LINESTRING (-77.57999 20.8276804, -77.5800666 20.827262)",
120726893,tertiary,False,False,67.848,Calle A,"LINESTRING (-77.57999 20.8276804, -77.580632 20.8277911)",50
120726893,tertiary,False,True,119.639,Calle A,"LINESTRING (-77.57999 20.8276804, -77.5788584 20.8274829)",50
"[705620306, 120727067]",residential,False,False,181.263,,"LINESTRING (-77.5799791 20.8248787, -77.5800988 20.8242351, -77.5790641 20.8240972)",
120727162,secondary,False,True,51.927,Avenida Primera,"LINESTRING (-77.5783794 20.827409, -77.5784832 20.8269522)",
468198307,secondary,True,False,62.49,Avenida Primera,"LINESTRING (-77.5783794 20.827409, -77.5787636 20.8278413)",
572895986,residential,False,True,143.565,Calle A,"LINESTRING (-77.5783794 20.827409, -77.5770202 20.8271786)",
572895985,secondary,False,False,50.459,Calle A,"LINESTRING (-77.5783794 20.827409, -77.5785454 20.8274322, -77.5788584 20.8274829)",50
120727071,residential,False,False,161.303,,"LINESTRING (-77.577645 20.8232044, -77.5791772 20.8234354)",
120727025,residential,False,True,96.336,,"LINESTRING (-77.577645 20.8232044, -77.5780254 20.8237759, -77.5780578 20.8239668)",
120726896,residential,False,True,62.953,,"LINESTRING (-77.5755357 20.8282734, -77.5761301 20.8283824)",
120726977,residential,False,False,75.893,20 Aniversario,"LINESTRING (-77.5755357 20.8282734, -77.5757033 20.8276091)",
120726977,residential,False,True,99.8,20 Aniversario,"LINESTRING (-77.5755357 20.8282734, -77.5753286 20.8291498)",
"[120726896, 120726999]",residential,False,"[False, True]",156.161,20 Aniversario,"LINESTRING (-77.5755357 20.8282734, -77.5750466 20.828172, -77.5749881 20.8282127, -77.5748916 20.8286525, -77.5748016 20.829063)",
120726950,residential,False,True,48.419,,"LINESTRING (-77.5803232 20.8316538, -77.5804161 20.8312271)",
120727182,residential,False,False,101.477,115,"LINESTRING (-77.5803232 20.8316538, -77.5793716 20.8314493)",
