osmid,name,highway,oneway,reversed,length,maxspeed,ref,geometry
303321984,Calle G,residential,False,True,91.29,,,"LINESTRING (-76.021997 20.7481328, -76.022777 20.7485096)"
303322197,Calle G,residential,False,True,62.742,,,"LINESTRING (-76.021997 20.7481328, -76.021477 20.7478466)"
303322058,11na,residential,False,False,158.975,,,"LINESTRING (-76.0304371 20.7502982, -76.0300545 20.7516824)"
583373974,Calle I,tertiary,False,True,115.17,50,,"LINESTRING (-76.0304371 20.7502982, -76.0293777 20.749996)"
303322058,11na,residential,False,True,158.975,,,"LINESTRING (-76.0300545 20.7516824, -76.0304371 20.7502982)"
303322087,11na,residential,False,False,59.125,,,"LINESTRING (-76.0300545 20.7516824, -76.0299069 20.7521959)"
303322107,Calle G,residential,False,True,63.152,,,"LINESTRING (-76.0300545 20.7516824, -76.0306386 20.751838)"
538547210,Calle G,residential,False,False,119.119,,,"LINESTRING (-76.0300545 20.7516824, -76.0289926 20.7512805)"
303322057,11na,residential,False,False,89.705,,,"LINESTRING (-76.0291426 20.7545441, -76.0293833 20.7537694)"
558097490,Calle A,secondary,False,False,67.224,50,6-345,"LINESTRING (-76.0291426 20.7545441, -76.0296937 20.7548602)"
558097490,Calle A,secondary,False,True,13.619,50,6-345,"LINESTRING (-76.0291426 20.7545441, -76.0290286 20.7544838)"
303322216,12da,residential,False,True,56.284,,,"LINESTRING (-76.0296937 20.7548602, -76.0298382 20.7543724)"
558097490,Calle A,secondary,False,True,67.224,50,6-345,"LINESTRING (-76.0296937 20.7548602, -76.0291426 20.7545441)"
558097490,Calle A,secondary,False,False,97.445,50,6-345,"LINESTRING (-76.0296937 20.7548602, -76.0298307 20.7549605, -76.0303274 20.7555023)"
303322208,10ma,residential,False,True,70.651,,,"LINESTRING (-76.0285708 20.755218, -76.0286604 20.7547039, -76.0286801 20.7545909)"
632030472,,residential,False,False,153.78300000000002,,,"LINESTRING (-76.0285708 20.755218, -76.027934 20.7551473, -76.0277673 20.7551807, -76.0276998 20.7552438, -76.0274144 20.7557071)"
349907717,13ra,residential,False,True,102.828,,,"LINESTRING (-76.0303274 20.7555023, -76.0302902 20.7556698, -76.0303229 20.7557827, -76.030411 20.7561263, -76.0304361 20.7564087)"
558097490,Calle A,secondary,False,True,97.445,50,6-345,"LINESTRING (-76.0303274 20.7555023, -76.0298307 20.7549605, -76.0296937 20.7548602)"
303322013,4ta,residential,False,False,11.496,,,"LINESTRING (-76.0272025 20.7477394, -76.0271604 20.747835)"
303322042,L,residential,False,True,98.121,,,"LINESTRING (-76.0272025 20.7477394, -76.0280489 20.7481295)"
303321992,,residential,False,False,32.18,,,"LINESTRING (-76.0253727 20.7477536, -76.0252109 20.7480003)"
