osmid,name,highway,oneway,reversed,length,maxspeed,lanes,geometry
117556719,Tito Calvar,residential,False,False,76.58,,,"LINESTRING (-77.1156846 20.3490216, -77.1151905 20.348512)"
235248429,Tito Calvar,residential,False,False,84.397,,,"LINESTRING (-77.1156846 20.3490216, -77.1162308 20.3495818)"
332996069,Calle José Miguel Gómez,residential,False,False,54.796,,,"LINESTRING (-77.1156846 20.3490216, -77.116088 20.3487057)"
332996069,Calle José Miguel Gómez,residential,False,True,56.099,,,"LINESTRING (-77.1156846 20.3490216, -77.11527 20.3493432)"
828581938,Cocal,primary,True,False,63.774,50,,"LINESTRING (-77.1160387 20.3478877, -77.1156226 20.3474673)"
828581939,Calle Martí,tertiary,True,False,56.269,,2,"LINESTRING (-77.1160387 20.3478877, -77.1156199 20.3482069)"
117557260,Calle León,residential,False,False,66.941,,2,"LINESTRING (-77.116475 20.3468198, -77.1169289 20.3472456)"
117557260,Calle León,residential,False,True,66.151,,2,"LINESTRING (-77.116475 20.3468198, -77.1160209 20.3464043)"
372780731,Mártires de Viet Nam,tertiary,True,False,53.575,50,,"LINESTRING (-77.116475 20.3468198, -77.1168707 20.3465124)"
117556719,Tito Calvar,residential,False,True,76.58,,,"LINESTRING (-77.1151905 20.348512, -77.1156846 20.3490216)"
117557115,Sol,residential,False,True,56.803,,,"LINESTRING (-77.1152045 20.3456298, -77.1156285 20.345309)"
117557260,Calle León,residential,False,False,61.337,,2,"LINESTRING (-77.1152045 20.3456298, -77.1156212 20.3460192)"
23955389,12 de Agosto,primary,True,False,73.878,50,2,"LINESTRING (-77.1156199 20.3482069, -77.116088 20.3487057)"
823019416,Calle Martí,tertiary,True,False,56.17,,2,"LINESTRING (-77.1156199 20.3482069, -77.1151905 20.348512)"
117557236,Calle Purisima,tertiary,False,True,65.674,,,"LINESTRING (-77.1151838 20.3441385, -77.1156624 20.3437545)"
117557281,Loynaz,residential,False,False,63.104,,,"LINESTRING (-77.1151838 20.3441385, -77.1156014 20.3445493)"
117556770,Calle Quintín Banderas,residential,False,False,70.32,,,"LINESTRING (-77.1177998 20.3473848, -77.1182825 20.3478265)"
117556770,Calle Quintín Banderas,residential,False,True,70.505,,,"LINESTRING (-77.1177998 20.3473848, -77.1173207 20.3469373)"
332996069,Calle José Miguel Gómez,residential,False,False,56.902,,,"LINESTRING (-77.1177998 20.3473848, -77.1182122 20.3470496)"
332996069,Calle José Miguel Gómez,residential,False,True,54.529,,,"LINESTRING (-77.1177998 20.3473848, -77.1174022 20.3477034)"
117557262,Calle Astilleros,residential,False,False,63.859,,,"LINESTRING (-77.1156361 20.3467154, -77.1160527 20.3471364)"
117557262,Calle Astilleros,residential,False,True,60.559,,,"LINESTRING (-77.1156361 20.3467154, -77.115226 20.3463297)"
823019398,Luz Caballero,residential,True,False,57.057,,,"LINESTRING (-77.1156361 20.3467154, -77.1151975 20.3470223)"
372780731,Mártires de Viet Nam,tertiary,True,False,54.78,50,,"LINESTRING (-77.1152059 20.3477674, -77.1156226 20.3474673)"
828581937,12 de Agosto,primary,True,False,65.202,50,2,"LINESTRING (-77.1152059 20.3477674, -77.1156199 20.3482069)"
117556666,Loma,residential,False,False,65.616,,,"LINESTRING (-77.1156014 20.3445493, -77.1160845 20.3441711)"
