osmid,name,highway,oneway,reversed,length,lanes,maxspeed,bridge,geometry,ref
120580175,C,residential,False,True,75.757,,,,"LINESTRING (-79.4962365 22.0816159, -79.496586 22.0822153)",
120580226,JR Fuerte,secondary,False,False,96.18,2,50,,"LINESTRING (-79.4962365 22.0816159, -79.4954009 22.0820014)",
"[23969039, 305610068, 305610071]",JR Fuerte,secondary,False,True,118.21000000000001,2,50,yes,"LINESTRING (-79.4962365 22.0816159, -79.496904 22.081303, -79.4970703 22.081225, -79.4972602 22.081136)",
"[120580066, 402990615]",3ra,residential,False,False,136.20100000000002,,,,"LINESTRING (-79.4962365 22.0816159, -79.4957689 22.0810013, -79.4952651 22.0809259)",
23969039,JR Fuerte,secondary,False,True,21.487,2,50,,"LINESTRING (-79.4996579 22.079952, -79.499765 22.0797862)",
120580131,Carretera Central (Camilo Cienfuegos),primary,True,False,21.026,2,50,,"LINESTRING (-79.4996579 22.079952, -79.4997904 22.0800958)",CC
23969039,JR Fuerte,secondary,False,False,112.535,2,50,,"LINESTRING (-79.4996579 22.079952, -79.499575 22.0800679, -79.4995089 22.0801453, -79.4993883 22.0802246, -79.4987872 22.0805342)",
120580170,Avenida Libertad,secondary,False,True,62.295,2,50,,"LINESTRING (-79.5019636 22.0781553, -79.5024279 22.0777965)",
120580178,Martí,residential,False,True,124.469,,,,"LINESTRING (-79.5019636 22.0781553, -79.5014978 22.0771225)",
120580170,Avenida Libertad,secondary,False,False,47.7,2,50,,"LINESTRING (-79.5019636 22.0781553, -79.5018096 22.0782942, -79.5016255 22.0784482)",
305610097,Martí,residential,False,False,125.695,,,,"LINESTRING (-79.5019636 22.0781553, -79.5023488 22.0790604, -79.5024366 22.0791952)",
120580170,Avenida Libertad,secondary,False,True,22.463,2,50,,"LINESTRING (-79.4991083 22.0796461, -79.4992613 22.0795022)",
120580217,Carretera Central (Leonor Pérez),primary,False,False,22.283,2,50,,"LINESTRING (-79.4991083 22.0796461, -79.498926 22.0795383)",CC
120580131,Carretera Central (Camilo Cienfuegos),primary,True,False,66.065,2,50,,"LINESTRING (-79.4991083 22.0796461, -79.4993584 22.0797891, -79.4996579 22.079952)",CC
120580170,Avenida Libertad,secondary,False,False,22.939,2,50,,"LINESTRING (-79.4994176 22.0793553, -79.4992613 22.0795022)",
120580270,Tomás Pérez Castro,residential,False,False,119.588,,,,"LINESTRING (-79.4994176 22.0793553, -79.4995939 22.0782923)",
120580170,Avenida Libertad,secondary,False,True,53.67099999999999,2,50,,"LINESTRING (-79.4994176 22.0793553, -79.4997367 22.0792341, -79.4998998 22.0791728)",
120580133,Hermanos Calero,residential,False,False,100.355,,,,"LINESTRING (-79.5035613 22.0810117, -79.5027901 22.0815629)",
245903022,Luis Seijas,residential,False,True,114.734,,,,"LINESTRING (-79.5035613 22.0810117, -79.5030013 22.0805583, -79.5027644 22.0802951)",
120580238,Agramonte,residential,False,False,112.698,,,,"LINESTRING (-79.498503 22.0780887, -79.497422 22.0779346)",
120580238,Agramonte,residential,False,True,114.665,,,,"LINESTRING (-79.498503 22.0780887, -79.4995939 22.0782923)",
305610052,Republica,residential,False,False,119.213,,,,"LINESTRING (-79.498503 22.0780887, -79.4986914 22.0770309)",
305610052,Republica,residential,False,True,125.429,,,,"LINESTRING (-79.498503 22.0780887, -79.4983332 22.0790836, -79.4983118 22.0792027)",
120580073,Isidoro González,residential,False,False,120.099,,,,"LINESTRING (-79.5026338 22.0762836, -79.5033461 22.0771385)",
120580073,Isidoro González,residential,False,True,42.68,,,,"LINESTRING (-79.5026338 22.0762836, -79.5023665 22.0759904)",
120580110,Agramonte,residential,False,False,118.832,,,,"LINESTRING (-79.5026338 22.0762836, -79.5017307 22.0769482)",
120580110,Agramonte,residential,False,True,69.281,,,,"LINESTRING (-79.5026338 22.0762836, -79.5031811 22.0759217)",
120580113,B,residential,False,False,35.939,,,,"LINESTRING (-79.4974164 22.0829291, -79.4972158 22.0826647)",
120580113,B,residential,False,True,100.735,,,,"LINESTRING (-79.4974164 22.0829291, -79.4974445 22.082961, -79.4980337 22.0836316)",
120580129,Beremundo Paz,residential,False,True,153.05399999999997,,,,"LINESTRING (-79.4974164 22.0829291, -79.4979401 22.0825269, -79.4985741 22.0820669)",
120580239,Agramonte,residential,False,False,64.631,,,,"LINESTRING (-79.500175 22.0780735, -79.4995939 22.0782923)",
120580239,Agramonte,residential,False,True,58.104,,,,"LINESTRING (-79.500175 22.0780735, -79.500701 22.0778852)",
305610075,Sergio Soto,tertiary,False,False,104.379,,50,,"LINESTRING (-79.500175 22.0780735, -79.4998027 22.0772005)",
305610075,Sergio Soto,tertiary,False,True,100.576,,50,,"LINESTRING (-79.500175 22.0780735, -79.500534 22.0789146)",
120580129,Beremundo Paz,residential,False,False,115.288,,,,"LINESTRING (-79.5003777 22.0807331, -79.4994944 22.0813695)",
120580129,Beremundo Paz,residential,False,True,17.819,,,,"LINESTRING (-79.5003777 22.0807331, -79.5005117 22.0806318)",
120580131,Carretera Central (Camilo Cienfuegos),primary,True,False,112.74,2,50,,"LINESTRING (-79.5003777 22.0807331, -79.5010607 22.0815252)",CC
787813458,Luis Seijas,tertiary,False,False,93.963,,50,,"LINESTRING (-79.5016255 22.0784482, -79.5013164 22.0776532)",
120580170,Avenida Libertad,secondary,False,False,124.37,2,50,,"LINESTRING (-79.5016255 22.0784482, -79.5013729 22.0786049, -79.500534 22.0789146)",
120580170,Avenida Libertad,secondary,False,True,47.7,2,50,,"LINESTRING (-79.5016255 22.0784482, -79.5018096 22.0782942, -79.5019636 22.0781553)",
120580261,Luis Seijas,residential,False,True,119.46099999999998,,,,"LINESTRING (-79.5016255 22.0784482, -79.501908 22.0789933, -79.5021275 22.0794166)",
787813457,Lanzarote,tertiary,False,False,56.439,,50,,"LINESTRING (-79.5005414 22.0761151, -79.4999943 22.0760909)",
305610082,Lanzarote,residential,False,True,42.866,,,,"LINESTRING (-79.5005414 22.0761151, -79.5007435 22.0760873, -79.5009537 22.0760641)",
787813458,Luis Seijas,tertiary,False,True,87.762,,50,,"LINESTRING (-79.5005414 22.0761151, -79.5008732 22.0766654, -79.5009452 22.0768096)",
120580078,Lanzarote,residential,False,False,57.362,,,,"LINESTRING (-79.5037791 22.0758809, -79.5032241 22.075921)",
961132854,Raúl Cabrera,residential,False,False,81.275,,,,"LINESTRING (-79.5037791 22.0758809, -79.5042598 22.0764604)",
120580113,B,residential,False,False,17.25,,,,"LINESTRING (-79.4981394 22.0837519, -79.4980337 22.0836316)",
120580241,Alfredo López Brito,residential,False,False,73.696,,,,"LINESTRING (-79.4981394 22.0837519, -79.4986961 22.0833358)",
120580129,Beremundo Paz,residential,False,False,122.498,,,,"LINESTRING (-79.4994944 22.0813695, -79.4985741 22.0820669)",
120580129,Beremundo Paz,residential,False,True,115.288,,,,"LINESTRING (-79.4994944 22.0813695, -79.5003777 22.0807331)",
120580214,Héctor Castellano,residential,False,False,117.892,,,,"LINESTRING (-79.4994944 22.0813695, -79.5002007 22.0822036)",
120580214,Héctor Castellano,residential,False,True,118.055,,,,"LINESTRING (-79.4994944 22.0813695, -79.4987872 22.0805342)",
120580123,Beremundo Paz,residential,False,True,96.005,,,,"LINESTRING (-79.5024366 22.0791952, -79.5031549 22.0786453)",
305610097,Martí,residential,False,False,112.961,,,,"LINESTRING (-79.5024366 22.0791952, -79.5027647 22.0796884, -79.5030668 22.0800233)",
305610097,Martí,residential,False,True,125.695,,,,"LINESTRING (-79.5024366 22.0791952, -79.5023488 22.0790604, -79.5019636 22.0781553)",
120580241,Alfredo López Brito,residential,False,False,84.113,,,,"LINESTRING (-79.502129 22.08077, -79.5027644 22.0802951)",
120580241,Alfredo López Brito,residential,False,True,119.835,,,,"LINESTRING (-79.502129 22.08077, -79.5012002 22.0814186)",
120580251,Sergio Soto,tertiary,False,False,117.053,,50,,"LINESTRING (-79.502129 22.08077, -79.501426 22.0799431)",
120580251,Sergio Soto,tertiary,False,True,111.416,,50,,"LINESTRING (-79.502129 22.08077, -79.5027901 22.0815629)",
120580146,Silverio Blanco,residential,False,False,111.762,,,,"LINESTRING (-79.4969789 22.0827775, -79.4960124 22.0832337)",
120580146,Silverio Blanco,residential,False,True,27.444,,,,"LINESTRING (-79.4969789 22.0827775, -79.4972158 22.0826647)",
120580175,C,residential,False,False,74.478,,,,"LINESTRING (-79.4969789 22.0827775, -79.496586 22.0822153)",
120580081,Libertad,residential,False,True,121.831,,,,"LINESTRING (-79.497806 22.0757814, -79.4976227 22.0768638)",
787813459,Lanzarote,tertiary,False,False,61.529,,50,,"LINESTRING (-79.497806 22.0757814, -79.4972173 22.0756888)",
787813459,Lanzarote,tertiary,False,True,113.989,,50,,"LINESTRING (-79.497806 22.0757814, -79.498898 22.0759453)",
120580078,Lanzarote,residential,False,True,116.709,,,,"LINESTRING (-79.5009537 22.0760641, -79.5020846 22.0760062)",
548734330,Martí,residential,False,True,6.074,,,,"LINESTRING (-79.5009537 22.0760641, -79.5009246 22.0760166)",
120580178,Martí,residential,False,False,39.421,,,,"LINESTRING (-79.5009537 22.0760641, -79.5009848 22.076121, -79.5011392 22.0763741)",
305610082,Lanzarote,residential,False,False,42.866,,,,"LINESTRING (-79.5009537 22.0760641, -79.5007435 22.0760873, -79.5005414 22.0761151)",
120580133,Hermanos Calero,residential,False,True,118.971,,,,"LINESTRING (-79.5018832 22.0822251, -79.5027901 22.0815629)",
120580187,Carretera Central (Camilo Cienfuegos),primary,True,False,113.996,2,50,,"LINESTRING (-79.5018832 22.0822251, -79.5012002 22.0814186)",CC
120580073,Isidoro González,residential,False,False,117.319,,,,"LINESTRING (-79.5033461 22.0771385, -79.5040432 22.0779727)",
120580073,Isidoro González,residential,False,True,120.099,,,,"LINESTRING (-79.5033461 22.0771385, -79.5026338 22.0762836)",
120580096,Avenida Libertad,secondary,False,False,119.603,,50,,"LINESTRING (-79.5033461 22.0771385, -79.5024279 22.0777965)",
120580096,Avenida Libertad,secondary,False,True,120.622,,50,,"LINESTRING (-79.5033461 22.0771385, -79.5042598 22.0764604)",
1128109960,2da,residential,False,False,61.994,,,,"LINESTRING (-79.496036 22.0800748, -79.4954799 22.079862)",
23969039,JR Fuerte,secondary,False,True,41.994,2,50,,"LINESTRING (-79.4972602 22.081136, -79.4976232 22.0809643)",
120580260,Republica,tertiary,False,True,35.406,,50,,"LINESTRING (-79.4972602 22.081136, -79.497413 22.0808508)",
"[305610068, 305610071, 23969039]",JR Fuerte,secondary,False,False,118.21000000000001,2,50,yes,"LINESTRING (-79.4972602 22.081136, -79.4970703 22.081225, -79.496904 22.081303, -79.4962365 22.0816159)",
120580104,Sergio Espinosa,residential,False,False,62.725,,,,"LINESTRING (-79.5031613 22.0835566, -79.5026716 22.0838917)",
120580104,Sergio Espinosa,residential,False,True,70.857,,,,"LINESTRING (-79.5031613 22.0835566, -79.503715 22.0831787)",
120580187,Carretera Central (Camilo Cienfuegos),primary,True,False,82.915,2,50,,"LINESTRING (-79.5031613 22.0835566, -79.5025906 22.0830309)",CC
120580119,A,residential,False,False,122.125,,,,"LINESTRING (-79.4952544 22.0776195, -79.4954704 22.0765396)",
120580119,A,residential,False,True,60.667,,,,"LINESTRING (-79.4952544 22.0776195, -79.4951585 22.0781578)",
120580238,Agramonte,residential,False,True,110.841,,,,"LINESTRING (-79.4952544 22.0776195, -79.4963159 22.0777809)",
120580129,Beremundo Paz,residential,False,False,121.408,,,,"LINESTRING (-79.501426 22.0799431, -79.5005117 22.0806318)",
120580129,Beremundo Paz,residential,False,True,93.017,,,,"LINESTRING (-79.501426 22.0799431, -79.5021275 22.0794166)",
120580251,Sergio Soto,tertiary,False,True,117.053,,50,,"LINESTRING (-79.501426 22.0799431, -79.502129 22.08077)",
120580251,Sergio Soto,tertiary,False,False,146.721,,50,,"LINESTRING (-79.501426 22.0799431, -79.5007344 22.0791456, -79.500534 22.0789146)",
23969039,JR Fuerte,secondary,False,False,41.994,2,50,,"LINESTRING (-79.4976232 22.0809643, -79.4972602 22.081136)",
120580067,Lidier Hernández,residential,False,False,25.068,,,,"LINESTRING (-79.4976232 22.0809643, -79.497413 22.0808508)",
120580240,Lidier Hernández,residential,False,False,40.492,,,,"LINESTRING (-79.4976232 22.0809643, -79.4978685 22.0812488)",
23969039,JR Fuerte,secondary,False,True,129.142,2,50,,"LINESTRING (-79.4976232 22.0809643, -79.4982726 22.0807201, -79.4987053 22.0805689, -79.4987872 22.0805342)",
120580214,Héctor Castellano,residential,False,False,110.315,,,,"LINESTRING (-79.5002007 22.0822036, -79.5008616 22.0829841)",
120580214,Héctor Castellano,residential,False,True,117.892,,,,"LINESTRING (-79.5002007 22.0822036, -79.4994944 22.0813695)",
120580241,Alfredo López Brito,residential,False,False,116.373,,,,"LINESTRING (-79.5002007 22.0822036, -79.5010607 22.0815252)",
120580241,Alfredo López Brito,residential,False,True,121.409,,,,"LINESTRING (-79.5002007 22.0822036, -79.4992876 22.0828937)",
120580102,Céspedes,residential,False,False,120.353,,,,"LINESTRING (-79.4952651 22.0809259, -79.4954799 22.079862)",
"[120580066, 402990615]",3ra,residential,False,True,136.20100000000002,,,,"LINESTRING (-79.4952651 22.0809259, -79.4957689 22.0810013, -79.4962365 22.0816159)",
120580102,Céspedes,residential,False,True,123.388,,,,"LINESTRING (-79.4952651 22.0809259, -79.495205 22.0814207, -79.4952264 22.0815772, -79.4954009 22.0820014)",
120580073,Isidoro González,residential,False,False,42.68,,,,"LINESTRING (-79.5023665 22.0759904, -79.5026338 22.0762836)",
120580078,Lanzarote,residential,False,False,29.101,,,,"LINESTRING (-79.5023665 22.0759904, -79.5020846 22.0760062)",
120580078,Lanzarote,residential,False,True,84.286,,,,"LINESTRING (-79.5023665 22.0759904, -79.5031811 22.0759217)",
120580119,A,residential,False,False,122.47,,,,"LINESTRING (-79.4948791 22.0797363, -79.4950673 22.0786488)",
120580161,2da,residential,False,True,63.465,,,,"LINESTRING (-79.4948791 22.0797363, -79.4953046 22.0798253, -79.4954799 22.079862)",
120580119,A,residential,False,False,55.4,,,,"LINESTRING (-79.4950673 22.0786488, -79.4951585 22.0781578)",
120580119,A,residential,False,True,122.47,,,,"LINESTRING (-79.4950673 22.0786488, -79.4948791 22.0797363)",
120580219,1ra,residential,False,True,70.511,,,,"LINESTRING (-79.4950673 22.0786488, -79.4957421 22.0787541)",
120580104,Sergio Espinosa,residential,False,False,70.857,,,,"LINESTRING (-79.503715 22.0831787, -79.5031613 22.0835566)",
120580104,Sergio Espinosa,residential,False,True,39.277,,,,"LINESTRING (-79.503715 22.0831787, -79.5040186 22.0829651)",
