osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,bridge
436649494,2,secondary,50,False,False,158.282,"LINESTRING (-75.230531 20.2159287, -75.2317592 20.2167641)",
658862880,,tertiary,,False,False,21.817999999999998,"LINESTRING (-75.230531 20.2159287, -75.2304252 20.2159961, -75.230358 20.2160389)",
715996856,2,secondary,50,False,True,116.87100000000001,"LINESTRING (-75.230531 20.2159287, -75.2303314 20.215712, -75.2298788 20.2150762)",
436649494,2,secondary,50,False,False,235.262,"LINESTRING (-75.2317592 20.2167641, -75.2322123 20.2188367)",
436649494,2,secondary,50,False,True,158.282,"LINESTRING (-75.2317592 20.2167641, -75.230531 20.2159287)",
"[351946694, 351946567]",,residential,,False,True,253.30200000000002,"LINESTRING (-75.2317592 20.2167641, -75.2319855 20.2168448, -75.2325181 20.2172044, -75.2325811 20.2171916, -75.2325948 20.2171289, -75.232469 20.216594, -75.2323422 20.2158405)",
351946784,,residential,,False,True,108.27,"LINESTRING (-75.2317592 20.2167641, -75.2316945 20.2160701, -75.2316999 20.2157931)",
351946569,,secondary,50,False,True,27.922,"LINESTRING (-75.2350857 20.220315, -75.2350044 20.2202355, -75.2349313 20.2201124)",
658862880,,tertiary,,False,True,13.591,"LINESTRING (-75.2296338 20.2164998, -75.2297416 20.2164312)",
38827067,,residential,,False,False,68.206,"LINESTRING (-75.2296338 20.2164998, -75.2293648 20.216642, -75.2291717 20.2167024, -75.2290319 20.2167221)",
575162058,,tertiary,,False,False,178.883,"LINESTRING (-75.2296338 20.2164998, -75.2298248 20.2172038, -75.2300568 20.2180588)",
575162058,,tertiary,,False,False,16.835,"LINESTRING (-75.2300568 20.2180588, -75.2301032 20.2182038)",
575162058,,tertiary,,False,True,178.883,"LINESTRING (-75.2300568 20.2180588, -75.2298248 20.2172038, -75.2296338 20.2164998)",
"[161152871, 822902279]",,residential,,False,False,133.887,"LINESTRING (-75.2300568 20.2180588, -75.2292089 20.2181165, -75.2291579 20.217713)",
161152863,,tertiary,,False,False,92.255,"LINESTRING (-75.2302984 20.2191186, -75.2304103 20.2199416)",
351946764,,tertiary,,False,True,40.528,"LINESTRING (-75.2302984 20.2191186, -75.230681 20.2190558)",
575162058,,tertiary,,False,True,103.74,"LINESTRING (-75.2302984 20.2191186, -75.2301032 20.2182038)",
575162057,,residential,,False,False,43.375,"LINESTRING (-75.2302984 20.2191186, -75.2299756 20.2191556, -75.2298851 20.2191548)",
118972137,,residential,,False,False,47.887,"LINESTRING (-75.2305844 20.2211831, -75.2301387 20.2210804)",
161152863,,tertiary,,False,False,105.837,"LINESTRING (-75.2305844 20.2211831, -75.2306831 20.2221304)",
161152863,,tertiary,,False,True,82.282,"LINESTRING (-75.2305844 20.2211831, -75.2304827 20.2204493)",
161152869,,residential,,False,False,32.611000000000004,"LINESTRING (-75.2305844 20.2211831, -75.2307485 20.2212022, -75.2308928 20.221175)",
161152863,,tertiary,,False,False,47.514,"LINESTRING (-75.2307111 20.2225196, -75.2307529 20.2229451)",
161152863,,tertiary,,False,True,43.376,"LINESTRING (-75.2307111 20.2225196, -75.2306831 20.2221304)",
563979262,,residential,,False,False,269.765,"LINESTRING (-75.2307111 20.2225196, -75.2299118 20.2227528, -75.2292654 20.2230447, -75.2287746 20.2229441, -75.228246 20.2229513)",
118972137,,residential,,False,True,257.289,"LINESTRING (-75.2264125 20.2217901, -75.2275237 20.2214687, -75.2281629 20.2212727, -75.2287656 20.2210987)",
351946702,,residential,,False,False,450.96,"LINESTRING (-75.2264125 20.2217901, -75.2265573 20.2219043, -75.2306831 20.2221304)",
"[759287741, 161152878]",,residential,,False,True,384.199,"LINESTRING (-75.2334411 20.2193495, -75.2336829 20.2202911, -75.2336936 20.2204169, -75.2336775 20.2205126, -75.2336292 20.2206032, -75.233023 20.2211619, -75.2318697 20.2214539, -75.2318405 20.2214519, -75.2317305 20.2214443, -75.2316229 20.2213935)",
"[351946648, 351946569, 436649494]",2,secondary,50,False,False,91.895,"LINESTRING (-75.2334411 20.2193495, -75.2336489 20.2193024, -75.2340348 20.2192149, -75.2341689 20.2192013, -75.2343027 20.2192184)",yes
436649494,2,secondary,50,False,True,101.23100000000001,"LINESTRING (-75.2334411 20.2193495, -75.2326231 20.2195549, -75.2324997 20.2195549)",
351946601,,residential,,False,False,76.696,"LINESTRING (-75.231471 20.2227978, -75.2307529 20.2229451)",
161152876,,residential,,False,True,188.85299999999998,"LINESTRING (-75.231471 20.2227978, -75.2312206 20.2220731, -75.2310972 20.2215999, -75.2310167 20.2211569)",
1191959707,,residential,,False,True,54.59400000000001,"LINESTRING (-75.2273638 20.2174046, -75.2273761 20.2171931, -75.2273904 20.2169486, -75.2274038 20.2169167)",
"[38827067, 1191959707]",,residential,,False,False,180.11100000000002,"LINESTRING (-75.2290319 20.2167221, -75.2288337 20.2166974, -75.2285762 20.216632, -75.2284686 20.2166214, -75.2283184 20.2166214, -75.2277498 20.216712, -75.2276267 20.2167629, -75.2274282 20.2168585, -75.2274038 20.2169167)",
38827067,,residential,,False,True,68.206,"LINESTRING (-75.2290319 20.2167221, -75.2291717 20.2167024, -75.2293648 20.216642, -75.2296338 20.2164998)",
161152871,,residential,,False,True,110.965,"LINESTRING (-75.2290319 20.2167221, -75.2291021 20.2172753, -75.2291579 20.217713)",
351946569,,secondary,50,False,False,33.042,"LINESTRING (-75.2343027 20.2192184, -75.2344181 20.2192878, -75.2345227 20.2194248)",
"[351946648, 351946569, 436649494]",2,secondary,50,False,True,91.895,"LINESTRING (-75.2343027 20.2192184, -75.2341689 20.2192013, -75.2340348 20.2192149, -75.2336489 20.2193024, -75.2334411 20.2193495)",yes
"[351946768, 753446485]",,residential,,False,True,99.597,"LINESTRING (-75.2343027 20.2192184, -75.234424 20.2189131, -75.2345734 20.2185995, -75.2348146 20.218597)",
351946704,,tertiary,,False,False,44.43,"LINESTRING (-75.2301032 20.2182038, -75.2303318 20.2185409)",
575162058,,tertiary,,False,False,103.74,"LINESTRING (-75.2301032 20.2182038, -75.2302984 20.2191186)",
575162058,,tertiary,,False,True,16.835,"LINESTRING (-75.2301032 20.2182038, -75.2300568 20.2180588)",
1191665483,,residential,,False,True,49.438,"LINESTRING (-75.2301032 20.2182038, -75.2305529 20.2180638)",
351946569,,secondary,50,False,False,87.541,"LINESTRING (-75.2345227 20.2194248, -75.2349313 20.2201124)",
351946569,,secondary,50,False,True,33.042,"LINESTRING (-75.2345227 20.2194248, -75.2344181 20.2192878, -75.2343027 20.2192184)",
161152869,,residential,,False,True,13.084,"LINESTRING (-75.2310167 20.2211569, -75.2308928 20.221175)",
161152869,,residential,,False,False,30.88,"LINESTRING (-75.2310167 20.2211569, -75.2312367 20.2211418, -75.231312 20.2211449)",
