osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry
201426877,False,tertiary,False,27.079,,,,,"LINESTRING (-78.7873432 22.1702704, -78.7872466 22.1704969)"
802071494,False,primary,True,527.932,2,CN,Circuito Norte,50,"LINESTRING (-78.7873432 22.1702704, -78.7831915 22.1689122, -78.7825094 22.1686883)"
201426898,False,residential,False,63.484,,,Calle 1,,"LINESTRING (-78.7808637 22.1678089, -78.7806514 22.1683449)"
802071494,False,primary,False,196.475,2,CN,Circuito Norte,50,"LINESTRING (-78.7808637 22.1678089, -78.7809146 22.1678422, -78.781374 22.1681563, -78.7816578 22.1683159, -78.7820803 22.1685209, -78.7825094 22.1686883)"
201426898,False,residential,True,63.484,,,Calle 1,,"LINESTRING (-78.7806514 22.1683449, -78.7808637 22.1678089)"
802071494,False,primary,False,527.932,2,CN,Circuito Norte,50,"LINESTRING (-78.7825094 22.1686883, -78.7831915 22.1689122, -78.7873432 22.1702704)"
802071494,False,primary,True,196.475,2,CN,Circuito Norte,50,"LINESTRING (-78.7825094 22.1686883, -78.7820803 22.1685209, -78.7816578 22.1683159, -78.781374 22.1681563, -78.7809146 22.1678422, -78.7808637 22.1678089)"
802071635,False,residential,True,52.63,,,,,"LINESTRING (-78.7825094 22.1686883, -78.7824792 22.1687663, -78.7824045 22.1689517, -78.7823569 22.16907, -78.7823359 22.1691334)"
802071635,False,residential,True,23.552,,,,,"LINESTRING (-78.7823359 22.1691334, -78.7822836 22.1693396)"
802071635,False,residential,False,52.629999999999995,,,,,"LINESTRING (-78.7823359 22.1691334, -78.7823569 22.16907, -78.7824045 22.1689517, -78.7824792 22.1687663, -78.7825094 22.1686883)"
"[201426869, 1223744814]",False,residential,True,114.30799999999999,,,Línea,,"LINESTRING (-78.7823359 22.1691334, -78.7830731 22.1693753, -78.783297 22.1695972)"
201426912,False,residential,False,36.938,,,,,"LINESTRING (-78.7822836 22.1693396, -78.7820215 22.1695664)"
802071635,False,residential,False,23.552,,,,,"LINESTRING (-78.7822836 22.1693396, -78.7823359 22.1691334)"
802071635,False,residential,True,40.614,,,,,"LINESTRING (-78.7822836 22.1693396, -78.7821823 22.1696926)"
201426881,False,residential,True,21.705,,,,,"LINESTRING (-78.7820215 22.1695664, -78.7821823 22.1696926)"
