osmid,highway,oneway,reversed,length,maxspeed,ref,geometry,name
115428298,residential,False,True,112.155,,,"LINESTRING (-81.5648743 22.7676332, -81.5639401 22.7671085)",
115428329,residential,False,False,172.055,,,"LINESTRING (-81.5648743 22.7676332, -81.5642102 22.7690542)",
115428329,residential,False,True,152.006,,,"LINESTRING (-81.5648743 22.7676332, -81.5649343 22.7669576, -81.5646775 22.7663104)",
115428305,residential,True,False,30.052,,,"LINESTRING (-81.5656279 22.7668342, -81.565467 22.7670601)",
211018382,residential,False,False,20.165,,,"LINESTRING (-81.5656279 22.7668342, -81.5656031 22.7666543)",
115428304,secondary,True,False,82.557,50,CS,"LINESTRING (-81.5660878 22.7674304, -81.5656498 22.7680534)",
115428307,residential,True,False,37.875,,,"LINESTRING (-81.5660878 22.7674304, -81.5657759 22.7672479)",Maceo
582717662,tertiary,False,False,146.831,50,,"LINESTRING (-81.5660878 22.7674304, -81.5668606 22.7663187)",
115428313,tertiary,False,False,37.09,50,,"LINESTRING (-81.5694758 22.7651387, -81.5692782 22.7654181)",
115428361,residential,False,True,158.149,,,"LINESTRING (-81.5694758 22.7651387, -81.5710171 22.7650844)",
115428318,residential,False,False,110.24,,,"LINESTRING (-81.5662101 22.765836, -81.5656031 22.7666543)",
115428362,tertiary,False,False,85.612,50,,"LINESTRING (-81.5662101 22.765836, -81.5668606 22.7663187)",
115428362,tertiary,False,True,131.437,50,,"LINESTRING (-81.5662101 22.765836, -81.5652191 22.7650862)",
115428318,residential,False,True,146.94799999999998,,,"LINESTRING (-81.5662101 22.765836, -81.5669954 22.7648258, -81.5670497 22.7647652)",
115428327,residential,False,True,58.521,,,"LINESTRING (-81.5700369 22.7687367, -81.570404 22.7683337)",
555848162,residential,False,False,72.377,,,"LINESTRING (-81.5700369 22.7687367, -81.5705856 22.7691462)",
555848162,residential,False,True,105.265,,,"LINESTRING (-81.5700369 22.7687367, -81.5692388 22.7681412)",
115428319,residential,False,True,9.547,,,"LINESTRING (-81.564507 22.7659524, -81.5645432 22.7660315)",
115428325,residential,False,True,120.864,,,"LINESTRING (-81.564507 22.7659524, -81.5650806 22.7652547, -81.5652191 22.7650862)",
115428287,residential,True,False,48.44,,,"LINESTRING (-81.5657759 22.7672479, -81.5656279 22.7668342)",
115428307,residential,True,False,37.937,,,"LINESTRING (-81.5657759 22.7672479, -81.565467 22.7670601)",Maceo
115428288,residential,False,True,101.671,,,"LINESTRING (-81.568266 22.7687829, -81.5676791 22.7695199)",
137943453,secondary,False,False,54.183,50,CS,"LINESTRING (-81.568266 22.7687829, -81.568677 22.7690892)",Maceo
137943453,secondary,False,True,9.144,50,CS,"LINESTRING (-81.568266 22.7687829, -81.5681997 22.7687279)",Maceo
115428322,tertiary,False,False,21.317,50,,"LINESTRING (-81.5695459 22.7700353, -81.5693943 22.7701665)",
115428350,residential,False,True,145.388,,,"LINESTRING (-81.5695459 22.7700353, -81.5705856 22.7691462)",
137943453,secondary,False,True,137.855,50,CS,"LINESTRING (-81.5695459 22.7700353, -81.568677 22.7690892)",Maceo
115428350,residential,False,False,145.388,,,"LINESTRING (-81.5705856 22.7691462, -81.5695459 22.7700353)",
115428350,residential,False,True,117.548,,,"LINESTRING (-81.5705856 22.7691462, -81.5713894 22.7683924)",
555848162,residential,False,False,50.811,,,"LINESTRING (-81.5705856 22.7691462, -81.5709708 22.7694337)",
555848162,residential,False,True,72.377,,,"LINESTRING (-81.5705856 22.7691462, -81.5700369 22.7687367)",
115428288,residential,False,False,101.671,,,"LINESTRING (-81.5676791 22.7695199, -81.568266 22.7687829)",
115428322,tertiary,False,False,114.561,50,,"LINESTRING (-81.5676791 22.7695199, -81.5666457 22.7691281)",
115428322,tertiary,False,True,189.988,50,,"LINESTRING (-81.5676791 22.7695199, -81.5693943 22.7701665)",
115428303,secondary,False,False,82.932,50,3-72,"LINESTRING (-81.5690562 22.7680049, -81.5696541 22.7675026)",
115428303,secondary,False,True,66.83,50,3-72,"LINESTRING (-81.5690562 22.7680049, -81.5685754 22.7684107)",
555848162,residential,False,False,24.088,,,"LINESTRING (-81.5690562 22.7680049, -81.5692388 22.7681412)",
730318231,residential,False,True,139.307,,,"LINESTRING (-81.5690562 22.7680049, -81.5680288 22.7671851)",
115428369,secondary,True,False,62.827,50,CS,"LINESTRING (-81.5650622 22.7688871, -81.5656615 22.7687693)",
775829891,secondary,False,True,61.432,50,CS,"LINESTRING (-81.5650622 22.7688871, -81.5644772 22.7690065)",
115428350,residential,False,False,84.018,,,"LINESTRING (-81.5721557 22.7676739, -81.5715812 22.7682127)",
115428362,tertiary,False,False,48.534,50,,"LINESTRING (-81.5648532 22.7648093, -81.5652191 22.7650862)",
115428362,tertiary,False,True,75.36,50,,"LINESTRING (-81.5648532 22.7648093, -81.5646372 22.7646459, -81.564285 22.7643794)",
115428350,residential,False,False,28.036,,,"LINESTRING (-81.5715812 22.7682127, -81.5713894 22.7683924)",
115428350,residential,False,True,84.018,,,"LINESTRING (-81.5715812 22.7682127, -81.5721557 22.7676739)",
"[115428337, 115428327]",residential,False,False,134.864,,,"LINESTRING (-81.5715812 22.7682127, -81.5709244 22.7677808, -81.570591 22.768135)",
115428323,residential,False,False,32.064,,,"LINESTRING (-81.5706298 22.7685332, -81.570404 22.7683337)",
137943453,secondary,False,False,137.855,50,CS,"LINESTRING (-81.568677 22.7690892, -81.5695459 22.7700353)",Maceo
137943453,secondary,False,True,54.183,50,CS,"LINESTRING (-81.568677 22.7690892, -81.568266 22.7687829)",Maceo
"[1016271448, 582717689]",residential,False,False,84.78,,,"LINESTRING (-81.568677 22.7690892, -81.5689955 22.7688308, -81.5687225 22.7685579)",
115428352,residential,False,False,77.074,,,"LINESTRING (-81.5677008 22.7651116, -81.5670497 22.7647652)",
115428352,residential,False,True,38.868,,,"LINESTRING (-81.5677008 22.7651116, -81.5680316 22.7652823)",
730318227,residential,False,False,46.001,,,"LINESTRING (-81.5677008 22.7651116, -81.5679047 22.7647431)",
730318227,residential,False,True,159.491,,,"LINESTRING (-81.5677008 22.7651116, -81.5668606 22.7663187)",
115428283,residential,False,False,188.268,,,"LINESTRING (-81.5688941 22.7659613, -81.5696541 22.7675026)",
115428283,residential,False,True,49.62,,,"LINESTRING (-81.5688941 22.7659613, -81.5686268 22.7655893)",
115428313,tertiary,False,False,162.448,50,,"LINESTRING (-81.5688941 22.7659613, -81.5680288 22.7671851)",
115428313,tertiary,False,True,72.106,50,,"LINESTRING (-81.5688941 22.7659613, -81.5692782 22.7654181)",
115428313,tertiary,False,True,132.841,50,,"LINESTRING (-81.567314 22.7681815, -81.5680288 22.7671851)",
115428320,secondary,False,False,109.261,50,CS,"LINESTRING (-81.567314 22.7681815, -81.5681997 22.7687279)",Maceo
582717663,secondary,True,False,150.936,50,CS,"LINESTRING (-81.567314 22.7681815, -81.5660878 22.7674304)",Maceo
115428362,tertiary,False,False,153.714,50,,"LINESTRING (-81.5668606 22.7663187, -81.5680288 22.7671851)",
115428362,tertiary,False,True,85.612,50,,"LINESTRING (-81.5668606 22.7663187, -81.5662101 22.765836)",
582717662,tertiary,False,True,146.831,50,,"LINESTRING (-81.5668606 22.7663187, -81.5660878 22.7674304)",
730318227,residential,False,False,159.491,,,"LINESTRING (-81.5668606 22.7663187, -81.5677008 22.7651116)",
115428309,secondary,True,False,33.195,50,CS,"LINESTRING (-81.5671425 22.7684347, -81.567314 22.7681815)",
115428303,secondary,False,False,52.229,50,3-72,"LINESTRING (-81.5681997 22.7687279, -81.5685754 22.7684107)",
115428320,secondary,False,True,109.261,50,CS,"LINESTRING (-81.5681997 22.7687279, -81.567314 22.7681815)",Maceo
137943453,secondary,False,False,9.144,50,CS,"LINESTRING (-81.5681997 22.7687279, -81.568266 22.7687829)",Maceo
115428329,residential,False,True,172.055,,,"LINESTRING (-81.5642102 22.7690542, -81.5648743 22.7676332)",
211018385,secondary,False,True,27.885,50,CS,"LINESTRING (-81.5642102 22.7690542, -81.5644772 22.7690065)",
115428323,residential,False,False,47.104,,,"LINESTRING (-81.570404 22.7683337, -81.5700649 22.7680479)",
115428323,residential,False,True,32.064,,,"LINESTRING (-81.570404 22.7683337, -81.5706298 22.7685332)",
115428327,residential,False,False,58.521,,,"LINESTRING (-81.570404 22.7683337, -81.5700369 22.7687367)",
115428327,residential,False,True,29.254,,,"LINESTRING (-81.570404 22.7683337, -81.570591 22.768135)",
115428298,residential,False,True,72.116,,,"LINESTRING (-81.5656498 22.7680534, -81.5650434 22.7677248)",
115428304,secondary,True,False,110.56,50,CS,"LINESTRING (-81.5656498 22.7680534, -81.5650622 22.7688871)",
115428362,tertiary,False,False,35.879,50,,"LINESTRING (-81.563994 22.7642002, -81.564285 22.7643794)",
115428319,residential,False,False,9.547,,,"LINESTRING (-81.5645432 22.7660315, -81.564507 22.7659524)",
115428319,residential,False,True,31.697,,,"LINESTRING (-81.5645432 22.7660315, -81.5648039 22.7661847)",
115428329,residential,False,False,33.932,,,"LINESTRING (-81.5645432 22.7660315, -81.5646775 22.7663104)",
115428362,tertiary,False,False,131.437,50,,"LINESTRING (-81.5652191 22.7650862, -81.5662101 22.765836)",
115428362,tertiary,False,True,48.534,50,,"LINESTRING (-81.5652191 22.7650862, -81.5648532 22.7648093)",
115428325,residential,False,False,120.864,,,"LINESTRING (-81.5652191 22.7650862, -81.5650806 22.7652547, -81.564507 22.7659524)",
115428308,residential,False,True,113.39,,,"LINESTRING (-81.5709708 22.7694337, -81.5717827 22.7687413)",
555848162,residential,False,False,33.459,,,"LINESTRING (-81.5709708 22.7694337, -81.5712256 22.7696217)",
555848162,residential,False,True,50.811,,,"LINESTRING (-81.5709708 22.7694337, -81.5705856 22.7691462)",
115428308,residential,False,False,113.39,,,"LINESTRING (-81.5717827 22.7687413, -81.5709708 22.7694337)",
115428314,residential,False,True,55.958,,,"LINESTRING (-81.5717827 22.7687413, -81.5713894 22.7683924)",
"[1034365753, 115428308]",residential,False,True,127.297,,,"LINESTRING (-81.5717827 22.7687413, -81.5719164 22.7686045, -81.5719447 22.7685587, -81.5719689 22.7684956, -81.5720138 22.7683392, -81.5720768 22.7681686, -81.5721264 22.7680944, -81.5721948 22.7680078, -81.5724161 22.7677815)",
115428361,residential,False,False,158.149,,,"LINESTRING (-81.5710171 22.7650844, -81.5694758 22.7651387)",
115428303,secondary,False,True,319.495,50,3-72,"LINESTRING (-81.5710171 22.7650844, -81.5707908 22.7664725, -81.5696541 22.7675026)",
115428322,tertiary,False,False,189.988,50,,"LINESTRING (-81.5693943 22.7701665, -81.5676791 22.7695199)",
115428322,tertiary,False,True,21.317,50,,"LINESTRING (-81.5693943 22.7701665, -81.5695459 22.7700353)",
730319299,residential,False,True,45.415,,,"LINESTRING (-81.5693943 22.7701665, -81.5692216 22.7703326, -81.5691653 22.7705032)",
115428283,residential,False,True,188.268,,,"LINESTRING (-81.5696541 22.7675026, -81.5688941 22.7659613)",
115428303,secondary,False,True,82.932,50,3-72,"LINESTRING (-81.5696541 22.7675026, -81.5690562 22.7680049)",
115428303,secondary,False,False,319.495,50,3-72,"LINESTRING (-81.5696541 22.7675026, -81.5707908 22.7664725, -81.5710171 22.7650844)",
211018385,secondary,False,False,27.885,50,CS,"LINESTRING (-81.5644772 22.7690065, -81.5642102 22.7690542)",
775829891,secondary,False,False,61.432,50,CS,"LINESTRING (-81.5644772 22.7690065, -81.5650622 22.7688871)",
211018384,residential,False,True,153.89600000000002,,,"LINESTRING (-81.5644772 22.7690065, -81.564915 22.7680307, -81.5650434 22.7677248)",
115428314,residential,False,False,55.958,,,"LINESTRING (-81.5713894 22.7683924, -81.5717827 22.7687413)",
115428350,residential,False,False,117.548,,,"LINESTRING (-81.5713894 22.7683924, -81.5705856 22.7691462)",
115428350,residential,False,True,28.036,,,"LINESTRING (-81.5713894 22.7683924, -81.5715812 22.7682127)",
211018384,residential,False,False,86.16900000000001,,,"LINESTRING (-81.565467 22.7670601, -81.5652192 22.7673717, -81.5650434 22.7677248)",
115428323,residential,False,True,47.104,,,"LINESTRING (-81.5700649 22.7680479, -81.570404 22.7683337)",
115428283,residential,False,False,49.62,,,"LINESTRING (-81.5686268 22.7655893, -81.5688941 22.7659613)",
115428352,residential,False,False,69.926,,,"LINESTRING (-81.5686268 22.7655893, -81.5680316 22.7652823)",
115428352,residential,False,True,75.446,,,"LINESTRING (-81.5686268 22.7655893, -81.5687434 22.7656309, -81.5689405 22.7656267, -81.5691123 22.7655629, -81.5692782 22.7654181)",
115428298,residential,False,False,112.155,,,"LINESTRING (-81.5639401 22.7671085, -81.5648743 22.7676332)",
115428352,residential,False,True,77.074,,,"LINESTRING (-81.5670497 22.7647652, -81.5677008 22.7651116)",
115428318,residential,False,False,146.94799999999998,,,"LINESTRING (-81.5670497 22.7647652, -81.5669954 22.7648258, -81.5662101 22.765836)",
115428303,secondary,False,False,66.83,50,3-72,"LINESTRING (-81.5685754 22.7684107, -81.5690562 22.7680049)",
115428303,secondary,False,True,52.229,50,3-72,"LINESTRING (-81.5685754 22.7684107, -81.5681997 22.7687279)",
582717689,residential,False,True,22.257,,,"LINESTRING (-81.5685754 22.7684107, -81.5687225 22.7685579)",
555848162,residential,False,False,105.265,,,"LINESTRING (-81.5692388 22.7681412, -81.5700369 22.7687367)",
555848162,residential,False,True,24.088,,,"LINESTRING (-81.5692388 22.7681412, -81.5690562 22.7680049)",
582717664,residential,False,True,70.351,,,"LINESTRING (-81.5692388 22.7681412, -81.5687225 22.7685579)",
582717664,residential,False,False,70.351,,,"LINESTRING (-81.5687225 22.7685579, -81.5692388 22.7681412)",
582717689,residential,False,False,22.257,,,"LINESTRING (-81.5687225 22.7685579, -81.5685754 22.7684107)",
"[1016271448, 582717689]",residential,False,True,84.78,,,"LINESTRING (-81.5687225 22.7685579, -81.5689955 22.7688308, -81.568677 22.7690892)",
115428362,tertiary,False,True,35.879,50,,"LINESTRING (-81.564285 22.7643794, -81.563994 22.7642002)",
115428362,tertiary,False,False,75.36,50,,"LINESTRING (-81.564285 22.7643794, -81.5646372 22.7646459, -81.5648532 22.7648093)",
"[1016956152, 555848162]",residential,False,True,85.095,,,"LINESTRING (-81.571852 22.7694664, -81.5714603 22.7697948, -81.5712256 22.7696217)",
730319299,residential,False,False,45.415,,,"LINESTRING (-81.5691653 22.7705032, -81.5692216 22.7703326, -81.5693943 22.7701665)",
730318227,residential,False,True,46.001,,,"LINESTRING (-81.5679047 22.7647431, -81.5677008 22.7651116)",
115428352,residential,False,False,38.868,,,"LINESTRING (-81.5680316 22.7652823, -81.5677008 22.7651116)",
115428352,residential,False,True,69.926,,,"LINESTRING (-81.5680316 22.7652823, -81.5686268 22.7655893)",
730319300,residential,False,True,48.667,,,"LINESTRING (-81.5680316 22.7652823, -81.5682453 22.7648915)",
730319300,residential,False,False,48.667,,,"LINESTRING (-81.5682453 22.7648915, -81.5680316 22.7652823)",
730319301,residential,False,True,73.456,,,"LINESTRING (-81.5707344 22.7701026, -81.5712256 22.7696217)",
555848162,residential,False,True,33.459,,,"LINESTRING (-81.5712256 22.7696217, -81.5709708 22.7694337)",
730319301,residential,False,False,73.456,,,"LINESTRING (-81.5712256 22.7696217, -81.5707344 22.7701026)",
"[1016956152, 555848162]",residential,False,False,85.095,,,"LINESTRING (-81.5712256 22.7696217, -81.5714603 22.7697948, -81.571852 22.7694664)",
115428319,residential,False,False,31.697,,,"LINESTRING (-81.5648039 22.7661847, -81.5645432 22.7660315)",
115428319,residential,False,True,97.167,,,"LINESTRING (-81.5648039 22.7661847, -81.5656031 22.7666543)",
1034364155,residential,False,True,19.061,,,"LINESTRING (-81.5648039 22.7661847, -81.5646775 22.7663104)",
115428329,residential,False,True,33.932,,,"LINESTRING (-81.5646775 22.7663104, -81.5645432 22.7660315)",
1034364155,residential,False,False,19.061,,,"LINESTRING (-81.5646775 22.7663104, -81.5648039 22.7661847)",
115428329,residential,False,False,152.006,,,"LINESTRING (-81.5646775 22.7663104, -81.5649343 22.7669576, -81.5648743 22.7676332)",
115428327,residential,False,False,29.254,,,"LINESTRING (-81.570591 22.768135, -81.570404 22.7683337)",
1034367769,residential,False,True,46.668,,,"LINESTRING (-81.570591 22.768135, -81.5702409 22.7678668)",
"[115428337, 115428327]",residential,False,True,134.864,,,"LINESTRING (-81.570591 22.768135, -81.5709244 22.7677808, -81.5715812 22.7682127)",
1034367769,residential,False,False,46.668,,,"LINESTRING (-81.5702409 22.7678668, -81.570591 22.768135)",
"[1034365753, 115428308]",residential,False,False,127.29700000000001,,,"LINESTRING (-81.5724161 22.7677815, -81.5721948 22.7680078, -81.5721264 22.7680944, -81.5720768 22.7681686, -81.5720138 22.7683392, -81.5719689 22.7684956, -81.5719447 22.7685587, -81.5719164 22.7686045, -81.5717827 22.7687413)",
