osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel
324100426,True,3,Paseo de Martí (Paseo del Prado),primary,50,False,23.145,"LINESTRING (-82.3588184 23.1354316, -82.3587792 23.1352266)",
38001467,False,,Brasil (Teniente Rey),primary_link,,False,11.600000000000001,"LINESTRING (-82.3588184 23.1354316, -82.3588037 23.1354093, -82.3587816 23.1353928, -82.3587549 23.1353842, -82.3587266 23.1353852)",
210004032,True,,Ángeles,residential,,False,84.238,"LINESTRING (-82.3628028 23.1324293, -82.3627337 23.1316744)",
289800162,False,4,Avenida Simón Bolívar (Reina),primary,50,False,20.002,"LINESTRING (-82.3628028 23.1324293, -82.3629982 23.1324209)",
373846856,False,4,Avenida Simón Bolívar (Reina),primary,50,True,101.64399999999999,"LINESTRING (-82.3628028 23.1324293, -82.3626534 23.1324377, -82.3623282 23.1324558, -82.3618875 23.1324805, -82.3618106 23.1324848)",
"[23860208, 1164952290]",False,4,Avenida Simón Bolívar (Reina),primary,50,True,115.903,"LINESTRING (-82.3618106 23.1324848, -82.3617466 23.1324886, -82.3613753 23.1325109, -82.3607812 23.1325511, -82.3606797 23.1325538)",
373846856,False,4,Avenida Simón Bolívar (Reina),primary,50,False,101.644,"LINESTRING (-82.3618106 23.1324848, -82.3618875 23.1324805, -82.3623282 23.1324558, -82.3626534 23.1324377, -82.3628028 23.1324293)",
418393444,False,4,Águila,tertiary,50,True,118.488,"LINESTRING (-82.3618106 23.1324848, -82.3618138 23.1325551, -82.3618283 23.1330322, -82.3618345 23.1331729, -82.3618449 23.1335499)",
680947192,True,,Maloja,residential,,False,129.791,"LINESTRING (-82.3614196 23.1310641, -82.3626877 23.1310139)",
680947193,True,,Águila,tertiary,50,False,80.23,"LINESTRING (-82.3614196 23.1310641, -82.36163 23.1317592)",
262609093,False,,Águila,residential,,True,16.482,"LINESTRING (-82.3618449 23.1335499, -82.3618608 23.1336974)",
321246619,False,2,Dragones,secondary,50,False,27.03,"LINESTRING (-82.3618449 23.1335499, -82.3617542 23.1336047, -82.3616048 23.1336454)",
418393444,False,4,Águila,tertiary,50,False,118.488,"LINESTRING (-82.3618449 23.1335499, -82.3618345 23.1331729, -82.3618283 23.1330322, -82.3618138 23.1325551, -82.3618106 23.1324848)",
413770989,True,3,Avenida de Italia (Galiano),secondary,50,False,12.784,"LINESTRING (-82.3629879 23.1335062, -82.3629836 23.1333913)",
"[23861656, 621767919]",True,3,Dragones,secondary,50,False,116.978,"LINESTRING (-82.3629879 23.1335062, -82.3627722 23.1335145, -82.362437 23.1335273, -82.3621013 23.1335401, -82.3618449 23.1335499)",
369783838,True,3,Paseo de Martí (Paseo del Prado),primary,50,False,44.616,"LINESTRING (-82.3580611 23.1332587, -82.358254 23.1336186)",
413770992,True,,Dragones,secondary,50,False,18.637,"LINESTRING (-82.3583617 23.1339038, -82.3585417 23.1338775)",
23860204,True,3,Paseo de Martí (Paseo del Prado),primary,50,False,152.325,"LINESTRING (-82.3583617 23.1339038, -82.3583706 23.1339503, -82.3586184 23.1352532)",
409294559,True,2,Avenida Simón Bolívar (Reina),primary,50,False,32.887,"LINESTRING (-82.3590373 23.1324995, -82.3589614 23.1324848, -82.3588814 23.1324768, -82.3588146 23.132472, -82.3587182 23.1324666)",
409294625,True,2,Máximo Gómez (Monte),primary,50,False,34.907,"LINESTRING (-82.3590373 23.1324995, -82.3591934 23.132405, -82.3593218 23.132326)",
320407152,True,3,Máximo Gómez (Monte),primary,50,False,42.402,"LINESTRING (-82.3584605 23.1325757, -82.3580835 23.1327345)",
320407130,True,,Cienfuegos,tertiary,50,False,81.75,"LINESTRING (-82.3584605 23.1325757, -82.3584166 23.132491, -82.3581166 23.131912)",
413770994,True,3,Paseo de Martí (Paseo del Prado),primary,50,False,17.645,"LINESTRING (-82.3585543 23.1340356, -82.3585426 23.1339354, -82.3585417 23.1338775)",
557792362,True,,Dragones,primary_link,,False,42.994,"LINESTRING (-82.3585543 23.1340356, -82.3585706 23.1339918, -82.3585848 23.1339644, -82.3585993 23.133945, -82.3586262 23.1339143, -82.3586617 23.133895, -82.3586873 23.1338833, -82.3587441 23.1338648, -82.3588769 23.1338285)",
373847024,False,4,San José,tertiary,50,True,18.284,"LINESTRING (-82.3590548 23.1365935, -82.3588786 23.1366215)",
23861657,False,4,José de San Martín (San José),tertiary,50,False,89.416,"LINESTRING (-82.3590548 23.1365935, -82.3591333 23.1365826, -82.3599179 23.1364643)",
373846943,True,3,Paseo de Martí (Paseo del Prado),primary,50,False,131.439,"LINESTRING (-82.3590548 23.1365935, -82.3590425 23.1365331, -82.3588806 23.1357387, -82.3588184 23.1354316)",
373847024,False,4,San José,tertiary,50,False,18.284,"LINESTRING (-82.3588786 23.1366215, -82.3590548 23.1365935)",
"[30709404, 507834389]",False,4,San José,tertiary,50,False,63.55,"LINESTRING (-82.3588786 23.1366215, -82.3588015 23.1366361, -82.3582688 23.1367319)",
621767226,True,,Paseo de Martí (Paseo del Prado),primary,50,False,16.094,"LINESTRING (-82.3588786 23.1366215, -82.3588983 23.1367187, -82.3589085 23.1367636)",
23861657,False,4,José de San Martín (San José),tertiary,50,True,78.475,"LINESTRING (-82.3606718 23.1363322, -82.3599179 23.1364643)",
397998705,False,,Industria,tertiary,50,True,16.406,"LINESTRING (-82.3606718 23.1363322, -82.3606433 23.136187)",
23905455,True,,Industria,residential,,False,118.44,"LINESTRING (-82.3606718 23.1363322, -82.3608126 23.1369941, -82.3608837 23.1373793)",
319834137,False,4,Máximo Gómez (Monte),primary,50,False,84.772,"LINESTRING (-82.3563305 23.1335604, -82.3565675 23.1334494, -82.3570338 23.1332311, -82.3570693 23.1332145)",
415385866,True,3,Avenida de Bélgica (Monserrate),primary,50,False,60.446,"LINESTRING (-82.3563305 23.1335604, -82.3563821 23.1336368, -82.3566422 23.1340223)",
369783366,True,,Agramonte (Zulueta),primary,50,False,78.622,"LINESTRING (-82.3574967 23.1339484, -82.357465 23.133894, -82.3571337 23.1333251)",
369783380,True,,Dragones,secondary,50,False,88.588,"LINESTRING (-82.3574967 23.1339484, -82.3582983 23.1339071, -82.3583617 23.1339038)",
621767189,False,4,Máximo Gómez (Monte),primary,50,False,14.664,"LINESTRING (-82.3570693 23.1332145, -82.3571957 23.1331522)",
319834122,True,2,Agramonte (Zulueta),primary,50,False,77.133,"LINESTRING (-82.3570693 23.1332145, -82.3570387 23.133161, -82.3567183 23.1326005)",
319834137,False,4,Máximo Gómez (Monte),primary,50,True,84.772,"LINESTRING (-82.3570693 23.1332145, -82.3570338 23.1332311, -82.3565675 23.1334494, -82.3563305 23.1335604)",
23861654,True,2,Corrales,residential,50,False,60.536,"LINESTRING (-82.3567183 23.1326005, -82.3572382 23.1323401)",
319834122,True,2,Agramonte (Zulueta),primary,50,False,126.155,"LINESTRING (-82.3567183 23.1326005, -82.3562246 23.131784, -82.3561202 23.1316082)",
320051683,True,3,Avenida de Bélgica (Egido),primary,50,False,66.817,"LINESTRING (-82.3559995 23.1330423, -82.3563305 23.1335604)",
23861652,True,,Sol,residential,30,False,137.117,"LINESTRING (-82.3559995 23.1330423, -82.3558429 23.1330971, -82.3547303 23.1334399)",
23872265,True,,Bernaza,residential,,False,114.941,"LINESTRING (-82.3559995 23.1330423, -82.3561602 23.1335297, -82.3561791 23.1336306, -82.356248 23.1340478)",
756798335,True,3,Paseo de Martí (Paseo del Prado),primary,50,False,106.327,"LINESTRING (-82.3593957 23.1382387, -82.359363 23.1381601, -82.3591934 23.1373021)",
781658358,True,2,Neptuno,tertiary,50,False,25.611,"LINESTRING (-82.3593957 23.1382387, -82.3594506 23.1382336, -82.3594837 23.1382298, -82.3596448 23.1382147)",
373846942,True,3,Paseo de Martí (Paseo del Prado),primary,50,False,42.576,"LINESTRING (-82.3591693 23.1382641, -82.3591521 23.1383612, -82.3591352 23.1384911, -82.3591162 23.1386438)",
792150247,True,3,Neptuno,secondary,50,False,23.323999999999998,"LINESTRING (-82.3591693 23.1382641, -82.3592946 23.1382482, -82.3593957 23.1382387)",
23861663,True,4,Neptuno,secondary,50,False,83.148,"LINESTRING (-82.3583704 23.1383937, -82.3586081 23.138341, -82.3589741 23.1382741, -82.3590759 23.1382696, -82.3591693 23.1382641)",
23872624,True,3,Agramonte (Zulueta),primary,50,False,24.134999999999998,"LINESTRING (-82.3583704 23.1383937, -82.3583979 23.1383527, -82.358417 23.1382995, -82.3584284 23.1382552, -82.3584306 23.1381879)",
