osmid,name,highway,maxspeed,oneway,reversed,length,geometry
309547575,Calle 17,secondary,50,False,True,4.964,"LINESTRING (-78.2766008 21.5798535, -78.2766345 21.5798217)"
657779121,4,residential,,False,False,138.3,"LINESTRING (-78.2766008 21.5798535, -78.2756362 21.5789919)"
118566817,Calle 20,residential,,False,True,168.272,"LINESTRING (-78.2788 21.5726127, -78.2799907 21.5736442)"
118566619,16,residential,,False,False,51.286,"LINESTRING (-78.281958 21.5790658, -78.2815951 21.5787514)"
118566648,Calle 35,residential,,False,True,102.512,"LINESTRING (-78.281958 21.5790658, -78.2812888 21.579746)"
118566756,Calle 10,tertiary,,False,True,139.633,"LINESTRING (-78.2766073 21.5761459, -78.2775858 21.5770113)"
118566800,Calle 9,residential,,False,False,97.917,"LINESTRING (-78.2766073 21.5761459, -78.2759688 21.5767962)"
118566756,Calle 10,tertiary,,False,False,143.01600000000002,"LINESTRING (-78.2766073 21.5761459, -78.2764093 21.5759706, -78.2758639 21.5754878, -78.2755722 21.5752969)"
118566699,Calle J,residential,,False,False,95.775,"LINESTRING (-78.2795757 21.5739964, -78.2790462 21.5747031)"
118566699,Calle J,residential,,False,True,58.097,"LINESTRING (-78.2795757 21.5739964, -78.2799907 21.5736442)"
"[278745268, 278745269, 118566719, 118566799]","['18', 'Calle M']",residential,,False,False,359.155,"LINESTRING (-78.2795757 21.5739964, -78.2784273 21.5730547, -78.2780641 21.5734474, -78.278251 21.573644, -78.2783122 21.5737579, -78.278303 21.5738662, -78.278251 21.5739773, -78.2781962 21.5740727, -78.2786674 21.5744221)"
118566697,Calle 21,tertiary,50,False,False,43.804,"LINESTRING (-78.2784424 21.5765583, -78.278601 21.5764007, -78.2787336 21.5762722)"
118566697,Calle 21,tertiary,50,False,True,57.794,"LINESTRING (-78.2784424 21.5765583, -78.2783053 21.5767063, -78.2782777 21.5767362, -78.2782265 21.5767856, -78.2780659 21.5769422)"
118566814,Calle 14,residential,,False,False,51.917,"LINESTRING (-78.2784424 21.5765583, -78.278226 21.576372, -78.2781632 21.5763175, -78.278076 21.5762391)"
118566691,11,residential,,False,False,97.917,"LINESTRING (-78.2775858 21.5770113, -78.2769473 21.5776616)"
118566756,Calle 10,tertiary,,False,False,139.633,"LINESTRING (-78.2775858 21.5770113, -78.2766073 21.5761459)"
118566756,Calle 10,tertiary,,False,True,141.56,"LINESTRING (-78.2775858 21.5770113, -78.2785694 21.5778968)"
118566810,Calle 6,residential,,False,False,95.006,"LINESTRING (-78.2773302 21.5791664, -78.2766644 21.5785776)"
118566810,Calle 6,residential,,False,True,195.709,"LINESTRING (-78.2773302 21.5791664, -78.2786672 21.5804122)"
309547575,Calle 17,secondary,50,False,False,102.393,"LINESTRING (-78.2773302 21.5791664, -78.2766345 21.5798217)"
309547575,Calle 17,secondary,50,False,True,93.962,"LINESTRING (-78.2773302 21.5791664, -78.2779535 21.5785515)"
118566693,Calle 19,residential,,False,True,134.276,"LINESTRING (-78.2803052 21.5739192, -78.2794286 21.5748101)"
118566817,Calle 20,residential,,False,False,44.639,"LINESTRING (-78.2803052 21.5739192, -78.2799907 21.5736442)"
118566817,Calle 20,residential,,False,True,54.089,"LINESTRING (-78.2803052 21.5739192, -78.2806879 21.5742508)"
118566777,Calle 8,residential,,False,True,94.84,"LINESTRING (-78.2759688 21.5767962, -78.2766334 21.577384)"
118566800,Calle 9,residential,,False,False,93.978,"LINESTRING (-78.2759688 21.5767962, -78.2753454 21.5774112)"
118566800,Calle 9,residential,,False,True,97.917,"LINESTRING (-78.2759688 21.5767962, -78.2766073 21.5761459)"
118566619,16,residential,,False,False,62.493,"LINESTRING (-78.2815951 21.5787514, -78.2811529 21.5783683)"
118566619,16,residential,,False,True,51.286,"LINESTRING (-78.2815951 21.5787514, -78.281958 21.5790658)"
118566664,Calle 33,residential,,False,False,152.575,"LINESTRING (-78.2815951 21.5787514, -78.2825912 21.5777391)"
118566664,Calle 33,residential,,False,True,102.511,"LINESTRING (-78.2815951 21.5787514, -78.2809258 21.5794315)"
118566619,16,residential,,False,False,49.469,"LINESTRING (-78.2801522 21.5775013, -78.2798021 21.5771981)"
118566619,16,residential,,False,True,71.671,"LINESTRING (-78.2801522 21.5775013, -78.2806593 21.5779407)"
118566844,Calle 27,residential,,False,False,151.478,"LINESTRING (-78.2801522 21.5775013, -78.2811537 21.5765071)"
118566844,Calle 27,residential,,False,True,102.52,"LINESTRING (-78.2801522 21.5775013, -78.2794829 21.5781815)"
118566693,Calle 19,residential,,False,False,134.276,"LINESTRING (-78.2794286 21.5748101, -78.2803052 21.5739192)"
118566780,18,residential,,False,True,54.095,"LINESTRING (-78.2794286 21.5748101, -78.2798197 21.5751332)"
"[118566693, 118566719]","['18', 'Calle 19']",residential,,False,True,52.678,"LINESTRING (-78.2794286 21.5748101, -78.2793281 21.5749122, -78.2790462 21.5747031)"
628024644,Calle 25,tertiary,,False,False,68.023,"LINESTRING (-78.2814061 21.5748732, -78.2818502 21.5744219)"
656304542,Calle 20,tertiary,50,False,False,42.023,"LINESTRING (-78.2814061 21.5748732, -78.2811043 21.5746201)"
118566706,Calle 20,secondary,50,False,True,52.158,"LINESTRING (-78.2814061 21.5748732, -78.2815725 21.5750173, -78.2817753 21.5751928)"
278749846,Calle 25,secondary,50,True,False,150.242,"LINESTRING (-78.2814061 21.5748732, -78.28134 21.5749026, -78.2804026 21.575844)"
118566680,Calle 23,residential,,False,False,70.214,"LINESTRING (-78.2824697 21.5732527, -78.2829359 21.5727936)"
118566680,Calle 23,residential,,False,True,71.163,"LINESTRING (-78.2824697 21.5732527, -78.2819972 21.573718)"
118566816,Calle 26,residential,,False,False,61.623,"LINESTRING (-78.2824697 21.5732527, -78.282027 21.5728817)"
118566816,Calle 26,residential,,False,True,40.504,"LINESTRING (-78.2824697 21.5732527, -78.2827566 21.5735007)"
118566739,Calle 5,residential,,False,False,112.017,"LINESTRING (-78.2744162 21.5746809, -78.2736255 21.5753695)"
