osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name
116616907,residential,False,True,110.957,,,,"LINESTRING (-80.9130154 22.5860188, -80.9127839 22.5850441)",
313968314,primary,False,False,117.231,2,3-252,50,"LINESTRING (-80.9130154 22.5860188, -80.9133034 22.587039)",
116616927,residential,False,False,28.752000000000002,,,,"LINESTRING (-80.9130154 22.5860188, -80.9129079 22.5860467, -80.9127443 22.5860835)",
313968312,primary,False,True,78.844,2,3-252,50,"LINESTRING (-80.9130154 22.5860188, -80.9130943 22.5859699, -80.9137439 22.5858077)",
116617004,residential,False,False,109.269,,,,"LINESTRING (-80.9152128 22.5854733, -80.9149772 22.584515)",
116617004,residential,False,True,121.044,,,,"LINESTRING (-80.9152128 22.5854733, -80.9154938 22.5865305)",
313968312,primary,False,False,82.155,2,3-252,50,"LINESTRING (-80.9152128 22.5854733, -80.9144359 22.5856503)",
116616884,residential,False,True,154.822,,,,"LINESTRING (-80.9152128 22.5854733, -80.9161508 22.5852546, -80.9166749 22.5851324)",
116616944,primary,False,True,130.50900000000001,2,3-252,50,"LINESTRING (-80.9152128 22.5854733, -80.9154298 22.5848782, -80.9156062 22.5843573)",Circuito Sur
116616928,residential,False,False,111.73,,,,"LINESTRING (-80.9141716 22.5847084, -80.9138991 22.5837356)",
116616928,residential,False,True,108.193,,,,"LINESTRING (-80.9141716 22.5847084, -80.9144359 22.5856503)",
116616934,residential,False,False,72.819,,,,"LINESTRING (-80.9141716 22.5847084, -80.9134844 22.5848705)",
116616934,residential,False,True,85.459,,,,"LINESTRING (-80.9141716 22.5847084, -80.9149772 22.584515)",
116616915,residential,False,False,24.865,,,,"LINESTRING (-80.9172376 22.5871703, -80.9173532 22.5873668)",
116616915,residential,False,True,115.602,,,,"LINESTRING (-80.9172376 22.5871703, -80.9169594 22.5861629)",
116616945,residential,False,False,156.921,,,,"LINESTRING (-80.9172376 22.5871703, -80.9157577 22.5875232)",
116616945,residential,False,True,143.431,,,,"LINESTRING (-80.9172376 22.5871703, -80.9181182 22.5869225, -80.918574 22.5867943)",
116616999,residential,False,True,62.886,,,,"LINESTRING (-80.9146023 22.5911002, -80.9152143 22.591124)",
313968314,primary,False,True,67.94,2,3-252,50,"LINESTRING (-80.9146023 22.5911002, -80.9143794 22.5905249)",
116616945,residential,False,True,28.251,,,,"LINESTRING (-80.9123449 22.5883591, -80.9126101 22.5882913)",
116616915,residential,False,False,115.602,,,,"LINESTRING (-80.9169594 22.5861629, -80.9172376 22.5871703)",
116616915,residential,False,True,118.251,,,,"LINESTRING (-80.9169594 22.5861629, -80.9166749 22.5851324)",
116616901,residential,False,True,155.921,,,,"LINESTRING (-80.9169594 22.5861629, -80.9161041 22.5863774, -80.9154938 22.5865305)",
116616966,residential,False,False,79.307,,,,"LINESTRING (-80.9163782 22.5898572, -80.9156088 22.5897935)",
116616966,residential,False,True,141.132,,,,"LINESTRING (-80.9163782 22.5898572, -80.9177516 22.5899123)",
116617004,residential,False,False,151.947,,,,"LINESTRING (-80.9163782 22.5898572, -80.9160254 22.5885301)",
116617004,residential,False,True,156.88,,,,"LINESTRING (-80.9163782 22.5898572, -80.9167424 22.5912274)",
116616997,residential,False,True,78.27,,,,"LINESTRING (-80.9138564 22.5890597, -80.9145942 22.5888824)",
313968314,primary,False,False,74.313,2,3-252,50,"LINESTRING (-80.9138564 22.5890597, -80.914039 22.5897064)",
313968314,primary,False,True,116.752,2,3-252,50,"LINESTRING (-80.9138564 22.5890597, -80.9135678 22.5880441)",
116616997,residential,False,False,29.082,,,,"LINESTRING (-80.9138564 22.5890597, -80.9137581 22.5890835, -80.9135836 22.5891301)",
116616901,residential,False,False,78.154,,,,"LINESTRING (-80.9133034 22.587039, -80.9140418 22.5868681)",
313968314,primary,False,False,115.011,2,3-252,50,"LINESTRING (-80.9133034 22.587039, -80.9135678 22.5880441)",
313968314,primary,False,True,117.231,2,3-252,50,"LINESTRING (-80.9133034 22.587039, -80.9130154 22.5860188)",
116616901,residential,False,True,28.552,,,,"LINESTRING (-80.9133034 22.587039, -80.9131961 22.587067, -80.9130338 22.5871017)",
116616997,residential,False,False,77.817,,,,"LINESTRING (-80.9160254 22.5885301, -80.9152931 22.5887107)",
116616997,residential,False,True,47.143,,,,"LINESTRING (-80.9160254 22.5885301, -80.9164695 22.5884223)",
116617004,residential,False,False,115.286,,,,"LINESTRING (-80.9160254 22.5885301, -80.9157577 22.5875232)",
116617004,residential,False,True,151.947,,,,"LINESTRING (-80.9160254 22.5885301, -80.9163782 22.5898572)",
116616922,residential,False,False,79.741,,,,"LINESTRING (-80.9123211 22.5872867, -80.9115694 22.5874672)",
116616922,residential,False,True,76.007,,,,"LINESTRING (-80.9123211 22.5872867, -80.9130338 22.5871017)",
116616932,residential,False,False,115.58,,,,"LINESTRING (-80.9123211 22.5872867, -80.9126101 22.5882913)",
116616932,residential,False,True,42.216,,,,"LINESTRING (-80.9123211 22.5872867, -80.912228 22.5869169)",
116616904,residential,False,False,121.813,,,,"LINESTRING (-80.9137439 22.5858077, -80.9140418 22.5868681)",
116616904,residential,False,True,107.564,,,,"LINESTRING (-80.9137439 22.5858077, -80.9134844 22.5848705)",
313968312,primary,False,True,73.17,2,3-252,50,"LINESTRING (-80.9137439 22.5858077, -80.9144359 22.5856503)",
313968312,primary,False,False,78.844,2,3-252,50,"LINESTRING (-80.9137439 22.5858077, -80.9130943 22.5859699, -80.9130154 22.5860188)",
116616928,residential,False,False,124.688,,,,"LINESTRING (-80.9156088 22.5897935, -80.9152931 22.5887107)",
116616928,residential,False,True,158.499,,,,"LINESTRING (-80.9156088 22.5897935, -80.9159839 22.5911762)",
116616966,residential,False,False,79.163,,,,"LINESTRING (-80.9156088 22.5897935, -80.9148391 22.5897508)",
116616966,residential,False,True,79.307,,,,"LINESTRING (-80.9156088 22.5897935, -80.9163782 22.5898572)",
