osmid,name,highway,oneway,reversed,length,ref,maxspeed,lanes,geometry,bridge
50734363,Avenida 77 (Real),secondary,False,False,93.43,2-900,50,2,"LINESTRING (-82.0274837 22.8377544, -82.027924 22.8376244, -82.0283593 22.8375216)",
49494595,74 (José de la Luz y Caballero),residential,False,True,127.214,,,,"LINESTRING (-82.0275294 22.8409344, -82.0268303 22.839989)",
194327301,Avenida 69 (Arango),tertiary,False,False,92.298,,50,,"LINESTRING (-82.0275294 22.8409344, -82.0282524 22.8404394)",
194327301,Avenida 69 (Arango),tertiary,False,True,89.146,,50,,"LINESTRING (-82.0275294 22.8409344, -82.0268373 22.8414201)",
49494595,74 (José de la Luz y Caballero),residential,False,False,89.928,,,,"LINESTRING (-82.0275294 22.8409344, -82.0279286 22.8414096, -82.0280666 22.8415739)",
186304183,86 (Habana),primary,False,False,77.95,2-860,50,2,"LINESTRING (-82.0294243 22.839581, -82.0289161 22.8390594)",
194327302,Avenida 69 (Arango),tertiary,False,False,80.543,,50,,"LINESTRING (-82.0294243 22.839581, -82.0301207 22.8392452)",
"[129785583, 186304183]",86 (Habana),primary,False,True,241.013,2-860,50,"['2', '4']","LINESTRING (-82.0294243 22.839581, -82.0304232 22.8406869, -82.0309134 22.8412585)",
194327301,Avenida 69 (Arango),tertiary,False,True,65.484,,50,,"LINESTRING (-82.0294243 22.839581, -82.0293638 22.8396259, -82.0289268 22.8399506)",
49494674,Avenida 73 (Cayetano González),residential,False,False,61.64,,,,"LINESTRING (-82.0287674 22.8386624, -82.0293557 22.8385469)",
49494674,Avenida 73 (Cayetano González),residential,False,True,108.764,,,,"LINESTRING (-82.0287674 22.8386624, -82.0277356 22.8388916)",
186304183,86 (Habana),primary,False,False,133.615,2-860,50,2,"LINESTRING (-82.0287674 22.8386624, -82.0286051 22.8382385, -82.0285394 22.8380727, -82.028384 22.8376025, -82.0283716 22.8375572, -82.0283593 22.8375216)",
186304183,86 (Habana),primary,False,True,46.834,2-860,50,2,"LINESTRING (-82.0287674 22.8386624, -82.0288591 22.8389512, -82.0289161 22.8390594)",
49494536,Avenida 71 (Amistad),residential,False,False,56.213,,,,"LINESTRING (-82.0289161 22.8390594, -82.0294452 22.838926)",
49494536,Avenida 71 (Amistad),residential,False,True,109.917,,,,"LINESTRING (-82.0289161 22.8390594, -82.0279045 22.839388)",
186304183,86 (Habana),primary,False,True,77.95,2-860,50,2,"LINESTRING (-82.0289161 22.8390594, -82.0294243 22.839581)",
186304183,86 (Habana),primary,False,False,46.834,2-860,50,2,"LINESTRING (-82.0289161 22.8390594, -82.0288591 22.8389512, -82.0287674 22.8386624)",
125658877,86 (Habana),secondary,True,False,18.247999999999998,CS,40,2,"LINESTRING (-82.0281546 22.8360884, -82.0281187 22.8361456, -82.0281 22.8362037, -82.0280939 22.8362407)",
988985638,Avenida 91 (Reina),secondary,True,False,18.715,,50,,"LINESTRING (-82.0281546 22.8360884, -82.0280591 22.8361079, -82.0279744 22.8361119)",
49494679,Avenida 95 (Concha),residential,False,False,80.573,,,,"LINESTRING (-82.0273831 22.835354, -82.0280176 22.8349261)",
49494679,Avenida 95 (Concha),residential,False,True,82.25,,,,"LINESTRING (-82.0273831 22.835354, -82.0267424 22.8357995)",
125658874,86 (Habana),residential,False,False,85.353,,,,"LINESTRING (-82.0273831 22.835354, -82.0269031 22.8347267)",
125658874,86 (Habana),residential,False,True,103.806,,,,"LINESTRING (-82.0273831 22.835354, -82.0278793 22.8359967, -82.0279744 22.8361119)",
49494550,Avenida 97 (Herrera),residential,False,False,84.063,,,,"LINESTRING (-82.0269031 22.8347267, -82.0262442 22.835177)",
49494550,Avenida 97 (Herrera),residential,False,True,78.951,,,,"LINESTRING (-82.0269031 22.8347267, -82.0275303 22.8343144)",
125658874,86 (Habana),residential,False,True,85.353,,,,"LINESTRING (-82.0269031 22.8347267, -82.0273831 22.835354)",
313645756,64,residential,False,True,62.076,,,,"LINESTRING (-82.0250526 22.8411438, -82.0245239 22.8408713)",
50734363,Avenida 77 (Real),secondary,False,False,57.69,2-900,50,2,"LINESTRING (-82.0245239 22.8408713, -82.0247948 22.8404165)",
50734363,Avenida 77 (Real),secondary,False,True,91.336,2-900,50,2,"LINESTRING (-82.0245239 22.8408713, -82.0240961 22.8415919)",
313645756,64,residential,False,False,62.076,,,,"LINESTRING (-82.0245239 22.8408713, -82.0250526 22.8411438)",
50799673,76 (Pinillos),residential,False,False,82.656,,,,"LINESTRING (-82.0240211 22.8348443, -82.0244935 22.8354468)",
50978357,Avenida 103 (Álvarez),residential,False,False,77.155,,,,"LINESTRING (-82.0240211 22.8348443, -82.0246174 22.8344207)",
50799673,76 (Pinillos),residential,False,False,83.95,,,,"LINESTRING (-82.0244935 22.8354468, -82.0249732 22.8360588)",
50799673,76 (Pinillos),residential,False,True,82.656,,,,"LINESTRING (-82.0244935 22.8354468, -82.0240211 22.8348443)",
125658702,Avenida 99 (Medio),residential,False,False,78.37,,,,"LINESTRING (-82.0244935 22.8354468, -82.0251131 22.8350337)",
125658702,Avenida 99 (Medio),residential,False,True,79.022,,,,"LINESTRING (-82.0244935 22.8354468, -82.0238181 22.8357897)",
49494679,Avenida 95 (Concha),residential,False,False,82.284,,,,"LINESTRING (-82.0254144 22.8366468, -82.0260895 22.8362462)",
50799673,76 (Pinillos),residential,False,True,79.493,,,,"LINESTRING (-82.0254144 22.8366468, -82.0249732 22.8360588)",
50799673,76 (Pinillos),residential,False,False,28.026,,,,"LINESTRING (-82.0254144 22.8366468, -82.0255318 22.8368101, -82.0255627 22.8368585)",
660608056,Avenida 91 (Reina),secondary,False,False,107.28,,50,2,"LINESTRING (-82.0255627 22.8368585, -82.0246213 22.8372805)",
660608056,Avenida 91 (Reina),secondary,False,True,87.125,,50,2,"LINESTRING (-82.0255627 22.8368585, -82.0263551 22.8365746)",
50799673,76 (Pinillos),residential,False,True,28.026,,,,"LINESTRING (-82.0255627 22.8368585, -82.0255318 22.8368101, -82.0254144 22.8366468)",
1117084270,76 (Pinillos),tertiary,False,False,143.764,,50,,"LINESTRING (-82.0255627 22.8368585, -82.0255947 22.8368968, -82.0263516 22.8379275)",
49494550,Avenida 97 (Herrera),residential,False,False,89.988,,,,"LINESTRING (-82.0249732 22.8360588, -82.024202 22.8364458)",
49494550,Avenida 97 (Herrera),residential,False,True,77.802,,,,"LINESTRING (-82.0249732 22.8360588, -82.0255777 22.8356355)",
50799673,76 (Pinillos),residential,False,False,79.493,,,,"LINESTRING (-82.0249732 22.8360588, -82.0254144 22.8366468)",
50799673,76 (Pinillos),residential,False,True,83.95,,,,"LINESTRING (-82.0249732 22.8360588, -82.0244935 22.8354468)",
49494536,Avenida 71 (Amistad),residential,False,False,40.73,,,,"LINESTRING (-82.0275279 22.8395051, -82.0279045 22.839388)",
49494536,Avenida 71 (Amistad),residential,False,True,89.475,,,,"LINESTRING (-82.0275279 22.8395051, -82.0268303 22.839989)",
194341358,76 (Pinillos),tertiary,False,False,127.692,,50,,"LINESTRING (-82.0275279 22.8395051, -82.0282524 22.8404394)",
194341358,76 (Pinillos),tertiary,False,True,65.132,,50,,"LINESTRING (-82.0275279 22.8395051, -82.0271741 22.8390185)",
194327301,Avenida 69 (Arango),tertiary,False,False,87.922,,50,,"LINESTRING (-82.0282524 22.8404394, -82.0289268 22.8399506)",
194327301,Avenida 69 (Arango),tertiary,False,True,92.298,,50,,"LINESTRING (-82.0282524 22.8404394, -82.0275294 22.8409344)",
194341358,76 (Pinillos),tertiary,False,True,127.692,,50,,"LINESTRING (-82.0282524 22.8404394, -82.0275279 22.8395051)",
194341359,76 (Pinillos),residential,False,False,87.222,,,,"LINESTRING (-82.0282524 22.8404394, -82.0287217 22.8410938)",
49494631,80 (Gras),residential,False,True,122.504,,,,"LINESTRING (-82.0282524 22.8404394, -82.0282441 22.8403424, -82.0279045 22.839388)",
49494584,Avenida 81 (Armenteros),residential,False,True,102.442,,,,"LINESTRING (-82.0263516 22.8379275, -82.0271726 22.8374019)",
"[49494584, 49494611]","['74 (José de la Luz y Caballero)', 'Avenida 81 (Armenteros)']",residential,False,False,193.93800000000002,,,,"LINESTRING (-82.0263516 22.8379275, -82.0253857 22.8385679, -82.0253351 22.8385673, -82.0252883 22.8385298, -82.0252535 22.8384699, -82.0250282 22.8380418)",
"[194341358, 1117084270, 1117084271]",76 (Pinillos),tertiary,False,False,59.356,,50,,"LINESTRING (-82.0263516 22.8379275, -82.0265074 22.8381363, -82.0265521 22.8381955, -82.0266825 22.8383656)",yes
1117084270,76 (Pinillos),tertiary,False,True,143.764,,50,,"LINESTRING (-82.0263516 22.8379275, -82.0255947 22.8368968, -82.0255627 22.8368585)",
49494674,Avenida 73 (Cayetano González),residential,False,False,59.246,,,,"LINESTRING (-82.0271741 22.8390185, -82.0277356 22.8388916)",
194341358,76 (Pinillos),tertiary,False,False,65.132,,50,,"LINESTRING (-82.0271741 22.8390185, -82.0275279 22.8395051)",
194341358,76 (Pinillos),tertiary,False,True,88.366,,50,,"LINESTRING (-82.0271741 22.8390185, -82.0266825 22.8383656)",
49494674,Avenida 73 (Cayetano González),residential,False,True,90.28800000000001,,,,"LINESTRING (-82.0271741 22.8390185, -82.0268973 22.8392116, -82.0264781 22.8395163)",
49494622,Avenida 63,residential,False,False,65.853,,,,"LINESTRING (-82.0287217 22.8410938, -82.0292487 22.8407549)",
49494622,Avenida 63,residential,False,True,85.771,,,,"LINESTRING (-82.0287217 22.8410938, -82.0280666 22.8415739)",
194341359,76 (Pinillos),residential,False,True,87.222,,,,"LINESTRING (-82.0287217 22.8410938, -82.0282524 22.8404394)",
49494536,Avenida 71 (Amistad),residential,False,False,78.716,,,,"LINESTRING (-82.031602 22.8387179, -82.03237 22.838731)",
385646353,100 (Tacón),residential,False,False,61.215,,,,"LINESTRING (-82.031602 22.8387179, -82.0315657 22.8381684)",
49494536,Avenida 71 (Amistad),residential,False,True,76.11399999999999,,,,"LINESTRING (-82.031602 22.8387179, -82.0309106 22.8387296, -82.0308594 22.8387284)",
385646353,100 (Tacón),residential,False,True,93.76100000000001,,,,"LINESTRING (-82.031602 22.8387179, -82.0316231 22.8393201, -82.0316307 22.8394256, -82.0316414 22.8395602)",
49494536,Avenida 71 (Amistad),residential,False,False,78.013,,,,"LINESTRING (-82.0300993 22.8387672, -82.0308594 22.8387284)",
49494536,Avenida 71 (Amistad),residential,False,True,69.317,,,,"LINESTRING (-82.0300993 22.8387672, -82.0294452 22.838926)",
50799726,94 (Clemente Fernández),residential,False,False,53.196,,,,"LINESTRING (-82.0300993 22.8387672, -82.0301207 22.8392452)",
50799726,94 (Clemente Fernández),residential,False,True,38.198,,,,"LINESTRING (-82.0300993 22.8387672, -82.0300787 22.8384242)",
49494536,Avenida 71 (Amistad),residential,False,False,69.317,,,,"LINESTRING (-82.0294452 22.838926, -82.0300993 22.8387672)",
49494536,Avenida 71 (Amistad),residential,False,True,56.213,,,,"LINESTRING (-82.0294452 22.838926, -82.0289161 22.8390594)",
49494689,92 (Duarte),residential,False,True,43.14,,,,"LINESTRING (-82.0294452 22.838926, -82.0293557 22.8385469)",
49494536,Avenida 71 (Amistad),residential,False,False,109.917,,,,"LINESTRING (-82.0279045 22.839388, -82.0289161 22.8390594)",
49494536,Avenida 71 (Amistad),residential,False,True,40.73,,,,"LINESTRING (-82.0279045 22.839388, -82.0275279 22.8395051)",
49494631,80 (Gras),residential,False,True,57.847,,,,"LINESTRING (-82.0279045 22.839388, -82.0277356 22.8388916)",
49494631,80 (Gras),residential,False,False,122.504,,,,"LINESTRING (-82.0279045 22.839388, -82.0282441 22.8403424, -82.0282524 22.8404394)",
49494536,Avenida 71 (Amistad),residential,False,False,89.475,,,,"LINESTRING (-82.0268303 22.839989, -82.0275279 22.8395051)",
49494536,Avenida 71 (Amistad),residential,False,True,88.698,,,,"LINESTRING (-82.0268303 22.839989, -82.0261526 22.8404852)",
49494595,74 (José de la Luz y Caballero),residential,False,False,127.214,,,,"LINESTRING (-82.0268303 22.839989, -82.0275294 22.8409344)",
49494595,74 (José de la Luz y Caballero),residential,False,True,63.761,,,,"LINESTRING (-82.0268303 22.839989, -82.0264781 22.8395163)",
194327301,Avenida 69 (Arango),tertiary,False,False,89.146,,50,,"LINESTRING (-82.0268373 22.8414201, -82.0275294 22.8409344)",
194341357,72,residential,False,True,125.42,,,,"LINESTRING (-82.0268373 22.8414201, -82.0261526 22.8404852)",
49494536,Avenida 71 (Amistad),residential,False,False,88.698,,,,"LINESTRING (-82.0261526 22.8404852, -82.0268303 22.839989)",
194341357,72,residential,False,False,125.42,,,,"LINESTRING (-82.0261526 22.8404852, -82.0268373 22.8414201)",
194341357,72,residential,False,True,67.131,,,,"LINESTRING (-82.0261526 22.8404852, -82.0257751 22.8399918)",
49494674,Avenida 73 (Cayetano González),residential,False,False,89.362,,,,"LINESTRING (-82.0257751 22.8399918, -82.0264781 22.8395163)",
49494674,Avenida 73 (Cayetano González),residential,False,True,97.78,,,,"LINESTRING (-82.0257751 22.8399918, -82.0250293 22.8405403)",
194341357,72,residential,False,False,67.131,,,,"LINESTRING (-82.0257751 22.8399918, -82.0261526 22.8404852)",
194341357,72,residential,False,True,71.936,,,,"LINESTRING (-82.0257751 22.8399918, -82.0255324 22.8397196, -82.02527 22.8395513)",
50734363,Avenida 77 (Real),secondary,False,True,107.828,2-900,50,2,"LINESTRING (-82.02527 22.8395513, -82.0247948 22.8404165)",
50734363,Avenida 77 (Real),secondary,False,False,107.772,2-900,50,2,"LINESTRING (-82.02527 22.8395513, -82.0254171 22.8393684, -82.0255925 22.8391942, -82.0258153 22.8389758, -82.0259941 22.8388553)",
194341357,72,residential,False,False,71.936,,,,"LINESTRING (-82.02527 22.8395513, -82.0255324 22.8397196, -82.0257751 22.8399918)",
194341360,72,tertiary,False,True,76.05100000000002,,50,,"LINESTRING (-82.02527 22.8395513, -82.024809 22.8392563, -82.0247365 22.8391948, -82.0246919 22.839131)",
49522634,Avenida 81,residential,False,False,23.807,,,,"LINESTRING (-82.0246919 22.839131, -82.0249011 22.8390379)",
49522634,Avenida 81,residential,False,True,94.185,,,,"LINESTRING (-82.0246919 22.839131, -82.0238671 22.8395047)",
194341360,72,tertiary,False,True,93.734,,50,,"LINESTRING (-82.0246919 22.839131, -82.0242278 22.8384046)",
194341360,72,tertiary,False,False,76.051,,50,,"LINESTRING (-82.0246919 22.839131, -82.0247365 22.8391948, -82.024809 22.8392563, -82.02527 22.8395513)",
49494500,Avenida 85,residential,False,False,91.407,,,,"LINESTRING (-82.0242278 22.8384046, -82.0250282 22.8380418)",
194341360,72,tertiary,False,False,93.734,,50,,"LINESTRING (-82.0242278 22.8384046, -82.0246919 22.839131)",
194341360,72,tertiary,False,True,92.93599999999999,,50,,"LINESTRING (-82.0242278 22.8384046, -82.0238625 22.8377101, -82.0238327 22.8376523)",
660608056,Avenida 91 (Reina),secondary,False,True,90.775,,50,2,"LINESTRING (-82.0238327 22.8376523, -82.0246213 22.8372805)",
194341360,72,tertiary,False,False,92.93599999999999,,50,,"LINESTRING (-82.0238327 22.8376523, -82.0238625 22.8377101, -82.0242278 22.8384046)",
49494491,104,residential,False,False,76.267,,,,"LINESTRING (-82.03237 22.838731, -82.0323263 22.8380463)",
49494536,Avenida 71 (Amistad),residential,False,True,78.716,,,,"LINESTRING (-82.03237 22.838731, -82.031602 22.8387179)",
49494491,104,residential,False,True,104.526,,,,"LINESTRING (-82.03237 22.838731, -82.0324008 22.8393169, -82.0325479 22.8396433)",
49494656,70,residential,False,False,73.376,,,,"LINESTRING (-82.0247948 22.8404165, -82.0241882 22.8400659)",
49494656,70,residential,False,True,27.694,,,,"LINESTRING (-82.0247948 22.8404165, -82.0250293 22.8405403)",
50734363,Avenida 77 (Real),secondary,False,False,107.828,2-900,50,2,"LINESTRING (-82.0247948 22.8404165, -82.02527 22.8395513)",
50734363,Avenida 77 (Real),secondary,False,True,57.69,2-900,50,2,"LINESTRING (-82.0247948 22.8404165, -82.0245239 22.8408713)",
49494656,70,residential,False,True,73.376,,,,"LINESTRING (-82.0241882 22.8400659, -82.0247948 22.8404165)",
49494656,70,residential,False,False,27.694,,,,"LINESTRING (-82.0250293 22.8405403, -82.0247948 22.8404165)",
49494674,Avenida 73 (Cayetano González),residential,False,False,97.78,,,,"LINESTRING (-82.0250293 22.8405403, -82.0257751 22.8399918)",
49494656,70,residential,False,True,41.238,,,,"LINESTRING (-82.0250293 22.8405403, -82.0253322 22.8407042, -82.0253768 22.8407273)",
49494491,104,residential,False,False,55.32,,,,"LINESTRING (-82.0329078 22.8405014, -82.0327173 22.8400359)",
50715474,Avenida 61,residential,False,False,37.042,,,,"LINESTRING (-82.0329078 22.8405014, -82.0325692 22.840618)",
49494516,Avenida 63,residential,False,True,47.324,,,,"LINESTRING (-82.0322885 22.8401939, -82.0327173 22.8400359)",
49494491,104,residential,False,False,46.98,,,,"LINESTRING (-82.0327173 22.8400359, -82.0325479 22.8396433)",
49494491,104,residential,False,True,55.32,,,,"LINESTRING (-82.0327173 22.8400359, -82.0329078 22.8405014)",
49494516,Avenida 63,residential,False,False,47.324,,,,"LINESTRING (-82.0327173 22.8400359, -82.0322885 22.8401939)",
49494491,104,residential,False,True,46.98,,,,"LINESTRING (-82.0325479 22.8396433, -82.0327173 22.8400359)",
49494491,104,residential,False,False,104.526,,,,"LINESTRING (-82.0325479 22.8396433, -82.0324008 22.8393169, -82.03237 22.838731)",
"[49494539, 422888653]","['Avenida 65', '65']",residential,False,False,78.882,,,,"LINESTRING (-82.0325479 22.8396433, -82.0321224 22.83979, -82.031824 22.8398843)",
385646353,100 (Tacón),residential,False,False,93.761,,,,"LINESTRING (-82.0316414 22.8395602, -82.0316307 22.8394256, -82.0316231 22.8393201, -82.031602 22.8387179)",
49522634,Avenida 81,residential,False,False,94.185,,,,"LINESTRING (-82.0238671 22.8395047, -82.0246919 22.839131)",
279197634,70,residential,False,True,54.342,,,,"LINESTRING (-82.0238671 22.8395047, -82.0241207 22.8399339)",
279197634,70,residential,False,False,54.342,,,,"LINESTRING (-82.0241207 22.8399339, -82.0238671 22.8395047)",
49494490,Avenida 81 (Almohalla),residential,False,False,77.72,,,,"LINESTRING (-82.0315251 22.8365241, -82.0307675 22.8365562)",
49494490,Avenida 81 (Almohalla),residential,False,True,103.967,,,,"LINESTRING (-82.0315251 22.8365241, -82.0325377 22.8364666)",
385646353,100 (Tacón),residential,False,False,69.732,,,,"LINESTRING (-82.0315251 22.8365241, -82.0315073 22.8358972)",
385646353,100 (Tacón),residential,False,True,86.202,,,,"LINESTRING (-82.0315251 22.8365241, -82.0315532 22.8372989)",
50799687,Avenida 85 (San Julián),secondary,True,False,80.446,,50,2,"LINESTRING (-82.0315073 22.8358972, -82.0307569 22.8361096)",
385646353,100 (Tacón),residential,False,False,29.361,,,,"LINESTRING (-82.0315073 22.8358972, -82.0314977 22.8356333)",
385646353,100 (Tacón),residential,False,True,69.732,,,,"LINESTRING (-82.0315073 22.8358972, -82.0315251 22.8365241)",
49494674,Avenida 73 (Cayetano González),residential,False,False,79.118,,,,"LINESTRING (-82.0315657 22.8381684, -82.0323263 22.8380463)",
385646353,100 (Tacón),residential,False,False,96.693,,,,"LINESTRING (-82.0315657 22.8381684, -82.0315532 22.8372989)",
385646353,100 (Tacón),residential,False,True,61.215,,,,"LINESTRING (-82.0315657 22.8381684, -82.031602 22.8387179)",
49494674,Avenida 73 (Cayetano González),residential,False,True,75.68,,,,"LINESTRING (-82.0315657 22.8381684, -82.030882 22.8382885, -82.03084 22.8382945)",
49494491,104,residential,False,True,76.267,,,,"LINESTRING (-82.0323263 22.8380463, -82.03237 22.838731)",
49494674,Avenida 73 (Cayetano González),residential,False,False,79.564,,,,"LINESTRING (-82.0323263 22.8380463, -82.033086 22.8378987)",
49494674,Avenida 73 (Cayetano González),residential,False,True,79.118,,,,"LINESTRING (-82.0323263 22.8380463, -82.0315657 22.8381684)",
49494680,120,residential,False,False,55.0,,,,"LINESTRING (-82.0330798 22.834932, -82.0333312 22.835369)",
49494551,Avenida 107 (Colón),residential,False,False,84.728,,,,"LINESTRING (-82.0236633 22.8332108, -82.0243359 22.8327677)",
49494667,78 (Cuarteles),residential,False,True,83.58,,,,"LINESTRING (-82.0236633 22.8332108, -82.0241371 22.8338226)",
49494500,Avenida 85,residential,False,False,67.495,,,,"LINESTRING (-82.0250282 22.8380418, -82.0256235 22.8377821)",
49494500,Avenida 85,residential,False,True,91.407,,,,"LINESTRING (-82.0250282 22.8380418, -82.0242278 22.8384046)",
49494611,74 (José de la Luz y Caballero),residential,False,False,94.37899999999999,,,,"LINESTRING (-82.0250282 22.8380418, -82.0246407 22.8373241, -82.0246213 22.8372805)",
"[49494584, 49494611]","['74 (José de la Luz y Caballero)', 'Avenida 81 (Armenteros)']",residential,False,True,193.93800000000002,,,,"LINESTRING (-82.0250282 22.8380418, -82.0252535 22.8384699, -82.0252883 22.8385298, -82.0253351 22.8385673, -82.0253857 22.8385679, -82.0263516 22.8379275)",
49494500,Avenida 85,residential,False,True,67.495,,,,"LINESTRING (-82.0256235 22.8377821, -82.0250282 22.8380418)",
660608056,Avenida 91 (Reina),secondary,False,False,90.775,,50,2,"LINESTRING (-82.0246213 22.8372805, -82.0238327 22.8376523)",
660608056,Avenida 91 (Reina),secondary,False,True,107.28,,50,2,"LINESTRING (-82.0246213 22.8372805, -82.0255627 22.8368585)",
49494611,74 (José de la Luz y Caballero),residential,False,False,102.282,,,,"LINESTRING (-82.0246213 22.8372805, -82.0245936 22.8372295, -82.024202 22.8364458)",
49494611,74 (José de la Luz y Caballero),residential,False,True,94.37899999999999,,,,"LINESTRING (-82.0246213 22.8372805, -82.0246407 22.8373241, -82.0250282 22.8380418)",
49494550,Avenida 97 (Herrera),residential,False,True,89.988,,,,"LINESTRING (-82.024202 22.8364458, -82.0249732 22.8360588)",
49494611,74 (José de la Luz y Caballero),residential,False,False,82.887,,,,"LINESTRING (-82.024202 22.8364458, -82.0238181 22.8357897)",
49494611,74 (José de la Luz y Caballero),residential,False,True,102.282,,,,"LINESTRING (-82.024202 22.8364458, -82.0245936 22.8372295, -82.0246213 22.8372805)",
49494611,74 (José de la Luz y Caballero),residential,False,True,82.887,,,,"LINESTRING (-82.0238181 22.8357897, -82.024202 22.8364458)",
125658702,Avenida 99 (Medio),residential,False,False,79.022,,,,"LINESTRING (-82.0238181 22.8357897, -82.0244935 22.8354468)",
49494689,92 (Duarte),residential,False,False,81.262,,,,"LINESTRING (-82.0291144 22.837346, -82.0292599 22.8380644)",
1073461407,Avenida 77 (Real),secondary,True,False,92.383,2-850,50,2,"LINESTRING (-82.0291144 22.837346, -82.0295451 22.8373289, -82.0300154 22.8373204)",
49494674,Avenida 73 (Cayetano González),residential,False,False,75.337,,,,"LINESTRING (-82.0293557 22.8385469, -82.0300787 22.8384242)",
49494674,Avenida 73 (Cayetano González),residential,False,True,61.64,,,,"LINESTRING (-82.0293557 22.8385469, -82.0287674 22.8386624)",
49494689,92 (Duarte),residential,False,False,43.14,,,,"LINESTRING (-82.0293557 22.8385469, -82.0294452 22.838926)",
49494689,92 (Duarte),residential,False,True,54.542,,,,"LINESTRING (-82.0293557 22.8385469, -82.0292599 22.8380644)",
50799726,94 (Clemente Fernández),residential,False,True,53.196,,,,"LINESTRING (-82.0301207 22.8392452, -82.0300993 22.8387672)",
194327302,Avenida 69 (Arango),tertiary,False,True,80.543,,50,,"LINESTRING (-82.0301207 22.8392452, -82.0294243 22.839581)",
"[50715482, 129785579]","['Avenida 69 (Arango)', '98 (Valdés)']",tertiary,False,"[False, True]",105.769,,50,,"LINESTRING (-82.0301207 22.8392452, -82.0308664 22.8389186, -82.0308594 22.8387284)",
49494645,75,residential,False,False,81.18,,,,"LINESTRING (-82.0292599 22.8380644, -82.0300516 22.8380393)",
49494689,92 (Duarte),residential,False,False,54.542,,,,"LINESTRING (-82.0292599 22.8380644, -82.0293557 22.8385469)",
49494689,92 (Duarte),residential,False,True,81.262,,,,"LINESTRING (-82.0292599 22.8380644, -82.0291144 22.837346)",
50715485,94 (Clemente Fernández),secondary,False,False,87.02,,50,,"LINESTRING (-82.0300568 22.8363069, -82.0295893 22.8356536)",
50799726,94 (Clemente Fernández),residential,False,False,29.642,,,,"LINESTRING (-82.0300568 22.8363069, -82.0300499 22.8365734)",
49494645,75,residential,False,True,81.18,,,,"LINESTRING (-82.0300516 22.8380393, -82.0292599 22.8380644)",
50799726,94 (Clemente Fernández),residential,False,False,42.889,,,,"LINESTRING (-82.0300516 22.8380393, -82.0300787 22.8384242)",
50799726,94 (Clemente Fernández),residential,False,True,80.024,,,,"LINESTRING (-82.0300516 22.8380393, -82.0300154 22.8373204)",
49494674,Avenida 73 (Cayetano González),residential,False,False,79.338,,,,"LINESTRING (-82.0300787 22.8384242, -82.03084 22.8382945)",
49494674,Avenida 73 (Cayetano González),residential,False,True,75.337,,,,"LINESTRING (-82.0300787 22.8384242, -82.0293557 22.8385469)",
50799726,94 (Clemente Fernández),residential,False,False,38.198,,,,"LINESTRING (-82.0300787 22.8384242, -82.0300993 22.8387672)",
50799726,94 (Clemente Fernández),residential,False,True,42.889,,,,"LINESTRING (-82.0300787 22.8384242, -82.0300516 22.8380393)",
50799726,94 (Clemente Fernández),residential,False,False,83.138,,,,"LINESTRING (-82.0300499 22.8365734, -82.0300154 22.8373204)",
50799726,94 (Clemente Fernández),residential,False,True,29.642,,,,"LINESTRING (-82.0300499 22.8365734, -82.0300568 22.8363069)",
