osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed
221742320,residential,False,False,185.442,"LINESTRING (-82.8365195 8.3002345, -82.8372003 8.3017601)",,,
221744802,residential,False,True,175.37,"LINESTRING (-82.8365195 8.3002345, -82.8353801 8.3004734, -82.8350368 8.3002186)",,,
221742318,residential,False,False,144.679,"LINESTRING (-82.8394636 8.3053742, -82.8383478 8.3060626)",1,Avenida Palma Sur,40
221742320,residential,False,False,196.888,"LINESTRING (-82.8394636 8.3053742, -82.8404493 8.306852)",,,
221742320,residential,False,True,140.585,"LINESTRING (-82.8394636 8.3053742, -82.8387888 8.3043006)",,,
221742320,residential,False,False,8.087,"LINESTRING (-82.8417047 8.3087324, -82.8417474 8.3087916)",,,
221742320,residential,False,True,250.597,"LINESTRING (-82.8417047 8.3087324, -82.8404493 8.306852)",,,
221742318,residential,False,False,37.561,"LINESTRING (-82.8383478 8.3060626, -82.8380142 8.3061343)",1,Avenida Palma Sur,40
221742318,residential,False,True,144.679,"LINESTRING (-82.8383478 8.3060626, -82.8394636 8.3053742)",1,Avenida Palma Sur,40
221743030,residential,False,False,131.867,"LINESTRING (-82.8383478 8.3060626, -82.8388848 8.3071228)",,,
221743030,residential,False,True,16.196,"LINESTRING (-82.8383478 8.3060626, -82.8383285 8.3059182)",,,
221742318,residential,False,False,29.995,"LINESTRING (-82.8346593 8.3077867, -82.8345889 8.3080473)",1,Avenida Palma Sur,40
221742596,residential,False,True,85.938,"LINESTRING (-82.8346593 8.3077867, -82.8341872 8.307171)",,,
221742318,residential,False,True,413.358,"LINESTRING (-82.8346593 8.3077867, -82.8348681 8.3076601, -82.8351701 8.3074769, -82.8356252 8.3072009, -82.8359264 8.3070664, -82.836297 8.3068584, -82.8368885 8.3066369, -82.8377942 8.3062325, -82.8380142 8.3061343)",1,Avenida Palma Sur,40
221742318,residential,False,True,109.54599999999999,"LINESTRING (-82.833801 8.3086433, -82.8343937 8.3081497, -82.8345889 8.3080473)",1,Avenida Palma Sur,40
221742318,residential,False,True,37.561,"LINESTRING (-82.8380142 8.3061343, -82.8383478 8.3060626)",1,Avenida Palma Sur,40
