osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,tunnel
622817170,False,Calle 11,residential,False,53.272,,,"LINESTRING (-79.8954183 9.3574332, -79.8958867 9.357307)",
622817170,False,Calle 11,residential,True,23.087,,,"LINESTRING (-79.8954183 9.3574332, -79.8952159 9.35749)",
623457559,True,Avenida Roosevelt,secondary,False,108.146,2,,"LINESTRING (-79.8954183 9.3574332, -79.8951473 9.3564981)",
380628885,True,Calle 11,residential,False,52.609,,,"LINESTRING (-79.8990918 9.3564003, -79.8995529 9.3562705)",
623483326,False,Avenida Meléndez,tertiary,False,111.985,2,,"LINESTRING (-79.8990918 9.3564003, -79.8988137 9.3554313)",
623558236,False,Avenida Meléndez,tertiary,True,109.893,2,,"LINESTRING (-79.8990918 9.3564003, -79.8993647 9.3573512)",
624072130,False,Calle 11,residential,True,146.952,,,"LINESTRING (-79.8990918 9.3564003, -79.8986141 9.3565299, -79.8980832 9.3566822, -79.8978037 9.3567624)",
280665324,True,Paseo Centenario,primary,False,109.543,2,3,"LINESTRING (-79.9009982 9.3558642, -79.9012719 9.3568116)",
389986554,True,Calle 11,residential,False,28.396,,,"LINESTRING (-79.9009982 9.3558642, -79.9012471 9.3557942)",
30654709,True,Paseo Centenario,primary,False,113.018,2,3,"LINESTRING (-79.9012471 9.3557942, -79.9009638 9.354817)",
367682392,True,Calle 11,residential,False,54.988,,,"LINESTRING (-79.9012471 9.3557942, -79.9017291 9.3556587)",
624092066,True,Calle C,unclassified,False,111.311,,,"LINESTRING (-79.8936649 9.3548488, -79.8933904 9.3538851)",
30686815,True,Calle 14,unclassified,False,85.551,,,"LINESTRING (-79.8944126 9.3546305, -79.8936649 9.3548488)",
624089237,False,Calle 14,unclassified,False,25.127,,,"LINESTRING (-79.8944126 9.3546305, -79.8946345 9.3545746)",
"[930403689, 930403690, 624089236]",True,Avenida Roosevelt,unclassified,False,110.11699999999999,,,"LINESTRING (-79.8944126 9.3546305, -79.8946138 9.3553826, -79.8946239 9.3554204, -79.8946335 9.3554561, -79.8946688 9.355588)",building_passage
624089237,False,Calle 14,unclassified,True,25.127,,,"LINESTRING (-79.8946345 9.3545746, -79.8944126 9.3546305)",
1257906438,True,Calle 14,unclassified,False,179.177,,,"LINESTRING (-79.8946345 9.3545746, -79.8962035 9.3541276)",
624089238,True,Avenida Roosevelt,unclassified,False,110.827,,,"LINESTRING (-79.8946345 9.3545746, -79.8943861 9.3537396, -79.8943509 9.353618)",
624072128,False,Avenida Santa Isabel,unclassified,False,53.332,,,"LINESTRING (-79.8962035 9.3541276, -79.8963348 9.3545894)",
624072128,False,Avenida Santa Isabel,unclassified,True,111.555,,,"LINESTRING (-79.8962035 9.3541276, -79.8959251 9.3531627)",
624089239,False,Calle 14,unclassified,False,111.283,,,"LINESTRING (-79.8962035 9.3541276, -79.8971783 9.3538511)",
235351716,False,Calle 14,residential,False,53.032,,,"LINESTRING (-79.898271 9.3535403, -79.8987355 9.3534084)",
235351716,False,Calle 14,residential,True,61.326,,,"LINESTRING (-79.898271 9.3535403, -79.8977339 9.353693)",
557096419,False,Avenida Meléndez,residential,False,111.57,2,,"LINESTRING (-79.898271 9.3535403, -79.8979939 9.3525749)",
557096419,False,Avenida Meléndez,residential,True,110.329,2,,"LINESTRING (-79.898271 9.3535403, -79.8985449 9.354495)",
390147311,False,Calle 14,residential,True,28.674,,,"LINESTRING (-79.900417 9.3529141, -79.9001708 9.3530006)",
622483316,True,Paseo Centenario,primary,False,109.803,2,3,"LINESTRING (-79.900417 9.3529141, -79.9001372 9.351966)",
622483317,False,Calle 14,residential,False,55.676,,,"LINESTRING (-79.900417 9.3529141, -79.9009043 9.3527744)",
623562590,False,Paseo Gorgas,tertiary,False,109.172,2,,"LINESTRING (-79.8933717 9.3590466, -79.8931117 9.3580989)",
622861186,False,Calle 10,residential,False,114.959,,,"LINESTRING (-79.8933717 9.3590466, -79.8938506 9.3589111, -79.8943789 9.3587616)",
299142291,False,Calle 10,residential,True,23.301,,,"LINESTRING (-79.8954912 9.3584469, -79.8956954 9.3583893)",
623562592,True,Avenida Roosevelt,secondary,False,109.978,2,,"LINESTRING (-79.8954912 9.3584469, -79.8957648 9.3593984)",
622861186,False,Calle 10,residential,True,126.954,,,"LINESTRING (-79.8954912 9.3584469, -79.8950453 9.3585739, -79.8943789 9.3587616)",
623457557,False,Calle 9,residential,False,51.51,,,"LINESTRING (-79.8959709 9.3593397, -79.8964234 9.3592162)",
623457559,True,Avenida Roosevelt,secondary,False,109.918,2,,"LINESTRING (-79.8959709 9.3593397, -79.8956954 9.3583893)",
623457562,False,Calle 9,residential,True,23.535,,,"LINESTRING (-79.8959709 9.3593397, -79.8957648 9.3593984)",
623476698,False,Calle 9,residential,False,218.95,,,"LINESTRING (-79.8996359 9.3582959, -79.9015544 9.3577538)",
"[623455088, 623570724]",False,Calle 9,residential,True,235.24,,,"LINESTRING (-79.8996359 9.3582959, -79.8991378 9.3584377, -79.8975759 9.3588826)",
623473772,False,Avenida Meléndez,tertiary,True,113.834,2,,"LINESTRING (-79.8996359 9.3582959, -79.8997819 9.358792, -79.8999117 9.3592827)",
623476700,False,Avenida Meléndez,tertiary,False,109.179,2,,"LINESTRING (-79.8996359 9.3582959, -79.8995014 9.3578276, -79.8993647 9.3573512)",
280665324,True,Paseo Centenario,primary,False,112.781,2,3,"LINESTRING (-79.9015544 9.3577538, -79.9018355 9.3587294)",
623458605,False,Calle 9,residential,False,27.52,,,"LINESTRING (-79.9015544 9.3577538, -79.9017942 9.3576812)",
623476698,False,Calle 9,residential,True,218.95,,,"LINESTRING (-79.9015544 9.3577538, -79.8996359 9.3582959)",
30654709,True,Paseo Centenario,primary,False,108.74,2,3,"LINESTRING (-79.9017942 9.3576812, -79.9015216 9.356741)",
623458605,False,Calle 9,residential,True,27.52,,,"LINESTRING (-79.9017942 9.3576812, -79.9015544 9.3577538)",
30686941,False,Calle 12,residential,False,22.868,,,"LINESTRING (-79.8951473 9.3564981, -79.8949466 9.3565536)",
623457559,True,Avenida Roosevelt,secondary,False,111.727,2,,"LINESTRING (-79.8951473 9.3564981, -79.8949244 9.3556315, -79.8948968 9.3555242)",
30686941,False,Calle 12,residential,True,22.868,,,"LINESTRING (-79.8949466 9.3565536, -79.8951473 9.3564981)",
"[623562592, 367682394]",True,Avenida Roosevelt,secondary,False,108.23400000000001,2,,"LINESTRING (-79.8949466 9.3565536, -79.8950813 9.3570221, -79.8952159 9.35749)",
"[622861188, 299142295]",False,,residential,False,110.821,,,"LINESTRING (-79.8941164 9.3577992, -79.8942516 9.3582949, -79.8943789 9.3587616)",
337491827,False,Calle 11,residential,True,115.17699999999999,,,"LINESTRING (-79.8941164 9.3577992, -79.8935584 9.3579561, -79.8931117 9.3580989)",
"[622817170, 622861190]",False,Calle 11,residential,False,125.43599999999999,,,"LINESTRING (-79.8941164 9.3577992, -79.8947696 9.3576156, -79.8952159 9.35749)",
380628892,False,Calle 8,residential,False,219.85399999999998,,,"LINESTRING (-79.9018355 9.3587294, -79.9013426 9.3588691, -79.8999117 9.3592827)",
380628892,False,Calle 8,residential,True,219.85399999999998,,,"LINESTRING (-79.8999117 9.3592827, -79.9013426 9.3588691, -79.9018355 9.3587294)",
623473772,False,Avenida Meléndez,tertiary,False,113.834,2,,"LINESTRING (-79.8999117 9.3592827, -79.8997819 9.358792, -79.8996359 9.3582959)",
622845013,True,Avenida Justo Arosemena,residential,False,113.255,,,"LINESTRING (-79.9017291 9.3556587, -79.9014486 9.3546785)",
622483321,False,Calle 13,secondary,True,54.409,2,,"LINESTRING (-79.9011832 9.353751, -79.90166 9.3536165)",
622844978,False,Calle 13,secondary,False,55.741,2,,"LINESTRING (-79.9011832 9.353751, -79.9006947 9.3538887)",
622845013,True,Avenida Justo Arosemena,residential,False,112.822,,,"LINESTRING (-79.9011832 9.353751, -79.9009043 9.3527744)",
622483317,False,Calle 14,residential,True,55.676,,,"LINESTRING (-79.9009043 9.3527744, -79.900417 9.3529141)",
622483319,False,Calle 14,residential,False,54.087,,,"LINESTRING (-79.9009043 9.3527744, -79.9013777 9.3526387)",
622845013,True,Avenida Justo Arosemena,residential,False,102.703,,,"LINESTRING (-79.9009043 9.3527744, -79.9006511 9.3518852)",
337491864,False,Calle 15,residential,True,49.535,,,"LINESTRING (-79.9005545 9.351786, -79.9001186 9.351902)",
380628886,True,Avenida Amador Guerrero,secondary,False,114.396,3,,"LINESTRING (-79.9005545 9.351786, -79.899862 9.3510169)",
623570723,False,Avenida Santa Isabel,residential,False,110.992,,,"LINESTRING (-79.89675 9.3560208, -79.8970271 9.3569808)",
623570723,False,Avenida Santa Isabel,residential,True,109.027,,,"LINESTRING (-79.89675 9.3560208, -79.8964778 9.3550778)",
624113995,False,Calle 12,residential,False,88.484,,,"LINESTRING (-79.89675 9.3560208, -79.8975247 9.3557996)",
623483326,False,Avenida Meléndez,tertiary,True,111.985,2,,"LINESTRING (-79.8988137 9.3554313, -79.8990918 9.3564003)",
623558237,False,Calle 12,residential,False,52.756,,,"LINESTRING (-79.8988137 9.3554313, -79.8992755 9.3552991)",
623558238,False,Avenida Meléndez,tertiary,False,108.208,2,,"LINESTRING (-79.8988137 9.3554313, -79.8985449 9.354495)",
624113995,False,Calle 12,residential,True,63.294,,,"LINESTRING (-79.8988137 9.3554313, -79.8983179 9.3555734, -79.8982596 9.3555897)",
280665324,True,Paseo Centenario,primary,False,112.896,2,3,"LINESTRING (-79.9007161 9.3548878, -79.9009982 9.3558642)",
390147321,False,Calle 12,residential,False,28.294,,,"LINESTRING (-79.9007161 9.3548878, -79.9009638 9.354817)",
622848623,False,Calle 12,residential,True,55.206,,,"LINESTRING (-79.9007161 9.3548878, -79.9002345 9.3550316)",
622844983,False,Calle 12,residential,False,54.642,,,"LINESTRING (-79.9014486 9.3546785, -79.901927 9.3545419)",
622845013,True,Avenida Justo Arosemena,residential,False,107.165,,,"LINESTRING (-79.9014486 9.3546785, -79.9011832 9.353751)",
623519728,False,Calle 12,residential,True,55.375,,,"LINESTRING (-79.9014486 9.3546785, -79.9009638 9.354817)",
30654709,True,Paseo Centenario,primary,False,107.362,2,3,"LINESTRING (-79.9009638 9.354817, -79.9006947 9.3538887)",
390147321,False,Calle 12,residential,True,28.294,,,"LINESTRING (-79.9009638 9.354817, -79.9007161 9.3548878)",
623519728,False,Calle 12,residential,False,55.375,,,"LINESTRING (-79.9009638 9.354817, -79.9014486 9.3546785)",
298596604,True,Avenida Amador Guerrero,secondary,False,106.989,4,,"LINESTRING (-79.901927 9.3545419, -79.90166 9.3536165)",
622844983,False,Calle 12,residential,True,54.642,,,"LINESTRING (-79.901927 9.3545419, -79.9014486 9.3546785)",
235383159,False,,residential,False,110.379,,,"LINESTRING (-79.8974656 9.3527251, -79.8972002 9.3517676)",
235383159,False,,residential,True,111.579,,,"LINESTRING (-79.8974656 9.3527251, -79.8977339 9.353693)",
623453047,False,Calle 15,residential,True,60.322,,,"LINESTRING (-79.8974656 9.3527251, -79.8979939 9.3525749)",
30685596,False,Calle 16,residential,False,59.326,,,"LINESTRING (-79.8972002 9.3517676, -79.8977201 9.351621)",
235383159,False,,residential,True,110.379,,,"LINESTRING (-79.8972002 9.3517676, -79.8974656 9.3527251)",
"[1257906432, 969573417, 623883693]",False,Calle 16,unclassified,"[False, True]",61.692,,,"LINESTRING (-79.8972002 9.3517676, -79.8970431 9.3517339, -79.8970084 9.3517262, -79.8969741 9.3517185, -79.8969405 9.3517135, -79.8966549 9.3517932)",building_passage
30687104,False,Avenida Domingo Díaz,residential,False,110.05,,,"LINESTRING (-79.8986509 9.3513585, -79.8989251 9.3523105)",
622848618,False,Calle 16,residential,False,110.3,,,"LINESTRING (-79.8986509 9.3513585, -79.8996175 9.3510859)",
623453043,False,Calle 16,residential,True,52.89,,,"LINESTRING (-79.8986509 9.3513585, -79.8981874 9.3514892)",
30687104,False,Avenida Domingo Díaz,residential,True,110.05,,,"LINESTRING (-79.8989251 9.3523105, -79.8986509 9.3513585)",
622743022,False,Calle 15,residential,True,110.388,,,"LINESTRING (-79.8989251 9.3523105, -79.8998919 9.3520357)",
622848620,False,Calle 15,residential,False,53.133,,,"LINESTRING (-79.8989251 9.3523105, -79.8984597 9.3524426)",
622848619,False,Avenida Domingo Díaz,residential,False,111.56200000000001,,,"LINESTRING (-79.8989251 9.3523105, -79.8990277 9.3526669, -79.899203 9.3532756)",
622817177,False,Avenida Domingo Díaz,residential,False,110.524,,,"LINESTRING (-79.899203 9.3532756, -79.8994784 9.3542317)",
623453658,False,Calle 14,residential,True,53.376,,,"LINESTRING (-79.899203 9.3532756, -79.8987355 9.3534084)",
622817178,False,Calle 14,residential,False,110.5,,,"LINESTRING (-79.899203 9.3532756, -79.8996991 9.3531346, -79.9001708 9.3530006)",
622848619,False,Avenida Domingo Díaz,residential,True,111.56200000000001,,,"LINESTRING (-79.899203 9.3532756, -79.8990277 9.3526669, -79.8989251 9.3523105)",
622817177,False,Avenida Domingo Díaz,residential,True,110.524,,,"LINESTRING (-79.8994784 9.3542317, -79.899203 9.3532756)",
622848622,False,Avenida Domingo Díaz,residential,False,107.842,,,"LINESTRING (-79.8994784 9.3542317, -79.8997471 9.3551646)",
623506291,False,Calle 13,secondary,False,53.161,2,,"LINESTRING (-79.8994784 9.3542317, -79.8990119 9.3543609)",
623506291,False,Calle 13,secondary,True,110.584,2,,"LINESTRING (-79.8994784 9.3542317, -79.8999757 9.3540914, -79.9004475 9.3539584)",
622848622,False,Avenida Domingo Díaz,residential,True,107.842,,,"LINESTRING (-79.8997471 9.3551646, -79.8994784 9.3542317)",
622848623,False,Calle 12,residential,False,55.483,,,"LINESTRING (-79.8997471 9.3551646, -79.9002345 9.3550316)",
622848624,False,Avenida Domingo Díaz,residential,False,112.43,,,"LINESTRING (-79.8997471 9.3551646, -79.9000272 9.3561372)",
623453662,False,Calle 12,residential,True,53.86,,,"LINESTRING (-79.8997471 9.3551646, -79.8992755 9.3552991)",
622848624,False,Avenida Domingo Díaz,residential,True,112.43,,,"LINESTRING (-79.9000272 9.3561372, -79.8997471 9.3551646)",
623453041,False,Avenida Domingo Díaz,residential,False,109.726,,,"LINESTRING (-79.9000272 9.3561372, -79.9003006 9.3570864)",
623453042,True,Calle 11,residential,False,54.631,,,"LINESTRING (-79.9000272 9.3561372, -79.9005057 9.3560013)",
622848627,False,Calle 10,residential,True,54.351,,,"LINESTRING (-79.9003006 9.3570864, -79.8998244 9.3572211)",
623453041,False,Avenida Domingo Díaz,residential,True,109.726,,,"LINESTRING (-79.9003006 9.3570864, -79.9000272 9.3561372)",
623472525,False,Calle 10,residential,False,52.269,,,"LINESTRING (-79.9003006 9.3570864, -79.9007594 9.3569598)",
30687117,False,Calle 10,residential,False,51.678,,,"LINESTRING (-79.8956954 9.3583893, -79.8961496 9.3582662)",
299142291,False,Calle 10,residential,False,23.301,,,"LINESTRING (-79.8956954 9.3583893, -79.8954912 9.3584469)",
623457559,True,Avenida Roosevelt,secondary,False,110.575,2,,"LINESTRING (-79.8956954 9.3583893, -79.8954183 9.3574332)",
30687117,False,Calle 10,residential,True,131.734,,,"LINESTRING (-79.8973023 9.3579346, -79.8961496 9.3582662)",
623570723,False,Avenida Santa Isabel,residential,False,109.60300000000001,,,"LINESTRING (-79.8973023 9.3579346, -79.8974403 9.3584127, -79.8975759 9.3588826)",
623570723,False,Avenida Santa Isabel,residential,True,110.272,,,"LINESTRING (-79.8973023 9.3579346, -79.8971726 9.3574853, -79.8970271 9.3569808)",
"[623453040, 624072243]",False,Calle 10,residential,False,235.397,,,"LINESTRING (-79.8973023 9.3579346, -79.8988839 9.3574928, -79.8993647 9.3573512)",
623558235,False,Calle 10,residential,False,52.47,,,"LINESTRING (-79.8993647 9.3573512, -79.8998244 9.3572211)",
623558236,False,Avenida Meléndez,tertiary,False,109.893,2,,"LINESTRING (-79.8993647 9.3573512, -79.8990918 9.3564003)",
"[623453040, 624072243]",False,Calle 10,residential,True,235.397,,,"LINESTRING (-79.8993647 9.3573512, -79.8988839 9.3574928, -79.8973023 9.3579346)",
623476700,False,Avenida Meléndez,tertiary,True,109.179,2,,"LINESTRING (-79.8993647 9.3573512, -79.8995014 9.3578276, -79.8996359 9.3582959)",
280665324,True,Paseo Centenario,primary,False,109.257,2,3,"LINESTRING (-79.9012719 9.3568116, -79.9015544 9.3577538)",
380629565,False,Calle 10,residential,False,28.499,,,"LINESTRING (-79.9012719 9.3568116, -79.9015216 9.356741)",
623836487,False,Calle 10,residential,True,58.594,,,"LINESTRING (-79.9012719 9.3568116, -79.9007594 9.3569598)",
30654709,True,Paseo Centenario,primary,False,109.503,2,3,"LINESTRING (-79.9015216 9.356741, -79.9012471 9.3557942)",
380629565,False,Calle 10,residential,True,28.499,,,"LINESTRING (-79.9015216 9.356741, -79.9012719 9.3568116)",
623457562,False,Calle 9,residential,False,23.535,,,"LINESTRING (-79.8957648 9.3593984, -79.8959709 9.3593397)",
623457567,False,Calle 9,residential,True,71.451,,,"LINESTRING (-79.8957648 9.3593984, -79.8953263 9.3595233, -79.8951391 9.3595766)",
623562595,False,Calle 9,residential,False,84.992,,,"LINESTRING (-79.8943948 9.3597885, -79.8951391 9.3595766)",
235351713,False,Calle 15,unclassified,False,38.184,,,"LINESTRING (-79.8973019 9.3527757, -79.8969672 9.3528698)",
235383159,False,,residential,False,110.207,,,"LINESTRING (-79.8979989 9.354649, -79.8977339 9.353693)",
299142293,False,,residential,False,108.441,,,"LINESTRING (-79.8979989 9.354649, -79.8982596 9.3555897)",
623506291,False,Calle 13,secondary,True,62.305,2,,"LINESTRING (-79.8979989 9.354649, -79.8985449 9.354495)",
623506291,False,Calle 13,secondary,False,173.567,2,,"LINESTRING (-79.8979989 9.354649, -79.8965752 9.3550504, -79.8964778 9.3550778)",
623570723,False,Avenida Santa Isabel,residential,False,109.027,,,"LINESTRING (-79.8964778 9.3550778, -79.89675 9.3560208)",
623506291,False,Calle 13,secondary,False,180.423,2,,"LINESTRING (-79.8964778 9.3550778, -79.8963864 9.3551036, -79.8949534 9.3555082, -79.8948968 9.3555242)",
623506291,False,Calle 13,secondary,True,173.567,2,,"LINESTRING (-79.8964778 9.3550778, -79.8965752 9.3550504, -79.8979989 9.354649)",
"[624072128, 930403685, 930403686]",False,Avenida Santa Isabel,unclassified,True,56.528999999999996,,,"LINESTRING (-79.8964778 9.3550778, -79.8964182 9.3548712, -79.8964045 9.354824, -79.8963889 9.35477, -79.8963348 9.3545894)",building_passage
623506291,False,Calle 13,secondary,False,26.002,2,,"LINESTRING (-79.8948968 9.3555242, -79.8946688 9.355588)",
"[930403688, 367682395, 930403687]",True,Avenida Roosevelt,unclassified,False,56.449999999999996,,,"LINESTRING (-79.8948968 9.3555242, -79.8948603 9.3553919, -79.8948508 9.3553577, -79.8948407 9.355321, -79.8947615 9.3550344)",building_passage
623506291,False,Calle 13,secondary,True,180.423,2,,"LINESTRING (-79.8948968 9.3555242, -79.8949534 9.3555082, -79.8963864 9.3551036, -79.8964778 9.3550778)",
623506291,False,Calle 13,secondary,True,26.002,2,,"LINESTRING (-79.8946688 9.355588, -79.8948968 9.3555242)",
367682394,True,Avenida Roosevelt,secondary,False,111.612,2,,"LINESTRING (-79.8946688 9.355588, -79.8946974 9.3556875, -79.8949466 9.3565536)",
