osmid,name,highway,oneway,reversed,length,geometry,lanes,width,maxspeed,ref,bridge,area,access
220680107,Avenida Chiriquí,residential,False,False,60.295,"LINESTRING (-82.8600638 8.2742573, -82.8602875 8.2737623)",,,,,,,
346577136,Avenida Monte Verde,residential,False,False,20.074,"LINESTRING (-82.8640726 8.2747201, -82.8641792 8.2748666)",,,,,,,
"[346577136, 217868020, 346577135]",Avenida Monte Verde,residential,False,True,137.475,"LINESTRING (-82.8640726 8.2747201, -82.8638462 8.2744959, -82.8637048 8.2743479, -82.8636365 8.2743047, -82.8630514 8.2740428)",,,,,yes,,
346577136,Avenida Monte Verde,residential,False,True,20.074,"LINESTRING (-82.8641792 8.2748666, -82.8640726 8.2747201)",,,,,,,
190401800,Calle Elena,residential,False,False,227.353,"LINESTRING (-82.8641792 8.2748666, -82.8635909 8.2756635, -82.8633102 8.276056, -82.8629652 8.276521)",,,,,,,
217866053,Avenida El Carmen Central,secondary,False,True,93.897,"LINESTRING (-82.8598504 8.2708465, -82.8602342 8.2700923)",2,5,,,,no,
618964657,,secondary,False,True,39.257,"LINESTRING (-82.8598504 8.2708465, -82.8596905 8.2711621)",,,,,,,
217864376,Av. El Carmen 5,residential,False,False,115.168,"LINESTRING (-82.8598504 8.2708465, -82.8600042 8.2708481, -82.860138 8.2708214, -82.8602467 8.2707701, -82.8603685 8.270671, -82.8604934 8.2705076, -82.8605484 8.2703579, -82.8605517 8.2702489)",,,,,,,
217864995,Av. El Carmen 3,residential,False,True,37.105,"LINESTRING (-82.8600125 8.2697635, -82.8601587 8.2694628)",,,,,,,permissive
231440451,,residential,False,False,33.186,"LINESTRING (-82.8600125 8.2697635, -82.8597365 8.2696432)",,,,,,,
231440451,,residential,False,True,37.595,"LINESTRING (-82.8600125 8.2697635, -82.8603209 8.269909)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,False,43.295,"LINESTRING (-82.8601609 8.2687079, -82.8600055 8.2690656)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,True,36.93,"LINESTRING (-82.8601609 8.2687079, -82.8603051 8.268408)",,,,,,,
1011078476,,residential,False,True,36.214,"LINESTRING (-82.8601609 8.2687079, -82.8604597 8.2688444)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,False,31.353,"LINESTRING (-82.8600055 8.2690656, -82.8598863 8.2693217)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,True,43.295,"LINESTRING (-82.8600055 8.2690656, -82.8601609 8.2687079)",,,,,,,
1011078477,,residential,False,True,36.45,"LINESTRING (-82.8600055 8.2690656, -82.8602604 8.2691697, -82.8603106 8.2691463)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,False,39.367,"LINESTRING (-82.8598863 8.2693217, -82.8597365 8.2696432)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,True,31.353,"LINESTRING (-82.8598863 8.2693217, -82.8600055 8.2690656)",,,,,,,
217865290,,residential,False,True,33.833,"LINESTRING (-82.8598863 8.2693217, -82.8601587 8.2694628)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,False,36.93,"LINESTRING (-82.8603051 8.268408, -82.8601609 8.2687079)",,,,,,,
217865326,,residential,False,True,36.072,"LINESTRING (-82.8603051 8.268408, -82.8605956 8.2685583)",,,,,,,
217864376,Av. El Carmen 5,residential,False,False,22.424,"LINESTRING (-82.8605517 8.2702489, -82.8606174 8.270058)",,,,,,,
217865143,,residential,False,False,39.036,"LINESTRING (-82.8605517 8.2702489, -82.8602342 8.2700923)",,,,,,,
217864376,Av. El Carmen 5,residential,False,True,115.16799999999999,"LINESTRING (-82.8605517 8.2702489, -82.8605484 8.2703579, -82.8604934 8.2705076, -82.8603685 8.270671, -82.8602467 8.2707701, -82.860138 8.2708214, -82.8600042 8.2708481, -82.8598504 8.2708465)",,,,,,,
217864376,Av. El Carmen 5,residential,False,True,37.046,"LINESTRING (-82.8607659 8.269759, -82.8606174 8.270058)",,,,,,,
217865290,,residential,False,False,36.584,"LINESTRING (-82.8607659 8.269759, -82.8604648 8.2696195)",,,,,,,
217864376,Av. El Carmen 5,residential,False,False,110.67099999999999,"LINESTRING (-82.8607659 8.269759, -82.8609314 8.2694306, -82.8610765 8.2691262, -82.8612076 8.2688649)",,,,,,,
217864376,Av. El Carmen 5,residential,False,False,35.648,"LINESTRING (-82.8612076 8.2688649, -82.8613493 8.2685766)",,,,,,,
217865326,,residential,False,False,39.397,"LINESTRING (-82.8612076 8.2688649, -82.8608878 8.2687056)",,,,,,,
217864376,Av. El Carmen 5,residential,False,True,110.67099999999999,"LINESTRING (-82.8612076 8.2688649, -82.8610765 8.2691262, -82.8609314 8.2694306, -82.8607659 8.269759)",,,,,,,
217864376,Av. El Carmen 5,residential,False,False,39.121,"LINESTRING (-82.8613493 8.2685766, -82.861506 8.2682608)",,,,,,,
217864376,Av. El Carmen 5,residential,False,True,35.648,"LINESTRING (-82.8613493 8.2685766, -82.8612076 8.2688649)",,,,,,,
217865357,,residential,False,False,39.485,"LINESTRING (-82.8613493 8.2685766, -82.8610314 8.2684119)",,,,,,,
217868427,,residential,False,True,27.323,"LINESTRING (-82.8631539 8.2738538, -82.8629057 8.2738611)",,,,,,,
217868489,,residential,False,False,23.851,"LINESTRING (-82.8631539 8.2738538, -82.8630514 8.2740428)",,,,,,,
217868427,,residential,False,False,156.491,"LINESTRING (-82.8631539 8.2738538, -82.8639908 8.2732009, -82.8640981 8.2730947, -82.8641543 8.2728999)",,,,,,,
217868427,,residential,False,True,156.491,"LINESTRING (-82.8641543 8.2728999, -82.8640981 8.2730947, -82.8639908 8.2732009, -82.8631539 8.2738538)",,,,,,,
217868428,,residential,False,True,199.922,"LINESTRING (-82.8641543 8.2728999, -82.8640773 8.2729238, -82.86372 8.2729823, -82.8635419 8.2730136, -82.86344 8.2730614, -82.8628767 8.2735126, -82.8628338 8.2735498, -82.8625908 8.2737215)",,,,,,,
190401798,Buena Vista (Spanish Town),residential,False,False,37.969,"LINESTRING (-82.8625908 8.2737215, -82.8629057 8.2738611)",,,,,,,
190401798,Buena Vista (Spanish Town),residential,False,True,158.895,"LINESTRING (-82.8625908 8.2737215, -82.8625084 8.273639, -82.862289 8.2734755, -82.8617122 8.2728628, -82.8615718 8.2727137)",,,,,,,
217868428,,residential,False,False,199.922,"LINESTRING (-82.8625908 8.2737215, -82.8628338 8.2735498, -82.8628767 8.2735126, -82.86344 8.2730614, -82.8635419 8.2730136, -82.86372 8.2729823, -82.8640773 8.2729238, -82.8641543 8.2728999)",,,,,,,
217868489,,residential,False,True,23.969,"LINESTRING (-82.8620125 8.2746339, -82.8622062 8.2745353)",,,,,,,
217868489,,residential,False,False,104.61699999999999,"LINESTRING (-82.8620125 8.2746339, -82.86189 8.2746427, -82.8616271 8.2747197, -82.8615949 8.2747356, -82.8616057 8.2747966, -82.8616834 8.2748126, -82.8617639 8.2747701, -82.8618766 8.274717, -82.8620125 8.2746339)",,,,,,,
217868489,,residential,False,True,104.617,"LINESTRING (-82.8620125 8.2746339, -82.8618766 8.274717, -82.8617639 8.2747701, -82.8616834 8.2748126, -82.8616057 8.2747966, -82.8615949 8.2747356, -82.8616271 8.2747197, -82.86189 8.2746427, -82.8620125 8.2746339)",,,,,,,
217868489,,residential,False,False,23.969,"LINESTRING (-82.8622062 8.2745353, -82.8620125 8.2746339)",,,,,,,
217868489,,residential,False,True,108.821,"LINESTRING (-82.8622062 8.2745353, -82.8629924 8.2741198, -82.8630514 8.2740428)",,,,,,,
217868514,,residential,False,True,72.892,"LINESTRING (-82.8622062 8.2745353, -82.8620455 8.2742445, -82.8620187 8.2741304, -82.8620294 8.2740561, -82.8620858 8.2739366)",,,,,,,
217868514,,residential,False,False,72.892,"LINESTRING (-82.8620858 8.2739366, -82.8620294 8.2740561, -82.8620187 8.2741304, -82.8620455 8.2742445, -82.8622062 8.2745353)",,,,,,,
618964657,,secondary,False,False,39.257,"LINESTRING (-82.8596905 8.2711621, -82.8598504 8.2708465)",,,,,,,
618964657,,secondary,False,True,18.37,"LINESTRING (-82.8596905 8.2711621, -82.8596057 8.2713044)",,,,,,,
217869566,,residential,False,False,82.40899999999999,"LINESTRING (-82.8596905 8.2711621, -82.8591958 8.2709646, -82.859016 8.2708471)",,,,,,,
220607259,Avenida Jorge Julio Calzudes,residential,False,False,79.32,"LINESTRING (-82.8587602 8.2716473, -82.8585178 8.2723191)",2,5,,,,no,
231440210,Avenida Jorge Julio Calzudes,residential,False,True,93.324,"LINESTRING (-82.8587602 8.2716473, -82.859016 8.2708471)",2,5,,,,,
217869968,Calle Corredor,residential,True,False,38.062,"LINESTRING (-82.8591975 8.2732391, -82.8590123 8.2735282)",2,,40,,,,
823603244,Calle Municipal,residential,False,False,50.206,"LINESTRING (-82.8591975 8.2732391, -82.8587873 8.2730414)",,,,,,,
823603244,Calle Municipal,residential,False,True,120.759,"LINESTRING (-82.8591975 8.2732391, -82.8601841 8.2737147)",,,,,,,
190408576,Avenida Chiriquí,residential,True,False,126.00999999999999,"LINESTRING (-82.8593019 8.2753458, -82.8595644 8.2750252, -82.8599832 8.2744357)",,,30,,,,permissive
217870077,,residential,True,False,158.597,"LINESTRING (-82.8593019 8.2753458, -82.8586706 8.2748594, -82.8581441 8.2744972)",,,,,,,
190055644,,residential,True,False,10.352,"LINESTRING (-82.8579722 8.2747517, -82.8579302 8.274835)",2,,40,,,,
217870078,,residential,False,True,153.883,"LINESTRING (-82.8579722 8.2747517, -82.8583472 8.2749723, -82.8591232 8.2755353)",,,,,,,
217870289,,residential,False,True,32.164,"LINESTRING (-82.8579302 8.274835, -82.8579633 8.2751224)",,,,,,,
190055644,,residential,True,False,195.41700000000003,"LINESTRING (-82.8579302 8.274835, -82.8577336 8.2750696, -82.8575679 8.2753762, -82.8573858 8.2758709, -82.8573893 8.2759291, -82.8574123 8.2759808, -82.8574329 8.2760089, -82.8577436 8.276308)",2,,40,,,,
217870289,,residential,False,False,32.164,"LINESTRING (-82.8579633 8.2751224, -82.8579302 8.274835)",,,,,,,
217870286,,residential,False,True,120.156,"LINESTRING (-82.8579633 8.2751224, -82.85833 8.2753843, -82.8588065 8.2758067)",,,,,,,
217870289,,residential,False,True,108.75399999999999,"LINESTRING (-82.8579633 8.2751224, -82.8579668 8.2752633, -82.8579981 8.2754103, -82.8581525 8.275693, -82.8583328 8.2759524, -82.8583586 8.2759962)",,,,,,,
220607259,Avenida Jorge Julio Calzudes,residential,False,True,79.32,"LINESTRING (-82.8585178 8.2723191, -82.8587602 8.2716473)",2,5,,,,no,
"[217871089, 220607259]",Avenida Jorge Julio Calzudes,residential,False,False,132.159,"LINESTRING (-82.8585178 8.2723191, -82.8583416 8.2727704, -82.8582802 8.2729787, -82.8582891 8.2730181, -82.8586572 8.2732778)",2,5,,,,no,
217869877,Avenida Chiriquí,secondary,False,True,68.861,"LINESTRING (-82.8601228 8.2730984, -82.8601841 8.2737147)",,,,,,,
217870757,Calle Malecón,residential,True,False,84.399,"LINESTRING (-82.8601228 8.2730984, -82.8594342 8.2727641)",,,,,,,
217869877,Avenida Chiriquí,secondary,False,False,124.01599999999999,"LINESTRING (-82.8601228 8.2730984, -82.8600419 8.2726145, -82.8599347 8.2722734, -82.8598061 8.272038)",,,,,,,
1036633571,,residential,False,False,97.13900000000001,"LINESTRING (-82.8601112 8.2720025, -82.8600451 8.2718533, -82.8597828 8.2714357, -82.8596057 8.2713044)",,,,,,,
222542438,Avenida Presidente Remón,residential,False,False,182.733,"LINESTRING (-82.864547 8.2702876, -82.863168 8.2712032)",2,,,,,,
217869663,Calle Puerto Armuelles,residential,True,False,65.778,"LINESTRING (-82.8593004 8.2719006, -82.8587602 8.2716473)",,,,,,,
220636545,Avenida Nacional,residential,True,False,79.722,"LINESTRING (-82.8593004 8.2719006, -82.8589936 8.2725501)",,,,,,,
217870757,Calle Malecón,residential,True,False,58.318,"LINESTRING (-82.8589936 8.2725501, -82.8585178 8.2723191)",,,,,,,
220636545,Avenida Nacional,residential,True,False,59.338,"LINESTRING (-82.8589936 8.2725501, -82.8588196 8.2729186, -82.8587873 8.2730414)",,,,,,,
222236062,Avenida San José,secondary,False,False,109.429,"LINESTRING (-82.8610938 8.2750105, -82.8607493 8.2745821, -82.860638 8.2744413, -82.8605913 8.2743709, -82.8605576 8.2742774, -82.8605511 8.2742033)",2,,60,442,,,
"[311274459, 346576292, 222236062]",Avenida San José,secondary,False,True,265.951,"LINESTRING (-82.8610938 8.2750105, -82.8613711 8.275275, -82.8615954 8.2754586, -82.8617557 8.2755808, -82.8621137 8.2758431, -82.8623065 8.2760015, -82.8629652 8.276521)",2,,60,442,yes,,
231188776,,residential,False,False,138.446,"LINESTRING (-82.8610938 8.2750105, -82.8608018 8.2748996, -82.8605219 8.2747744, -82.8599832 8.2744357)",,,,,,,
217871089,Avenida Jorge Julio Calzudes,residential,False,True,47.98,"LINESTRING (-82.8590123 8.2735282, -82.8586572 8.2732778)",,,,,,,
220680106,Avenida Jorge Julio Calzudes,residential,False,True,141.281,"LINESTRING (-82.8590123 8.2735282, -82.8600638 8.2742573)",,,,,,,
"[217869968, 222352952, 190055644]",Calle Corredor,residential,True,False,144.822,"LINESTRING (-82.8590123 8.2735282, -82.8587641 8.2738241, -82.8585604 8.2741206, -82.858217 8.2744118, -82.8581441 8.2744972)",2,,40,,,,
217871089,Avenida Jorge Julio Calzudes,residential,False,False,47.98,"LINESTRING (-82.8586572 8.2732778, -82.8590123 8.2735282)",,,,,,,
222234018,Avenida Nacional,residential,False,True,29.932,"LINESTRING (-82.8586572 8.2732778, -82.8587873 8.2730414)",,,,,,,
"[217871089, 220607259]",Avenida Jorge Julio Calzudes,residential,False,True,132.159,"LINESTRING (-82.8586572 8.2732778, -82.8582891 8.2730181, -82.8582802 8.2729787, -82.8583416 8.2727704, -82.8585178 8.2723191)",2,5,,,,no,
222234839,,secondary,True,False,40.926,"LINESTRING (-82.8604669 8.2738448, -82.8605511 8.2742033)",,,,,,,
222234838,,secondary,False,False,21.768,"LINESTRING (-82.8604669 8.2738448, -82.8603767 8.2738033, -82.8602875 8.2737623)",,,,,,,
222234840,Avenida Presidente Remón,secondary,False,False,32.898,"LINESTRING (-82.8605511 8.2742033, -82.8605804 8.274109, -82.8606221 8.2740195, -82.8606755 8.2739362)",2,,60,442,,,
222236062,Avenida San José,secondary,False,True,109.429,"LINESTRING (-82.8605511 8.2742033, -82.8605576 8.2742774, -82.8605913 8.2743709, -82.860638 8.2744413, -82.8607493 8.2745821, -82.8610938 8.2750105)",2,,60,442,,,
222334771,,residential,False,True,191.999,"LINESTRING (-82.863168 8.2712032, -82.8615414 8.2705784)",,,,,,,
222542438,Avenida Presidente Remón,residential,False,True,182.733,"LINESTRING (-82.863168 8.2712032, -82.864547 8.2702876)",2,,,,,,
222542438,Avenida Presidente Remón,residential,False,False,246.273,"LINESTRING (-82.863168 8.2712032, -82.8630338 8.2712863, -82.8622578 8.2718394, -82.8621684 8.2719143, -82.862059 8.2720285, -82.8618321 8.2723195, -82.8615718 8.2727137)",2,,,,,,
222334771,,residential,False,False,191.999,"LINESTRING (-82.8615414 8.2705784, -82.863168 8.2712032)",,,,,,,
217865326,,residential,False,False,36.085,"LINESTRING (-82.8608878 8.2687056, -82.8605956 8.2685583)",,,,,,,
217865326,,residential,False,True,39.397,"LINESTRING (-82.8608878 8.2687056, -82.8612076 8.2688649)",,,,,,,
217866053,Avenida El Carmen Central,secondary,False,True,36.28,"LINESTRING (-82.8608878 8.2687056, -82.8610314 8.2684119)",2,5,,,,no,
217866053,Avenida El Carmen Central,secondary,False,False,70.687,"LINESTRING (-82.8608878 8.2687056, -82.8607647 8.2689725, -82.8606267 8.2692864)",2,5,,,,no,
217864995,Av. El Carmen 3,residential,False,False,37.365,"LINESTRING (-82.8604597 8.2688444, -82.8603106 8.2691463)",,,,,,,permissive
217864995,Av. El Carmen 3,residential,False,True,35.152,"LINESTRING (-82.8604597 8.2688444, -82.8605956 8.2685583)",,,,,,,permissive
1011078476,,residential,False,False,36.214,"LINESTRING (-82.8604597 8.2688444, -82.8601609 8.2687079)",,,,,,,
217864995,Av. El Carmen 3,residential,False,False,38.961,"LINESTRING (-82.8603106 8.2691463, -82.8601587 8.2694628)",,,,,,,permissive
217864995,Av. El Carmen 3,residential,False,True,37.365,"LINESTRING (-82.8603106 8.2691463, -82.8604597 8.2688444)",,,,,,,permissive
1011078477,,residential,False,False,36.45,"LINESTRING (-82.8603106 8.2691463, -82.8602604 8.2691697, -82.8600055 8.2690656)",,,,,,,
217864995,Av. El Carmen 3,residential,False,False,37.105,"LINESTRING (-82.8601587 8.2694628, -82.8600125 8.2697635)",,,,,,,permissive
217864995,Av. El Carmen 3,residential,False,True,38.961,"LINESTRING (-82.8601587 8.2694628, -82.8603106 8.2691463)",,,,,,,permissive
217865290,,residential,False,False,33.833,"LINESTRING (-82.8601587 8.2694628, -82.8598863 8.2693217)",,,,,,,
217865290,,residential,False,True,37.923,"LINESTRING (-82.8601587 8.2694628, -82.8604648 8.2696195)",,,,,,,
217865290,,residential,False,False,37.923,"LINESTRING (-82.8604648 8.2696195, -82.8601587 8.2694628)",,,,,,,
217865290,,residential,False,True,36.584,"LINESTRING (-82.8604648 8.2696195, -82.8607659 8.269759)",,,,,,,
217866053,Avenida El Carmen Central,secondary,False,False,35.875,"LINESTRING (-82.8604648 8.2696195, -82.8603209 8.269909)",2,5,,,,no,
217866053,Avenida El Carmen Central,secondary,False,True,41.101,"LINESTRING (-82.8604648 8.2696195, -82.8606267 8.2692864)",2,5,,,,no,
217869663,Calle Puerto Armuelles,residential,True,False,52.939,"LINESTRING (-82.8597625 8.2721232, -82.8593294 8.2719159)",,,,,,,
217869968,Calle Corredor,residential,True,False,79.898,"LINESTRING (-82.8597625 8.2721232, -82.8594342 8.2727641)",2,,40,,,,
217869968,Calle Corredor,residential,True,False,58.891,"LINESTRING (-82.8594342 8.2727641, -82.8591975 8.2732391)",2,,40,,,,
217870757,Calle Malecón,residential,True,False,49.944,"LINESTRING (-82.8594342 8.2727641, -82.8590266 8.2725665)",,,,,,,
190408576,Avenida Chiriquí,residential,True,False,21.73,"LINESTRING (-82.8599832 8.2744357, -82.8600638 8.2742573)",,,30,,,,permissive
231188776,,residential,False,True,138.446,"LINESTRING (-82.8599832 8.2744357, -82.8605219 8.2747744, -82.8608018 8.2748996, -82.8610938 8.2750105)",,,,,,,
190401798,Buena Vista (Spanish Town),residential,False,False,25.792,"LINESTRING (-82.8629057 8.2738611, -82.8630514 8.2740428)",,,,,,,
190401798,Buena Vista (Spanish Town),residential,False,True,37.969,"LINESTRING (-82.8629057 8.2738611, -82.8625908 8.2737215)",,,,,,,
217868427,,residential,False,False,27.323,"LINESTRING (-82.8629057 8.2738611, -82.8631539 8.2738538)",,,,,,,
190401800,Calle Elena,residential,False,True,227.353,"LINESTRING (-82.8629652 8.276521, -82.8633102 8.276056, -82.8635909 8.2756635, -82.8641792 8.2748666)",,,,,,,
"[311274459, 346576292, 222236062]",Avenida San José,secondary,False,False,265.951,"LINESTRING (-82.8629652 8.276521, -82.8623065 8.2760015, -82.8621137 8.2758431, -82.8617557 8.2755808, -82.8615954 8.2754586, -82.8613711 8.275275, -82.8610938 8.2750105)",2,,60,442,yes,,
217865087,Avenida Jorge Julio Calzudes,residential,False,False,22.815,"LINESTRING (-82.8597365 8.2696432, -82.8596204 8.2698132)",,,,,,,
217865087,Avenida Jorge Julio Calzudes,residential,False,True,39.367,"LINESTRING (-82.8597365 8.2696432, -82.8598863 8.2693217)",,,,,,,
231440451,,residential,False,True,33.186,"LINESTRING (-82.8597365 8.2696432, -82.8600125 8.2697635)",,,,,,,
217864376,Av. El Carmen 5,residential,False,False,37.046,"LINESTRING (-82.8606174 8.270058, -82.8607659 8.269759)",,,,,,,
217864376,Av. El Carmen 5,residential,False,True,22.424,"LINESTRING (-82.8606174 8.270058, -82.8605517 8.2702489)",,,,,,,
231440451,,residential,False,False,36.592,"LINESTRING (-82.8606174 8.270058, -82.8603209 8.269909)",,,,,,,
231440210,Avenida Jorge Julio Calzudes,residential,False,False,93.324,"LINESTRING (-82.859016 8.2708471, -82.8587602 8.2716473)",2,5,,,,,
217869566,,residential,False,False,17.463,"LINESTRING (-82.859016 8.2708471, -82.8589571 8.2707894, -82.8589052 8.2707347)",,,,,,,
217869566,,residential,False,True,82.40899999999999,"LINESTRING (-82.859016 8.2708471, -82.8591958 8.2709646, -82.8596905 8.2711621)",,,,,,,
231440210,Avenida Jorge Julio Calzudes,residential,False,True,132.827,"LINESTRING (-82.859016 8.2708471, -82.8592469 8.2704371, -82.8596204 8.2698132)",2,5,,,,,
190055644,,residential,True,False,34.039,"LINESTRING (-82.8581441 8.2744972, -82.8579722 8.2747517)",2,,40,,,,
190408576,Avenida Chiriquí,residential,True,False,28.821,"LINESTRING (-82.8591232 8.2755353, -82.8593019 8.2753458)",,,30,,,,permissive
217870078,,residential,False,False,153.883,"LINESTRING (-82.8591232 8.2755353, -82.8583472 8.2749723, -82.8579722 8.2747517)",,,,,,,
190408576,Avenida Chiriquí,residential,True,False,46.1,"LINESTRING (-82.8588065 8.2758067, -82.8591232 8.2755353)",,,30,,,,permissive
217870286,,residential,False,False,120.156,"LINESTRING (-82.8588065 8.2758067, -82.85833 8.2753843, -82.8579633 8.2751224)",,,,,,,
190408576,Avenida Chiriquí,residential,True,False,54.928,"LINESTRING (-82.8583586 8.2759962, -82.8585336 8.2759719, -82.8586628 8.275917, -82.8588065 8.2758067)",,,30,,,,permissive
217870289,,residential,False,False,108.754,"LINESTRING (-82.8583586 8.2759962, -82.8583328 8.2759524, -82.8581525 8.275693, -82.8579981 8.2754103, -82.8579668 8.2752633, -82.8579633 8.2751224)",,,,,,,
217865357,,residential,False,True,39.485,"LINESTRING (-82.8610314 8.2684119, -82.8613493 8.2685766)",,,,,,,
217866053,Avenida El Carmen Central,secondary,False,False,36.28,"LINESTRING (-82.8610314 8.2684119, -82.8608878 8.2687056)",2,5,,,,no,
217866053,Avenida El Carmen Central,secondary,False,True,38.122,"LINESTRING (-82.8610314 8.2684119, -82.8611846 8.2681044)",2,5,,,,no,
217866053,Avenida El Carmen Central,secondary,False,False,41.101,"LINESTRING (-82.8606267 8.2692864, -82.8604648 8.2696195)",2,5,,,,no,
1011078478,,residential,False,True,16.714,"LINESTRING (-82.8606267 8.2692864, -82.8607637 8.2693513)",,,,,,,
217866053,Avenida El Carmen Central,secondary,False,True,70.687,"LINESTRING (-82.8606267 8.2692864, -82.8607647 8.2689725, -82.8608878 8.2687056)",2,5,,,,no,
217866053,Avenida El Carmen Central,secondary,False,False,22.504,"LINESTRING (-82.8603209 8.269909, -82.8602342 8.2700923)",2,5,,,,no,
217866053,Avenida El Carmen Central,secondary,False,True,35.875,"LINESTRING (-82.8603209 8.269909, -82.8604648 8.2696195)",2,5,,,,no,
231440451,,residential,False,False,37.595,"LINESTRING (-82.8603209 8.269909, -82.8600125 8.2697635)",,,,,,,
231440451,,residential,False,True,36.592,"LINESTRING (-82.8603209 8.269909, -82.8606174 8.270058)",,,,,,,
217865143,,residential,False,True,39.036,"LINESTRING (-82.8602342 8.2700923, -82.8605517 8.2702489)",,,,,,,
217866053,Avenida El Carmen Central,secondary,False,False,93.897,"LINESTRING (-82.8602342 8.2700923, -82.8598504 8.2708465)",2,5,,,,no,
217866053,Avenida El Carmen Central,secondary,False,True,22.504,"LINESTRING (-82.8602342 8.2700923, -82.8603209 8.269909)",2,5,,,,no,
217865143,,residential,False,False,74.334,"LINESTRING (-82.8602342 8.2700923, -82.8599258 8.2699486, -82.8596204 8.2698132)",,,,,,,
