osmid,ref,highway,oneway,reversed,length,bridge,geometry
"[44166435, 987668564, 987668565]",R P 119,secondary,False,False,213.236,yes,"LINESTRING (29.4087576 -3.4149101, 29.4089267 -3.4146919, 29.4090063 -3.4146237, 29.4090841 -3.4145784, 29.4091706 -3.4145701, 29.4092719 -3.4145809, 29.4093617 -3.4146304, 29.4094449 -3.4146926, 29.4095501 -3.4147549, 29.4096192 -3.4147703, 29.4096594 -3.4147616, 29.4097137 -3.4147254, 29.4097265 -3.414702, 29.4097258 -3.4146531, 29.4096574 -3.4145066, 29.4096011 -3.4143004, 29.409587 -3.4141612, 29.4095716 -3.4139992)"
"[44166435, 987668564, 987668565]",R P 119,secondary,False,True,213.23600000000005,yes,"LINESTRING (29.4095716 -3.4139992, 29.409587 -3.4141612, 29.4096011 -3.4143004, 29.4096574 -3.4145066, 29.4097258 -3.4146531, 29.4097265 -3.414702, 29.4097137 -3.4147254, 29.4096594 -3.4147616, 29.4096192 -3.4147703, 29.4095501 -3.4147549, 29.4094449 -3.4146926, 29.4093617 -3.4146304, 29.4092719 -3.4145809, 29.4091706 -3.4145701, 29.4090841 -3.4145784, 29.4090063 -3.4146237, 29.4089267 -3.4146919, 29.4087576 -3.4149101)"
87637607,,residential,False,False,137.47899999999998,,"LINESTRING (29.4095716 -3.4139992, 29.4098608 -3.4139349, 29.4097556 -3.4136475, 29.4100379 -3.4134265, 29.4100269 -3.4131502)"
87637607,,residential,False,True,137.47899999999998,,"LINESTRING (29.4100269 -3.4131502, 29.4100379 -3.4134265, 29.4097556 -3.4136475, 29.4098608 -3.4139349, 29.4095716 -3.4139992)"
