osmid,highway,oneway,reversed,length,geometry,ref,maxspeed
229279087,residential,False,False,68.527,"LINESTRING (29.9961855 -3.5991721, 29.9962713 -3.5997824)",,
229279086,residential,False,False,118.051,"LINESTRING (29.9961855 -3.5991721, 29.9958488 -3.599148, 29.9952534 -3.599132, 29.9951246 -3.5991534)",,
229279086,residential,False,True,319.286,"LINESTRING (29.9961855 -3.5991721, 29.9966186 -3.5991641, 29.9972919 -3.5991855, 29.9976861 -3.5992096, 29.9981984 -3.5992417, 29.9988905 -3.5992792, 29.9990568 -3.5993086)",,
229279086,residential,False,False,319.286,"LINESTRING (29.9990568 -3.5993086, 29.9988905 -3.5992792, 29.9981984 -3.5992417, 29.9976861 -3.5992096, 29.9972919 -3.5991855, 29.9966186 -3.5991641, 29.9961855 -3.5991721)",,
336167134,tertiary,False,True,181.19,"LINESTRING (29.9990568 -3.5993086, 29.999097 -3.5994264, 29.9990943 -3.5995844, 29.9990755 -3.6000327, 29.9990728 -3.6005695, 29.9990661 -3.6008224, 29.9990608 -3.6009308)",,
229279087,residential,False,True,68.527,"LINESTRING (29.9962713 -3.5997824, 29.9961855 -3.5991721)",,
229279081,residential,False,False,147.30900000000003,"LINESTRING (29.9962713 -3.5997824, 29.9961492 -3.5998855, 29.9960406 -3.5999752, 29.9959373 -3.6000649, 29.9958247 -3.6001505, 29.9957845 -3.600192, 29.9957576 -3.6002589, 29.9956892 -3.6004691, 29.9956329 -3.6006444, 29.9956049 -3.6008542)",,
229279087,residential,False,False,142.095,"LINESTRING (29.9962713 -3.5997824, 29.9963048 -3.6000153, 29.9963531 -3.6002375, 29.9963652 -3.6004624, 29.9963021 -3.6007033, 29.9962355 -3.6008664, 29.9961734 -3.6010192)",,
336167133,residential,False,False,127.907,"LINESTRING (29.9956691 -3.6008719, 29.9955404 -3.602015)",,
399810602,residential,False,False,7.391,"LINESTRING (29.9956691 -3.6008719, 29.9956049 -3.6008542)",,
229279076,residential,False,False,58.477000000000004,"LINESTRING (29.9956691 -3.6008719, 29.99594 -3.6009305, 29.9961734 -3.6010192)",,
336167134,tertiary,False,True,11.213,"LINESTRING (29.9990608 -3.6009308, 29.9990514 -3.6010312)",,
