osmid,oneway,ref,highway,reversed,length,geometry
692008667,False,RN 3,trunk,False,110.741,"LINESTRING (29.3427926 -3.5378097, 29.342798 -3.5388056)"
170403372,False,,residential,False,543.164,"LINESTRING (29.3427926 -3.5378097, 29.3431118 -3.5377963, 29.3434551 -3.5377937, 29.3439057 -3.5378151, 29.3443242 -3.5377937, 29.3447533 -3.5377696, 29.3451932 -3.5377348, 29.3458906 -3.5376812, 29.3465155 -3.5376518, 29.3469635 -3.5375929, 29.3473148 -3.5375608, 29.3476742 -3.537534)"
692008667,False,RN 3,trunk,True,163.448,"LINESTRING (29.3427926 -3.5378097, 29.3428002 -3.5374025, 29.3427819 -3.53634)"
170403376,False,,residential,True,430.151,"LINESTRING (29.3465719 -3.5326991, 29.3464485 -3.5326857, 29.3462621 -3.5327553, 29.3459952 -3.5328892, 29.3458839 -3.5329173, 29.3457404 -3.5329401, 29.3453823 -3.5329749, 29.344878 -3.5330257, 29.3446809 -3.5330445, 29.3442732 -3.5330833, 29.3439701 -3.533098, 29.3438333 -3.53309, 29.3435839 -3.5330364, 29.3433371 -3.5330338, 29.343093 -3.5330686, 29.3430085 -3.5331061, 29.3429241 -3.5331435, 29.3427792 -3.5331596)"
170403376,False,,residential,False,430.15100000000007,"LINESTRING (29.3427792 -3.5331596, 29.3429241 -3.5331435, 29.3430085 -3.5331061, 29.343093 -3.5330686, 29.3433371 -3.5330338, 29.3435839 -3.5330364, 29.3438333 -3.53309, 29.3439701 -3.533098, 29.3442732 -3.5330833, 29.3446809 -3.5330445, 29.344878 -3.5330257, 29.3453823 -3.5329749, 29.3457404 -3.5329401, 29.3458839 -3.5329173, 29.3459952 -3.5328892, 29.3462621 -3.5327553, 29.3464485 -3.5326857, 29.3465719 -3.5326991)"
692008667,False,RN 3,trunk,False,232.19400000000002,"LINESTRING (29.3427792 -3.5331596, 29.3427861 -3.5340179, 29.3427765 -3.5352477)"
170403380,False,,unclassified,False,125.762,"LINESTRING (29.3427765 -3.5352477, 29.3430153 -3.5352879, 29.3433934 -3.5353762, 29.3435276 -3.5354298, 29.3436187 -3.5355021, 29.3437529 -3.5357028)"
692008667,False,RN 3,trunk,False,121.459,"LINESTRING (29.3427765 -3.5352477, 29.3427815 -3.5362494, 29.3427819 -3.53634)"
692008667,False,RN 3,trunk,True,232.19400000000002,"LINESTRING (29.3427765 -3.5352477, 29.3427861 -3.5340179, 29.3427792 -3.5331596)"
170403373,False,,residential,True,403.745,"LINESTRING (29.3473067 -3.5355123, 29.3471807 -3.53549, 29.3470426 -3.5354699, 29.346891 -3.5354512, 29.3467449 -3.5353963, 29.3465933 -3.5353736, 29.3464632 -3.5353803, 29.3464029 -3.5354258, 29.3463063 -3.535494, 29.3462031 -3.5355409, 29.3461092 -3.535569, 29.3459791 -3.535573, 29.3457538 -3.5355436, 29.3454266 -3.5355462, 29.3451141 -3.5355864, 29.3446393 -3.5356627, 29.3444583 -3.5356801, 29.344292 -3.5357095, 29.3440975 -3.5357162, 29.3438789 -3.5356908, 29.3437529 -3.5357028)"
