osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
24303345,True,Strada Alexandru Lapedatu,residential,RO:urban,False,108.248,"LINESTRING (25.6934418 45.617472, 25.6933521 45.6175057, 25.6932559 45.6175526, 25.6932071 45.6175972, 25.693175 45.6176378, 25.6927381 45.6182872)",,
358915267,False,Strada Piața Libertății,secondary,50,False,18.866,"LINESTRING (25.6934418 45.617472, 25.6935106 45.6175152, 25.6936263 45.6175821)",2,
358915267,False,Strada Piața Libertății,secondary,50,True,22.481,"LINESTRING (25.6934418 45.617472, 25.6933759 45.6174169, 25.693259 45.6173154)",2,
217124967,False,,residential,RO:urban,False,8.349,"LINESTRING (25.6927381 45.6182872, 25.6926402 45.6182564)",,
24303345,True,Strada Alexandru Lapedatu,residential,RO:urban,False,115.07,"LINESTRING (25.6927381 45.6182872, 25.6924042 45.6188145, 25.6921713 45.6192427)",,
25577782,False,Strada Gheorghe Doja,residential,RO:urban,True,10.354,"LINESTRING (25.6917867 45.6200412, 25.6916658 45.6200022)",,
1017989194,True,Strada Gheorghe Doja,residential,RO:urban,False,41.624,"LINESTRING (25.6917867 45.6200412, 25.6917672 45.6201248, 25.6917394 45.6202779, 25.6917266 45.6204129)",1,
217124967,False,,residential,RO:urban,True,8.349,"LINESTRING (25.6926402 45.6182564, 25.6927381 45.6182872)",,
24303346,True,Strada Alexandru Lapedatu,residential,RO:urban,False,115.22699999999999,"LINESTRING (25.6926402 45.6182564, 25.6931042 45.6175809, 25.6931524 45.6175077, 25.693259 45.6173154)",,
358915267,False,Strada Piața Libertății,secondary,50,False,22.481,"LINESTRING (25.693259 45.6173154, 25.6933759 45.6174169, 25.6934418 45.617472)",2,
358915267,False,Strada Piața Libertății,secondary,50,True,138.803,"LINESTRING (25.693259 45.6173154, 25.6931129 45.6172025, 25.6928981 45.6170383, 25.6928161 45.6169847, 25.6927204 45.6169338, 25.6925616 45.6168701, 25.6923897 45.6168073, 25.6922732 45.6167768, 25.6921586 45.6167557, 25.6920476 45.6167502, 25.6919558 45.6167575, 25.6918876 45.6167704, 25.69178 45.6168107)",2,
1138260983,False,Bulevardul Brașovului,secondary,50,True,12.097,"LINESTRING (25.6898558 45.6176714, 25.6897008 45.6176804)",2,
25577782,False,Strada Gheorghe Doja,residential,RO:urban,False,76.845,"LINESTRING (25.6898558 45.6176714, 25.6898051 45.6178283, 25.6896852 45.6181776, 25.6896333 45.6183447)",,
1138260983,False,Bulevardul Brașovului,secondary,50,False,183.489,"LINESTRING (25.6898558 45.6176714, 25.6902355 45.6176486, 25.6903377 45.6176382, 25.6904587 45.6176062, 25.6905672 45.61756, 25.6911482 45.6172122, 25.6916201 45.6169066, 25.69178 45.6168107)",2,
25577782,False,Strada Gheorghe Doja,residential,RO:urban,False,260.40000000000003,"LINESTRING (25.6896333 45.6183447, 25.6896568 45.6184845, 25.68971 45.6186308, 25.6898129 45.6188918, 25.6899339 45.6191309, 25.6900893 45.6193342, 25.6901613 45.6193929, 25.690238 45.6194406, 25.6904754 45.6195381, 25.6909625 45.6197396, 25.6914848 45.6199386, 25.6915969 45.6199799, 25.6916658 45.6200022)",,
25577782,False,Strada Gheorghe Doja,residential,RO:urban,True,76.845,"LINESTRING (25.6896333 45.6183447, 25.6896852 45.6181776, 25.6898051 45.6178283, 25.6898558 45.6176714)",,
178057205,False,Strada Kiss Bela,residential,RO:urban,True,228.82999999999998,"LINESTRING (25.6896333 45.6183447, 25.689395 45.6186047, 25.6892601 45.6187149, 25.6887224 45.6190104, 25.6882301 45.6193228, 25.6880769 45.6194559, 25.6879485 45.6196025, 25.6877902 45.6199006)",,
25614880,False,Strada Ady Endre,residential,RO:urban,True,230.308,"LINESTRING (25.6933697 45.6207734, 25.6936058 45.6206804, 25.6938214 45.6205764, 25.6940181 45.6204564, 25.6941542 45.6203509, 25.6942769 45.6202345, 25.6951151 45.6193087, 25.6952076 45.619192)",,
25614880,False,Strada Ady Endre,residential,RO:urban,False,140.916,"LINESTRING (25.695832 45.6180231, 25.69584 45.6180621, 25.695842 45.6180879, 25.6958447 45.6181137, 25.6958406 45.6181648, 25.6958228 45.6182509, 25.6957924 45.618337, 25.6957648 45.6183881, 25.6956381 45.6185954, 25.695433 45.618919, 25.6952944 45.6190847, 25.6952076 45.619192)",,
358915267,False,Strada Piața Libertății,secondary,50,True,86.116,"LINESTRING (25.695832 45.6180231, 25.6956511 45.618058, 25.6954742 45.6180811, 25.6953598 45.6180808, 25.6952491 45.6180702, 25.6951183 45.6180406, 25.6947658 45.617949)",2,
