osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,tunnel
258439696,Strada Sălciilor,residential,RO:urban,False,False,102.582,,,"LINESTRING (26.444301 47.7695192, 26.4440596 47.7693984, 26.4437404 47.7692326, 26.4434615 47.7691046, 26.4431933 47.7689748)",
258439696,Strada Sălciilor,residential,RO:urban,False,True,58.819,,,"LINESTRING (26.444301 47.7695192, 26.4444083 47.7695895, 26.4445746 47.7697229, 26.4447114 47.7698203, 26.4447784 47.7698707, 26.4448401 47.7699032)",
258439696,Strada Sălciilor,residential,RO:urban,False,False,12.704,,,"LINESTRING (26.4431933 47.7689748, 26.4430377 47.7689288)",
258439696,Strada Sălciilor,residential,RO:urban,False,True,102.582,,,"LINESTRING (26.4431933 47.7689748, 26.4434615 47.7691046, 26.4437404 47.7692326, 26.4440596 47.7693984, 26.444301 47.7695192)",
318746225,,residential,RO:urban,False,False,70.479,,,"LINESTRING (26.4431933 47.7689748, 26.4432938 47.7689, 26.4434119 47.7688152, 26.4436224 47.7686701, 26.4438544 47.7685232)",
258439699,Strada Fântânelor,residential,RO:urban,False,False,162.619,,,"LINESTRING (26.442697 47.7699365, 26.443035 47.7699374, 26.4432684 47.7699428, 26.4435446 47.7699555, 26.4437404 47.7699807, 26.4439443 47.7700005, 26.4440891 47.7700204, 26.4442715 47.7700059, 26.4444539 47.7699879, 26.4446309 47.7699519, 26.4448401 47.7699032)",
318438020,Strada Leordei,secondary,RO:urban,False,False,114.982,2,DJ291,"LINESTRING (26.442697 47.7699365, 26.442744 47.7697707, 26.4428245 47.7695589, 26.4429237 47.7692948, 26.4429975 47.7690974, 26.4430377 47.7689288)",
318438020,Strada Leordei,secondary,RO:urban,False,True,183.99499999999998,2,DJ291,"LINESTRING (26.442697 47.7699365, 26.4426756 47.7702376, 26.4426729 47.7704918, 26.4426756 47.7706775, 26.4426903 47.7708758, 26.4427158 47.771011, 26.4427346 47.7711948, 26.4427869 47.7714463, 26.4428177 47.7715851)",
318438020,Strada Leordei,secondary,RO:urban,False,False,13.605,2,DJ291,"LINESTRING (26.4425549 47.7749515, 26.4425737 47.7748298)",
258439694,Strada Sfântul Nicolae,residential,RO:urban,False,True,215.18300000000002,,,"LINESTRING (26.4425549 47.7749515, 26.443271 47.7750696, 26.4436841 47.7751417, 26.4438665 47.7751849, 26.4440274 47.7752282, 26.4442635 47.7753652, 26.4444512 47.7754625, 26.444596 47.7755707, 26.4447945 47.7757293, 26.4449662 47.7758735)",
318438020,Strada Leordei,secondary,RO:urban,False,True,155.23000000000002,2,DJ291,"LINESTRING (26.4425549 47.7749515, 26.4425562 47.7751831, 26.442524 47.7754355, 26.4424784 47.7756103, 26.4424369 47.7757681, 26.4424181 47.7758888, 26.4424194 47.7760466, 26.4424597 47.7761691, 26.4424892 47.7762457, 26.4425562 47.7763232)",
258439696,Strada Sălciilor,residential,RO:urban,False,True,12.704,,,"LINESTRING (26.4430377 47.7689288, 26.4431933 47.7689748)",
318438020,Strada Leordei,secondary,RO:urban,False,False,63.421,2,DJ291,"LINESTRING (26.4430377 47.7689288, 26.4430551 47.7687909, 26.4430377 47.7686404, 26.443027 47.7685944, 26.4429975 47.7685277, 26.4429143 47.7683726)",
318438020,Strada Leordei,secondary,RO:urban,False,True,114.982,2,DJ291,"LINESTRING (26.4430377 47.7689288, 26.4429975 47.7690974, 26.4429237 47.7692948, 26.4428245 47.7695589, 26.442744 47.7697707, 26.442697 47.7699365)",
318438020,Strada Leordei,secondary,RO:urban,False,False,8.143,2,DJ291,"LINESTRING (26.4428432 47.7716563, 26.4428177 47.7715851)",
258439691,Strada Locotenent Filipescu,residential,RO:urban,False,True,156.29600000000002,,,"LINESTRING (26.4428432 47.7716563, 26.4429894 47.7717086, 26.4431168 47.7717555, 26.4432563 47.7718041, 26.4433528 47.7718195, 26.4434306 47.7718276, 26.4435393 47.7718249, 26.4436465 47.7718059, 26.4438048 47.7717735, 26.4440113 47.7717203, 26.4441374 47.771705, 26.4442822 47.7716978, 26.4444606 47.7716915, 26.4446282 47.7717023, 26.4447583 47.7717194, 26.4448442 47.7717248)",
318438020,Strada Leordei,secondary,RO:urban,False,True,126.519,2,DJ291,"LINESTRING (26.4428432 47.7716563, 26.4428888 47.7719006, 26.4429371 47.7721512, 26.4430243 47.7724594, 26.4431302 47.7727767)",
258439696,Strada Sălciilor,residential,RO:urban,False,False,58.819,,,"LINESTRING (26.4448401 47.7699032, 26.4447784 47.7698707, 26.4447114 47.7698203, 26.4445746 47.7697229, 26.4444083 47.7695895, 26.444301 47.7695192)",
258439699,Strada Fântânelor,residential,RO:urban,False,True,162.619,,,"LINESTRING (26.4448401 47.7699032, 26.4446309 47.7699519, 26.4444539 47.7699879, 26.4442715 47.7700059, 26.4440891 47.7700204, 26.4439443 47.7700005, 26.4437404 47.7699807, 26.4435446 47.7699555, 26.4432684 47.7699428, 26.443035 47.7699374, 26.442697 47.7699365)",
258439707,,residential,RO:urban,False,True,111.48099999999998,,,"LINESTRING (26.4456622 47.7709559, 26.4455858 47.7711038, 26.4455375 47.7712372, 26.4454436 47.7713742, 26.4453337 47.771504, 26.4452022 47.7716049, 26.4450708 47.7716789, 26.4449716 47.7717023, 26.4448442 47.7717248)",
258439694,Strada Sfântul Nicolae,residential,RO:urban,False,False,215.183,,,"LINESTRING (26.4449662 47.7758735, 26.4447945 47.7757293, 26.444596 47.7755707, 26.4444512 47.7754625, 26.4442635 47.7753652, 26.4440274 47.7752282, 26.4438665 47.7751849, 26.4436841 47.7751417, 26.443271 47.7750696, 26.4425549 47.7749515)",
318438020,Strada Leordei,secondary,RO:urban,False,False,155.23000000000002,2,DJ291,"LINESTRING (26.4425562 47.7763232, 26.4424892 47.7762457, 26.4424597 47.7761691, 26.4424194 47.7760466, 26.4424181 47.7758888, 26.4424369 47.7757681, 26.4424784 47.7756103, 26.442524 47.7754355, 26.4425562 47.7751831, 26.4425549 47.7749515)",
258439691,Strada Locotenent Filipescu,residential,RO:urban,False,False,156.29600000000002,,,"LINESTRING (26.4448442 47.7717248, 26.4447583 47.7717194, 26.4446282 47.7717023, 26.4444606 47.7716915, 26.4442822 47.7716978, 26.4441374 47.771705, 26.4440113 47.7717203, 26.4438048 47.7717735, 26.4436465 47.7718059, 26.4435393 47.7718249, 26.4434306 47.7718276, 26.4433528 47.7718195, 26.4432563 47.7718041, 26.4431168 47.7717555, 26.4429894 47.7717086, 26.4428432 47.7716563)",
258439707,,residential,RO:urban,False,False,111.481,,,"LINESTRING (26.4448442 47.7717248, 26.4449716 47.7717023, 26.4450708 47.7716789, 26.4452022 47.7716049, 26.4453337 47.771504, 26.4454436 47.7713742, 26.4455375 47.7712372, 26.4455858 47.7711038, 26.4456622 47.7709559)",
258423005,Strada Nicolae Iorga,residential,RO:urban,False,False,182.594,2,,"LINESTRING (26.4408812 47.7699573, 26.4407229 47.7700979, 26.4403957 47.7703719, 26.4399719 47.7707072, 26.4397183 47.7708894, 26.4393228 47.771221)",
258423005,Strada Nicolae Iorga,residential,RO:urban,False,True,148.882,2,,"LINESTRING (26.4408812 47.7699573, 26.4410609 47.7698347, 26.4412406 47.7696815, 26.4414042 47.7695408, 26.4414793 47.7694543, 26.4415008 47.7694038, 26.4414901 47.7693768, 26.4414471 47.7693425, 26.4413694 47.7692975, 26.4412031 47.7692127, 26.4407819 47.7689928)",
451859753,Strada Locotenent Sturza,residential,RO:urban,False,True,207.763,,,"LINESTRING (26.4408812 47.7699573, 26.4412486 47.7701195, 26.4413989 47.7702493, 26.441474 47.7703575, 26.4415598 47.7705071, 26.4415866 47.7706189, 26.4415839 47.7707234, 26.4415491 47.7709199, 26.441541 47.7710371, 26.4415598 47.7711344, 26.4415839 47.7712084, 26.4416295 47.7712642, 26.4417261 47.7713544, 26.4418548 47.7714301, 26.4419326 47.771477, 26.4420077 47.771513)",
451859754,,residential,,False,False,117.577,,,"LINESTRING (26.4408812 47.7699573, 26.4407659 47.7698978, 26.4406827 47.7698635, 26.4405942 47.7698221, 26.4405741 47.7698076, 26.440536 47.7698035, 26.4405191 47.7698085, 26.4404896 47.7698203, 26.4404494 47.7698419, 26.4403877 47.7698942, 26.4401221 47.770143, 26.4398137 47.7704034)",
318438020,Strada Leordei,secondary,RO:urban,False,False,126.519,2,DJ291,"LINESTRING (26.4431302 47.7727767, 26.4430243 47.7724594, 26.4429371 47.7721512, 26.4428888 47.7719006, 26.4428432 47.7716563)",
318438020,Strada Leordei,secondary,RO:urban,False,True,246.847,2,DJ291,"LINESTRING (26.4431302 47.7727767, 26.4432442 47.7731462, 26.4433327 47.7734725, 26.4433663 47.7737131, 26.443377 47.7738447, 26.4433354 47.7739457, 26.4432523 47.7740484, 26.4431061 47.7741863, 26.4428888 47.7743693, 26.4427856 47.7744657, 26.4426501 47.7746541, 26.4426045 47.7747217, 26.4425737 47.7748298)",
318438020,Strada Leordei,secondary,RO:urban,False,True,8.143,2,DJ291,"LINESTRING (26.4428177 47.7715851, 26.4428432 47.7716563)",
318438020,Strada Leordei,secondary,RO:urban,False,False,183.995,2,DJ291,"LINESTRING (26.4428177 47.7715851, 26.4427869 47.7714463, 26.4427346 47.7711948, 26.4427158 47.771011, 26.4426903 47.7708758, 26.4426756 47.7706775, 26.4426729 47.7704918, 26.4426756 47.7702376, 26.442697 47.7699365)",
"[318746233, 318746235, 258440021]",Strada Nicolae Iorga,residential,RO:urban,False,True,61.516999999999996,,,"LINESTRING (26.4428177 47.7715851, 26.4425615 47.7715887, 26.4422828 47.7715659, 26.4420077 47.771513)",yes
258423005,Strada Nicolae Iorga,residential,RO:urban,False,False,49.689,2,,"LINESTRING (26.4393228 47.771221, 26.4390747 47.7715347, 26.4389914 47.7716072)",
258423005,Strada Nicolae Iorga,residential,RO:urban,False,True,182.594,2,,"LINESTRING (26.4393228 47.771221, 26.4397183 47.7708894, 26.4399719 47.7707072, 26.4403957 47.7703719, 26.4407229 47.7700979, 26.4408812 47.7699573)",
258440022,Strada Nicolae Iorga,residential,RO:urban,False,True,218.881,,,"LINESTRING (26.4393228 47.771221, 26.4398271 47.7714283, 26.4401221 47.7715653, 26.4403689 47.7716554, 26.440562 47.7717095, 26.4408034 47.7717419, 26.4409831 47.7717474, 26.4411548 47.771769, 26.4413077 47.7717708, 26.4414015 47.7717456, 26.4415678 47.7716915, 26.4417998 47.7715887, 26.4419586 47.7715447)",
258440022,Strada Nicolae Iorga,residential,RO:urban,False,False,5.088,,,"LINESTRING (26.4420077 47.771513, 26.4419586 47.7715447)",
"[318746233, 318746235, 258440021]",Strada Nicolae Iorga,residential,RO:urban,False,False,61.516999999999996,,,"LINESTRING (26.4420077 47.771513, 26.4422828 47.7715659, 26.4425615 47.7715887, 26.4428177 47.7715851)",yes
451859753,Strada Locotenent Sturza,residential,RO:urban,False,False,207.76300000000003,,,"LINESTRING (26.4420077 47.771513, 26.4419326 47.771477, 26.4418548 47.7714301, 26.4417261 47.7713544, 26.4416295 47.7712642, 26.4415839 47.7712084, 26.4415598 47.7711344, 26.441541 47.7710371, 26.4415491 47.7709199, 26.4415839 47.7707234, 26.4415866 47.7706189, 26.4415598 47.7705071, 26.441474 47.7703575, 26.4413989 47.7702493, 26.4412486 47.7701195, 26.4408812 47.7699573)",
318746225,,residential,RO:urban,False,True,42.029,,,"LINESTRING (26.4442771 47.7682739, 26.4438544 47.7685232)",
318746220,Strada Pieței,residential,RO:urban,False,False,36.483,,,"LINESTRING (26.4433032 47.7681743, 26.4429143 47.7683726)",
318746227,,residential,RO:urban,False,False,56.641000000000005,,,"LINESTRING (26.4433032 47.7681743, 26.4435661 47.7683258, 26.4436734 47.7683997, 26.4437485 47.768452, 26.4438544 47.7685232)",
318746225,,residential,RO:urban,False,False,42.029,,,"LINESTRING (26.4438544 47.7685232, 26.4442771 47.7682739)",
318746225,,residential,RO:urban,False,True,70.47900000000001,,,"LINESTRING (26.4438544 47.7685232, 26.4436224 47.7686701, 26.4434119 47.7688152, 26.4432938 47.7689, 26.4431933 47.7689748)",
318746227,,residential,RO:urban,False,True,56.641000000000005,,,"LINESTRING (26.4438544 47.7685232, 26.4437485 47.768452, 26.4436734 47.7683997, 26.4435661 47.7683258, 26.4433032 47.7681743)",
258423006,Calea Națională,primary,50,False,True,6.929,2,DN29C,"LINESTRING (26.4407167 47.7690371, 26.4407819 47.7689928)",
318746231,Aleea Teilor,residential,RO:urban,False,False,60.947,,,"LINESTRING (26.4407167 47.7690371, 26.4400792 47.7686953)",
258423006,Calea Națională,primary,50,False,False,302.437,2,DN29C,"LINESTRING (26.4407167 47.7690371, 26.4402522 47.7694804, 26.4399625 47.7697427, 26.4396004 47.7700447, 26.4394247 47.7702097, 26.4392558 47.7703467, 26.4387279 47.770876, 26.4383469 47.7711763, 26.4382982 47.7712147)",
318746231,Aleea Teilor,residential,RO:urban,False,True,60.947,,,"LINESTRING (26.4400792 47.7686953, 26.4407167 47.7690371)",
258422898,Strada Alecu Rallet,residential,RO:urban,False,False,442.465,2,,"LINESTRING (26.4400792 47.7686953, 26.4397412 47.768973, 26.4392745 47.7694201, 26.4386308 47.7700474, 26.438486 47.7701736, 26.4384576 47.7703206, 26.4383678 47.7703928, 26.4380712 47.7706134, 26.4378408 47.7707848, 26.4376834 47.7709022, 26.4375151 47.7710278, 26.4371556 47.7712989, 26.4367982 47.7715624, 26.4364641 47.7718116)",
258423006,Calea Națională,primary,50,False,False,215.624,2,DN29C,"LINESTRING (26.4360712 47.7729259, 26.4340866 47.7743335)",
258423006,Calea Națională,primary,50,False,True,114.353,2,DN29C,"LINESTRING (26.4360712 47.7729259, 26.437096 47.7721622)",
318746238,,residential,RO:urban,False,False,210.50900000000001,,,"LINESTRING (26.4360712 47.7729259, 26.4373576 47.7734526, 26.4380276 47.7737169, 26.4381145 47.773705, 26.438152 47.7736833, 26.4382835 47.7735373, 26.4383291 47.7734472)",
318438020,Strada Leordei,secondary,RO:urban,False,True,13.605,2,DJ291,"LINESTRING (26.4425737 47.7748298, 26.4425549 47.7749515)",
318438020,Strada Leordei,secondary,RO:urban,False,False,246.84699999999998,2,DJ291,"LINESTRING (26.4425737 47.7748298, 26.4426045 47.7747217, 26.4426501 47.7746541, 26.4427856 47.7744657, 26.4428888 47.7743693, 26.4431061 47.7741863, 26.4432523 47.7740484, 26.4433354 47.7739457, 26.443377 47.7738447, 26.4433663 47.7737131, 26.4433327 47.7734725, 26.4432442 47.7731462, 26.4431302 47.7727767)",
451859754,,residential,,False,True,117.57699999999998,,,"LINESTRING (26.4398137 47.7704034, 26.4401221 47.770143, 26.4403877 47.7698942, 26.4404494 47.7698419, 26.4404896 47.7698203, 26.4405191 47.7698085, 26.440536 47.7698035, 26.4405741 47.7698076, 26.4405942 47.7698221, 26.4406827 47.7698635, 26.4407659 47.7698978, 26.4408812 47.7699573)",
451859763,Strada Nicolae Iorga,residential,,False,True,100.111,,,"LINESTRING (26.4381284 47.7722958, 26.4389914 47.7716072)",
318746238,,residential,RO:urban,False,True,210.50900000000001,,,"LINESTRING (26.4383291 47.7734472, 26.4382835 47.7735373, 26.438152 47.7736833, 26.4381145 47.773705, 26.4380276 47.7737169, 26.4373576 47.7734526, 26.4360712 47.7729259)",
258440022,Strada Nicolae Iorga,residential,RO:urban,False,True,5.088,,,"LINESTRING (26.4419586 47.7715447, 26.4420077 47.771513)",
258440022,Strada Nicolae Iorga,residential,RO:urban,False,False,218.881,,,"LINESTRING (26.4419586 47.7715447, 26.4417998 47.7715887, 26.4415678 47.7716915, 26.4414015 47.7717456, 26.4413077 47.7717708, 26.4411548 47.771769, 26.4409831 47.7717474, 26.4408034 47.7717419, 26.440562 47.7717095, 26.4403689 47.7716554, 26.4401221 47.7715653, 26.4398271 47.7714283, 26.4393228 47.771221)",
