osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,junction
731252486,Strada Tudor Vladimirescu,primary,False,True,44.358000000000004,"LINESTRING (23.2101075 45.3541249, 23.2104177 45.3542357, 23.2105263 45.3542696, 23.2106191 45.3542974)",4,DN66A,50,yes,
219634766,Strada Parângului,residential,False,False,100.871,"LINESTRING (23.2120966 45.3553808, 23.2116493 45.3554015, 23.2113559 45.3554191, 23.2110478 45.355438, 23.2109932 45.3554189, 23.2109548 45.355399, 23.2108555 45.3553398)",,,50,,
219634766,Strada Parângului,residential,False,True,38.965999999999994,"LINESTRING (23.2120966 45.3553808, 23.2125776 45.3553585, 23.2125942 45.3553577)",,,50,,
672421338,,residential,False,True,103.763,"LINESTRING (23.2120966 45.3553808, 23.2121247 45.3557727, 23.2121598 45.3563129)",,,,,
219634773,,residential,False,False,181.92999999999998,"LINESTRING (23.2129348 45.3518847, 23.2128261 45.3524474, 23.2127149 45.352895, 23.2126666 45.3531551, 23.2126344 45.3533059, 23.2126121 45.3534091, 23.2125812 45.3535013)",,,50,,
"[1117572989, 219634766]",Strada Parângului,residential,False,False,105.018,"LINESTRING (23.2108555 45.3553398, 23.2106791 45.355236, 23.2106943 45.3554901, 23.2107032 45.3556393, 23.2107139 45.3558354, 23.2107377 45.3560175)",,,50,,
219634766,Strada Parângului,residential,False,True,100.871,"LINESTRING (23.2108555 45.3553398, 23.2109548 45.355399, 23.2109932 45.3554189, 23.2110478 45.355438, 23.2113559 45.3554191, 23.2116493 45.3554015, 23.2120966 45.3553808)",,,50,,
"[1112077203, 269767701]",,living_street,False,False,168.53499999999997,"LINESTRING (23.2108555 45.3553398, 23.2109322 45.3552811, 23.2110148 45.3552414, 23.2111682 45.3551925, 23.2112808 45.3551726, 23.2114257 45.3551533, 23.2114525 45.3551397, 23.2114968 45.3551161, 23.2115618 45.3550864, 23.2116402 45.3550737, 23.2118267 45.3550634, 23.2121834 45.3550502, 23.2122975 45.3550483, 23.2124155 45.3550742, 23.2124798 45.3550916, 23.2125307 45.3551236, 23.2125697 45.355167, 23.2125942 45.3553577)",,,50,,
231924186,,residential,False,False,126.77700000000002,"LINESTRING (23.2115827 45.352974, 23.2117208 45.3527831, 23.211739 45.3527555, 23.2117589 45.3527204, 23.2118351 45.3524728, 23.2119424 45.3522014, 23.2120121 45.3520053, 23.2121194 45.3519111)",,,50,,
231925266,,residential,False,False,27.277,"LINESTRING (23.2115827 45.352974, 23.2114974 45.3529119, 23.2114208 45.3528553, 23.2113452 45.3527943)",2,,50,,
231925266,,residential,False,True,97.685,"LINESTRING (23.2115827 45.352974, 23.2117203 45.3530589, 23.2119582 45.3531855, 23.2122027 45.3533068, 23.2123366 45.3533759, 23.2124855 45.3534455, 23.2125812 45.3535013)",2,,50,,
231924186,,residential,False,True,126.777,"LINESTRING (23.2121194 45.3519111, 23.2120121 45.3520053, 23.2119424 45.3522014, 23.2118351 45.3524728, 23.2117589 45.3527204, 23.211739 45.3527555, 23.2117208 45.3527831, 23.2115827 45.352974)",,,50,,
731252486,Strada Tudor Vladimirescu,primary,False,False,44.358000000000004,"LINESTRING (23.2106191 45.3542974, 23.2105263 45.3542696, 23.2104177 45.3542357, 23.2101075 45.3541249)",4,DN66A,50,yes,
731252486,Strada Tudor Vladimirescu,primary,False,True,268.005,"LINESTRING (23.2106191 45.3542974, 23.2107467 45.3543327, 23.2109163 45.3543721, 23.211086 45.3544062, 23.211279 45.354436, 23.2115317 45.3544736, 23.2116629 45.3544912, 23.2120959 45.3545522, 23.2123404 45.3545862, 23.2125573 45.3546175, 23.2127248 45.3546408, 23.2133592 45.3547311, 23.2138562 45.3547995, 23.2139655 45.3548145)",4,DN66A,50,yes,
231923813,Strada Liliacului,residential,False,True,4.1,"LINESTRING (23.2106383 45.3534093, 23.210649 45.3533732)",2,,50,yes,
231924185,Strada Mărășești,residential,False,True,15.412,"LINESTRING (23.2106383 45.3534093, 23.2108108 45.3534765)",2,,50,yes,
231923813,Strada Liliacului,residential,False,False,89.734,"LINESTRING (23.2106383 45.3534093, 23.2106212 45.353434, 23.210571 45.3534995, 23.2103243 45.353829, 23.2101802 45.3540257, 23.2101075 45.3541249)",2,,50,yes,
231923813,Strada Liliacului,residential,False,False,4.1,"LINESTRING (23.210649 45.3533732, 23.2106383 45.3534093)",2,,50,yes,
231924185,Strada Mărășești,residential,False,False,15.412,"LINESTRING (23.2108108 45.3534765, 23.2106383 45.3534093)",2,,50,yes,
231924185,Strada Mărășești,residential,False,True,142.698,"LINESTRING (23.2108108 45.3534765, 23.210941 45.3535364, 23.2115666 45.3537591, 23.2124384 45.3540568)",2,,50,yes,
231925438,Strada Ardealului,residential,False,True,21.776,"LINESTRING (23.2108108 45.3534765, 23.2108937 45.3534127, 23.2109902 45.3533268)",2,,50,yes,
231924185,Strada Mărășești,residential,False,False,142.698,"LINESTRING (23.2124384 45.3540568, 23.2115666 45.3537591, 23.210941 45.3535364, 23.2108108 45.3534765)",2,,50,yes,
231924469,Strada Budapesta,residential,False,True,170.512,"LINESTRING (23.2109902 45.3533268, 23.2115992 45.3535371, 23.2120788 45.3537044, 23.2126424 45.3538985, 23.2128615 45.3539736, 23.2129497 45.3540015)",2,,50,yes,
231925438,Strada Ardealului,residential,False,False,21.776,"LINESTRING (23.2109902 45.3533268, 23.2108937 45.3534127, 23.2108108 45.3534765)",2,,50,yes,
231925438,Strada Ardealului,residential,False,True,21.999000000000002,"LINESTRING (23.2109902 45.3533268, 23.2110561 45.3532454, 23.2111218 45.353152)",2,,50,yes,
231925268,Strada Ardealului,residential,False,True,145.78300000000002,"LINESTRING (23.2111218 45.353152, 23.211402 45.3532356, 23.2116546 45.3533207, 23.211916 45.3534194, 23.2123083 45.3535528, 23.2124705 45.353612, 23.2128068 45.3537131)",2,,50,yes,
231925438,Strada Ardealului,residential,False,False,21.999000000000002,"LINESTRING (23.2111218 45.353152, 23.2110561 45.3532454, 23.2109902 45.3533268)",2,,50,yes,
231925438,Strada Ardealului,residential,False,True,43.438,"LINESTRING (23.2111218 45.353152, 23.2112406 45.3529587, 23.2113452 45.3527943)",2,,50,yes,
231925268,Strada Ardealului,residential,False,False,11.969,"LINESTRING (23.2129572 45.3537335, 23.2128068 45.3537131)",2,,50,yes,
231925268,Strada Ardealului,residential,False,True,30.004,"LINESTRING (23.2129572 45.3537335, 23.21297 45.3537615, 23.2129497 45.3540015)",2,,50,yes,
672426497,,residential,False,False,61.989999999999995,"LINESTRING (23.2129572 45.3537335, 23.2130741 45.3537287, 23.2132083 45.3537309, 23.2135085 45.3537503, 23.213749 45.3537521)",,,,,
231925268,Strada Ardealului,residential,False,True,11.969,"LINESTRING (23.2128068 45.3537131, 23.2129572 45.3537335)",2,,50,yes,
219634773,,residential,False,True,30.406,"LINESTRING (23.2128068 45.3537131, 23.2126916 45.3536357, 23.212639 45.3536037, 23.212608 45.3535751, 23.212592 45.3535472, 23.2125812 45.3535013)",,,50,,
231925268,Strada Ardealului,residential,False,False,145.78300000000002,"LINESTRING (23.2128068 45.3537131, 23.2124705 45.353612, 23.2123083 45.3535528, 23.211916 45.3534194, 23.2116546 45.3533207, 23.211402 45.3532356, 23.2111218 45.353152)",2,,50,yes,
219634773,,residential,False,False,30.406000000000002,"LINESTRING (23.2125812 45.3535013, 23.212592 45.3535472, 23.212608 45.3535751, 23.212639 45.3536037, 23.2126916 45.3536357, 23.2128068 45.3537131)",,,50,,
219634773,,residential,False,True,181.93,"LINESTRING (23.2125812 45.3535013, 23.2126121 45.3534091, 23.2126344 45.3533059, 23.2126666 45.3531551, 23.2127149 45.352895, 23.2128261 45.3524474, 23.2129348 45.3518847)",,,50,,
231925266,,residential,False,False,97.685,"LINESTRING (23.2125812 45.3535013, 23.2124855 45.3534455, 23.2123366 45.3533759, 23.2122027 45.3533068, 23.2119582 45.3531855, 23.2117203 45.3530589, 23.2115827 45.352974)",2,,50,,
231925266,,residential,False,False,111.29999999999998,"LINESTRING (23.2113452 45.3527943, 23.2112136 45.3526801, 23.2111092 45.352579, 23.2110267 45.3525053, 23.2109743 45.3524384, 23.210949 45.3523554, 23.2109478 45.3523023, 23.2109328 45.3522553, 23.2109098 45.3522288, 23.2108224 45.3521698, 23.2106542 45.352071, 23.2105574 45.3519943)",2,,50,,
231925266,,residential,False,True,27.277,"LINESTRING (23.2113452 45.3527943, 23.2114208 45.3528553, 23.2114974 45.3529119, 23.2115827 45.352974)",2,,50,,
231925438,Strada Ardealului,residential,False,False,43.438,"LINESTRING (23.2113452 45.3527943, 23.2112406 45.3529587, 23.2111218 45.353152)",2,,50,yes,
731252486,Strada Tudor Vladimirescu,primary,False,True,59.584999999999994,"LINESTRING (23.2094314 45.3538771, 23.2098173 45.3540169, 23.2101075 45.3541249)",4,DN66A,50,yes,
731252486,Strada Tudor Vladimirescu,primary,False,True,61.513,"LINESTRING (23.2170162 45.3553578, 23.2177574 45.3555442)",4,DN66A,50,yes,
269763773,Strada Parângului,residential,False,False,137.952,"LINESTRING (23.2170162 45.3553578, 23.2169265 45.3554476, 23.2168369 45.3555, 23.2167195 45.3555266, 23.216568 45.3555412, 23.2153539 45.3555952)",,,50,,
731252486,Strada Tudor Vladimirescu,primary,False,False,246.298,"LINESTRING (23.2170162 45.3553578, 23.2166372 45.3552622, 23.2164884 45.3552247, 23.2161754 45.3551535, 23.2158803 45.3550996, 23.2155642 45.3550469, 23.2150929 45.3549792, 23.2139655 45.3548145)",4,DN66A,50,yes,
"[269763773, 219634766]",Strada Parângului,residential,False,False,75.072,"LINESTRING (23.2134811 45.3555446, 23.2130438 45.3553688, 23.2129743 45.3553499, 23.2128942 45.3553404, 23.2128075 45.3553418, 23.2125942 45.3553577)",,,50,,
269763773,Strada Parângului,residential,False,True,40.926,"LINESTRING (23.2134811 45.3555446, 23.2137414 45.3556376, 23.21385 45.355671, 23.2139621 45.3556821)",,,50,,
672421340,,residential,False,True,25.474,"LINESTRING (23.2134811 45.3555446, 23.213497 45.3556113, 23.2135096 45.3556711, 23.2135114 45.3557721)",,,,,
269763773,Strada Parângului,residential,False,False,109.19400000000002,"LINESTRING (23.2153539 45.3555952, 23.2151908 45.3556022, 23.214836 45.3556279, 23.2145692 45.3556481, 23.2139621 45.3556821)",,,50,,
269763773,Strada Parângului,residential,False,True,137.952,"LINESTRING (23.2153539 45.3555952, 23.216568 45.3555412, 23.2167195 45.3555266, 23.2168369 45.3555, 23.2169265 45.3554476, 23.2170162 45.3553578)",,,50,,
1117553345,,residential,False,True,50.554,"LINESTRING (23.2153539 45.3555952, 23.2153758 45.355885, 23.2153882 45.3560492)",,,50,,
269763773,Strada Parângului,residential,False,False,40.926,"LINESTRING (23.2139621 45.3556821, 23.21385 45.355671, 23.2137414 45.3556376, 23.2134811 45.3555446)",,,50,,
269763773,Strada Parângului,residential,False,True,109.194,"LINESTRING (23.2139621 45.3556821, 23.2145692 45.3556481, 23.214836 45.3556279, 23.2151908 45.3556022, 23.2153539 45.3555952)",,,50,,
672421339,Strada Parângului,residential,False,True,36.688,"LINESTRING (23.2139621 45.3556821, 23.213796 45.3557258, 23.2136453 45.3557522, 23.2135114 45.3557721)",,,30,,
1117572990,Strada Parângului,residential,False,False,96.47300000000001,"LINESTRING (23.2139621 45.3556821, 23.2139652 45.3548927, 23.2139655 45.3548145)",,,,,
672424509,Strada Gheorghe Șincai,residential,False,True,41.162,"LINESTRING (23.2154037 45.3562535, 23.2154143 45.3566236)",,,,,
1117553345,,residential,False,False,22.749,"LINESTRING (23.2154037 45.3562535, 23.2153882 45.3560492)",,,50,,
"[672421337, 269763771]",Strada Gheorghe Șincai,residential,False,"[False, True]",208.62900000000002,"LINESTRING (23.2154037 45.3562535, 23.2158279 45.3562443, 23.216746 45.3562238, 23.2173853 45.356213, 23.2174944 45.3562074, 23.2175965 45.3561829, 23.2176423 45.3561587, 23.217668 45.356145, 23.2177326 45.356094, 23.2177524 45.3560651, 23.217758 45.3560298, 23.2177578 45.3558981)",,,50,,
672424509,Strada Gheorghe Șincai,residential,False,False,41.162,"LINESTRING (23.2154143 45.3566236, 23.2154037 45.3562535)",,,,,
231917884,Strada Bucura,secondary,False,False,340.00199999999995,"LINESTRING (23.2154143 45.3566236, 23.2157132 45.3566297, 23.2160541 45.3566226, 23.2165286 45.3566086, 23.2175359 45.3565909, 23.2181436 45.3565814, 23.2188309 45.3565569, 23.2190426 45.3565497, 23.2197626 45.3565256)",2,,50,,
231917884,Strada Bucura,secondary,False,True,146.375,"LINESTRING (23.2154143 45.3566236, 23.2151284 45.3566068, 23.2146968 45.3565679, 23.2143097 45.356528, 23.2135597 45.3564414)",2,,50,,
219634766,Strada Parângului,residential,False,False,38.965999999999994,"LINESTRING (23.2125942 45.3553577, 23.2125776 45.3553585, 23.2120966 45.3553808)",,,50,,
"[269763773, 219634766]",Strada Parângului,residential,False,True,75.072,"LINESTRING (23.2125942 45.3553577, 23.2128075 45.3553418, 23.2128942 45.3553404, 23.2129743 45.3553499, 23.2130438 45.3553688, 23.2134811 45.3555446)",,,50,,
"[1112077203, 269767701]",,living_street,False,True,168.535,"LINESTRING (23.2125942 45.3553577, 23.2125697 45.355167, 23.2125307 45.3551236, 23.2124798 45.3550916, 23.2124155 45.3550742, 23.2122975 45.3550483, 23.2121834 45.3550502, 23.2118267 45.3550634, 23.2116402 45.3550737, 23.2115618 45.3550864, 23.2114968 45.3551161, 23.2114525 45.3551397, 23.2114257 45.3551533, 23.2112808 45.3551726, 23.2111682 45.3551925, 23.2110148 45.3552414, 23.2109322 45.3552811, 23.2108555 45.3553398)",,,50,,
231925268,Strada Ardealului,residential,False,False,8.518,"LINESTRING (23.2129513 45.3540781, 23.2129497 45.3540015)",2,,50,yes,
231925268,Strada Ardealului,residential,False,True,8.518,"LINESTRING (23.2129497 45.3540015, 23.2129513 45.3540781)",2,,50,yes,
231924469,Strada Budapesta,residential,False,False,170.512,"LINESTRING (23.2129497 45.3540015, 23.2128615 45.3539736, 23.2126424 45.3538985, 23.2120788 45.3537044, 23.2115992 45.3535371, 23.2109902 45.3533268)",2,,50,yes,
231925268,Strada Ardealului,residential,False,False,30.004,"LINESTRING (23.2129497 45.3540015, 23.21297 45.3537615, 23.2129572 45.3537335)",2,,50,yes,
672421337,Strada Gheorghe Șincai,residential,False,True,39.352,"LINESTRING (23.2177574 45.3555442, 23.2177578 45.3558981)",,,50,,
731252486,Strada Tudor Vladimirescu,primary,False,False,61.513,"LINESTRING (23.2177574 45.3555442, 23.2170162 45.3553578)",4,DN66A,50,yes,
731252486,Strada Tudor Vladimirescu,primary,False,True,164.569,"LINESTRING (23.2177574 45.3555442, 23.2187742 45.3558049, 23.2192584 45.3559314, 23.2195672 45.356009, 23.219736 45.3560514)",4,DN66A,50,yes,
231917884,Strada Bucura,secondary,False,False,110.312,"LINESTRING (23.2121598 45.3563129, 23.2135597 45.3564414)",2,,50,,
231917884,Strada Bucura,secondary,False,True,116.919,"LINESTRING (23.2121598 45.3563129, 23.211851 45.3562875, 23.2116402 45.3562621, 23.2114078 45.3562243, 23.2112764 45.3561948, 23.2110891 45.356139, 23.2107377 45.3560175)",2,,50,,
672421338,,residential,False,False,103.763,"LINESTRING (23.2121598 45.3563129, 23.2121247 45.3557727, 23.2120966 45.3553808)",,,,,
672421340,,residential,False,True,74.518,"LINESTRING (23.2135114 45.3557721, 23.2135597 45.3564414)",,,,,
672421339,Strada Parângului,residential,False,False,36.688,"LINESTRING (23.2135114 45.3557721, 23.2136453 45.3557522, 23.213796 45.3557258, 23.2139621 45.3556821)",,,30,,
672421340,,residential,False,False,25.474,"LINESTRING (23.2135114 45.3557721, 23.2135096 45.3556711, 23.213497 45.3556113, 23.2134811 45.3555446)",,,,,
672421341,Strada Pomilor,residential,False,True,119.641,"LINESTRING (23.213749 45.3537521, 23.213763 45.3538072, 23.2138417 45.354003, 23.2138759 45.3541413, 23.2139399 45.3546158, 23.2139586 45.354761, 23.2139655 45.3548145)",,,,,
672426497,,residential,False,True,61.99,"LINESTRING (23.213749 45.3537521, 23.2135085 45.3537503, 23.2132083 45.3537309, 23.2130741 45.3537287, 23.2129572 45.3537335)",,,,,
"[672426494, 672426495]",,residential,False,"[False, True]",204.05499999999998,"LINESTRING (23.2200597 45.354269, 23.2198855 45.3544627, 23.2198179 45.3545575, 23.2197818 45.3546374, 23.2197573 45.3547327, 23.2197227 45.3553436, 23.2197353 45.3559033, 23.219736 45.3560514)",,,50,,
1111812074,,primary,True,False,12.508,"LINESTRING (23.2199182 45.3563535, 23.2199034 45.3562982, 23.2199161 45.3562427)",2,,30,,roundabout
231917884,Strada Bucura,secondary,False,True,340.002,"LINESTRING (23.2197626 45.3565256, 23.2190426 45.3565497, 23.2188309 45.3565569, 23.2181436 45.3565814, 23.2175359 45.3565909, 23.2165286 45.3566086, 23.2160541 45.3566226, 23.2157132 45.3566297, 23.2154143 45.3566236)",2,,50,,
731252490,,secondary,True,False,24.451,"LINESTRING (23.2197626 45.3565256, 23.219856 45.3564765, 23.219884 45.3564577, 23.2199055 45.3564355, 23.2199165 45.3564177, 23.2199214 45.3563836, 23.2199182 45.3563535)",,,,,
1111812074,,primary,True,False,23.194000000000003,"LINESTRING (23.2203442 45.3563698, 23.2203006 45.356412, 23.2202404 45.3564424, 23.2201695 45.356458, 23.2200953 45.3564572)",2,,30,,roundabout
731252487,,primary,True,False,25.765,"LINESTRING (23.2199161 45.3562427, 23.2198892 45.3561963, 23.2198578 45.3561589, 23.2198179 45.3561122, 23.219736 45.3560514)",,,30,,
1111812074,,primary,True,False,24.553000000000004,"LINESTRING (23.2199161 45.3562427, 23.2199548 45.3561935, 23.2200149 45.3561564, 23.2200894 45.3561358, 23.2201635 45.3561336)",2,,30,,roundabout
1111812074,,primary,True,False,5.801,"LINESTRING (23.2201635 45.3561336, 23.2202349 45.3561479)",2,,30,,roundabout
731252485,,secondary,True,False,27.125,"LINESTRING (23.2200953 45.3564572, 23.2199884 45.3564856, 23.2197626 45.3565256)",,,,,
1111812074,,primary,True,False,18.744999999999997,"LINESTRING (23.2200953 45.3564572, 23.2200202 45.3564379, 23.2199587 45.3564019, 23.2199182 45.3563535)",2,,30,,roundabout
1111812074,,primary,True,False,28.996,"LINESTRING (23.2202349 45.3561479, 23.2202962 45.3561772, 23.2203414 45.3562186, 23.2203656 45.3562679, 23.2203666 45.35632, 23.2203442 45.3563698)",2,,30,,roundabout
1111849822,,living_street,False,False,17.385,"LINESTRING (23.2175353 45.3558981, 23.2177578 45.3558981)",,,,,
672421337,Strada Gheorghe Șincai,residential,False,False,39.352,"LINESTRING (23.2177578 45.3558981, 23.2177574 45.3555442)",,,50,,
1111849822,,living_street,False,True,17.385,"LINESTRING (23.2177578 45.3558981, 23.2175353 45.3558981)",,,,,
"[672421337, 269763771]",Strada Gheorghe Șincai,residential,False,"[False, True]",208.62900000000002,"LINESTRING (23.2177578 45.3558981, 23.217758 45.3560298, 23.2177524 45.3560651, 23.2177326 45.356094, 23.217668 45.356145, 23.2176423 45.3561587, 23.2175965 45.3561829, 23.2174944 45.3562074, 23.2173853 45.356213, 23.216746 45.3562238, 23.2158279 45.3562443, 23.2154037 45.3562535)",,,50,,
1111849836,,living_street,False,False,29.095,"LINESTRING (23.2150161 45.3560589, 23.2153882 45.3560492)",,,,,
1111849836,,living_street,False,True,29.095,"LINESTRING (23.2153882 45.3560492, 23.2150161 45.3560589)",,,,,
1117553345,,residential,False,True,22.749,"LINESTRING (23.2153882 45.3560492, 23.2154037 45.3562535)",,,50,,
1117553345,,residential,False,False,50.554,"LINESTRING (23.2153882 45.3560492, 23.2153758 45.355885, 23.2153539 45.3555952)",,,50,,
