osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,junction
"[169487627, 169487613, 169487591]",DJ108A,Strada 1 Mai,secondary,50,False,True,186.184,yes,"LINESTRING (23.2571694 47.2567093, 23.2564482 47.2573854, 23.2563516 47.2575347, 23.2563302 47.2576585, 23.2563906 47.2578765, 23.2564804 47.258201)",,
717162972,DN1H,Strada 22 Decembrie 1989,primary,,False,True,41.532,,"LINESTRING (23.2571694 47.2567093, 23.2573338 47.2565629, 23.2573923 47.2565108, 23.2575029 47.2564122)",2,
"[169487644, 169487645]",,Strada Stadionului,residential,RO:urban,False,False,35.93,yes,"LINESTRING (23.2627728 47.2633561, 23.2628318 47.2633415, 23.2628909 47.263276, 23.2630143 47.2630903)",,
169487645,,Strada Stadionului,residential,RO:urban,False,True,387.00800000000004,,"LINESTRING (23.2627728 47.2633561, 23.2627085 47.2633343, 23.2625529 47.263185, 23.2615766 47.2626098, 23.2612493 47.2624715, 23.2607558 47.2623331, 23.2606271 47.262253, 23.2604125 47.2620018, 23.2603803 47.261929, 23.2603052 47.2618817, 23.2598331 47.2618562, 23.2585515 47.2618006)",,
169487594,,Strada Avram Iancu,residential,RO:urban,False,False,142.575,,"LINESTRING (23.255547 47.2579279, 23.2554455 47.2576923, 23.255445 47.2576658, 23.2554696 47.2576496, 23.2557607 47.2576013, 23.2557937 47.2576002, 23.2558143 47.2576168, 23.2559332 47.2579862, 23.2557307 47.2583204)",,
169487623,DC18A,Strada Nuferilor,tertiary,40,False,False,190.107,,"LINESTRING (23.2595435 47.2574146, 23.2575029 47.2564122)",2,
169487623,DC18A,Strada Nuferilor,tertiary,40,False,True,130.408,,"LINESTRING (23.2595435 47.2574146, 23.2609543 47.2580918)",2,
169487640,,Strada Crișan,residential,RO:urban,False,True,123.78,,"LINESTRING (23.2517275 47.2568175, 23.2530804 47.2574468)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,False,99.603,,"LINESTRING (23.2620286 47.2602697, 23.2627464 47.259518)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,True,50.061,,"LINESTRING (23.2620286 47.2602697, 23.2616678 47.2606475)",,
169487645,,Strada Stadionului,residential,RO:urban,False,False,69.06,,"LINESTRING (23.2565233 47.2617088, 23.257437 47.2617438)",,
684637575,DJ108A,Strada Tudor Vladimirescu,secondary,50,True,False,46.681,,"LINESTRING (23.2565233 47.2617088, 23.2563475 47.2613063)",,
169493428,DJ108A,Strada Tudor Vladimirescu,secondary,50,False,True,230.78600000000003,,"LINESTRING (23.2565233 47.2617088, 23.2565367 47.26191, 23.2568996 47.263108, 23.2570582 47.2637501)",,
169487617,,Strada Progresului,residential,RO:urban,False,False,279.833,,"LINESTRING (23.2631784 47.2560782, 23.2609543 47.2580918)",,
169487635,,Strada Cireșilor,residential,RO:urban,False,True,297.957,,"LINESTRING (23.2631784 47.2560782, 23.2633361 47.2562531, 23.2637223 47.2569595, 23.2638886 47.2576294, 23.2638672 47.2577131, 23.2638082 47.2577823, 23.2634273 47.2580044, 23.263379 47.2580808, 23.2633897 47.2581646, 23.2634112 47.2584522, 23.2633415 47.2585177)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,False,50.061,,"LINESTRING (23.2616678 47.2606475, 23.2620286 47.2602697)",,
169487599,,Strada Constructorului,residential,RO:urban,False,False,348.744,,"LINESTRING (23.2616678 47.2606475, 23.260077 47.2597767, 23.2600604 47.2597588, 23.2600582 47.259738, 23.2605949 47.2589182, 23.2612955 47.2582622)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,True,365.243,,"LINESTRING (23.2616678 47.2606475, 23.2608363 47.2615213, 23.2608041 47.2615977, 23.2608095 47.2616924, 23.2608577 47.2618016, 23.2609758 47.2619036, 23.2627809 47.2629066, 23.2629302 47.2630095, 23.2630143 47.2630903)",,
169487632,,Strada Avram Iancu,residential,RO:urban,True,False,58.115,,"LINESTRING (23.2564804 47.258201, 23.2557307 47.2583204)",,
"[169487627, 169487613, 169487591]",DJ108A,Strada 1 Mai,secondary,50,False,False,186.18400000000003,yes,"LINESTRING (23.2564804 47.258201, 23.2563906 47.2578765, 23.2563302 47.2576585, 23.2563516 47.2575347, 23.2564482 47.2573854, 23.2571694 47.2567093)",,
169487591,DJ108A,Strada 1 Mai,secondary,50,False,True,99.078,,"LINESTRING (23.2564804 47.258201, 23.2566091 47.2586452, 23.2566628 47.259082)",,
1220146789,,,residential,,False,True,66.943,,"LINESTRING (23.2534173 47.2586597, 23.2526584 47.258348)",,
169487632,,Strada Avram Iancu,residential,RO:urban,True,False,32.195,,"LINESTRING (23.2534173 47.2586597, 23.2532778 47.2587107, 23.2530696 47.2588254)",,
169487632,,Strada Avram Iancu,residential,RO:urban,True,False,11.213,,"LINESTRING (23.2535624 47.258638, 23.2534173 47.2586597)",,
1220146788,,,residential,,False,True,59.917,,"LINESTRING (23.2535624 47.258638, 23.2535312 47.2584708, 23.2534844 47.2583985, 23.2531246 47.2582396)",,
169487614,,Strada Cloșca,residential,RO:urban,False,False,156.77,,"LINESTRING (23.2515853 47.2584256, 23.2530804 47.2574468)",,
169487641,,Strada Libertății,secondary,50,False,True,23.666,,"LINESTRING (23.2515853 47.2584256, 23.2518281 47.2585603)",2,
169487623,DC18A,Strada Nuferilor,tertiary,40,False,True,190.107,,"LINESTRING (23.2575029 47.2564122, 23.2595435 47.2574146)",2,
717162972,DN1H,Strada 22 Decembrie 1989,primary,,False,False,41.532,,"LINESTRING (23.2575029 47.2564122, 23.2573923 47.2565108, 23.2573338 47.2565629, 23.2571694 47.2567093)",2,
169487604,,Strada Albinelor,residential,RO:urban,False,True,151.767,,"LINESTRING (23.2627464 47.259518, 23.2644465 47.2602471)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,True,99.603,,"LINESTRING (23.2627464 47.259518, 23.2620286 47.2602697)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,False,125.185,,"LINESTRING (23.2627464 47.259518, 23.2631445 47.2591011, 23.2632288 47.2590129, 23.2633522 47.2588381, 23.2633951 47.2587107, 23.2633844 47.2585833, 23.2633415 47.2585177)",,
"[169487644, 169487645]",,Strada Stadionului,residential,RO:urban,False,True,35.93,yes,"LINESTRING (23.2630143 47.2630903, 23.2628909 47.263276, 23.2628318 47.2633415, 23.2627728 47.2633561)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,False,365.24300000000005,,"LINESTRING (23.2630143 47.2630903, 23.2629302 47.2630095, 23.2627809 47.2629066, 23.2609758 47.2619036, 23.2608577 47.2618016, 23.2608095 47.2616924, 23.2608041 47.2615977, 23.2608363 47.2615213, 23.2616678 47.2606475)",,
169487623,DC18A,Strada Nuferilor,tertiary,40,False,False,31.97,,"LINESTRING (23.2612955 47.2582622, 23.2609543 47.2580918)",2,
169487599,,Strada Constructorului,residential,RO:urban,False,True,348.744,,"LINESTRING (23.2612955 47.2582622, 23.2605949 47.2589182, 23.2600582 47.259738, 23.2600604 47.2597588, 23.260077 47.2597767, 23.2616678 47.2606475)",,
169487623,DC18A,Strada Nuferilor,tertiary,40,False,True,165.70399999999998,,"LINESTRING (23.2612955 47.2582622, 23.2615229 47.2583757, 23.2619092 47.2585323, 23.2621506 47.2585651, 23.2623866 47.2585687, 23.2626709 47.2585469, 23.2630786 47.2584777, 23.263202 47.2584777, 23.2633415 47.2585177)",2,
169487623,DC18A,Strada Nuferilor,tertiary,40,False,False,165.70399999999998,,"LINESTRING (23.2633415 47.2585177, 23.263202 47.2584777, 23.2630786 47.2584777, 23.2626709 47.2585469, 23.2623866 47.2585687, 23.2621506 47.2585651, 23.2619092 47.2585323, 23.2615229 47.2583757, 23.2612955 47.2582622)",2,
169487635,,Strada Cireșilor,residential,RO:urban,False,False,297.957,,"LINESTRING (23.2633415 47.2585177, 23.2634112 47.2584522, 23.2633897 47.2581646, 23.263379 47.2580808, 23.2634273 47.2580044, 23.2638082 47.2577823, 23.2638672 47.2577131, 23.2638886 47.2576294, 23.2637223 47.2569595, 23.2633361 47.2562531, 23.2631784 47.2560782)",,
169487650,DC18A,Strada Stadionului,tertiary,,False,True,125.185,,"LINESTRING (23.2633415 47.2585177, 23.2633844 47.2585833, 23.2633951 47.2587107, 23.2633522 47.2588381, 23.2632288 47.2590129, 23.2631445 47.2591011, 23.2627464 47.259518)",,
169487591,DJ108A,Strada 1 Mai,secondary,50,False,True,85.021,,"LINESTRING (23.2566628 47.259082, 23.2566308 47.2598463)",,
169487591,DJ108A,Strada 1 Mai,secondary,50,False,False,99.078,,"LINESTRING (23.2566628 47.259082, 23.2566091 47.2586452, 23.2564804 47.258201)",,
169487632,,Strada Avram Iancu,residential,RO:urban,True,False,47.243,,"LINESTRING (23.2557307 47.2583204, 23.2554093 47.258685)",,
169487594,,Strada Avram Iancu,residential,RO:urban,False,True,142.575,,"LINESTRING (23.2557307 47.2583204, 23.2559332 47.2579862, 23.2558143 47.2576168, 23.2557937 47.2576002, 23.2557607 47.2576013, 23.2554696 47.2576496, 23.255445 47.2576658, 23.2554455 47.2576923, 23.255547 47.2579279)",,
169487614,,Strada Cloșca,residential,RO:urban,False,True,156.77,,"LINESTRING (23.2530804 47.2574468, 23.2515853 47.2584256)",,
169487640,,Strada Crișan,residential,RO:urban,False,False,123.78,,"LINESTRING (23.2530804 47.2574468, 23.2517275 47.2568175)",,
169487609,,Strada Avram Iancu,residential,RO:urban,False,False,124.63499999999999,,"LINESTRING (23.2557872 47.2599828, 23.255772 47.2599437, 23.2557548 47.2598961, 23.2555201 47.2592422, 23.2554558 47.2591549, 23.2551393 47.259007)",,
169487609,,Strada Avram Iancu,residential,RO:urban,False,True,19.462,,"LINESTRING (23.2557872 47.2599828, 23.2557419 47.2599915, 23.2555389 47.2600301)",,
