osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,ref,width,access,tunnel
191138616,Strada Ocnei,tertiary,RO:urban,True,False,86.763,,"LINESTRING (24.1503391 45.8009001, 24.1504045 45.8013432, 24.1504504 45.8016765)",,,,,
28775328,,primary,RO:urban,True,False,7.164,2,"LINESTRING (24.1569918 45.8013593, 24.1570281 45.8013792, 24.1570583 45.8014036)",roundabout,,,,
193858772,Strada Turnului,tertiary,RO:urban,False,False,70.775,2,"LINESTRING (24.1462908 45.7991085, 24.1470355 45.7987403)",,DJ143B,,,
193858772,Strada Turnului,tertiary,RO:urban,False,True,47.241,2,"LINESTRING (24.1462908 45.7991085, 24.1457707 45.7993299)",,DJ143B,,,
8465675,Strada Valea Mare,residential,RO:urban,True,False,138.22899999999998,1,"LINESTRING (24.1478941 45.7996449, 24.147322 45.7994049, 24.1462908 45.7991085)",,,,,
191138619,,residential,RO:urban,False,True,20.311999999999998,,"LINESTRING (24.1478941 45.7996449, 24.1479667 45.799634, 24.1480178 45.799612, 24.1481073 45.7995485)",,,,,
8465682,Strada Faurului,tertiary,RO:urban,True,False,104.136,1,"LINESTRING (24.1494344 45.7988639, 24.1500868 45.7992489, 24.1504983 45.7994325)",,DJ143B,,,
193858772,Strada Turnului,tertiary,RO:urban,False,True,7.947,2,"LINESTRING (24.1484472 45.7983913, 24.1483549 45.7984224)",,DJ143B,,,
8465682,Strada Faurului,tertiary,RO:urban,True,False,92.918,1,"LINESTRING (24.1484472 45.7983913, 24.1484807 45.7984048, 24.1487392 45.7985185, 24.1492039 45.7987366, 24.1494344 45.7988639)",,DJ143B,,,
45874873,Strada Gheorghe Lazăr,residential,RO:urban,False,False,38.047,2,"LINESTRING (24.1548478 45.7952105, 24.1551804 45.7949589)",,,,,
352253755,Strada Gheorghe Lazăr,residential,RO:urban,False,True,32.688,2,"LINESTRING (24.1548478 45.7952105, 24.1545412 45.7954123)",,,,,
445865188,Strada Cetății,residential,RO:urban,False,True,15.012,,"LINESTRING (24.1548478 45.7952105, 24.1546989 45.7951242)",,,,,
28757680,Strada Pompeiu Onofreiu,residential,RO:urban,True,False,86.598,1,"LINESTRING (24.1548478 45.7952105, 24.1549294 45.7952582, 24.1557361 45.7956825)",,,,,
"[4832552, 28775694]",Strada General Magheru,residential,RO:urban,True,False,62.28,1,"LINESTRING (24.1537455 45.7971048, 24.1535997 45.7970029, 24.1531141 45.7967609)",,,,,
352243940,Strada General Magheru,residential,RO:urban,True,False,159.342,,"LINESTRING (24.1537455 45.7971048, 24.1539702 45.7973393, 24.1541229 45.7974808, 24.1542806 45.7975982, 24.154764 45.7979018, 24.1551439 45.7981448)",,,,,
623960136,Strada Pompeiu Onofreiu,residential,20,True,False,68.476,,"LINESTRING (24.156446 45.7960489, 24.1557361 45.7956825)",,,,,
"[35425865, 24536788]","['Strada Bărbierilor', 'Strada Manejului']",residential,RO:urban,True,False,161.915,,"LINESTRING (24.156446 45.7960489, 24.1564324 45.7961508, 24.1564121 45.7963259, 24.1563311 45.7969536, 24.1561973 45.7970443, 24.1560798 45.7971296, 24.1558573 45.7973858)",,,,,
35425781,Strada Șelarilor,residential,RO:urban,True,False,42.386,,"LINESTRING (24.1562979 45.7976115, 24.1558573 45.7973858)",,,,,
191137679,Strada Mitropoliei,residential,RO:urban,False,False,57.509,2,"LINESTRING (24.1466038 45.7941607, 24.1471666 45.7944976)",,,,,
178299338,Strada Mitropoliei,residential,RO:urban,True,False,69.42999999999999,,"LINESTRING (24.1466038 45.7941607, 24.1466536 45.7940787, 24.146658 45.7940338, 24.1466094 45.7939434, 24.1463887 45.7937427, 24.1462738 45.7936268)",,,,,
191137272,Strada Doctor Ioan Lupaș,residential,RO:urban,False,False,179.50799999999998,,"LINESTRING (24.1466038 45.7941607, 24.1470655 45.7938967, 24.1479897 45.7933683, 24.1483589 45.7931571, 24.1483941 45.793137)",,,,,
178299338,Strada Mitropoliei,residential,RO:urban,True,False,97.735,,"LINESTRING (24.1462738 45.7936268, 24.1456062 45.7929854, 24.1455319 45.7929162)",,,,,
25505461,Strada Felinarului,residential,RO:urban,True,False,96.547,1,"LINESTRING (24.1556588 45.7991714, 24.1556124 45.7992554, 24.1555861 45.7993645, 24.155575 45.7997094, 24.1555689 45.800032)",,,,,
878903186,Strada Movilei,residential,RO:urban,True,False,146.49099999999999,2,"LINESTRING (24.1556588 45.7991714, 24.15549 45.7991249, 24.1553476 45.7991079, 24.1548672 45.7990685, 24.1542415 45.7990352, 24.1540503 45.7990331, 24.1537894 45.7990422)",,,,,
4832560,Strada Abatorului,primary,RO:urban,True,False,10.453,1,"LINESTRING (24.1569283 45.8016596, 24.1568908 45.8017499)",,,,,
28775328,,primary,RO:urban,True,False,22.673000000000002,2,"LINESTRING (24.1569283 45.8016596, 24.1568557 45.8016658, 24.1567839 45.8016564, 24.1567195 45.8016323, 24.1566685 45.8015957)",roundabout,,,,
191137679,Strada Mitropoliei,residential,RO:urban,False,True,57.509,2,"LINESTRING (24.1471666 45.7944976, 24.1466038 45.7941607)",,,,,
71888137,Strada Mitropoliei,tertiary,30,True,False,158.661,1,"LINESTRING (24.1471666 45.7944976, 24.1474177 45.794654, 24.1481423 45.7950915, 24.148612 45.7955003)",,,,,
72029623,Strada Tribunei,residential,RO:urban,True,False,130.931,,"LINESTRING (24.1471666 45.7944976, 24.1469311 45.7946642, 24.1466348 45.7948572, 24.1462513 45.7951645, 24.1460449 45.7953732)",,,,,
"[178311144, 24536787]","['Strada Cetății', 'Strada Alexandru Papiu-Ilarian']",residential,RO:urban,True,False,338.002,"['1', '2']","LINESTRING (24.1516778 45.793986, 24.1519817 45.7937009, 24.1519871 45.7936909, 24.1519882 45.7936805, 24.151982 45.7936705, 24.1519748 45.7936627, 24.151177 45.7932883, 24.1505038 45.7929501, 24.150072 45.7927305, 24.1499742 45.7926886, 24.1497768 45.7925966, 24.1496257 45.7925437, 24.1495575 45.7925409, 24.1495001 45.7925509, 24.1494275 45.7925816, 24.1490771 45.7928297, 24.1490582 45.7928428, 24.1489087 45.7929409)",,,,,
"[178311145, 28775492]","['Strada Timotei Popovici', 'Strada Alexandru Papiu-Ilarian']",residential,RO:urban,True,False,348.024,2,"LINESTRING (24.1516778 45.793986, 24.151093 45.7944532, 24.1524117 45.7950636, 24.1524522 45.7950816, 24.1525471 45.795126, 24.1526321 45.7951665, 24.1526588 45.7951787, 24.153244 45.7954448, 24.1540579 45.7958745)",,,7,,
28774196,Strada Târgul Peștelui,residential,RO:urban,True,False,56.297,,"LINESTRING (24.1469001 45.7969259, 24.1469421 45.7970296, 24.1470882 45.7974149)",,,,,
177435097,Strada Măsarilor,tertiary,RO:urban,True,False,118.464,,"LINESTRING (24.1469001 45.7969259, 24.1467077 45.7970279, 24.1461122 45.7972996, 24.1458412 45.7974749, 24.1457162 45.7975882)",,,,,
193858772,Strada Turnului,tertiary,RO:urban,False,True,70.775,2,"LINESTRING (24.1470355 45.7987403, 24.1462908 45.7991085)",,DJ143B,,,
71877385,Strada Târgul Peștelui,residential,RO:urban,True,False,85.862,1,"LINESTRING (24.1470355 45.7987403, 24.1470186 45.7985003, 24.1470545 45.797969)",,,,,
193858772,Strada Turnului,tertiary,RO:urban,False,False,108.505,2,"LINESTRING (24.1470355 45.7987403, 24.1472173 45.7986786, 24.1474954 45.7985943, 24.1477203 45.7985469, 24.1478401 45.798524, 24.1483549 45.7984224)",,DJ143B,,,
441519599,Strada Târgu Vinului,residential,RO:urban,True,False,151.489,1,"LINESTRING (24.1470882 45.7974149, 24.1474431 45.7976931, 24.1481171 45.7981335, 24.1483734 45.7983222, 24.1484472 45.7983913)",,,,,
28774429,,residential,RO:urban,False,False,62.239,,"LINESTRING (24.1481073 45.7995485, 24.1487524 45.7998817)",,,,,
191138619,,residential,RO:urban,False,False,20.311999999999998,,"LINESTRING (24.1481073 45.7995485, 24.1480178 45.799612, 24.1479667 45.799634, 24.1478941 45.7996449)",,,,,
193858772,Strada Turnului,tertiary,RO:urban,False,False,7.947,2,"LINESTRING (24.1483549 45.7984224, 24.1484472 45.7983913)",,DJ143B,,,
177435101,Strada Victor Tordășianu,residential,RO:urban,True,False,135.916,1,"LINESTRING (24.1483549 45.7984224, 24.1483646 45.7984675, 24.1484576 45.7989007, 24.1484954 45.7990931, 24.1484792 45.7991713, 24.1484472 45.7992411, 24.1483888 45.7993342, 24.1481073 45.7995485)",,,,,
193858772,Strada Turnului,tertiary,RO:urban,False,True,108.505,2,"LINESTRING (24.1483549 45.7984224, 24.1478401 45.798524, 24.1477203 45.7985469, 24.1474954 45.7985943, 24.1472173 45.7986786, 24.1470355 45.7987403)",,DJ143B,,,
191138616,Strada Ocnei,tertiary,RO:urban,True,False,51.355000000000004,,"LINESTRING (24.1504182 45.8003613, 24.1503565 45.8006545, 24.1503426 45.8007534, 24.1503396 45.8008195)",,,,,
712978206,Strada Ocnei,tertiary,RO:urban,False,False,4.049,,"LINESTRING (24.1504504 45.8016765, 24.150456 45.8017127)",,,,,
86586913,Strada Zidului,residential,RO:urban,True,False,252.483,,"LINESTRING (24.1504504 45.8016765, 24.1489627 45.8011099, 24.1486013 45.8009721, 24.1475358 45.8006707)",,,,,
28774429,,residential,RO:urban,False,True,62.239,,"LINESTRING (24.1487524 45.7998817, 24.1481073 45.7995485)",,,,,
191138618,Strada Plopilor,residential,RO:urban,True,False,143.68,,"LINESTRING (24.1487524 45.7998817, 24.1489846 45.8000068, 24.1492178 45.8001493, 24.1493159 45.8001962, 24.1493979 45.8002244, 24.1494957 45.8002439, 24.1495775 45.8002559, 24.1504182 45.8003613)",,,,,
28774185,Strada Konrad Haas,residential,RO:urban,False,True,49.172,,"LINESTRING (24.1461403 45.7955938, 24.1455695 45.7957866)",,,,,
763976159,Strada Tribunei,residential,RO:urban,False,True,15.835,,"LINESTRING (24.1461403 45.7955938, 24.1460788 45.795458)",,,,,
28758505,Strada Konrad Haas,residential,RO:urban,True,False,153.13899999999998,1,"LINESTRING (24.1461403 45.7955938, 24.1462644 45.7957015, 24.1464416 45.7958058, 24.1465849 45.7959021, 24.1466637 45.7959609, 24.1468339 45.7960879, 24.1469629 45.7962165, 24.147046 45.7963231, 24.1471087 45.7964206, 24.1471479 45.7965269, 24.1471613 45.796598, 24.1472204 45.7967083)",,,,,
28774185,Strada Konrad Haas,residential,RO:urban,False,False,49.172,,"LINESTRING (24.1455695 45.7957866, 24.1461403 45.7955938)",,,,,
4832553,Strada 9 Mai,tertiary,RO:urban,True,False,206.37599999999998,1,"LINESTRING (24.1553891 45.8000432, 24.1551779 45.8000563, 24.1547218 45.800078, 24.1543746 45.8000727, 24.1533811 45.8000515, 24.1530784 45.8000283, 24.1527353 45.7999911)",,,,,
28775270,Strada Brutarilor,residential,RO:urban,True,False,106.46600000000001,1,"LINESTRING (24.1523114 45.8009016, 24.1525554 45.8004099, 24.1527353 45.7999911)",,,,,
197078470,Strada Nouă,residential,RO:urban,True,False,159.118,,"LINESTRING (24.1523114 45.8009016, 24.1518923 45.800764, 24.1515294 45.8006268, 24.1511227 45.8005066, 24.1508158 45.800439, 24.1504182 45.8003613)",,,,,
4832553,Strada 9 Mai,tertiary,RO:urban,True,False,72.473,1,"LINESTRING (24.1527353 45.7999911, 24.1525411 45.7999603, 24.1518288 45.7998319)",,,,,
4832553,Strada 9 Mai,tertiary,RO:urban,True,False,39.76,1,"LINESTRING (24.1570758 45.800092, 24.1565668 45.800048)",,,,,
464937649,Strada Constituției,primary,RO:urban,True,False,123.943,2,"LINESTRING (24.1570758 45.800092, 24.1571017 45.7999868, 24.1573059 45.798989)",,,,,
28775328,,primary,RO:urban,True,False,17.325000000000003,2,"LINESTRING (24.1570583 45.8014036, 24.1570912 45.8014502, 24.1571019 45.8015016, 24.1570894 45.8015528)",roundabout,,,,
48866581,Strada General Magheru,tertiary,RO:urban,False,True,14.872,,"LINESTRING (24.1573059 45.798989, 24.1574721 45.7990558)",,,,,
368403884,Strada Constituției,primary,RO:urban,True,False,83.257,2,"LINESTRING (24.1573059 45.798989, 24.1573216 45.7989398, 24.1577083 45.7982956)",,,,,
368403886,Strada General Magheru,residential,RO:urban,False,False,79.322,2,"LINESTRING (24.1573059 45.798989, 24.1571753 45.7989357, 24.1569748 45.798844, 24.1567334 45.7987434, 24.1564239 45.7986282)",,,,,
30679831,Strada Azilului,residential,RO:urban,True,False,93.27900000000001,,"LINESTRING (24.1505663 45.7987716, 24.150455 45.7987729, 24.150048 45.7987606, 24.1497522 45.798724, 24.1496629 45.7987394, 24.1495785 45.7987708, 24.1494344 45.7988639)",,,,,
"[72030505, 45871770, 682543581]","['Strada Ocnei', 'Piața Mică']",residential,RO:urban,False,False,150.19799999999998,"['1', '2']","LINESTRING (24.1505663 45.7987716, 24.1505961 45.7986385, 24.1506251 45.7985129, 24.1506624 45.7984416, 24.1507148 45.798371, 24.1507575 45.7983413, 24.1508385 45.7983027, 24.1508989 45.7982785, 24.1511114 45.798221, 24.1511913 45.798199, 24.1512531 45.7981708, 24.1516528 45.7978878, 24.1517546 45.7978078)",,,,,
72030505,Strada Ocnei,residential,RO:urban,False,True,73.85,1,"LINESTRING (24.1505663 45.7987716, 24.1505523 45.7991708, 24.1505229 45.7993608, 24.1504983 45.7994325)",,,,,
4832553,Strada 9 Mai,tertiary,RO:urban,True,False,30.435,1,"LINESTRING (24.1518288 45.7998319, 24.1516527 45.7997931, 24.1514583 45.7997417)",,,,,
368403886,Strada General Magheru,residential,RO:urban,False,False,24.098,2,"LINESTRING (24.1564239 45.7986282, 24.1561406 45.798539)",,,,,
35425488,Strada Sofocle,residential,RO:urban,False,False,45.147000000000006,,"LINESTRING (24.1564239 45.7986282, 24.1564896 45.7984485, 24.1564967 45.7982941, 24.1564019 45.7982939)",,,,,
368403886,Strada General Magheru,residential,RO:urban,False,True,79.322,2,"LINESTRING (24.1564239 45.7986282, 24.1567334 45.7987434, 24.1569748 45.798844, 24.1571753 45.7989357, 24.1573059 45.798989)",,,,,
35425488,Strada Sofocle,residential,RO:urban,False,True,45.147,,"LINESTRING (24.1564019 45.7982939, 24.1564967 45.7982941, 24.1564896 45.7984485, 24.1564239 45.7986282)",,,,,
51568086,,residential,,False,False,22.719,,"LINESTRING (24.1550546 45.7983394, 24.1551439 45.7981448)",,,,,
532185317,Strada Avram Iancu,residential,RO:urban,False,False,39.14,2,"LINESTRING (24.1550546 45.7983394, 24.1553511 45.7983551, 24.1555521 45.7983911)",,,,,
532185317,Strada Avram Iancu,residential,RO:urban,False,True,79.905,2,"LINESTRING (24.1550546 45.7983394, 24.1545101 45.7983197, 24.1542287 45.7983048, 24.1540274 45.7982851)",,,,,
51568086,,residential,,False,True,22.719,,"LINESTRING (24.1551439 45.7981448, 24.1550546 45.7983394)",,,,,
352243940,Strada General Magheru,residential,RO:urban,True,False,41.858000000000004,,"LINESTRING (24.1551439 45.7981448, 24.1553507 45.7982743, 24.1555521 45.7983911)",,,,,
35425781,Strada Șelarilor,residential,RO:urban,True,False,126.498,,"LINESTRING (24.1558573 45.7973858, 24.1556152 45.7972603, 24.155402 45.7971266, 24.1546327 45.7966353)",,,,,
763976159,Strada Tribunei,residential,RO:urban,False,False,9.789,,"LINESTRING (24.1460449 45.7953732, 24.1460788 45.795458)",,,,,
28775328,,primary,RO:urban,True,False,18.667,2,"LINESTRING (24.1566685 45.8015957, 24.1566338 45.8015453, 24.156625 45.8014897, 24.1566431 45.8014351)",roundabout,,,,
28775328,,primary,RO:urban,True,False,32.075,2,"LINESTRING (24.1566431 45.8014351, 24.1566879 45.8013866, 24.1567537 45.8013516, 24.1568327 45.8013345, 24.1569154 45.8013371, 24.1569918 45.8013593)",roundabout,,,,
28775350,Strada Constituției,primary,RO:urban,True,False,153.50900000000001,2,"LINESTRING (24.1566431 45.8014351, 24.1566491 45.8013233, 24.156661 45.801202, 24.1568243 45.8007593, 24.1570228 45.8002419, 24.1570758 45.800092)",,,,,
681579563,Strada General Magheru,residential,RO:urban,False,False,5.008,1,"LINESTRING (24.1531141 45.7967609, 24.1530558 45.7967415)",,,,,
24739753,Strada Gheorghe Lazăr,residential,RO:urban,True,False,122.759,,"LINESTRING (24.1531141 45.7967609, 24.1537836 45.7961396, 24.1540579 45.7958745)",,,,,
40119593,Strada Pulberăriei,residential,RO:urban,False,True,69.856,,"LINESTRING (24.1468787 45.8002408, 24.1470054 45.8003234, 24.1471413 45.800412, 24.1475358 45.8006707)",,,,,
763976159,Strada Tribunei,residential,RO:urban,False,False,15.835,,"LINESTRING (24.1460788 45.795458, 24.1461403 45.7955938)",,,,,
763976159,Strada Tribunei,residential,RO:urban,False,True,9.789,,"LINESTRING (24.1460788 45.795458, 24.1460449 45.7953732)",,,,,
"[72030505, 45871770, 682543581]","['Strada Ocnei', 'Piața Mică']",residential,RO:urban,False,True,150.19799999999998,"['1', '2']","LINESTRING (24.1517546 45.7978078, 24.1516528 45.7978878, 24.1512531 45.7981708, 24.1511913 45.798199, 24.1511114 45.798221, 24.1508989 45.7982785, 24.1508385 45.7983027, 24.1507575 45.7983413, 24.1507148 45.798371, 24.1506624 45.7984416, 24.1506251 45.7985129, 24.1505961 45.7986385, 24.1505663 45.7987716)",,,,,
45871771,Strada Mitropoliei,residential,RO:urban,False,False,7.406,,"LINESTRING (24.1500981 45.797, 24.1500875 45.7969882, 24.1500475 45.7969435)",,,,,
28776375,Strada Alexandru Odobescu,tertiary,RO:urban,True,False,124.924,,"LINESTRING (24.1500475 45.7969435, 24.1499589 45.7969837, 24.1493254 45.797269, 24.1492382 45.7972835, 24.149176 45.7972886, 24.149085 45.7972727, 24.1489872 45.7972311, 24.1487002 45.7970461)",,,,,
45871771,Strada Mitropoliei,residential,RO:urban,False,True,7.406,,"LINESTRING (24.1500475 45.7969435, 24.1500875 45.7969882, 24.1500981 45.797)",,,,,
"[45871772, 45871766]",Strada Samuel Brukenthal,residential,RO:urban,False,False,51.417,,"LINESTRING (24.1500475 45.7969435, 24.1501042 45.7969222, 24.1501277 45.7969136, 24.1506288 45.7967209)",,,,,
681579563,Strada General Magheru,residential,RO:urban,False,True,5.008,1,"LINESTRING (24.1530558 45.7967415, 24.1531141 45.7967609)",,,,,
445865188,Strada Cetății,residential,RO:urban,False,False,15.012,,"LINESTRING (24.1546989 45.7951242, 24.1548478 45.7952105)",,,,,
45874873,Strada Gheorghe Lazăr,residential,RO:urban,False,True,38.047,2,"LINESTRING (24.1551804 45.7949589, 24.1548478 45.7952105)",,,,,
620225514,Strada Gheorghe Lazăr,residential,40,False,False,31.27,2,"LINESTRING (24.1551804 45.7949589, 24.1554565 45.7947539)",,,,,
625317717,,residential,RO:urban,True,False,43.052,1,"LINESTRING (24.1551804 45.7949589, 24.1552212 45.7948775, 24.1552383 45.7948216, 24.1552481 45.7947538, 24.1552382 45.7946888, 24.1552172 45.794646, 24.1551767 45.7945874)",,,,,
28774478,Strada Alexandru Xenopol,residential,RO:urban,False,False,309.94,,"LINESTRING (24.1504612 45.7954529, 24.1500555 45.7956736, 24.1500382 45.7956802, 24.1500187 45.7956835, 24.1500027 45.7956852, 24.1499821 45.7956852, 24.1499632 45.795682, 24.1499436 45.7956767, 24.1499264 45.795668, 24.1499121 45.7956586, 24.149892 45.7956411, 24.1494998 45.7952512, 24.149489 45.7952213, 24.1494949 45.7951814, 24.1495191 45.7951207, 24.1495259 45.7950897, 24.1495221 45.7950587, 24.1495102 45.7950333, 24.1493076 45.7947866, 24.1490991 45.7945675, 24.1488946 45.794408, 24.1480129 45.7938422)",,,,,
71888137,Strada Mitropoliei,tertiary,30,True,False,195.33999999999997,1,"LINESTRING (24.148612 45.7955003, 24.1491225 45.7960394, 24.1491794 45.7960991, 24.1492851 45.7962113, 24.1494598 45.7963824, 24.1499439 45.7968458, 24.1500475 45.7969435)",,,,,
"[40252290, 439023559]",Strada Poștei,residential,RO:urban,False,True,120.071,,"LINESTRING (24.148612 45.7955003, 24.1483508 45.7956681, 24.1480541 45.7959264, 24.1476575 45.7963445)",,,,,
"[620882777, 881293954]",Strada Moș Ion Roată,residential,RO:urban,False,False,141.99699999999999,,"LINESTRING (24.1485106 45.7976146, 24.1482312 45.797424, 24.1478623 45.7971692, 24.1476234 45.7969977, 24.1472204 45.7967083)",,,,,
45954357,Strada Pulberăriei,residential,RO:urban,False,False,48.06,2,"LINESTRING (24.1461901 45.7996482, 24.1460097 45.7995116, 24.1457707 45.7993299)",,,,,
46095854,Bulevardul Corneliu Coposu,primary,RO:urban,True,False,23.277,2,"LINESTRING (24.1579759 45.7958748, 24.1577588 45.7957302)",,,,,
623960136,Strada Pompeiu Onofreiu,residential,20,True,False,43.161,,"LINESTRING (24.1579759 45.7958748, 24.1578882 45.7958622, 24.1578189 45.7958622, 24.1577624 45.7958558, 24.1575723 45.795925, 24.1574795 45.7959846)",,,,,
532185317,Strada Avram Iancu,residential,RO:urban,False,False,154.741,2,"LINESTRING (24.1524184 45.797613, 24.1525436 45.7978085, 24.1526154 45.7978809, 24.1527001 45.7979436, 24.1527962 45.7980041, 24.1530067 45.7981025, 24.1532459 45.7981647, 24.1536178 45.7982331, 24.1540274 45.7982851)",,,,,
46121217,Strada Constituției,primary_link,RO:urban,True,False,10.096,,"LINESTRING (24.1578385 45.7982936, 24.1577083 45.7982956)",,,,,
"[712974024, 452290333]",Strada Constituției,primary,RO:urban,True,False,89.672,"['2', '3']","LINESTRING (24.1578385 45.7982936, 24.1575694 45.7987837, 24.1574858 45.798967, 24.1574721 45.7990558)",,,,,
4832553,Strada 9 Mai,tertiary,RO:urban,True,False,77.446,1,"LINESTRING (24.1565668 45.800048, 24.156343 45.800036, 24.1561214 45.800027, 24.1558654 45.8000267, 24.1555689 45.800032)",,,,,
53290250,Strada Hurmuzache,residential,RO:urban,True,False,189.70799999999997,,"LINESTRING (24.1565668 45.800048, 24.1563222 45.8010977, 24.1562593 45.8011529, 24.1562111 45.8011777, 24.1560079 45.8012823, 24.1555792 45.8014725)",,,,,
71877385,Strada Târgul Peștelui,residential,RO:urban,True,False,61.67099999999999,1,"LINESTRING (24.1470545 45.797969, 24.1470757 45.7976784, 24.1470882 45.7974149)",,,,,
"[71874417, 881293957]",Strada Dogarilor,residential,RO:urban,True,False,114.69199999999998,,"LINESTRING (24.1457162 45.7975882, 24.1459161 45.7976845, 24.1461369 45.7977908, 24.1462875 45.7978608, 24.1465665 45.7979266, 24.1468047 45.7979573, 24.1470545 45.797969)",,,,,
83175642,Piața Armelor,residential,RO:urban,True,False,3.656,,"LINESTRING (24.1455399 45.7958122, 24.1455695 45.7957866)",,,,,
177435087,Piața Armelor,residential,RO:urban,False,False,24.566,,"LINESTRING (24.1455399 45.7958122, 24.1455571 45.7960328)",,,,,
177435087,Piața Armelor,residential,RO:urban,False,True,24.566,,"LINESTRING (24.1455571 45.7960328, 24.1455399 45.7958122)",,,,,
71874485,Strada Cojocarilor,residential,RO:urban,True,False,164.97899999999998,,"LINESTRING (24.1455571 45.7960328, 24.1458172 45.7959976, 24.145942 45.7959915, 24.1460531 45.7960066, 24.146214 45.7960577, 24.146312 45.796106, 24.1463705 45.7961477, 24.1463986 45.7961677, 24.1465024 45.7962629, 24.1465747 45.796351, 24.146609 45.7963949, 24.1469001 45.7969259)",,,,,
618134314,Strada Nouă,residential,RO:urban,True,False,61.226000000000006,,"LINESTRING (24.1547928 45.8014425, 24.1549953 45.801454, 24.1553348 45.8014813, 24.155457 45.8014801, 24.1555792 45.8014725)",,,,,
686170283,Strada Nouă,residential,RO:urban,True,False,204.927,,"LINESTRING (24.1547928 45.8014425, 24.1546163 45.8014349, 24.1543636 45.8014346, 24.1541565 45.801427, 24.1539554 45.8014088, 24.1537313 45.8013702, 24.1534874 45.8013104, 24.1530492 45.8011601, 24.152736 45.8010408, 24.1523114 45.8009016)",,,,,
712974024,Strada Constituției,primary,RO:urban,True,False,51.511,2,"LINESTRING (24.1581129 45.7978717, 24.1578385 45.7982936)",,,,,
178309600,Strada Gimnasticii,residential,RO:urban,True,False,69.294,1,"LINESTRING (24.1545341 45.7939446, 24.1544265 45.7938834, 24.15384 45.793552)",,,,,
53631421,Strada Independenței,residential,RO:urban,True,False,21.787999999999997,1,"LINESTRING (24.1543727 45.794105, 24.1544332 45.7940449, 24.1545341 45.7939446)",,,,,
