osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry
200994105,False,2,DN67B,Strada Trandafirilor,primary,50,yes,True,9.643,"LINESTRING (23.506939 44.9637382, 23.5070022 44.9636639)"
200994105,False,2,DN67B,Strada Trandafirilor,primary,50,yes,False,27.891,"LINESTRING (23.506939 44.9637382, 23.5068697 44.9638239, 23.5067612 44.9639552)"
219385049,False,2,,Strada Mitropolit Nestor Vornicescu,residential,30,,False,108.15100000000001,"LINESTRING (23.5163858 44.9639894, 23.5159676 44.9641357, 23.5155702 44.964276, 23.5153341 44.9643557, 23.5151493 44.9644141)"
39321558,False,2,,Strada Teilor,residential,50,,False,91.771,"LINESTRING (23.5122168 44.962181, 23.5120819 44.9628527, 23.5120793 44.9629722, 23.5120846 44.9629993)"
39321560,True,,,,residential,50,,False,82.351,"LINESTRING (23.512719 44.9642248, 23.5136894 44.9639472)"
39321558,False,2,,Strada Teilor,residential,50,,True,145.521,"LINESTRING (23.512719 44.9642248, 23.5124642 44.9638016, 23.5121141 44.9631402, 23.5120846 44.9629993)"
220086756,False,2,,Strada Pieții,secondary,50,yes,False,219.61,"LINESTRING (23.5094789 44.9575271, 23.5094166 44.9576558, 23.5092858 44.9579116, 23.5091748 44.9581285, 23.5091393 44.9582125, 23.5091088 44.9582883, 23.5090743 44.9583943, 23.5090266 44.9585409, 23.5088278 44.9592197, 23.5087925 44.9593543, 23.5087712 44.9594333)"
220090100,False,,,Strada Gării,residential,50,yes,False,233.526,"LINESTRING (23.5094789 44.9575271, 23.5096022 44.9575698, 23.509727 44.9576049, 23.5098745 44.9576438, 23.5099871 44.9576789, 23.5102674 44.9577729, 23.5104968 44.9578526, 23.5106405 44.9579097, 23.5107344 44.9579306, 23.5108282 44.9579306, 23.5109221 44.9579154, 23.5110187 44.9578813, 23.5110804 44.9578471, 23.5111447 44.9577959, 23.5112037 44.9577446, 23.5112627 44.9576858, 23.5113068 44.9576286, 23.5113781 44.9575681, 23.5114532 44.9574998, 23.51152 44.9574436, 23.5116059 44.9573791, 23.5117212 44.9573326, 23.5119306 44.9572639)"
264558673,False,,,Strada Gării,residential,50,yes,True,129.66899999999998,"LINESTRING (23.5094789 44.9575271, 23.5093206 44.9574735, 23.509206 44.9574256, 23.5089686 44.9573468, 23.5088499 44.9573088, 23.5087057 44.9572647, 23.5085622 44.9572196, 23.5083939 44.9571703, 23.5082561 44.957129, 23.5081713 44.957101, 23.5081404 44.9570898, 23.5081136 44.9570782, 23.5079835 44.9570393)"
200994105,False,2,DN67B,Strada Trandafirilor,primary,50,yes,False,424.77699999999993,"LINESTRING (23.5119306 44.9572639, 23.5118667 44.9573426, 23.5117755 44.9574545, 23.5117004 44.9575381, 23.5116199 44.957633, 23.5115368 44.9577393, 23.5114536 44.9578645, 23.511349 44.9580296, 23.5112578 44.9581682, 23.5111774 44.9583087, 23.5110808 44.9584719, 23.5110057 44.9586123, 23.5109252 44.9587528, 23.5108528 44.9588723, 23.5107804 44.9589862, 23.5106758 44.9591514, 23.5105819 44.9592994, 23.5104988 44.9594266, 23.5104398 44.959512, 23.51037 44.9596069, 23.5102761 44.9597302, 23.5101903 44.9598403, 23.5101389 44.9599044, 23.5100884 44.9599675, 23.5100113 44.960059, 23.5099409 44.9601497, 23.5098175 44.9603053, 23.5097048 44.9604363, 23.509568 44.9605843, 23.5095009 44.9606672)"
