osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge
"[1150921332, 688563502]",False,2,DJ678,Strada Principală,secondary,50,False,130.924,"LINESTRING (24.391525 45.0645107, 24.391462 45.0644607, 24.3913671 45.0644196, 24.3912077 45.0643769, 24.3899804 45.0640953)",
688563502,False,2,DJ678,Strada Principală,secondary,50,True,15.188,"LINESTRING (24.391525 45.0645107, 24.3915587 45.0645682, 24.3915794 45.0646411)",
225234812,False,2,,Strada Bisericii,residential,50,True,164.403,"LINESTRING (24.3880277 45.0639314, 24.386031 45.0643753)",
1150921332,False,2,DJ678,Strada Principală,secondary,50,False,311.92600000000004,"LINESTRING (24.3880277 45.0639314, 24.3878533 45.063922, 24.3877412 45.063905, 24.3876349 45.0638787, 24.3875106 45.0638349, 24.3874022 45.0637847, 24.3873038 45.063726, 24.3871948 45.0636509, 24.3870007 45.0634987, 24.3867533 45.0632874, 24.3866473 45.0631928, 24.3865653 45.0631061, 24.3865082 45.0630351, 24.3864627 45.0629703, 24.3864266 45.0629095, 24.3863837 45.0628147, 24.3863239 45.062635, 24.3862442 45.0624201, 24.386187 45.0622903, 24.3861062 45.0621459, 24.3860441 45.0620479, 24.3859776 45.0619639, 24.3858296 45.0617841)",
1150921332,False,2,DJ678,Strada Principală,secondary,50,True,145.668,"LINESTRING (24.3880277 45.0639314, 24.3881747 45.0639226, 24.388407 45.0639029, 24.3887267 45.0638878, 24.388899 45.0638851, 24.3890421 45.0638881, 24.389164 45.0638972, 24.389264 45.0639112, 24.3893769 45.0639343, 24.3898398 45.0640586)",
225234808,False,1,,Strada Pepinierei,residential,50,False,72.772,"LINESTRING (24.3861168 45.0683712, 24.38654 45.0684998, 24.3867855 45.068572, 24.3869727 45.0686217)",
225234808,False,1,,Strada Pepinierei,residential,50,True,261.106,"LINESTRING (24.3861168 45.0683712, 24.3853674 45.0681828, 24.3846104 45.0680252, 24.3841308 45.0679627, 24.3828785 45.0679504)",
225234809,False,1,,Strada Lăcrămioarelor,residential,50,True,121.83200000000001,"LINESTRING (24.3861168 45.0683712, 24.3863341 45.0678482, 24.386457 45.0675841, 24.3865397 45.0674296, 24.3866011 45.0673313)",
225234805,False,2,,Strada Bisericii,residential,50,False,166.70499999999998,"LINESTRING (24.3814475 45.0679195, 24.381482 45.0678595, 24.3815131 45.06783, 24.3829073 45.0668381)",
225234808,False,1,,Strada Pepinierei,residential,50,False,112.434,"LINESTRING (24.3814475 45.0679195, 24.3825615 45.0679436, 24.3828785 45.0679504)",
