osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry
61974089,True,primary_link,False,21.56,,,,,"LINESTRING (23.7983076 45.8859074, 23.7981343 45.8857556)"
183848354,True,primary,False,109.146,1,DN7;DN1,Strada Ilie Măcelaru,50,"LINESTRING (23.7983076 45.8859074, 23.7980953 45.8859603, 23.7972795 45.8861242, 23.7969568 45.8861882)"
98728458,False,residential,True,119.812,,,Strada Ilie Măcelaru,30,"LINESTRING (23.7918019 45.8879401, 23.7918286 45.888311, 23.7918412 45.8887014, 23.7918339 45.8889556, 23.7918271 45.8890168)"
372571472,False,primary,False,170.24499999999998,2,DN7;DN1,Strada Ilie Măcelaru,50,"LINESTRING (23.7918019 45.8879401, 23.7920997 45.8879251, 23.7924494 45.8878985, 23.7927126 45.8878679, 23.7929387 45.8878256, 23.7931341 45.8877716, 23.7933158 45.8877083, 23.7934346 45.8876565, 23.7935381 45.8876033, 23.7936877 45.8875174, 23.7938197 45.8874406)"
372571472,False,primary,True,237.836,2,DN7;DN1,Strada Ilie Măcelaru,50,"LINESTRING (23.7918019 45.8879401, 23.7915807 45.8879412, 23.791292 45.8879337, 23.7908755 45.8879104, 23.7904456 45.8878839, 23.7897243 45.8878325, 23.7893809 45.8878138, 23.7890771 45.8878026, 23.7887376 45.8877982)"
"[19381937, 1025244859]",True,primary,False,104.391,"['1', '2']",DN7;DN1,Strada Ilie Măcelaru,50,"LINESTRING (23.7969568 45.8861882, 23.7978156 45.8859307, 23.7979027 45.8859034, 23.7979753 45.8858718, 23.7980512 45.8858279, 23.7981006 45.8857928, 23.7981343 45.8857556)"
712233472,False,primary,True,236.273,2,DN7;DN1,Strada Ilie Măcelaru,50,"LINESTRING (23.7969568 45.8861882, 23.7968184 45.8862295, 23.7964226 45.8863552, 23.7959884 45.8864994, 23.7955924 45.8866402, 23.7952154 45.8867797, 23.7948827 45.8869098, 23.7946318 45.8870135, 23.7944357 45.887099, 23.7942647 45.8871832)"
98728594,False,residential,False,166.071,,,Piața Corneliu Medrea,30,"LINESTRING (23.7942647 45.8871832, 23.7944707 45.8875016, 23.7947039 45.8878791, 23.7947484 45.8879788, 23.7947805 45.8880757, 23.7947971 45.8881775, 23.7948009 45.8882777, 23.7947943 45.8883665, 23.7947542 45.8886028)"
199461479,False,living_street,False,45.650999999999996,,,Strada Ilie Măcelaru,RO:urban,"LINESTRING (23.7942647 45.8871832, 23.79415 45.8871497, 23.7940626 45.8871574, 23.7939711 45.8871766, 23.7937172 45.8872616)"
372571472,False,primary,True,44.783,2,DN7;DN1,Strada Ilie Măcelaru,50,"LINESTRING (23.7942647 45.8871832, 23.7941498 45.8872488, 23.7938197 45.8874406)"
712233472,False,primary,False,236.273,2,DN7;DN1,Strada Ilie Măcelaru,50,"LINESTRING (23.7942647 45.8871832, 23.7944357 45.887099, 23.7946318 45.8870135, 23.7948827 45.8869098, 23.7952154 45.8867797, 23.7955924 45.8866402, 23.7959884 45.8864994, 23.7964226 45.8863552, 23.7968184 45.8862295, 23.7969568 45.8861882)"
98728514,False,residential,False,65.241,,,Strada Târgului,30,"LINESTRING (23.7889147 45.8902554, 23.7891519 45.8906607, 23.7892539 45.8907918)"
98728709,False,residential,True,94.068,,,Strada Târgului,30,"LINESTRING (23.7889147 45.8902554, 23.7886433 45.8897954, 23.7885772 45.8897003, 23.7885171 45.8896329, 23.7883745 45.8895027)"
706273702,False,residential,False,28.406999999999996,,,Strada Pompierilor,30,"LINESTRING (23.7889147 45.8902554, 23.7890299 45.890254, 23.7891535 45.8902427, 23.7892761 45.8902192)"
98728682,False,residential,True,55.884,,,Strada Târgului,30,"LINESTRING (23.7893129 45.8912927, 23.7892539 45.8907918)"
98728657,False,residential,False,146.52700000000002,,,Strada Livezii,30,"LINESTRING (23.7893129 45.8912927, 23.7886761 45.8913495, 23.7883652 45.8913838, 23.7880777 45.8914392, 23.7877688 45.8915143, 23.7874821 45.8915981)"
98728680,False,residential,False,156.228,,,Strada Viilor,30,"LINESTRING (23.7907655 45.891055, 23.7920032 45.8921649)"
98728564,False,residential,True,416.92400000000004,,,Strada Florilor,30,"LINESTRING (23.7907655 45.891055, 23.7940363 45.8905137, 23.7948798 45.8903741, 23.7959994 45.8901684)"
98728680,False,residential,True,143.156,,,Strada Viilor,30,"LINESTRING (23.7907655 45.891055, 23.7906842 45.8909741, 23.7906137 45.8908931, 23.79056 45.8908166, 23.7905113 45.8906967, 23.7904836 45.8905974, 23.790464 45.8904873, 23.7904552 45.8903635, 23.7904593 45.8902347, 23.7904583 45.8901435, 23.7904322 45.8900623, 23.7903801 45.8899731, 23.790266 45.8898474)"
98728564,False,residential,True,83.581,,,Strada Florilor,30,"LINESTRING (23.7976536 45.8895379, 23.7985866 45.8891594)"
98728512,False,residential,True,180.482,,,Strada Grădinarilor,30,"LINESTRING (23.7976536 45.8895379, 23.7982448 45.8902441, 23.7988239 45.8909418)"
98728564,False,residential,False,146.034,,,Strada Florilor,30,"LINESTRING (23.7976536 45.8895379, 23.7963049 45.8900692, 23.7959994 45.8901684)"
706273701,False,residential,False,147.64499999999998,,,Strada Grădinarilor,30,"LINESTRING (23.7976536 45.8895379, 23.7972829 45.8891006, 23.7972161 45.889051, 23.7971286 45.8890216, 23.7970275 45.8889987, 23.7961575 45.8889218)"
706273701,False,residential,True,147.64499999999998,,,Strada Grădinarilor,30,"LINESTRING (23.7961575 45.8889218, 23.7970275 45.8889987, 23.7971286 45.8890216, 23.7972161 45.889051, 23.7972829 45.8891006, 23.7976536 45.8895379)"
