osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref,junction,bridge
33805505,False,2,Strada Constantin Diaconovici Loga,tertiary,40,yes,False,126.78500000000003,"LINESTRING (22.214941 45.4139194, 22.2154843 45.4140885, 22.2159298 45.414221, 22.2162222 45.4143133, 22.2164392 45.4143564)",,,
"[491945015, 47029918, 33805647]",False,"['2', '4']","['Strada Nicolae Bălcescu', 'Strada Racoviței']",tertiary,"['50', 'RO:urban']",yes,"[False, True]",122.097,"LINESTRING (22.214941 45.4139194, 22.215065 45.4137701, 22.2151263 45.4136522, 22.2151385 45.4135796, 22.2151373 45.4135256, 22.2149451 45.4133257, 22.2148977 45.4133083, 22.2148273 45.4132957, 22.2146236 45.4132864, 22.214447 45.413288, 22.2143393 45.4132889)",,,
942738424,False,2,Strada Racoviței,residential,50,yes,False,68.075,"LINESTRING (22.214941 45.4139194, 22.2146743 45.4142643, 22.2145138 45.414453)",,,
33776206,True,,Strada Mihail Sadoveanu,residential,50,,False,91.979,"LINESTRING (22.2134096 45.4086233, 22.2140376 45.4093232)",,,
25794499,True,2,Strada Dâlmei,residential,50,yes,False,101.854,"LINESTRING (22.2146745 45.4083987, 22.2142669 45.4084715, 22.2138082 45.4085506, 22.2134096 45.4086233)",,,
25794500,True,,Strada Protopop I Tomici,residential,RO:urban,,False,100.767,"LINESTRING (22.2140376 45.4093232, 22.2152555 45.4090229)",,,
222790278,True,,Strada Mihail Sadoveanu,residential,RO:urban,,False,207.986,"LINESTRING (22.2140376 45.4093232, 22.2154788 45.4108964)",,,
25794500,True,,Strada Protopop I Tomici,residential,RO:urban,,False,109.252,"LINESTRING (22.2152555 45.4090229, 22.2165727 45.4086909)",,,
222790254,True,,Strada Iancu Temes,residential,50,,False,82.913,"LINESTRING (22.2152555 45.4090229, 22.2146745 45.4083987)",,,
25794500,True,,Strada Protopop I Tomici,residential,RO:urban,,False,68.43,"LINESTRING (22.2165727 45.4086909, 22.2174017 45.4084909)",,,
665386575,False,,,residential,,,True,52.16,"LINESTRING (22.2165727 45.4086909, 22.2165457 45.4082222)",,,
26272789,True,,Strada Avram Iancu,residential,RO:urban,,False,208.61200000000002,"LINESTRING (22.2174017 45.4084909, 22.2174959 45.4100141, 22.2175148 45.4103653)",,,
33776257,True,,,residential,RO:urban,,False,131.337,"LINESTRING (22.2174017 45.4084909, 22.2174941 45.4084763, 22.217588 45.4084688, 22.2178455 45.4084594, 22.2180815 45.40845, 22.2182585 45.4084387, 22.2184516 45.4084293, 22.2186302 45.4084113, 22.2188862 45.4083935, 22.2190069 45.408369, 22.2190679 45.4083546)",,,
665386574,False,,,residential,RO:urban,,False,23.695,"LINESTRING (22.2190679 45.4083546, 22.2189976 45.4081473)",,,
26272788,True,,Strada Poiana,residential,RO:urban,,False,148.14100000000002,"LINESTRING (22.2190679 45.4083546, 22.2191273 45.4083643, 22.2192075 45.4084246, 22.2197605 45.4089894, 22.2201732 45.4094231)",,,
665386574,False,,,residential,RO:urban,,True,23.695,"LINESTRING (22.2189976 45.4081473, 22.2190679 45.4083546)",,,
25794499,True,2,Strada Dâlmei,residential,50,yes,False,125.64999999999999,"LINESTRING (22.2189976 45.4081473, 22.2186083 45.4081571, 22.2181898 45.4081703, 22.217699 45.4081854, 22.217412 45.408191, 22.2173893 45.4081914)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,False,61.549,"LINESTRING (22.2201732 45.4094231, 22.2204831 45.4092512, 22.2207948 45.4090826)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,True,44.301,"LINESTRING (22.2201732 45.4094231, 22.2198596 45.409592, 22.2197317 45.409673)",,,
942738423,False,2,Strada Muntele Mic,residential,50,,False,18.134,"LINESTRING (22.2220571 45.4106163, 22.2218737 45.4105162)",DJ608A,,
222821539,False,2,Strada Episcop Nicolae Popea,secondary,50,yes,True,76.155,"LINESTRING (22.2220571 45.4106163, 22.221963 45.4108052, 22.221798 45.4111451, 22.2217435 45.4112648)",DJ608A,,
1151988823,False,2,Strada Muntele Mic,secondary,50,,True,147.118,"LINESTRING (22.2220571 45.4106163, 22.2221591 45.4105547, 22.2238269 45.4101824)",DJ608A,,
33776286,True,,Strada Vasile Alecsandri,residential,RO:urban,,False,84.315,"LINESTRING (22.2171991 45.4114777, 22.2166996 45.411613, 22.2161868 45.411742)",,,
33776328,True,,Strada Efrem Zacan,residential,50,,False,109.862,"LINESTRING (22.2164783 45.4106291, 22.2171991 45.4114777)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,False,26.557,"LINESTRING (22.2164783 45.4106291, 22.2167995 45.4105504)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,True,83.492,"LINESTRING (22.2164783 45.4106291, 22.2154788 45.4108964)",,,
222821534,True,,,primary,RO:urban,,False,17.36,"LINESTRING (22.2193037 45.4098712, 22.2193475 45.4098764, 22.2193869 45.4098908, 22.2194181 45.4099131, 22.2194379 45.4099411, 22.2194444 45.409972)",DN68,roundabout,
665377283,True,,Calea Orșovei,primary,50,yes,False,40.083,"LINESTRING (22.2193037 45.4098712, 22.2194049 45.4098207, 22.2196054 45.409721, 22.2197317 45.409673)",,,
"[222661808, 222728345, 222660146]",False,2,Calea Severinului,primary,50,yes,True,137.172,"LINESTRING (22.222678 45.407395, 22.2226396 45.4074453, 22.2218398 45.4084246, 22.2218071 45.4084664)",,,yes
222707534,False,2,Splaiul Sebeș,residential,50,yes,False,477.35300000000007,"LINESTRING (22.222678 45.407395, 22.2225465 45.4073774, 22.2225014 45.4073713, 22.2223378 45.4073487, 22.2222117 45.4073449, 22.2220589 45.4073487, 22.2218899 45.4073581, 22.2217558 45.4073619, 22.2216101 45.4073719, 22.221507 45.4073768, 22.2213695 45.4073769, 22.2212435 45.4073619, 22.2209994 45.4073298, 22.2207553 45.4073148, 22.2205059 45.4073035, 22.2202671 45.4072903, 22.220007 45.4072715, 22.2198004 45.4072526, 22.2196127 45.4072244, 22.2193874 45.4071905, 22.2191192 45.4071528, 22.2188268 45.4071171, 22.2185961 45.4070982, 22.2184208 45.4070787, 22.2182552 45.4070701, 22.2181286 45.4070738, 22.2180339 45.4070791, 22.21788 45.4070945, 22.2176037 45.4071434, 22.2173784 45.4071886, 22.2171558 45.4072319, 22.2170697 45.407247, 22.2169879 45.4072613, 22.2168809 45.4072815, 22.2167683 45.4073079, 22.21672 45.407306, 22.2166798 45.4073041, 22.2166557 45.4072909)",,,
33775320,False,,Strada Potocului,residential,RO:urban,,False,158.632,"LINESTRING (22.2238269 45.4101824, 22.2237379 45.4105069, 22.223397 45.4115766)",,,
33807579,False,,Strada Punții,residential,RO:urban,,True,49.238,"LINESTRING (22.2238269 45.4101824, 22.2238544 45.4101052, 22.2238181 45.4098783, 22.2237936 45.4097445)",,,
1151988823,False,2,Strada Muntele Mic,secondary,50,,False,147.118,"LINESTRING (22.2238269 45.4101824, 22.2221591 45.4105547, 22.2220571 45.4106163)",DJ608A,,
47029917,False,,Strada Libertății,primary,RO:urban,,False,29.314,"LINESTRING (22.2167995 45.4105504, 22.217152 45.4104595)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,True,26.557,"LINESTRING (22.2167995 45.4105504, 22.2164783 45.4106291)",,,
33776254,True,,Strada Iancu Temes,residential,50,,False,208.365,"LINESTRING (22.2167995 45.4105504, 22.2163425 45.4100528, 22.2152555 45.4090229)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,False,108.071,"LINESTRING (22.2175148 45.4103653, 22.2184846 45.4101102, 22.2187137 45.4100508, 22.2188128 45.4100274)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,True,30.195999999999998,"LINESTRING (22.2175148 45.4103653, 22.21746 45.4103795, 22.217152 45.4104595)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,True,29.314,"LINESTRING (22.217152 45.4104595, 22.2167995 45.4105504)",,,
33776527,True,,Piața Revoluției,residential,RO:urban,,False,85.15899999999999,"LINESTRING (22.217152 45.4104595, 22.2174797 45.4107924, 22.2177591 45.4110957)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,False,30.195999999999998,"LINESTRING (22.217152 45.4104595, 22.21746 45.4103795, 22.2175148 45.4103653)",,,
33776286,True,,Strada Vasile Alecsandri,residential,RO:urban,,False,62.013999999999996,"LINESTRING (22.2177591 45.4110957, 22.2176832 45.411138, 22.2172491 45.4113908, 22.2171991 45.4114777)",,,
471217255,False,,Strada Vasile Alecsandri,residential,RO:urban,destination,False,163.841,"LINESTRING (22.2177591 45.4110957, 22.2178448 45.411052, 22.2180254 45.4109598, 22.2189145 45.4103382, 22.2191424 45.410172, 22.2192491 45.4101286, 22.2193044 45.4101075)",,,
33805505,False,2,Strada Constantin Diaconovici Loga,tertiary,40,yes,False,72.896,"LINESTRING (22.2164392 45.4143564, 22.2168201 45.4144146, 22.2173499 45.4145015)",,,
33805505,False,2,Strada Constantin Diaconovici Loga,tertiary,40,yes,True,126.78500000000001,"LINESTRING (22.2164392 45.4143564, 22.2162222 45.4143133, 22.2159298 45.414221, 22.2154843 45.4140885, 22.214941 45.4139194)",,,
33805505,False,2,Strada Constantin Diaconovici Loga,tertiary,40,yes,False,68.226,"LINESTRING (22.2187396 45.4147187, 22.219218 45.4147949, 22.2195951 45.4148439)",,,
33805505,False,2,Strada Constantin Diaconovici Loga,tertiary,40,yes,True,111.132,"LINESTRING (22.2187396 45.4147187, 22.2183972 45.414665, 22.2179013 45.4145901, 22.2173499 45.4145015)",,,
75039295,False,,Strada General Mihail Trapșa,residential,RO:urban,,False,133.648,"LINESTRING (22.223397 45.4115766, 22.2217435 45.4112648)",,,
33775320,False,,Strada Potocului,residential,RO:urban,,False,192.527,"LINESTRING (22.223397 45.4115766, 22.223138 45.4122827, 22.2228563 45.4132653)",,,
33775320,False,,Strada Potocului,residential,RO:urban,,True,158.632,"LINESTRING (22.223397 45.4115766, 22.2237379 45.4105069, 22.2238269 45.4101824)",,,
222821539,False,2,Strada Episcop Nicolae Popea,secondary,50,yes,False,89.566,"LINESTRING (22.2210262 45.4126033, 22.2214336 45.4118503)",DJ608A,,
227564627,False,,Strada Traian Doda,tertiary,RO:urban,,False,160.70999999999998,"LINESTRING (22.2210262 45.4126033, 22.2217827 45.4128838, 22.2228563 45.4132653)",,,
"[223136818, 970108830]",True,,Strada Traian Doda,secondary,RO:urban,,False,196.512,"LINESTRING (22.2210262 45.4126033, 22.2191215 45.4119053, 22.2190698 45.4119215, 22.2189975 45.4119515, 22.2188095 45.4120424)",,,
33775320,False,,Strada Potocului,residential,RO:urban,,True,192.527,"LINESTRING (22.2228563 45.4132653, 22.223138 45.4122827, 22.223397 45.4115766)",,,
227564627,False,,Strada Traian Doda,tertiary,RO:urban,,True,160.70999999999998,"LINESTRING (22.2228563 45.4132653, 22.2217827 45.4128838, 22.2210262 45.4126033)",,,
222821539,False,2,Strada Episcop Nicolae Popea,secondary,50,yes,False,69.454,"LINESTRING (22.2214336 45.4118503, 22.2217435 45.4112648)",DJ608A,,
222821539,False,2,Strada Episcop Nicolae Popea,secondary,50,yes,True,89.566,"LINESTRING (22.2214336 45.4118503, 22.2210262 45.4126033)",DJ608A,,
33775570,False,2,Strada Mihai Viteazu,primary,50,yes,False,58.403000000000006,"LINESTRING (22.2189172 45.4112624, 22.2190757 45.4110845, 22.2191669 45.4109791, 22.2192071 45.4109207, 22.21925 45.4108642, 22.219283 45.4108054)",DN68,,
"[33775570, 223136127]",False,2,"['Strada Mihai Viteazu', 'Strada Ardealului']",primary,50,yes,True,97.91799999999999,"LINESTRING (22.2189172 45.4112624, 22.2187511 45.4114272, 22.2186486 45.4115238, 22.2186144 45.4115637, 22.2185936 45.4116015, 22.2185955 45.4116692, 22.2186981 45.4118083, 22.2187721 45.4119669, 22.2188095 45.4120424)",DN68,,
33807319,True,,Strada Mihail Kogălniceanu,residential,RO:urban,,False,207.56199999999998,"LINESTRING (22.2189172 45.4112624, 22.2191137 45.4113272, 22.219249 45.4113692, 22.2197357 45.4114894, 22.2203914 45.411596, 22.2206204 45.4116338, 22.2210442 45.411749, 22.2214336 45.4118503)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,True,32.708,"LINESTRING (22.2211407 45.4089166, 22.2207948 45.4090826)",,,
33807603,False,,Strada Sorin Titel,residential,RO:urban,,True,44.129,"LINESTRING (22.2211407 45.4089166, 22.2213244 45.4090303, 22.221643 45.4090065)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,False,37.227,"LINESTRING (22.2211407 45.4089166, 22.2213656 45.4087917, 22.2215111 45.4087058)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,False,32.708,"LINESTRING (22.2207948 45.4090826, 22.2211407 45.4089166)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,True,61.549,"LINESTRING (22.2207948 45.4090826, 22.2204831 45.4092512, 22.2201732 45.4094231)",,,
223140300,True,,Strada Tribunalului,primary,50,yes,False,147.44,"LINESTRING (22.2141612 45.411978, 22.2142035 45.4120407, 22.2142321 45.4120953, 22.2142481 45.4121386, 22.2142562 45.4121951, 22.2142642 45.4122572, 22.214275 45.4123872, 22.2143125 45.4127223, 22.2143316 45.4129787, 22.2143528 45.4132334, 22.2143393 45.4132889)",,,
47029917,False,,Strada Libertății,primary,RO:urban,,False,83.492,"LINESTRING (22.2154788 45.4108964, 22.2164783 45.4106291)",,,
711960307,False,,Strada Libertății,primary,RO:urban,,True,159.24099999999999,"LINESTRING (22.2154788 45.4108964, 22.2153918 45.4109206, 22.2146893 45.4111142, 22.213588 45.4114338)",,,
186130273,True,,,residential,RO:urban,,False,108.511,"LINESTRING (22.2161442 45.4117532, 22.2154788 45.4108964)",,,
679901054,True,,Strada Vasile Alecsandri,residential,RO:urban,,False,159.542,"LINESTRING (22.2161442 45.4117532, 22.2155698 45.4119028, 22.2154084 45.4119345, 22.215231 45.4119598, 22.2150966 45.411967, 22.214969 45.411963, 22.214728 45.4119445, 22.2145361 45.4119275, 22.2143902 45.4119344, 22.2142923 45.4119467, 22.2142076 45.4119658, 22.2141612 45.411978)",,,
665436995,False,,,residential,,,True,34.986,"LINESTRING (22.221643 45.4090065, 22.2215111 45.4087058)",,,
33807603,False,,Strada Sorin Titel,residential,RO:urban,,False,44.129,"LINESTRING (22.221643 45.4090065, 22.2213244 45.4090303, 22.2211407 45.4089166)",,,
33807603,False,,Strada Sorin Titel,residential,RO:urban,,True,113.79599999999999,"LINESTRING (22.221643 45.4090065, 22.2220744 45.4089658, 22.2230622 45.4087805)",,,
33775570,False,2,Strada Mihai Viteazu,primary,50,yes,False,67.528,"LINESTRING (22.219283 45.4108054, 22.2193037 45.4107249, 22.2193493 45.4105441, 22.2193788 45.4104368, 22.2194056 45.4103257, 22.2194244 45.4102485, 22.2194174 45.4102072)",DN68,,
33775570,False,2,Strada Mihai Viteazu,primary,50,yes,True,58.403,"LINESTRING (22.219283 45.4108054, 22.21925 45.4108642, 22.2192071 45.4109207, 22.2191669 45.4109791, 22.2190757 45.4110845, 22.2189172 45.4112624)",DN68,,
227564628,True,,Strada General Mihail Trapșa,tertiary,RO:urban,,False,198.752,"LINESTRING (22.219283 45.4108054, 22.2198965 45.4109241, 22.2206582 45.4110597, 22.221031 45.4111306, 22.2217435 45.4112648)",,,
75039295,False,,Strada General Mihail Trapșa,residential,RO:urban,,True,133.648,"LINESTRING (22.2217435 45.4112648, 22.223397 45.4115766)",,,
222821539,False,2,Strada Episcop Nicolae Popea,secondary,50,yes,True,69.454,"LINESTRING (22.2217435 45.4112648, 22.2214336 45.4118503)",DJ608A,,
222821539,False,2,Strada Episcop Nicolae Popea,secondary,50,yes,False,76.155,"LINESTRING (22.2217435 45.4112648, 22.221798 45.4111451, 22.221963 45.4108052, 22.2220571 45.4106163)",DJ608A,,
33807579,False,,Strada Punții,residential,RO:urban,,False,124.326,"LINESTRING (22.2230622 45.4087805, 22.223139 45.4088739, 22.2233257 45.4090638, 22.22357 45.4092685, 22.2236665 45.4093537, 22.2237239 45.4094419, 22.2237447 45.4095119, 22.2237936 45.4097445)",,,
33807579,False,,Strada Punții,residential,RO:urban,,True,56.361000000000004,"LINESTRING (22.2230622 45.4087805, 22.2228684 45.4083406, 22.222864 45.4082943)",,,
33807603,False,,Strada Sorin Titel,residential,RO:urban,,False,113.79599999999999,"LINESTRING (22.2230622 45.4087805, 22.2220744 45.4089658, 22.221643 45.4090065)",,,
222707534,False,2,Splaiul Sebeș,residential,50,yes,True,92.13700000000001,"LINESTRING (22.2163606 45.406566, 22.2165027 45.4066281, 22.2165913 45.4066808, 22.2166395 45.4067448, 22.216661 45.4068013, 22.2166529 45.4068748, 22.2166288 45.4069614, 22.2166127 45.4070706, 22.2166127 45.407178, 22.2166288 45.4072439, 22.2166422 45.4072834, 22.2166557 45.4072909)",,,
222727365,False,,,unclassified,,,False,39.222,"LINESTRING (22.2161567 45.4073098, 22.2166047 45.4073041, 22.2166557 45.4072909)",,,
222707534,False,2,Splaiul Sebeș,residential,50,yes,False,92.137,"LINESTRING (22.2166557 45.4072909, 22.2166422 45.4072834, 22.2166288 45.4072439, 22.2166127 45.407178, 22.2166127 45.4070706, 22.2166288 45.4069614, 22.2166529 45.4068748, 22.216661 45.4068013, 22.2166395 45.4067448, 22.2165913 45.4066808, 22.2165027 45.4066281, 22.2163606 45.406566)",,,
222707534,False,2,Splaiul Sebeș,residential,50,yes,True,477.35299999999995,"LINESTRING (22.2166557 45.4072909, 22.2166798 45.4073041, 22.21672 45.407306, 22.2167683 45.4073079, 22.2168809 45.4072815, 22.2169879 45.4072613, 22.2170697 45.407247, 22.2171558 45.4072319, 22.2173784 45.4071886, 22.2176037 45.4071434, 22.21788 45.4070945, 22.2180339 45.4070791, 22.2181286 45.4070738, 22.2182552 45.4070701, 22.2184208 45.4070787, 22.2185961 45.4070982, 22.2188268 45.4071171, 22.2191192 45.4071528, 22.2193874 45.4071905, 22.2196127 45.4072244, 22.2198004 45.4072526, 22.220007 45.4072715, 22.2202671 45.4072903, 22.2205059 45.4073035, 22.2207553 45.4073148, 22.2209994 45.4073298, 22.2212435 45.4073619, 22.2213695 45.4073769, 22.221507 45.4073768, 22.2216101 45.4073719, 22.2217558 45.4073619, 22.2218899 45.4073581, 22.2220589 45.4073487, 22.2222117 45.4073449, 22.2223378 45.4073487, 22.2225014 45.4073713, 22.2225465 45.4073774, 22.222678 45.407395)",,,
222727365,False,,,unclassified,,,True,39.222,"LINESTRING (22.2166557 45.4072909, 22.2166047 45.4073041, 22.2161567 45.4073098)",,,
665436995,False,,,residential,,,False,34.986,"LINESTRING (22.2215111 45.4087058, 22.221643 45.4090065)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,False,31.048000000000002,"LINESTRING (22.2215111 45.4087058, 22.2215953 45.4086502, 22.2216914 45.4085752, 22.2217803 45.4085007)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,True,37.227,"LINESTRING (22.2215111 45.4087058, 22.2213656 45.4087917, 22.2211407 45.4089166)",,,
33807579,False,,Strada Punții,residential,RO:urban,,False,56.361000000000004,"LINESTRING (22.222864 45.4082943, 22.2228684 45.4083406, 22.2230622 45.4087805)",,,
222728944,False,2,,residential,50,yes,True,84.805,"LINESTRING (22.222864 45.4082943, 22.2226638 45.4083285, 22.2223902 45.4083718, 22.222122 45.4084227, 22.2219288 45.4084584, 22.2218071 45.4084664)",,,
222660146,False,2,Calea Severinului,primary,50,yes,True,4.35,"LINESTRING (22.2218071 45.4084664, 22.2217803 45.4085007)",,,
"[222661808, 222728345, 222660146]",False,2,Calea Severinului,primary,50,yes,False,137.172,"LINESTRING (22.2218071 45.4084664, 22.2218398 45.4084246, 22.2226396 45.4074453, 22.222678 45.407395)",,,yes
222728944,False,2,,residential,50,yes,False,84.805,"LINESTRING (22.2218071 45.4084664, 22.2219288 45.4084584, 22.222122 45.4084227, 22.2223902 45.4083718, 22.2226638 45.4083285, 22.222864 45.4082943)",,,
665386575,False,,,residential,,,False,52.16,"LINESTRING (22.2165457 45.4082222, 22.2165727 45.4086909)",,,
25794499,True,2,Strada Dâlmei,residential,50,yes,False,147.404,"LINESTRING (22.2165457 45.4082222, 22.2164142 45.4082325, 22.2160387 45.4082645, 22.2155425 45.4083116, 22.2151777 45.4083455, 22.2148961 45.4083718, 22.2146745 45.4083987)",,,
711960306,True,2,Strada Nicolae Bălcescu,primary,50,yes,False,105.34499999999998,"LINESTRING (22.2136791 45.4133812, 22.2130892 45.4134114, 22.2124616 45.4134528, 22.2123348 45.4134637)",,,
23547006,False,,Strada Horia,primary_link,RO:urban,,False,13.166,"LINESTRING (22.2123348 45.4134637, 22.2123164 45.413346)",,,
222728036,False,2,Calea Orșovei,primary,50,yes,False,44.301,"LINESTRING (22.2197317 45.409673, 22.2198596 45.409592, 22.2201732 45.4094231)",,,
222821533,True,,Calea Orșovei,primary,50,yes,False,40.162,"LINESTRING (22.2197317 45.409673, 22.2196507 45.4097662, 22.2195614 45.4098439, 22.2195098 45.4099004, 22.2194444 45.409972)",,,
33807579,False,,Strada Punții,residential,RO:urban,,False,49.238,"LINESTRING (22.2237936 45.4097445, 22.2238181 45.4098783, 22.2238544 45.4101052, 22.2238269 45.4101824)",,,
33807579,False,,Strada Punții,residential,RO:urban,,True,124.326,"LINESTRING (22.2237936 45.4097445, 22.2237447 45.4095119, 22.2237239 45.4094419, 22.2236665 45.4093537, 22.22357 45.4092685, 22.2233257 45.4090638, 22.223139 45.4088739, 22.2230622 45.4087805)",,,
222821536,False,,,living_street,,,True,55.433,"LINESTRING (22.2237936 45.4097445, 22.2235568 45.4097332, 22.2230848 45.4097144)",,,
33775570,False,2,Strada Mihai Viteazu,primary,50,yes,True,67.528,"LINESTRING (22.2194174 45.4102072, 22.2194244 45.4102485, 22.2194056 45.4103257, 22.2193788 45.4104368, 22.2193493 45.4105441, 22.2193037 45.4107249, 22.219283 45.4108054)",DN68,,
366672275,True,,Strada Mihai Viteazu,primary,50,,False,14.168,"LINESTRING (22.2194174 45.4102072, 22.2193313 45.4101312, 22.2193044 45.4101075)",DN68,,
222821535,False,,,residential,RO:urban,,False,3.995,"LINESTRING (22.2218696 45.4103433, 22.2219002 45.4103145)",,,
222821538,True,,Strada Doctor I. Sârbu,residential,50,,False,19.96,"LINESTRING (22.2218696 45.4103433, 22.221895 45.4103963, 22.2219049 45.4104382, 22.2218885 45.4104864, 22.2218737 45.4105162)",,roundabout,
942738423,False,2,Strada Muntele Mic,residential,50,,True,18.134,"LINESTRING (22.2218737 45.4105162, 22.2220571 45.4106163)",DJ608A,,
222821538,True,,Strada Doctor I. Sârbu,residential,50,,False,63.835,"LINESTRING (22.2218737 45.4105162, 22.221867 45.4105297, 22.221826 45.4105571, 22.2217582 45.4105693, 22.2216763 45.4105628, 22.2215532 45.410541, 22.2214647 45.410509, 22.2214255 45.4104804, 22.2214084 45.410445, 22.2214111 45.4103998, 22.2214245 45.410364, 22.2214542 45.4103168, 22.2214932 45.4102835)",,roundabout,
33807600,True,,Strada Doctor I. Olaru,residential,RO:urban,,False,113.983,"LINESTRING (22.2208011 45.4100921, 22.2208128 45.4098793, 22.2208196 45.4097775, 22.2208352 45.4096875, 22.2208639 45.4095654, 22.2208853 45.4094877, 22.220898 45.4094125, 22.2208948 45.4093317, 22.2208732 45.4092314, 22.2207948 45.4090826)",,,
832190961,False,2,Strada Doctor I. Sârbu,residential,50,,False,58.068,"LINESTRING (22.2208011 45.4100921, 22.2214164 45.4102623, 22.2214932 45.4102835)",DJ608A,,
222821536,False,,,living_street,,,False,55.433,"LINESTRING (22.2230848 45.4097144, 22.2235568 45.4097332, 22.2237936 45.4097445)",,,
222821538,True,,Strada Doctor I. Sârbu,residential,50,,False,30.546,"LINESTRING (22.2214932 45.4102835, 22.2215774 45.4102781, 22.2217138 45.410305, 22.2218696 45.4103433)",,roundabout,
832190961,False,2,Strada Doctor I. Sârbu,residential,50,,True,58.068,"LINESTRING (22.2214932 45.4102835, 22.2214164 45.4102623, 22.2208011 45.4100921)",DJ608A,,
222828227,True,,Strada Cazărmii,residential,RO:urban,,False,30.965,"LINESTRING (22.2138731 45.4136241, 22.2138321 45.4135729, 22.2136791 45.4133812)",,,
222829079,False,2,Strada Cazărmii,residential,50,yes,False,67.619,"LINESTRING (22.2138731 45.4136241, 22.2136436 45.4138818, 22.2135143 45.4140191, 22.2134108 45.4141383)",,,
222830259,False,2,Aleea Cazărmii,residential,50,yes,True,93.697,"LINESTRING (22.2120816 45.4144022, 22.21215 45.4143219, 22.2122622 45.4143047, 22.2124412 45.4142942, 22.2126438 45.4142865, 22.2127815 45.4142886, 22.2129146 45.4142978, 22.2130349 45.4143354, 22.2131428 45.4143685, 22.2131859 45.4143846)",,,
222830259,False,2,Aleea Cazărmii,residential,50,yes,False,93.697,"LINESTRING (22.2131859 45.4143846, 22.2131428 45.4143685, 22.2130349 45.4143354, 22.2129146 45.4142978, 22.2127815 45.4142886, 22.2126438 45.4142865, 22.2124412 45.4142942, 22.2122622 45.4143047, 22.21215 45.4143219, 22.2120816 45.4144022)",,,
25794499,True,2,Strada Dâlmei,residential,50,yes,False,65.95599999999999,"LINESTRING (22.2173893 45.4081914, 22.2171009 45.4081967, 22.2165457 45.4082222)",,,
