osmid,highway,maxspeed,oneway,reversed,length,lanes,name,geometry
278160331,residential,50,False,False,59.837,,,"LINESTRING (27.2695688 45.0866989, 27.2688869 45.0864585)"
278160331,residential,50,False,True,63.563,,,"LINESTRING (27.2695688 45.0866989, 27.2702925 45.0869552)"
278160361,residential,50,False,False,270.549,2,Strada Nisipuri,"LINESTRING (27.2695688 45.0866989, 27.2680366 45.0888783)"
278160361,residential,50,False,True,353.921,2,Strada Nisipuri,"LINESTRING (27.2695688 45.0866989, 27.2715813 45.0838508)"
680509345,tertiary,50,False,False,127.972,,Strada Păcii,"LINESTRING (27.2735462 45.0855398, 27.2734373 45.0857719, 27.2733675 45.0859358, 27.2733222 45.0860492, 27.273274 45.0861561, 27.2732205 45.0862725, 27.2731344 45.0864374, 27.2730161 45.0866269)"
680509345,tertiary,50,False,True,113.511,,Strada Păcii,"LINESTRING (27.2735462 45.0855398, 27.273639 45.0850234, 27.2737282 45.0845271)"
278160367,residential,50,False,True,64.579,2,Strada Florilor,"LINESTRING (27.2687864 45.0891172, 27.2680366 45.0888783)"
278160373,residential,50,False,True,267.907,2,Strada Pieții,"LINESTRING (27.2687864 45.0891172, 27.2702925 45.0869552)"
278160373,residential,50,False,False,352.021,2,Strada Pieții,"LINESTRING (27.2723019 45.0841251, 27.2702925 45.0869552)"
278179453,tertiary,50,False,False,59.062,2,Strada Republicii,"LINESTRING (27.2723019 45.0841251, 27.2726245 45.0842218, 27.2729972 45.0843278)"
278179453,tertiary,50,False,True,31.006,2,Strada Republicii,"LINESTRING (27.2723019 45.0841251, 27.2720931 45.0840462, 27.2719529 45.0839946)"
278160333,tertiary,50,False,False,86.58,2,Strada Republicii,"LINESTRING (27.2664518 45.0822839, 27.2674646 45.0825919)"
278160333,tertiary,50,False,True,65.434,2,Strada Republicii,"LINESTRING (27.2702532 45.0833341, 27.2694563 45.0831618)"
278160334,residential,50,False,False,357.374,2,Strada Nouă,"LINESTRING (27.2702532 45.0833341, 27.2680915 45.0861625)"
278160333,tertiary,50,False,False,41.311,2,Strada Republicii,"LINESTRING (27.2702532 45.0833341, 27.2705888 45.0834302, 27.270736 45.0834813)"
278160331,residential,50,False,True,89.53,,,"LINESTRING (27.2654459 45.0852482, 27.2664888 45.0855739)"
278160374,residential,50,False,True,335.204,,Strada Frumoasă,"LINESTRING (27.2654459 45.0852482, 27.2674646 45.0825919)"
278160331,residential,50,False,False,63.563,,,"LINESTRING (27.2702925 45.0869552, 27.2695688 45.0866989)"
278160331,residential,50,False,True,61.129,,,"LINESTRING (27.2702925 45.0869552, 27.2709806 45.0872125)"
278160373,residential,50,False,False,267.907,2,Strada Pieții,"LINESTRING (27.2702925 45.0869552, 27.2687864 45.0891172)"
278160373,residential,50,False,True,352.021,2,Strada Pieții,"LINESTRING (27.2702925 45.0869552, 27.2723019 45.0841251)"
278179452,residential,50,False,True,85.511,,Strada Păcii,"LINESTRING (27.2737282 45.0845271, 27.273927 45.083771)"
278179453,tertiary,50,False,True,61.521,2,Strada Republicii,"LINESTRING (27.2737282 45.0845271, 27.2729972 45.0843278)"
680509341,tertiary,50,False,False,278.16999999999996,2,Strada Republicii,"LINESTRING (27.2737282 45.0845271, 27.2743331 45.0846953, 27.2746734 45.0848054, 27.2750198 45.0848923, 27.2755026 45.0849756, 27.2762858 45.0850059, 27.2768651 45.0850892, 27.277129 45.085152)"
680509345,tertiary,50,False,False,113.511,,Strada Păcii,"LINESTRING (27.2737282 45.0845271, 27.273639 45.0850234, 27.2735462 45.0855398)"
278160331,residential,50,False,False,86.146,,,"LINESTRING (27.2674726 45.085917, 27.2664888 45.0855739)"
278160331,residential,50,False,True,55.732,,,"LINESTRING (27.2674726 45.085917, 27.2680915 45.0861625)"
278160350,residential,50,False,True,343.678,,Strada Crizantemelor,"LINESTRING (27.2674726 45.085917, 27.2694563 45.0831618)"
278160361,residential,50,False,False,353.921,2,Strada Nisipuri,"LINESTRING (27.2715813 45.0838508, 27.2695688 45.0866989)"
278179453,tertiary,50,False,False,33.269,2,Strada Republicii,"LINESTRING (27.2715813 45.0838508, 27.2719529 45.0839946)"
278179453,tertiary,50,False,True,78.09700000000001,2,Strada Republicii,"LINESTRING (27.2715813 45.0838508, 27.2712982 45.0837382, 27.2709513 45.083585, 27.270736 45.0834813)"
278160358,residential,50,False,False,125.397,,Strada Livezilor,"LINESTRING (27.2695011 45.089327, 27.2710107 45.0896956)"
278179448,residential,50,False,True,262.246,,Strada Castanilor,"LINESTRING (27.2695011 45.089327, 27.2709806 45.0872125)"
278160331,residential,50,False,False,55.732,,,"LINESTRING (27.2680915 45.0861625, 27.2674726 45.085917)"
278160331,residential,50,False,True,70.589,,,"LINESTRING (27.2680915 45.0861625, 27.2688869 45.0864585)"
278160334,residential,50,False,False,377.391,2,Strada Nouă,"LINESTRING (27.2680915 45.0861625, 27.2658993 45.089183)"
278160334,residential,50,False,True,357.374,2,Strada Nouă,"LINESTRING (27.2680915 45.0861625, 27.2702532 45.0833341)"
278179448,residential,50,False,False,111.587,,Strada Castanilor,"LINESTRING (27.2729972 45.0843278, 27.2723914 45.0852356)"
278179453,tertiary,50,False,False,61.521,2,Strada Republicii,"LINESTRING (27.2729972 45.0843278, 27.2737282 45.0845271)"
"[278179448, 278160348]",residential,50,False,True,194.13400000000001,,"['Strada Castanilor', 'Aleea Bazarului']","LINESTRING (27.2729972 45.0843278, 27.2733517 45.0836849, 27.2734158 45.0835609, 27.2734381 45.083515, 27.2734465 45.0834968, 27.2734481 45.0834771, 27.2734405 45.0834551, 27.2734306 45.0834379, 27.2734108 45.0834194, 27.2733817 45.0834036, 27.2729366 45.0833113, 27.2723641 45.0832021)"
278179453,tertiary,50,False,True,59.062,2,Strada Republicii,"LINESTRING (27.2729972 45.0843278, 27.2726245 45.0842218, 27.2723019 45.0841251)"
278160356,residential,50,False,False,333.805,,Strada Zorilor,"LINESTRING (27.2684555 45.0829124, 27.2664888 45.0855739)"
278160333,tertiary,50,False,False,83.344,2,Strada Republicii,"LINESTRING (27.2684555 45.0829124, 27.2689826 45.0830519, 27.2694563 45.0831618)"
278160333,tertiary,50,False,True,85.584,2,Strada Republicii,"LINESTRING (27.2684555 45.0829124, 27.268115 45.0828088, 27.2674646 45.0825919)"
278160331,residential,50,False,False,89.53,,,"LINESTRING (27.2664888 45.0855739, 27.2654459 45.0852482)"
278160331,residential,50,False,True,86.146,,,"LINESTRING (27.2664888 45.0855739, 27.2674726 45.085917)"
278160356,residential,50,False,True,333.805,,Strada Zorilor,"LINESTRING (27.2664888 45.0855739, 27.2684555 45.0829124)"
278160331,residential,50,False,False,61.129,,,"LINESTRING (27.2709806 45.0872125, 27.2702925 45.0869552)"
278160331,residential,50,False,True,120.061,,,"LINESTRING (27.2709806 45.0872125, 27.2723425 45.0877037)"
278179448,residential,50,False,False,262.246,,Strada Castanilor,"LINESTRING (27.2709806 45.0872125, 27.2695011 45.089327)"
278179448,residential,50,False,True,246.149,,Strada Castanilor,"LINESTRING (27.2709806 45.0872125, 27.2720226 45.0857471, 27.2723914 45.0852356)"
278160333,tertiary,50,False,True,86.58,2,Strada Republicii,"LINESTRING (27.2674646 45.0825919, 27.2664518 45.0822839)"
278160374,residential,50,False,False,335.204,,Strada Frumoasă,"LINESTRING (27.2674646 45.0825919, 27.2654459 45.0852482)"
278160333,tertiary,50,False,False,85.584,2,Strada Republicii,"LINESTRING (27.2674646 45.0825919, 27.268115 45.0828088, 27.2684555 45.0829124)"
278160331,residential,50,False,False,120.061,,,"LINESTRING (27.2723425 45.0877037, 27.2709806 45.0872125)"
680509345,tertiary,50,False,True,130.893,,Strada Păcii,"LINESTRING (27.2723425 45.0877037, 27.2730161 45.0866269)"
680509345,tertiary,50,False,False,245.2,,Strada Păcii,"LINESTRING (27.2723425 45.0877037, 27.2721843 45.0879527, 27.271785 45.0886116, 27.2716342 45.0887735, 27.2710107 45.0896956)"
278179449,residential,50,False,False,335.518,2,Strada Buzăului,"LINESTRING (27.277129 45.085152, 27.2767889 45.0848163, 27.2763678 45.0843827, 27.2759655 45.0840209, 27.2757831 45.0839054, 27.2756651 45.08386, 27.2755913 45.0838372, 27.2755243 45.0838334, 27.2754894 45.0838467, 27.2754639 45.0838751, 27.2754478 45.0839386, 27.2754197 45.0839679, 27.2753794 45.0839887, 27.2753312 45.0839906, 27.2752601 45.083985, 27.2751555 45.083966, 27.2747222 45.0838972, 27.273927 45.083771)"
680509341,tertiary,50,False,True,278.17,2,Strada Republicii,"LINESTRING (27.277129 45.085152, 27.2768651 45.0850892, 27.2762858 45.0850059, 27.2755026 45.0849756, 27.2750198 45.0848923, 27.2746734 45.0848054, 27.2743331 45.0846953, 27.2737282 45.0845271)"
278160333,tertiary,50,False,False,65.434,2,Strada Republicii,"LINESTRING (27.2694563 45.0831618, 27.2702532 45.0833341)"
278160350,residential,50,False,False,343.678,,Strada Crizantemelor,"LINESTRING (27.2694563 45.0831618, 27.2674726 45.085917)"
278160333,tertiary,50,False,True,83.344,2,Strada Republicii,"LINESTRING (27.2694563 45.0831618, 27.2689826 45.0830519, 27.2684555 45.0829124)"
278160331,residential,50,False,False,70.589,,,"LINESTRING (27.2688869 45.0864585, 27.2680915 45.0861625)"
278160331,residential,50,False,True,59.837,,,"LINESTRING (27.2688869 45.0864585, 27.2695688 45.0866989)"
