osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry
33132155,,,residential,RO:urban,False,False,171.82999999999998,"LINESTRING (26.0391802 45.0985561, 26.0395583 45.098522, 26.0402311 45.0984829, 26.0404563 45.0984244, 26.0406834 45.0983073, 26.0408427 45.0981902, 26.0410079 45.0979473)"
33132155,,,residential,RO:urban,False,True,207.49,"LINESTRING (26.0391802 45.0985561, 26.0386173 45.0985508, 26.0379866 45.0985296, 26.0365469 45.0984133)"
855877279,2,DN1A,primary,50,False,True,70.4,"LINESTRING (26.0365469 45.0984133, 26.0367135 45.0977912)"
33132155,,,residential,RO:urban,False,False,207.49,"LINESTRING (26.0365469 45.0984133, 26.0379866 45.0985296, 26.0386173 45.0985508, 26.0391802 45.0985561)"
855879107,2,DN1A,primary,50,False,False,475.082,"LINESTRING (26.0365469 45.0984133, 26.0363802 45.0990597, 26.036219 45.099725, 26.0360219 45.1006277, 26.0359246 45.1010644, 26.0355771 45.1026304)"
33132155,,,residential,RO:urban,False,True,171.83,"LINESTRING (26.0410079 45.0979473, 26.0408427 45.0981902, 26.0406834 45.0983073, 26.0404563 45.0984244, 26.0402311 45.0984829, 26.0395583 45.098522, 26.0391802 45.0985561)"
33132038,,,residential,RO:urban,False,True,75.63,"LINESTRING (26.0403372 45.102546, 26.039376 45.1024979)"
33132253,,,residential,RO:urban,False,False,250.49099999999999,"LINESTRING (26.0403372 45.102546, 26.0404266 45.1018508, 26.0405896 45.1007997, 26.0406539 45.1003045)"
33132253,,,residential,RO:urban,False,True,250.49099999999999,"LINESTRING (26.0406539 45.1003045, 26.0405896 45.1007997, 26.0404266 45.1018508, 26.0403372 45.102546)"
33132352,,,residential,RO:urban,False,False,151.976,"LINESTRING (26.0354105 45.1034899, 26.0362032 45.1034554, 26.0368802 45.1034407, 26.037051 45.1034523, 26.0371961 45.1034866, 26.0373304 45.1035151)"
855879105,2,DN1A,primary,50,False,True,96.501,"LINESTRING (26.0354105 45.1034899, 26.0354385 45.1032665, 26.0355771 45.1026304)"
855879106,2,DN1A,primary,50,False,False,121.429,"LINESTRING (26.0354105 45.1034899, 26.0353945 45.1036946, 26.0353922 45.1039163, 26.0354096 45.1045815)"
33132340,,,residential,RO:urban,False,False,245.918,"LINESTRING (26.038523 45.1051521, 26.0383031 45.1051796, 26.0381059 45.1052203, 26.0377814 45.105278, 26.0370196 45.1053045, 26.0367393 45.1053149, 26.0364738 45.1053446, 26.0354188 45.1053987)"
33132498,,,residential,RO:urban,False,False,86.864,"LINESTRING (26.038523 45.1051521, 26.0386151 45.1052811, 26.0387244 45.105441, 26.0388302 45.1056361, 26.0388604 45.1057615, 26.0388592 45.1058846)"
33132498,,,residential,RO:urban,False,True,130.047,"LINESTRING (26.038523 45.1051521, 26.0385053 45.1050278, 26.0385086 45.1048139, 26.0384972 45.1046502, 26.0384228 45.1044446, 26.0382926 45.1042686, 26.0381136 45.1040459)"
855910167,2,DN1A,primary,50,False,False,69.223,"LINESTRING (26.0354188 45.1053987, 26.0354373 45.1060211)"
855910170,2,DN1A,primary,50,False,True,90.871,"LINESTRING (26.0354188 45.1053987, 26.0354096 45.1045815)"
33132340,,,residential,RO:urban,False,True,245.918,"LINESTRING (26.0354188 45.1053987, 26.0364738 45.1053446, 26.0367393 45.1053149, 26.0370196 45.1053045, 26.0377814 45.105278, 26.0381059 45.1052203, 26.0383031 45.1051796, 26.038523 45.1051521)"
33132352,,,residential,RO:urban,False,True,151.976,"LINESTRING (26.0373304 45.1035151, 26.0371961 45.1034866, 26.037051 45.1034523, 26.0368802 45.1034407, 26.0362032 45.1034554, 26.0354105 45.1034899)"
33132498,,,residential,RO:urban,False,False,85.338,"LINESTRING (26.0373304 45.1035151, 26.0376969 45.1037427, 26.0380172 45.1039631, 26.0381136 45.1040459)"
33132498,,,residential,RO:urban,False,True,88.90299999999999,"LINESTRING (26.0373304 45.1035151, 26.0372865 45.1032968, 26.0372919 45.1031984, 26.0372972 45.1030204, 26.0373402 45.1027194)"
33132498,,,residential,RO:urban,False,False,19.563,"LINESTRING (26.0384899 45.10634, 26.0385981 45.1064985)"
33132371,,,residential,RO:urban,False,False,246.839,"LINESTRING (26.0384899 45.10634, 26.0383632 45.1062304, 26.0382105 45.1061952, 26.0354373 45.1060211)"
33132498,,,residential,RO:urban,False,True,58.512,"LINESTRING (26.0384899 45.10634, 26.0386009 45.10623, 26.038752 45.1060511, 26.0388592 45.1058846)"
855910167,2,DN1A,primary,50,False,True,69.223,"LINESTRING (26.0354373 45.1060211, 26.0354188 45.1053987)"
33132371,,,residential,RO:urban,False,True,246.839,"LINESTRING (26.0354373 45.1060211, 26.0382105 45.1061952, 26.0383632 45.1062304, 26.0384899 45.10634)"
33132498,,,residential,RO:urban,False,True,19.563,"LINESTRING (26.0385981 45.1064985, 26.0384899 45.10634)"
33132562,,,residential,RO:urban,False,False,95.734,"LINESTRING (26.0354096 45.1045815, 26.0366291 45.1045623)"
855910170,2,DN1A,primary,50,False,False,90.871,"LINESTRING (26.0354096 45.1045815, 26.0354188 45.1053987)"
855879106,2,DN1A,primary,50,False,True,121.429,"LINESTRING (26.0354096 45.1045815, 26.0353922 45.1039163, 26.0353945 45.1036946, 26.0354105 45.1034899)"
33132562,,,residential,RO:urban,False,True,95.734,"LINESTRING (26.0366291 45.1045623, 26.0354096 45.1045815)"
33132498,,,residential,RO:urban,False,False,130.047,"LINESTRING (26.0381136 45.1040459, 26.0382926 45.1042686, 26.0384228 45.1044446, 26.0384972 45.1046502, 26.0385086 45.1048139, 26.0385053 45.1050278, 26.038523 45.1051521)"
33132498,,,residential,RO:urban,False,True,85.338,"LINESTRING (26.0381136 45.1040459, 26.0380172 45.1039631, 26.0376969 45.1037427, 26.0373304 45.1035151)"
671940729,,,residential,RO:urban,False,False,68.322,"LINESTRING (26.0381136 45.1040459, 26.0383496 45.1040125, 26.038979 45.1039963)"
33132970,,,residential,RO:urban,False,False,67.136,"LINESTRING (26.038979 45.1039963, 26.0389885 45.1039734, 26.0390494 45.1039384, 26.0392401 45.1038851, 26.039489 45.1038416, 26.0397684 45.1038172)"
"[671940728, 263483397, 245096751]",,,residential,"['50', 'RO:urban']",False,True,137.672,"LINESTRING (26.038979 45.1039963, 26.0390065 45.1040375, 26.0390635 45.1040588, 26.039251 45.1040796, 26.0395476 45.1040692, 26.0398834 45.1040477, 26.0400031 45.1040332, 26.040076 45.1039992, 26.0401614 45.1038876, 26.0402373 45.1038772, 26.0405726 45.1038801)"
671940729,,,residential,RO:urban,False,True,68.322,"LINESTRING (26.038979 45.1039963, 26.0383496 45.1040125, 26.0381136 45.1040459)"
33132970,,,residential,RO:urban,False,True,67.13600000000001,"LINESTRING (26.0397684 45.1038172, 26.039489 45.1038416, 26.0392401 45.1038851, 26.0390494 45.1039384, 26.0389885 45.1039734, 26.038979 45.1039963)"
33132038,,,residential,RO:urban,False,True,61.919,"LINESTRING (26.0363638 45.1026721, 26.0355771 45.1026304)"
33132038,,,residential,RO:urban,False,False,76.955,"LINESTRING (26.0363638 45.1026721, 26.0371631 45.102727, 26.0373402 45.1027194)"
33132969,,,residential,RO:urban,False,False,185.79000000000002,"LINESTRING (26.0363638 45.1026721, 26.0364872 45.1022461, 26.0365999 45.1019959, 26.0367236 45.1017079, 26.0368708 45.101485, 26.036962 45.1014188, 26.0371122 45.1014055, 26.037434 45.1013941)"
33132969,,,residential,RO:urban,False,True,185.79,"LINESTRING (26.037434 45.1013941, 26.0371122 45.1014055, 26.036962 45.1014188, 26.0368708 45.101485, 26.0367236 45.1017079, 26.0365999 45.1019959, 26.0364872 45.1022461, 26.0363638 45.1026721)"
245096752,,,residential,50,False,True,81.319,"LINESTRING (26.0391606 45.1059216, 26.0394427 45.1058857, 26.039724 45.1058197, 26.0401681 45.1057564)"
245096753,,,residential,50,False,True,24.009,"LINESTRING (26.0391606 45.1059216, 26.0390386 45.1059069, 26.0388592 45.1058846)"
33132498,,,residential,RO:urban,False,False,58.512,"LINESTRING (26.0388592 45.1058846, 26.038752 45.1060511, 26.0386009 45.10623, 26.0384899 45.10634)"
33132498,,,residential,RO:urban,False,True,86.86399999999999,"LINESTRING (26.0388592 45.1058846, 26.0388604 45.1057615, 26.0388302 45.1056361, 26.0387244 45.105441, 26.0386151 45.1052811, 26.038523 45.1051521)"
245096753,,,residential,50,False,False,24.009,"LINESTRING (26.0388592 45.1058846, 26.0390386 45.1059069, 26.0391606 45.1059216)"
"[671940728, 263483397, 245096751]",,,residential,"['50', 'RO:urban']",False,False,137.672,"LINESTRING (26.0405726 45.1038801, 26.0402373 45.1038772, 26.0401614 45.1038876, 26.040076 45.1039992, 26.0400031 45.1040332, 26.0398834 45.1040477, 26.0395476 45.1040692, 26.039251 45.1040796, 26.0390635 45.1040588, 26.0390065 45.1040375, 26.038979 45.1039963)"
245096752,,,residential,50,False,False,81.319,"LINESTRING (26.0401681 45.1057564, 26.039724 45.1058197, 26.0394427 45.1058857, 26.0391606 45.1059216)"
