osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes
218202301,Strada Maior Ioan,residential,RO:urban,False,True,27.641,"LINESTRING (26.2980565 47.4636628, 26.2980226 47.4637818, 26.2979409 47.4638966)",,,
679237844,,secondary,30,True,False,11.606,"LINESTRING (26.2980565 47.4636628, 26.2980077 47.4636224, 26.2979827 47.463573)",DJ209M,roundabout,
176440354,Strada Mihai Eminescu,tertiary,RO:urban,True,False,29.455,"LINESTRING (26.2980649 47.4634335, 26.2979838 47.4633482, 26.2979396 47.4632538, 26.297928 47.4631898)",,,
679237844,,secondary,30,True,False,8.648,"LINESTRING (26.2980649 47.4634335, 26.2981097 47.4634159, 26.2981706 47.4634044)",DJ209M,roundabout,
679237844,,secondary,30,True,False,3.204,"LINESTRING (26.2981706 47.4634044, 26.2982132 47.4634035)",DJ209M,roundabout,
45065078,Bulevardul 2 Grăniceri,primary,50,True,False,59.969,"LINESTRING (26.2990052 47.4567557, 26.2994779 47.4571901)",DN2,,4
173017752,Strada Broșteni,residential,50,False,True,6.59,"LINESTRING (26.2990052 47.4567557, 26.2989334 47.4567897)",,,2
173017752,Strada Broșteni,residential,50,False,False,121.51700000000001,"LINESTRING (26.2990052 47.4567557, 26.2990897 47.4567174, 26.2994485 47.4565548, 26.2997054 47.4564366, 26.3000216 47.456291, 26.3001651 47.4562339, 26.3003598 47.4561607)",,,2
844034374,,residential,,False,True,35.158,"LINESTRING (26.3021963 47.4623018, 26.3017585 47.4621906)",,,
"[709022124, 718402636]",Strada Sucevei,primary,50,True,False,115.64200000000001,"LINESTRING (26.3021963 47.4623018, 26.3022717 47.4621499, 26.3025186 47.461567, 26.3025981 47.4612989)",DN2,,2
151381175,Strada Republicii,secondary,50,False,False,41.169,"LINESTRING (26.3040736 47.45904, 26.3044356 47.4587622)",DJ208,,2
151381175,Strada Republicii,secondary,50,False,True,190.776,"LINESTRING (26.3040736 47.45904, 26.3024416 47.4603538)",DJ208,,2
218204828,Strada Dogari,tertiary,RO:urban,False,False,95.439,"LINESTRING (26.3040736 47.45904, 26.3050488 47.4595895)",,,
218202299,Strada Dogari,tertiary,50,False,True,80.11500000000001,"LINESTRING (26.3040736 47.45904, 26.3033929 47.4586763, 26.3033042 47.4586551, 26.3032003 47.4586574)",,,
151381175,Strada Republicii,secondary,50,False,False,190.776,"LINESTRING (26.3024416 47.4603538, 26.3040736 47.45904)",DJ208,,2
151381175,Strada Republicii,secondary,50,False,True,6.39,"LINESTRING (26.3024416 47.4603538, 26.3023772 47.4603913)",DJ208,,2
184399541,Bulevardul Revoluției,primary,50,True,False,106.4,"LINESTRING (26.3024416 47.4603538, 26.3025275 47.4605524, 26.3026187 47.460789, 26.3026777 47.4609685, 26.3027162 47.4611319, 26.3026897 47.461287)",DN2,,
173017755,Strada Victoriei,residential,RO:urban,False,True,93.452,"LINESTRING (26.3063583 47.4555008, 26.3058269 47.4558144, 26.3056782 47.4559121, 26.3055101 47.4560503, 26.3054707 47.4560858)",,,
665866434,Strada Muncii,residential,RO:urban,False,True,89.292,"LINESTRING (26.3063583 47.4555008, 26.3066989 47.4558176, 26.306994 47.4560968, 26.3070611 47.4561477)",,,
665873511,Strada Petru Rareș,residential,50,False,False,84.79,"LINESTRING (26.3015147 47.4558651, 26.3022379 47.4564502)",,,2
173017752,Strada Broșteni,residential,50,False,True,92.914,"LINESTRING (26.3015147 47.4558651, 26.3013768 47.4559043, 26.3011321 47.4559705, 26.3004937 47.4561183, 26.3003598 47.4561607)",,,2
184399196,Strada 1 Mai,residential,50,False,True,146.042,"LINESTRING (26.2962685 47.4558321, 26.2973855 47.4569066)",,,
