osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,junction
1182743792,False,2,DN12,Strada Kossuth Lajos,secondary,50,False,6.89,"LINESTRING (25.797568 46.3615813, 25.7974785 46.3615763)",,
"[1226594896, 1227838807, 548714838, 548714839]",True,"['1', '2']",DN12,Strada Kossuth Lajos,secondary,RO:urban,False,113.169,"LINESTRING (25.797568 46.3615813, 25.7977188 46.3615518, 25.7978339 46.3615662, 25.7986214 46.3616655, 25.7987463 46.3616813, 25.7987985 46.3616879, 25.7990154 46.3617152)",,
24241099,False,2,,Strada Pieții,tertiary,RO:urban,True,148.036,"LINESTRING (25.7991068 46.3603956, 25.7990739 46.3604377, 25.7990395 46.3604979, 25.7990252 46.36054, 25.7990175 46.3605944, 25.7990162 46.3606546, 25.7990109 46.3608197, 25.7990096 46.3614048, 25.7990109 46.3614664, 25.7990154 46.3617152)",,
"[1227394117, 440094301]",False,2,,Strada Pieții,tertiary,RO:urban,True,8.745000000000001,"LINESTRING (25.7991068 46.3603956, 25.7991517 46.3603558, 25.7991769 46.3603336)",,
528127693,True,2,,Strada Pieții,tertiary,RO:urban,False,28.831,"LINESTRING (25.7991769 46.3603336, 25.7993794 46.3601152)",,
"[440094301, 1227394117]",False,2,,Strada Pieții,tertiary,RO:urban,False,8.745000000000001,"LINESTRING (25.7991769 46.3603336, 25.7991517 46.3603558, 25.7991068 46.3603956)",,
"[1180930408, 1228935487, 314789527]",False,2,DJ123B,Strada Leliceni,tertiary,"['50', 'RO:urban']",True,50.144999999999996,"LINESTRING (25.8052702 46.3582656, 25.8054229 46.3582347, 25.8055582 46.3581934, 25.8055652 46.3581913, 25.8056698 46.3581376, 25.8057503 46.3580913, 25.8058282 46.3580442)",,
"[1228935488, 160049402]",True,2,,Strada Kőrösi Csoma Sándor,tertiary,RO:urban,False,65.82300000000001,"LINESTRING (25.8052702 46.3582656, 25.8051003 46.3583031, 25.804706 46.3584046, 25.8044638 46.358467)",,
"[337369236, 548714821, 548714820]",True,"['1', '2']",,"['Strada Gál Sándor', 'Strada Márton Áron']",tertiary,RO:urban,False,113.589,"LINESTRING (25.8060953 46.3616018, 25.8060529 46.3615399, 25.8060003 46.3614988, 25.805961 46.3614785, 25.8059335 46.3614666, 25.8059088 46.3614593, 25.805871 46.3614515, 25.8058277 46.3614461, 25.8057816 46.3614447, 25.8057436 46.3614463, 25.8054898 46.3614724, 25.805158 46.3615183, 25.8050113 46.3615408, 25.8047441 46.361599)",,
"[1228037801, 829120830]",True,"['1', '2']",,Strada Venczel József,residential,RO:urban,False,132.887,"LINESTRING (25.8060953 46.3616018, 25.8061527 46.3615978, 25.8063228 46.3615984, 25.8078265 46.3616173)",,
48563573,True,1,,Strada Iancu de Hunedoara,tertiary,30,False,16.241,"LINESTRING (25.806633 46.3642028, 25.8065348 46.3642246, 25.8064708 46.3642345, 25.8064289 46.3642409)",,
292484929,False,2,,Strada Iancu de Hunedoara,tertiary,RO:urban,True,42.077,"LINESTRING (25.806633 46.3642028, 25.8067382 46.3642047, 25.8068575 46.3642135, 25.8069558 46.3642256, 25.8070766 46.3642516, 25.807167 46.3642754)",,
1225854408,False,2,DN12,Strada Kossuth Lajos,secondary,50,True,13.088,"LINESTRING (25.7973085 46.3615668, 25.7974785 46.3615763)",,
