osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,junction
721107985,False,2,DN1,Calea Prahovei,trunk,70,yes,False,44.988,"LINESTRING (25.551926 45.3399598, 25.5517572 45.3403466)",
721107986,False,4,DN1,Calea București,trunk,70,,True,59.453,"LINESTRING (25.551926 45.3399598, 25.5520811 45.3396657, 25.5521858 45.3394573)",
854211454,False,2,,Bulevardul Republicii,primary,40,yes,False,44.709999999999994,"LINESTRING (25.551926 45.3399598, 25.5517726 45.3400961, 25.5516731 45.3401764, 25.5515548 45.3402654)",
25640387,False,2,,Bulevardul Republicii,primary,40,yes,False,153.975,"LINESTRING (25.5494235 45.3427585, 25.5489622 45.3431836, 25.5484345 45.3436867, 25.5483404 45.3437794, 25.5482548 45.3438729)",
25640387,False,2,,Bulevardul Republicii,primary,40,yes,True,122.375,"LINESTRING (25.5494235 45.3427585, 25.5495071 45.3426781, 25.5495949 45.3425902, 25.5496685 45.3425116, 25.549736 45.3424324, 25.549797 45.3423561, 25.5498661 45.3422599, 25.5499372 45.3421534, 25.5501772 45.3417971)",
31740337,False,1,,Strada Frasinului,residential,30,,True,108.25500000000001,"LINESTRING (25.5494235 45.3427585, 25.5495036 45.3427842, 25.5496114 45.3428171, 25.5499177 45.3429107, 25.5503143 45.3430313, 25.5506894 45.3431535)",
292273174,False,2,,Strada Frasinului,residential,50,,False,156.53199999999998,"LINESTRING (25.5494235 45.3427585, 25.5493356 45.3427293, 25.5492672 45.3427044, 25.547644 45.3421126)",
25640387,False,2,,Bulevardul Republicii,primary,40,yes,False,34.964,"LINESTRING (25.5482548 45.3438729, 25.548173 45.3439825, 25.5481161 45.3440743, 25.5480725 45.3441595)",
25640387,False,2,,Bulevardul Republicii,primary,40,yes,True,153.97500000000002,"LINESTRING (25.5482548 45.3438729, 25.5483404 45.3437794, 25.5484345 45.3436867, 25.5489622 45.3431836, 25.5494235 45.3427585)",
31739852,False,2,,Calea București,residential,50,,False,154.75799999999998,"LINESTRING (25.5524253 45.3381137, 25.5524677 45.3383178, 25.5524677 45.3384928, 25.5524162 45.3386919, 25.5522273 45.3390901, 25.5521329 45.3392711, 25.5521216 45.3393269, 25.5521331 45.3393777, 25.5521858 45.3394573)",
31739852,False,2,,Calea București,residential,50,,True,154.75799999999998,"LINESTRING (25.5521858 45.3394573, 25.5521331 45.3393777, 25.5521216 45.3393269, 25.5521329 45.3392711, 25.5522273 45.3390901, 25.5524162 45.3386919, 25.5524677 45.3384928, 25.5524677 45.3383178, 25.5524253 45.3381137)",
721107986,False,4,DN1,Calea București,trunk,70,,False,59.453,"LINESTRING (25.5521858 45.3394573, 25.5520811 45.3396657, 25.551926 45.3399598)",
31740328,False,2,,Strada Tudor Vladimirescu,tertiary,50,,False,31.309,"LINESTRING (25.5489057 45.3403751, 25.5492617 45.3405042)",
31740332,False,2,,Strada Avram Iancu,tertiary,50,,True,106.554,"LINESTRING (25.5489057 45.3403751, 25.5485659 45.340843, 25.5482859 45.3412286)",
334150279,False,,,Strada Avram Iancu,residential,50,,True,87.31300000000002,"LINESTRING (25.5489057 45.3403751, 25.5491535 45.3400082, 25.5491614 45.3399684, 25.549146 45.3399337, 25.5487505 45.3398143)",
25640387,False,2,,Bulevardul Republicii,primary,40,yes,False,94.99799999999999,"LINESTRING (25.5507034 45.341027, 25.5506144 45.3411523, 25.5503811 45.3414954, 25.5501772 45.3417971)",
25640387,False,2,,Bulevardul Republicii,primary,40,yes,True,108.32300000000001,"LINESTRING (25.5507034 45.341027, 25.5507816 45.3409259, 25.5508767 45.3408131, 25.5509613 45.3407241, 25.551049 45.3406386, 25.5511576 45.3405528, 25.5512874 45.3404599, 25.5515548 45.3402654)",
31740328,False,2,,Strada Tudor Vladimirescu,tertiary,50,,True,79.058,"LINESTRING (25.5507034 45.341027, 25.5506209 45.3409984, 25.5505219 45.3409623, 25.5498045 45.340701)",
31740332,False,2,,Strada Avram Iancu,tertiary,50,,True,33.796,"LINESTRING (25.5467217 45.3434466, 25.5466159 45.3437413)",
31740332,False,2,,Strada Avram Iancu,tertiary,50,,False,69.631,"LINESTRING (25.5467217 45.3434466, 25.5467633 45.3433584, 25.5468101 45.3432774, 25.5470952 45.3428791)",
31740387,True,2,,Strada Ion Luca Caragiale,residential,50,,False,128.853,"LINESTRING (25.5467217 45.3434466, 25.5480914 45.3438271, 25.548163 45.343847, 25.5482548 45.3438729)",
31740332,False,2,,Strada Avram Iancu,tertiary,50,,False,9.026,"LINESTRING (25.547644 45.3421126, 25.5476965 45.3420403)",
31740332,False,2,,Strada Avram Iancu,tertiary,50,,True,41.304,"LINESTRING (25.547644 45.3421126, 25.5474064 45.3424444)",
292273174,False,2,,Strada Frasinului,residential,50,,True,156.532,"LINESTRING (25.547644 45.3421126, 25.5492672 45.3427044, 25.5493356 45.3427293, 25.5494235 45.3427585)",
25640387,False,2,,Bulevardul Republicii,primary,40,yes,True,150.901,"LINESTRING (25.5469808 45.3452379, 25.5470453 45.34518, 25.5471336 45.3451094, 25.5472228 45.3450472, 25.5473033 45.3449963, 25.5474897 45.3448879, 25.5476096 45.3448151, 25.5476901 45.3447611, 25.5477686 45.3446965, 25.5478374 45.3446217, 25.547889 45.3445465, 25.547937 45.3444567, 25.5480725 45.3441595)",
390700443,True,1,,Bulevardul Republicii,primary,40,yes,False,7.445,"LINESTRING (25.5469808 45.3452379, 25.5469674 45.3452612, 25.5469623 45.3452811, 25.5469615 45.3453027)",
674883546,True,2,,,primary,40,,False,4.339,"LINESTRING (25.5468284 45.3453576, 25.5468174 45.3453397, 25.5468161 45.3453202)",roundabout
390700445,True,1,,Bulevardul Republicii,primary,40,yes,False,9.329,"LINESTRING (25.5468739 45.3452751, 25.5469309 45.345257, 25.5469808 45.3452379)",
674883554,True,2,,,primary,40,,False,8.014,"LINESTRING (25.5468739 45.3452751, 25.5469019 45.3452747, 25.5469264 45.3452795, 25.5469472 45.3452887, 25.5469615 45.3453027)",roundabout
31740421,True,2,,,primary,40,,False,8.478,"LINESTRING (25.5469615 45.3453027, 25.5469684 45.3453213, 25.5469668 45.3453403, 25.5469558 45.3453577, 25.546937 45.3453713)",roundabout
31740328,False,2,,Strada Tudor Vladimirescu,tertiary,50,,False,47.736,"LINESTRING (25.5492617 45.3405042, 25.5498045 45.340701)",
31740328,False,2,,Strada Tudor Vladimirescu,tertiary,50,,True,31.309,"LINESTRING (25.5492617 45.3405042, 25.5489057 45.3403751)",
950293653,False,2,,Strada 1 Mai,residential,50,,True,75.939,"LINESTRING (25.5492617 45.3405042, 25.5496354 45.3398738)",
674883551,True,2,,,primary,40,,False,5.618,"LINESTRING (25.546937 45.3453713, 25.5469156 45.3453789, 25.5468919 45.3453815, 25.5468683 45.3453788)",roundabout
31740332,False,2,,Strada Avram Iancu,tertiary,50,,False,76.54100000000001,"LINESTRING (25.5468161 45.3453202, 25.5467817 45.3453226, 25.5467399 45.3453254, 25.5466326 45.3453328, 25.5465163 45.3453387, 25.5464451 45.3453378, 25.5463349 45.3453178, 25.5462326 45.3452802, 25.5461621 45.3452258, 25.5461301 45.3451651, 25.5461232 45.3450956, 25.5461321 45.3450383)",
674883544,True,2,,,primary,40,,False,7.1419999999999995,"LINESTRING (25.5468161 45.3453202, 25.5468225 45.3453048, 25.5468351 45.3452914, 25.5468528 45.3452812, 25.5468739 45.3452751)",roundabout
674883549,True,2,,,primary,40,,False,3.966,"LINESTRING (25.5468683 45.3453788, 25.5468458 45.3453706, 25.5468284 45.3453576)",roundabout
31740337,False,1,,Strada Frasinului,residential,30,,False,108.25500000000002,"LINESTRING (25.5506894 45.3431535, 25.5503143 45.3430313, 25.5499177 45.3429107, 25.5496114 45.3428171, 25.5495036 45.3427842, 25.5494235 45.3427585)",
31740531,False,2,DN1,Calea Prahovei,trunk,70,yes,False,255.537,"LINESTRING (25.5506894 45.3431535, 25.5506209 45.3432536, 25.5504506 45.3434741, 25.5503531 45.3435858, 25.550312 45.3436319, 25.5502458 45.3437063, 25.5498948 45.34407, 25.5497424 45.3442405, 25.5496575 45.344343, 25.5495392 45.3445053, 25.5494415 45.344661, 25.5493567 45.3448306, 25.5492977 45.3449826, 25.5492678 45.3450862, 25.549242 45.3451926)",
"[31740531, 854211453]",False,2,DN1,Calea Prahovei,trunk,70,yes,True,323.45300000000003,"LINESTRING (25.5506894 45.3431535, 25.5507489 45.3430459, 25.5508029 45.3429059, 25.5508705 45.3426684, 25.5509433 45.3424172, 25.5510931 45.3419259, 25.551142 45.3417746, 25.5512029 45.3416148, 25.5513126 45.3413433, 25.5517096 45.3404532, 25.5517572 45.3403466)",
"[183747352, 956332155, 956332156]",True,2,,Strada Horia Cloșca și Crișan,residential,50,,False,427.629,"LINESTRING (25.5510746 45.3374155, 25.5511744 45.3374297, 25.5514064 45.3374769, 25.5516547 45.3375354, 25.5517276 45.3375651, 25.5517609 45.3375963, 25.5517657 45.3376387, 25.5517494 45.3377215, 25.5517037 45.3378868, 25.5515714 45.3383127, 25.5514113 45.3388559, 25.5512806 45.3393202, 25.5511629 45.3397436, 25.5511358 45.3398367, 25.551109 45.3398858, 25.5510741 45.3399084, 25.5510151 45.3399122, 25.5509507 45.3399008, 25.5504962 45.3397858, 25.5500307 45.3396671, 25.5497964 45.3396071)",
239764127,True,2,,Strada 1 Mai,residential,50,,False,57.441,"LINESTRING (25.5510746 45.3374155, 25.5513139 45.3370058, 25.5513692 45.3369432)",
950293653,False,2,,Strada 1 Mai,residential,50,,False,32.215,"LINESTRING (25.5497964 45.3396071, 25.5496354 45.3398738)",
239764127,True,2,,Strada 1 Mai,residential,50,,False,72.045,"LINESTRING (25.5497964 45.3396071, 25.5501249 45.3390454, 25.5501467 45.3390078)",
31740332,False,2,,Strada Avram Iancu,tertiary,50,,False,126.27799999999999,"LINESTRING (25.5461321 45.3450383, 25.5464082 45.3443198, 25.5465445 45.3439403)",
31740332,False,2,,Strada Avram Iancu,tertiary,50,,True,76.541,"LINESTRING (25.5461321 45.3450383, 25.5461232 45.3450956, 25.5461301 45.3451651, 25.5461621 45.3452258, 25.5462326 45.3452802, 25.5463349 45.3453178, 25.5464451 45.3453378, 25.5465163 45.3453387, 25.5466326 45.3453328, 25.5467399 45.3453254, 25.5467817 45.3453226, 25.5468161 45.3453202)",
232957836,False,,,Strada Diham,residential,RO:urban,,True,74.06400000000001,"LINESTRING (25.5461321 45.3450383, 25.5458166 45.3449746, 25.5455653 45.3449238, 25.5454339 45.3449105, 25.5452782 45.344918, 25.5452103 45.3449271)",
209731780,False,2,,Strada Mihai Eminescu,residential,50,,False,149.36,"LINESTRING (25.5498199 45.3378775, 25.5497814 45.3380468, 25.5497555 45.3382052, 25.5497242 45.3384189, 25.5496936 45.3386026, 25.5496679 45.3387523, 25.5496748 45.3388174, 25.549704 45.3388612, 25.5497473 45.3388952, 25.5501467 45.3390078)",
209731780,False,2,,Strada Mihai Eminescu,residential,50,,True,149.35999999999999,"LINESTRING (25.5501467 45.3390078, 25.5497473 45.3388952, 25.549704 45.3388612, 25.5496748 45.3388174, 25.5496679 45.3387523, 25.5496936 45.3386026, 25.5497242 45.3384189, 25.5497555 45.3382052, 25.5497814 45.3380468, 25.5498199 45.3378775)",
