osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access
238477203,False,2,DN10,Strada Mihai Viteazul,primary,50,False,16.826,"LINESTRING (26.0351964 45.6742855, 26.0349905 45.6743324)",
146384695,False,2,,Strada Gheorghe Doja,residential,RO:urban,False,225.379,"LINESTRING (26.0351964 45.6742855, 26.0352497 45.6743252, 26.0353272 45.6743828, 26.035572 45.674565, 26.0361407 45.6749751, 26.0372181 45.6757389)",
222326885,False,2,,Strada Bisericii,residential,50,False,261.19599999999997,"LINESTRING (26.0327946 45.6715073, 26.0328019 45.6715961, 26.0327965 45.6717095, 26.032767 45.6719793, 26.0327693 45.6720521, 26.0327882 45.6721293, 26.0328233 45.6721836, 26.0328986 45.6722565, 26.0330424 45.6723722, 26.0333142 45.6725379, 26.0335403 45.6726724, 26.0337728 45.6728021, 26.0338444 45.6728609, 26.0338844 45.6729149, 26.0339244 45.6730111, 26.0339043 45.6731292, 26.033852 45.6732257, 26.0337836 45.6733363, 26.0336696 45.6734909)",yes
146356338,False,2,DC23,Strada Hanului,tertiary,50,True,179.58700000000002,"LINESTRING (26.0311133 45.6758625, 26.0314389 45.6757124, 26.0319385 45.6754519, 26.0322646 45.6752796, 26.0325544 45.6751075, 26.0326932 45.6750213, 26.0327449 45.6749788, 26.0327913 45.6749288, 26.0328113 45.6748824, 26.0328173 45.6748206)",
1225139531,False,2,DC23,Strada Hanului,tertiary,50,False,32.415,"LINESTRING (26.0311133 45.6758625, 26.0308954 45.6759767, 26.0307855 45.6760426)",
"[1225139531, 222326891]",False,2,DC23,"['Strada Hanului', 'Strada Floroaia']",tertiary,50,True,320.35200000000003,"LINESTRING (26.0291502 45.6784851, 26.0293081 45.6779224, 26.0293317 45.6778274, 26.0293311 45.6776599, 26.0293137 45.6774903, 26.0292857 45.6772591, 26.0292943 45.6771558, 26.029321 45.677092, 26.0293729 45.6770225, 26.0294746 45.6769402, 26.0295872 45.6768634, 26.0302319 45.6764659, 26.0303403 45.6763951, 26.0304086 45.6763415, 26.0305274 45.6762485, 26.0305756 45.6762112, 26.0306367 45.6761628, 26.0307041 45.67611, 26.0307855 45.6760426)",
238477203,False,2,DN10,Strada Mihai Viteazul,primary,50,True,55.108999999999995,"LINESTRING (26.0269593 45.6706443, 26.0272262 45.6708387, 26.0274458 45.6710049)",
146356338,False,2,DC23,Strada Hanului,tertiary,50,False,179.587,"LINESTRING (26.0328173 45.6748206, 26.0328113 45.6748824, 26.0327913 45.6749288, 26.0327449 45.6749788, 26.0326932 45.6750213, 26.0325544 45.6751075, 26.0322646 45.6752796, 26.0319385 45.6754519, 26.0314389 45.6757124, 26.0311133 45.6758625)",
238477203,False,2,DN10,Strada Mihai Viteazul,primary,50,False,139.407,"LINESTRING (26.0328173 45.6748206, 26.0326947 45.6748211, 26.0325872 45.6748121, 26.0324628 45.6747935, 26.0323528 45.6747653, 26.0322591 45.6747313, 26.0321606 45.6746797, 26.0320606 45.6746138, 26.0319414 45.67453, 26.0314178 45.6741225)",
238477203,False,2,DN10,Strada Mihai Viteazul,primary,50,True,177.474,"LINESTRING (26.0328173 45.6748206, 26.0329164 45.674809, 26.0330705 45.6747781, 26.0332996 45.6747268, 26.0338552 45.6746008, 26.0343273 45.6744835, 26.0347334 45.674387, 26.0349905 45.6743324)",
146384629,False,,,Strada Ciucaș,residential,RO:urban,False,35.914,"LINESTRING (26.0322377 45.6731834, 26.032602 45.6733822)",
238477203,False,2,DN10,Strada Mihai Viteazul,primary,50,True,16.826,"LINESTRING (26.0349905 45.6743324, 26.0351964 45.6742855)",
222326885,False,2,,Strada Bisericii,residential,50,True,62.522000000000006,"LINESTRING (26.0349905 45.6743324, 26.0348938 45.6742742, 26.0348242 45.6742323, 26.034719 45.6741781, 26.0345775 45.6741197, 26.0343012 45.6740578)",yes
238477203,False,2,DN10,Strada Mihai Viteazul,primary,50,False,177.474,"LINESTRING (26.0349905 45.6743324, 26.0347334 45.674387, 26.0343273 45.6744835, 26.0338552 45.6746008, 26.0332996 45.6747268, 26.0330705 45.6747781, 26.0329164 45.674809, 26.0328173 45.6748206)",
