osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,name,geometry,bridge,access
98736980,residential,RO:urban,False,False,31.12,,,,"LINESTRING (24.0619677 45.8805124, 24.0620468 45.880238)",,
251611191,secondary,RO:urban,False,False,294.65100000000007,2,DJ106B,Strada De Mijloc,"LINESTRING (24.0619677 45.8805124, 24.0617021 45.8805445, 24.0614541 45.8805958, 24.0611465 45.8806702, 24.0609266 45.8807323, 24.0607859 45.8807797, 24.0606803 45.8808201, 24.0605916 45.8808705, 24.0604891 45.8809466, 24.0600222 45.881366, 24.0596831 45.8816841, 24.0595104 45.881847, 24.0594386 45.8819033, 24.0593745 45.8819422, 24.0592801 45.8819849, 24.0592065 45.8820044, 24.0591433 45.8820079, 24.0590969 45.8819996, 24.059047 45.8819816)",,
251611191,secondary,RO:urban,False,True,72.17099999999999,2,DJ106B,Strada De Mijloc,"LINESTRING (24.0619677 45.8805124, 24.062204 45.8805173, 24.0624805 45.8805352, 24.0628938 45.8805798)",,
98736998,residential,RO:urban,False,False,188.48999999999998,,,Strada Șesul Mic,"LINESTRING (24.0640886 45.8808324, 24.0639822 45.8807223, 24.0632567 45.8801849, 24.0630957 45.8801198, 24.0629447 45.8801112, 24.0628038 45.8801306, 24.0622392 45.8802309, 24.0621301 45.8802673)",,
251611191,secondary,RO:urban,False,False,97.071,2,DJ106B,Strada De Mijloc,"LINESTRING (24.0640886 45.8808324, 24.0639447 45.8807802, 24.0638008 45.8807384, 24.063555 45.8806844, 24.0628938 45.8805798)",,
98737104,residential,RO:urban,False,False,153.041,,,Strada Băieților de Jos,"LINESTRING (24.0595277 45.8799087, 24.0596572 45.8799085, 24.0598281 45.8798888, 24.0600925 45.8798487, 24.060234 45.8798383, 24.0603564 45.8798588, 24.0604789 45.8799021, 24.060646 45.8799761, 24.0609186 45.8800728, 24.061157 45.8801388, 24.0613798 45.8801962)",,
251611194,secondary,RO:urban,False,False,47.872,2,DJ106B,Strada De Jos,"LINESTRING (24.0595277 45.8799087, 24.059611 45.8798084, 24.0596863 45.8796973, 24.0597879 45.879519)",,
251611194,secondary,RO:urban,False,True,79.28800000000001,2,DJ106B,Strada De Jos,"LINESTRING (24.0595277 45.8799087, 24.0593231 45.8801205, 24.059259 45.8801946, 24.0592151 45.880275, 24.0591969 45.8803437, 24.0591911 45.8804269, 24.0592003 45.8805589)",,
89023542,secondary,RO:urban,False,True,133.416,,DJ106T,Strada Alămorului,"LINESTRING (24.0525243 45.8844295, 24.0525182 45.8840904, 24.0525243 45.8838021, 24.0525419 45.8835864, 24.0525544 45.883468, 24.0525783 45.883344, 24.0526094 45.8832336)",,
98736965,residential,RO:urban,False,True,146.621,,,Strada Sub VII,"LINESTRING (24.0525243 45.8844295, 24.0524669 45.8841798, 24.0524365 45.8840435, 24.0524257 45.8839345, 24.0524204 45.8835799, 24.0524151 45.8834328, 24.0524035 45.8833349, 24.0523822 45.8832381, 24.0523438 45.8831205)",,
251610553,residential,RO:urban,False,False,29.408,,DC73A,Piața Traian,"LINESTRING (24.0552923 45.8800473, 24.0556692 45.8800805)",,
89023525,residential,RO:urban,False,False,23.848,,DC73A,Piața Traian,"LINESTRING (24.0552923 45.8800473, 24.0553105 45.8801196, 24.0553576 45.8802568)",,
676208800,residential,RO:urban,False,True,45.255,,DC73A,Strada Petofi Șandor,"LINESTRING (24.0552923 45.8800473, 24.0551414 45.8799651, 24.0549735 45.879893, 24.0547921 45.8798418)",,
251610549,residential,RO:urban,False,False,129.055,,,Strada Petofi Șandor,"LINESTRING (24.0515008 45.8799199, 24.051602 45.879919, 24.0527147 45.8799095, 24.0528842 45.8798901, 24.0530237 45.8798627, 24.0531506 45.8798278)",,
98737101,residential,RO:urban,False,True,24.1,,,,"LINESTRING (24.0526094 45.8832336, 24.0523438 45.8831205)",,
89023542,secondary,RO:urban,False,False,133.416,,DJ106T,Strada Alămorului,"LINESTRING (24.0526094 45.8832336, 24.0525783 45.883344, 24.0525544 45.883468, 24.0525419 45.8835864, 24.0525243 45.8838021, 24.0525182 45.8840904, 24.0525243 45.8844295)",,
89023542,secondary,RO:urban,False,True,187.51199999999997,,DJ106T,Strada Alămorului,"LINESTRING (24.0526094 45.8832336, 24.0526879 45.8831095, 24.0527898 45.8830002, 24.0529078 45.8829059, 24.0530824 45.8827987, 24.0534577 45.8825867, 24.0538309 45.882383, 24.0539807 45.8822891, 24.0541255 45.8821759, 24.0542757 45.8820358)",,
98737106,residential,RO:urban,False,False,15.365,,,Strada Băilor,"LINESTRING (24.0574696 45.879895, 24.0574241 45.8797605)",,
251610551,secondary,RO:urban,False,True,19.432,,DJ106T,Strada Băilor,"LINESTRING (24.0574696 45.879895, 24.0572863 45.8800144)",,
251610551,secondary,RO:urban,False,False,116.727,,DJ106T,Strada Băilor,"LINESTRING (24.0574696 45.879895, 24.0576504 45.8797665, 24.0577841 45.8796544, 24.0578992 45.8795452, 24.0579978 45.8794471, 24.0581891 45.8792201, 24.0583421 45.879044)",,
98736985,residential,RO:urban,False,False,31.507,,DC73A,DJ106B-Ocna Sibiului,"LINESTRING (24.0538801 45.8796523, 24.0539129 45.8795562, 24.0539997 45.8793818)",,
251610549,residential,RO:urban,False,True,33.471000000000004,,,Strada Petofi Șandor,"LINESTRING (24.0538801 45.8796523, 24.0535438 45.8796789, 24.0534527 45.8796948)",,
676208800,residential,RO:urban,False,False,73.74,,DC73A,Strada Petofi Șandor,"LINESTRING (24.0538801 45.8796523, 24.0541738 45.8796999, 24.0547921 45.8798418)",,
89023536,residential,RO:urban,False,True,97.595,2,,Strada De Mijloc,"LINESTRING (24.059047 45.8819816, 24.0589527 45.8820366, 24.0588583 45.882079, 24.0583527 45.882273, 24.05797 45.8824353)",,
251611191,secondary,RO:urban,False,True,294.651,2,DJ106B,Strada De Mijloc,"LINESTRING (24.059047 45.8819816, 24.0590969 45.8819996, 24.0591433 45.8820079, 24.0592065 45.8820044, 24.0592801 45.8819849, 24.0593745 45.8819422, 24.0594386 45.8819033, 24.0595104 45.881847, 24.0596831 45.8816841, 24.0600222 45.881366, 24.0604891 45.8809466, 24.0605916 45.8808705, 24.0606803 45.8808201, 24.0607859 45.8807797, 24.0609266 45.8807323, 24.0611465 45.8806702, 24.0614541 45.8805958, 24.0617021 45.8805445, 24.0619677 45.8805124)",,
251611194,secondary,RO:urban,False,False,161.583,2,DJ106B,Strada De Jos,"LINESTRING (24.059047 45.8819816, 24.0590243 45.8819574, 24.0590087 45.8819321, 24.0590091 45.8819049, 24.0590218 45.8818665, 24.0591922 45.8814626, 24.0592414 45.8813108, 24.0592486 45.8812245, 24.0592388 45.8811525, 24.0592094 45.8809645, 24.0592003 45.8805589)",,
652209296,secondary,RO:urban,False,True,28.695,2,DJ106T,Strada de Mijloc,"LINESTRING (24.0546271 45.882118, 24.0542757 45.8820358)",,
89023536,residential,RO:urban,False,False,286.036,2,,Strada De Mijloc,"LINESTRING (24.0546271 45.882118, 24.0546881 45.8821569, 24.0549461 45.8823151, 24.0551704 45.882441, 24.0554103 45.8825624, 24.0556678 45.8826513, 24.0559441 45.8827192, 24.0562045 45.8827445, 24.0563939 45.8827467, 24.0565625 45.8827454, 24.0567557 45.8827276, 24.0569582 45.8826952, 24.0573248 45.8826172, 24.057578 45.8825548, 24.0577776 45.8824963, 24.05797 45.8824353)",,
"[251610552, 98737098, 98737013]",secondary,RO:urban,False,False,148.257,2,DJ106T,Strada Avram Iancu,"LINESTRING (24.0546271 45.882118, 24.0547032 45.8820529, 24.0550427 45.8817203, 24.0551159 45.8816443, 24.0556499 45.8810468, 24.0556875 45.8810088)",yes,
98737042,residential,RO:urban,True,False,204.112,,,Strada Tineretului,"LINESTRING (24.0531506 45.8798278, 24.0532619 45.8800554, 24.0533075 45.8801294, 24.0533946 45.8802069, 24.0535167 45.8802657, 24.0537246 45.8803339, 24.0540067 45.8803683, 24.0542838 45.8803852, 24.0545815 45.8803684, 24.0548685 45.8803357, 24.0553576 45.8802568)",,
251610549,residential,RO:urban,False,False,27.795,,,Strada Petofi Șandor,"LINESTRING (24.0531506 45.8798278, 24.0532683 45.8797621, 24.0534527 45.8796948)",,
251610549,residential,RO:urban,False,True,129.055,,,Strada Petofi Șandor,"LINESTRING (24.0531506 45.8798278, 24.0530237 45.8798627, 24.0528842 45.8798901, 24.0527147 45.8799095, 24.051602 45.879919, 24.0515008 45.8799199)",,
251610551,secondary,RO:urban,False,False,19.432,,DJ106T,Strada Băilor,"LINESTRING (24.0572863 45.8800144, 24.0574696 45.879895)",,
251610551,secondary,RO:urban,False,True,41.06,,DJ106T,Strada Băilor,"LINESTRING (24.0572863 45.8800144, 24.0568093 45.8801759)",,
"[98736992, 89023524, 98737103]",residential,RO:urban,False,True,225.96200000000002,,,,"LINESTRING (24.0572863 45.8800144, 24.0574588 45.8800227, 24.057522 45.8800164, 24.0575858 45.8800007, 24.0577121 45.8799622, 24.0580202 45.8798536, 24.0581684 45.8797809, 24.0583536 45.8796723, 24.0584134 45.8796535, 24.0584678 45.879651, 24.0586265 45.8796581, 24.058922 45.8797112, 24.0590611 45.8797509, 24.0591383 45.879785, 24.0592243 45.8798406, 24.0592834 45.8798535, 24.0593571 45.8798316, 24.0594412 45.8797693, 24.0597137 45.8795681, 24.0597879 45.879519)",yes,
676208800,residential,RO:urban,False,False,45.255,,DC73A,Strada Petofi Șandor,"LINESTRING (24.0547921 45.8798418, 24.0549735 45.879893, 24.0551414 45.8799651, 24.0552923 45.8800473)",,
676208800,residential,RO:urban,False,True,73.74,,DC73A,Strada Petofi Șandor,"LINESTRING (24.0547921 45.8798418, 24.0541738 45.8796999, 24.0538801 45.8796523)",,
997011469,residential,,False,True,33.828,,,,"LINESTRING (24.0547921 45.8798418, 24.0548095 45.8796719, 24.0548283 45.8796066, 24.0548819 45.8795506)",,
89023525,residential,RO:urban,False,True,87.432,,DC73A,Piața Traian,"LINESTRING (24.0556875 45.8810088, 24.0556444 45.8809142, 24.0553576 45.8802568)",,
"[251610552, 98737098, 98737013]",secondary,RO:urban,False,True,148.257,2,DJ106T,Strada Avram Iancu,"LINESTRING (24.0556875 45.8810088, 24.0556499 45.8810468, 24.0551159 45.8816443, 24.0550427 45.8817203, 24.0547032 45.8820529, 24.0546271 45.882118)",yes,
251610554,secondary,RO:urban,False,False,127.227,,DJ106T,Piața Traian,"LINESTRING (24.0556875 45.8810088, 24.0558593 45.8808459, 24.0560192 45.8807176, 24.0564564 45.8804058, 24.0566527 45.8802739, 24.0568093 45.8801759)",,
652209296,secondary,RO:urban,False,False,28.695,2,DJ106T,Strada de Mijloc,"LINESTRING (24.0542757 45.8820358, 24.0546271 45.882118)",,
89023537,residential,RO:urban,False,True,132.728,2,,Strada Mihai Viteazu,"LINESTRING (24.0542757 45.8820358, 24.0541016 45.8820006, 24.0533423 45.881851, 24.052622 45.8817206)",,
89023542,secondary,RO:urban,False,False,187.512,,DJ106T,Strada Alămorului,"LINESTRING (24.0542757 45.8820358, 24.0541255 45.8821759, 24.0539807 45.8822891, 24.0538309 45.882383, 24.0534577 45.8825867, 24.0530824 45.8827987, 24.0529078 45.8829059, 24.0527898 45.8830002, 24.0526879 45.8831095, 24.0526094 45.8832336)",,
