osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge,junction
200655208,True,,DJ107,Strada Aron Pumnul,secondary,50,,False,63.687,"LINESTRING (23.9221791 46.1703393, 23.9221138 46.170109, 23.922075 46.1699337, 23.9220548 46.1697736)",,
1203815200,False,,,,residential,,,False,102.337,"LINESTRING (23.9221791 46.1703393, 23.9222106 46.1702905, 23.9222361 46.1702632, 23.9223277 46.1702382, 23.922713 46.1701578, 23.9230281 46.1700826, 23.9232761 46.1700303, 23.9233825 46.1700074)",,
24044718,False,2,DJ107,Strada Astra,secondary,RO:urban,,False,232.556,"LINESTRING (23.9224541 46.1714262, 23.9224237 46.1723753, 23.9224544 46.1725609, 23.9228294 46.1733258, 23.9228495 46.1733941, 23.9228441 46.1734718)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,False,201.017,"LINESTRING (23.9224541 46.1714262, 23.9221797 46.1715173, 23.9219704 46.1716119, 23.9204171 46.172545)",,
"[683505872, 24031883]",False,2,DJ107,Strada Iuliu Maniu,secondary,RO:urban,,True,122.79599999999999,"LINESTRING (23.9224541 46.1714262, 23.9224286 46.1712277, 23.9221791 46.1703393)",yes,
"[1096119548, 199663847]",True,,DJ107,Piața 1848,secondary,RO:urban,,False,117.75500000000001,"LINESTRING (23.9220623 46.1748134, 23.9219972 46.1746567, 23.9217369 46.1740585, 23.9216891 46.1739696, 23.9215931 46.1738063)",,
33770580,False,2,,Strada Avram Iancu,residential,RO:urban,,False,230.789,"LINESTRING (23.9226278 46.1774229, 23.9235612 46.177289, 23.9242677 46.1771844, 23.9252233 46.177045, 23.9253929 46.1770088, 23.9255471 46.1769631)",,
"[700838920, 24044721, 33770580]",False,2,,"['Strada Gheorghe Doja', 'Strada Avram Iancu']",residential,RO:urban,,True,501.671,"LINESTRING (23.9226278 46.1774229, 23.9222892 46.1774778, 23.9219623 46.1775308, 23.9215974 46.1775899, 23.921415 46.1776195, 23.9208832 46.1777057, 23.9202724 46.1778171, 23.9198787 46.1778695, 23.9197152 46.1778909, 23.9191903 46.1779537, 23.9188106 46.1780002, 23.9181375 46.1780484, 23.9179899 46.1780638, 23.9179042 46.1780457, 23.9178485 46.1780231, 23.9177232 46.1779217, 23.9176621 46.1778492, 23.9175167 46.1776794, 23.9174873 46.1776411, 23.9174546 46.1775992, 23.9174004 46.1775292, 23.9172766 46.1773693, 23.917201 46.1772636, 23.9171551 46.177198, 23.9170995 46.1771041, 23.9170596 46.1770427)",,
19392528,False,2,DN14B,Bulevardul Republicii,primary,50,,False,29.55,"LINESTRING (23.9225914 46.1764613, 23.9222115 46.176499)",,
24044735,True,,DJ107,Strada Timotei Cipariu,secondary,RO:urban,,False,187.921,"LINESTRING (23.9225914 46.1764613, 23.9225444 46.1762056, 23.9225181 46.1760897, 23.9224598 46.175897, 23.9222661 46.1753875, 23.9220623 46.1748134)",,
"[683505871, 702442271]",False,2,DN14B,Bulevardul Republicii,primary,50,,True,104.00099999999999,"LINESTRING (23.9225914 46.1764613, 23.9229191 46.1764321, 23.9231558 46.1764073, 23.9234231 46.1763814, 23.9236888 46.1763529, 23.9237862 46.1763399, 23.9239261 46.1763195)",,
19392528,False,2,DN14B,Bulevardul Republicii,primary,50,,True,29.55,"LINESTRING (23.9222115 46.176499, 23.9225914 46.1764613)",,
"[19392528, 1096020478]",False,2,DN14B,Bulevardul Republicii,primary,50,,False,333.236,"LINESTRING (23.9222115 46.176499, 23.9218405 46.1765361, 23.9197658 46.1767328, 23.9191442 46.176789, 23.9179222 46.1768986)",,
39432868,True,,,Strada Popa Șapcă,residential,RO:urban,,False,107.617,"LINESTRING (23.9222115 46.176499, 23.9224686 46.1770681, 23.9226278 46.1774229)",,
33773338,False,,,Strada Câmpia Libertății,residential,RO:urban,,True,75.272,"LINESTRING (23.9277183 46.1762397, 23.9276795 46.1755633)",,
33773338,False,,,Strada Câmpia Libertății,residential,RO:urban,,False,75.272,"LINESTRING (23.9276795 46.1755633, 23.9277183 46.1762397)",,
33773263,False,,,Strada Câmpia Libertății,residential,RO:urban,,True,178.541,"LINESTRING (23.9276795 46.1755633, 23.9263205 46.1753713, 23.9258797 46.175309, 23.9257601 46.1752693, 23.9255241 46.175091)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,False,110.428,"LINESTRING (23.9173704 46.1733569, 23.917314 46.1734008, 23.9172623 46.1734648, 23.9170381 46.1743117)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,True,255.75100000000003,"LINESTRING (23.9173704 46.1733569, 23.9175304 46.1733106, 23.919577 46.1729546, 23.9198606 46.1728723, 23.9202538 46.1726483, 23.9204171 46.172545)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,False,56.827,"LINESTRING (23.9171338 46.1755404, 23.9170828 46.1755669, 23.9166467 46.1756125, 23.9165632 46.1756254, 23.9164997 46.1756436, 23.9164317 46.1756714)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,True,138.459,"LINESTRING (23.9171338 46.1755404, 23.9171489 46.1754861, 23.9169659 46.1747445, 23.9169588 46.1746365, 23.9170169 46.1743888, 23.9170381 46.1743117)",,
24044718,False,2,DJ107,Strada Astra,secondary,RO:urban,,True,232.55599999999998,"LINESTRING (23.9228441 46.1734718, 23.9228495 46.1733941, 23.9228294 46.1733258, 23.9224544 46.1725609, 23.9224237 46.1723753, 23.9224541 46.1714262)",,
201790693,True,2,DJ107,Piața 1848,secondary,RO:urban,,False,116.702,"LINESTRING (23.9228441 46.1734718, 23.9228471 46.1734859, 23.9232217 46.1744704, 23.923228 46.174487)",,
199678280,True,,,Strada Nicolae Bălcescu,residential,RO:urban,,False,195.81900000000002,"LINESTRING (23.9179222 46.1768986, 23.9179108 46.1768079, 23.9178798 46.1766124, 23.9177218 46.1756126, 23.9177017 46.1755588, 23.9176681 46.1755256, 23.9172175 46.1755488, 23.9171338 46.1755404)",,
700838921,False,2,DN14B,Bulevardul Republicii,primary,50,,False,63.617000000000004,"LINESTRING (23.9179222 46.1768986, 23.9176244 46.1769244, 23.9174409 46.1769428, 23.9171819 46.1769656, 23.9171029 46.1769725)",,
"[19392528, 1096020478]",False,2,DN14B,Bulevardul Republicii,primary,50,,True,333.23600000000005,"LINESTRING (23.9179222 46.1768986, 23.9191442 46.176789, 23.9197658 46.1767328, 23.9218405 46.1765361, 23.9222115 46.176499)",,
200193514,False,,,Strada Petru Pavel Aron,residential,RO:urban,,False,97.36,"LINESTRING (23.9204171 46.172545, 23.9198936 46.171748)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,False,255.751,"LINESTRING (23.9204171 46.172545, 23.9202538 46.1726483, 23.9198606 46.1728723, 23.919577 46.1729546, 23.9175304 46.1733106, 23.9173704 46.1733569)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,True,201.017,"LINESTRING (23.9204171 46.172545, 23.9219704 46.1716119, 23.9221797 46.1715173, 23.9224541 46.1714262)",,
200193514,False,,,Strada Petru Pavel Aron,residential,RO:urban,,True,101.098,"LINESTRING (23.9204171 46.172545, 23.9206768 46.1729145, 23.9209396 46.1732971, 23.9209808 46.173366)",,
200193514,False,,,Strada Petru Pavel Aron,residential,RO:urban,,True,97.36,"LINESTRING (23.9198936 46.171748, 23.9204171 46.172545)",,
326212096,True,1,DN14B,,primary,30,,False,21.063000000000002,"LINESTRING (23.9239756 46.1762241, 23.9240019 46.1762189, 23.9240293 46.1762188, 23.9240557 46.1762238, 23.9240791 46.1762335, 23.924098 46.1762472, 23.9241108 46.176264, 23.9241167 46.1762825, 23.9241152 46.1763014, 23.9241064 46.1763193, 23.9240909 46.1763349)",,roundabout
200196268,False,,,Strada Episcop Ioan Lemeny,residential,RO:urban,,False,5.067,"LINESTRING (23.9251878 46.1751169, 23.9251533 46.1751557)",,
199680160,True,,,Strada Mitropolit Andrei Șaguna,residential,RO:urban,,False,201.993,"LINESTRING (23.9250992 46.1763367, 23.9275223 46.176257, 23.9277183 46.1762397)",,
200196268,False,,,Strada Episcop Ioan Lemeny,residential,RO:urban,,True,136.939,"LINESTRING (23.9250992 46.1763367, 23.9250684 46.1762165, 23.9250041 46.1760221, 23.924925 46.1757967, 23.9249083 46.1757075, 23.9249089 46.1756184, 23.9249274 46.1755019, 23.9249786 46.1753881, 23.9250591 46.1752618, 23.9251533 46.1751557)",,
200647639,False,,,Strada Epurești,residential,RO:urban,,False,65.649,"LINESTRING (23.9178904 46.1743272, 23.9170381 46.1743117)",,
200647639,False,,,Strada Epurești,residential,RO:urban,,True,65.649,"LINESTRING (23.9170381 46.1743117, 23.9178904 46.1743272)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,False,138.459,"LINESTRING (23.9170381 46.1743117, 23.9170169 46.1743888, 23.9169588 46.1746365, 23.9169659 46.1747445, 23.9171489 46.1754861, 23.9171338 46.1755404)",,
57889339,False,,,Strada Iuliu Maniu,tertiary,RO:urban,,True,110.428,"LINESTRING (23.9170381 46.1743117, 23.9172623 46.1734648, 23.917314 46.1734008, 23.9173704 46.1733569)",,
33732286,False,,,Strada Andrei Mureșanu,residential,RO:urban,,False,105.046,"LINESTRING (23.9233889 46.1785943, 23.9227962 46.1777434)",,
200653314,True,,,,residential,RO:urban,,False,27.699,"LINESTRING (23.925194 46.1781123, 23.924857 46.1781995)",,
33732285,False,2,,Strada Doctor Vasile Suciu,residential,50,,False,119.714,"LINESTRING (23.9243215 46.1775345, 23.9227962 46.1777434)",,
33732285,False,2,,Strada Doctor Vasile Suciu,residential,50,,True,112.492,"LINESTRING (23.9243215 46.1775345, 23.9250359 46.1774366, 23.9255073 46.1773732, 23.9256316 46.1773696, 23.9257576 46.1773858)",,
200653448,False,,,,residential,RO:urban,,True,85.52499999999999,"LINESTRING (23.9243215 46.1775345, 23.9245127 46.1778523, 23.924612 46.1779434, 23.9247086 46.1780065, 23.9247917 46.1781068, 23.924857 46.1781995)",,
200653314,True,,,,residential,RO:urban,,False,121.28099999999999,"LINESTRING (23.924857 46.1781995, 23.9246897 46.1782477, 23.9245595 46.1782879, 23.9244624 46.1783122, 23.9243262 46.178348, 23.924221 46.1783756, 23.9241078 46.1784054, 23.9239774 46.1784397, 23.9237103 46.1785099, 23.9233889 46.1785943)",,
200653448,False,,,,residential,RO:urban,,False,85.525,"LINESTRING (23.924857 46.1781995, 23.9247917 46.1781068, 23.9247086 46.1780065, 23.924612 46.1779434, 23.9245127 46.1778523, 23.9243215 46.1775345)",,
200655243,True,,DJ107,Strada Aron Pumnul,secondary,50,,False,62.824,"LINESTRING (23.9222244 46.1697756, 23.9222132 46.1698779, 23.9221944 46.169981, 23.9221866 46.1700921, 23.9221791 46.1703393)",,
200655348,True,,DJ107,,secondary,,,False,14.591000000000001,"LINESTRING (23.9222244 46.1697756, 23.922194 46.1697913, 23.922158 46.1697993, 23.9221201 46.1697989, 23.9220844 46.16979, 23.9220548 46.1697736)",,roundabout
200655348,True,,DJ107,,secondary,,,False,6.3309999999999995,"LINESTRING (23.9220548 46.1697736, 23.9220391 46.1697581, 23.922029 46.1697404, 23.9220253 46.1697216)",,roundabout
200655348,True,,DJ107,,secondary,,,False,4.054,"LINESTRING (23.9222512 46.1697445, 23.9222404 46.1697611, 23.9222244 46.1697756)",,roundabout
33773263,False,,,Strada Câmpia Libertății,residential,RO:urban,,False,178.541,"LINESTRING (23.9255241 46.175091, 23.9257601 46.1752693, 23.9258797 46.175309, 23.9263205 46.1753713, 23.9276795 46.1755633)",,
200657972,False,,,Strada Episcop Ioan Lemeny,residential,RO:urban,,False,34.5,"LINESTRING (23.9248964 46.1749015, 23.9251533 46.1751557)",,
200196268,False,,,Strada Episcop Ioan Lemeny,residential,RO:urban,,True,5.067,"LINESTRING (23.9251533 46.1751557, 23.9251878 46.1751169)",,
200657972,False,,,Strada Episcop Ioan Lemeny,residential,RO:urban,,True,34.5,"LINESTRING (23.9251533 46.1751557, 23.9248964 46.1749015)",,
200196268,False,,,Strada Episcop Ioan Lemeny,residential,RO:urban,,False,136.939,"LINESTRING (23.9251533 46.1751557, 23.9250591 46.1752618, 23.9249786 46.1753881, 23.9249274 46.1755019, 23.9249089 46.1756184, 23.9249083 46.1757075, 23.924925 46.1757967, 23.9250041 46.1760221, 23.9250684 46.1762165, 23.9250992 46.1763367)",,
24044719,True,,,Piața 1848,tertiary,RO:urban,,False,96.99799999999999,"LINESTRING (23.923228 46.174487, 23.9231019 46.1745334, 23.9229678 46.1745836, 23.9228085 46.1746275, 23.9226272 46.1746707, 23.9220623 46.1748134)",,
"[1096119547, 39432379]",True,2,DJ107,Strada Astra,secondary,RO:urban,,False,201.83,"LINESTRING (23.923228 46.174487, 23.9232827 46.1746469, 23.9234916 46.1751704, 23.9237222 46.1757719, 23.9237771 46.1758881, 23.9238336 46.1759896, 23.9239092 46.1761126, 23.9239756 46.1762241)",,
202168402,True,,,,residential,RO:urban,,False,34.84700000000001,"LINESTRING (23.9210783 46.1734637, 23.9210599 46.1734853, 23.921032 46.1735012, 23.9209979 46.1735096, 23.9209617 46.1735094, 23.9209278 46.1735006, 23.9209002 46.1734844, 23.9208823 46.1734626, 23.9208762 46.1734379, 23.9208814 46.1734157, 23.9208963 46.1733956, 23.9209195 46.1733796, 23.9209486 46.1733694, 23.9209808 46.173366)",,roundabout
202168511,False,,,Strada Petru Aron,residential,RO:urban,,False,55.226000000000006,"LINESTRING (23.9210783 46.1734637, 23.9211622 46.173537, 23.9212321 46.1735863, 23.9213896 46.1736974, 23.9214767 46.17375, 23.9215931 46.1738063)",,
200193514,False,,,Strada Petru Pavel Aron,residential,RO:urban,,False,101.098,"LINESTRING (23.9209808 46.173366, 23.9209396 46.1732971, 23.9206768 46.1729145, 23.9204171 46.172545)",,
202168402,True,,,,residential,RO:urban,,False,15.433,"LINESTRING (23.9209808 46.173366, 23.9210138 46.1733697, 23.9210433 46.1733805, 23.9210665 46.1733972, 23.9210808 46.1734181, 23.9210849 46.173441, 23.9210783 46.1734637)",,roundabout
202168511,False,,,Strada Petru Aron,residential,RO:urban,,True,55.226000000000006,"LINESTRING (23.9215931 46.1738063, 23.9214767 46.17375, 23.9213896 46.1736974, 23.9212321 46.1735863, 23.9211622 46.173537, 23.9210783 46.1734637)",,
202168512,True,,DJ107,Piața 1848,secondary,RO:urban,,False,103.27000000000001,"LINESTRING (23.9215931 46.1738063, 23.9217929 46.1737516, 23.9223055 46.1736125, 23.9225791 46.1735364, 23.9228441 46.1734718)",,
33732285,False,2,,Strada Doctor Vasile Suciu,residential,50,,True,119.714,"LINESTRING (23.9227962 46.1777434, 23.9243215 46.1775345)",,
33732286,False,,,Strada Andrei Mureșanu,residential,RO:urban,,True,105.046,"LINESTRING (23.9227962 46.1777434, 23.9233889 46.1785943)",,
33732285,False,2,,Strada Doctor Vasile Suciu,residential,50,,False,367.414,"LINESTRING (23.9227962 46.1777434, 23.92071 46.1780314, 23.9181104 46.1783683)",,
326212096,True,1,DN14B,,primary,30,,False,12.581999999999999,"LINESTRING (23.9239261 46.1763195, 23.9239181 46.1763043, 23.9239153 46.1762883, 23.9239179 46.1762722, 23.9239258 46.176257, 23.9239386 46.1762434, 23.9239555 46.1762323, 23.9239756 46.1762241)",,roundabout
"[702442271, 683505871]",False,2,DN14B,Bulevardul Republicii,primary,50,,False,104.001,"LINESTRING (23.9239261 46.1763195, 23.9237862 46.1763399, 23.9236888 46.1763529, 23.9234231 46.1763814, 23.9231558 46.1764073, 23.9229191 46.1764321, 23.9225914 46.1764613)",,
1136665169,False,2,DN14B,Strada Simion Bărnuțiu,primary,50,,False,7.665,"LINESTRING (23.9240909 46.1763349, 23.924177 46.1763695)",,
326212096,True,1,DN14B,,primary,30,,False,15.026000000000002,"LINESTRING (23.9240909 46.1763349, 23.9240747 46.1763449, 23.9240558 46.1763523, 23.9240351 46.1763566, 23.9240135 46.1763579, 23.923992 46.1763558, 23.9239716 46.1763507, 23.9239533 46.1763427, 23.9239379 46.1763321, 23.9239261 46.1763195)",,roundabout
329407100,True,1,DN14B,,primary,30,,False,12.104000000000001,"LINESTRING (23.9170596 46.1770427, 23.9170463 46.1770465, 23.9170324 46.1770487, 23.9170182 46.1770493, 23.917004 46.1770482, 23.9169902 46.1770456, 23.9169773 46.1770414, 23.9169655 46.1770357, 23.9169553 46.1770288, 23.9169468 46.1770209, 23.9169403 46.177012, 23.9169361 46.1770026)",,roundabout
"[700838920, 24044721, 33770580]",False,2,,"['Strada Gheorghe Doja', 'Strada Avram Iancu']",residential,RO:urban,,False,501.671,"LINESTRING (23.9170596 46.1770427, 23.9170995 46.1771041, 23.9171551 46.177198, 23.917201 46.1772636, 23.9172766 46.1773693, 23.9174004 46.1775292, 23.9174546 46.1775992, 23.9174873 46.1776411, 23.9175167 46.1776794, 23.9176621 46.1778492, 23.9177232 46.1779217, 23.9178485 46.1780231, 23.9179042 46.1780457, 23.9179899 46.1780638, 23.9181375 46.1780484, 23.9188106 46.1780002, 23.9191903 46.1779537, 23.9197152 46.1778909, 23.9198787 46.1778695, 23.9202724 46.1778171, 23.9208832 46.1777057, 23.921415 46.1776195, 23.9215974 46.1775899, 23.9219623 46.1775308, 23.9222892 46.1774778, 23.9226278 46.1774229)",,
329407100,True,1,DN14B,,primary,30,,False,3.303,"LINESTRING (23.9169361 46.1770026, 23.9169344 46.1769953, 23.916934 46.1769878, 23.916935 46.1769805, 23.9169373 46.1769732)",,roundabout
700838921,False,2,DN14B,Bulevardul Republicii,primary,50,,True,63.617000000000004,"LINESTRING (23.9171029 46.1769725, 23.9171819 46.1769656, 23.9174409 46.1769428, 23.9176244 46.1769244, 23.9179222 46.1768986)",,
700838922,True,1,DN14B,,primary,30,,False,9.206,"LINESTRING (23.9171029 46.1769725, 23.9171054 46.1769799, 23.9171065 46.1769874, 23.9171062 46.1769949, 23.9171045 46.1770023, 23.9171015 46.1770096, 23.9170973 46.1770165, 23.9170918 46.177023, 23.9170851 46.1770289, 23.9170775 46.1770343, 23.9170689 46.1770389, 23.9170596 46.1770427)",,roundabout
329407100,True,1,DN14B,,primary,30,,False,6.3580000000000005,"LINESTRING (23.9169373 46.1769732, 23.9169413 46.1769655, 23.9169468 46.1769583, 23.9169536 46.1769516, 23.9169617 46.1769457, 23.9169709 46.1769406, 23.916981 46.1769364, 23.9169919 46.1769332)",,roundabout
33771231,False,1,DN14B,Strada Gheorghe Doja,primary,50,yes,True,147.414,"LINESTRING (23.9169919 46.1769332, 23.9169465 46.1768325, 23.9168455 46.1765988, 23.9167238 46.1762877, 23.9166301 46.1760528, 23.9165252 46.1757807, 23.9164866 46.1757157, 23.9164317 46.1756714)",,
700838919,True,1,DN14B,,primary,30,,False,10.719999999999999,"LINESTRING (23.9169919 46.1769332, 23.9170045 46.1769308, 23.9170173 46.1769299, 23.9170315 46.1769304, 23.9170453 46.1769324, 23.9170585 46.176936, 23.9170706 46.1769411, 23.9170814 46.1769475, 23.9170906 46.176955, 23.9170978 46.1769634, 23.9171029 46.1769725)",,roundabout
33732285,False,2,,Strada Doctor Vasile Suciu,residential,50,,True,367.414,"LINESTRING (23.9181104 46.1783683, 23.92071 46.1780314, 23.9227962 46.1777434)",,
1203815200,False,,,,residential,,,True,102.33699999999999,"LINESTRING (23.9233825 46.1700074, 23.9232761 46.1700303, 23.9230281 46.1700826, 23.922713 46.1701578, 23.9223277 46.1702382, 23.9222361 46.1702632, 23.9222106 46.1702905, 23.9221791 46.1703393)",,
