osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,access
22969991,,Strada Gospodarilor,residential,RO:urban,False,True,82.05600000000001,"LINESTRING (27.5783795 47.1582613, 27.5783899 47.1581712, 27.5784519 47.157525)",,
22907207,2,Strada Alexandru Vodă Ipsilanti,tertiary,RO:urban,False,False,136.623,"LINESTRING (27.5784519 47.157525, 27.5798689 47.1582874)",,
22907207,2,Strada Alexandru Vodă Ipsilanti,tertiary,RO:urban,False,True,20.618,"LINESTRING (27.5784519 47.157525, 27.578238 47.15741)",,
22969991,,Strada Gospodarilor,residential,RO:urban,False,False,82.05600000000001,"LINESTRING (27.5784519 47.157525, 27.5783899 47.1581712, 27.5783795 47.1582613)",,
22970064,,Strada Morilor,residential,RO:urban,True,False,86.657,"LINESTRING (27.5772112 47.1592571, 27.5773231 47.1584815)",6,
1137275266,,Stradela Uzinei,residential,RO:urban,False,False,94.922,"LINESTRING (27.5772112 47.1592571, 27.5782183 47.1595592, 27.5783544 47.1596092)",,
22970064,,Strada Morilor,residential,RO:urban,True,False,159.426,"LINESTRING (27.5773231 47.1584815, 27.5774429 47.157805, 27.5775854 47.1570589)",6,
45758033,,Strada Teodor Râșcanu,residential,RO:urban,False,False,58.717999999999996,"LINESTRING (27.5771176 47.1612826, 27.5771762 47.1613145, 27.5773076 47.1613528, 27.5778365 47.161475)",,
22973918,2,Strada Costache Negruzzi,tertiary,RO:urban,True,False,30.985,"LINESTRING (27.5792805 47.1639992, 27.5793421 47.1639871, 27.5795031 47.1639762, 27.579687 47.1639782)",,
22973991,2,Strada Arhitect George Matei Cantacuzino,tertiary,RO:urban,False,False,149.82199999999997,"LINESTRING (27.5792805 47.1639992, 27.5791892 47.163906, 27.5791222 47.1637961, 27.5790988 47.1636643, 27.5791008 47.1634988, 27.5791175 47.1633844, 27.579196 47.1631063, 27.5792161 47.163047, 27.5792335 47.1629987, 27.5794022 47.1627113)",,
8468516,2,Bulevardul Ștefan cel Mare și Sfânt,tertiary,RO:urban,True,False,15.635,"LINESTRING (27.5813754 47.164019, 27.5813156 47.1641536)",,
28152971,4,Bulevardul Ștefan cel Mare și Sfânt,tertiary,50,False,False,21.981,"LINESTRING (27.5813754 47.164019, 27.5815386 47.1638554)",,
22977327,,Strada Cloșca,residential,RO:urban,False,False,33.042,"LINESTRING (27.5794022 47.1627113, 27.5789776 47.1626409)",,
23379863,2,Strada Arhitect George Matei Cantacuzino,tertiary,RO:urban,True,False,17.253,"LINESTRING (27.5794022 47.1627113, 27.5795139 47.162576)",,
22973991,2,Strada Arhitect George Matei Cantacuzino,tertiary,RO:urban,False,True,149.822,"LINESTRING (27.5794022 47.1627113, 27.5792335 47.1629987, 27.5792161 47.163047, 27.579196 47.1631063, 27.5791175 47.1633844, 27.5791008 47.1634988, 27.5790988 47.1636643, 27.5791222 47.1637961, 27.5791892 47.163906, 27.5792805 47.1639992)",,
42176141,,Strada Cloșca,residential,RO:urban,False,True,31.765,"LINESTRING (27.5794022 47.1627113, 27.5795057 47.1627143, 27.5798116 47.1627697)",,
22973914,2,Strada Costache Negruzzi,tertiary,RO:urban,True,False,77.269,"LINESTRING (27.5785225 47.1644642, 27.5791142 47.1640836, 27.5792805 47.1639992)",,
42176140,,Strada Cloșca,residential,RO:urban,False,True,31.153,"LINESTRING (27.5798116 47.1627697, 27.5795139 47.162576)",,
22974074,,Strada Cloșca,residential,RO:urban,False,True,173.07,"LINESTRING (27.5798116 47.1627697, 27.5799971 47.16288, 27.5804052 47.163146, 27.5802362 47.1633634, 27.579984 47.1635671, 27.5797862 47.163701, 27.5797123 47.1637464, 27.5796981 47.1637668, 27.5796888 47.1637888, 27.579687 47.1639782)",,
42176141,,Strada Cloșca,residential,RO:urban,False,False,31.765,"LINESTRING (27.5798116 47.1627697, 27.5795057 47.1627143, 27.5794022 47.1627113)",,
22969213,2,Strada Sfântul Petru Movilă,tertiary,RO:urban,False,False,35.062,"LINESTRING (27.5776705 47.1624534, 27.577726 47.162411, 27.5777435 47.1623615, 27.5777842 47.1621557)",,
22977327,,Strada Cloșca,residential,RO:urban,False,True,33.042,"LINESTRING (27.5789776 47.1626409, 27.5794022 47.1627113)",,
57977090,,Strada Iordachi Lozonschi,residential,RO:urban,True,False,100.997,"LINESTRING (27.5789776 47.1626409, 27.5776705 47.1624534)",,
"[23068651, 1206316142]",,"['Strada Morilor', 'Stradela Uzinei Variantă']",residential,RO:urban,False,"[False, True]",120.46399999999997,"LINESTRING (27.5778365 47.161475, 27.5778371 47.1613024, 27.5778066 47.1612603, 27.5775652 47.1611276, 27.577505 47.1610725, 27.5774699 47.1610337, 27.5774558 47.1609946, 27.5774699 47.160937, 27.5775142 47.1608365, 27.5777134 47.1605301)",6,
45758033,,Strada Teodor Râșcanu,residential,RO:urban,False,True,58.717999999999996,"LINESTRING (27.5778365 47.161475, 27.5773076 47.1613528, 27.5771762 47.1613145, 27.5771176 47.1612826)",,
83633025,,Stradela Uzinei Variantă,residential,RO:urban,False,False,39.68,"LINESTRING (27.5778365 47.161475, 27.5778446 47.1616763, 27.5778718 47.1617188, 27.5779041 47.1617597, 27.5779658 47.1618063)",,
22969975,,Strada Funcționarilor,residential,RO:urban,False,False,113.349,"LINESTRING (27.5783544 47.1596092, 27.5782639 47.1597142, 27.5777134 47.1605301)",,
22969975,,Strada Funcționarilor,residential,RO:urban,False,True,48.324,"LINESTRING (27.5783544 47.1596092, 27.5784355 47.159519, 27.5787307 47.1592585)",,
22974166,,Stradela Uzinei,residential,RO:urban,True,False,156.155,"LINESTRING (27.5783544 47.1596092, 27.5784704 47.1596649, 27.5788915 47.1599385, 27.579842 47.1605816)",,
1137275266,,Stradela Uzinei,residential,RO:urban,False,True,94.922,"LINESTRING (27.5783544 47.1596092, 27.5782183 47.1595592, 27.5772112 47.1592571)",,
22969975,,Strada Funcționarilor,residential,RO:urban,False,True,113.349,"LINESTRING (27.5777134 47.1605301, 27.5782639 47.1597142, 27.5783544 47.1596092)",,
22970064,,Strada Morilor,residential,RO:urban,True,False,158.031,"LINESTRING (27.5777134 47.1605301, 27.5772151 47.1601533, 27.5771707 47.1601094, 27.5771404 47.1600576, 27.5771191 47.1599959, 27.5771144 47.1599318, 27.5772112 47.1592571)",6,
"[23068651, 1206316142]",,"['Strada Morilor', 'Stradela Uzinei Variantă']",residential,RO:urban,False,"[False, True]",120.464,"LINESTRING (27.5777134 47.1605301, 27.5775142 47.1608365, 27.5774699 47.160937, 27.5774558 47.1609946, 27.5774699 47.1610337, 27.577505 47.1610725, 27.5775652 47.1611276, 27.5778066 47.1612603, 27.5778371 47.1613024, 27.5778365 47.161475)",6,
22969975,,Strada Funcționarilor,residential,RO:urban,False,True,75.001,"LINESTRING (27.5787307 47.1592585, 27.57935 47.1587316)",,
22969975,,Strada Funcționarilor,residential,RO:urban,False,False,48.324,"LINESTRING (27.5787307 47.1592585, 27.5784355 47.159519, 27.5783544 47.1596092)",,
22969991,,Strada Gospodarilor,residential,RO:urban,False,True,148.52100000000002,"LINESTRING (27.5787307 47.1592585, 27.578107 47.159105, 27.5780788 47.1590913, 27.5780636 47.159069, 27.5780667 47.1590412, 27.5783551 47.1583463, 27.5783795 47.1582613)",,
22969213,2,Strada Sfântul Petru Movilă,tertiary,RO:urban,False,False,106.488,"LINESTRING (27.579842 47.1605816, 27.5807407 47.1600169, 27.5808621 47.1599222)",,
22969213,2,Strada Sfântul Petru Movilă,tertiary,RO:urban,False,True,196.667,"LINESTRING (27.579842 47.1605816, 27.579555 47.1607689, 27.5788315 47.1612411, 27.5783344 47.1615519, 27.5780861 47.1617229, 27.5779658 47.1618063)",,
22969213,2,Strada Sfântul Petru Movilă,tertiary,RO:urban,False,False,42.400999999999996,"LINESTRING (27.5777842 47.1621557, 27.5778086 47.1620061, 27.5778237 47.1619554, 27.5778589 47.161899, 27.5779658 47.1618063)",,
22969213,2,Strada Sfântul Petru Movilă,tertiary,RO:urban,False,True,35.062,"LINESTRING (27.5777842 47.1621557, 27.5777435 47.1623615, 27.577726 47.162411, 27.5776705 47.1624534)",,
22973918,2,Strada Costache Negruzzi,tertiary,RO:urban,True,False,117.719,"LINESTRING (27.579687 47.1639782, 27.5799359 47.1639779, 27.5802191 47.1639819, 27.5803506 47.1639856, 27.5806497 47.1639981, 27.5807556 47.1639999, 27.5808281 47.1640141, 27.5809059 47.1640309, 27.581048 47.1640692, 27.5812108 47.1641178)",,
22974074,,Strada Cloșca,residential,RO:urban,False,False,173.07000000000002,"LINESTRING (27.579687 47.1639782, 27.5796888 47.1637888, 27.5796981 47.1637668, 27.5797123 47.1637464, 27.5797862 47.163701, 27.579984 47.1635671, 27.5802362 47.1633634, 27.5804052 47.163146, 27.5799971 47.16288, 27.5798116 47.1627697)",,
210378486,2,Strada Ion Constantin Brătianu,tertiary,RO:urban,False,True,92.428,"LINESTRING (27.5854998 47.1652874, 27.586045 47.1660314)",,
210378486,2,Strada Ion Constantin Brătianu,tertiary,RO:urban,False,False,118.64,"LINESTRING (27.5854998 47.1652874, 27.5853946 47.1651635, 27.5849788 47.1647193, 27.5847249 47.1643755, 27.5847165 47.1643642)",,
22907207,2,Strada Alexandru Vodă Ipsilanti,tertiary,RO:urban,False,False,62.921,"LINESTRING (27.5775854 47.1570589, 27.578238 47.15741)",,
23198368,,Strada Profesor Constantin Stere,residential,RO:urban,False,False,85.381,"LINESTRING (27.586045 47.1660314, 27.5871182 47.1657922)",,
210378486,2,Strada Ion Constantin Brătianu,tertiary,RO:urban,False,False,92.428,"LINESTRING (27.586045 47.1660314, 27.5854998 47.1652874)",,
22905095,2,Strada George Enescu,tertiary,RO:urban,False,False,192.82299999999998,"LINESTRING (27.5881285 47.1642582, 27.5882091 47.1648035, 27.5882363 47.1649135, 27.5884977 47.1655163, 27.588632 47.1658007, 27.5886652 47.1658626, 27.5887039 47.1659397)",,
22905095,2,Strada George Enescu,tertiary,RO:urban,False,True,53.3,"LINESTRING (27.5881285 47.1642582, 27.5881465 47.1641303, 27.5881768 47.164031, 27.5881867 47.1640081, 27.5883115 47.1638189, 27.5883225 47.1638023)",,
23198386,,Strada Vovideniei,residential,RO:urban,False,True,157.185,"LINESTRING (27.5881285 47.1642582, 27.5877959 47.1643448, 27.5876865 47.1643792, 27.5876001 47.1644278, 27.587458 47.1645609, 27.587128 47.1649804, 27.5868359 47.1652962)",,
22969213,2,Strada Sfântul Petru Movilă,tertiary,RO:urban,False,False,196.66699999999997,"LINESTRING (27.5779658 47.1618063, 27.5780861 47.1617229, 27.5783344 47.1615519, 27.5788315 47.1612411, 27.579555 47.1607689, 27.579842 47.1605816)",,
22969213,2,Strada Sfântul Petru Movilă,tertiary,RO:urban,False,True,42.400999999999996,"LINESTRING (27.5779658 47.1618063, 27.5778589 47.161899, 27.5778237 47.1619554, 27.5778086 47.1620061, 27.5777842 47.1621557)",,
22974082,,Strada Iordachi Lozonschi,residential,RO:urban,True,False,120.485,"LINESTRING (27.5779658 47.1618063, 27.5786045 47.1622829, 27.5789776 47.1626409)",,
