osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,bridge
864651623,False,2,DN15,primary,50,True,18.076,"LINESTRING (24.0936488 46.4819751, 24.0934913 46.481854)",,,
"[693271883, 79834295]",False,2,DN15,primary,50,False,130.73399999999998,"LINESTRING (24.0936488 46.4819751, 24.093719 46.4820523, 24.093799 46.4821589, 24.0939122 46.4823323, 24.0939735 46.4824843, 24.0939955 46.4826393, 24.093987 46.4831003)",,,
864651621,False,2,DN15,primary,50,False,29.041,"LINESTRING (24.0910542 46.4812283, 24.0914143 46.4813103)",,,
199776313,False,,,residential,RO:urban,False,75.711,"LINESTRING (24.0910542 46.4812283, 24.0905337 46.4812604, 24.0900677 46.4812703)",Strada Turzii,,
693294101,False,2,DN15,primary,50,True,18.203,"LINESTRING (24.0986584 46.4875279, 24.0984273 46.4875664)",,,
"[693294100, 207716677]",False,2,DN15,primary,50,False,178.399,"LINESTRING (24.0986584 46.4875279, 24.0988437 46.4874829, 24.0992566 46.4873533, 24.0996539 46.4872344, 24.1000952 46.4870842, 24.1006405 46.4867945, 24.1006903 46.486765)",,,
693294104,False,2,DJ151,secondary,RO:urban,False,18.858,"LINESTRING (24.0986584 46.4875279, 24.0986624 46.4875826, 24.098652 46.4876972)",,,
84435520,False,2,DJ107G,secondary,RO:urban,True,214.439,"LINESTRING (24.0953719 46.4849828, 24.0957002 46.4830676)",Strada Vânătorilor,,
693293325,False,2,DN15,primary,50,False,40.063,"LINESTRING (24.0953719 46.4849828, 24.0957105 46.4852575)",,,
"[693293324, 220859038]",False,2,DN15,primary,50,True,61.945,"LINESTRING (24.0953719 46.4849828, 24.0951137 46.4847764, 24.0948399 46.4845631)",,,
199773278,False,,,residential,RO:urban,True,66.225,"LINESTRING (24.0937643 46.4860876, 24.0936893 46.4860114, 24.0935982 46.4858997, 24.0935002 46.4855857, 24.0934912 46.4855318)",Strada Primăverii,,
"[199772264, 831714472]",True,1,,residential,RO:urban,False,149.97199999999998,"LINESTRING (24.0981823 46.480983, 24.0983383 46.4812885, 24.0985483 46.4817036, 24.0985557 46.4817389, 24.0985074 46.4817724, 24.0982638 46.4818348, 24.0980627 46.4818893, 24.0978457 46.4819121, 24.0978116 46.4819134)","['Strada Mureșului', 'Strada Crângului']",,
199772265,False,2,,residential,RO:urban,False,123.503,"LINESTRING (24.0981823 46.480983, 24.0983601 46.4809004, 24.0986528 46.4807543, 24.0988915 46.4806582, 24.0991704 46.4805409, 24.0995553 46.4804033)",Strada Mureșului,,
199772265,False,2,,residential,RO:urban,True,166.819,"LINESTRING (24.0981823 46.480983, 24.0980252 46.4810454, 24.0978602 46.4811006, 24.0977113 46.4811348, 24.0974324 46.4811569, 24.0970515 46.4811957, 24.0968396 46.4812299, 24.0967041 46.4812761, 24.096486 46.4813757, 24.0963141 46.4814489, 24.0961785 46.4815054)",Strada Mureșului,,
