osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access,junction
24240800,False,2,Strada 22 Decembrie,primary,50,False,21.979,"LINESTRING (24.2863655 46.3337167, 24.2862214 46.3338875)",,,
269943252,False,2,Strada Liliacului,residential,50,True,88.321,"LINESTRING (24.2863655 46.3337167, 24.2853609 46.3333297)",,,
133072645,False,2,Strada Mioriței,residential,RO:urban,True,13.037,"LINESTRING (24.2812241 46.327636, 24.2811414 46.3277384)",,,
"[133072645, 269954550]",False,2,Strada Mioriței,residential,"['50', 'RO:urban']",False,34.091,"LINESTRING (24.2812241 46.327636, 24.2813111 46.3275429, 24.2813804 46.3274716, 24.2814829 46.3273875)",,,
302992691,True,1,Strada Șoimilor,residential,RO:urban,False,64.49,"LINESTRING (24.2812241 46.327636, 24.2812908 46.3276385, 24.2813591 46.327642, 24.2814365 46.3276512, 24.2814951 46.3276624, 24.2816149 46.3276912, 24.2816863 46.3277154, 24.2817525 46.3277461, 24.2818248 46.3277821, 24.2818855 46.3278197, 24.2819506 46.3278796)",,,
270281851,True,1,Strada Șoimilor,residential,RO:urban,False,64.367,"LINESTRING (24.2819506 46.3278796, 24.2818292 46.3278634, 24.2816616 46.3278175, 24.2815707 46.3277956, 24.2814647 46.3277748, 24.2813688 46.3277597, 24.2812452 46.3277469, 24.2811414 46.3277384)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,False,106.076,"LINESTRING (24.2819506 46.3278796, 24.2824428 46.3280606, 24.2825275 46.3280947, 24.2831543 46.3283474)",,,
479933167,False,2,Strada Republicii,secondary,50,True,47.787,"LINESTRING (24.2861552 46.3320016, 24.2865726 46.3323204)",DJ107,,
479933167,False,2,Strada Republicii,secondary,50,False,148.00099999999998,"LINESTRING (24.2861552 46.3320016, 24.2859833 46.3318771, 24.2857483 46.3317305, 24.2854974 46.3315642, 24.2852349 46.3314011, 24.2850253 46.3312847, 24.2848998 46.3312132, 24.2847188 46.3311161)",DJ107,,
269943260,False,2,Strada Octavian Goga,residential,50,True,55.98,"LINESTRING (24.2820936 46.3320944, 24.2824114 46.3325475)",,,
269943252,False,2,Strada Liliacului,residential,50,False,304.745,"LINESTRING (24.2820936 46.3320944, 24.2823865 46.3319395, 24.2824531 46.3319488, 24.2832894 46.3324015, 24.284428 46.3328988, 24.2853609 46.3333297)",,,
269954547,False,2,Strada Eternității,residential,50,False,194.85000000000002,"LINESTRING (24.2820936 46.3320944, 24.2817082 46.3316053, 24.2815707 46.3314372, 24.2810871 46.3311655, 24.2806127 46.3308736, 24.2805014 46.3307648)",,,
270281852,False,1,Strada Maior Gheorghe Mănoiu,residential,50,True,145.774,"LINESTRING (24.2865726 46.3323204, 24.2853609 46.3333297)",,,
479933167,False,2,Strada Republicii,secondary,50,False,47.787,"LINESTRING (24.2865726 46.3323204, 24.2861552 46.3320016)",DJ107,,
269943252,False,2,Strada Liliacului,residential,50,False,88.321,"LINESTRING (24.2853609 46.3333297, 24.2863655 46.3337167)",,,
270281852,False,1,Strada Maior Gheorghe Mănoiu,residential,50,False,145.774,"LINESTRING (24.2853609 46.3333297, 24.2865726 46.3323204)",,,
269943252,False,2,Strada Liliacului,residential,50,True,304.745,"LINESTRING (24.2853609 46.3333297, 24.284428 46.3328988, 24.2832894 46.3324015, 24.2824531 46.3319488, 24.2823865 46.3319395, 24.2820936 46.3320944)",,,
269954554,False,,Strada Plopilor,residential,50,False,107.41600000000001,"LINESTRING (24.2848247 46.325057, 24.2844434 46.3257451, 24.2843153 46.3259566)",,,
269954567,False,2,Strada Stadionului,residential,50,True,59.251,"LINESTRING (24.2856707 46.3251862, 24.28533 46.3256643)",,,
269954567,False,2,Strada Stadionului,residential,50,False,59.251,"LINESTRING (24.28533 46.3256643, 24.2856707 46.3251862)",,,
269954587,False,,,residential,50,True,109.318,"LINESTRING (24.28533 46.3256643, 24.2865696 46.3261478)",,,
269954567,False,2,Strada Stadionului,residential,50,True,92.123,"LINESTRING (24.28533 46.3256643, 24.2848833 46.3261442, 24.2848263 46.3262196, 24.2848004 46.326296, 24.2847884 46.3263901)",,,
269954550,False,2,Strada Mioriței,residential,50,True,75.633,"LINESTRING (24.2796408 46.3257507, 24.2805334 46.3260383)",,,
302992690,False,2,Strada Mihai Eminescu,residential,50,True,96.271,"LINESTRING (24.2796408 46.3257507, 24.2803463 46.325035)",,,
302992690,False,2,Strada Mihai Eminescu,residential,50,False,157.846,"LINESTRING (24.2796408 46.3257507, 24.279533 46.3259072, 24.2794896 46.3259964, 24.2792865 46.3264917, 24.2790522 46.3271082)",,,
269954554,False,,Strada Plopilor,residential,50,False,27.378,"LINESTRING (24.2843153 46.3259566, 24.2841654 46.32618)",,,
269965737,False,,Strada Plopilor,residential,50,True,96.935,"LINESTRING (24.2843153 46.3259566, 24.2831709 46.3255886)",,,
269954554,False,,Strada Plopilor,residential,50,True,107.41600000000001,"LINESTRING (24.2843153 46.3259566, 24.2844434 46.3257451, 24.2848247 46.325057)",,,
269954550,False,2,Strada Mioriței,residential,50,False,75.633,"LINESTRING (24.2805334 46.3260383, 24.2796408 46.3257507)",,,
269954550,False,2,Strada Mioriței,residential,50,True,79.82499999999999,"LINESTRING (24.2805334 46.3260383, 24.2810467 46.3262136, 24.2812442 46.3262934, 24.2813376 46.3263419, 24.281431 46.3263953)",,,
302992705,False,1,,residential,50,True,115.374,"LINESTRING (24.2805334 46.3260383, 24.2802066 46.3266404, 24.2800457 46.3268626, 24.2799392 46.3269889)",,,
269954587,False,,,residential,50,False,109.318,"LINESTRING (24.2865696 46.3261478, 24.28533 46.3256643)",,,
269954550,False,2,Strada Mioriței,residential,50,False,79.82499999999999,"LINESTRING (24.281431 46.3263953, 24.2813376 46.3263419, 24.2812442 46.3262934, 24.2810467 46.3262136, 24.2805334 46.3260383)",,,
269954550,False,2,Strada Mioriței,residential,50,True,115.897,"LINESTRING (24.281431 46.3263953, 24.2815055 46.3264816, 24.2815617 46.3266061, 24.2816413 46.3268475, 24.2816573 46.327033, 24.2816424 46.3271218, 24.2816098 46.3272032, 24.2815552 46.3272892, 24.2814829 46.3273875)",,,
1236810832,False,1,,living_street,,True,49.415,"LINESTRING (24.281431 46.3263953, 24.2815206 46.3263144, 24.2816096 46.3262432, 24.2816915 46.326194, 24.281784 46.3261694, 24.2819335 46.3261498)",,destination,
303000537,False,2,Strada Avram Iancu,secondary,50,True,174.182,"LINESTRING (24.2743496 46.3266376, 24.2763529 46.3273725)",DJ107,,
269954593,False,1,,residential,50,True,86.854,"LINESTRING (24.2795417 46.3267096, 24.2791763 46.3271889, 24.2790008 46.3273954)",,,
303000537,False,2,Strada Avram Iancu,secondary,50,False,174.182,"LINESTRING (24.2763529 46.3273725, 24.2743496 46.3266376)",DJ107,,
303000537,False,2,Strada Avram Iancu,secondary,50,True,157.171,"LINESTRING (24.2763529 46.3273725, 24.2781642 46.3280309)",DJ107,,
269954593,False,1,,residential,50,False,86.854,"LINESTRING (24.2790008 46.3273954, 24.2791763 46.3271889, 24.2795417 46.3267096)",,,
302992690,False,2,Strada Mihai Eminescu,residential,50,False,92.10199999999999,"LINESTRING (24.2790008 46.3273954, 24.278959 46.3275019, 24.2786162 46.3281797)",,,
302992690,False,2,Strada Mihai Eminescu,residential,50,True,32.179,"LINESTRING (24.2790008 46.3273954, 24.2790397 46.3271856, 24.2790522 46.3271082)",,,
302992702,False,2,Strada Mărțișor,residential,50,True,140.965,"LINESTRING (24.2853837 46.3278047, 24.2845069 46.3289185)",,,
303000537,False,2,Strada Avram Iancu,secondary,50,False,157.171,"LINESTRING (24.2781642 46.3280309, 24.2763529 46.3273725)",DJ107,,
303000537,False,2,Strada Avram Iancu,secondary,50,True,38.448,"LINESTRING (24.2781642 46.3280309, 24.2786162 46.3281797)",DJ107,,
270282626,False,2,Strada Păcii,residential,50,True,89.50399999999999,"LINESTRING (24.2781642 46.3280309, 24.2779074 46.3283559, 24.2776059 46.3287375)",,,
303000537,False,2,Strada Avram Iancu,secondary,50,False,38.448,"LINESTRING (24.2786162 46.3281797, 24.2781642 46.3280309)",DJ107,,
302992690,False,2,Strada Mihai Eminescu,residential,50,True,92.10199999999999,"LINESTRING (24.2786162 46.3281797, 24.278959 46.3275019, 24.2790008 46.3273954)",,,
303000537,False,2,Strada Avram Iancu,secondary,50,True,115.843,"LINESTRING (24.2786162 46.3281797, 24.2791346 46.3283446, 24.2795905 46.3284873, 24.2798775 46.3285836, 24.2799768 46.328628)",DJ107,,
269954567,False,2,Strada Stadionului,residential,50,False,251.613,"LINESTRING (24.2831543 46.3283474, 24.2834979 46.3279653, 24.2836668 46.3277739, 24.2847608 46.3264683, 24.2847884 46.3263901)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,False,85.96000000000001,"LINESTRING (24.2831543 46.3283474, 24.2838448 46.3286376, 24.2841085 46.3287517)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,True,106.076,"LINESTRING (24.2831543 46.3283474, 24.2825275 46.3280947, 24.2824428 46.3280606, 24.2819506 46.3278796)",,,
269954566,True,1,Strada Locotenent Vasile Milea,residential,50,False,184.728,"LINESTRING (24.2841085 46.3287517, 24.282899 46.3301878)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,False,35.774,"LINESTRING (24.2841085 46.3287517, 24.2845069 46.3289185)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,True,85.96000000000001,"LINESTRING (24.2841085 46.3287517, 24.2838448 46.3286376, 24.2831543 46.3283474)",,,
269954569,False,2,Strada Păcii,residential,50,True,108.28,"LINESTRING (24.2776059 46.3287375, 24.2786877 46.3293622)",,,
270282626,False,2,Strada Păcii,residential,50,False,89.50399999999999,"LINESTRING (24.2776059 46.3287375, 24.2779074 46.3283559, 24.2781642 46.3280309)",,,
302992702,False,2,Strada Mărțișor,residential,50,False,140.965,"LINESTRING (24.2845069 46.3289185, 24.2853837 46.3278047)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,True,35.774,"LINESTRING (24.2845069 46.3289185, 24.2841085 46.3287517)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,False,60.22,"LINESTRING (24.2845069 46.3289185, 24.2846385 46.328975, 24.2851731 46.3292043)",,,
269954575,False,2,Strada Nicolae Bălcescu,residential,50,True,34.215,"LINESTRING (24.2851731 46.3292043, 24.2854459 46.328961)",,,
302992696,True,2,Piața Trandafirilor,residential,50,False,71.193,"LINESTRING (24.2851731 46.3292043, 24.2846112 46.3297136)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,False,107.97099999999999,"LINESTRING (24.2851731 46.3292043, 24.286277 46.3296479, 24.2863878 46.3296935)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,True,60.22,"LINESTRING (24.2851731 46.3292043, 24.2846385 46.328975, 24.2845069 46.3289185)",,,
269954569,False,2,Strada Păcii,residential,50,False,108.28,"LINESTRING (24.2786877 46.3293622, 24.2776059 46.3287375)",,,
269954577,False,1,Strada Turnișor,residential,50,False,176.36700000000002,"LINESTRING (24.2767023 46.3294515, 24.2772317 46.3298106, 24.2777601 46.3302134, 24.2782837 46.3306012)",,,
479933167,False,2,Strada Republicii,secondary,50,True,98.4,"LINESTRING (24.2818714 46.329659, 24.282899 46.3301878)",DJ107,,
1016988946,True,2,Strada Stadionului,residential,50,False,77.586,"LINESTRING (24.2818714 46.329659, 24.2824368 46.3290807)",,,
479933167,False,2,Strada Republicii,secondary,50,False,25.929000000000002,"LINESTRING (24.2818714 46.329659, 24.2817122 46.3295781, 24.2815995 46.3295207)",DJ107,,
269954562,True,1,Strada 1 Mai,residential,50,False,203.579,"LINESTRING (24.2863878 46.3296935, 24.2847188 46.3311161)",,,
302992714,False,2,Strada Șoimilor,residential,RO:urban,True,107.97099999999999,"LINESTRING (24.2863878 46.3296935, 24.286277 46.3296479, 24.2851731 46.3292043)",,,
479933167,False,2,Strada Republicii,secondary,50,False,98.4,"LINESTRING (24.282899 46.3301878, 24.2818714 46.329659)",DJ107,,
479933167,False,2,Strada Republicii,secondary,50,True,45.852,"LINESTRING (24.282899 46.3301878, 24.2833786 46.3304335)",DJ107,,
269954576,True,1,Piața Trandafirilor,residential,50,False,121.874,"LINESTRING (24.2833786 46.3304335, 24.2841093 46.3294605)",,,
479933167,False,2,Strada Republicii,secondary,50,False,45.852,"LINESTRING (24.2833786 46.3304335, 24.282899 46.3301878)",DJ107,,
479933167,False,2,Strada Republicii,secondary,50,True,27.377000000000002,"LINESTRING (24.2833786 46.3304335, 24.2835485 46.3305207, 24.2836658 46.3305794)",DJ107,,
479933167,False,2,Strada Republicii,secondary,50,True,100.489,"LINESTRING (24.2836658 46.3305794, 24.2847188 46.3311161)",DJ107,,
479933167,False,2,Strada Republicii,secondary,50,False,27.377000000000002,"LINESTRING (24.2836658 46.3305794, 24.2835485 46.3305207, 24.2833786 46.3304335)",DJ107,,
