osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref,access,bridge,tunnel
"[727846135, 974600751]",False,,unclassified,True,461.2349999999999,"LINESTRING (127.0479835 37.7832535, 127.0479411 37.783329, 127.0481762 37.7835503, 127.0482633 37.7836404, 127.0487084 37.7839451, 127.0489862 37.7841445, 127.0491563 37.7843238, 127.0491847 37.7843619, 127.0493605 37.7846442, 127.0497007 37.7852357, 127.0499332 37.7857085, 127.0499814 37.7858519, 127.0500324 37.7860222, 127.0500494 37.7861432, 127.0500721 37.7863538, 127.0500608 37.7865442, 127.0500154 37.7867369, 127.0499917 37.7868534)",,,,,,
587476589,False,,unclassified,True,65.405,"LINESTRING (127.0468415 37.7827853, 127.0466516 37.7828583, 127.0464192 37.7829871, 127.0463012 37.7830208, 127.0461868 37.7830581)",,,,,,
"[587476592, 587476593, 587476594]",False,,unclassified,False,144.995,"LINESTRING (127.0468415 37.7827853, 127.0465583 37.7829647, 127.0463449 37.783064, 127.0459478 37.7831883, 127.0459318 37.7831933, 127.0456564 37.7832613, 127.0453557 37.7833081)",,,,,,
"[694661251, 587476591]",False,,unclassified,"[False, True]",464.0259999999999,"LINESTRING (127.0453557 37.7833081, 127.0452093 37.7833513, 127.0448206 37.7834324, 127.0439974 37.7836121, 127.0439748 37.783617, 127.0434262 37.7837485, 127.0433693 37.7837603, 127.0426688 37.7839051, 127.0423574 37.7839862, 127.0422167 37.7840075, 127.0420601 37.7840058, 127.0418566 37.7839678, 127.0416884 37.7839135, 127.041577 37.7838517, 127.0414478 37.7837373, 127.0412629 37.783499, 127.0411434 37.7833373, 127.0410658 37.7832156, 127.0409806 37.7830967, 127.0408684 37.7829624)",,,,,,
587476591,False,,unclassified,True,67.447,"LINESTRING (127.0453557 37.7833081, 127.0460019 37.7830981, 127.0460691 37.7830865)",,,,,,
"[587476592, 587476593, 587476594]",False,,unclassified,True,144.995,"LINESTRING (127.0453557 37.7833081, 127.0456564 37.7832613, 127.0459318 37.7831933, 127.0459478 37.7831883, 127.0463449 37.783064, 127.0465583 37.7829647, 127.0468415 37.7827853)",,,,,,
1180005987,False,,tertiary,True,12.066,"LINESTRING (127.0405353 37.7828847, 127.0405233 37.7827766)",새양주로110번길,,,no,,
694661251,False,,unclassified,False,31.283,"LINESTRING (127.0405353 37.7828847, 127.0408497 37.7829401, 127.0408684 37.7829624)",,,,,,
"[487817664, 1180005988]",False,,tertiary,False,37.065999999999995,"LINESTRING (127.0405353 37.7828847, 127.0405388 37.7829255, 127.0405593 37.7832175)",새양주로110번길,,,no,yes,
694661252,False,,unclassified,True,431.38800000000003,"LINESTRING (127.0462207 37.7833867, 127.0461266 37.7834054, 127.0460992 37.7834131, 127.0459235 37.7834472, 127.0456771 37.7835252, 127.0454645 37.783586, 127.0452087 37.7836567, 127.0448205 37.7837541, 127.0441427 37.7839172, 127.0435789 37.7840901, 127.0435379 37.7841034, 127.0432399 37.7841997, 127.0430335 37.7842532, 127.0420907 37.7843506, 127.0417302 37.7843774, 127.0415471 37.7843518, 127.0415177 37.7843349)",,,,,,
"[1079181892, 1079181893, 1079181894]",True,3,secondary,False,35.944,"LINESTRING (127.0462207 37.7833867, 127.0462156 37.7833744, 127.0460829 37.7831137, 127.0460691 37.7830865)",평화로,60,,,yes,
"[694661251, 587476591]",False,,unclassified,"[False, True]",464.02600000000007,"LINESTRING (127.0408684 37.7829624, 127.0409806 37.7830967, 127.0410658 37.7832156, 127.0411434 37.7833373, 127.0412629 37.783499, 127.0414478 37.7837373, 127.041577 37.7838517, 127.0416884 37.7839135, 127.0418566 37.7839678, 127.0420601 37.7840058, 127.0422167 37.7840075, 127.0423574 37.7839862, 127.0426688 37.7839051, 127.0433693 37.7837603, 127.0434262 37.7837485, 127.0439748 37.783617, 127.0439974 37.7836121, 127.0448206 37.7834324, 127.0452093 37.7833513, 127.0453557 37.7833081)",,,,,,
694661251,False,,unclassified,True,31.283,"LINESTRING (127.0408684 37.7829624, 127.0408497 37.7829401, 127.0405353 37.7828847)",,,,,,
587476591,False,,unclassified,False,10.815,"LINESTRING (127.0461868 37.7830581, 127.0460691 37.7830865)",,,,,,
587476589,False,,unclassified,False,65.405,"LINESTRING (127.0461868 37.7830581, 127.0463012 37.7830208, 127.0464192 37.7829871, 127.0466516 37.7828583, 127.0468415 37.7827853)",,,,,,
"[611805752, 611805753, 757832855]",True,3,secondary,False,35.632,"LINESTRING (127.0461868 37.7830581, 127.0462057 37.78309, 127.0462767 37.783229, 127.046333 37.7833392, 127.0463404 37.7833546)",평화로,60,,,yes,
757832857,True,2,secondary,False,457.64099999999996,"LINESTRING (127.0457653 37.7841538, 127.0455069 37.7841835, 127.0452749 37.7841998, 127.044727 37.7842692, 127.0445311 37.784284, 127.0442311 37.784297, 127.0440066 37.7843146, 127.0431381 37.7843958, 127.0426915 37.7844513, 127.0420819 37.7845044, 127.0417886 37.7845174, 127.0416491 37.7845248, 127.0414827 37.7845259, 127.0413286 37.7845159, 127.041091 37.7844971, 127.0408428 37.7844671, 127.0407276 37.7844507, 127.0405952 37.7844328)",부흥로,60,98;360,,,
694687246,True,1,secondary_link,False,135.378,"LINESTRING (127.0473686 37.7836493, 127.0472206 37.7838271, 127.0471662 37.783881, 127.0471046 37.7839114, 127.0470399 37.7839577, 127.0469472 37.7840292, 127.0468763 37.7841201, 127.0468604 37.7841559, 127.0468525 37.784233, 127.0468203 37.7843666, 127.046886 37.7847116)",,,,,,
757832857,True,2,secondary,False,79.409,"LINESTRING (127.0473686 37.7836493, 127.0468703 37.7840021, 127.0468067 37.7840313, 127.046763 37.7840513, 127.0466557 37.7840723)",부흥로,60,98;360,,,
"[634990770, 933062398]",False,2,living_street,True,120.219,"LINESTRING (127.0514509 37.7875578, 127.0512944 37.7875729, 127.0512132 37.7875263, 127.0510919 37.7874571, 127.0510517 37.7874341, 127.0512102 37.7873909, 127.0511856 37.7873187, 127.0511264 37.7870916, 127.0510872 37.7869412, 127.051087 37.7868141)",평화로1064번길,,,,,
694661252,False,,unclassified,False,431.38800000000003,"LINESTRING (127.0415177 37.7843349, 127.0415471 37.7843518, 127.0417302 37.7843774, 127.0420907 37.7843506, 127.0430335 37.7842532, 127.0432399 37.7841997, 127.0435379 37.7841034, 127.0435789 37.7840901, 127.0441427 37.7839172, 127.0448205 37.7837541, 127.0452087 37.7836567, 127.0454645 37.783586, 127.0456771 37.7835252, 127.0459235 37.7834472, 127.0460992 37.7834131, 127.0461266 37.7834054, 127.0462207 37.7833867)",,,,,,
694661252,False,,unclassified,True,160.517,"LINESTRING (127.0415177 37.7843349, 127.0414726 37.784309, 127.0413819 37.7842319, 127.0412496 37.7840852, 127.0411434 37.7838461, 127.040991 37.7835007, 127.0408853 37.7832967, 127.0408202 37.7832582, 127.0405593 37.7832175)",,,,,,
772346326,False,,unclassified,True,15.803,"LINESTRING (127.0415177 37.7843349, 127.0414494 37.7843914, 127.0413904 37.7844352)",,,,,,
694687245,True,1,secondary_link,False,119.846,"LINESTRING (127.0455421 37.7840837, 127.045751 37.7840133, 127.0460668 37.7839734, 127.0461768 37.7839258, 127.0462551 37.7838657, 127.0462668 37.7838223, 127.0462789 37.7837313, 127.0462692 37.7836844, 127.0462403 37.7835085, 127.0462302 37.7834094)",,,,,,
1078980480,True,2,secondary,False,86.054,"LINESTRING (127.0455421 37.7840837, 127.0457696 37.7840654, 127.0461498 37.7840419, 127.0463784 37.7840119, 127.0464533 37.7840027, 127.0465145 37.7839968)",부흥로,60,98;360,,,
"[757832856, 753660873]",True,3,secondary,False,12.178999999999998,"LINESTRING (127.0466205 37.7839668, 127.0466442 37.784019, 127.0466557 37.7840723)",평화로,60,,,,
1078980480,True,2,secondary,False,58.297999999999995,"LINESTRING (127.0466205 37.7839668, 127.0467733 37.7839416, 127.0468166 37.7839292, 127.047072 37.78378, 127.0471819 37.7837069)",부흥로,60,98;360,,,
757832857,True,2,secondary,False,9.692,"LINESTRING (127.0466557 37.7840723, 127.0465462 37.7840827)",부흥로,60,98;360,,,
753660873,True,3,secondary,False,73.977,"LINESTRING (127.0466557 37.7840723, 127.0466717 37.7841456, 127.0467641 37.7844095, 127.046886 37.7847116)",평화로,,,,,
"[1078980480, 1078980482, 1078980483]",True,"['2', '4']",secondary,False,250.535,"LINESTRING (127.0471819 37.7837069, 127.0473898 37.7835685, 127.0478141 37.7832906, 127.047941 37.7831965, 127.0483061 37.7829198, 127.0487117 37.7826298, 127.0489519 37.7824438, 127.0490724 37.7822929, 127.0491074 37.7822347, 127.0491752 37.7821223)",부흥로,60,98;360,,yes,
455956874,False,,residential,False,8.44,"LINESTRING (127.0491752 37.7821223, 127.0492143 37.7821298, 127.0492653 37.7821477)",,,,,,
1078980483,True,4,secondary,False,163.1,"LINESTRING (127.0491752 37.7821223, 127.0492225 37.7820414, 127.0492597 37.7819519, 127.0493295 37.7816687, 127.0493541 37.7815686, 127.0494463 37.7810615, 127.0494926 37.7806826)",부흥로,60,98;360,,,
66662126,True,4,secondary,False,168.32000000000002,"LINESTRING (127.0492653 37.7821477, 127.0492277 37.7822169, 127.0491756 37.7822764, 127.0490857 37.7823816, 127.0489686 37.7825354, 127.0487925 37.7826738, 127.0485523 37.7828601, 127.0482243 37.783087, 127.0479835 37.7832535)",부흥로,,98;360,,,
455956874,False,,residential,False,347.596,"LINESTRING (127.0492653 37.7821477, 127.0493327 37.7821709, 127.049399 37.7821915, 127.0494321 37.7822018, 127.0495268 37.7822651, 127.0496143 37.7823236, 127.049703 37.7824343, 127.0498151 37.7826742, 127.0498764 37.7827304, 127.0499318 37.7827812, 127.0500159 37.7829695, 127.0500766 37.7831577, 127.0500987 37.7833907, 127.0501291 37.7837629, 127.050109 37.7840209, 127.0501783 37.7841506, 127.0503139 37.7842373, 127.0506048 37.7842563, 127.0509005 37.784273, 127.0512108 37.7843713)",,,,,,
455956874,False,,residential,True,8.44,"LINESTRING (127.0492653 37.7821477, 127.0492143 37.7821298, 127.0491752 37.7821223)",,,,,,
772346326,False,,unclassified,False,15.803,"LINESTRING (127.0413904 37.7844352, 127.0414494 37.7843914, 127.0415177 37.7843349)",,,,,,
1078980480,True,2,secondary,False,367.70599999999996,"LINESTRING (127.0413904 37.7844352, 127.0416015 37.7844589, 127.0420589 37.7844392, 127.0424421 37.7843941, 127.0431004 37.7843256, 127.0435912 37.7842643, 127.0443654 37.7841806, 127.0445191 37.784167, 127.0452491 37.7841027, 127.0455421 37.7840837)",부흥로,60,98;360,,,
487817663,False,,tertiary,True,11.245,"LINESTRING (127.0405952 37.7844328, 127.0406032 37.7843771, 127.0406065 37.7843321)",새양주로110번길,,,no,,
487817663,False,,tertiary,False,11.245,"LINESTRING (127.0406065 37.7843321, 127.0406032 37.7843771, 127.0405952 37.7844328)",새양주로110번길,,,no,,
487817663,False,,tertiary,True,124.22800000000001,"LINESTRING (127.0406065 37.7843321, 127.0406224 37.7842451, 127.0406178 37.7838463, 127.0405593 37.7832175)",새양주로110번길,,,no,,
1078980480,True,2,secondary,False,69.848,"LINESTRING (127.0406065 37.7843321, 127.04075 37.7843552, 127.0408793 37.7843725, 127.0413904 37.7844352)",부흥로,60,98;360,,,
694687244,True,1,secondary_link,False,113.19799999999998,"LINESTRING (127.0467212 37.7846191, 127.046571 37.7843824, 127.0465011 37.7842521, 127.0464149 37.784207, 127.0463187 37.7841567, 127.0461498 37.7841397, 127.0460254 37.7841436, 127.0459461 37.7841488, 127.0457653 37.7841538)",,,,,,
1079181892,True,3,secondary,False,61.621,"LINESTRING (127.0467212 37.7846191, 127.0465883 37.7841866, 127.0465766 37.7841577, 127.0465462 37.7840827)",평화로,60,,,,
1079181892,True,3,secondary,False,9.95,"LINESTRING (127.0465462 37.7840827, 127.0465145 37.7839968)",평화로,60,,,,
757832857,True,2,secondary,False,69.15299999999999,"LINESTRING (127.0465462 37.7840827, 127.0464583 37.7840903, 127.0464049 37.7840933, 127.0462442 37.7841024, 127.0460776 37.7841117, 127.0457653 37.7841538)",부흥로,60,98;360,,,
1078980480,True,2,secondary,False,9.895,"LINESTRING (127.0465145 37.7839968, 127.0466205 37.7839668)",부흥로,60,98;360,,,
1079181892,True,3,secondary,False,70.012,"LINESTRING (127.0465145 37.7839968, 127.0464879 37.7839367, 127.0464649 37.7838823, 127.0463817 37.7836805, 127.0462302 37.7834094)",평화로,60,,,,
1079181892,True,3,secondary,False,2.659,"LINESTRING (127.0462302 37.7834094, 127.0462207 37.7833867)",평화로,60,,,,
587476591,False,,unclassified,True,10.815,"LINESTRING (127.0460691 37.7830865, 127.0461868 37.7830581)",,,,,,
587476591,False,,unclassified,False,67.447,"LINESTRING (127.0460691 37.7830865, 127.0460019 37.7830981, 127.0453557 37.7833081)",,,,,,
"[692518667, 694661253]",False,,unclassified,False,602.4879999999999,"LINESTRING (127.0463404 37.7833546, 127.0464071 37.783334, 127.0464857 37.7833122, 127.0467486 37.7831744, 127.0470946 37.7829752, 127.0473387 37.7828692, 127.0473977 37.7828586, 127.0474164 37.7829582, 127.0474231 37.783208, 127.0474138 37.7834369, 127.047422 37.7834785, 127.04744 37.78357, 127.0475374 37.7836146, 127.0475577 37.7836239, 127.0483249 37.7841544, 127.0488292 37.784588, 127.0489366 37.784732, 127.0491303 37.7850717, 127.0491941 37.785206, 127.0494326 37.7863724, 127.0494702 37.7866342, 127.0494704 37.7867299)",부흥로,,,,,
757832855,True,3,secondary,False,25.479,"LINESTRING (127.0463404 37.7833546, 127.0463659 37.783429, 127.0463793 37.7834635, 127.0464222 37.7835744)",평화로,60,,,,
