osmid,name,highway,oneway,reversed,length,geometry,ref,junction,maxspeed,bridge
821337817,혜산로,residential,False,False,36.913,"LINESTRING (127.275 37.0116619, 127.274616 37.0117891)",,,,
"[528510025, 476625418]",,residential,False,True,192.69,"LINESTRING (127.275 37.0116619, 127.2750483 37.0116445, 127.2759129 37.0113342, 127.2759756 37.0113174, 127.2760224 37.0113289, 127.2764043 37.0118632, 127.2765577 37.0119171, 127.2766734 37.0119251)",,,,
820001878,혜산로,residential,False,True,163.06,"LINESTRING (127.275 37.0116619, 127.2747066 37.0104095, 127.2745903 37.0102411)",,,,
472229905,삼거리길,residential,False,True,165.45,"LINESTRING (127.2841079 37.0083848, 127.2838636 37.0081901, 127.2827737 37.0073462)",,,,
1011001027,,residential,False,True,124.509,"LINESTRING (127.2841079 37.0083848, 127.2840843 37.0084649, 127.284072 37.0085215, 127.2840685 37.0085893, 127.2840791 37.0086458, 127.284164 37.0089426, 127.284203 37.0090415, 127.2843162 37.0092478, 127.2843268 37.00931, 127.2843021 37.0093665, 127.2842631 37.0094117, 127.2842207 37.00944)",,,,
37404754,보개원삼로,secondary,True,False,120.667,"LINESTRING (127.2816701 37.0061031, 127.2819148 37.0064448, 127.2821152 37.0067795, 127.2822708 37.007075)",325,,,
508855680,,tertiary_link,True,False,169.685,"LINESTRING (127.2816701 37.0061031, 127.2819272 37.0063427, 127.2821226 37.0065999, 127.2823655 37.006879, 127.2825619 37.0070958, 127.2826302 37.0071765, 127.2827737 37.0073462)",,,,
472221303,남파로,residential,False,False,110.324,"LINESTRING (127.2795336 37.005648, 127.2787464 37.0064156)",,,,
1114896006,봉산로터리,secondary,True,False,4.01,"LINESTRING (127.2795336 37.005648, 127.2795031 37.0056214)",,roundabout,,
55967422,배티로,secondary,False,True,49.187,"LINESTRING (127.2774907 37.0043907, 127.2776694 37.003972)",325,,,
777200838,장기로,secondary,False,True,53.048,"LINESTRING (127.2774907 37.0043907, 127.2780368 37.0045841)",325,,,
472221301,장기로,residential,False,False,61.702999999999996,"LINESTRING (127.2774907 37.0043907, 127.2771115 37.0042491, 127.2768585 37.0041605)",,,,
472221303,남파로,residential,False,False,72.844,"LINESTRING (127.2774815 37.00757, 127.2774791 37.0082251)",,,,
472221303,남파로,residential,False,True,118.917,"LINESTRING (127.2774815 37.00757, 127.2783424 37.0067508)",,,,
820001868,중앙로451번길,residential,False,True,75.186,"LINESTRING (127.2774815 37.00757, 127.2773512 37.0073831, 127.2771876 37.0069397)",,,,
472221303,남파로,residential,False,True,114.19800000000001,"LINESTRING (127.2772372 37.0092171, 127.2773502 37.0090516, 127.277437 37.008817, 127.27748 37.00852, 127.2774791 37.0082251)",,,,
472234900,한주오거리,residential,True,False,14.22,"LINESTRING (127.2772372 37.0092171, 127.2772576 37.0092446, 127.2772681 37.0092755, 127.2772678 37.0093075, 127.2772569 37.0093382)",,roundabout,,
55967422,배티로,secondary,False,False,14.808,"LINESTRING (127.277723 37.0038459, 127.2776694 37.003972)",325,,,
85642833,강변로,residential,False,False,299.222,"LINESTRING (127.277723 37.0038459, 127.2793745 37.0043689, 127.2798327 37.0045233, 127.2800214 37.0046233, 127.2802742 37.0048303, 127.2804736 37.0049935, 127.2805495 37.0051598)",,,60,
85642833,강변로,residential,False,True,84.108,"LINESTRING (127.277723 37.0038459, 127.2775175 37.0037493, 127.2768882 37.003489)",,,60,
37404739,보개원삼로,secondary,False,False,23.874,"LINESTRING (127.2847582 37.0103927, 127.2848537 37.0105934)",325,,,
55967488,비봉로,tertiary,False,False,31.386,"LINESTRING (127.2847582 37.0103927, 127.2850819 37.0102793)",,,,
1114895996,보개원삼로,secondary,False,True,19.261,"LINESTRING (127.2847582 37.0103927, 127.2846766 37.0102322)",325,,,
37405448,낙원길,residential,False,False,43.489,"LINESTRING (127.2763961 37.0054313, 127.2768857 37.0054216)",,,,
37405448,낙원길,residential,False,True,75.915,"LINESTRING (127.2763961 37.0054313, 127.2755412 37.0054354)",,,,
85642803,중앙로452번길,living_street,False,False,69.598,"LINESTRING (127.2763961 37.0054313, 127.2765788 37.0052218, 127.2768657 37.0049305)",,,,
85642811,중앙로452번길,living_street,False,False,54.637,"LINESTRING (127.2768657 37.0049305, 127.2768857 37.0054216)",,,,
85642811,중앙로452번길,living_street,False,True,11.965,"LINESTRING (127.2768657 37.0049305, 127.2768645 37.0048229)",,,,
85642803,중앙로452번길,living_street,False,True,69.598,"LINESTRING (127.2768657 37.0049305, 127.2765788 37.0052218, 127.2763961 37.0054313)",,,,
472221302,시청길,residential,False,True,349.069,"LINESTRING (127.280141 37.0074352, 127.2801316 37.0073469, 127.2799662 37.0072598, 127.279033 37.0073492, 127.2787299 37.0071625, 127.2788445 37.006918, 127.2791805 37.0068026, 127.2794533 37.0067263, 127.2796684 37.0056882)",,,,
472221303,남파로,residential,False,True,72.844,"LINESTRING (127.2774791 37.0082251, 127.2774815 37.00757)",,,,
472221303,남파로,residential,False,False,114.19800000000001,"LINESTRING (127.2774791 37.0082251, 127.27748 37.00852, 127.277437 37.008817, 127.2773502 37.0090516, 127.2772372 37.0092171)",,,,
472234898,월덕천길,residential,False,True,168.89399999999998,"LINESTRING (127.2774791 37.0082251, 127.2776472 37.0082434, 127.2780948 37.0082908, 127.2782981 37.0083608, 127.2784515 37.0084865, 127.2785393 37.0086044, 127.2785953 37.0087704, 127.2785881 37.0089613, 127.2786187 37.0090289, 127.2786494 37.0091244)",,,,
85642830,중앙2길,living_street,False,False,64.546,"LINESTRING (127.2752161 37.0073402, 127.2759217 37.0072007)",,,,
85642830,중앙2길,living_street,False,True,78.736,"LINESTRING (127.2752161 37.0073402, 127.2743525 37.0075008)",,,,
820001871,중앙로433번길,living_street,False,False,100.345,"LINESTRING (127.2752161 37.0073402, 127.2749096 37.0064716)",,,,
528510024,중앙로433번길,living_street,False,True,52.699999999999996,"LINESTRING (127.2752161 37.0073402, 127.2753185 37.007702, 127.2753208 37.007805)",,,,
472221300,중앙로,secondary,False,False,38.423,"LINESTRING (127.2749096 37.0064716, 127.274486 37.0065421)",302,,,
472221300,중앙로,secondary,False,True,65.525,"LINESTRING (127.2749096 37.0064716, 127.2756241 37.0063243)",302,,,
820001871,중앙로433번길,living_street,False,True,100.345,"LINESTRING (127.2749096 37.0064716, 127.2752161 37.0073402)",,,,
85642809,중앙로434번길,living_street,False,False,115.12299999999999,"LINESTRING (127.2749096 37.0064716, 127.2747472 37.006027, 127.274712 37.0054555)",,,,
37405448,낙원길,residential,False,False,73.665,"LINESTRING (127.274712 37.0054555, 127.2755412 37.0054354)",,,,
85642809,중앙로434번길,living_street,False,True,115.12299999999999,"LINESTRING (127.274712 37.0054555, 127.2747472 37.006027, 127.2749096 37.0064716)",,,,
37405448,낙원길,residential,False,False,75.915,"LINESTRING (127.2755412 37.0054354, 127.2763961 37.0054313)",,,,
37405448,낙원길,residential,False,True,73.665,"LINESTRING (127.2755412 37.0054354, 127.274712 37.0054555)",,,,
820001870,중앙로440번길,living_street,False,True,106.627,"LINESTRING (127.2755412 37.0054354, 127.2754886 37.0044774)",,,,
820001870,중앙로440번길,living_street,False,False,99.158,"LINESTRING (127.2755412 37.0054354, 127.2755748 37.0059689, 127.2756241 37.0063243)",,,,
