osmid,highway,oneway,reversed,length,name,ref,geometry,tunnel
604433386,residential,False,False,43.247,,,"LINESTRING (126.7798773 37.7591362, 126.7801164 37.7587963)",
264896636,residential,False,False,31.16,,,"LINESTRING (126.7798773 37.7591362, 126.7800274 37.7591983, 126.7801291 37.7591681, 126.7801873 37.7591528, 126.7801987 37.759145)",
264896636,residential,False,False,25.183,,,"LINESTRING (126.7801987 37.759145, 126.7802556 37.7590669, 126.78034 37.758948)",
264896636,residential,False,True,31.160000000000004,,,"LINESTRING (126.7801987 37.759145, 126.7801873 37.7591528, 126.7801291 37.7591681, 126.7800274 37.7591983, 126.7798773 37.7591362)",
471478131,residential,False,False,93.421,,,"LINESTRING (126.7801987 37.759145, 126.780214 37.7592505, 126.7807106 37.7594627, 126.7807954 37.7594534, 126.7809319 37.7592617)",
264896630,residential,False,True,151.623,,,"LINESTRING (126.7803218 37.7596179, 126.7798331 37.7594005, 126.7796791 37.7596171, 126.7795144 37.7598491, 126.7795029 37.7598652, 126.7794976 37.7598727, 126.7792666 37.7602044)",
266078194,residential,False,True,29.642,문화로,,"LINESTRING (126.7759826 37.7601898, 126.7758448 37.7604331)",
604433384,residential,False,True,61.734,문화로,,"LINESTRING (126.7759826 37.7601898, 126.7762873 37.7596896)",
722639345,residential,False,False,126.476,금정14길,,"LINESTRING (126.7759826 37.7601898, 126.7747198 37.7596448)",
722639352,residential,False,False,88.433,금정14길,,"LINESTRING (126.7759826 37.7601898, 126.776872 37.7605614)",
606543326,tertiary,False,False,223.449,시청로,,"LINESTRING (126.7821414 37.7621856, 126.7824709 37.7629549, 126.7825005 37.7630181, 126.7825383 37.7630986, 126.7825444 37.7632277, 126.7825281 37.7633471, 126.7824995 37.7634698, 126.7824464 37.7635941, 126.7823055 37.763825, 126.7821115 37.7640622)",
"[606543325, 606543326, 31294599]",tertiary,False,True,255.828,시청로,,"LINESTRING (126.7821414 37.7621856, 126.7821135 37.7621204, 126.7819627 37.7617683, 126.7819482 37.7617345, 126.7818583 37.7615247, 126.7817705 37.7614004, 126.7816603 37.7612842, 126.7815337 37.7611776, 126.7813581 37.7610856, 126.78098 37.7609426, 126.7809188 37.7609195, 126.7803027 37.7606528, 126.7802336 37.7606229)",yes
837994566,residential,False,False,105.637,,,"LINESTRING (126.7821414 37.7621856, 126.7819115 37.7622344, 126.7818191 37.762254, 126.7816533 37.7623034, 126.7815563 37.7623852, 126.7814141 37.7625895, 126.7813015 37.7627695)",
31473674,tertiary,False,True,118.972,시청로,,"LINESTRING (126.7754833 37.7585417, 126.7766553 37.7590767)",
266080853,residential,False,True,41.815,금정로,,"LINESTRING (126.7754833 37.7585417, 126.775255 37.7588716)",
266127421,residential,False,True,68.844,금정로,,"LINESTRING (126.7754833 37.7585417, 126.775903 37.758019)",
266080853,residential,False,False,63.237,금정로,,"LINESTRING (126.7747198 37.7596448, 126.7750651 37.7591459)",
722639345,residential,False,True,126.476,금정14길,,"LINESTRING (126.7747198 37.7596448, 126.7759826 37.7601898)",
266078899,residential,False,False,55.781,아동로,,"LINESTRING (126.776123 37.7643731, 126.7755963 37.7640933)",
266127427,residential,False,True,104.407,,,"LINESTRING (126.7751495 37.7558414, 126.7763371 37.7558439)",
722639349,residential,False,True,67.823,,,"LINESTRING (126.7751495 37.7558414, 126.7751612 37.7564292, 126.7751768 37.7564475)",
266127424,residential,False,True,147.4,금정2길,,"LINESTRING (126.7763371 37.7558439, 126.7780137 37.7558538)",
266127427,residential,False,False,104.407,,,"LINESTRING (126.7763371 37.7558439, 126.7751495 37.7558414)",
722639356,residential,False,True,68.494,금정로,,"LINESTRING (126.7763371 37.7558439, 126.7763678 37.7564594)",
266127426,residential,False,False,125.447,금정로,,"LINESTRING (126.7763678 37.7564594, 126.7762452 37.7575834)",
722639356,residential,False,False,68.494,금정로,,"LINESTRING (126.7763678 37.7564594, 126.7763371 37.7558439)",
722639357,residential,False,True,73.349,금정3길,,"LINESTRING (126.7763678 37.7564594, 126.7755336 37.7564713)",
469418696,residential,False,False,99.25699999999999,금정4길,,"LINESTRING (126.7763678 37.7564594, 126.7766351 37.7564835, 126.7773903 37.7568088)",
722639348,residential,False,True,61.829,금정5길,,"LINESTRING (126.7755336 37.7564713, 126.7755254 37.7570273)",
722639357,residential,False,False,73.349,금정3길,,"LINESTRING (126.7755336 37.7564713, 126.7763678 37.7564594)",
"[266127429, 722639350]",residential,False,False,32.166,금정3길,,"LINESTRING (126.7755336 37.7564713, 126.775248 37.7564726, 126.7751842 37.7564561, 126.7751768 37.7564475)",
604796773,residential,False,False,58.664,,,"LINESTRING (126.7745099 37.7569789, 126.7744984 37.7564514)",
722639351,residential,False,False,89.437,,,"LINESTRING (126.7745099 37.7569789, 126.7755254 37.7570273)",
"[264563928, 604796773]",residential,False,True,50.168,,,"LINESTRING (126.7745099 37.7569789, 126.774518 37.7573502, 126.77452 37.75743)",
722639348,residential,False,False,61.829,금정5길,,"LINESTRING (126.7755254 37.7570273, 126.7755336 37.7564713)",
722639351,residential,False,True,89.437,,,"LINESTRING (126.7755254 37.7570273, 126.7745099 37.7569789)",
599120556,residential,False,True,95.619,금정5길,,"LINESTRING (126.7755254 37.7570273, 126.7755558 37.75718, 126.7755616 37.75724, 126.7755862 37.7572741, 126.7762452 37.7575834)",
266127421,residential,False,False,57.018,금정로,,"LINESTRING (126.7762452 37.7575834, 126.775903 37.758019)",
266127426,residential,False,True,125.447,금정로,,"LINESTRING (126.7762452 37.7575834, 126.7763678 37.7564594)",
604433383,residential,False,False,50.262,금정6길,,"LINESTRING (126.7762452 37.7575834, 126.7767433 37.7578053)",
599120556,residential,False,False,95.619,금정5길,,"LINESTRING (126.7762452 37.7575834, 126.7755862 37.7572741, 126.7755616 37.75724, 126.7755558 37.75718, 126.7755254 37.7570273)",
266080852,residential,False,True,125.398,문화로,,"LINESTRING (126.7773117 37.7580585, 126.7779513 37.7570505)",
604433383,residential,False,True,57.355,금정6길,,"LINESTRING (126.7773117 37.7580585, 126.7767433 37.7578053)",
604433384,residential,False,False,127.076,문화로,,"LINESTRING (126.7773117 37.7580585, 126.7766553 37.7590767)",
604433385,residential,False,False,55.22,금정6길,,"LINESTRING (126.7773117 37.7580585, 126.777863 37.7582965)",
31473674,tertiary,False,False,118.972,시청로,,"LINESTRING (126.7766553 37.7590767, 126.7754833 37.7585417)",
31473674,tertiary,False,True,115.42,시청로,,"LINESTRING (126.7766553 37.7590767, 126.7778083 37.7595732)",
604433384,residential,False,False,41.275,문화로,,"LINESTRING (126.7766553 37.7590767, 126.7764544 37.7594122)",
604433384,residential,False,True,127.076,문화로,,"LINESTRING (126.7766553 37.7590767, 126.7773117 37.7580585)",
266078194,residential,False,False,68.386,문화로,,"LINESTRING (126.7750768 37.7618961, 126.7751138 37.7617861, 126.7752663 37.7614283, 126.7753145 37.7613107)",
266078194,residential,False,True,68.866,문화로,,"LINESTRING (126.7750768 37.7618961, 126.7750503 37.7619883, 126.7749941 37.7621734, 126.7749104 37.7625012)",
266127421,residential,False,False,68.844,금정로,,"LINESTRING (126.775903 37.758019, 126.7754833 37.7585417)",
266127421,residential,False,True,57.018,금정로,,"LINESTRING (126.775903 37.758019, 126.7762452 37.7575834)",
267000398,residential,False,True,138.1,,,"LINESTRING (126.775903 37.758019, 126.77452 37.75743)",
268844423,residential,False,True,59.642,금정3길,,"LINESTRING (126.7744984 37.7564514, 126.7751768 37.7564475)",
604796773,residential,False,True,58.664,,,"LINESTRING (126.7744984 37.7564514, 126.7745099 37.7569789)",
268844423,residential,False,False,59.642,금정3길,,"LINESTRING (126.7751768 37.7564475, 126.7744984 37.7564514)",
"[266127429, 722639350]",residential,False,True,32.166,금정3길,,"LINESTRING (126.7751768 37.7564475, 126.7751842 37.7564561, 126.775248 37.7564726, 126.7755336 37.7564713)",
722639349,residential,False,False,67.823,,,"LINESTRING (126.7751768 37.7564475, 126.7751612 37.7564292, 126.7751495 37.7558414)",
452053559,residential,False,True,85.857,,,"LINESTRING (126.782668 37.7562448, 126.7822545 37.7555453)",
606942728,residential,False,False,63.309,,,"LINESTRING (126.782668 37.7562448, 126.7820102 37.7564765)",
606942728,residential,False,True,21.914,,,"LINESTRING (126.782668 37.7562448, 126.7828957 37.7561646)",
597951922,residential,False,False,166.92399999999998,,,"LINESTRING (126.782668 37.7562448, 126.7830283 37.7568609, 126.7833823 37.757442, 126.7834885 37.7575983)",
264896631,residential,False,True,96.649,,,"LINESTRING (126.7822545 37.7555453, 126.7812614 37.7559181)",
452053559,residential,False,False,85.857,,,"LINESTRING (126.7822545 37.7555453, 126.782668 37.7562448)",
266127424,residential,False,False,147.4,금정2길,,"LINESTRING (126.7780137 37.7558538, 126.7763371 37.7558439)",
266127424,residential,False,True,5.548,금정2길,,"LINESTRING (126.7780137 37.7558538, 126.7780768 37.7558542)",
469418695,residential,False,False,119.5,금정2길,,"LINESTRING (126.7780137 37.7558538, 126.7773903 37.7568088)",
604433383,residential,False,False,57.355,금정6길,,"LINESTRING (126.7767433 37.7578053, 126.7773117 37.7580585)",
604433383,residential,False,True,50.262,금정6길,,"LINESTRING (126.7767433 37.7578053, 126.7762452 37.7575834)",
722639346,residential,False,True,124.552,,,"LINESTRING (126.7767433 37.7578053, 126.7773903 37.7568088)",
469418697,residential,False,True,126.951,금정2길,,"LINESTRING (126.7797824 37.7567028, 126.7785611 37.7560936)",
524380684,secondary,False,False,18.563,중앙로,363,"LINESTRING (126.7797824 37.7567028, 126.77968 37.7568488)",
524380684,secondary,False,True,55.424,중앙로,363,"LINESTRING (126.7797824 37.7567028, 126.7800826 37.7562645)",
266080852,residential,False,False,125.398,문화로,,"LINESTRING (126.7779513 37.7570505, 126.7773117 37.7580585)",
266080852,residential,False,True,119.145,문화로,,"LINESTRING (126.7779513 37.7570505, 126.7785611 37.7560936)",
469417500,residential,False,True,58.735,금정4길,,"LINESTRING (126.7779513 37.7570505, 126.7785424 37.7572967)",
469418696,residential,False,True,56.166,금정4길,,"LINESTRING (126.7779513 37.7570505, 126.7773903 37.7568088)",
604433385,residential,False,False,64.448,금정6길,,"LINESTRING (126.777863 37.7582965, 126.7785084 37.7585714)",
604433385,residential,False,True,55.22,금정6길,,"LINESTRING (126.777863 37.7582965, 126.7773117 37.7580585)",
"[722639347, 469417502]",residential,False,False,126.20100000000001,"['금정4길', '금정6길']",,"LINESTRING (126.777863 37.7582965, 126.7781184 37.7579206, 126.7785424 37.7572967)",
469417500,residential,False,False,58.735,금정4길,,"LINESTRING (126.7785424 37.7572967, 126.7779513 37.7570505)",
469417500,residential,False,True,63.316,금정4길,,"LINESTRING (126.7785424 37.7572967, 126.7791796 37.7575621)",
"[722639347, 469417502]",residential,False,True,126.20100000000001,"['금정4길', '금정6길']",,"LINESTRING (126.7785424 37.7572967, 126.7781184 37.7579206, 126.777863 37.7582965)",
470186261,residential,False,False,14.899000000000001,마무리길,,"LINESTRING (126.7762164 37.7632039, 126.7762311 37.7631827, 126.7762981 37.7630865)",
470186261,residential,False,True,112.924,마무리길,,"LINESTRING (126.7762164 37.7632039, 126.7759948 37.7635217, 126.7759872 37.7635326, 126.7758809 37.7636851, 126.7758678 37.7637039, 126.7758495 37.7637302, 126.7755963 37.7640933)",
470186263,residential,False,False,71.157,,,"LINESTRING (126.7762164 37.7632039, 126.7759958 37.7631075, 126.7755079 37.7628944)",
470186263,residential,False,True,71.157,,,"LINESTRING (126.7755079 37.7628944, 126.7759958 37.7631075, 126.7762164 37.7632039)",
604304418,secondary,False,False,107.67500000000001,중앙로,363,"LINESTRING (126.7755079 37.7628944, 126.7754066 37.7630397, 126.7752354 37.7632851, 126.7751994 37.7633355, 126.7750524 37.7635469, 126.7749165 37.7637424)",
604304418,secondary,False,True,62.54600000000001,중앙로,363,"LINESTRING (126.7755079 37.7628944, 126.7755366 37.7628532, 126.7755638 37.7628143, 126.7758514 37.7624018)",
266078899,residential,False,True,22.792,아동로,,"LINESTRING (126.7753772 37.7639837, 126.7755963 37.7640933)",
470186264,residential,False,True,42.798,,,"LINESTRING (126.7753772 37.7639837, 126.7751206 37.7643108)",
266078899,residential,False,False,48.579,아동로,,"LINESTRING (126.7753772 37.7639837, 126.7750857 37.763831, 126.7749165 37.7637424)",
470186265,residential,False,False,71.733,,,"LINESTRING (126.7770135 37.7607242, 126.7777361 37.7610239)",
604304419,secondary,False,False,123.712,중앙로,363,"LINESTRING (126.7770135 37.7607242, 126.7763398 37.761701)",
604304419,secondary,False,True,10.915,중앙로,363,"LINESTRING (126.7770135 37.7607242, 126.7770729 37.760638)",
470186265,residential,False,True,71.733,,,"LINESTRING (126.7777361 37.7610239, 126.7770135 37.7607242)",
470186261,residential,False,False,76.82900000000001,마무리길,,"LINESTRING (126.7777361 37.7610239, 126.7779385 37.7607336, 126.778158 37.7604188)",
470186261,residential,False,True,122.444,마무리길,,"LINESTRING (126.7777361 37.7610239, 126.777575 37.7612551, 126.7774132 37.7614871, 126.7770638 37.7619883)",
470191677,residential,False,False,100.114,,,"LINESTRING (126.778158 37.7604188, 126.7791642 37.7608405)",
470186261,residential,False,False,67.71600000000001,마무리길,,"LINESTRING (126.778158 37.7604188, 126.7782885 37.7602316, 126.7785299 37.7598855)",
470186261,residential,False,True,76.82900000000001,마무리길,,"LINESTRING (126.778158 37.7604188, 126.7779385 37.7607336, 126.7777361 37.7610239)",
470191677,residential,False,True,100.114,,,"LINESTRING (126.7791642 37.7608405, 126.778158 37.7604188)",
266078194,residential,False,False,73.11,문화로,,"LINESTRING (126.7753145 37.7613107, 126.7756818 37.7607208)",
266127420,residential,False,False,64.497,금정18길,,"LINESTRING (126.7753145 37.7613107, 126.7746721 37.7610305)",
266078194,residential,False,True,68.386,문화로,,"LINESTRING (126.7753145 37.7613107, 126.7752663 37.7614283, 126.7751138 37.7617861, 126.7750768 37.7618961)",
470191683,residential,False,False,100.03999999999999,금정18길,,"LINESTRING (126.7753145 37.7613107, 126.7754987 37.7613775, 126.7763398 37.761701)",
470186261,residential,False,False,122.444,마무리길,,"LINESTRING (126.7770638 37.7619883, 126.7774132 37.7614871, 126.777575 37.7612551, 126.7777361 37.7610239)",
470186261,residential,False,True,98.23299999999999,마무리길,,"LINESTRING (126.7770638 37.7619883, 126.7766173 37.7626288, 126.7765244 37.762762)",
722639342,residential,False,True,71.218,,,"LINESTRING (126.7770638 37.7619883, 126.7767204 37.7618474, 126.7763398 37.761701)",
266078194,residential,False,False,35.053,문화로,,"LINESTRING (126.7756818 37.7607208, 126.7758448 37.7604331)",
266078194,residential,False,True,73.11,문화로,,"LINESTRING (126.7756818 37.7607208, 126.7753145 37.7613107)",
470191684,residential,False,False,114.87,,,"LINESTRING (126.7756818 37.7607208, 126.7760508 37.7608543, 126.776872 37.7605614)",
722639352,residential,False,False,19.607,금정14길,,"LINESTRING (126.776872 37.7605614, 126.7770729 37.760638)",
722639352,residential,False,True,88.433,금정14길,,"LINESTRING (126.776872 37.7605614, 126.7759826 37.7601898)",
470191684,residential,False,True,114.87,,,"LINESTRING (126.776872 37.7605614, 126.7760508 37.7608543, 126.7756818 37.7607208)",
470191686,residential,False,False,123.284,,,"LINESTRING (126.7762873 37.7596896, 126.7750651 37.7591459)",
604433384,residential,False,False,61.734,문화로,,"LINESTRING (126.7762873 37.7596896, 126.7759826 37.7601898)",
604433384,residential,False,True,34.165,문화로,,"LINESTRING (126.7762873 37.7596896, 126.7764544 37.7594122)",
266080853,residential,False,False,34.771,금정로,,"LINESTRING (126.7750651 37.7591459, 126.775255 37.7588716)",
266080853,residential,False,True,63.237,금정로,,"LINESTRING (126.7750651 37.7591459, 126.7747198 37.7596448)",
470191686,residential,False,True,123.284,,,"LINESTRING (126.7750651 37.7591459, 126.7762873 37.7596896)",
470197836,residential,False,False,127.701,,,"LINESTRING (126.7808201 37.7635362, 126.7821115 37.7640622)",
837994566,residential,False,True,95.182,,,"LINESTRING (126.7808201 37.7635362, 126.7808368 37.7635125, 126.7813015 37.7627695)",
470197836,residential,False,True,127.701,,,"LINESTRING (126.7821115 37.7640622, 126.7808201 37.7635362)",
606543326,tertiary,False,True,223.449,시청로,,"LINESTRING (126.7821115 37.7640622, 126.7823055 37.763825, 126.7824464 37.7635941, 126.7824995 37.7634698, 126.7825281 37.7633471, 126.7825444 37.7632277, 126.7825383 37.7630986, 126.7825005 37.7630181, 126.7824709 37.7629549, 126.7821414 37.7621856)",
470199638,residential,False,False,60.078,금정16길,,"LINESTRING (126.7749805 37.7602756, 126.7756457 37.7603995)",
471478098,residential,False,True,54.685,,,"LINESTRING (126.7749805 37.7602756, 126.7748275 37.7604895, 126.7746984 37.7607134)",
470199638,residential,False,False,17.897,금정16길,,"LINESTRING (126.7756457 37.7603995, 126.7758448 37.7604331)",
470199638,residential,False,True,60.078,금정16길,,"LINESTRING (126.7756457 37.7603995, 126.7749805 37.7602756)",
470199639,residential,False,True,64.24,금정16길,,"LINESTRING (126.7756457 37.7603995, 126.7753044 37.7605207, 126.7749778 37.7606339)",
266078194,residential,False,False,29.642,문화로,,"LINESTRING (126.7758448 37.7604331, 126.7759826 37.7601898)",
266078194,residential,False,True,35.053,문화로,,"LINESTRING (126.7758448 37.7604331, 126.7756818 37.7607208)",
470199638,residential,False,True,17.897,금정16길,,"LINESTRING (126.7758448 37.7604331, 126.7756457 37.7603995)",
471276311,residential,False,False,33.269999999999996,,,"LINESTRING (126.7746984 37.7607134, 126.7744974 37.7609244, 126.7744707 37.7609524)",
471276311,residential,False,True,26.264000000000003,,,"LINESTRING (126.7746984 37.7607134, 126.7748969 37.7606446, 126.7749778 37.7606339)",
471478098,residential,False,False,54.685,,,"LINESTRING (126.7746984 37.7607134, 126.7748275 37.7604895, 126.7749805 37.7602756)",
266127420,residential,False,True,3.817,금정18길,,"LINESTRING (126.7744707 37.7609524, 126.7745097 37.7609675)",
471276311,residential,False,True,33.269999999999996,,,"LINESTRING (126.7744707 37.7609524, 126.7744974 37.7609244, 126.7746984 37.7607134)",
266127420,residential,False,False,15.902,금정18길,,"LINESTRING (126.7746721 37.7610305, 126.7745097 37.7609675)",
266127420,residential,False,True,64.497,금정18길,,"LINESTRING (126.7746721 37.7610305, 126.7753145 37.7613107)",
"[470199639, 722639343]",residential,False,False,53.008,금정16길,,"LINESTRING (126.7746721 37.7610305, 126.7746873 37.7610092, 126.7747892 37.7608019, 126.7748614 37.7607034, 126.7749103 37.7606663, 126.7749778 37.7606339)",
469418695,residential,False,True,119.5,금정2길,,"LINESTRING (126.7773903 37.7568088, 126.7780137 37.7558538)",
469418696,residential,False,False,56.166,금정4길,,"LINESTRING (126.7773903 37.7568088, 126.7779513 37.7570505)",
