osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,bridge
363067554,False,2,꿈나무로,residential,False,92.228,"LINESTRING (126.990378 37.7960999, 126.9904062 37.7961279, 126.9905315 37.7962521, 126.9906784 37.7964444, 126.9908078 37.7967112, 126.9908642 37.7968274)",,,
363067554,False,2,꿈나무로,residential,True,97.098,"LINESTRING (126.990378 37.7960999, 126.9901355 37.7958996, 126.9900456 37.7958175, 126.9899469 37.795739, 126.9896107 37.7954718)",,,
363067567,False,2,꿈나무로,tertiary,True,13.097,"LINESTRING (126.9854602 37.7909757, 126.9855311 37.7910793)",,,
801907861,False,,,unclassified,True,369.406,"LINESTRING (126.9854602 37.7909757, 126.985407 37.7909801, 126.9852085 37.7910626, 126.9850102 37.791142, 126.9848266 37.791302, 126.9847491 37.7914571, 126.9846505 37.7915546, 126.9845389 37.7916512, 126.9842438 37.7917553, 126.9841637 37.7917835, 126.984035 37.791864, 126.9838957 37.791987, 126.9832149 37.7926864, 126.9828664 37.7929746, 126.98251 37.7932417)",,,
692575751,False,,중앙로223번길,residential,False,6.903,"LINESTRING (126.9878456 37.7957618, 126.9877851 37.7957222)",30,,
"[760706269, 702648014, 702648015]",True,2,중앙로,secondary,False,282.95599999999996,"LINESTRING (126.9878456 37.7957618, 126.9876111 37.7959993, 126.9872365 37.7963418, 126.987173 37.796407, 126.9865971 37.7969261, 126.986329 37.7971707, 126.9862033 37.7972827, 126.9861172 37.7973596, 126.9859686 37.7974878, 126.9858305 37.7975881, 126.9857089 37.7976602)",30,98,yes
363067567,False,2,꿈나무로,tertiary,False,13.097,"LINESTRING (126.9855311 37.7910793, 126.9854602 37.7909757)",,,
363067567,False,2,꿈나무로,tertiary,True,56.467,"LINESTRING (126.9855311 37.7910793, 126.9858162 37.7915344)",,,
"[479839804, 1153731997, 1153731998]",False,2,양주산성로574번길,residential,True,164.314,"LINESTRING (126.9855311 37.7910793, 126.985592 37.7910685, 126.9858239 37.7910422, 126.9864603 37.7909281, 126.9865722 37.7909037, 126.9868538 37.7908672, 126.9871136 37.7908695, 126.9872643 37.7908709, 126.9873098 37.790841, 126.9873479 37.790816)",,,yes
692575752,False,,중앙로223번길,residential,False,34.774,"LINESTRING (126.9859566 37.7947091, 126.9856532 37.7945083)",,,
"[692575752, 699609726]",False,,중앙로223번길,residential,True,172.60000000000002,"LINESTRING (126.9859566 37.7947091, 126.9860063 37.7947728, 126.9859567 37.7949355, 126.9860607 37.7949805, 126.9872282 37.7954861, 126.9873507 37.7955395, 126.9874119 37.795563)",30,,
709166365,False,,중앙로223번길,living_street,True,23.545,"LINESTRING (126.9859566 37.7947091, 126.9859477 37.7945949, 126.9859687 37.794499)",,,
692575752,False,,중앙로223번길,residential,False,20.55,"LINESTRING (126.9856532 37.7945083, 126.9854264 37.7944632)",,,
692575752,False,,중앙로223번길,residential,True,34.774,"LINESTRING (126.9856532 37.7945083, 126.9859566 37.7947091)",,,
709166366,False,,,living_street,False,27.742,"LINESTRING (126.9856532 37.7945083, 126.9859687 37.794499)",,,
692575752,False,,중앙로223번길,residential,True,20.55,"LINESTRING (126.9854264 37.7944632, 126.9856532 37.7945083)",,,
692575753,False,,꿈나무로212번길,residential,False,262.39300000000003,"LINESTRING (126.9854264 37.7944632, 126.9852765 37.7941582, 126.9851903 37.7939213, 126.9851616 37.7933768, 126.9852127 37.7929912, 126.9853626 37.7923963, 126.9854264 37.7922779, 126.9855714 37.7922492)",,,
692577501,False,,중앙로223번길,unclassified,True,309.58,"LINESTRING (126.9854264 37.7944632, 126.9852674 37.7944774, 126.98517 37.7944797, 126.9851188 37.7944804, 126.9849523 37.7944407, 126.9848523 37.7943733, 126.9846857 37.7941949, 126.9845779 37.7940964, 126.984508 37.7940172, 126.9840547 37.7940133, 126.9838953 37.793996, 126.9833106 37.7935806, 126.982801 37.7934746, 126.98251 37.7932417)",,,
363067567,False,2,꿈나무로,tertiary,False,86.78399999999999,"LINESTRING (126.9862564 37.7922329, 126.9860869 37.7919796, 126.9860479 37.7919154, 126.9858162 37.7915344)",,,
"[699609724, 363067567]",False,2,꿈나무로,tertiary,True,213.897,"LINESTRING (126.9862564 37.7922329, 126.9864568 37.7925449, 126.9865042 37.7926229, 126.9865436 37.7926882, 126.9867529 37.7930113, 126.9868105 37.7931004, 126.9870509 37.7934724, 126.9875401 37.793841)",,,
704759301,False,,,residential,True,60.608000000000004,"LINESTRING (126.9862564 37.7922329, 126.9861951 37.7922435, 126.9861459 37.7922519, 126.9856305 37.7922375, 126.9855714 37.7922492)",,,
692575753,False,,꿈나무로212번길,residential,True,262.393,"LINESTRING (126.9855714 37.7922492, 126.9854264 37.7922779, 126.9853626 37.7923963, 126.9852127 37.7929912, 126.9851616 37.7933768, 126.9851903 37.7939213, 126.9852765 37.7941582, 126.9854264 37.7944632)",,,
692575754,False,,꿈나무로212번길,living_street,False,83.47999999999999,"LINESTRING (126.9855714 37.7922492, 126.9856523 37.7921404, 126.9857462 37.7919602, 126.985773 37.7917355, 126.9857988 37.7916154, 126.9858162 37.7915344)",,,
704759301,False,,,residential,False,60.608000000000004,"LINESTRING (126.9855714 37.7922492, 126.9856305 37.7922375, 126.9861459 37.7922519, 126.9861951 37.7922435, 126.9862564 37.7922329)",,,
363067567,False,2,꿈나무로,tertiary,False,56.467,"LINESTRING (126.9858162 37.7915344, 126.9855311 37.7910793)",,,
363067567,False,2,꿈나무로,tertiary,True,86.78399999999999,"LINESTRING (126.9858162 37.7915344, 126.9860479 37.7919154, 126.9860869 37.7919796, 126.9862564 37.7922329)",,,
692575754,False,,꿈나무로212번길,living_street,True,83.48,"LINESTRING (126.9858162 37.7915344, 126.9857988 37.7916154, 126.985773 37.7917355, 126.9857462 37.7919602, 126.9856523 37.7921404, 126.9855714 37.7922492)",,,
692577501,False,,중앙로223번길,unclassified,False,309.58,"LINESTRING (126.98251 37.7932417, 126.982801 37.7934746, 126.9833106 37.7935806, 126.9838953 37.793996, 126.9840547 37.7940133, 126.984508 37.7940172, 126.9845779 37.7940964, 126.9846857 37.7941949, 126.9848523 37.7943733, 126.9849523 37.7944407, 126.9851188 37.7944804, 126.98517 37.7944797, 126.9852674 37.7944774, 126.9854264 37.7944632)",,,
801907861,False,,,unclassified,False,369.406,"LINESTRING (126.98251 37.7932417, 126.9828664 37.7929746, 126.9832149 37.7926864, 126.9838957 37.791987, 126.984035 37.791864, 126.9841637 37.7917835, 126.9842438 37.7917553, 126.9845389 37.7916512, 126.9846505 37.7915546, 126.9847491 37.7914571, 126.9848266 37.791302, 126.9850102 37.791142, 126.9852085 37.7910626, 126.985407 37.7909801, 126.9854602 37.7909757)",,,
363067554,False,2,꿈나무로,residential,False,97.09800000000001,"LINESTRING (126.9896107 37.7954718, 126.9899469 37.795739, 126.9900456 37.7958175, 126.9901355 37.7958996, 126.990378 37.7960999)",,,
363067554,False,2,꿈나무로,residential,True,96.471,"LINESTRING (126.9896107 37.7954718, 126.9892139 37.7951455, 126.9889119 37.7948972, 126.9888522 37.7948446)",,,
692578849,False,,,unclassified,False,122.126,"LINESTRING (126.9896107 37.7954718, 126.9894305 37.7954964, 126.9890262 37.7954428, 126.9888787 37.7954233, 126.9884162 37.7954485, 126.9882918 37.795451, 126.9882814 37.7954446, 126.988241 37.7954267)",,,
692578849,False,,,unclassified,True,122.126,"LINESTRING (126.988241 37.7954267, 126.9882814 37.7954446, 126.9882918 37.795451, 126.9884162 37.7954485, 126.9888787 37.7954233, 126.9890262 37.7954428, 126.9894305 37.7954964, 126.9896107 37.7954718)",,,
760706269,True,2,중앙로,secondary,False,50.991,"LINESTRING (126.988241 37.7954267, 126.9881502 37.7955132, 126.9880364 37.7955992, 126.9879496 37.7956713, 126.9878456 37.7957618)",30,98,
693703936,False,,권율로1398번길,unclassified,False,6.471,"LINESTRING (126.9826173 37.798677, 126.9825578 37.7986427)",,,
702648014,True,2,중앙로,secondary,False,84.648,"LINESTRING (126.9826173 37.798677, 126.9824554 37.7988243, 126.9822424 37.7989764, 126.9820679 37.7990795, 126.9818828 37.7991604)",,98,
363067554,False,2,꿈나무로,residential,True,92.228,"LINESTRING (126.9908642 37.7968274, 126.9908078 37.7967112, 126.9906784 37.7964444, 126.9905315 37.7962521, 126.9904062 37.7961279, 126.990378 37.7960999)",,,
699610081,False,,중앙로,unclassified,False,7.117,"LINESTRING (126.9906404 37.7932957, 126.9905794 37.7932536)",,,
760706270,True,2,중앙로,secondary,False,114.796,"LINESTRING (126.9906404 37.7932957, 126.9904788 37.7933652, 126.9903446 37.7934385, 126.9902323 37.7935185, 126.9899924 37.7937508, 126.9898327 37.7939163, 126.9897813 37.793968, 126.9897276 37.7940171)",,98,
"[699610081, 699610082]",False,,중앙로,unclassified,True,276.83,"LINESTRING (126.9879213 37.7919241, 126.9887641 37.7923479, 126.9888484 37.7923903, 126.9897403 37.7927707, 126.9905794 37.7932536)",,,
"[767749738, 767749739, 767749741]",False,1,,unclassified,False,231.37699999999998,"LINESTRING (126.9879213 37.7919241, 126.9879261 37.7919906, 126.9879271 37.7920587, 126.9879344 37.7924208, 126.987929 37.7925576, 126.9879197 37.7927974, 126.9879278 37.7930446, 126.9878575 37.793311, 126.9877856 37.7937495, 126.9877404 37.7938876, 126.9877214 37.7939513, 126.9877167 37.7939672, 126.9877105 37.7939878)",,,
"[767749738, 699610083]",False,1,,unclassified,True,138.249,"LINESTRING (126.9879213 37.7919241, 126.9879122 37.7917919, 126.9876653 37.7911298, 126.9875373 37.790905, 126.9873983 37.7908397, 126.9873479 37.790816)",,,
"[767749740, 699610086]",False,,,unclassified,True,177.22199999999998,"LINESTRING (126.9875587 37.7922826, 126.9875644 37.7923037, 126.9876071 37.792421, 126.9877209 37.7926298, 126.9877108 37.79289, 126.9877047 37.7930394, 126.9876767 37.7931729, 126.9876643 37.7932629, 126.9875627 37.7937888, 126.9875401 37.793841)",,,
"[699609724, 363067567]",False,2,꿈나무로,tertiary,False,213.89700000000002,"LINESTRING (126.9875401 37.793841, 126.9870509 37.7934724, 126.9868105 37.7931004, 126.9867529 37.7930113, 126.9865436 37.7926882, 126.9865042 37.7926229, 126.9864568 37.7925449, 126.9862564 37.7922329)",,,
"[699609723, 699609724]",False,2,"['꿈나무로', '오산2교']",tertiary,True,22.154999999999998,"LINESTRING (126.9875401 37.793841, 126.987561 37.793857, 126.9877105 37.7939878)",,,yes
"[767749740, 699610086]",False,,,unclassified,False,177.22199999999998,"LINESTRING (126.9875401 37.793841, 126.9875627 37.7937888, 126.9876643 37.7932629, 126.9876767 37.7931729, 126.9877047 37.7930394, 126.9877108 37.79289, 126.9877209 37.7926298, 126.9876071 37.792421, 126.9875644 37.7923037, 126.9875587 37.7922826)",,,
699610086,False,,,unclassified,True,193.85500000000002,"LINESTRING (126.9875401 37.793841, 126.9875095 37.7940048, 126.9874871 37.7940698, 126.9874363 37.7942168, 126.9874079 37.7944546, 126.9874648 37.7947726, 126.9874736 37.7949782, 126.9874326 37.7953564, 126.9874445 37.795509, 126.9874119 37.795563)",,,
"[692575752, 699609726]",False,,중앙로223번길,residential,False,172.60000000000002,"LINESTRING (126.9874119 37.795563, 126.9873507 37.7955395, 126.9872282 37.7954861, 126.9860607 37.7949805, 126.9859567 37.7949355, 126.9860063 37.7947728, 126.9859566 37.7947091)",30,,
"[699609725, 699609726, 692575751]",False,,중앙로223번길,residential,True,24.66,"LINESTRING (126.9874119 37.795563, 126.987459 37.7955818, 126.9876241 37.7956536, 126.9876601 37.7956663)",30,,yes
699610086,False,,,unclassified,False,193.85499999999996,"LINESTRING (126.9874119 37.795563, 126.9874445 37.795509, 126.9874326 37.7953564, 126.9874736 37.7949782, 126.9874648 37.7947726, 126.9874079 37.7944546, 126.9874363 37.7942168, 126.9874871 37.7940698, 126.9875095 37.7940048, 126.9875401 37.793841)",,,
363067566,False,2,꿈나무로,tertiary,True,129.612,"LINESTRING (126.9877105 37.7939878, 126.9887422 37.794763, 126.9887756 37.7947939)",,,
"[699609723, 699609724]",False,2,"['꿈나무로', '오산2교']",tertiary,False,22.154999999999998,"LINESTRING (126.9877105 37.7939878, 126.987561 37.793857, 126.9875401 37.793841)",,,yes
