osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,tunnel,bridge
706258778,호국로790번길,residential,False,False,119.84,,,"LINESTRING (126.8373334 37.6559552, 126.836848 37.6562864, 126.8363104 37.6566662)",,,
988794824,고양대로1369번길,residential,True,False,103.88300000000001,,,"LINESTRING (126.8373334 37.6559552, 126.8366471 37.6553387, 126.8365542 37.6552536)",,,
612047999,호국로,secondary,True,False,113.356,2,60,"LINESTRING (126.8363104 37.6566662, 126.8371582 37.6574335)",78,,
706258777,,residential,False,False,5.733,,,"LINESTRING (126.8363104 37.6566662, 126.8362627 37.6567013)",,,
706258778,호국로790번길,residential,False,True,119.84,,,"LINESTRING (126.8363104 37.6566662, 126.836848 37.6562864, 126.8373334 37.6559552)",,,
524921262,원당로33번길,tertiary,False,True,43.996,1,30,"LINESTRING (126.8313271 37.6569087, 126.830939 37.657158)",,,
524921262,원당로33번길,tertiary,False,False,121.328,1,30,"LINESTRING (126.8313271 37.6569087, 126.8318664 37.6566543, 126.8325605 37.6564284)",,,
973001717,고양시청로,residential,True,False,37.537,,,"LINESTRING (126.8313271 37.6569087, 126.8311403 37.6566899, 126.8310893 37.6566285)",,,
476303342,고양대로1315번길,residential,False,False,92.334,,,"LINESTRING (126.8296565 37.6577463, 126.8301956 37.657034)",,,
393497424,고양대로1315번길,residential,False,False,114.244,,,"LINESTRING (126.8296565 37.6577463, 126.8298417 37.6580331, 126.8298917 37.6581184, 126.8301843 37.6586841)",,,
524921262,원당로33번길,tertiary,False,False,45.766000000000005,1,30,"LINESTRING (126.8296565 37.6577463, 126.8298245 37.6577497, 126.8300098 37.6577091, 126.830155 37.6576567)",,,
524921262,원당로33번길,tertiary,False,True,163.166,1,30,"LINESTRING (126.8296565 37.6577463, 126.8295131 37.6577434, 126.8285394 37.657692, 126.8281826 37.6577295, 126.8278218 37.6578083)",,,
553666748,원당로59번길,residential,False,False,24.918,,,"LINESTRING (126.8344204 37.6580675, 126.8341962 37.6582043)",,,
706258777,,residential,False,True,41.982,,,"LINESTRING (126.8344204 37.6580675, 126.8347473 37.6577926)",,,
991641209,원당로,tertiary,False,False,52.3,2,50,"LINESTRING (126.8344204 37.6580675, 126.8347665 37.6584498)",,,
991641209,원당로,tertiary,False,True,89.373,2,50,"LINESTRING (126.8344204 37.6580675, 126.833853 37.6574409, 126.8338205 37.6574206)",,,
553666748,원당로59번길,residential,False,True,110.556,,,"LINESTRING (126.8301426 37.6606301, 126.8311472 37.6600334)",,,
393497424,고양대로1315번길,residential,False,True,77.112,,,"LINESTRING (126.8301426 37.6606301, 126.8301689 37.6602207, 126.8301536 37.6599374)",,,
476301226,원당로59번길,residential,False,True,147.994,,,"LINESTRING (126.8301426 37.6606301, 126.830384 37.6607919, 126.8305238 37.6608828, 126.8306435 37.6608828, 126.8314238 37.6603703, 126.8314651 37.6603474)",,,
968633795,원당로59번길,residential,False,False,180.528,,,"LINESTRING (126.8301426 37.6606301, 126.8300765 37.6607371, 126.8299981 37.6608694, 126.8299635 37.6610239, 126.829973 37.6612059, 126.8300743 37.6615469, 126.8302408 37.6622027)",,,
393497413,원당로101번길,residential,False,True,56.297,,,"LINESTRING (126.8357479 37.6622588, 126.8352455 37.6625721)",,,
393497413,원당로101번길,residential,False,False,63.57000000000001,,,"LINESTRING (126.8357479 37.6622588, 126.8359634 37.6619573, 126.8361256 37.6617722)",,,
476303342,고양대로1315번길,residential,False,True,76.075,,,"LINESTRING (126.8306055 37.6564362, 126.8305787 37.656528, 126.8301956 37.657034)",,,
977469528,고양대로,secondary_link,True,False,145.65,1,60,"LINESTRING (126.8306055 37.6564362, 126.8295873 37.6567017, 126.8290206 37.6568084)",,,
475027109,,residential,False,True,41.586,,,"LINESTRING (126.8334624 37.6624362, 126.8334532 37.6623271, 126.8334101 37.6622025, 126.8333352 37.6620807)",,,
478028289,마상로75번길,residential,False,False,101.292,,,"LINESTRING (126.8334624 37.6624362, 126.8330618 37.6624508, 126.8326978 37.6625008, 126.8323228 37.6625507)",,,
475027108,마상로75번길,residential,False,False,21.051,,,"LINESTRING (126.8323228 37.6625507, 126.8323035 37.662362)",,,
478028289,마상로75번길,residential,False,True,101.292,,,"LINESTRING (126.8323228 37.6625507, 126.8326978 37.6625008, 126.8330618 37.6624508, 126.8334624 37.6624362)",,,
475027108,마상로75번길,residential,False,True,42.605,,,"LINESTRING (126.8322644 37.6619801, 126.8323035 37.662362)",,,
551415232,마상로,tertiary,False,False,123.979,1,30,"LINESTRING (126.8322644 37.6619801, 126.8317816 37.6620403, 126.8312875 37.6621199, 126.8308741 37.6621526)",,,
551415232,마상로,tertiary,False,True,96.76299999999999,1,30,"LINESTRING (126.8322644 37.6619801, 126.8323928 37.6619641, 126.8328283 37.6619674, 126.8330879 37.6619972, 126.8332694 37.6620438, 126.8333352 37.6620807)",,,
475027110,마상로63번길,residential,False,True,17.775,,,"LINESTRING (126.8308741 37.6621526, 126.8309504 37.6623006)",,,
551415232,마상로,tertiary,False,False,56.024,1,30,"LINESTRING (126.8308741 37.6621526, 126.8306914 37.6621671, 126.8302408 37.6622027)",,,
551415232,마상로,tertiary,False,True,123.97899999999998,1,30,"LINESTRING (126.8308741 37.6621526, 126.8312875 37.6621199, 126.8317816 37.6620403, 126.8322644 37.6619801)",,,
475027110,마상로63번길,residential,False,False,17.775,,,"LINESTRING (126.8309504 37.6623006, 126.8308741 37.6621526)",,,
475027111,,residential,False,False,51.982,,,"LINESTRING (126.8309504 37.6623006, 126.8304044 37.6624787)",,,
475027111,,residential,False,True,51.982,,,"LINESTRING (126.8304044 37.6624787, 126.8309504 37.6623006)",,,
586794461,마상로57번길,residential,False,True,33.901,,,"LINESTRING (126.8304044 37.6624787, 126.8302408 37.6622027)",,,
393497413,원당로101번길,residential,False,False,56.297,,,"LINESTRING (126.8352455 37.6625721, 126.8357479 37.6622588)",,,
476293626,원당로113번길,residential,False,True,59.995,,,"LINESTRING (126.8369638 37.6626159, 126.8375039 37.6622868)",,,
476293632,마상로107번길,residential,False,False,17.993,,,"LINESTRING (126.8369638 37.6626159, 126.8368404 37.6624869)",,,
476301221,마상로108번길,residential,False,False,101.793,,,"LINESTRING (126.8353125 37.6609297, 126.8346109 37.660202)",,,
551415232,마상로,tertiary,False,False,57.689,1,30,"LINESTRING (126.8353125 37.6609297, 126.834787 37.6612397)",,,
551415232,마상로,tertiary,False,True,62.608,1,30,"LINESTRING (126.8353125 37.6609297, 126.8358668 37.6605769)",,,
476293632,마상로107번길,residential,False,True,55.804,,,"LINESTRING (126.8353125 37.6609297, 126.8356804 37.6612967, 126.8357066 37.6613228)",,,
476293626,원당로113번길,residential,False,False,59.995,,,"LINESTRING (126.8375039 37.6622868, 126.8369638 37.6626159)",,,
476293634,마상로113번길,residential,False,False,121.536,,,"LINESTRING (126.8375039 37.6622868, 126.8366907 37.6614035)",,,
551415232,마상로,tertiary,False,False,62.608,1,30,"LINESTRING (126.8358668 37.6605769, 126.8353125 37.6609297)",,,
968633794,마상로114번길,residential,False,False,97.939,,,"LINESTRING (126.8358668 37.6605769, 126.8351745 37.6598874)",,,
476293634,마상로113번길,residential,False,True,117.124,,,"LINESTRING (126.8358668 37.6605769, 126.8364319 37.6611224, 126.8366907 37.6614035)",,,
"[551415232, 478028291, 551415236]","['성사주교지하차도', '마상로']",tertiary,False,True,187.313,1,30,"LINESTRING (126.8358668 37.6605769, 126.8362587 37.6603298, 126.8365733 37.6601358, 126.8370718 37.6598933, 126.837612 37.6596172)",,yes,
551415242,마상로,tertiary_link,True,False,79.881,1,30,"LINESTRING (126.8358668 37.6605769, 126.8359893 37.6604501, 126.8365407 37.6601013)",,,
968633794,마상로114번길,residential,False,False,104.223,,,"LINESTRING (126.8351745 37.6598874, 126.834471 37.6591335)",,,
968633794,마상로114번길,residential,False,True,97.939,,,"LINESTRING (126.8351745 37.6598874, 126.8358668 37.6605769)",,,
975860825,원당로,residential,False,False,73.045,,,"LINESTRING (126.8351745 37.6598874, 126.8358492 37.659505)",,,
975860826,마상로114번길,residential,False,True,60.705,,,"LINESTRING (126.8351745 37.6598874, 126.8346109 37.660202)",,,
476301224,원당로69번길,residential,False,False,61.914,,,"LINESTRING (126.834471 37.6591335, 126.8339142 37.6594737)",,,
476301224,원당로69번길,residential,False,True,67.267,,,"LINESTRING (126.834471 37.6591335, 126.8350912 37.6587801)",,,
968633794,마상로114번길,residential,False,False,97.02,,,"LINESTRING (126.834471 37.6591335, 126.833806 37.6584377)",,,
968633794,마상로114번길,residential,False,True,104.223,,,"LINESTRING (126.834471 37.6591335, 126.8351745 37.6598874)",,,
553666748,원당로59번길,residential,False,False,61.051,,,"LINESTRING (126.833806 37.6584377, 126.8332355 37.6587499)",,,
553666748,원당로59번길,residential,False,True,43.051,,,"LINESTRING (126.833806 37.6584377, 126.8341962 37.6582043)",,,
968633794,마상로114번길,residential,False,True,97.02,,,"LINESTRING (126.833806 37.6584377, 126.834471 37.6591335)",,,
476293632,마상로107번길,residential,False,False,67.282,,,"LINESTRING (126.8368404 37.6624869, 126.836379 37.6620045)",,,
476293632,마상로107번길,residential,False,True,17.993,,,"LINESTRING (126.8368404 37.6624869, 126.8369638 37.6626159)",,,
476293632,마상로107번길,residential,False,True,67.282,,,"LINESTRING (126.836379 37.6620045, 126.8368404 37.6624869)",,,
476293647,,residential,False,False,30.078,,,"LINESTRING (126.836379 37.6620045, 126.836666 37.6618577)",,,
476293632,마상로107번길,residential,False,False,34.394,,,"LINESTRING (126.836379 37.6620045, 126.8362205 37.6618321, 126.8361256 37.6617722)",,,
476293647,,residential,False,True,30.078,,,"LINESTRING (126.836666 37.6618577, 126.836379 37.6620045)",,,
393497413,원당로101번길,residential,False,False,50.16,,,"LINESTRING (126.8369609 37.6612282, 126.8373978 37.6609386)",,,
393497413,원당로101번길,residential,False,True,30.752,,,"LINESTRING (126.8369609 37.6612282, 126.8366907 37.6614035)",,,
476297796,,residential,False,False,111.304,,,"LINESTRING (126.8369609 37.6612282, 126.8361716 37.6604462)",,,
476297796,,residential,False,True,111.304,,,"LINESTRING (126.8361716 37.6604462, 126.8369609 37.6612282)",,,
551415240,마상로,tertiary_link,True,False,31.042,1,30,"LINESTRING (126.8361716 37.6604462, 126.8360609 37.6605224, 126.8358668 37.6605769)",,,
476301220,원당로59번길,residential,True,False,59.706,,,"LINESTRING (126.8333855 37.6580164, 126.833806 37.6584377)",,,
476301227,,residential,True,False,116.4,,,"LINESTRING (126.8333855 37.6580164, 126.8323366 37.6586538)",,,
470961582,고양시청로,residential,False,True,69.034,,,"LINESTRING (126.8329764 37.6575874, 126.833591 37.6572018)",,,
476301220,원당로59번길,residential,True,False,20.416,,,"LINESTRING (126.8329764 37.6575874, 126.8331185 37.6577325)",,,
470961582,고양시청로,residential,False,False,69.00999999999999,,,"LINESTRING (126.8329764 37.6575874, 126.832776 37.6576555, 126.8326098 37.6576831, 126.8322155 37.6576538)",,,
470961582,고양시청로,residential,False,False,69.034,,,"LINESTRING (126.833591 37.6572018, 126.8329764 37.6575874)",,,
973001718,호국로779번길,residential,True,False,39.907,,,"LINESTRING (126.833591 37.6572018, 126.8339966 37.6570415)",,,
991641209,원당로,tertiary,False,False,31.624,2,50,"LINESTRING (126.833591 37.6572018, 126.8338205 37.6574206)",,,
991641209,원당로,tertiary,False,True,125.298,2,50,"LINESTRING (126.833591 37.6572018, 126.833359 37.6569901, 126.8327363 37.6565743, 126.8325605 37.6564284)",,,
476301221,마상로108번길,residential,False,True,100.235,,,"LINESTRING (126.8332355 37.6587499, 126.8339142 37.6594737)",,,
553666748,원당로59번길,residential,False,False,56.59,,,"LINESTRING (126.8332355 37.6587499, 126.8327286 37.6590629)",,,
553666748,원당로59번길,residential,False,True,61.051,,,"LINESTRING (126.8332355 37.6587499, 126.833806 37.6584377)",,,
476301222,마상로102번길,residential,False,False,101.389,,,"LINESTRING (126.834787 37.6612397, 126.8340756 37.6605226)",,,
551415232,마상로,tertiary,False,False,54.667,1,30,"LINESTRING (126.834787 37.6612397, 126.8342845 37.6615286)",,,
551415232,마상로,tertiary,False,True,57.689,1,30,"LINESTRING (126.834787 37.6612397, 126.8353125 37.6609297)",,,
476301222,마상로102번길,residential,False,True,101.475,,,"LINESTRING (126.8327286 37.6590629, 126.8333767 37.6598176)",,,
553666748,원당로59번길,residential,False,False,67.004,,,"LINESTRING (126.8327286 37.6590629, 126.8321334 37.6594385)",,,
553666748,원당로59번길,residential,False,True,56.59,,,"LINESTRING (126.8327286 37.6590629, 126.8332355 37.6587499)",,,
975956085,원당로59번길,residential,False,True,57.097,,,"LINESTRING (126.8327286 37.6590629, 126.8323366 37.6586538)",,,
975860825,원당로,residential,False,True,73.045,,,"LINESTRING (126.8358492 37.659505, 126.8351745 37.6598874)",,,
991641209,원당로,tertiary,False,False,90.01,2,50,"LINESTRING (126.8358492 37.659505, 126.8365407 37.6601013)",,,
991641209,원당로,tertiary,False,True,104.714,2,50,"LINESTRING (126.8358492 37.659505, 126.8355697 37.659264, 126.8350912 37.6587801)",,,
476301224,원당로69번길,residential,False,False,67.267,,,"LINESTRING (126.8350912 37.6587801, 126.834471 37.6591335)",,,
991641209,원당로,tertiary,False,True,17.107,2,50,"LINESTRING (126.8350912 37.6587801, 126.8349685 37.6586608)",,,
991641209,원당로,tertiary,False,False,104.714,2,50,"LINESTRING (126.8350912 37.6587801, 126.8355697 37.659264, 126.8358492 37.659505)",,,
476301230,,residential,False,False,60.9,,,"LINESTRING (126.8311472 37.6600334, 126.8307262 37.6595988)",,,
553666748,원당로59번길,residential,False,False,110.556,,,"LINESTRING (126.8311472 37.6600334, 126.8301426 37.6606301)",,,
553666748,원당로59번길,residential,False,True,109.144,,,"LINESTRING (126.8311472 37.6600334, 126.8321334 37.6594385)",,,
975860823,,residential,False,True,44.746,,,"LINESTRING (126.8311472 37.6600334, 126.8314651 37.6603474)",,,
476301225,원당로59번길,residential,False,False,49.058,,,"LINESTRING (126.8324446 37.6598045, 126.8321334 37.6594385)",,,
476301225,원당로59번길,residential,False,True,51.087,,,"LINESTRING (126.8324446 37.6598045, 126.8327895 37.660174)",,,
476301226,원당로59번길,residential,False,False,105.255,,,"LINESTRING (126.8324446 37.6598045, 126.8314651 37.6603474)",,,
975956085,원당로59번길,residential,False,False,57.097,,,"LINESTRING (126.8323366 37.6586538, 126.8327286 37.6590629)",,,
975956086,원당로59번길,residential,True,False,42.756,,,"LINESTRING (126.8323366 37.6586538, 126.8318509 37.6586557)",,,
476301228,원당로59번길,residential,False,False,50.887,,,"LINESTRING (126.8314144 37.6586574, 126.831747 37.6590317)",,,
476301231,고양대로1315번길,residential,False,False,111.268,,,"LINESTRING (126.8314144 37.6586574, 126.8304 37.6592544)",,,
476301228,원당로59번길,residential,False,False,56.596,,,"LINESTRING (126.831747 37.6590317, 126.8321334 37.6594385)",,,
476301228,원당로59번길,residential,False,True,50.887,,,"LINESTRING (126.831747 37.6590317, 126.8314144 37.6586574)",,,
476301229,고양대로1315번길,residential,False,False,109.778,,,"LINESTRING (126.831747 37.6590317, 126.8307262 37.6595988)",,,
476301229,고양대로1315번길,residential,False,False,62.914,,,"LINESTRING (126.8307262 37.6595988, 126.8301536 37.6599374)",,,
476301229,고양대로1315번길,residential,False,True,109.778,,,"LINESTRING (126.8307262 37.6595988, 126.831747 37.6590317)",,,
476301230,,residential,False,False,47.865,,,"LINESTRING (126.8307262 37.6595988, 126.8304 37.6592544)",,,
476301230,,residential,False,True,60.9,,,"LINESTRING (126.8307262 37.6595988, 126.8311472 37.6600334)",,,
476301229,고양대로1315번길,residential,False,True,62.914,,,"LINESTRING (126.8301536 37.6599374, 126.8307262 37.6595988)",,,
393497424,고양대로1315번길,residential,False,False,77.112,,,"LINESTRING (126.8301536 37.6599374, 126.8301689 37.6602207, 126.8301426 37.6606301)",,,
393497424,고양대로1315번길,residential,False,True,99.055,,,"LINESTRING (126.8301536 37.6599374, 126.8301256 37.6594187, 126.8301452 37.6591727, 126.8301816 37.6590509)",,,
975956084,고양대로1315번길,residential,False,True,29.693,,,"LINESTRING (126.8301816 37.6590509, 126.8304 37.6592544)",,,
393497424,고양대로1315번길,residential,False,False,99.055,,,"LINESTRING (126.8301816 37.6590509, 126.8301452 37.6591727, 126.8301256 37.6594187, 126.8301536 37.6599374)",,,
393497424,고양대로1315번길,residential,False,True,41.039,,,"LINESTRING (126.8301816 37.6590509, 126.8302049 37.6589, 126.8301985 37.6587426, 126.8301843 37.6586841)",,,
476301230,,residential,False,True,47.865,,,"LINESTRING (126.8304 37.6592544, 126.8307262 37.6595988)",,,
476301231,고양대로1315번길,residential,False,True,111.268,,,"LINESTRING (126.8304 37.6592544, 126.8314144 37.6586574)",,,
975956084,고양대로1315번길,residential,False,False,29.693,,,"LINESTRING (126.8304 37.6592544, 126.8301816 37.6590509)",,,
975956087,고양시청로,residential,True,False,108.908,,,"LINESTRING (126.8309902 37.658223, 126.8319646 37.6576195)",,,
988795195,원당로59번길,residential,True,False,61.054,,,"LINESTRING (126.8309902 37.658223, 126.8314144 37.6586574)",,,
476301232,원당로33번길,residential,True,False,40.415,,,"LINESTRING (126.8303647 37.6575414, 126.8306248 37.6578409)",,,
524921262,원당로33번길,tertiary,False,False,66.132,1,30,"LINESTRING (126.8303647 37.6575414, 126.8305419 37.6574251, 126.830939 37.657158)",,,
524921262,원당로33번길,tertiary,False,True,22.662,1,30,"LINESTRING (126.8303647 37.6575414, 126.8302345 37.657628, 126.830155 37.6576567)",,,
476301233,고양대로1315번길,residential,True,False,51.112,,,"LINESTRING (126.8301843 37.6586841, 126.8306542 37.6584141)",,,
393497424,고양대로1315번길,residential,False,False,41.039,,,"LINESTRING (126.8301843 37.6586841, 126.8301985 37.6587426, 126.8302049 37.6589, 126.8301816 37.6590509)",,,
393497424,고양대로1315번길,residential,False,True,114.244,,,"LINESTRING (126.8301843 37.6586841, 126.8298917 37.6581184, 126.8298417 37.6580331, 126.8296565 37.6577463)",,,
470961582,고양시청로,residential,False,True,22.414,,,"LINESTRING (126.8319646 37.6576195, 126.8322155 37.6576538)",,,
973001717,고양시청로,residential,True,False,73.89,,,"LINESTRING (126.8319646 37.6576195, 126.8314822 37.6570757)",,,
470961582,고양시청로,residential,False,False,22.414,,,"LINESTRING (126.8322155 37.6576538, 126.8319646 37.6576195)",,,
476301234,고양시청로,residential,False,False,139.602,,,"LINESTRING (126.8322155 37.6576538, 126.8325605 37.6564284)",,,
470961582,고양시청로,residential,False,True,69.00999999999999,,,"LINESTRING (126.8322155 37.6576538, 126.8326098 37.6576831, 126.832776 37.6576555, 126.8329764 37.6575874)",,,
476301220,원당로59번길,residential,True,False,39.357,,,"LINESTRING (126.8331185 37.6577325, 126.8333855 37.6580164)",,,
476301236,,residential,False,False,48.432,,,"LINESTRING (126.8331185 37.6577325, 126.833325 37.6576115, 126.8335159 37.6575912, 126.8335987 37.6575459)",,,
476301236,,residential,False,True,23.987,,,"LINESTRING (126.8338205 37.6574206, 126.8335987 37.6575459)",,,
991641209,원당로,tertiary,False,True,31.624,2,50,"LINESTRING (126.8338205 37.6574206, 126.833591 37.6572018)",,,
991641209,원당로,tertiary,False,False,89.373,2,50,"LINESTRING (126.8338205 37.6574206, 126.833853 37.6574409, 126.8344204 37.6580675)",,,
476301236,,residential,False,False,23.987,,,"LINESTRING (126.8335987 37.6575459, 126.8338205 37.6574206)",,,
476301236,,residential,False,True,48.432,,,"LINESTRING (126.8335987 37.6575459, 126.8335159 37.6575912, 126.833325 37.6576115, 126.8331185 37.6577325)",,,
476301237,원당로59번길,residential,False,False,91.465,,,"LINESTRING (126.8335987 37.6575459, 126.8336726 37.6577274, 126.8341962 37.6582043)",,,
476301237,원당로59번길,residential,False,False,51.986,,,"LINESTRING (126.8341962 37.6582043, 126.8345463 37.6585808)",,,
553666748,원당로59번길,residential,False,False,43.051,,,"LINESTRING (126.8341962 37.6582043, 126.833806 37.6584377)",,,
553666748,원당로59번길,residential,False,True,24.918,,,"LINESTRING (126.8341962 37.6582043, 126.8344204 37.6580675)",,,
476301237,원당로59번길,residential,False,True,91.465,,,"LINESTRING (126.8341962 37.6582043, 126.8336726 37.6577274, 126.8335987 37.6575459)",,,
476301237,원당로59번길,residential,False,True,51.986,,,"LINESTRING (126.8345463 37.6585808, 126.8341962 37.6582043)",,,
476301238,,residential,False,False,24.247,,,"LINESTRING (126.8345463 37.6585808, 126.8347665 37.6584498)",,,
476301237,원당로59번길,residential,False,False,49.858999999999995,,,"LINESTRING (126.8345463 37.6585808, 126.8347845 37.6587694, 126.8349685 37.6586608)",,,
991641209,원당로,tertiary,False,False,17.107,2,50,"LINESTRING (126.8349685 37.6586608, 126.8350912 37.6587801)",,,
476301237,원당로59번길,residential,False,True,49.858999999999995,,,"LINESTRING (126.8349685 37.6586608, 126.8347845 37.6587694, 126.8345463 37.6585808)",,,
991641209,원당로,tertiary,False,True,29.447,2,50,"LINESTRING (126.8349685 37.6586608, 126.8348495 37.6585414, 126.8347665 37.6584498)",,,
476301238,,residential,False,True,24.247,,,"LINESTRING (126.8347665 37.6584498, 126.8345463 37.6585808)",,,
991641209,원당로,tertiary,False,True,52.3,2,50,"LINESTRING (126.8347665 37.6584498, 126.8344204 37.6580675)",,,
991641209,원당로,tertiary,False,False,29.447,2,50,"LINESTRING (126.8347665 37.6584498, 126.8348495 37.6585414, 126.8349685 37.6586608)",,,
476301232,원당로33번길,residential,True,False,53.29,,,"LINESTRING (126.8306248 37.6578409, 126.8309902 37.658223)",,,
476301239,,residential,False,False,49.629,,,"LINESTRING (126.8306248 37.6578409, 126.8310391 37.6575382)",,,
973001717,고양시청로,residential,True,False,23.049,,,"LINESTRING (126.8314822 37.6570757, 126.8313271 37.6569087)",,,
975956083,고양시청로,residential,False,True,59.688,,,"LINESTRING (126.8314822 37.6570757, 126.8313456 37.6571374, 126.8313093 37.6572286, 126.8310875 37.6574921)",,,
476301239,,residential,False,True,6.704,,,"LINESTRING (126.8310875 37.6574921, 126.8310657 37.6575179, 126.8310391 37.6575382)",,,
476301240,,residential,False,False,39.568,,,"LINESTRING (126.8310875 37.6574921, 126.8310328 37.6573172, 126.830939 37.657158)",,,
975956083,고양시청로,residential,False,False,59.688,,,"LINESTRING (126.8310875 37.6574921, 126.8313093 37.6572286, 126.8313456 37.6571374, 126.8314822 37.6570757)",,,
524921262,원당로33번길,tertiary,False,False,43.996,1,30,"LINESTRING (126.830939 37.657158, 126.8313271 37.6569087)",,,
476301240,,residential,False,True,39.568,,,"LINESTRING (126.830939 37.657158, 126.8310328 37.6573172, 126.8310875 37.6574921)",,,
524921262,원당로33번길,tertiary,False,True,66.132,1,30,"LINESTRING (126.830939 37.657158, 126.8305419 37.6574251, 126.8303647 37.6575414)",,,
476301239,,residential,False,True,49.629,,,"LINESTRING (126.8310391 37.6575382, 126.8306248 37.6578409)",,,
476301239,,residential,False,False,6.704,,,"LINESTRING (126.8310391 37.6575382, 126.8310657 37.6575179, 126.8310875 37.6574921)",,,
