osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed,tunnel
170416310,중앙우회로,secondary,False,False,62.676,,"LINESTRING (129.0391192 35.3376582, 129.039259 35.3382102)",,,
279968333,남부로,residential,False,False,46.913,,"LINESTRING (129.0391192 35.3376582, 129.0386127 35.3377435)",,,
659857218,중앙로,secondary,False,False,166.04299999999998,1077,"LINESTRING (129.0391192 35.3376582, 129.0390965 35.3374307, 129.0390806 35.3372122, 129.0390573 35.3369513, 129.0390377 35.3367942, 129.0390133 35.3365317, 129.0389787 35.3362706, 129.0389611 35.3361709)",,,
659857218,중앙로,secondary,False,True,60.627,1077,"LINESTRING (129.0391192 35.3376582, 129.03893 35.33789, 129.0387489 35.3381121)",,,
279968357,옥곡1길,residential,False,False,80.24799999999999,,"LINESTRING (129.03871 35.33513, 129.0384976 35.3351055, 129.0383065 35.3351086, 129.0383151 35.3354993)",,,
659857218,중앙로,secondary,False,False,66.202,1077,"LINESTRING (129.03871 35.33513, 129.03869 35.33494, 129.03869 35.33467, 129.038695 35.3345354)",,,
659857218,중앙로,secondary,False,True,118.02400000000002,1077,"LINESTRING (129.03871 35.33513, 129.0387881 35.335399, 129.0388 35.33544, 129.0388473 35.3356248, 129.0388669 35.3357015, 129.0388825 35.3357736, 129.0389294 35.3359912, 129.0389415 35.3360597, 129.0389611 35.3361709)",,,
659857218,중앙로,secondary,False,False,15.04,1077,"LINESTRING (129.0398945 35.3321482, 129.0398618 35.3320156)",,,
275735657,,residential,False,False,19.569000000000003,,"LINESTRING (129.0398945 35.3321482, 129.039965 35.3321952, 129.0400876 35.3322137)",,,
659857218,중앙로,secondary,False,True,37.699,1077,"LINESTRING (129.0398945 35.3321482, 129.0398785 35.3322644, 129.0398001 35.3324771)",,,
170417852,노포사송로,secondary,True,False,111.921,,"LINESTRING (129.0397217 35.3314467, 129.0392934 35.3314898, 129.0389909 35.3314847, 129.0386321 35.3314609, 129.0384946 35.3314409)",,,
275735654,,secondary,False,False,14.188,,"LINESTRING (129.0397217 35.3314467, 129.0397018 35.331385, 129.0396819 35.3313233)",,,
659857218,중앙로,secondary,False,True,64.523,1077,"LINESTRING (129.0397217 35.3314467, 129.0397702 35.3316436, 129.0397754 35.3316647, 129.0398618 35.3320156)",,,
667340979,,residential,False,True,65.604,,"LINESTRING (129.0361245 35.3330708, 129.0354014 35.3330805)",,,
"[915405640, 279968330]","['옥곡7길', '옥곡8길']",residential,False,False,296.32300000000004,,"LINESTRING (129.0361245 35.3330708, 129.0361059 35.3321167, 129.0360811 35.332085, 129.036021 35.3320648, 129.035483 35.3319781, 129.0354051 35.3319839, 129.0353697 35.3320186, 129.0353873 35.3330416, 129.0354014 35.3330805)",,,
279968330,옥곡7길,residential,False,True,158.10399999999998,,"LINESTRING (129.0361245 35.3330708, 129.0361519 35.3342418, 129.03612 35.3342735, 129.0360776 35.3342851, 129.0358654 35.3342884)",,,
667340979,,residential,False,False,132.936,,"LINESTRING (129.0361245 35.3330708, 129.0365074 35.3330671, 129.036693 35.3330653, 129.0375899 35.333063)",,,
"[660361537, 490450941]",,residential,False,"[False, True]",105.443,,"LINESTRING (129.0375899 35.333063, 129.0375923 35.3325768, 129.0376012 35.3322923, 129.0375756 35.3321773, 129.0375271 35.3321314)",2,,
"[469363058, 490450941, 490450942]",,residential,False,"[False, True]",261.54,,"LINESTRING (129.0375899 35.333063, 129.0375897 35.3333607, 129.0375967 35.3340651, 129.0376006 35.3343242, 129.0376153 35.3345233, 129.0376346 35.3345404, 129.0376691 35.3345533, 129.0380421 35.3345494, 129.0381182 35.3345491, 129.0384165 35.3345393, 129.038695 35.3345354)",2,,
667340979,,residential,False,True,132.936,,"LINESTRING (129.0375899 35.333063, 129.036693 35.3330653, 129.0365074 35.3330671, 129.0361245 35.3330708)",,,
170472141,삽량로,tertiary,False,False,291.907,,"LINESTRING (129.0317798 35.3345178, 129.0319583 35.3345018, 129.0347774 35.3342484, 129.0349784 35.3342303)",2,,
170472141,삽량로,tertiary,False,True,24.822,,"LINESTRING (129.0352504 35.3342059, 129.0349784 35.3342303)",2,,
664947824,양산대로,primary,True,False,9.893,35,"LINESTRING (129.0352504 35.3342059, 129.0352818 35.3342911)",,,
170416310,중앙우회로,secondary,False,True,132.50099999999998,,"LINESTRING (129.0397131 35.3393367, 129.0396377 35.3392309, 129.0395971 35.3391612, 129.0395414 35.339061, 129.0394932 35.3389429, 129.0394194 35.3387525, 129.039259 35.3382102)",,,
170416310,중앙우회로,secondary,False,True,62.676,,"LINESTRING (129.039259 35.3382102, 129.0391192 35.3376582)",,,
170416310,중앙우회로,secondary,False,False,132.50099999999998,,"LINESTRING (129.039259 35.3382102, 129.0394194 35.3387525, 129.0394932 35.3389429, 129.0395414 35.339061, 129.0395971 35.3391612, 129.0396377 35.3392309, 129.0397131 35.3393367)",,,
668173269,,residential,False,False,48.549,,"LINESTRING (129.039259 35.3382102, 129.039129 35.3381492, 129.0389503 35.338114, 129.0387489 35.3381121)",,,
275735654,,secondary,False,True,14.188,,"LINESTRING (129.0396819 35.3313233, 129.0397018 35.331385, 129.0397217 35.3314467)",,,
275735657,,residential,False,True,19.569000000000003,,"LINESTRING (129.0400876 35.3322137, 129.039965 35.3321952, 129.0398945 35.3321482)",,,
275735660,다방길,residential,False,False,22.756999999999998,,"LINESTRING (129.0400876 35.3322137, 129.0399923 35.3322666, 129.0399131 35.3323564)",,,
275735660,다방길,residential,False,True,144.01,,"LINESTRING (129.0400876 35.3322137, 129.0408504 35.3318952, 129.0411683 35.3317396, 129.0414528 35.3315598)",,,
275735660,다방길,residential,False,False,16.888,,"LINESTRING (129.0399131 35.3323564, 129.0398001 35.3324771)",,,
275735660,다방길,residential,False,True,22.756999999999998,,"LINESTRING (129.0399131 35.3323564, 129.0399923 35.3322666, 129.0400876 35.3322137)",,,
275735660,다방길,residential,False,True,16.888,,"LINESTRING (129.0398001 35.3324771, 129.0399131 35.3323564)",,,
659857218,중앙로,secondary,False,False,37.699,1077,"LINESTRING (129.0398001 35.3324771, 129.0398785 35.3322644, 129.0398945 35.3321482)",,,
659857218,중앙로,secondary,False,True,260.858,1077,"LINESTRING (129.0398001 35.3324771, 129.0397495 35.3326422, 129.0397048 35.3328137, 129.0396854 35.3328881, 129.03959 35.33312, 129.03956 35.33317, 129.0395051 35.3332341, 129.0395 35.33324, 129.03944 35.3333, 129.03927 35.33339, 129.03911 35.33351, 129.03899 35.33361, 129.03887 35.33375, 129.0388064 35.3338708, 129.03877 35.33394, 129.03872 35.3341, 129.0387155 35.3341998, 129.0387 35.3344, 129.038695 35.3345354)",,,
275731393,노포사송로,secondary,True,False,242.446,1077,"LINESTRING (129.0371822 35.3307758, 129.0377309 35.3310357, 129.0381487 35.3312136, 129.0384257 35.3312988, 129.0386573 35.3313432, 129.0389252 35.3313766, 129.0392294 35.3313728, 129.0395427 35.3313506, 129.0396819 35.3313233)",,,
660879046,서일동로,residential,False,False,46.16,,"LINESTRING (129.0360823 35.3390431, 129.0362683 35.3394295)",,,
660879046,서일동로,residential,False,True,6.716,,"LINESTRING (129.0360823 35.3390431, 129.0360608 35.3389853)",,,
