osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,junction
"[557518498, 472435612]",184,신장동로,tertiary,False,True,336.535,"LINESTRING (127.2163232 37.5434512, 127.2161441 37.543463, 127.2154641 37.5434309, 127.2152513 37.5434212, 127.2148709 37.5434028, 127.2141546 37.5433657, 127.2138774 37.5433508, 127.2126882 37.5432738, 127.2125167 37.5432555)",30,,,
468595507,184,신장동로,tertiary,False,False,212.85000000000002,"LINESTRING (127.2171864 37.5433575, 127.2178037 37.5433706, 127.2182945 37.5433911, 127.2184197 37.5434081, 127.2186706 37.5434653, 127.2189446 37.5435369, 127.2190615 37.5435585, 127.2195698 37.5435717)",40,4,,
"[588251272, 588251274, 557518498]",184,"['신장동로', '덕풍5교']",tertiary,False,True,76.852,"LINESTRING (127.2171864 37.5433575, 127.2171262 37.5433635, 127.2168059 37.5434087, 127.2164175 37.5434441, 127.2163232 37.5434512)",,,yes,
908354247,,하남대로783번길,residential,False,True,16.172,"LINESTRING (127.2104227 37.5400155, 127.2102528 37.5399607)",,,,
468996846,,하남대로784번길,residential,False,False,37.765,"LINESTRING (127.2104227 37.5400155, 127.2105134 37.5400943, 127.210706 37.5402702)",,2,,
475795812,,,residential,False,True,51.418000000000006,"LINESTRING (127.2161873 37.537094, 127.2160778 37.5371864, 127.2157856 37.5374292)",,,,
551813207,182,천현로,tertiary,False,True,150.683,"LINESTRING (127.2161873 37.537094, 127.2163832 37.5372403, 127.2173091 37.5379905, 127.2173924 37.5380546)",,,,
588544380,182,천현로,tertiary,False,False,161.388,"LINESTRING (127.2161873 37.537094, 127.2160445 37.5369814, 127.2157739 37.5367111, 127.215033 37.5359689)",,,,
636889276,,대성로,tertiary,False,False,64.391,"LINESTRING (127.2107517 37.5369963, 127.2100689 37.5367909)",,,,
636889276,,대성로,tertiary,False,True,67.691,"LINESTRING (127.2107517 37.5369963, 127.2115133 37.5370729)",,,,
393744888,,하남대로761번길,residential,False,False,31.373000000000005,"LINESTRING (127.2107517 37.5369963, 127.210774 37.5370852, 127.210811 37.5371731, 127.2108706 37.5372599)",,,,
469010243,,신장1로33번길,residential,False,True,40.408,"LINESTRING (127.2107193 37.5390599, 127.2103428 37.5392671)",,,,
636889274,,신장1로,residential,False,False,56.966,"LINESTRING (127.2107193 37.5390599, 127.2103772 37.5386253)",,,,
838488137,,신장1로34번길,residential,False,False,118.856,"LINESTRING (127.2107193 37.5390599, 127.2118614 37.5384921)",,,,
636889274,,신장1로,residential,False,True,62.948,"LINESTRING (127.2107193 37.5390599, 127.2107536 37.5391118, 127.2110338 37.5394431, 127.211107 37.5395349)",,,,
636889274,,신장1로,residential,False,True,56.832,"LINESTRING (127.2092828 37.5372244, 127.209631 37.5376545)",,,,
838488141,,신장1로,residential,False,True,25.813,"LINESTRING (127.2092828 37.5372244, 127.209525 37.537094)",,,,
"[558987616, 468595509]",,,residential,False,False,143.566,"LINESTRING (127.2192063 37.5419593, 127.2191255 37.5416165, 127.2190651 37.5413852, 127.2189241 37.5408583, 127.2188971 37.5407533, 127.218901 37.540693)",30,2,,
468595509,,,residential,False,True,118.172,"LINESTRING (127.2192063 37.5419593, 127.2193197 37.5424011, 127.219374 37.5426265, 127.2194722 37.5430009)",30,2,,
468595509,,,residential,False,False,118.172,"LINESTRING (127.2194722 37.5430009, 127.219374 37.5426265, 127.2193197 37.5424011, 127.2192063 37.5419593)",30,2,,
468595509,,,residential,False,True,64.194,"LINESTRING (127.2194722 37.5430009, 127.2195519 37.5433253, 127.2195698 37.5435717)",30,2,,
468996846,,하남대로784번길,residential,False,True,57.564,"LINESTRING (127.2112245 37.5405848, 127.210706 37.5402702)",,2,,
468996846,,하남대로784번길,residential,False,False,98.13,"LINESTRING (127.2112245 37.5405848, 127.211181 37.5412114, 127.211158 37.5414657)",,2,,
469000022,,하남대로784번안길,residential,False,False,75.016,"LINESTRING (127.2112245 37.5405848, 127.2113661 37.5406729, 127.2117771 37.5410118, 127.2118197 37.5410635)",,,,
469000018,,하남대로802번길,residential,False,True,172.07999999999998,"LINESTRING (127.2092939 37.5417817, 127.2093334 37.5417851, 127.2099164 37.5418307, 127.2102956 37.5418503, 127.211239 37.5419077)",,,,
469282226,,하남대로784번안길,residential,True,False,59.137,"LINESTRING (127.213158 37.5425113, 127.212775 37.5420747)",,,,
469000020,,하남대로802번길,residential,False,False,98.389,"LINESTRING (127.213158 37.5425113, 127.2132248 37.5424971, 127.2132873 37.5424726, 127.2139823 37.5420046, 127.2140119 37.5419585)",,3,,
469000020,,하남대로802번길,residential,False,True,52.112,"LINESTRING (127.213158 37.5425113, 127.2130766 37.5425172, 127.2125674 37.5425086)",,3,,
468996846,,하남대로784번길,residential,False,False,57.564,"LINESTRING (127.210706 37.5402702, 127.2112245 37.5405848)",,2,,
468996846,,하남대로784번길,residential,False,True,37.765,"LINESTRING (127.210706 37.5402702, 127.2105134 37.5400943, 127.2104227 37.5400155)",,2,,
"[550976606, 469662111]",,하남대로778번길,residential,False,False,169.207,"LINESTRING (127.210706 37.5402702, 127.2110768 37.5400531, 127.2112412 37.5402228, 127.2113843 37.5403667, 127.2120293 37.5409275)",,,,
469000025,,,residential,False,False,23.879,"LINESTRING (127.2118197 37.5410635, 127.2120293 37.5409275)",,,,
469000022,,하남대로784번안길,residential,False,False,68.188,"LINESTRING (127.2118197 37.5410635, 127.2119559 37.5412238, 127.212262 37.5415665)",,,,
469000022,,하남대로784번안길,residential,False,True,75.01599999999999,"LINESTRING (127.2118197 37.5410635, 127.2117771 37.5410118, 127.2113661 37.5406729, 127.2112245 37.5405848)",,,,
469000023,,,residential,True,False,73.512,"LINESTRING (127.2118197 37.5410635, 127.2113702 37.5413394, 127.211158 37.5414657)",,,,
468996846,,하남대로784번길,residential,False,False,49.782,"LINESTRING (127.211158 37.5414657, 127.2111554 37.5415229, 127.211239 37.5419077)",,2,,
468996846,,하남대로784번길,residential,False,True,98.13,"LINESTRING (127.211158 37.5414657, 127.211181 37.5412114, 127.2112245 37.5405848)",,2,,
469000024,,하남대로776번길,residential,False,False,67.127,"LINESTRING (127.2110871 37.5396981, 127.2111836 37.5397831, 127.2115963 37.5401469)",,,,
"[576963529, 576963535]",43,하남대로,primary,True,False,68.393,"LINESTRING (127.2110871 37.5396981, 127.2108585 37.5398044, 127.2104227 37.5400155)",,6,,
469000024,,하남대로776번길,residential,False,False,83.164,"LINESTRING (127.2123224 37.540754, 127.2130551 37.540283)",,,,
469000024,,하남대로776번길,residential,False,True,93.036,"LINESTRING (127.2123224 37.540754, 127.2115963 37.5401469)",,,,
469000025,,,residential,False,True,32.249,"LINESTRING (127.2123224 37.540754, 127.2120293 37.5409275)",,,,
469000024,,하남대로776번길,residential,False,True,83.164,"LINESTRING (127.2130551 37.540283, 127.2123224 37.540754)",,,,
638967139,,하남대로776번길,residential,False,False,69.974,"LINESTRING (127.2130551 37.540283, 127.2132908 37.5404643, 127.2136247 37.5407212)",,,,
"[469000026, 638967139]",,하남대로776번길,residential,False,True,162.382,"LINESTRING (127.2130551 37.540283, 127.212621 37.5399491, 127.2124214 37.5397956, 127.2123309 37.5397821, 127.2123205 37.5397873, 127.2115963 37.5401469)",,,,
469000024,,하남대로776번길,residential,False,False,93.036,"LINESTRING (127.2115963 37.5401469, 127.2123224 37.540754)",,,,
469000024,,하남대로776번길,residential,False,True,67.127,"LINESTRING (127.2115963 37.5401469, 127.2111836 37.5397831, 127.2110871 37.5396981)",,,,
"[469000026, 638967139]",,하남대로776번길,residential,False,False,162.382,"LINESTRING (127.2115963 37.5401469, 127.2123205 37.5397873, 127.2123309 37.5397821, 127.2124214 37.5397956, 127.212621 37.5399491, 127.2130551 37.540283)",,,,
469000025,,,residential,False,False,32.249,"LINESTRING (127.2120293 37.5409275, 127.2123224 37.540754)",,,,
469000025,,,residential,False,True,23.879,"LINESTRING (127.2120293 37.5409275, 127.2118197 37.5410635)",,,,
550976606,,하남대로778번길,residential,False,False,73.491,"LINESTRING (127.2120293 37.5409275, 127.2127351 37.5412791)",,,,
"[550976606, 469662111]",,하남대로778번길,residential,False,True,169.207,"LINESTRING (127.2120293 37.5409275, 127.2113843 37.5403667, 127.2112412 37.5402228, 127.2110768 37.5400531, 127.210706 37.5402702)",,,,
469060526,,,residential,False,False,52.547,"LINESTRING (127.2127351 37.5412791, 127.212262 37.5415665)",,,,
550976606,,하남대로778번길,residential,False,True,73.491,"LINESTRING (127.2127351 37.5412791, 127.2120293 37.5409275)",,,,
469000029,,,residential,False,True,100.02199999999999,"LINESTRING (127.2127351 37.5412791, 127.213019 37.5411103, 127.2132976 37.5409354, 127.2136247 37.5407212)",,,,
550976606,,하남대로778번길,residential,False,False,76.071,"LINESTRING (127.2127351 37.5412791, 127.2129307 37.5413845, 127.2130287 37.5414338, 127.2134677 37.54164)",,,,
469000027,,대청로21번길,residential,False,True,59.636,"LINESTRING (127.2134677 37.54164, 127.2140119 37.5419585)",,,,
469000027,,대청로21번길,residential,False,False,83.835,"LINESTRING (127.2134677 37.54164, 127.2135549 37.5415323, 127.2139815 37.5410056)",,,,
550976606,,하남대로778번길,residential,False,True,76.071,"LINESTRING (127.2134677 37.54164, 127.2130287 37.5414338, 127.2129307 37.5413845, 127.2127351 37.5412791)",,,,
469000022,,하남대로784번안길,residential,False,True,72.392,"LINESTRING (127.212775 37.5420747, 127.2126396 37.5419324, 127.2125959 37.5418895, 127.212262 37.5415665)",,,,
469001264,,,residential,True,False,73.518,"LINESTRING (127.212775 37.5420747, 127.2122184 37.5423797, 127.212172 37.5424138, 127.2121166 37.542474)",,,,
469006630,,,residential,False,False,51.841,"LINESTRING (127.2158698 37.540204, 127.2164577 37.5402112)",,,,
469006630,,,residential,False,True,78.641,"LINESTRING (127.2158698 37.540204, 127.215593 37.5401999, 127.2150652 37.5401156, 127.2149913 37.5400994)",,,,
469006631,,,residential,False,False,76.938,"LINESTRING (127.2158698 37.540204, 127.215876 37.5400415, 127.2158194 37.5398422, 127.2156399 37.5396671, 127.2156033 37.539632, 127.2155567 37.5395928)",,,,
552277140,,,residential,False,False,53.294,"LINESTRING (127.2155567 37.5395928, 127.2159573 37.5392339)",,,,
469006631,,,residential,False,True,76.938,"LINESTRING (127.2155567 37.5395928, 127.2156033 37.539632, 127.2156399 37.5396671, 127.2158194 37.5398422, 127.215876 37.5400415, 127.2158698 37.540204)",,,,
552277140,,,residential,False,True,75.222,"LINESTRING (127.2155567 37.5395928, 127.2152749 37.5398453, 127.2149913 37.5400994)",,,,
636889280,,하남대로787번길,residential,False,False,24.46,"LINESTRING (127.2095278 37.5398639, 127.2093811 37.5396772)",,,,
636889280,,하남대로787번길,residential,False,True,41.263,"LINESTRING (127.2095278 37.5398639, 127.2097772 37.5401779)",,,,
469009566,,하남대로783번길,residential,False,False,71.601,"LINESTRING (127.2095278 37.5398639, 127.2098634 37.5397805, 127.209953 37.539789, 127.2100251 37.539824, 127.2101121 37.5398767, 127.2102528 37.5399607)",,,,
469010243,,신장1로33번길,residential,False,False,70.011,"LINESTRING (127.2093811 37.5396772, 127.2100826 37.5393822)",,,,
636889280,,하남대로787번길,residential,False,True,24.46,"LINESTRING (127.2093811 37.5396772, 127.2095278 37.5398639)",,,,
559357587,,신장1로34번길,residential,False,True,161.41000000000003,"LINESTRING (127.2127002 37.5372138, 127.2122769 37.5379295, 127.2119228 37.538528)",,,,
636889276,,대성로,tertiary,False,False,57.706,"LINESTRING (127.2127002 37.5372138, 127.2122687 37.5371603, 127.2120536 37.5371336)",,,,
636889276,,대성로,tertiary,False,True,71.765,"LINESTRING (127.2127002 37.5372138, 127.2132352 37.5372921, 127.2133539 37.5373074, 127.2134924 37.5373523)",,,,
393744888,,하남대로761번길,residential,False,False,59.769,"LINESTRING (127.2114874 37.5380438, 127.2118614 37.5384921)",,,,
469010244,,신장1로28번길,residential,False,False,112.853,"LINESTRING (127.2114874 37.5380438, 127.2120536 37.5371336)",,,,
838488138,,신장1로28번길,residential,False,False,36.595,"LINESTRING (127.2114874 37.5380438, 127.2111375 37.5382208)",,,,
393744888,,하남대로761번길,residential,False,True,57.675000000000004,"LINESTRING (127.2114874 37.5380438, 127.2111884 37.5376781, 127.2111354 37.5376067)",,,,
469010244,,신장1로28번길,residential,False,True,112.853,"LINESTRING (127.2120536 37.5371336, 127.2114874 37.5380438)",,,,
636889276,,대성로,tertiary,False,False,48.114999999999995,"LINESTRING (127.2120536 37.5371336, 127.2119964 37.5371272, 127.2115133 37.5370729)",,,,
636889276,,대성로,tertiary,False,True,57.706,"LINESTRING (127.2120536 37.5371336, 127.2122687 37.5371603, 127.2127002 37.5372138)",,,,
469010245,,신장1로27번길,residential,False,False,34.898,"LINESTRING (127.2103772 37.5386253, 127.2100463 37.5387975)",,,,
636889274,,신장1로,residential,False,False,61.838,"LINESTRING (127.2103772 37.5386253, 127.2100158 37.5381487)",,,,
636889274,,신장1로,residential,False,True,56.966,"LINESTRING (127.2103772 37.5386253, 127.2107193 37.5390599)",,,,
838488138,,신장1로28번길,residential,False,True,20.839,"LINESTRING (127.2103772 37.5386253, 127.2105579 37.5385045)",,,,
469010246,,신장1로21번길,residential,False,True,41.08,"LINESTRING (127.2100158 37.5381487, 127.2096267 37.5383519)",,,,
636889274,,신장1로,residential,False,False,64.583,"LINESTRING (127.2100158 37.5381487, 127.209631 37.5376545)",,,,
636889274,,신장1로,residential,False,True,61.838,"LINESTRING (127.2100158 37.5381487, 127.2103772 37.5386253)",,,,
838488139,,신장1로22번길,residential,False,False,50.183,"LINESTRING (127.2100158 37.5381487, 127.2104888 37.5378977)",,,,
393744888,,하남대로761번길,residential,False,True,45.08,"LINESTRING (127.2111354 37.5376067, 127.2108706 37.5372599)",,,,
838488139,,신장1로22번길,residential,False,False,68.069,"LINESTRING (127.2111354 37.5376067, 127.2115133 37.5370729)",,,,
838488139,,신장1로22번길,residential,False,True,33.321,"LINESTRING (127.2111354 37.5376067, 127.2108058 37.5377533)",,,,
393744888,,하남대로761번길,residential,False,False,57.675000000000004,"LINESTRING (127.2111354 37.5376067, 127.2111884 37.5376781, 127.2114874 37.5380438)",,,,
636889276,,대성로,tertiary,False,False,67.691,"LINESTRING (127.2115133 37.5370729, 127.2107517 37.5369963)",,,,
838488139,,신장1로22번길,residential,False,True,68.069,"LINESTRING (127.2115133 37.5370729, 127.2111354 37.5376067)",,,,
636889276,,대성로,tertiary,False,True,48.114999999999995,"LINESTRING (127.2115133 37.5370729, 127.2119964 37.5371272, 127.2120536 37.5371336)",,,,
636889274,,신장1로,residential,False,False,56.832,"LINESTRING (127.209631 37.5376545, 127.2092828 37.5372244)",,,,
636889274,,신장1로,residential,False,True,64.583,"LINESTRING (127.209631 37.5376545, 127.2100158 37.5381487)",,,,
838488140,,신장1로16번길,residential,False,False,44.387,"LINESTRING (127.209631 37.5376545, 127.2100679 37.5374562)",,,,
469010249,,신장1로16번길,residential,False,False,60.725,"LINESTRING (127.2100679 37.5374562, 127.209759 37.5369681)",,,,
838488140,,신장1로16번길,residential,False,True,44.387,"LINESTRING (127.2100679 37.5374562, 127.209631 37.5376545)",,,,
838488140,,신장1로16번길,residential,False,False,86.43,"LINESTRING (127.2100679 37.5374562, 127.2104446 37.5375192, 127.2106645 37.5375029, 127.2107747 37.537416, 127.2108706 37.5372599)",,,,
393744888,,하남대로761번길,residential,False,False,45.08,"LINESTRING (127.2108706 37.5372599, 127.2111354 37.5376067)",,,,
393744888,,하남대로761번길,residential,False,True,31.373,"LINESTRING (127.2108706 37.5372599, 127.210811 37.5371731, 127.210774 37.5370852, 127.2107517 37.5369963)",,,,
838488140,,신장1로16번길,residential,False,True,86.43,"LINESTRING (127.2108706 37.5372599, 127.2107747 37.537416, 127.2106645 37.5375029, 127.2104446 37.5375192, 127.2100679 37.5374562)",,,,
469010249,,신장1로16번길,residential,False,True,60.725,"LINESTRING (127.209759 37.5369681, 127.2100679 37.5374562)",,,,
838488141,,신장1로,residential,False,False,24.934,"LINESTRING (127.209759 37.5369681, 127.209525 37.537094)",,,,
838488141,,신장1로,residential,False,True,33.688,"LINESTRING (127.209759 37.5369681, 127.2100689 37.5367909)",,,,
636889276,,대성로,tertiary,False,True,64.391,"LINESTRING (127.2100689 37.5367909, 127.2107517 37.5369963)",,,,
838488141,,신장1로,residential,False,False,33.688,"LINESTRING (127.2100689 37.5367909, 127.209759 37.5369681)",,,,
469060526,,,residential,False,True,52.547,"LINESTRING (127.212262 37.5415665, 127.2127351 37.5412791)",,,,
469000022,,하남대로784번안길,residential,False,False,72.392,"LINESTRING (127.212262 37.5415665, 127.2125959 37.5418895, 127.2126396 37.5419324, 127.212775 37.5420747)",,,,
469000022,,하남대로784번안길,residential,False,True,68.188,"LINESTRING (127.212262 37.5415665, 127.2119559 37.5412238, 127.2118197 37.5410635)",,,,
469010243,,신장1로33번길,residential,False,False,40.408,"LINESTRING (127.2103428 37.5392671, 127.2107193 37.5390599)",,,,
469010243,,신장1로33번길,residential,False,True,26.27,"LINESTRING (127.2103428 37.5392671, 127.2100826 37.5393822)",,,,
636889279,,하남대로777번길,residential,False,False,58.479,"LINESTRING (127.2103428 37.5392671, 127.2102541 37.5390968, 127.2100463 37.5387975)",,,,
636889279,,하남대로777번길,residential,False,True,61.168,"LINESTRING (127.2103428 37.5392671, 127.2106655 37.5396249, 127.2107473 37.539714)",,,,
469010245,,신장1로27번길,residential,False,False,51.591,"LINESTRING (127.2100463 37.5387975, 127.2095272 37.5390116)",,,,
469010245,,신장1로27번길,residential,False,True,34.898,"LINESTRING (127.2100463 37.5387975, 127.2103772 37.5386253)",,,,
636889279,,하남대로777번길,residential,False,False,61.837,"LINESTRING (127.2100463 37.5387975, 127.2096267 37.5383519)",,,,
636889279,,하남대로777번길,residential,False,True,58.479,"LINESTRING (127.2100463 37.5387975, 127.2102541 37.5390968, 127.2103428 37.5392671)",,,,
469010246,,신장1로21번길,residential,False,False,41.08,"LINESTRING (127.2096267 37.5383519, 127.2100158 37.5381487)",,,,
636889279,,하남대로777번길,residential,False,True,61.837,"LINESTRING (127.2096267 37.5383519, 127.2100463 37.5387975)",,,,
469010243,,신장1로33번길,residential,False,False,26.27,"LINESTRING (127.2100826 37.5393822, 127.2103428 37.5392671)",,,,
469010243,,신장1로33번길,residential,False,True,70.011,"LINESTRING (127.2100826 37.5393822, 127.2093811 37.5396772)",,,,
469326667,,신장1로27번길,residential,False,False,64.002,"LINESTRING (127.2100826 37.5393822, 127.2095272 37.5390116)",,,,
469010245,,신장1로27번길,residential,False,True,51.591,"LINESTRING (127.2095272 37.5390116, 127.2100463 37.5387975)",,,,
469326667,,신장1로27번길,residential,False,True,64.002,"LINESTRING (127.2095272 37.5390116, 127.2100826 37.5393822)",,,,
838488138,,신장1로28번길,residential,False,False,20.839,"LINESTRING (127.2105579 37.5385045, 127.2103772 37.5386253)",,,,
838488138,,신장1로28번길,residential,False,True,60.057,"LINESTRING (127.2105579 37.5385045, 127.2111375 37.5382208)",,,,
469326668,,신장1로22번길,residential,False,False,68.782,"LINESTRING (127.2105579 37.5385045, 127.2105455 37.5379784, 127.2104888 37.5378977)",,,,
838488139,,신장1로22번길,residential,False,False,32.234,"LINESTRING (127.2104888 37.5378977, 127.2108058 37.5377533)",,,,
838488139,,신장1로22번길,residential,False,True,50.183,"LINESTRING (127.2104888 37.5378977, 127.2100158 37.5381487)",,,,
469326668,,신장1로22번길,residential,False,True,68.782,"LINESTRING (127.2104888 37.5378977, 127.2105455 37.5379784, 127.2105579 37.5385045)",,,,
469326669,,신장1로22번길,residential,False,False,59.646,"LINESTRING (127.2111375 37.5382208, 127.2108058 37.5377533)",,,,
838488138,,신장1로28번길,residential,False,False,60.057,"LINESTRING (127.2111375 37.5382208, 127.2105579 37.5385045)",,,,
838488138,,신장1로28번길,residential,False,True,36.595,"LINESTRING (127.2111375 37.5382208, 127.2114874 37.5380438)",,,,
469326669,,신장1로22번길,residential,False,True,59.646,"LINESTRING (127.2108058 37.5377533, 127.2111375 37.5382208)",,,,
838488139,,신장1로22번길,residential,False,False,33.321,"LINESTRING (127.2108058 37.5377533, 127.2111354 37.5376067)",,,,
838488139,,신장1로22번길,residential,False,True,32.234,"LINESTRING (127.2108058 37.5377533, 127.2104888 37.5378977)",,,,
469000020,,하남대로802번길,residential,False,False,82.713,"LINESTRING (127.2153514 37.5419814, 127.2160795 37.542014, 127.2162881 37.5420225)",,3,,
469000020,,하남대로802번길,residential,False,True,118.423,"LINESTRING (127.2153514 37.5419814, 127.2142473 37.5419366, 127.2141698 37.5419375, 127.2140119 37.5419585)",,3,,
473343833,,,residential,False,False,68.717,"LINESTRING (127.2153514 37.5419814, 127.2153564 37.5418575, 127.2153606 37.541754, 127.2153749 37.5413637)",,,,
473343833,,,residential,False,True,68.717,"LINESTRING (127.2153749 37.5413637, 127.2153606 37.541754, 127.2153564 37.5418575, 127.2153514 37.5419814)",,,,
"[638967141, 556941190, 556941191]",,하남대로776번길,residential,False,False,86.557,"LINESTRING (127.2153749 37.5413637, 127.2157929 37.5413633, 127.2159957 37.5413644, 127.2162277 37.541366, 127.2163564 37.5413718)",,,,
638967141,,하남대로776번길,residential,False,True,133.572,"LINESTRING (127.2153749 37.5413637, 127.2150868 37.5413639, 127.2149908 37.5413623, 127.2147397 37.5413365, 127.214489 37.5412752, 127.2142826 37.5411946, 127.2141727 37.541136, 127.214052 37.5410625, 127.2139815 37.5410056)",,,,
473345261,,하남대로802번길,residential,False,False,83.172,"LINESTRING (127.2125674 37.5425086, 127.2125167 37.5432555)",,4,,
469000020,,하남대로802번길,residential,False,False,52.112,"LINESTRING (127.2125674 37.5425086, 127.2130766 37.5425172, 127.213158 37.5425113)",,3,,
469662116,,하남대로802번길,residential,False,True,40.160000000000004,"LINESTRING (127.2125674 37.5425086, 127.2122145 37.5424976, 127.2121166 37.542474)",,2,,
475795812,,,residential,False,False,55.417,"LINESTRING (127.215033 37.5359689, 127.2149873 37.5360528, 127.2147665 37.5364202)",,,,
