osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,width
297619134,False,Civitas Fortissima tér,residential,30,True,94.115,"LINESTRING (19.2904622 48.0766723, 19.2903138 48.0766167, 19.2901242 48.0765478, 19.2899664 48.0764921, 19.2896449 48.0763914, 19.2895295 48.076358, 19.289325 48.0763011)",,,,
242247014,True,,primary,50,False,13.037999999999998,"LINESTRING (19.2974707 48.0802467, 19.2974482 48.0802342, 19.2974288 48.0802196, 19.2974127 48.0802033, 19.2974005 48.0801855, 19.2973923 48.0801667, 19.2973883 48.0801474)",1,22,roundabout,
242343367,False,Óváros tér,residential,30,False,52.752,"LINESTRING (19.2930834 48.0800119, 19.293234 48.0800327, 19.2933441 48.0800519, 19.2934576 48.0800663, 19.2935727 48.080083, 19.2937774 48.0801119)",2,,,
242343367,False,Óváros tér,residential,30,True,112.239,"LINESTRING (19.2930834 48.0800119, 19.2930591 48.0800066, 19.2929594 48.0799939, 19.2928421 48.0799722, 19.2927196 48.079948, 19.2926086 48.0799204, 19.292491 48.0798893, 19.2923616 48.0798474, 19.2920534 48.0797365, 19.2917037 48.079613)",2,,,
108220494,False,Szent István utca,residential,50,True,308.835,"LINESTRING (19.297994 48.0763156, 19.2979791 48.0762485, 19.2979402 48.0760733, 19.2979208 48.0759702, 19.2979115 48.0758364, 19.297913 48.0757198, 19.2979277 48.0755719, 19.298105 48.0736041, 19.2981103 48.0735458)",,,,
1132064859,False,Bajcsy-Zsilinszky utca,residential,50,False,80.411,"LINESTRING (19.292306 48.0733619, 19.2924804 48.0726482)",2,,,
680434334,True,Aradi utca,residential,50,False,134.881,"LINESTRING (19.292306 48.0733619, 19.2923313 48.0733648, 19.2923571 48.0733658, 19.2923843 48.0733649, 19.2941013 48.0731908)",1,,,
"[680436683, 1231750990]",False,Bajcsy-Zsilinszky utca,residential,,True,70.49100000000001,"LINESTRING (19.292306 48.0733619, 19.2921878 48.0737601, 19.2921673 48.0738291, 19.2921566 48.0738677, 19.2921498 48.0738923, 19.2921436 48.0739147, 19.2921343 48.0739429, 19.2921188 48.0739833)",2,,,
108220507,True,Luther utca,residential,50,False,124.32400000000001,"LINESTRING (19.2962325 48.0765991, 19.2962009 48.0765938, 19.2961207 48.0765904, 19.2960342 48.076588, 19.2959426 48.0765911, 19.2958131 48.0765982, 19.2945692 48.0766947)",,,,3.8
599383302,False,Kossuth Lajos út,secondary,50,False,12.296,"LINESTRING (19.2962325 48.0765991, 19.2962373 48.0765867, 19.2962413 48.0765743, 19.2962446 48.0765618, 19.2962474 48.0765486, 19.2962492 48.0765354, 19.2962496 48.0765221, 19.29625 48.0765098, 19.2962468 48.0764897)",2,2108,,
599383302,False,Kossuth Lajos út,secondary,50,True,5.309,"LINESTRING (19.2962325 48.0765991, 19.2962273 48.0766114, 19.2962221 48.0766231, 19.2962166 48.0766345, 19.2962087 48.0766439)",2,2108,,
680436682,False,Ady Endre út,residential,50,False,22.926,"LINESTRING (19.2873923 48.0733264, 19.2870902 48.0732844)",3,,,
680436682,False,Ady Endre út,residential,50,True,67.624,"LINESTRING (19.2873923 48.0733264, 19.288283 48.0734515)",3,,,
108220452,False,Széchenyi utca,residential,50,False,258.765,"LINESTRING (19.2873923 48.0733264, 19.2873738 48.073399, 19.2873687 48.0734189, 19.2870952 48.0744959, 19.2868401 48.0754616, 19.2868315 48.0754896, 19.2868179 48.0755202, 19.2868116 48.0755292, 19.2868044 48.0755397, 19.2867882 48.0755592, 19.2867362 48.0756031)",,,,
108220577,True,Szent Imre utca,residential,,False,114.7,"LINESTRING (19.2936915 48.0738318, 19.2936961 48.0738642, 19.2938811 48.0748555)",,,,
"[1132064860, 1132064862, 1020038679]",False,Ady Endre út,residential,50,False,118.145,"LINESTRING (19.2936915 48.0738318, 19.2934914 48.073853, 19.2932318 48.0738805, 19.2926674 48.0739402, 19.2923415 48.0739747, 19.2922711 48.0739802, 19.292225 48.073982, 19.2921993 48.0739831, 19.2921188 48.0739833)",3,,,
"[1226023876, 1132064861, 108220550]",False,Ady Endre út,residential,50,True,197.54199999999994,"LINESTRING (19.2936915 48.0738318, 19.2943648 48.0737605, 19.2957287 48.0736162, 19.2961389 48.0735728, 19.2961799 48.0735677, 19.296216 48.0735597, 19.2962624 48.0735443, 19.2963043 48.0735269)",3,,,
108220525,False,Vizy Zsigmond utca,residential,30,True,82.234,"LINESTRING (19.2981103 48.0735458, 19.2992157 48.0735831)",,,,
108220494,False,Szent István utca,residential,50,False,308.835,"LINESTRING (19.2981103 48.0735458, 19.298105 48.0736041, 19.2979277 48.0755719, 19.297913 48.0757198, 19.2979115 48.0758364, 19.2979208 48.0759702, 19.2979402 48.0760733, 19.2979791 48.0762485, 19.297994 48.0763156)",,,,
1065680157,True,Vizy Zsigmond utca,residential,30,False,134.677,"LINESTRING (19.2981103 48.0735458, 19.2964546 48.0735053, 19.2964011 48.073505, 19.2963684 48.0735105, 19.2963385 48.0735183, 19.2963043 48.0735269)",,,,
108220493,True,Teleki László utca,residential,30,False,111.54700000000001,"LINESTRING (19.2945692 48.0766947, 19.2944683 48.0767054, 19.2943784 48.0767297, 19.2943099 48.0767621, 19.2942531 48.0768002, 19.2934876 48.0773627)",,,,
242343372,False,Gimnázium köz,residential,,True,88.242,"LINESTRING (19.2945692 48.0766947, 19.2945036 48.0765237, 19.2944328 48.0759819, 19.2944215 48.0759091)",,,,
293116713,False,Bajcsy-Zsilinszky utca,residential,30,True,117.22,"LINESTRING (19.2921188 48.0739833, 19.2920985 48.0740336, 19.2920934 48.0740463, 19.2920887 48.0740578, 19.2920782 48.0740839, 19.2917734 48.0747753, 19.2916813 48.0749961)",2,,,
"[680436683, 1231750990]",False,Bajcsy-Zsilinszky utca,residential,,False,70.491,"LINESTRING (19.2921188 48.0739833, 19.2921343 48.0739429, 19.2921436 48.0739147, 19.2921498 48.0738923, 19.2921566 48.0738677, 19.2921673 48.0738291, 19.2921878 48.0737601, 19.292306 48.0733619)",2,,,
"[1132064860, 1132064862, 1020038679]",False,Ady Endre út,residential,50,True,118.145,"LINESTRING (19.2921188 48.0739833, 19.2921993 48.0739831, 19.292225 48.073982, 19.2922711 48.0739802, 19.2923415 48.0739747, 19.2926674 48.0739402, 19.2932318 48.0738805, 19.2934914 48.073853, 19.2936915 48.0738318)",3,,,
1132064858,False,Ady Endre út,residential,,False,113.719,"LINESTRING (19.2921188 48.0739833, 19.2920375 48.0739732, 19.2920262 48.0739715, 19.2919561 48.0739612, 19.2906202 48.0737754)",3,,,
1132064859,False,Bajcsy-Zsilinszky utca,residential,50,True,80.411,"LINESTRING (19.2924804 48.0726482, 19.292306 48.0733619)",2,,,
108220529,False,16-os honvéd utca,residential,50,True,109.898,"LINESTRING (19.2924804 48.0726482, 19.2924053 48.0726378, 19.29236 48.0726316, 19.2910319 48.0724481)",,,,
242343367,False,Óváros tér,residential,30,False,8.382,"LINESTRING (19.2937774 48.0801119, 19.293885 48.0801346)",2,,,
242343367,False,Óváros tér,residential,30,True,52.752,"LINESTRING (19.2937774 48.0801119, 19.2935727 48.080083, 19.2934576 48.0800663, 19.2933441 48.0800519, 19.293234 48.0800327, 19.2930834 48.0800119)",2,,,
108220512,False,Rákóczi fejedelem útja,residential,50,True,14.306,"LINESTRING (19.2868934 48.0756774, 19.2867362 48.0756031)",2,,,
108220473,False,Nádor utca,residential,50,False,135.971,"LINESTRING (19.2868934 48.0756774, 19.2868534 48.0757419, 19.2868325 48.0757821, 19.2863524 48.0768452)",2,,,
108220512,False,Rákóczi fejedelem útja,residential,50,False,194.135,"LINESTRING (19.2868934 48.0756774, 19.2869726 48.0757121, 19.2870064 48.0757279, 19.2870526 48.0757455, 19.2871175 48.0757689, 19.2871961 48.0757946, 19.2872748 48.0758179, 19.2873764 48.0758451, 19.2875046 48.0758771, 19.2876699 48.0759153, 19.2879542 48.0759853, 19.2883578 48.0760838, 19.2890606 48.07626, 19.2891094 48.0762712, 19.2891664 48.0762795, 19.2892243 48.0762851, 19.2892723 48.0762911, 19.289325 48.0763011)",2,,,
108220553,False,Ipolypart utca,residential,30,True,48.35199999999999,"LINESTRING (19.2906591 48.0799218, 19.2907718 48.0799504, 19.2908831 48.079981, 19.2909864 48.0800144, 19.2910912 48.0800552, 19.291176 48.0800947, 19.2912283 48.0801263)",,,,
242343368,True,Szabó Lőrinc utca,residential,30,False,72.175,"LINESTRING (19.2906591 48.0799218, 19.2908396 48.0793931, 19.290876 48.0792891)",,,,
1204241520,False,Ipolypart utca,residential,30,False,89.30799999999999,"LINESTRING (19.2906591 48.0799218, 19.2902578 48.0798269, 19.2901038 48.0797957, 19.2899934 48.0797741, 19.289939 48.0797635, 19.2898376 48.07975, 19.289802 48.0797453, 19.2897106 48.0797343, 19.2895024 48.0797103)",,,,
108220478,True,József Attila utca,residential,,False,164.64,"LINESTRING (19.2938811 48.0748555, 19.2918492 48.0750111, 19.2918059 48.0750121, 19.2917656 48.0750105, 19.2917215 48.0750044, 19.2916813 48.0749961)",,,,
293116717,True,Szent Imre utca,residential,,False,119.052,"LINESTRING (19.2938811 48.0748555, 19.2940563 48.0758491, 19.2940686 48.0759188)",,,,
108220547,False,Reményik Károly utca,residential,30,True,71.269,"LINESTRING (19.2917037 48.079613, 19.2914892 48.0795288, 19.2911789 48.0794102, 19.2910067 48.0793428, 19.2909493 48.0793203, 19.2909212 48.0793092, 19.290876 48.0792891)",2,,,
242343366,False,Zichy utca,residential,30,False,67.127,"LINESTRING (19.2917037 48.079613, 19.2916531 48.0796682, 19.2912691 48.0800868, 19.2912283 48.0801263)",,,,
242343367,False,Óváros tér,residential,30,False,112.239,"LINESTRING (19.2917037 48.079613, 19.2920534 48.0797365, 19.2923616 48.0798474, 19.292491 48.0798893, 19.2926086 48.0799204, 19.2927196 48.079948, 19.2928421 48.0799722, 19.2929594 48.0799939, 19.2930591 48.0800066, 19.2930834 48.0800119)",2,,,
108220512,False,Rákóczi fejedelem útja,residential,50,False,14.306,"LINESTRING (19.2867362 48.0756031, 19.2868934 48.0756774)",2,,,
108220452,False,Széchenyi utca,residential,50,True,258.765,"LINESTRING (19.2867362 48.0756031, 19.2867882 48.0755592, 19.2868044 48.0755397, 19.2868116 48.0755292, 19.2868179 48.0755202, 19.2868315 48.0754896, 19.2868401 48.0754616, 19.2870952 48.0744959, 19.2873687 48.0734189, 19.2873738 48.073399, 19.2873923 48.0733264)",,,,
680436682,False,Ady Endre út,residential,50,False,67.624,"LINESTRING (19.288283 48.0734515, 19.2873923 48.0733264)",3,,,
680436682,False,Ady Endre út,residential,50,True,86.277,"LINESTRING (19.288283 48.0734515, 19.2894198 48.0736098)",3,,,
680436682,False,Ady Endre út,residential,50,False,86.277,"LINESTRING (19.2894198 48.0736098, 19.288283 48.0734515)",3,,,
680436682,False,Ady Endre út,residential,50,True,91.068,"LINESTRING (19.2894198 48.0736098, 19.2906202 48.0737754)",3,,,
108220510,False,Nagy Iván utca,residential,50,False,119.208,"LINESTRING (19.2894198 48.0736098, 19.2894456 48.0735275, 19.289452 48.0735075, 19.2897494 48.0725606)",2,,,5
"[242246774, 1133583391]",False,Rákóczi fejedelem útja,secondary,50,False,121.767,"LINESTRING (19.2955042 48.0794895, 19.296102 48.0796889, 19.2961941 48.0797196, 19.2962716 48.0797462, 19.2963492 48.0797709, 19.2969836 48.0799604)",2,2108,,
"[1020038694, 1020038695, 242246774, 1133583390]",False,Rákóczi fejedelem útja,secondary,50,True,133.83300000000003,"LINESTRING (19.2955042 48.0794895, 19.2951952 48.0793873, 19.2951405 48.0793681, 19.2950775 48.079346, 19.2949387 48.0792976, 19.2947965 48.0792445, 19.294665 48.0791923, 19.294539 48.079137, 19.2944259 48.0790863, 19.2943174 48.0790326, 19.2941642 48.0789569, 19.2940987 48.078922, 19.2939775 48.0788574)","['2', '3']",2108,,
108220553,False,Ipolypart utca,residential,30,False,173.293,"LINESTRING (19.292676 48.0813421, 19.2925671 48.0812784, 19.2924692 48.0812212, 19.2923759 48.0811602, 19.2923179 48.0811134, 19.2922839 48.0810862, 19.2922039 48.0810146, 19.2919628 48.0808071, 19.2918143 48.0806666, 19.2917492 48.0806051, 19.2916459 48.0805124, 19.2915376 48.0804135, 19.2914495 48.0803318, 19.291366 48.0802523, 19.2912865 48.0801734, 19.2912283 48.0801263)",,,,
108220571,True,Zsák utca,residential,30,False,120.48799999999999,"LINESTRING (19.292676 48.0813421, 19.2928715 48.0807313, 19.2928911 48.0807058, 19.2929102 48.0806941, 19.2929321 48.080688, 19.2929682 48.0806828, 19.2934226 48.0806551, 19.2935234 48.0806489)",,,,
309913719,True,Deák Ferenc utca,residential,,False,143.68699999999998,"LINESTRING (19.2921457 48.0760565, 19.2938855 48.0759279, 19.2939804 48.0759229, 19.2940686 48.0759188)",,,,
422284594,False,Deák Ferenc utca,residential,,False,68.954,"LINESTRING (19.2921457 48.0760565, 19.2915107 48.076114, 19.2914596 48.0761174, 19.2914051 48.0761184, 19.2913514 48.0761155, 19.2913277 48.0761128, 19.2912769 48.0761016, 19.2912312 48.076088)",,,,
297619133,False,Civitas Fortissima tér,residential,30,True,44.051,"LINESTRING (19.2912519 48.0770966, 19.2911394 48.077024, 19.2909662 48.0769178, 19.290811 48.076832)",2,,,
696474989,False,Rákóczi fejedelem útja,residential,30,False,107.216,"LINESTRING (19.2912519 48.0770966, 19.2913516 48.0771628, 19.2919697 48.0775566, 19.2922917 48.0777652)",2,,,
903368123,True,Madách utca,residential,30,False,75.893,"LINESTRING (19.2912519 48.0770966, 19.2911198 48.0772107, 19.2906258 48.0776359)",,,,
108220420,False,Ipoly utca,residential,30,True,54.885000000000005,"LINESTRING (19.2960968 48.0805905, 19.2961835 48.0803691, 19.2962606 48.0801722, 19.2962809 48.0801125)",,,,
242343367,False,Óváros tér,residential,30,True,84.649,"LINESTRING (19.2960968 48.0805905, 19.2960359 48.080582, 19.2958799 48.080549, 19.295622 48.0804987, 19.2950057 48.0803717)",2,,,
108220553,False,Ipolypart utca,residential,30,False,48.352000000000004,"LINESTRING (19.2912283 48.0801263, 19.291176 48.0800947, 19.2910912 48.0800552, 19.2909864 48.0800144, 19.2908831 48.079981, 19.2907718 48.0799504, 19.2906591 48.0799218)",,,,
108220553,False,Ipolypart utca,residential,30,True,173.29300000000003,"LINESTRING (19.2912283 48.0801263, 19.2912865 48.0801734, 19.291366 48.0802523, 19.2914495 48.0803318, 19.2915376 48.0804135, 19.2916459 48.0805124, 19.2917492 48.0806051, 19.2918143 48.0806666, 19.2919628 48.0808071, 19.2922039 48.0810146, 19.2922839 48.0810862, 19.2923179 48.0811134, 19.2923759 48.0811602, 19.2924692 48.0812212, 19.2925671 48.0812784, 19.292676 48.0813421)",,,,
242343366,False,Zichy utca,residential,30,True,67.12700000000001,"LINESTRING (19.2912283 48.0801263, 19.2912691 48.0800868, 19.2916531 48.0796682, 19.2917037 48.079613)",,,,
108220551,True,Thököly utca,residential,50,False,336.24199999999996,"LINESTRING (19.2979392 48.076948, 19.2979346 48.0769703, 19.2979256 48.0770021, 19.2979131 48.0770246, 19.297883 48.0770682, 19.2978555 48.0770978, 19.2970763 48.0778514, 19.2963316 48.0786186, 19.2962035 48.0787491, 19.2960058 48.0789507, 19.2958558 48.0791036, 19.2957773 48.0791836, 19.295555 48.0794282, 19.295538 48.079447, 19.2955156 48.0794744, 19.2955042 48.0794895)",,,,
"[1071673524, 1071673525]",False,Baltik Frigyes utca,residential,50,False,87.165,"LINESTRING (19.2979392 48.076948, 19.2980539 48.0769512, 19.2981266 48.0769461, 19.2981929 48.0769387, 19.2982773 48.0769266, 19.2987423 48.0768583, 19.2989437 48.076834, 19.2989778 48.0768317, 19.2990073 48.0768317, 19.2990361 48.0768342, 19.2990622 48.0768393, 19.2990812 48.0768437, 19.2990911 48.0768468)",2,,,
"[1206472562, 1206472563, 108220526, 1132064871]",False,Baltik Frigyes utca,residential,"['30', '50']",True,133.67999999999998,"LINESTRING (19.2979392 48.076948, 19.2978456 48.0769406, 19.2977438 48.0769306, 19.2976211 48.076915, 19.2975118 48.0768995, 19.2973334 48.0768724, 19.2971052 48.0768377, 19.2969196 48.0768124, 19.2967346 48.0767826, 19.2965788 48.0767553, 19.2964642 48.0767296, 19.2963221 48.0766892, 19.2962586 48.0766677, 19.2962087 48.0766439)",2,,,
680436682,False,Ady Endre út,residential,50,True,22.926,"LINESTRING (19.2870902 48.0732844, 19.2873923 48.0733264)",3,,,
1204241520,False,Ipolypart utca,residential,30,True,89.30799999999999,"LINESTRING (19.2895024 48.0797103, 19.2897106 48.0797343, 19.289802 48.0797453, 19.2898376 48.07975, 19.289939 48.0797635, 19.2899934 48.0797741, 19.2901038 48.0797957, 19.2902578 48.0798269, 19.2906591 48.0799218)",,,,
"[1204242376, 1204241675, 1014363614]",False,Ipolypart utca,residential,30,False,196.56699999999998,"LINESTRING (19.2895024 48.0797103, 19.2893944 48.0796982, 19.2884718 48.079624, 19.2881565 48.0795961, 19.2880277 48.0795847, 19.2876974 48.0795577, 19.2876278 48.0795521, 19.2875431 48.0795446, 19.2874605 48.0795349, 19.2873645 48.0795208, 19.2872645 48.0795036, 19.2871481 48.079479, 19.2870492 48.0794565, 19.2868991 48.0794216)",,,,
108220421,False,Petőfi Sándor utca,residential,50,True,30.478,"LINESTRING (19.2910319 48.0724481, 19.2909487 48.0727165)",2,,,
108220529,False,16-os honvéd utca,residential,50,False,109.898,"LINESTRING (19.2910319 48.0724481, 19.29236 48.0726316, 19.2924053 48.0726378, 19.2924804 48.0726482)",,,,
108220547,False,Reményik Károly utca,residential,30,False,71.269,"LINESTRING (19.290876 48.0792891, 19.2909212 48.0793092, 19.2909493 48.0793203, 19.2910067 48.0793428, 19.2911789 48.0794102, 19.2914892 48.0795288, 19.2917037 48.079613)",2,,,
242343368,True,Szabó Lőrinc utca,residential,30,False,121.19200000000001,"LINESTRING (19.290876 48.0792891, 19.2909135 48.0791936, 19.2909501 48.0791055, 19.2909875 48.0790263, 19.2910217 48.0789642, 19.2910615 48.0789016, 19.2911083 48.0788346, 19.2911665 48.0787655, 19.2912883 48.0786382, 19.2914887 48.0784522, 19.2916191 48.0783313)",,,,
309913719,True,Deák Ferenc utca,residential,,False,26.241,"LINESTRING (19.2940686 48.0759188, 19.2944215 48.0759091)",,,,
1020038677,False,Rákóczi fejedelem útja,primary,50,True,44.683,"LINESTRING (19.2988085 48.0802235, 19.2986219 48.0802088, 19.2983814 48.0801921, 19.2982097 48.0801885)",2,22,,
"[1071673434, 1071673435]",False,Árpád utca,residential,50,False,125.395,"LINESTRING (19.2988085 48.0802235, 19.2988015 48.0803179, 19.2988019 48.0803573, 19.2988063 48.0804073, 19.2988144 48.0804565, 19.2988248 48.0804976, 19.2989976 48.0809627, 19.2991662 48.0812945, 19.2991772 48.0813162)",2,,,
293116716,False,Kossuth Lajos út,secondary,50,True,48.844,"LINESTRING (19.2964173 48.072483, 19.2963716 48.0729212)",2,2108,,
1227406500,False,Nádor utca,residential,50,False,60.608,"LINESTRING (19.2863524 48.0768452, 19.2861391 48.0773713)",2,,,
108220473,False,Nádor utca,residential,50,True,135.971,"LINESTRING (19.2863524 48.0768452, 19.2868325 48.0757821, 19.2868534 48.0757419, 19.2868934 48.0756774)",2,,,
108220466,False,Vár utca,residential,30,False,62.165,"LINESTRING (19.2933403 48.0811937, 19.2934663 48.0807683, 19.2934828 48.0807292, 19.2935008 48.0806899, 19.2935234 48.0806489)",,,,
680436682,False,Ady Endre út,residential,50,False,91.068,"LINESTRING (19.2906202 48.0737754, 19.2894198 48.0736098)",3,,,
108220421,False,Petőfi Sándor utca,residential,50,False,120.247,"LINESTRING (19.2906202 48.0737754, 19.2906455 48.0736939, 19.2909487 48.0727165)",2,,,
1132064858,False,Ady Endre út,residential,,True,113.71900000000001,"LINESTRING (19.2906202 48.0737754, 19.2919561 48.0739612, 19.2920262 48.0739715, 19.2920375 48.0739732, 19.2921188 48.0739833)",3,,,
108220466,False,Vár utca,residential,30,True,62.165,"LINESTRING (19.2935234 48.0806489, 19.2935008 48.0806899, 19.2934828 48.0807292, 19.2934663 48.0807683, 19.2933403 48.0811937)",,,,
833950431,True,Vár utca,residential,30,False,62.913,"LINESTRING (19.2935234 48.0806489, 19.2935813 48.0805815, 19.2936212 48.0805141, 19.2936599 48.0804281, 19.2937506 48.0801841, 19.2937774 48.0801119)",,,,
"[1071673434, 1071673435]",False,Árpád utca,residential,50,True,125.39500000000002,"LINESTRING (19.2991772 48.0813162, 19.2991662 48.0812945, 19.2989976 48.0809627, 19.2988248 48.0804976, 19.2988144 48.0804565, 19.2988063 48.0804073, 19.2988019 48.0803573, 19.2988015 48.0803179, 19.2988085 48.0802235)",2,,,
108220493,True,Teleki László utca,residential,30,False,94.04800000000002,"LINESTRING (19.2934876 48.0773627, 19.2928978 48.077857, 19.2927419 48.0779685, 19.2927097 48.0779903, 19.292674 48.0780092)",,,,
108220497,True,Balassa utca,residential,50,False,128.577,"LINESTRING (19.2948112 48.0781064, 19.2947772 48.0780923, 19.2947463 48.0780781, 19.2942359 48.077768, 19.2935636 48.0774039, 19.2934876 48.0773627)",,,,
"[1071673523, 1132064870]",False,Kossuth Lajos út,secondary,50,False,193.026,"LINESTRING (19.2948112 48.0781064, 19.2955673 48.0773138, 19.2959382 48.0769561, 19.2959579 48.0769363, 19.2961021 48.0767712, 19.2961691 48.076695, 19.2961839 48.0766751, 19.2961945 48.0766619, 19.2962087 48.0766439)",2,2108,,
"[19802643, 1132064870]",False,Kossuth Lajos út,secondary,50,True,103.99300000000001,"LINESTRING (19.2948112 48.0781064, 19.2946203 48.0782843, 19.2943058 48.0785775, 19.2942519 48.0786257, 19.2941928 48.0786758, 19.2939775 48.0788574)",2,2108,,
"[1226023876, 1132064861, 108220550]",False,Ady Endre út,residential,50,False,197.542,"LINESTRING (19.2963043 48.0735269, 19.2962624 48.0735443, 19.296216 48.0735597, 19.2961799 48.0735677, 19.2961389 48.0735728, 19.2957287 48.0736162, 19.2943648 48.0737605, 19.2936915 48.0738318)",3,,,
293116716,False,Kossuth Lajos út,secondary,50,False,61.748000000000005,"LINESTRING (19.2963043 48.0735269, 19.2963243 48.0733466, 19.2963411 48.0731961, 19.2963658 48.0729731)",2,2108,,
"[1019448409, 1071673522, 1132064869]",False,Kossuth Lajos út,secondary,50,True,260.175,"LINESTRING (19.2963043 48.0735269, 19.2962827 48.0738038, 19.2961951 48.0749298, 19.2961389 48.0756516, 19.2961328 48.0757201, 19.2961308 48.0757936, 19.2961301 48.0758637)",2,2108,,
328039118,False,Szerb utca,residential,30,False,12.442,"LINESTRING (19.2942089 48.0794549, 19.2941799 48.0795133, 19.2941571 48.0795613)",,,,
"[930961520, 1206599449, 930961999]",True,Ó utca,residential,30,False,145.21999999999997,"LINESTRING (19.2942089 48.0794549, 19.2937984 48.0792628, 19.2937645 48.0792537, 19.293671 48.0792458, 19.2936541 48.0792724, 19.2936056 48.0793247, 19.2935469 48.0794021, 19.2935105 48.0794375, 19.2934369 48.0794856, 19.2934077 48.0795109, 19.2933693 48.0795276, 19.2933326 48.0795472, 19.2932948 48.0795711, 19.2932594 48.0796006, 19.2932319 48.0796408, 19.2931216 48.0799165, 19.2930834 48.0800119)",1,,,
690211118,True,,primary,50,False,8.386,"LINESTRING (19.2977064 48.0800356, 19.2977274 48.0800482, 19.2977454 48.0800627, 19.2977602 48.0800788, 19.2977713 48.0800961)",1,22,roundabout,
690211118,True,,primary,50,False,4.920999999999999,"LINESTRING (19.2974537 48.0800412, 19.2974709 48.080032, 19.2974896 48.0800242, 19.2975095 48.0800177)",1,22,roundabout,
690211116,True,,primary,50,False,8.605,"LINESTRING (19.2977405 48.0802205, 19.297721 48.0802348, 19.2976986 48.0802471, 19.2976737 48.080257, 19.297647 48.0802644)",1,22,roundabout,
903368124,False,Madách utca,residential,30,False,17.863,"LINESTRING (19.2906258 48.0776359, 19.2904821 48.0777647)",,,,
903368124,False,Madách utca,residential,30,True,17.863,"LINESTRING (19.2904821 48.0777647, 19.2906258 48.0776359)",,,,
