osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access
35978272,7381,Jókai Mór utca,secondary,False,False,57.541,"LINESTRING (17.1690911 47.1188415, 17.1692342 47.1188897, 17.1693844 47.118922, 17.169553 47.1189305, 17.1698272 47.1189295)",,
96571407,8457,Sümegi utca,secondary,False,False,212.52999999999997,"LINESTRING (17.1690911 47.1188415, 17.1692606 47.1186963, 17.1694097 47.1185141, 17.1695562 47.1181528, 17.1696419 47.1179347, 17.169717 47.1177765, 17.1701087 47.1170749)",,
899478422,8457,Berzsenyi Dániel utca,secondary,False,True,332.856,"LINESTRING (17.1690911 47.1188415, 17.1679867 47.1195884, 17.1659663 47.1209485)",,
899478422,8457,Berzsenyi Dániel utca,secondary,False,False,48.368,"LINESTRING (17.1640953 47.1221353, 17.164547 47.1218275)",,
"[96571406, 899478423]",8435,"['Széchenyi István utca', 'Honvéd tér']",secondary,False,True,97.089,"LINESTRING (17.1640953 47.1221353, 17.1633183 47.1219199, 17.1629164 47.1217912)",,
331409572,8457,Berzsenyi Dániel utca,secondary,False,True,200.323,"LINESTRING (17.1640953 47.1221353, 17.163167 47.1227976, 17.163017 47.1229315, 17.1628858 47.1230708, 17.1627937 47.1231898, 17.1627293 47.1233086, 17.1626386 47.1235934)",,
96571394,,Hunyadi utca,residential,False,False,42.898,"LINESTRING (17.1632932 47.1167385, 17.16336 47.1171216)",,
96571394,,Hunyadi utca,residential,False,True,18.709,"LINESTRING (17.1632932 47.1167385, 17.1633749 47.1165797)",,
116109198,,Vágóhíd utca,residential,False,True,167.555,"LINESTRING (17.1632932 47.1167385, 17.1612689 47.1161278)",,
96571409,,Bajcsy-Zsilinszky Endre utca,residential,False,True,68.797,"LINESTRING (17.1650809 47.1214636, 17.1642152 47.1212744)",,
899478422,8457,Berzsenyi Dániel utca,secondary,False,True,57.177,"LINESTRING (17.1650809 47.1214636, 17.164547 47.1218275)",,
899478422,8457,Berzsenyi Dániel utca,secondary,False,False,88.182,"LINESTRING (17.1650809 47.1214636, 17.1654216 47.1212494, 17.1656652 47.1211142, 17.1659663 47.1209485)",,
95936690,,Árpád utca,residential,False,True,110.209,"LINESTRING (17.1701087 47.1170749, 17.1687708 47.1166832)",,
96571407,8457,Sümegi utca,secondary,False,True,212.53,"LINESTRING (17.1701087 47.1170749, 17.169717 47.1177765, 17.1696419 47.1179347, 17.1695562 47.1181528, 17.1694097 47.1185141, 17.1692606 47.1186963, 17.1690911 47.1188415)",,
35978272,7381,Jókai Mór utca,secondary,False,True,57.541000000000004,"LINESTRING (17.1698272 47.1189295, 17.169553 47.1189305, 17.1693844 47.118922, 17.1692342 47.1188897, 17.1690911 47.1188415)",,
