osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width
1050741979,,Magasköz utca,residential,,False,False,13.764,"LINESTRING (18.9722583 47.785892, 18.9724351 47.7858572)",,,
26490621,,Kálvária utca,residential,,False,False,17.679,"LINESTRING (18.9722583 47.785892, 18.9722517 47.786002, 18.9722822 47.7860464)",,,
26490621,,Kálvária utca,residential,,False,True,81.279,"LINESTRING (18.9722583 47.785892, 18.9722496 47.7858441, 18.9722224 47.7857807, 18.9721885 47.7857085, 18.9721793 47.7856445, 18.9722048 47.7855662, 18.9723911 47.7853428, 18.9724795 47.7852155)",,,
26490621,,Kálvária utca,residential,,False,True,17.679,"LINESTRING (18.9722822 47.7860464, 18.9722517 47.786002, 18.9722583 47.785892)",,,
45324838,11116,Mátyás király utca,tertiary,40,False,False,46.998000000000005,"LINESTRING (18.9754493 47.7848648, 18.9757281 47.7848144, 18.9760438 47.784729)",2,,
45324838,11116,Mátyás király utca,tertiary,40,False,True,254.666,"LINESTRING (18.9754493 47.7848648, 18.9751329 47.7848983, 18.9750043 47.7849094, 18.9743843 47.7849379, 18.9728043 47.7850462, 18.9720617 47.7851116)",2,,
45765790,,Török utca,residential,,False,False,10.826,"LINESTRING (18.9754493 47.7848648, 18.975454 47.7848775, 18.9754803 47.7849599)",,,
599043944,11321,,tertiary,,True,False,38.385000000000005,"LINESTRING (18.9670253 47.7863285, 18.9671312 47.7864065, 18.9671884 47.7865129, 18.9671885 47.7866394)",,,
"[732445569, 489402973, 24306599]",11321,Rév utca,tertiary,,False,True,138.64000000000001,"LINESTRING (18.9670253 47.7863285, 18.9669288 47.786056, 18.9667077 47.7856073, 18.9666703 47.7855256, 18.9666657 47.7854858, 18.9666765 47.7854519, 18.966692 47.7854221, 18.9667335 47.785392, 18.9667878 47.7853675, 18.9668475 47.7853534, 18.9669583 47.7853348, 18.9669726 47.7853346, 18.9671033 47.7853231)",2,,
1194659461,,Fő utca,residential,,False,False,37.862,"LINESTRING (18.9688977 47.7804957, 18.9691306 47.7807981)",,,
45324831,,Rákóczi utca,residential,20,False,False,132.041,"LINESTRING (18.9688977 47.7804957, 18.9689652 47.7804795, 18.9699472 47.7802651, 18.9705777 47.7801275)",,,4
45325931,,Rákóczi utca,residential,,False,False,13.078,"LINESTRING (18.9705777 47.7801275, 18.9706999 47.7802117)",,,
45324831,,Rákóczi utca,residential,20,False,True,132.041,"LINESTRING (18.9705777 47.7801275, 18.9699472 47.7802651, 18.9689652 47.7804795, 18.9688977 47.7804957)",,,4
45325931,,Rákóczi utca,residential,,False,True,13.078,"LINESTRING (18.9706999 47.7802117, 18.9705777 47.7801275)",,,
26490620,,Széchenyi utca,residential,50,False,False,310.86199999999997,"LINESTRING (18.9706999 47.7802117, 18.9705963 47.7803864, 18.9705577 47.7807804, 18.9705797 47.7810785, 18.9705878 47.7811879, 18.9706468 47.7814528, 18.970899 47.782218, 18.9708887 47.782358, 18.9708874 47.7824347, 18.9708683 47.7825171, 18.9707853 47.7828046, 18.9707496 47.7829628)",,,4
45765790,,Török utca,residential,,False,True,10.826,"LINESTRING (18.9754803 47.7849599, 18.975454 47.7848775, 18.9754493 47.7848648)",,,
45765791,,Török utca,residential,,False,False,173.13000000000002,"LINESTRING (18.9754803 47.7849599, 18.9758491 47.7850695, 18.9761509 47.7851993, 18.9762186 47.7852591, 18.9764176 47.7855912, 18.9764386 47.7856428, 18.976513 47.786053, 18.9764993 47.7861981)",,,
186029539,,Pázmány Péter utca,residential,,False,True,175.715,"LINESTRING (18.9754803 47.7849599, 18.9752318 47.7850092, 18.9749265 47.7851208, 18.9744232 47.7851972, 18.9742837 47.7852146, 18.9738704 47.785245, 18.9736615 47.7852846, 18.9733292 47.7852861, 18.9732133 47.7853121)",,,
52830646,,Szent László utca,residential,,False,False,90.625,"LINESTRING (18.9732133 47.7853121, 18.9733033 47.7853724, 18.9734505 47.7854221, 18.9736962 47.785486, 18.9740632 47.7855333, 18.9743446 47.785559)",,,
186029539,,Pázmány Péter utca,residential,,False,False,175.715,"LINESTRING (18.9732133 47.7853121, 18.9733292 47.7852861, 18.9736615 47.7852846, 18.9738704 47.785245, 18.9742837 47.7852146, 18.9744232 47.7851972, 18.9749265 47.7851208, 18.9752318 47.7850092, 18.9754803 47.7849599)",,,
186029539,,Pázmány Péter utca,residential,,False,True,55.911,"LINESTRING (18.9732133 47.7853121, 18.9728443 47.7852737, 18.9724795 47.7852155)",,,
52830644,,Újkert utca,residential,,False,False,60.021,"LINESTRING (18.9762108 47.7848443, 18.97651 47.7851337, 18.9766428 47.7852985)",,,
52830644,,Újkert utca,residential,,False,True,17.89,"LINESTRING (18.9762108 47.7848443, 18.9761187 47.7847808, 18.9760595 47.7847399, 18.9760438 47.784729)",,,
45765791,,Török utca,residential,,False,True,173.13,"LINESTRING (18.9764993 47.7861981, 18.976513 47.786053, 18.9764386 47.7856428, 18.9764176 47.7855912, 18.9762186 47.7852591, 18.9761509 47.7851993, 18.9758491 47.7850695, 18.9754803 47.7849599)",,,
52830644,,Újkert utca,residential,,False,True,46.847,"LINESTRING (18.9759691 47.7883391, 18.9757428 47.7882184, 18.9756244 47.7881273, 18.9755675 47.7880596, 18.9755495 47.7880338)",,,
1194659461,,Fő utca,residential,,False,True,37.862,"LINESTRING (18.9691306 47.7807981, 18.9688977 47.7804957)",,,
45324836,,Fő utca,residential,,False,False,243.87,"LINESTRING (18.9691306 47.7807981, 18.9691693 47.7808415, 18.9695146 47.7812502, 18.9696312 47.781446, 18.9696832 47.7815998, 18.9697198 47.7817628, 18.9698717 47.7825105, 18.969911 47.7828941)",,,
"[1194656570, 165740099, 76890974]",,Schulek utca,residential,,False,"[False, True]",387.969,"LINESTRING (18.9691306 47.7807981, 18.9690679 47.7808138, 18.9683884 47.7809843, 18.9681651 47.7810409, 18.9680665 47.7810818, 18.9680401 47.7811107, 18.9680281 47.7811474, 18.9680306 47.7811604, 18.9680356 47.7811871, 18.9681582 47.781418, 18.9684305 47.7818992, 18.9685683 47.7819774, 18.9686614 47.7820645, 18.9687519 47.7821966, 18.968942 47.783, 18.9693044 47.7829601, 18.969827 47.7829033, 18.969911 47.7828941)",,,
76890997,,Patak sétány,residential,,False,False,102.26599999999999,"LINESTRING (18.9709402 47.7843069, 18.970729 47.78432, 18.9705049 47.7843205, 18.9703673 47.7843029, 18.9702067 47.7842729, 18.9698679 47.7842038, 18.9696002 47.7841725)",,,
599042982,11321,Rév utca,tertiary,,False,True,33.833,"LINESTRING (18.967271 47.7869303, 18.9672824 47.7867839, 18.9671885 47.7866394)",,,
599042982,11321,Rév utca,tertiary,,False,False,33.833,"LINESTRING (18.9671885 47.7866394, 18.9672824 47.7867839, 18.967271 47.7869303)",,,
599043943,,Rév utca,tertiary,,True,False,38.956,"LINESTRING (18.9671885 47.7866394, 18.9670605 47.7865403, 18.9670056 47.7864396, 18.9670253 47.7863285)",,,
45324836,,Fő utca,residential,,False,False,29.74,"LINESTRING (18.969911 47.7828941, 18.969972 47.7831584)",,,
45324836,,Fő utca,residential,,False,True,243.87000000000003,"LINESTRING (18.969911 47.7828941, 18.9698717 47.7825105, 18.9697198 47.7817628, 18.9696832 47.7815998, 18.9696312 47.781446, 18.9695146 47.7812502, 18.9691693 47.7808415, 18.9691306 47.7807981)",,,
"[1194656570, 165740099, 76890974]",,Schulek utca,residential,,False,"[False, True]",387.96900000000005,"LINESTRING (18.969911 47.7828941, 18.969827 47.7829033, 18.9693044 47.7829601, 18.968942 47.783, 18.9687519 47.7821966, 18.9686614 47.7820645, 18.9685683 47.7819774, 18.9684305 47.7818992, 18.9681582 47.781418, 18.9680356 47.7811871, 18.9680306 47.7811604, 18.9680281 47.7811474, 18.9680401 47.7811107, 18.9680665 47.7810818, 18.9681651 47.7810409, 18.9683884 47.7809843, 18.9690679 47.7808138, 18.9691306 47.7807981)",,,
"[45765784, 170750985, 45765783]",,Széchenyi utca,residential,50,False,False,251.583,"LINESTRING (18.9707278 47.7830767, 18.9707047 47.7831968, 18.9712189 47.7836769, 18.9714127 47.7839619, 18.9715033 47.7841246, 18.971547 47.784315, 18.9715764 47.7843994, 18.9716411 47.7844896, 18.9718886 47.7848758, 18.9720251 47.7850623, 18.9720436 47.7850869, 18.9720617 47.7851116)",,yes,2
877983092,,Széchenyi tér,residential,,False,False,15.267,"LINESTRING (18.9707278 47.7830767, 18.9706904 47.783093, 18.9706469 47.7831001, 18.9706025 47.7830972, 18.9705701 47.783088, 18.9705424 47.7830734)",,,
877983097,,Széchenyi utca,residential,50,False,True,13.795000000000002,"LINESTRING (18.9707278 47.7830767, 18.9707558 47.783052, 18.9707695 47.7830224, 18.9707673 47.7829914, 18.9707496 47.7829628)",,,4
52830646,,Szent László utca,residential,,False,True,15.245,"LINESTRING (18.9745468 47.7855774, 18.9743446 47.785559)",,,
52830646,,Szent László utca,residential,,False,False,44.69,"LINESTRING (18.9745468 47.7855774, 18.9748518 47.7856094, 18.9751405 47.7856235)",,,
400871242,,,residential,,False,False,55.297000000000004,"LINESTRING (18.9745468 47.7855774, 18.974697 47.785543, 18.975265 47.7854595)",,,
52830646,,Szent László utca,residential,,False,False,112.12100000000001,"LINESTRING (18.9751405 47.7856235, 18.9752992 47.7855853, 18.9754969 47.7855701, 18.975612 47.7855737, 18.9757267 47.7855857, 18.9758288 47.7856168, 18.975882 47.785662, 18.9760048 47.7857914, 18.9760776 47.7859072, 18.976087 47.7860334, 18.9760478 47.7860955)",,,
52830646,,Szent László utca,residential,,False,True,44.69,"LINESTRING (18.9751405 47.7856235, 18.9748518 47.7856094, 18.9745468 47.7855774)",,,
"[1050741982, 1050741983]",,Szent László utca,residential,,False,False,87.695,"LINESTRING (18.9751405 47.7856235, 18.9754124 47.7856991, 18.9755981 47.7857486, 18.9757369 47.785805, 18.9757571 47.7858442, 18.9757618 47.7858955, 18.9757524 47.7860073, 18.9757343 47.7860505, 18.9756994 47.7860956, 18.9756484 47.786128)",,,
52830646,,Szent László utca,residential,,False,True,112.12100000000001,"LINESTRING (18.9760478 47.7860955, 18.976087 47.7860334, 18.9760776 47.7859072, 18.9760048 47.7857914, 18.975882 47.785662, 18.9758288 47.7856168, 18.9757267 47.7855857, 18.975612 47.7855737, 18.9754969 47.7855701, 18.9752992 47.7855853, 18.9751405 47.7856235)",,,
26490620,,Széchenyi utca,residential,50,False,True,310.86199999999997,"LINESTRING (18.9707496 47.7829628, 18.9707853 47.7828046, 18.9708683 47.7825171, 18.9708874 47.7824347, 18.9708887 47.782358, 18.970899 47.782218, 18.9706468 47.7814528, 18.9705878 47.7811879, 18.9705797 47.7810785, 18.9705577 47.7807804, 18.9705963 47.7803864, 18.9706999 47.7802117)",,,4
877983097,,Széchenyi utca,residential,50,False,False,13.794999999999998,"LINESTRING (18.9707496 47.7829628, 18.9707673 47.7829914, 18.9707695 47.7830224, 18.9707558 47.783052, 18.9707278 47.7830767)",,,4
"[1193854512, 877983096, 877983092]",,Széchenyi tér,residential,50,False,True,33.098,"LINESTRING (18.9707496 47.7829628, 18.9707194 47.7829406, 18.9706799 47.7829263, 18.9706355 47.7829217, 18.970597 47.7829259, 18.970562 47.7829375, 18.9705335 47.7829555, 18.9705139 47.7829782, 18.9705051 47.7830038, 18.9705077 47.7830299, 18.9705214 47.7830545, 18.9705424 47.7830734)",,,
400871242,,,residential,,False,True,55.297000000000004,"LINESTRING (18.975265 47.7854595, 18.974697 47.785543, 18.9745468 47.7855774)",,,
376716362,,Magasköz utca,residential,,False,False,24.083,"LINESTRING (18.9740315 47.785595, 18.9742778 47.7855824, 18.9743446 47.785559)",,,
52830644,,Újkert utca,residential,,False,False,46.846999999999994,"LINESTRING (18.9755495 47.7880338, 18.9755675 47.7880596, 18.9756244 47.7881273, 18.9757428 47.7882184, 18.9759691 47.7883391)",,,
52830644,,Újkert utca,residential,,False,True,333.67699999999996,"LINESTRING (18.9755495 47.7880338, 18.9755173 47.7879087, 18.9755334 47.7878216, 18.9755508 47.7877763, 18.9756279 47.7875765, 18.9757257 47.7873807, 18.9757429 47.787257, 18.9757484 47.7871305, 18.9757685 47.7870534, 18.9758098 47.7869903, 18.9758475 47.7869559, 18.9759538 47.7868792, 18.9764627 47.7865428, 18.9766175 47.7863459, 18.9767529 47.7860452, 18.9768058 47.7858367, 18.976795 47.7857042, 18.9767781 47.7855952, 18.9767295 47.7854678, 18.9766428 47.7852985)",,,
52830644,,Újkert utca,residential,,False,False,333.677,"LINESTRING (18.9766428 47.7852985, 18.9767295 47.7854678, 18.9767781 47.7855952, 18.976795 47.7857042, 18.9768058 47.7858367, 18.9767529 47.7860452, 18.9766175 47.7863459, 18.9764627 47.7865428, 18.9759538 47.7868792, 18.9758475 47.7869559, 18.9758098 47.7869903, 18.9757685 47.7870534, 18.9757484 47.7871305, 18.9757429 47.787257, 18.9757257 47.7873807, 18.9756279 47.7875765, 18.9755508 47.7877763, 18.9755334 47.7878216, 18.9755173 47.7879087, 18.9755495 47.7880338)",,,
52830644,,Újkert utca,residential,,False,True,60.021,"LINESTRING (18.9766428 47.7852985, 18.97651 47.7851337, 18.9762108 47.7848443)",,,
934628815,,Sirály utca,residential,,False,False,24.406,"LINESTRING (18.9683585 47.7846505, 18.9683494 47.7844311)",,,
1169668731,,Sirály utca,residential,,False,False,12.18,"LINESTRING (18.9683585 47.7846505, 18.9683798 47.7847591)",,,
"[1169668731, 477372613]",,Sirály utca,residential,,False,True,99.608,"LINESTRING (18.9683585 47.7846505, 18.9676819 47.7846597, 18.9672691 47.7846632, 18.9671784 47.784664, 18.9671585 47.7846658, 18.9671289 47.7846656, 18.9670257 47.7846673)",,,
45765785,,Mozi köz,residential,,False,False,76.233,"LINESTRING (18.9705027 47.7870823, 18.9699828 47.7871868, 18.9695215 47.7872702)",,,
"[45765787, 45765781]",,Zách Klára utca,residential,,False,True,260.63700000000006,"LINESTRING (18.9705027 47.7870823, 18.9706206 47.7870387, 18.9707656 47.786967, 18.9710721 47.7867559, 18.9715013 47.7864025, 18.9715604 47.7863196, 18.9715945 47.7859587, 18.9716024 47.7858754, 18.9716481 47.785732, 18.9717199 47.7856179, 18.9718813 47.7854405, 18.9720021 47.7853174, 18.9722133 47.7851511)",,,
45765785,,Mozi köz,residential,,False,True,76.233,"LINESTRING (18.9695215 47.7872702, 18.9699828 47.7871868, 18.9705027 47.7870823)",,,
45324842,,Széchenyi tér,residential,50,False,True,44.704,"LINESTRING (18.9705424 47.7830734, 18.9704917 47.7831048, 18.9704769 47.783114, 18.9700526 47.7831513, 18.969972 47.7831584)",,,
"[877983096, 1193854512, 877983092]",,Széchenyi tér,residential,50,False,False,33.098,"LINESTRING (18.9705424 47.7830734, 18.9705214 47.7830545, 18.9705077 47.7830299, 18.9705051 47.7830038, 18.9705139 47.7829782, 18.9705335 47.7829555, 18.970562 47.7829375, 18.970597 47.7829259, 18.9706355 47.7829217, 18.9706799 47.7829263, 18.9707194 47.7829406, 18.9707496 47.7829628)",,,
877983092,,Széchenyi tér,residential,,False,True,15.267000000000001,"LINESTRING (18.9705424 47.7830734, 18.9705701 47.783088, 18.9706025 47.7830972, 18.9706469 47.7831001, 18.9706904 47.783093, 18.9707278 47.7830767)",,,
934628815,,Sirály utca,residential,,False,True,24.406,"LINESTRING (18.9683494 47.7844311, 18.9683585 47.7846505)",,,
1050741979,,Magasköz utca,residential,,False,True,13.764,"LINESTRING (18.9724351 47.7858572, 18.9722583 47.785892)",,,
52830646,,Szent László utca,residential,,False,False,15.245,"LINESTRING (18.9743446 47.785559, 18.9745468 47.7855774)",,,
52830646,,Szent László utca,residential,,False,True,90.62499999999999,"LINESTRING (18.9743446 47.785559, 18.9740632 47.7855333, 18.9736962 47.785486, 18.9734505 47.7854221, 18.9733033 47.7853724, 18.9732133 47.7853121)",,,
376716362,,Magasköz utca,residential,,False,True,24.083,"LINESTRING (18.9743446 47.785559, 18.9742778 47.7855824, 18.9740315 47.785595)",,,
"[1050741982, 1050741983]",,Szent László utca,residential,,False,True,87.69500000000001,"LINESTRING (18.9756484 47.786128, 18.9756994 47.7860956, 18.9757343 47.7860505, 18.9757524 47.7860073, 18.9757618 47.7858955, 18.9757571 47.7858442, 18.9757369 47.785805, 18.9755981 47.7857486, 18.9754124 47.7856991, 18.9751405 47.7856235)",,,
1169668731,,Sirály utca,residential,,False,True,12.18,"LINESTRING (18.9683798 47.7847591, 18.9683585 47.7846505)",,,
