osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry
495455986,681,Somogyszobi utca,primary,50,roundabout,True,False,7.2989999999999995,"LINESTRING (17.3573791 46.2299626, 17.3573851 46.2299952, 17.3573818 46.2300279)"
591808461,681,Széchenyi tér,primary,50,,False,False,131.991,"LINESTRING (17.3633982 46.2281293, 17.3632413 46.2282964, 17.3631508 46.2285535, 17.36305 46.2288398, 17.3629996 46.2289828, 17.3629034 46.2292561)"
45488097,681,,primary,50,,False,False,27.871,"LINESTRING (17.3560921 46.2298618, 17.3564528 46.2298856)"
363579399,681,,primary,50,,False,True,101.318,"LINESTRING (17.3560921 46.2298618, 17.3547786 46.2297938)"
45488096,,Kolozsvári utca,residential,,,False,False,270.437,"LINESTRING (17.3560921 46.2298618, 17.3562514 46.2287424, 17.356314 46.2281882, 17.3563203 46.2281414, 17.3563707 46.2277651, 17.3564142 46.22744)"
97507322,681,Baross Gábor utca,primary,50,,False,True,119.001,"LINESTRING (17.3578664 46.229753, 17.358148 46.2297302, 17.3592065 46.2296803, 17.3594086 46.2296708)"
173935196,681,Baross Gábor utca,primary,50,,True,False,45.857000000000006,"LINESTRING (17.3578664 46.229753, 17.3577209 46.229783, 17.357599 46.229819, 17.3574861 46.2298629, 17.3574406 46.2298911, 17.3574059 46.2299214, 17.3573791 46.2299626)"
97507292,,Állomás utca,residential,,,False,True,191.709,"LINESTRING (17.3545052 46.228045, 17.3543049 46.2297635)"
45488096,,Kolozsvári utca,residential,,,False,False,97.413,"LINESTRING (17.3564142 46.22744, 17.3564987 46.2265659)"
716043664,,Rózsa utca,residential,,,False,True,123.236,"LINESTRING (17.3564142 46.22744, 17.3548164 46.2273594)"
45488096,,Kolozsvári utca,residential,,,False,True,270.43699999999995,"LINESTRING (17.3564142 46.22744, 17.3563707 46.2277651, 17.3563203 46.2281414, 17.356314 46.2281882, 17.3562514 46.2287424, 17.3560921 46.2298618)"
270071084,,Koch Róbert utca,residential,,,False,False,79.354,"LINESTRING (17.3594387 46.230753, 17.3594457 46.2308558, 17.3594274 46.2314664)"
270071084,,Koch Róbert utca,residential,,,False,True,120.358,"LINESTRING (17.3594387 46.230753, 17.3594243 46.2301512, 17.3594086 46.2296708)"
97507320,,Munkácsy Mihály utca,residential,,,False,False,106.464,"LINESTRING (17.3555419 46.2247421, 17.355437 46.2256968)"
97507332,,Szabó Dezső utca,residential,,,False,False,85.051,"LINESTRING (17.3555419 46.2247421, 17.3566463 46.2247066)"
"[97507330, 97507332]",,"['Eperjesi utca', 'Szabó Dezső utca']",residential,,,False,True,172.324,"LINESTRING (17.3555419 46.2247421, 17.3545052 46.2247904, 17.3533093 46.2247138)"
97507308,,Korányi Sándor utca,residential,50,,False,False,186.97899999999998,"LINESTRING (17.361125 46.2306372, 17.3613204 46.2306308, 17.361972 46.2305658, 17.362332 46.2305299, 17.3631068 46.2304525, 17.3634428 46.230419, 17.3635327 46.23041)"
97507353,,Bajcsy-Zsilinszky Endre utca,residential,,,False,False,119.50500000000001,"LINESTRING (17.361125 46.2306372, 17.3612883 46.2301001, 17.3612832 46.2300113, 17.3612861 46.2295743)"
97507353,,Bajcsy-Zsilinszky Endre utca,residential,,,False,True,101.54599999999999,"LINESTRING (17.361125 46.2306372, 17.361041 46.2308114, 17.3610233 46.2308482, 17.3609401 46.2315366)"
97507292,,Állomás utca,residential,,,False,False,191.709,"LINESTRING (17.3543049 46.2297635, 17.3545052 46.228045)"
363579399,681,,primary,50,,False,False,36.593,"LINESTRING (17.3543049 46.2297635, 17.3547786 46.2297938)"
"[363579415, 363579399]",681,Somogyi Béla utca,primary,50,,False,True,110.78399999999999,"LINESTRING (17.3543049 46.2297635, 17.3538631 46.2297352, 17.3528708 46.2296717)"
97507320,,Munkácsy Mihály utca,residential,,,False,True,106.464,"LINESTRING (17.355437 46.2256968, 17.3555419 46.2247421)"
716043661,,Állomás utca,residential,,,False,True,47.466,"LINESTRING (17.355437 46.2256968, 17.3549319 46.2257086, 17.3548206 46.2257146)"
97507338,,Ács utca,residential,,,False,True,215.2,"LINESTRING (17.3528708 46.2296717, 17.3526464 46.2316008)"
363579415,681,Somogyi Béla utca,primary,50,,False,True,13.65,"LINESTRING (17.3528708 46.2296717, 17.3526941 46.2296604)"
"[363579399, 363579415]",681,Somogyi Béla utca,primary,50,,False,False,110.78399999999999,"LINESTRING (17.3528708 46.2296717, 17.3538631 46.2297352, 17.3543049 46.2297635)"
173935201,6814,Somogyszobi utca,secondary,,,False,False,53.014,"LINESTRING (17.3550075 46.2318427, 17.3545548 46.2322022)"
173935201,6814,Somogyszobi utca,secondary,,,False,True,205.251,"LINESTRING (17.3550075 46.2318427, 17.3565714 46.2306007, 17.3567574 46.2304492)"
97507271,,Beregszász utca,residential,,,False,False,158.255,"LINESTRING (17.3573743 46.2313741, 17.3594274 46.2314664)"
173935205,,Dózsa György út,tertiary,,,False,True,81.619,"LINESTRING (17.3573743 46.2313741, 17.3574213 46.2306408)"
"[318512721, 97507322]",681,"['Hunyadi utca', 'Baross Gábor utca']",primary,50,,False,False,138.36100000000002,"LINESTRING (17.3629034 46.2292561, 17.3627901 46.229398, 17.3626156 46.229495, 17.3623876 46.2295424, 17.3615377 46.229567, 17.3612861 46.2295743)"
591808461,681,Széchenyi tér,primary,50,,False,True,131.991,"LINESTRING (17.3629034 46.2292561, 17.3629996 46.2289828, 17.36305 46.2288398, 17.3631508 46.2285535, 17.3632413 46.2282964, 17.3633982 46.2281293)"
97507314,,Vasút utca,residential,,,False,False,268.355,"LINESTRING (17.3545548 46.2322022, 17.3547786 46.2297938)"
173935201,6814,Somogyszobi utca,secondary,,,False,True,53.014,"LINESTRING (17.3545548 46.2322022, 17.3550075 46.2318427)"
