osmid,ref,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed,access,bridge
"[98287042, 98287031]",,residential,,False,False,94.44300000000001,"LINESTRING (16.9393043 47.2509627, 16.9393334 47.2510255, 16.9393413 47.251096, 16.9392951 47.2514781, 16.9392829 47.2515778, 16.9392647 47.2517055, 16.9392951 47.2517453, 16.9393304 47.2517962)",Várkerület,,,,
"[98287036, 241756005]",,residential,,False,False,297.347,"LINESTRING (16.9393043 47.2509627, 16.9397069 47.2502758, 16.9397411 47.2501925, 16.9397498 47.25013, 16.9397384 47.2500659, 16.9397091 47.2500204, 16.9396668 47.2499631, 16.9395316 47.2498092, 16.9394391 47.2497183, 16.939304 47.2495856, 16.9392005 47.2495215, 16.9391041 47.2494675, 16.939022 47.2494452, 16.9389296 47.2494369, 16.938803 47.2494393, 16.9380252 47.2494898, 16.9378519 47.249501, 16.9376775 47.2495066)","['Malom utca', 'Alkotmány utca']",,,,
96057465,,tertiary,,False,False,116.80799999999999,"LINESTRING (16.9310115 47.2554476, 16.931205 47.2554821, 16.9317957 47.255644, 16.9324546 47.2558246)",Gárdonyi Géza utca,,,,
98287054,,tertiary,,False,False,118.106,"LINESTRING (16.9310115 47.2554476, 16.9310952 47.2547671, 16.9311024 47.2546856, 16.9310957 47.2545935, 16.9310735 47.2545073, 16.9310378 47.2543919)",Hunyadi János utca,,,,
265227694,,residential,,False,True,79.22500000000001,"LINESTRING (16.9310115 47.2554476, 16.9308316 47.2554484, 16.9302397 47.2554511, 16.9299618 47.2554523)",Petőfi Sándor utca,,,,
98287046,,residential,,False,True,121.89799999999998,"LINESTRING (16.9310378 47.2543919, 16.9311152 47.2543964, 16.9311947 47.2544085, 16.9312786 47.2544292, 16.9320115 47.254694, 16.9321165 47.2547319, 16.932218 47.2547602, 16.9323094 47.2547739, 16.9324101 47.254776, 16.9325231 47.2547695)",Dózsa György utca,,,,
98287054,,tertiary,,False,False,51.282000000000004,"LINESTRING (16.9310378 47.2543919, 16.9309085 47.2540385, 16.9308741 47.2539443)",Hunyadi János utca,,,,
98287054,,tertiary,,False,True,118.106,"LINESTRING (16.9310378 47.2543919, 16.9310735 47.2545073, 16.9310957 47.2545935, 16.9311024 47.2546856, 16.9310952 47.2547671, 16.9310115 47.2554476)",Hunyadi János utca,,,,
49162833,,residential,,False,True,117.73599999999999,"LINESTRING (16.9324546 47.2558246, 16.9325485 47.254906, 16.9325433 47.2548345, 16.9325231 47.2547695)",Vörösmarty utca,,,,
96057465,,tertiary,,False,False,100.863,"LINESTRING (16.9324546 47.2558246, 16.9328717 47.255939, 16.9336938 47.2561643)",Gárdonyi Géza utca,,,,
96057465,,tertiary,,False,True,116.808,"LINESTRING (16.9324546 47.2558246, 16.9317957 47.255644, 16.931205 47.2554821, 16.9310115 47.2554476)",Gárdonyi Géza utca,,,,
246623332,,residential,,False,False,138.966,"LINESTRING (16.9336938 47.2561643, 16.9342931 47.2549826)",Kisfaludy Sándor utca,,,,
96057465,,tertiary,,False,True,100.863,"LINESTRING (16.9336938 47.2561643, 16.9328717 47.255939, 16.9324546 47.2558246)",Gárdonyi Géza utca,,,,
98287047,,residential,,False,False,71.227,"LINESTRING (16.9351936 47.2551743, 16.9342931 47.2549826)",Dózsa György utca,,,,
"[98287034, 351207347]",,residential,,False,False,116.172,"LINESTRING (16.9351936 47.2551743, 16.9357112 47.2542509, 16.9357547 47.2542024)",Pap köz,,,,
265227678,,residential,,False,True,160.78300000000002,"LINESTRING (16.9351936 47.2551743, 16.9363825 47.255511, 16.9369219 47.2556218, 16.9371799 47.2556931)",Dózsa György utca,,,,
238654375,,residential,,False,False,21.301,"LINESTRING (16.9329099 47.2496731, 16.9326277 47.2496739)",Kató köz,,,,
207974841,,residential,,False,False,42.748999999999995,"LINESTRING (16.9329099 47.2496731, 16.9328735 47.2495622, 16.9328066 47.2492952)",Tizenháromváros utca,,,,
207974841,,residential,,False,True,26.313000000000002,"LINESTRING (16.9329099 47.2496731, 16.9329526 47.2497687, 16.9330403 47.2498918)",Tizenháromváros utca,,,,
238654383,,residential,,False,True,93.396,"LINESTRING (16.9366513 47.2486722, 16.9366861 47.2495118)",,,,,
308702990,,residential,,False,True,76.78,"LINESTRING (16.9366513 47.2486722, 16.9376685 47.2486705)",Alkotmány körút,2,,,
308702990,,residential,,False,False,304.742,"LINESTRING (16.9366513 47.2486722, 16.9357068 47.2486738, 16.9356026 47.2486806, 16.9355123 47.2486975, 16.93544 47.2487165, 16.9353873 47.2487304, 16.9352859 47.2487751, 16.9350715 47.2488864, 16.9349127 47.2489516, 16.9347994 47.2489831, 16.9346779 47.2490017, 16.9345463 47.2490112, 16.9342809 47.2490273, 16.9338834 47.2490479, 16.9337462 47.2490627, 16.933627 47.249084, 16.9328066 47.2492952)",Alkotmány körút,2,,,
238654384,,residential,,False,True,92.973,"LINESTRING (16.9376685 47.2486705, 16.9376775 47.2495066)",,,,,
308702990,,residential,,False,False,76.78,"LINESTRING (16.9376685 47.2486705, 16.9366513 47.2486722)",Alkotmány körút,2,,,
231644788,,residential,,False,True,194.07999999999998,"LINESTRING (16.928478 47.2498298, 16.9286375 47.2498785, 16.9302469 47.2504793, 16.9307373 47.2506624)",Nádasdy Ferenc utca,,,,
238654390,,residential,,False,True,147.873,"LINESTRING (16.928478 47.2498298, 16.9284707 47.2498866, 16.9284438 47.2511593)",Berzsenyi Dániel utca,,,,
238882968,,residential,,False,True,60.31,"LINESTRING (16.937468 47.2551872, 16.9371799 47.2556931)",,,,,
241756005,,residential,,False,True,102.868,"LINESTRING (16.9353233 47.2495189, 16.9356667 47.2495171, 16.9366861 47.2495118)",Alkotmány utca,,,,
238654383,,residential,,False,False,93.396,"LINESTRING (16.9366861 47.2495118, 16.9366513 47.2486722)",,,,,
241756005,,residential,,False,True,74.833,"LINESTRING (16.9366861 47.2495118, 16.9376775 47.2495066)",Alkotmány utca,,,,
241756005,,residential,,False,False,102.868,"LINESTRING (16.9366861 47.2495118, 16.9356667 47.2495171, 16.9353233 47.2495189)",Alkotmány utca,,,,
238654384,,residential,,False,False,92.973,"LINESTRING (16.9376775 47.2495066, 16.9376685 47.2486705)",,,,,
241756005,,residential,,False,False,74.833,"LINESTRING (16.9376775 47.2495066, 16.9366861 47.2495118)",Alkotmány utca,,,,
"[98287036, 241756005]",,residential,,False,True,297.347,"LINESTRING (16.9376775 47.2495066, 16.9378519 47.249501, 16.9380252 47.2494898, 16.938803 47.2494393, 16.9389296 47.2494369, 16.939022 47.2494452, 16.9391041 47.2494675, 16.9392005 47.2495215, 16.939304 47.2495856, 16.9394391 47.2497183, 16.9395316 47.2498092, 16.9396668 47.2499631, 16.9397091 47.2500204, 16.9397384 47.2500659, 16.9397498 47.25013, 16.9397411 47.2501925, 16.9397069 47.2502758, 16.9393043 47.2509627)","['Alkotmány utca', 'Malom utca']",,,,
55886251,,residential,,False,True,90.048,"LINESTRING (16.9310909 47.2518279, 16.9310018 47.2519409, 16.9307233 47.2524088, 16.930693 47.2524598, 16.9306364 47.2525756)",Árpád utca,,,,
262451946,,residential,,False,False,58.44199999999999,"LINESTRING (16.9310909 47.2518279, 16.9311219 47.2517858, 16.9311875 47.2517057, 16.9312404 47.2516413, 16.9313692 47.251481, 16.9314663 47.2513683)",Árpád utca,,,,
96058853,88100,tertiary,,False,False,322.128,"LINESTRING (16.9346068 47.2539238, 16.934493 47.2538975, 16.9334133 47.2535871, 16.9328941 47.2534221, 16.9325765 47.2533197, 16.932443 47.2532733, 16.932289 47.2532166, 16.9314732 47.2528723, 16.9313101 47.2528149, 16.9311798 47.2527742, 16.9310413 47.2527415, 16.9309065 47.2527158, 16.9307582 47.2526975)",Batthyány Lajos utca,,,,
96058853,88100,tertiary,,False,True,53.589,"LINESTRING (16.9346068 47.2539238, 16.9347744 47.2539575, 16.9349699 47.2539844, 16.9351596 47.2539938, 16.9353045 47.2540032)",Batthyány Lajos utca,,,,
"[262451937, 262451945]",,residential,,True,False,399.08900000000006,"LINESTRING (16.9346068 47.2539238, 16.9346416 47.2538566, 16.9349162 47.2534774, 16.9347812 47.2534323, 16.934469 47.2533421, 16.9343828 47.2533172, 16.9341264 47.2532336, 16.9338454 47.253142, 16.9336451 47.2530767, 16.9332095 47.2529272, 16.9330211 47.2528563, 16.9325841 47.2526438, 16.9320691 47.2523677, 16.9317287 47.2521686, 16.9314581 47.2520231, 16.9311408 47.2518525, 16.9310909 47.2518279)",Széchenyi István utca,,,,
96057464,84150,tertiary,,False,False,50.4,"LINESTRING (16.9361018 47.2536614, 16.9359429 47.2537976, 16.9358758 47.2538451, 16.9357783 47.2539041, 16.93562 47.2539681)",Kossuth Lajos tér,,,,
96057464,84150,tertiary,,False,True,30.442999999999998,"LINESTRING (16.9361018 47.2536614, 16.9362336 47.2535074, 16.9363011 47.2534234)",Kossuth Lajos tér,,,,
504364684,,tertiary,,True,False,61.73800000000001,"LINESTRING (16.9361018 47.2536614, 16.9360152 47.2538053, 16.9359254 47.2538799, 16.9358462 47.2539382, 16.935798 47.2539937, 16.9357832 47.2540447, 16.9357926 47.2540884, 16.9358013 47.2541517)",Kossuth Lajos tér,1,,,
96058852,84150,tertiary,,False,True,42.433,"LINESTRING (16.9378636 47.2550673, 16.9377407 47.2549805, 16.9374518 47.2548079)",Ady Endre utca,,,,
118432364,,residential,,False,False,32.863,"LINESTRING (16.9378636 47.2550673, 16.9380658 47.254991, 16.9382441 47.2549236)",Deák Ferenc utca,,,,
510718776,84150,tertiary,,False,True,72.61,"LINESTRING (16.9378636 47.2550673, 16.9380269 47.255251, 16.9381004 47.2553826, 16.9381309 47.2555248, 16.9381393 47.2556787)",Deák Ferenc utca,,,,
298789221,,residential,,False,False,11.266,"LINESTRING (16.9382641 47.2534185, 16.9381876 47.2533315)",Deák Ferenc utca,,,,
265233277,,residential,,True,False,35.557,"LINESTRING (16.9376816 47.2545296, 16.9376691 47.2545569, 16.9376465 47.2545865, 16.9374518 47.2548079)",Sylvester János utca,,,,
293337236,,residential,,False,False,44.928,"LINESTRING (16.9376816 47.2545296, 16.9379242 47.2545411, 16.9381008 47.2545495, 16.9382757 47.2545548)",Posta tér,,,,
118432364,,residential,,False,False,104.679,"LINESTRING (16.9382757 47.2545548, 16.9382854 47.2542878, 16.9382963 47.2539874, 16.9382899 47.2536136)",Deák Ferenc utca,,,,
118432364,,residential,,False,True,41.078,"LINESTRING (16.9382757 47.2545548, 16.9382725 47.2545926, 16.9382441 47.2549236)",Deák Ferenc utca,,,,
293337236,,residential,,False,True,44.928,"LINESTRING (16.9382757 47.2545548, 16.9381008 47.2545495, 16.9379242 47.2545411, 16.9376816 47.2545296)",Posta tér,,,,
96057464,84150,tertiary,,False,False,30.442999999999998,"LINESTRING (16.9363011 47.2534234, 16.9362336 47.2535074, 16.9361018 47.2536614)",Kossuth Lajos tér,,,,
96057464,84150,tertiary,,False,True,24.365000000000002,"LINESTRING (16.9363011 47.2534234, 16.9363794 47.2533487, 16.936455 47.2533046, 16.9365291 47.2532723)",Kossuth Lajos tér,,,,
299227345,,residential,,False,False,72.97500000000001,"LINESTRING (16.9363011 47.2534234, 16.9364213 47.2534669, 16.9371541 47.2537324)",Sylvester János utca,,30,destination,
299227345,,residential,,False,True,72.97500000000001,"LINESTRING (16.9371541 47.2537324, 16.9364213 47.2534669, 16.9363011 47.2534234)",Sylvester János utca,,30,destination,
300863798,,residential,,True,False,117.08699999999999,"LINESTRING (16.9371541 47.2537324, 16.9375936 47.2538787, 16.9377221 47.2539117, 16.9377589 47.2539608, 16.9377532 47.2540063, 16.9377471 47.2540894, 16.9377191 47.2544071, 16.9377076 47.2544584, 16.9376816 47.2545296)",Sylvester János utca,,,,
265227694,,residential,,False,False,54.024,"LINESTRING (16.929246 47.2554555, 16.9299618 47.2554523)",Petőfi Sándor utca,,,,
"[49163458, 265227694]",,residential,,False,True,192.122,"LINESTRING (16.929246 47.2554555, 16.9287751 47.2554576, 16.9281873 47.2554602, 16.9281269 47.255205, 16.9281354 47.2551604, 16.9281677 47.2551335, 16.9282327 47.2551213, 16.9284546 47.2551126, 16.9285115 47.2551035, 16.9285499 47.2550756, 16.9285614 47.2550363, 16.928531 47.2546804)",Petőfi Sándor utca,,,,
238654390,,residential,,False,False,217.457,"LINESTRING (16.9284607 47.2531149, 16.9284438 47.2511593)",Berzsenyi Dániel utca,,,,
24983339,88100,tertiary,,False,True,156.627,"LINESTRING (16.9284607 47.2531149, 16.9293891 47.2528327, 16.9297532 47.2527278, 16.9298508 47.2527031, 16.9299404 47.2526857, 16.9300535 47.252674, 16.9302519 47.2526658, 16.9304032 47.2526749)",Batthyány Lajos utca,4,30,,
98287054,,tertiary,,False,True,129.031,"LINESTRING (16.9305519 47.25281, 16.9305496 47.252934, 16.930552 47.2530047, 16.9305606 47.25308, 16.9305847 47.2531557, 16.9308188 47.2537932, 16.9308741 47.2539443)",Hunyadi János utca,,,,
447742512,88100,tertiary,roundabout,True,False,20.718999999999998,"LINESTRING (16.9305519 47.25281, 16.9305223 47.252805, 16.9304944 47.2527967, 16.930469 47.2527852, 16.9304468 47.2527709, 16.9304286 47.2527544, 16.9304148 47.2527359, 16.9304058 47.2527161, 16.9304019 47.2526956, 16.9304032 47.2526749)",,,,,
262451946,,residential,,False,False,40.150999999999996,"LINESTRING (16.9314663 47.2513683, 16.9315487 47.2512554, 16.9315944 47.2511764, 16.9316475 47.2510837, 16.9316768 47.251037)",Árpád utca,,,,
262451946,,residential,,False,True,58.44199999999999,"LINESTRING (16.9314663 47.2513683, 16.9313692 47.251481, 16.9312404 47.2516413, 16.9311875 47.2517057, 16.9311219 47.2517858, 16.9310909 47.2518279)",Árpád utca,,,,
304485076,,residential,,False,True,98.717,"LINESTRING (16.9314663 47.2513683, 16.9315605 47.2514082, 16.9316442 47.2514391, 16.9318699 47.2515272, 16.9325623 47.2518515)",Árpád utca,,,,
304485076,,residential,,False,False,98.717,"LINESTRING (16.9325623 47.2518515, 16.9318699 47.2515272, 16.9316442 47.2514391, 16.9315605 47.2514082, 16.9314663 47.2513683)",Árpád utca,,,,
231644788,,residential,,False,True,5.454,"LINESTRING (16.9307373 47.2506624, 16.9308004 47.2506863)",Nádasdy Ferenc utca,,,,
231644788,,residential,,False,False,194.07999999999998,"LINESTRING (16.9307373 47.2506624, 16.9302469 47.2504793, 16.9286375 47.2498785, 16.928478 47.2498298)",Nádasdy Ferenc utca,,,,
265227695,,living_street,,False,True,72.904,"LINESTRING (16.9307373 47.2506624, 16.9306611 47.2507219, 16.9306209 47.2507416, 16.9301831 47.2508534, 16.929886 47.2509546)",Nádasdy Ferenc utca,1,20,,
265227695,,living_street,,False,False,72.904,"LINESTRING (16.929886 47.2509546, 16.9301831 47.2508534, 16.9306209 47.2507416, 16.9306611 47.2507219, 16.9307373 47.2506624)",Nádasdy Ferenc utca,1,20,,
304528570,,residential,,False,True,104.192,"LINESTRING (16.9296319 47.2546495, 16.9296421 47.2550248, 16.9296502 47.2550519, 16.9296882 47.25507, 16.9297365 47.2550827, 16.9298008 47.25509, 16.9298599 47.2550991, 16.9299162 47.2551246, 16.9299457 47.2551501, 16.9299591 47.2551792, 16.9299618 47.2554523)",Petőfi Sándor utca,,,,
265227694,,residential,,False,True,54.024,"LINESTRING (16.9299618 47.2554523, 16.929246 47.2554555)",Petőfi Sándor utca,,,,
265227694,,residential,,False,False,79.22500000000001,"LINESTRING (16.9299618 47.2554523, 16.9302397 47.2554511, 16.9308316 47.2554484, 16.9310115 47.2554476)",Petőfi Sándor utca,,,,
304528570,,residential,,False,False,104.19199999999998,"LINESTRING (16.9299618 47.2554523, 16.9299591 47.2551792, 16.9299457 47.2551501, 16.9299162 47.2551246, 16.9298599 47.2550991, 16.9298008 47.25509, 16.9297365 47.2550827, 16.9296882 47.25507, 16.9296502 47.2550519, 16.9296421 47.2550248, 16.9296319 47.2546495)",Petőfi Sándor utca,,,,
238654375,,residential,,False,True,21.301,"LINESTRING (16.9326277 47.2496739, 16.9329099 47.2496731)",Kató köz,,,,
